Name,Time_s,D_px,D_mm,x_child_connection_ara,x_parent_causal_ara,connection_child_mm_s,movement_child_mm_s,r_parent_unresolved_mm_s,r_child_unresolved_mm_s,fluid,target_t_s,child_issue_t_s,parent_issue_t_s,partition,x_parent_child_coarse,t411e_down_issue_t_s
241113q,0.152,92.0,1.26027397260274,0.9303935504222376,0.6461717717501206,1.408219925980899,1.6189290161883825,1.408219925980899,-0.2107090902074833,S1,0.285,0.104,0.295,development,0.7882826610861791,0.149
241113q,0.153,92.0,1.26027397260274,1.4857845191853447,0.7603736968035968,1.799140752088176,0.6226650062254784,1.799140752088176,1.1764757458626978,S1,0.285,0.104,0.295,development,1.1230791079944709,0.149
241113q,0.154,91.0,1.24657534246575,1.240143606240348,0.9109263029978536,2.438968308151241,1.4943960149456323,2.438968308151241,3.933364323096874,S1,0.285,0.104,0.295,development,1.0755349546191009,0.149
241113q,0.155,91.0,1.24657534246575,1.3064633664167813,0.941884900634694,2.5805065770815347,1.369863013700109,2.5805065770815347,3.950369590781644,S1,0.285,0.104,0.295,development,1.1241741335257376,0.149
241113q,0.156,91.0,1.24657534246575,1.3812066153262503,0.8710620911426188,2.223757517861224,0.9962640099620516,2.223757517861224,1.2274935078991724,S1,0.285,0.104,0.295,development,1.1261343532344346,0.149
241113q,0.157,91.0,1.24657534246575,0.9561062767408496,0.6465203624181268,1.368723058668734,1.4943960149438815,1.368723058668734,-0.1256729562751477,S1,0.285,0.104,0.295,development,0.8013133195794881,0.149
241113q,0.158,90.0,1.23287671232877,0.9621039471947936,0.6543354666250941,1.385268111161694,1.4943960149459268,1.385268111161694,-0.1091279037842327,S1,0.285,0.104,0.295,development,0.8082197069099439,0.149
241113q,0.159,89.0,1.21917808219178,1.1319271719464528,0.8905052773423353,2.273394543651293,1.743462017432902,2.273394543651293,4.016856561084195,S1,0.285,0.104,0.295,development,1.011216224644394,0.149
241113q,0.16,89.0,1.21917808219178,0.9858439182072356,0.9720830313062148,2.663241181661053,2.739726027396091,2.663241181661053,5.402967209057144,S1,0.285,0.104,0.295,development,0.9789634747567252,0.149
241113q,0.161,89.0,1.21917808219178,1.2618819245046715,0.9541917666064472,2.5548098358704,1.494396014943642,2.5548098358704,4.049205850814042,S1,0.285,0.104,0.295,development,1.1080368455555594,0.149
241113q,0.162,89.0,1.21917808219178,0.9887262373042666,0.8233295463301753,1.948102288950571,1.9925280199244424,1.948102288950571,-0.0444257309738715,S1,0.285,0.104,0.295,development,0.9060278918172209,0.149
241113q,0.163,89.0,1.21917808219178,0.5346530269201871,0.7297289130047786,1.5903183035595396,4.3586550435863725,1.5903183035595396,-2.768336740026833,S1,0.285,0.104,0.295,development,0.6321909699624828,0.149
241113q,0.164,88.0,1.20547945205479,0.9956528781387152,0.6997718030299709,1.4814596079089837,1.4943960149431113,1.4814596079089837,-0.0129364070341275,S1,0.285,0.104,0.295,development,0.847712340584343,0.149
241113q,0.165,87.0,1.19178082191781,1.0914836329980733,0.9010434533501988,2.244192909963041,1.8679950186799577,2.244192909963041,4.112187928642999,S1,0.285,0.104,0.295,development,0.996263543174136,0.149
241113q,0.166,87.0,1.19178082191781,0.9126621880986374,0.9592626038269446,2.508656871776453,2.988792029887316,2.508656871776453,5.497448901663769,S1,0.285,0.104,0.295,development,0.935962395962791,0.149
241113q,0.167,87.0,1.19178082191781,1.0982073464874835,0.913353537154076,2.274853143596602,1.8679950186789696,2.274853143596602,4.142848162275572,S1,0.285,0.104,0.295,development,1.0057804418207796,0.149
241113q,0.168,87.0,1.19178082191781,1.0159316687834792,0.7287382532698521,1.542783350633505,1.4943960149450892,1.542783350633505,0.0483873356884156,S1,0.285,0.104,0.295,development,0.8723349610266656,0.149
241113q,0.169,87.0,1.19178082191781,0.4419213007239905,0.5672644147299332,1.059647100989804,3.735990037359518,1.059647100989804,-2.6763429363697138,S1,0.285,0.104,0.295,development,0.5045928577269618,0.149
241113q,0.17,86.0,1.17808219178082,1.0255125345152043,0.7428430087335082,1.5726439786387192,1.4943960149429545,1.5726439786387192,0.0782479636957647,S1,0.285,0.104,0.295,development,0.8841777716243562,0.149
241113q,0.171,85.0,1.16438356164384,1.1110230709766742,0.937332877860126,2.334577528916689,1.8679950186802152,2.334577528916689,4.202572547596904,S1,0.285,0.104,0.295,development,1.0241779744184,0.149
241113q,0.172,85.0,1.16438356164384,0.9300988492923226,0.9935217966387424,2.5982512738993218,2.988792029887656,2.5982512738993218,5.587043303786977,S1,0.285,0.104,0.295,development,0.9618103229655325,0.149
241113q,0.173,85.0,1.16438356164384,1.1171340556472702,0.9490121881975576,2.363666720292524,1.8679950186793663,2.363666720292524,4.231661738971891,S1,0.285,0.104,0.295,development,1.0330731219224139,0.149
241113q,0.174,85.0,1.16438356164384,1.043654295613926,0.7703251517383991,1.6308253523724754,1.4943960149446558,1.6308253523724754,0.1364293374278196,S1,0.285,0.104,0.295,development,0.9069897236761626,0.149
241113q,0.175,85.0,1.16438356164384,0.4697711288875231,0.6139880612055102,1.1469266398607454,3.735990037359549,1.1469266398607454,-2.589063397498803,S1,0.285,0.104,0.295,development,0.5418795950465166,0.149
241113q,0.176,85.0,1.16438356164384,0.4460040813911762,0.574009334323671,1.03650502461922,3.6114570361141833,1.03650502461922,-2.5749520114949638,S1,0.285,0.104,0.295,development,0.5100067078574235,0.149
241113q,0.177,84.0,1.15068493150685,1.073858844679122,0.673256920382943,1.299561926019304,1.120797011206983,1.299561926019304,0.1787649148123211,S1,0.285,0.104,0.295,development,0.8735578825310325,0.149
241113q,0.178,83.0,1.13698630136986,0.8421528017146843,0.8312498801592982,1.8115657413185573,2.490660024908374,1.8115657413185573,4.302225766226932,S1,0.285,0.104,0.295,development,0.8367013409369912,0.149
241113q,0.179,83.0,1.13698630136986,0.6420577844599472,0.8375610470645874,1.825319841049999,3.860523038607092,1.825319841049999,5.68584287965709,S1,0.285,0.104,0.295,development,0.7398094157622673,0.149
241113q,0.18,83.0,1.13698630136986,0.6193736735854577,0.6946341569135448,1.340825583083634,2.988792029889173,1.340825583083634,4.329617612972808,S1,0.285,0.104,0.295,development,0.6570039152495013,0.149
241113q,0.181,83.0,1.13698630136986,1.1181333993557725,0.6120977222923653,1.1052823129815317,0.8717310087175694,1.1052823129815317,0.2335513042639623,S1,0.285,0.104,0.295,development,0.8651155608240688,0.149
241113q,0.182,83.0,1.13698630136986,0.4993656644471699,0.6655394357123047,1.2432243506459866,3.735990037360912,1.2432243506459866,-2.4927656867149253,S1,0.285,0.104,0.295,development,0.5824525500797373,0.149
241113q,0.183,83.0,1.13698630136986,0.4772851728325391,0.6268871417248629,1.1319879894163098,3.611457036115546,1.1319879894163098,-2.4794690466992364,S1,0.285,0.104,0.295,development,0.552086157278701,0.149
241113q,0.184,81.0,1.10958904109589,1.3387266598526553,0.8997635175610506,2.016904522553131,0.9962640099613678,2.016904522553131,3.0131685325144986,S1,0.285,0.104,0.295,development,1.1192450887068528,0.149
241113q,0.185,81.0,1.10958904109589,0.8337119690697337,0.989781587478546,2.4035791974886185,3.3623910336226426,2.4035791974886185,5.765970231111261,S1,0.285,0.104,0.295,development,0.9117467782741399,0.149
241113q,0.186,81.0,1.10958904109589,0.7932300151872723,0.9686771824028018,2.2920132584874167,3.4869240348682795,2.2920132584874167,5.778937293355696,S1,0.285,0.104,0.295,development,0.880953598795037,0.149
241113q,0.187,81.0,1.10958904109589,1.1023386821190018,0.8186745269146892,1.682207932016417,1.3698630136982797,1.682207932016417,3.0520709457146964,S1,0.285,0.104,0.295,development,0.9605066045168456,0.149
241113q,0.188,81.0,1.10958904109589,0.5225510548731922,0.7073693566153546,1.321362434524199,3.735990037359548,1.321362434524199,-2.414627602835349,S1,0.285,0.104,0.295,development,0.6149602057442733,0.149
241113q,0.189,81.0,1.10958904109589,0.5262369612903776,0.7141405334077763,1.334010959043043,3.735990037359548,1.334010959043043,-2.401979078316505,S1,0.285,0.104,0.295,development,0.6201887473490769,0.149
241113q,0.19,81.0,1.10958904109589,0.4787917251264988,0.6294887202954687,1.0974896742385716,3.4869240348689114,1.0974896742385716,-2.38943436063034,S1,0.285,0.104,0.295,development,0.5541402227109837,0.149
241113q,0.191,81.0,1.10958904109589,0.3398328817982679,0.4093959916112177,0.6117997383977771,2.9887920298876387,0.6117997383977771,-2.3769922914898616,S1,0.285,0.104,0.295,development,0.3746144367047428,0.149
241113q,0.192,81.0,1.10958904109589,0.0,,0.0,2.241594022415729,-0.1230577065145279,-2.364651728930257,S1,0.285,0.104,0.295,development,,0.149
241113q,0.193,79.0,1.08219178082192,0.0884212900548497,0.1110135277336964,0.1382484778750758,2.9887920298876387,0.1382484778750758,3.1270405077627146,S1,0.285,0.104,0.295,development,0.09971740889427305,0.149
241113q,0.194,79.0,1.08219178082192,0.0,,0.0,5.9775840597752765,-0.0986766132294922,5.878907446545784,S1,0.285,0.104,0.295,development,,0.149
241113q,0.195,79.0,1.08219178082192,0.2242640352889273,0.4420274968294397,0.6605641297575064,5.230386052303366,0.6605641297575064,5.890950182060873,S1,0.285,0.104,0.295,development,0.3331457660591835,0.149
241113q,0.196,79.0,1.08219178082192,0.7401700510101598,0.6714466745326744,1.170641773780393,1.9925280199250928,1.170641773780393,3.1631697937054857,S1,0.285,0.104,0.295,development,0.7058083627714171,0.149
241113q,0.197,79.0,1.08219178082192,0.5540567958948894,0.7663603858324344,1.4315573832484971,3.735990037359548,1.4315573832484971,-2.304432654111051,S1,0.285,0.104,0.295,development,0.6602085908636619,0.149
241113q,0.198,79.0,1.08219178082192,0.5573384194395598,0.7726530281939674,1.443312007834174,3.735990037359548,1.443312007834174,-2.2926780295253737,S1,0.285,0.104,0.295,development,0.6649957238167636,0.149
241113q,0.199,79.0,1.08219178082192,0.5139357267670164,0.6916736187310819,1.2059066827190827,3.486924034868912,1.2059066827190827,-2.281017352149829,S1,0.285,0.104,0.295,development,0.6028046727490491,0.149
241113q,0.2,78.0,1.06849315068493,1.2124354065709766,0.7431944623139192,1.3420074350624502,0.8717310087164734,1.3420074350624502,0.4702764263459769,S1,0.285,0.104,0.295,development,0.9778149344424478,0.149
241113q,0.201,77.0,1.05479452054795,0.7523214494406957,0.8667794145264942,1.727082270538379,2.864259028642596,1.727082270538379,4.591341299180975,S1,0.285,0.104,0.295,development,0.8095504319835949,0.149
241113q,0.202,77.0,1.05479452054795,0.5404470710433203,0.8361220273395934,1.6139341748148022,4.358655043585957,1.6139341748148022,5.972589218400759,S1,0.285,0.104,0.295,development,0.6882845491914569,0.149
241113q,0.203,77.0,1.05479452054795,0.4345728343812112,0.6192761495118119,1.0025641274785748,3.6114570361136096,1.0025641274785748,4.614021163592184,S1,0.285,0.104,0.295,development,0.5269244919465115,0.149
241113q,0.204,77.0,1.05479452054795,1.228249335565795,0.7683154449062133,1.3873691097308956,0.8717310087182657,1.3873691097308956,0.5156381010126299,S1,0.285,0.104,0.295,development,0.9982823902360042,0.149
241113q,0.205,77.0,1.05479452054795,0.5792040834354139,0.8153234066661741,1.5230200622654246,3.735990037359518,1.5230200622654246,-2.212969975094093,S1,0.285,0.104,0.295,development,0.6972637450507939,0.149
241113q,0.206,77.0,1.05479452054795,0.561451883809786,0.780581306236332,1.4095179253331898,3.6114570361141554,1.4095179253331898,-2.2019391107809656,S1,0.285,0.104,0.295,development,0.671016595023059,0.149
241113q,0.207,77.0,1.05479452054795,0.488649536583483,0.6466396092920174,1.046863626500016,3.2378580323781576,1.046863626500016,-2.1909944058781416,S1,0.285,0.104,0.295,development,0.5676445729377502,0.149
241113q,0.208,77.0,1.05479452054795,0.2852605019003408,0.3327158465953312,0.4350580808531057,2.6151930261515264,0.4350580808531057,-2.1801349452984207,S1,0.285,0.104,0.295,development,0.308988174247836,0.149
241113q,0.209,77.0,1.05479452054795,0.0,,0.0,1.74346201743426,-0.4258978087963168,-2.169359826230577,S1,0.285,0.104,0.295,development,,0.149
241113q,0.21,76.0,1.04109589041096,0.0,,0.0,1.4943960149448408,-0.9133381454873865,0.5810578694574544,S1,0.285,0.104,0.295,development,,0.149
241113q,0.211,75.0,1.02739726027397,0.0,,0.0,5.105853051059918,-0.4045970441414261,4.701256006918491,S1,0.285,0.104,0.295,development,,0.149
241113q,0.212,75.0,1.02739726027397,0.1570829093962931,0.3652972085796451,0.4776613561752572,5.6039850560413615,0.4776613561752572,6.081646412216619,S1,0.285,0.104,0.295,development,0.2611900589879691,0.149
241113q,0.213,75.0,1.02739726027397,0.4704442260415374,0.6861158789460403,1.1107729048942645,3.611457036115533,1.1107729048942645,4.722229941009797,S1,0.285,0.104,0.295,development,0.5782800524937889,0.149
241113q,0.214,75.0,1.02739726027397,1.2632645168107923,0.827775843049976,1.4947384463546576,0.8717310087175689,1.4947384463546576,0.6230074376370887,S1,0.285,0.104,0.295,development,1.0455201799303842,0.149
241113q,0.215,75.0,1.02739726027397,0.6074155166503531,0.8723571516312014,1.6295588137573551,3.735990037360911,1.6295588137573551,-2.106431223603556,S1,0.285,0.104,0.295,development,0.7398863341407773,0.149
241113q,0.216,75.0,1.02739726027397,0.591116013642892,0.8391265985942759,1.5152348293425018,3.6114570361155462,1.5152348293425018,-2.096222206773045,S1,0.285,0.104,0.295,development,0.7151213061185839,0.149
241113q,0.217,75.0,1.02739726027397,0.5247679317276938,0.7114378042801999,1.1517673045635235,3.2378580323794544,1.1517673045635235,-2.08609072781593,S1,0.285,0.104,0.295,development,0.6181028680039469,0.149
241113q,0.218,75.0,1.02739726027397,0.3418498447583419,0.4123267650733608,0.5391570402579644,2.6151930261526344,0.5391570402579644,-2.07603598589467,S1,0.285,0.104,0.295,development,0.3770883049158513,0.149
241113q,0.219,75.0,1.02739726027397,0.0,,0.0,1.7434620174350877,-0.32259517318486,-2.066057190619948,S1,0.285,0.104,0.295,development,,0.149
241113q,0.22,73.0,1.0,0.0,,0.0,3.611457036114008,-0.1881585432061181,3.42329849290789,S1,0.285,0.104,0.295,development,,0.149
241113q,0.221,73.0,1.0,0.0632672344221895,0.1742239591588718,0.1952696927060646,5.9775840597752765,0.1952696927060646,6.172853752481341,S1,0.285,0.104,0.295,development,0.11874559679053065,0.149
241113q,0.222,73.0,1.0,0.308032819866408,0.6371960887842422,0.9522232958169594,5.230386052303367,0.9522232958169594,6.182609348120327,S1,0.285,0.104,0.295,development,0.4726144543253251,0.149
241113q,0.223,73.0,1.0,0.8457697824804015,0.8374360872284532,1.4600380101117358,1.9925280199250928,1.4600380101117358,3.4525660300368286,S1,0.285,0.104,0.295,development,0.8416029348544274,0.149
241113q,0.224,73.0,1.0,0.6301769565638458,0.9200852030975742,1.7187145761472369,3.735990037359548,1.7187145761472369,-2.017275461212311,S1,0.285,0.104,0.295,development,0.7751310798307101,0.149
241113q,0.225,73.0,1.0,0.6325683114242117,0.9251918274368004,1.7282537249751804,3.735990037359548,1.7282537249751804,-2.007736312384368,S1,0.285,0.104,0.295,development,0.778880069430506,0.149
241113q,0.226,73.0,1.0,0.5983849579402081,0.8538506508332429,1.4886561782894487,3.486924034868912,1.4886561782894487,-1.9982678565794632,S1,0.285,0.104,0.295,development,0.7261178043867255,0.149
241113q,0.227,73.0,1.0,0.501375871265464,0.6691149056686208,0.9999226485706963,2.9887920298876387,0.9999226485706963,-1.9888693813169425,S1,0.285,0.104,0.295,development,0.5852453884670423,0.149
241113q,0.228,73.0,1.0,0.2093376175164405,0.2338102587782066,0.2620538392283513,2.241594022415729,0.2620538392283513,-1.9795401831873776,S1,0.285,0.104,0.295,development,0.22157393814732357,0.149
241113q,0.229,73.0,1.0,0.0,,0.0,1.2453300124531823,-0.7249495552599543,-1.9702795677131368,S1,0.285,0.104,0.295,development,,0.149
241113q,0.23,72.0,0.986301369863014,0.0,,0.0,2.1170610211705654,-1.3384218429848176,0.7786391781857476,S1,0.285,0.104,0.295,development,,0.149
241113q,0.231,72.0,0.986301369863014,0.0,,0.0,2.9887920298878563,-0.8311643394520192,2.157627690435837,S1,0.285,0.104,0.295,development,,0.149
241113q,0.232,71.0,0.972602739726027,0.0709922419901052,0.1645286705148094,0.1741586176059626,4.732254047322593,0.1741586176059626,4.906412664928555,S1,0.285,0.104,0.295,development,0.1177604562524573,0.149
241113q,0.233,71.0,0.972602739726027,0.3785444106481509,0.6496267771238532,0.9303496808124988,3.985056039850694,0.9303496808124988,4.915405720663193,S1,0.285,0.104,0.295,development,0.5140855938860021,0.149
241113q,0.234,71.0,0.972602739726027,1.3159430202127973,0.8549924667402579,1.437409501991732,0.7471980074721547,1.437409501991732,2.184607509463887,S1,0.285,0.104,0.295,development,1.0854677434765276,0.149
241113q,0.235,71.0,0.972602739726027,1.3208357394207069,0.9388668938150344,1.6953387248216918,0.871731008717219,1.6953387248216918,0.8236077161044728,S1,0.285,0.104,0.295,development,1.1298513166178705,0.149
241113q,0.236,71.0,0.972602739726027,0.6411842806691427,0.9437398633935308,1.7041379849572131,3.61145703611463,1.7041379849572131,-1.907319051157417,S1,0.285,0.104,0.295,development,0.7924620720313367,0.149
241113q,0.237,71.0,0.972602739726027,0.6066090218012457,0.8706946310007161,1.4638079101506716,3.362391033623975,1.4638079101506716,-1.8985831234733035,S1,0.285,0.104,0.295,development,0.7386518264009809,0.149
241113q,0.238,71.0,0.972602739726027,0.50765750633915,0.6803498640500687,0.9743491203706064,2.8642590286426564,0.9743491203706064,-1.8899099082720496,S1,0.285,0.104,0.295,development,0.5940036851946093,0.149
241113q,0.239,71.0,0.972602739726027,0.200407938003452,0.2227259635509955,0.2357622279182465,2.117061021170674,0.2357622279182465,-1.881298793252428,S1,0.285,0.104,0.295,development,0.21156695077722376,0.149
241113q,0.24,71.0,0.972602739726027,0.0,,0.0,1.120797011208028,-0.751952162457999,-1.872749173666027,S1,0.285,0.104,0.295,development,,0.149
241113q,0.241,69.0,0.945205479452055,0.0020660406892425,0.0039984758394251,0.0037345664751791,3.611457036114431,0.0037345664751791,3.61519160258961,S1,0.285,0.104,0.295,development,0.0030322582643338,0.149
241113q,0.242,69.0,0.945205479452055,0.1212450119482619,0.344185414189972,0.3857619835254882,5.977584059775688,0.3857619835254882,6.363346043301176,S1,0.285,0.104,0.295,development,0.23271521306911697,0.149
241113q,0.243,69.0,0.945205479452055,0.358248517727487,0.7637391076453286,1.1413286789220063,5.230386052303728,1.1413286789220063,6.371714731225734,S1,0.285,0.104,0.295,development,0.5609938126864078,0.149
