dataset,source_index,ear,lower_bin,lower_frequency_hz,parallel_phase_rad,octave_increment_rad,theta_deg,ara_x,quadrant
NH4,1062,1,14,2625.0,-8.168094693114039,-12.764312039225217,57.384148494847715,1.0780076761411652,--
NH4,1062,1,46,8625.0,-41.58645319855957,-41.78803668958271,45.13852991202265,1.4107901422186253,--
NH4,1063,0,24,4500.0,-16.07230227034191,-21.118768825185715,52.72728599329163,1.2112190057807377,--
NH4,1063,0,56,10500.0,-44.521598324652274,-31.24286399545028,35.05911404430905,1.6371196593865154,--
NH4,1063,1,34,6375.0,-37.49938495621794,-44.80239916543951,50.07083577548601,1.2836800890494944,--
NH4,1064,0,15,2812.5,-8.155001587188375,-13.145615534564206,58.186229591360934,1.0543200852200199,--
NH4,1064,0,47,8812.5,-36.864017909513805,-35.56583160282388,43.973177031480326,1.4393298504043157,--
NH4,1064,1,24,4500.0,-22.930366108935566,-38.036062290631456,58.915965935048085,1.0325894060531802,--
NH4,1065,0,5,937.5,-5.310722310455559,-5.361184704339348,45.270922585931395,1.407510681080442,--
NH4,1065,0,37,6937.5,-51.35829877745469,-65.01223376985594,51.692005637575164,1.239777047993642,--
NH4,1065,1,18,3375.0,-19.148633455767506,-16.64380454774305,40.99684935474033,1.5094913103982661,--
NH4,1065,1,50,9375.0,-52.951122435877,-40.43877888052846,37.36897698227786,1.5894867400551316,--
NH4,1066,0,27,5062.5,-27.493494855266192,-28.07558657555952,45.60015710582399,1.399322762833429,--
NH4,1066,1,4,750.0,-3.809627418927976,-3.704605264549564,44.199261629070335,1.4338391839205966,--
NH4,1066,1,36,6750.0,-45.10684690177684,-50.40354645276161,48.174188486253996,1.3337364729682197,--
NH4,1067,0,17,3187.5,-16.653150582788243,-20.932332265396063,51.49526987215813,1.2451584875075155,--
NH4,1067,0,49,9187.5,-57.556666973597075,-48.39743098961047,40.05933040089083,1.5307568379817698,--
NH4,1067,1,29,5437.5,-26.509482615868997,-33.62764439630835,51.75043573494208,1.238175953898571,--
NH4,1068,0,10,1875.0,-4.469080478960645,-7.954649268745017,60.671854780378204,0.9796215528842885,--
NH4,1068,0,42,7875.0,-36.75965874256471,-34.8438511492847,43.46737251186886,1.4515324835501873,--
NH4,1068,1,23,4312.5,-27.150908341912515,-37.224107770069466,53.89334622764565,1.178580370870836,--
NH4,1069,0,2,375.0,3.8411569200252527,-1.8969396501855782,26.282274854199088,1.7932469138808151,+-
NH4,1069,0,34,6375.0,-41.45194090740614,-59.77667585620752,55.26075250834365,1.139685113624646,--
NH4,1069,1,15,2812.5,-9.320887679671518,-13.170889538021928,54.71339459431837,1.1553336242680392,--
NH4,1069,1,47,8812.5,-43.079643510159485,-41.281050537506516,43.77862341444485,1.4440368216037924,--
NH4,1070,0,27,5062.5,-30.330424956923682,-46.36701600492766,56.809778023329415,1.0948408288167564,--
NH4,1070,1,8,1500.0,-3.612284859688144,-6.613993514552847,61.3584905210078,0.9586556216036143,--
NH4,1070,1,40,7500.0,-33.39074462393363,-43.946645002254584,52.772361155201864,1.2099665632967618,--
NH4,1071,0,19,3562.5,-11.938970653506589,-18.114441019086946,56.611690936805225,1.1006207636213263,--
NH4,1071,0,51,9562.5,-42.63341721343039,-33.52129523072021,38.1768400170496,1.5722136014908996,--
NH4,1071,1,27,5062.5,-27.691029431528218,-36.872987130365786,53.09403077807482,1.2010070705505203,--
NH4,1072,0,11,2062.5,-5.656465741138083,-9.645444685917694,59.61097401789948,1.011737110460108,--
NH4,1072,0,43,8062.5,-35.7843646284043,-37.068653798608544,46.00993383230947,1.3890672845292995,--
NH4,1072,1,19,3562.5,-21.504250807475902,-27.581203947475966,52.057509069316566,1.2297404422436586,--
NH4,1072,1,51,9562.5,-69.84338264129697,-45.62651583572577,33.15533994877816,1.6743817311103333,--
NH4,1073,0,33,6187.5,-42.263326922680655,-45.53557601170609,47.134415349478594,1.3605614722338175,--
NH4,1073,1,17,3187.5,-11.990779417288085,-16.74388807477093,54.3924605280229,1.1644599198318228,--
NH4,1073,1,49,9187.5,-45.58290132237086,-49.939474509552824,47.61132952905189,1.3483127080531607,--
NH4,1074,0,28,5250.0,-33.859760652406244,-40.533045732178486,50.12590475091638,1.282205425720103,--
NH4,1074,1,12,2250.0,-7.96207659529443,-11.69658969660857,55.75618507041081,1.1254313883645104,--
NH4,1074,1,44,8250.0,-41.105627423975726,-46.75540357813578,48.67925639632912,1.3205472310181592,--
NH4,1075,0,24,4500.0,-18.496435702276518,-24.763328162867264,53.24289804569257,1.1968478267520049,--
NH4,1075,0,56,10500.0,-51.92532750443956,-31.567063034415078,31.296752510921348,1.708976549559631,--
NH4,1075,1,33,6187.5,-38.828018315538344,-45.3452223627301,49.42735466172325,1.300823290073212,--
NH4,1076,0,14,2625.0,-16.518569728824442,-4.324831907525461,14.671653462541265,1.934786357404439,--
NH4,1076,0,46,8625.0,0.2243661606145803,-37.36818157485557,89.65598862317302,0.012008190231204289,+-
NH4,1076,1,31,5812.5,-23.96091500676495,-38.02024113234029,57.78026675326882,1.0663353639136257,--
NH4,1077,0,9,1687.5,-8.976680567068678,-12.393389617733417,54.08373560736166,1.173204554723736,--
NH4,1077,0,41,7687.5,-60.66058860612907,-43.875049076521435,35.877747761726575,1.620538623218978,--
NH4,1077,1,24,4500.0,-16.395965243739987,-27.681645913030863,59.36154730346483,1.0192379351205734,--
NH4,1078,0,3,562.5,0.07535643959811784,-1.9287192070426555,87.7625509350438,0.07808185712346286,+-
NH4,1078,0,35,6562.5,-25.814947320977417,-40.76542747346719,57.655723243659736,1.070010774275354,--
NH4,1078,1,15,2812.5,-10.450998974741749,-18.649639135577786,60.734334755491595,0.977719544894039,--
NH4,1078,1,47,8812.5,-60.75135634440622,-61.91072680535247,45.54152884582211,1.4007842110798063,--
NH4,1079,0,29,5437.5,-19.805326885603616,-31.275055661118156,57.65544410009688,1.0700190064243709,--
NH4,1079,1,7,1312.5,-1.6062309165580286,-7.44036175253579,77.8178946094367,0.4220390395303994,--
NH4,1079,1,39,7312.5,-50.67718568819648,-63.60828975996129,51.45541361923812,1.246246914874689,--
NH4,1080,0,21,3937.5,-20.99263874756916,-35.93851041904402,59.709664412964145,1.0087639653606504,--
NH4,1080,1,3,562.5,-0.21604831067796157,-2.162520409425827,84.29475128326507,0.19882180753795095,--
NH4,1080,1,35,6562.5,-26.95105733137292,-40.052478547818694,56.0636415251456,1.1165434035457953,--
NH4,1081,0,13,2437.5,-6.244530934742303,-11.230476445423438,60.9244362551638,0.9719253567422015,--
NH4,1081,0,45,8437.5,-34.85780892652362,-35.650864757604964,45.64441484528123,1.3982185632831152,--
NH4,1081,1,22,4125.0,-21.549474821171557,-34.16377942666801,57.757515421946245,1.0670071563463859,--
NH4,1082,0,5,937.5,-1.1076191195077598,-2.747881621398231,68.04656836791837,0.7477057625920561,--
NH4,1082,0,37,6937.5,-27.65637818093916,-31.832815636634823,49.0158597972767,1.3117001919193099,--
NH4,1082,1,14,2625.0,-8.925919913955326,-20.398740889344953,66.36715494796086,0.8017485512454814,--
NH4,1082,1,46,8625.0,-55.11693783392323,-59.41940180664045,47.151257645558466,1.360130506023045,--
NH4,1083,0,28,5250.0,-38.482088229837466,-48.22271627182115,51.409871058588536,1.2474898903431586,--
NH4,1083,1,10,1875.0,-11.241514506103686,-8.561105009126317,37.29150354918031,1.5911266695185557,--
NH4,1083,1,42,7875.0,-42.64146639313533,-45.62658018051651,46.936932653558735,1.3656059435646926,--
NH4,1084,0,19,3562.5,-24.346192279163905,-27.853659185592686,48.84409952368012,1.3162202898839404,--
NH4,1084,1,2,375.0,0.6249409918468872,-1.713398106364683,69.96117767627847,0.6853135584420256,+-
NH4,1084,1,34,6375.0,-28.040606683503903,-40.06253969533838,55.011023659643065,1.1468376431471545,--
NH4,1085,0,12,2250.0,-11.61751145505553,-15.167696600668679,52.550132917016285,1.2161340484312881,--
NH4,1085,0,44,8250.0,-53.73233132637625,-53.609946005241575,44.93467476644557,1.4158250448725624,--
NH4,1085,1,26,4875.0,-21.861189012804868,-28.962250405398525,52.95388690713983,1.2049151804692422,--
NH4,1086,0,6,1125.0,-1.6077601827200727,-3.967031016463517,67.93824870601324,0.751211320953986,--
NH4,1086,0,38,7125.0,-32.45795713406401,-32.38778435453698,44.93799743141391,1.4157431237646043,--
NH4,1086,1,18,3375.0,-20.62366304750963,-29.400569945371167,54.9514330228885,1.1485411748657028,--
NH4,1086,1,50,9375.0,-72.11940421763319,-49.038162770633576,34.21405489594213,1.653885335944856,--
NH4,1087,0,31,5812.5,-22.973165425569828,-29.360029741964322,51.95810034201976,1.2324751453245537,--
NH4,1087,1,7,1312.5,0.08303714902779404,-9.014366753295324,89.47222653025369,0.018422508977135727,+-
NH4,1087,1,39,7312.5,-48.003837314203615,-62.57807486055706,52.508073626869866,1.2172992609161453,--
NH4,1088,0,20,3750.0,-20.17203504852779,-20.101603769766783,44.89980019131113,1.416684598639822,--
NH4,1088,0,52,9750.0,-52.602071580713734,-34.24580485676021,33.06554742474128,1.6760938843983615,--
NH4,1088,1,29,5437.5,-35.79971843382137,-43.033544052605635,50.24284065601016,1.2790701338934025,--
NH4,1089,0,9,1687.5,-8.880148052171915,-10.530541600745593,49.8598840417554,1.2893180716087962,--
NH4,1089,0,41,7687.5,-33.15240445005892,-37.81971345369707,48.76250014381373,1.3183635430430114,--
NH4,1089,1,23,4312.5,-15.795480235305648,-26.489135536260378,59.19236226348487,1.024314725619756,--
NH4,1089,1,55,10312.5,-51.99301908962078,-33.14541098771469,32.51740195067351,1.6864564351215092,--
NH4,1090,0,33,6187.5,-41.222967546658936,-50.97836042239632,51.039728544380026,1.2575627430636798,--
NH4,1090,1,14,2625.0,-8.107216719108159,-12.006438494652393,55.97123970062329,1.1192179565890754,--
NH4,1090,1,46,8625.0,-41.45798502056485,-39.551593054930066,43.651911791766025,1.4470934942609337,--
NH4,1091,0,25,4687.5,-16.272103378910224,-27.406546103098293,59.3011018732197,1.0210527634535436,--
NH4,1091,1,6,1125.0,0.4327532882152778,-6.953145125995752,86.43859069988056,0.12423659926232718,+-
NH4,1091,1,38,7125.0,-49.50428830255744,-58.1859935498441,49.60906619672634,1.2959987818963727,--
NH4,1092,0,20,3750.0,-19.521805535287285,-34.728665603551285,60.65862790781564,0.9800240544373828,--
NH4,1092,1,2,375.0,0.15412377883086367,-0.8351554010468096,79.54398909888168,0.36296114673731433,+-
NH4,1092,1,34,6375.0,-25.719080984863833,-38.80948383525403,56.46752671063878,1.1048190292390252,--
NH4,1093,0,13,2437.5,-5.7265800325342875,-11.128234412078523,62.769687791241445,0.915136813769275,--
NH4,1093,0,45,8437.5,-37.279047436367065,-44.717450646095244,50.18346226646062,1.2806628571224057,--
NH4,1093,1,23,4312.5,-22.925867798513075,-40.99490178551235,60.784462510892695,0.9761927210106913,--
NH4,1094,0,3,562.5,3.9468323970493704,-4.498173105411629,48.735311856094846,1.319077064865942,+-
NH4,1094,0,35,6562.5,-51.77959454827093,-58.50018696442854,48.487365948176326,1.3255703623743864,--
NH4,1094,1,17,3187.5,-10.242948334266567,-15.394345802391436,56.3613650766011,1.107906135392669,--
NH4,1094,1,49,9187.5,-44.02831664123401,-38.7754262282994,41.370143697581526,1.500911142578891,--
NH4,1095,0,27,5062.5,-17.812268622934525,-23.232646556925935,52.52293056143255,1.216887738624121,--
NH4,1095,1,3,562.5,2.3312679022047194,-2.8489474231922767,50.706847747383655,1.2665767640405083,+-
NH4,1095,1,35,6562.5,-40.168420433408876,-55.617775688603764,54.162328846835536,1.1709816226815293,--
NH4,1096,0,18,3375.0,-16.666779023099217,-29.673315558554435,60.67813810487886,0.9794303293122412,--
NH4,1096,0,50,9375.0,-72.71775501230235,-48.624174773972896,33.769455384638434,1.6625618293092432,--
NH4,1096,1,33,6187.5,-25.126000270534213,-37.530500722608544,56.19839776395873,1.1126377063541182,--
NH4,1097,0,10,1875.0,-3.7673821719137695,-7.916912894586481,64.55185578172095,0.85938806412458,--
NH4,1097,0,42,7875.0,-31.422650374678607,-35.6056088113626,48.57096344606052,1.3233838485513982,--
NH4,1097,1,20,3750.0,-18.221975970885495,-24.727889053439988,53.61350658388491,1.1864582579866698,--
NH4,1098,0,2,375.0,0.7233062117293554,1.015062690653113,54.5273557505337,1.1606283835608795,++
NH4,1098,0,34,6375.0,-42.0456704693455,-59.32003666266744,54.67122457811083,1.1565348737780126,--
NH4,1098,1,17,3187.5,-17.700048830783487,-15.397903956838661,41.02117125482989,1.508934219156119,--
NH4,1098,1,49,9187.5,-50.282080013409576,-41.0286531565641,39.21340257388781,1.5495932476288226,--
NH4,1099,0,26,4875.0,-34.875336668419635,-41.72414542708353,50.10926631064009,1.2826511027578296,--
NH4,1099,1,6,1125.0,-2.445005539238467,-4.683093740725246,62.431301052451495,0.9256236545991534,--
NH4,1099,1,38,7125.0,-32.12998081996428,-44.388556420635034,54.10167304260806,1.172697406374507,--
NH4,1100,0,17,3187.5,-10.404120906729954,-15.67993350708731,56.43449554024313,1.1057799595742552,--
NH4,1100,0,49,9187.5,-41.40148898706561,-34.02958160287145,39.41818756631101,1.545064100423854,--
NH4,1100,1,25,4687.5,-25.054998342095345,-38.16167959012259,56.71315412211643,1.0976618331714336,--
NH4,1101,0,7,1312.5,-6.77157243469888,-9.698384807853303,55.07661862497668,1.1449610299916944,--
NH4,1101,0,39,7312.5,-52.26738906083841,-52.15761352830232,44.939768520610365,1.4156994551870312,--
NH4,1101,1,24,4500.0,-18.168135461964162,-25.666880549528592,54.707478165330066,1.1555021966409644,--
NH4,1102,0,3,562.5,-0.6565329455492865,-1.7747647059035214,69.69921775460934,0.6938969126224511,--
NH4,1102,0,35,6562.5,-31.13782643650443,-35.76079774559453,48.95309055890167,1.3133534160712326,--
NH4,1102,1,12,2250.0,-11.17018574955365,-14.923911352309318,53.18603642112636,1.1984374546166212,--
NH4,1102,1,44,8250.0,-53.01704331556931,-53.72511549784413,45.38006494378544,1.404801494795661,--
NH4,1103,0,25,4687.5,-16.46601550574425,-27.228855578241134,58.837527057269824,1.034933319529667,--
NH4,1103,1,4,750.0,-3.7883370488302903,-3.7362791500083956,44.60361429368652,1.423963503658899,--
NH4,1103,1,36,6750.0,-50.566286017911146,-54.7632851315796,47.2818206402299,1.356785633095289,--
NH4,1104,0,15,2812.5,-8.184604570937596,-13.518581815942627,58.80787578157517,1.035818855091201,--
NH4,1104,0,47,8812.5,-37.63342988394599,-35.179732948691836,43.06994651657472,1.461041150558742,--
NH4,1104,1,25,4687.5,-26.213224648615498,-40.16230477686821,56.86822734289773,1.093132846898123,--
NH4,1105,0,8,1500.0,-9.973213797588208,-6.6227861392600325,33.58644173295767,1.6661043399456827,--
NH4,1105,0,40,7500.0,-39.86271543550082,-37.35232706027725,43.13787562356823,1.4594208720480262,--
NH4,1105,1,17,3187.5,-19.135319408808282,-24.364153721720253,51.85432625095368,1.2353259800460061,--
NH4,1105,1,49,9187.5,-66.36610571071483,-56.36026943671507,40.339005241989305,1.5244556759777892,--
NH4,1106,0,31,5812.5,-38.65552127832456,-45.811695980856314,49.84261027107567,1.2897789643545685,--
NH4,1106,1,12,2250.0,-7.733455646127085,-11.615755750634927,56.34539865536348,1.1083700989862029,--
NH4,1106,1,44,8250.0,-40.44108995895661,-46.558085028963376,49.021902085532936,1.3115409662684916,--
NH4,1107,0,24,4500.0,-18.211519440398618,-24.36450506481036,53.22331602848259,1.1973953962548924,--
NH4,1107,0,56,10500.0,-51.06101939962105,-31.16996494897581,31.401786705080077,1.7070690995102826,--
NH4,1107,1,33,6187.5,-39.63929913905273,-46.69216902046926,49.67042049716799,1.2943668564707351,--
NH4,1108,0,15,2812.5,-19.77891574528916,-21.64271970195192,47.576337654884206,1.3492146033279477,--
NH4,1108,0,48,9000.0,-76.2045673680185,-37.50300327369749,26.203454675126583,1.7944634944936284,--
NH4,1108,1,31,5812.5,-22.605445963021825,-35.505886349797294,57.5164151455219,1.0741159121054369,--
NH4,1109,0,10,1875.0,-4.118395592610989,-7.815569715124946,62.21311985482117,0.9323681452740128,--
NH4,1109,0,42,7875.0,-34.53403660259038,-41.01296015763565,49.9017024486597,1.2882018022232555,--
NH4,1109,1,22,4125.0,-21.682108213024886,-36.73907160125529,59.452389884707436,1.016508322445115,--
NH4,1110,0,6,1125.0,-0.5420308505081068,-8.745938786392083,86.4536213958113,0.12371293797420517,--
NH4,1110,0,38,7125.0,-52.639831079675844,-59.0718977388876,48.29530158064769,1.3305831578087477,--
NH4,1110,1,19,3562.5,-11.662387293369845,-18.17343035418017,57.31060069203055,1.0801692348987544,--
NH4,1110,1,51,9562.5,-45.97555932604833,-36.953095878581536,38.790762260461165,1.5588779629780563,--
NH4,1111,0,30,5625.0,-19.923514529254156,-32.24280680211331,58.28720115550769,1.0513233876556818,--
NH4,1111,1,8,1500.0,-2.380052077574418,-10.299364388772986,76.98808304781798,0.4503074175150785,--
NH4,1111,1,40,7500.0,-40.22611431208721,-63.201275846206336,57.524213326521355,1.0738862824769821,--
NH4,1112,0,22,4125.0,-28.733054572751364,-41.04950058748117,55.00947474691445,1.146881937995436,--
NH4,1112,1,5,937.5,-1.4838439727286814,-3.0799490825694,64.2763726752726,0.8680612579794481,--
NH4,1112,1,37,6937.5,-28.299630652144568,-41.22851974831326,55.533942098144976,1.1318358481699924,--
NH4,1113,0,14,2625.0,-6.827837483656818,-11.713796675834619,59.76258237805863,1.007168526464415,--
NH4,1113,0,46,8625.0,-35.02219909724607,-34.2652849317884,44.37411117323086,1.4295774925116396,--
NH4,1113,1,23,4312.5,-24.136438232097525,-43.584676240353595,61.023076048325116,0.9689146504111128,--
NH4,1114,0,6,1125.0,-0.6997298460109932,-8.71640883468421,85.41029148975124,0.16003976246811638,--
NH4,1114,0,38,7125.0,-50.34979938046597,-72.73482980246509,55.30755318863996,1.138342273741995,--
NH4,1114,1,21,3937.5,-13.758098122277593,-20.0760233922951,55.57716044398051,1.1305917395407177,--
NH4,1114,1,53,9937.5,-48.02000447676211,-35.783570459082284,36.69276036794243,1.603702302034365,--
NH4,1115,0,30,5625.0,-20.206583087723242,-26.421534276556766,52.59207040525852,1.2149715578652913,--
NH4,1115,1,7,1312.5,-1.7484882665247692,-8.02477112607584,77.70814379405353,0.42578302150880865,--
NH4,1115,1,39,7312.5,-49.66335853509307,-46.85433493758211,43.332950442813036,1.454756455007949,--
NH4,1116,0,20,3750.0,-21.48142388250532,-31.845110508807227,55.9979898046483,1.1184439790361758,--
NH4,1116,1,6,1125.0,-8.540189906125715,-4.212317199093169,26.254109923264835,1.7936820262175632,--
NH4,1116,1,38,7125.0,-37.11433993964911,-42.91759164538102,49.147355888972335,1.3082317300563742,--
NH4,1117,0,16,3000.0,-9.428719340810558,-14.573411497096123,57.09790299118318,1.0864103588579688,--
NH4,1117,0,48,9000.0,-39.81421121705622,-33.42890040253092,40.01756961492755,1.531694595618199,--
NH4,1117,1,24,4500.0,-24.00768032928871,-37.07272495962926,57.073577349983715,1.0871231863114157,--
NH4,1118,0,6,1125.0,-5.899080965818197,-7.593051395590873,52.156180962707715,1.227022348434334,--
NH4,1118,0,38,7125.0,-51.51715668172283,-57.48862317399523,48.135596951167415,1.3347399955106927,--
NH4,1118,1,21,3937.5,-15.609401721373262,-20.98257981739163,53.35363114435496,1.1937487823192332,--
NH4,1118,1,53,9937.5,-48.62340662030957,-39.97421179469093,39.42426307516281,1.5449294290817084,--
NH4,1119,0,31,5812.5,-36.15229734875853,-43.059290698095346,49.98340143709589,1.286019010917709,--
NH4,1119,1,12,2250.0,-7.837887455005976,-11.934837047583713,56.70615491170633,1.0978660589995441,--
NH4,1119,1,44,8250.0,-41.571826124636544,-42.43463068905075,45.588446695838805,1.3996147896872013,--
NH4,1120,0,23,4312.5,-24.191548236926312,-29.819372954450028,50.94863353700242,1.2600337204252583,--
NH4,1120,1,4,750.0,-1.490096825445313,-3.118535341416486,64.46062197882502,0.8622626407964403,--
NH4,1120,1,36,6750.0,-34.18530223461057,-41.17864346626087,50.30153720711805,1.2774943496292108,--
NH4,1121,0,16,3000.0,-14.226091560374867,-19.153100375630686,53.396637832866006,1.1925439679603778,--
NH4,1121,0,48,9000.0,-54.17784965192426,-46.76643795757799,40.8008318210066,1.513971138403239,--
NH4,1121,1,28,5250.0,-26.29361052736555,-33.77391281121653,52.098588012988294,1.2286092919208274,--
NH4,1122,0,9,1687.5,-9.458477556259055,-15.850064530869414,59.17348902430904,1.0248805081273473,--
NH4,1122,0,41,7687.5,-46.267242531833055,-62.544173209193694,53.50770283975587,1.189429421855632,--
NH4,1122,1,23,4312.5,-15.623285015097688,-26.109517224219424,59.10474830526866,1.0269402788011703,--
NH4,1122,1,55,10312.5,-51.33012089982407,-32.812471591720964,32.58850334656179,1.6851209736108126,--
NH4,1123,0,33,6187.5,-46.70803397998703,-54.52934084769998,49.41773089712393,1.3010784401707267,--
NH4,1123,1,14,2625.0,-8.94700938288004,-12.526058253618324,54.462852508325156,1.162461324390492,--
NH4,1123,1,46,8625.0,-40.28668692819241,-44.754043080920056,48.00709544640535,1.3380771419784097,--
NH4,1124,0,23,4312.5,-14.579560266464823,-24.56843900022352,59.31398769910873,1.0206659715139683,--
NH4,1124,1,2,375.0,0.5113524568706206,-4.579723824035969,83.6289856576355,0.22193235116320228,+-
NH4,1124,1,34,6375.0,-48.01168548245837,-47.95168485443083,44.96417609871283,1.4150975158842145,--
NH4,1125,0,15,2812.5,-19.753654460077627,-26.68962199509626,53.4939341634635,1.189815773589148,--
NH4,1125,0,47,8812.5,-68.33542710771599,-73.02393345347915,46.89964913043846,1.3665564901139602,--
NH4,1125,1,29,5437.5,-20.51442090144376,-32.99733156611562,58.13080852040504,1.055963515366254,--
NH4,1126,0,8,1500.0,-3.19810913481219,-12.840082748357057,76.01379326316923,0.4833766033559329,--
NH4,1126,0,40,7500.0,-56.55609644408697,-69.54254429207666,50.87995779839099,1.2618944634838538,--
NH4,1126,1,21,3937.5,-13.542834663845461,-21.70728371407317,58.040606110205694,1.0586362215299436,--
NH4,1126,1,53,9937.5,-47.957451845317074,-34.76273010811057,35.93708208989379,1.6193239359105998,--
NH4,1127,0,31,5812.5,-20.587223493280643,-32.95219970429834,58.004497196880685,1.0597053970976062,--
NH4,1127,1,9,1687.5,-4.389177208839921,-12.05858189391832,69.99910913682939,0.6840695081816446,--
NH4,1127,1,41,7687.5,-45.25788934633616,-69.47389752450428,56.91827791293822,1.0916693855672166,--
NH4,1128,0,22,4125.0,-27.31460847878393,-42.969004398676766,57.55662764389363,1.0729315790878784,--
NH4,1128,1,6,1125.0,-2.1790922749660386,-3.741803862491069,59.785013833959496,1.0064919747154286,--
NH4,1128,1,38,7125.0,-29.110675777787346,-41.904885902974016,55.21288946151128,1.1410576492194762,--
NH4,1129,0,15,2812.5,-7.794166913768776,-12.022645613196868,57.04504194432839,1.0879591250055651,--
NH4,1129,0,47,8812.5,-36.1378055666073,-33.38325978644269,42.7310281957905,1.4690944679660909,--
NH4,1129,1,24,4500.0,-26.12642123712643,-45.200809282636236,59.97175187926582,1.0008538188201839,--
NH4,1130,0,8,1500.0,-2.9906095290037533,-12.970863054467474,77.01656706126649,0.44933861213457205,--
NH4,1130,0,40,7500.0,-58.11535142104891,-69.23307050383147,49.98936243943451,1.2858596455363127,--
NH4,1130,1,22,4125.0,-14.391889882905879,-21.315103935470525,55.97290450614588,1.1191697948430703,--
NH4,1130,1,54,10125.0,-49.187488763363824,-34.506946146520086,35.05116091038196,1.637279112580222,--
NH4,1131,0,31,5812.5,-39.70989224944269,-54.57721829292785,53.96070169936471,1.176680012797561,--
NH4,1131,1,15,2812.5,-15.68997123435227,-13.36373307300833,40.422273724616645,1.5225725869932738,--
NH4,1131,1,47,8812.5,-46.38003122173996,-36.97041707060264,38.55902458328676,1.5639328874459046,--
NH4,1132,0,24,4500.0,-16.055471816303935,-22.12950909573118,54.038244659434774,1.174490212810563,--
NH4,1132,0,56,10500.0,-44.99780081453767,-29.567683872074156,33.308585862366044,1.6714501601090483,--
NH4,1132,1,33,6187.5,-40.171709707634044,-45.538232382217394,48.58276096760727,1.323075054423042,--
NH4,1133,0,16,3000.0,-16.4936468498922,-14.815607982627046,41.932132504805125,1.4878737933591828,--
NH4,1133,0,48,9000.0,-47.913135761710514,-53.95790520815198,48.39580464420258,1.3279619334427974,--
NH4,1133,1,25,4687.5,-31.501963469164085,-37.47217743486284,49.947036698607995,1.2869909083593478,--
NH4,1134,0,8,1500.0,-7.691963880636264,-10.07949576803153,52.6516671755828,1.2133184393807448,--
NH4,1134,0,40,7500.0,-52.285363831619435,-56.2160511058875,47.074750328337736,1.3620872542175397,--
NH4,1134,1,20,3750.0,-14.984105864970168,-20.60953897761148,53.98108221985519,1.176104678995876,--
NH4,1134,1,53,9937.5,-49.81105857862171,-35.37829799080647,35.384269120164824,1.6305736198426757,--
NH4,1135,0,32,6000.0,-25.492377338800157,-33.48365323617695,52.71660369132096,1.2115157105895502,--
NH4,1135,1,9,1687.5,-8.346694163251698,-11.475992393447278,53.970935537773556,1.176391134308306,--
NH4,1135,1,41,7687.5,-51.9331967833107,-54.977912034727815,46.63128225126367,1.3733814288515982,--
NH4,1136,0,24,4500.0,-34.49873296502946,-20.00487070357088,30.108271697857873,1.730158018540583,--
NH4,1136,1,6,1125.0,-1.982307130780968,-3.9487196067552066,63.34277076289936,0.897303960221403,--
NH4,1136,1,38,7125.0,-32.534057006009256,-40.5422709445597,51.25391593620168,1.2517403375058098,--
NH4,1137,0,17,3187.5,-9.090425800678833,-14.854152583036655,58.53425332115578,1.0439774694956159,--
NH4,1137,0,49,9187.5,-41.63244736425601,-36.34911342170831,41.12407300260804,1.5065742550251273,--
NH4,1137,1,28,5250.0,-32.99153117776982,-49.95447998880959,56.55795557751242,1.1021864290753625,--
NH4,1138,0,12,2250.0,-5.290781464490722,-9.771808726234415,61.567415530436655,0.9522487875902136,--
NH4,1138,0,44,8250.0,-32.22475477541433,-34.579289410274505,47.01857655815974,1.3635224063704638,--
NH4,1138,1,21,3937.5,-21.913156410900847,-33.7898929679074,57.03610082736467,1.0882209976272499,--
NH4,1139,0,4,750.0,-4.408511007924796,-4.408231948113476,44.998186524264725,1.414258323111396,--
NH4,1139,0,36,6750.0,-52.044874211221796,-58.02453259107608,48.109608213363664,1.3354154575751354,--
NH4,1139,1,17,3187.5,-11.10241335741965,-16.360031434773738,55.83799515240749,1.123069567338978,--
NH4,1139,1,49,9187.5,-43.64716911577769,-42.18912595381183,44.026848885609446,1.4380284068978473,--
NH4,1140,0,27,5062.5,-19.23748544053961,-25.08791270362671,52.51890295098473,1.216999307507724,--
NH4,1140,1,3,562.5,3.9468066955941374,-3.85837030840909,44.350839203203115,1.4301454802816431,+-
NH4,1140,1,35,6562.5,-41.58249218595041,-53.0330763176027,51.90050268144236,1.234057941969755,--
NH4,1141,0,18,3375.0,-21.90713962414427,-27.058408791821037,51.00553508925649,1.2584906230287267,--
NH4,1141,0,51,9562.5,-72.46600800739516,-44.22448695210413,31.394842351577406,1.7071953880684794,--
NH4,1141,1,32,6000.0,-25.956538157198406,-32.877671825762604,51.70931993737139,1.2393027381038022,--
NH4,1142,0,11,2062.5,-6.36431363894889,-10.763654596270026,59.405103256053295,1.0179294972523567,--
NH4,1142,0,43,8062.5,-39.20261476563363,-41.108999835918986,46.359794730704884,1.380255071356315,--
NH4,1142,1,20,3750.0,-21.085820252847032,-27.11149144645638,52.12619529645609,1.2278487425320062,--
NH4,1142,1,52,9750.0,-64.84902362262063,-48.32709638258852,36.69439025379287,1.6036683060144605,--
NH4,1143,0,33,6187.5,-23.40880971204618,-37.59554327655704,58.09160324227031,1.0571254935109535,--
