metric,step,frequency_hz,events,median,mean,closest_target
rho,complete_timing,7924.21875,659,0.11225714543429041,0.6865934841672288,phi
rho,complete_timing,7945.751953125,648,0.11352161786137512,0.7167007007951576,phi
rho,complete_timing,7967.28515625,647,0.12327653280141794,0.688786124664061,phi
rho,complete_timing,7988.818359375,667,0.11440591574102027,0.7046982429908679,phi
eta,complete_timing,516.796875,455,3.459379785205322,24.004993304501465,two
eta,complete_timing,538.330078125,384,1.04468453228096,22.664906976526982,ordinary_one
eta,complete_timing,559.86328125,720,3.792539277694935,21.454545901265686,two
eta,complete_timing,581.396484375,606,3.068468022161553,17.583839937851717,two
eta,complete_timing,602.9296875,463,3.203493313393136,16.24713303362412,two
eta,complete_timing,624.462890625,630,2.751730333557954,12.299122543605229,two
eta,complete_timing,645.99609375,720,3.8319494457696166,17.69888302431494,two
eta,complete_timing,667.529296875,689,2.3315916847584623,13.27651097825985,two
eta,complete_timing,689.0625,669,2.8566126123349864,14.544952364641585,two
eta,complete_timing,710.595703125,601,2.693299700650039,16.898434461995016,two
eta,complete_timing,732.12890625,658,3.1858543151614014,17.064136262266906,two
eta,complete_timing,753.662109375,720,3.491294411064731,13.102769789263288,two
eta,complete_timing,775.1953125,720,3.72710415348486,12.79665089822215,two
eta,complete_timing,796.728515625,720,2.8484439396068213,13.28849274057596,two
eta,complete_timing,818.26171875,719,3.545240532380811,18.24333206255034,two
eta,complete_timing,839.794921875,680,3.7189966985321985,16.292073347583766,two
eta,complete_timing,861.328125,705,3.9589103868737254,16.884425634808817,two
eta,complete_timing,882.861328125,709,3.6269014966687925,14.533620536297919,two
eta,complete_timing,904.39453125,648,3.5042010684963505,13.212396826936757,two
eta,complete_timing,925.927734375,720,3.3118242713033292,14.421661850726094,two
eta,complete_timing,947.4609375,706,2.9809386929349513,11.29985661779022,two
eta,complete_timing,968.994140625,720,3.2899120432366695,11.20800245634386,two
eta,complete_timing,990.52734375,720,4.024368839862964,12.732989753951092,two
eta,complete_timing,1012.060546875,633,4.252412230625698,14.002349959978307,two
eta,complete_timing,1033.59375,591,4.512391089588544,15.225136952334617,two
eta,complete_timing,1055.126953125,592,4.292345374683915,18.005035589633046,two
eta,complete_timing,1076.66015625,713,5.478451187883831,15.239287505050894,two
eta,complete_timing,1098.193359375,720,4.636854339181021,13.852574664291398,two
eta,complete_timing,1119.7265625,720,4.5351524867433,11.885424592629514,two
eta,complete_timing,1141.259765625,720,5.0375491522877756,14.043241500163143,two
eta,complete_timing,1162.79296875,690,4.492971829192309,15.744805241254404,two
eta,complete_timing,1184.326171875,686,4.725551576792502,14.413377715572171,two
eta,complete_timing,1205.859375,709,4.470268835588129,13.494500676660918,two
eta,complete_timing,1227.392578125,687,3.7746250082407564,13.166727850965046,two
eta,complete_timing,1248.92578125,694,3.993855763819119,11.242329905205994,two
eta,complete_timing,1270.458984375,698,4.633839101122717,12.941001221460663,two
eta,complete_timing,1291.9921875,698,5.990902751913698,14.705026409527795,two
eta,complete_timing,1313.525390625,720,4.682060594291207,11.070799743755927,two
eta,complete_timing,1335.05859375,720,4.005611407939348,9.69243001568823,two
eta,complete_timing,1356.591796875,714,4.071568636646455,10.024255063207773,two
eta,complete_timing,1378.125,691,4.486746594854685,11.350873309765547,two
eta,complete_timing,1399.658203125,686,4.836384664595217,11.823930174199624,two
eta,complete_timing,1421.19140625,684,4.4573652814795235,11.565698320153667,two
eta,complete_timing,1442.724609375,690,4.729839910443534,12.128608993458633,two
eta,complete_timing,1464.2578125,705,5.327628419785003,13.99593361017543,two
eta,complete_timing,1485.791015625,720,5.00359195736584,10.91980542276081,two
eta,complete_timing,1507.32421875,720,4.73808088389981,11.003051412985972,two
eta,complete_timing,1528.857421875,697,5.587089929581144,12.224364918453661,two
eta,complete_timing,1550.390625,700,5.137581294765759,10.76245990491419,two
eta,complete_timing,1571.923828125,697,4.712213611145522,10.56908116109978,two
eta,complete_timing,1593.45703125,678,4.269785790829369,9.68343800417511,two
eta,complete_timing,1614.990234375,708,4.5091027864847515,11.277703009937769,two
eta,complete_timing,1636.5234375,720,4.882612858043649,10.20203782850188,two
eta,complete_timing,1658.056640625,720,5.31360933558995,10.687424642912086,two
eta,complete_timing,1679.58984375,713,4.985261982040542,9.807842916147669,two
eta,complete_timing,1701.123046875,710,4.62963858979065,9.277976842731137,two
eta,complete_timing,1722.65625,718,4.634143753908457,8.995641796270464,two
eta,complete_timing,1744.189453125,707,4.332052846233546,8.660525237846123,two
eta,complete_timing,1765.72265625,699,4.214403829887399,9.461932138854028,two
eta,complete_timing,1787.255859375,717,4.548166207215987,9.621517384157547,two
eta,complete_timing,1808.7890625,720,4.727495973776835,9.178824271005503,two
eta,complete_timing,1830.322265625,720,4.35826331879387,8.006486768626296,two
eta,complete_timing,1851.85546875,718,4.442568913158325,7.86389154389069,two
eta,complete_timing,1873.388671875,718,4.535065635935856,8.819220403930464,two
eta,complete_timing,1894.921875,717,4.991083746541148,9.230338081153677,two
eta,complete_timing,1916.455078125,715,5.525763950372,10.092154769826369,two
eta,complete_timing,1937.98828125,716,6.823309817230264,11.43205597109714,two
eta,complete_timing,1959.521484375,709,5.849961129696321,10.176712408521944,two
eta,complete_timing,1981.0546875,719,5.378478631608879,9.408714528690096,two
eta,complete_timing,2002.587890625,717,4.5016744978489704,8.0791013155515,two
eta,complete_timing,2024.12109375,717,4.359149678073565,7.331898391188423,two
eta,complete_timing,2045.654296875,715,4.690691890696836,8.118236235129338,two
eta,complete_timing,2067.1875,716,5.495398093352523,8.464305835201696,two
eta,complete_timing,2088.720703125,715,6.283203701383187,9.226507432779497,two
eta,complete_timing,2110.25390625,711,6.091443474110666,9.144111782011128,two
eta,complete_timing,2131.787109375,718,5.425812544058697,8.01590749330141,two
eta,complete_timing,2153.3203125,714,5.013281596709774,7.665311675461835,two
eta,complete_timing,2174.853515625,718,4.9235726658260335,7.424150977089875,two
eta,complete_timing,2196.38671875,718,4.961547226645811,7.505333483790624,two
eta,complete_timing,2217.919921875,716,5.454828998843637,8.668646627264124,two
eta,complete_timing,2239.453125,715,6.33147934894869,8.961123373537722,two
eta,complete_timing,2260.986328125,714,5.558086979528284,10.164745651314837,two
eta,complete_timing,2282.51953125,703,5.6778923802519765,9.270617050814339,two
eta,complete_timing,2304.052734375,714,5.436446589466127,8.811361695364072,two
eta,complete_timing,2325.5859375,712,5.43126198783286,8.392824751499516,two
eta,complete_timing,2347.119140625,714,5.647058457525747,8.500899091895931,two
eta,complete_timing,2368.65234375,712,5.46656116319871,8.910309332498533,two
eta,complete_timing,2390.185546875,713,6.198428642353014,8.742898959775724,two
eta,complete_timing,2411.71875,713,6.150613992184786,9.293952888417289,two
eta,complete_timing,2433.251953125,703,5.640616456808591,9.371162285974846,two
eta,complete_timing,2454.78515625,710,5.504934859858551,9.821834675252408,two
eta,complete_timing,2476.318359375,684,5.740708057068499,9.599387689749918,two
eta,complete_timing,2497.8515625,685,6.328863139891025,10.257291517435766,two
eta,complete_timing,2519.384765625,693,6.252285601755754,10.528733249727875,two
eta,complete_timing,2540.91796875,687,6.42028606479145,10.254607017057047,two
eta,complete_timing,2562.451171875,687,6.450372862254445,9.927761090933634,two
eta,complete_timing,2583.984375,689,6.276911733862817,9.496028318804132,two
eta,complete_timing,2605.517578125,684,5.868779242592426,9.659289781661023,two
eta,complete_timing,2627.05078125,679,6.031773336778051,8.741779719561995,two
eta,complete_timing,2648.583984375,672,6.095319004952538,8.938787823132765,two
eta,complete_timing,2670.1171875,679,6.409716125301417,9.087681225532323,two
eta,complete_timing,2691.650390625,689,7.007163481716902,10.535202450778247,two
eta,complete_timing,2713.18359375,692,7.309964974241309,10.192165468337263,two
eta,complete_timing,2734.716796875,684,7.1438449191173525,10.020074443030895,two
eta,complete_timing,2756.25,680,7.026140233620973,9.826147304980376,two
eta,complete_timing,2777.783203125,685,7.279105211003459,9.892577710979511,two
eta,complete_timing,2799.31640625,676,7.099527673159144,9.918492342455862,two
eta,complete_timing,2820.849609375,671,7.474423022215754,9.908293760956209,two
eta,complete_timing,2842.3828125,658,6.951821707621356,9.127653582255231,two
eta,complete_timing,2863.916015625,657,7.0955669843691265,9.958502747582733,two
eta,complete_timing,2885.44921875,671,7.521991163115416,10.019510392924255,two
eta,complete_timing,2906.982421875,678,8.266147837817353,10.431628001224407,two
eta,complete_timing,2928.515625,707,8.542590388601026,11.63235412032399,two
eta,complete_timing,2950.048828125,707,8.704036546074127,11.440038174457458,two
eta,complete_timing,2971.58203125,720,8.938154435292406,11.785523514792102,two
eta,complete_timing,2993.115234375,720,8.49191156250844,11.070389839909609,two
eta,complete_timing,3014.6484375,718,8.571889406308141,10.665566338707379,two
eta,complete_timing,3036.181640625,717,7.88484689019862,10.579429484789923,two
eta,complete_timing,3057.71484375,719,8.50872693919416,10.841136183319742,two
eta,complete_timing,3079.248046875,713,9.213971661111263,11.44780472195324,two
eta,complete_timing,3100.78125,712,8.867001794848452,11.307061369017935,two
eta,complete_timing,3122.314453125,702,8.774540993758595,11.274918155461625,two
eta,complete_timing,3143.84765625,697,8.493970828932326,11.164165542058738,two
eta,complete_timing,3165.380859375,697,8.500442064010265,11.182353285436681,two
eta,complete_timing,3186.9140625,700,8.638791794570249,11.12233760646309,two
eta,complete_timing,3208.447265625,719,9.006717833331825,11.372281021930792,two
eta,complete_timing,3229.98046875,704,8.74543222273838,11.007549461260595,two
eta,complete_timing,3251.513671875,696,8.675074699217252,10.009227413474129,two
eta,complete_timing,3273.046875,718,8.989644633821086,11.131936129965764,two
eta,complete_timing,3294.580078125,719,9.445233395452588,11.24785177763524,two
eta,complete_timing,3316.11328125,711,9.833094757207506,11.493301458288906,two
eta,complete_timing,3337.646484375,693,9.486547275635806,10.795994753528179,two
eta,complete_timing,3359.1796875,714,10.035684746924716,11.555941615464684,two
eta,complete_timing,3380.712890625,720,9.560528575632901,11.13150484492291,two
eta,complete_timing,3402.24609375,719,9.485580453172602,10.29238128918706,two
eta,complete_timing,3423.779296875,716,9.465450104872705,10.558318587355181,two
eta,complete_timing,3445.3125,717,9.604568399702964,10.52102165307214,two
eta,complete_timing,3466.845703125,717,9.176392628929634,9.977231911669813,two
eta,complete_timing,3488.37890625,715,8.955781778052634,9.980809159089889,two
eta,complete_timing,3509.912109375,720,9.101287531862475,10.052423207686639,two
eta,complete_timing,3531.4453125,720,10.076548903918923,10.676622656761259,two
eta,complete_timing,3552.978515625,720,10.762375832041409,11.260458030410042,two
eta,complete_timing,3574.51171875,720,10.35754899635479,11.099412837671718,two
eta,complete_timing,3596.044921875,720,9.98076445646304,10.998222407480283,two
eta,complete_timing,3617.578125,714,9.62390451715807,10.578606006906252,two
eta,complete_timing,3639.111328125,715,9.473328779187433,10.506268416417285,two
eta,complete_timing,3660.64453125,720,9.268585340080705,10.81721820188137,two
eta,complete_timing,3682.177734375,720,9.613255904088398,10.972338875053413,two
eta,complete_timing,3703.7109375,720,10.333019910388252,12.703861287411423,two
eta,complete_timing,3725.244140625,711,10.69845331355848,13.277178088678594,two
eta,complete_timing,3746.77734375,717,10.805413794196925,13.057879542859013,two
eta,complete_timing,3768.310546875,710,10.086550748548294,11.902102904881154,two
eta,complete_timing,3789.84375,708,10.244463261619153,11.657189987615189,two
eta,complete_timing,3811.376953125,712,9.933574602075966,11.600327823377611,two
eta,complete_timing,3832.91015625,711,10.490748396576267,12.324129681998631,two
eta,complete_timing,3854.443359375,709,10.3529088675316,12.233973795394522,two
eta,complete_timing,3875.9765625,711,10.782365368691961,13.137399146047882,two
eta,complete_timing,3897.509765625,691,10.965825244618596,11.650073897866529,two
eta,complete_timing,3919.04296875,704,11.41300096717068,13.08949414111447,two
eta,complete_timing,3940.576171875,716,11.949544655915975,13.916455553162857,two
eta,complete_timing,3962.109375,714,11.384920661794009,13.627628247017322,two
eta,complete_timing,3983.642578125,693,11.969127703211173,13.93551515369761,two
eta,complete_timing,4005.17578125,695,11.518957992219626,13.65046255811237,two
eta,complete_timing,4026.708984375,698,11.267172845934919,12.9417362570183,two
eta,complete_timing,4048.2421875,709,11.069450521296053,13.461149019892263,two
eta,complete_timing,4069.775390625,699,10.636704283729022,12.50801331492209,two
eta,complete_timing,4091.30859375,689,10.701729819206266,11.836226515805766,two
eta,complete_timing,4112.841796875,687,10.950014321272619,12.465114935486485,two
eta,complete_timing,4134.375,688,11.627883473681383,12.762888732534933,two
eta,complete_timing,4155.908203125,690,11.096518836169192,12.936042622202354,two
eta,complete_timing,4177.44140625,691,11.140241667245345,12.76351385009006,two
eta,complete_timing,4198.974609375,695,11.281633010278863,13.912338022166377,two
eta,complete_timing,4220.5078125,713,10.939507235087657,13.520838475890576,two
eta,complete_timing,4242.041015625,685,10.947505455306668,12.918778749118282,two
eta,complete_timing,4263.57421875,671,10.28502225180203,11.372639480225399,two
eta,complete_timing,4285.107421875,670,10.268838326366344,11.3139290251155,two
eta,complete_timing,4306.640625,678,10.04555430303796,11.584033741299754,two
eta,complete_timing,4328.173828125,661,10.368696687101313,12.415015515105978,two
eta,complete_timing,4349.70703125,676,10.522500709765879,12.360302240636658,two
eta,complete_timing,4371.240234375,674,10.788283885884237,12.467924453275133,two
eta,complete_timing,4392.7734375,671,11.3165795850046,12.924149829271576,two
eta,complete_timing,4414.306640625,674,10.611158858605688,12.305888327001263,two
eta,complete_timing,4435.83984375,663,10.23772859700377,11.798580757560577,two
eta,complete_timing,4457.373046875,666,9.949691360896715,13.11618521253119,two
eta,complete_timing,4478.90625,677,9.807990016607652,13.171604293433246,two
eta,complete_timing,4500.439453125,687,10.329137192380106,12.653529552534012,two
eta,complete_timing,4521.97265625,677,10.506574503940325,12.521934248051814,two
eta,complete_timing,4543.505859375,679,10.93398830005424,12.556356189774153,two
eta,complete_timing,4565.0390625,686,11.338056599927036,13.340741346792619,two
eta,complete_timing,4586.572265625,677,10.938079099762684,14.099350024330255,two
eta,complete_timing,4608.10546875,668,11.130109670133708,14.49230502109318,two
eta,complete_timing,4629.638671875,654,9.690979084168603,12.876734942242448,two
eta,complete_timing,4651.171875,657,10.445934686817724,13.136641502406357,two
eta,complete_timing,4672.705078125,669,10.446430219442366,12.608592563425042,two
eta,complete_timing,4694.23828125,686,10.653554174983878,12.907081383139989,two
eta,complete_timing,4715.771484375,672,10.592718601808816,12.661124890252646,two
eta,complete_timing,4737.3046875,674,10.822673180857597,13.06018919657023,two
eta,complete_timing,4758.837890625,676,11.283723971476977,13.840197653560054,two
eta,complete_timing,4780.37109375,682,11.883818427032981,14.236491910857406,two
eta,complete_timing,4801.904296875,677,11.515862339554568,13.436227717178893,two
eta,complete_timing,4823.4375,674,11.46846484025954,13.200542768394387,two
eta,complete_timing,4844.970703125,678,11.494524672562687,12.831476581206527,two
eta,complete_timing,4866.50390625,681,12.484152354114466,14.187093805635017,two
eta,complete_timing,4888.037109375,680,11.506818117854468,13.886918137787255,two
eta,complete_timing,4909.5703125,669,11.495371428900585,13.861586087999743,two
eta,complete_timing,4931.103515625,681,11.338074916244187,13.368080620628891,two
eta,complete_timing,4952.63671875,675,11.89408330103729,13.749925911482919,two
eta,complete_timing,4974.169921875,654,11.405189538296232,14.342442714843338,two
eta,complete_timing,4995.703125,663,11.415803224566405,14.909427518159731,two
eta,complete_timing,5017.236328125,665,10.945823345423362,14.420458878298499,two
eta,complete_timing,5038.76953125,675,11.527909828487065,15.254710253727184,two
eta,complete_timing,5060.302734375,662,11.315982609948318,14.48579884792288,two
eta,complete_timing,5081.8359375,672,11.085687186483826,14.079232817727705,two
eta,complete_timing,5103.369140625,670,10.815939797049946,14.347668139440616,two
eta,complete_timing,5124.90234375,664,10.761531415437592,13.794864560180404,two
eta,complete_timing,5146.435546875,651,10.655526534349969,14.167521153559298,two
eta,complete_timing,5167.96875,639,10.651958651407357,13.420675991846135,two
eta,complete_timing,5189.501953125,638,10.855216642563052,14.185659310615172,two
eta,complete_timing,5211.03515625,638,10.260552615577495,13.470477476627282,two
eta,complete_timing,5232.568359375,636,10.499651246475118,13.449465819279533,two
eta,complete_timing,5254.1015625,628,10.204923611636488,13.874516135784607,two
eta,complete_timing,5275.634765625,645,10.089718752041493,13.526545341258874,two
eta,complete_timing,5297.16796875,632,9.653344717145057,13.385132395715184,two
eta,complete_timing,5318.701171875,638,9.287303829129034,12.661184437009366,two
eta,complete_timing,5340.234375,642,9.474752739188563,12.589050165061206,two
eta,complete_timing,5361.767578125,624,9.257565955619086,11.609565205785348,two
eta,complete_timing,5383.30078125,631,9.199131915435569,12.530244478651174,two
eta,complete_timing,5404.833984375,625,9.038473593313618,12.039982536863212,two
eta,complete_timing,5426.3671875,618,8.705870871621588,11.763334420924712,two
eta,complete_timing,5447.900390625,627,9.252448292804976,12.432029960606181,two
eta,complete_timing,5469.43359375,653,8.75131721869049,13.703892326973444,two
eta,complete_timing,5490.966796875,654,9.35781699821625,12.845759423271636,two
eta,complete_timing,5512.5,661,9.031091221433696,13.181858856868242,two
eta,complete_timing,5534.033203125,656,9.361287459692583,13.310468659642721,two
eta,complete_timing,5555.56640625,658,9.007764259219675,12.807550713045426,two
eta,complete_timing,5577.099609375,653,8.83199047577882,13.040610753120774,two
eta,complete_timing,5598.6328125,669,9.001254965955942,13.607950191858663,two
eta,complete_timing,5620.166015625,652,8.735310461681637,12.562004482308387,two
eta,complete_timing,5641.69921875,667,8.701475041402535,13.376808522196054,two
eta,complete_timing,5663.232421875,658,8.337331075869239,13.01273642186458,two
eta,complete_timing,5684.765625,666,8.69903993631716,13.13255101750213,two
eta,complete_timing,5706.298828125,669,8.303738411675118,12.30267239246676,two
eta,complete_timing,5727.83203125,668,8.97142035112732,13.028711123766652,two
eta,complete_timing,5749.365234375,680,8.27583834210052,12.563819214704518,two
eta,complete_timing,5770.8984375,678,8.272999676929,12.987954290256596,two
eta,complete_timing,5792.431640625,668,8.18719548652745,12.618872412877003,two
eta,complete_timing,5813.96484375,672,8.033786481122362,12.619047738528288,two
eta,complete_timing,5835.498046875,664,7.9591364701626635,12.60316966915725,two
eta,complete_timing,5857.03125,670,7.789588534894385,12.04341463081338,two
eta,complete_timing,5878.564453125,664,7.8661343234337275,12.09219089440895,two
eta,complete_timing,5900.09765625,669,7.561560397170469,11.675566704152265,two
eta,complete_timing,5921.630859375,672,7.639051415838836,10.95539539976256,two
eta,complete_timing,5943.1640625,679,7.6753146130940815,12.330178467026174,two
eta,complete_timing,5964.697265625,682,7.593597101788764,11.435773639440576,two
eta,complete_timing,5986.23046875,668,7.308396190480747,11.470500704993155,two
eta,complete_timing,6007.763671875,666,7.027292788088669,11.484361892451032,two
eta,complete_timing,6029.296875,666,6.824738833086817,11.316168434338858,two
eta,complete_timing,6050.830078125,671,6.665600316020359,11.485664416324125,two
eta,complete_timing,6072.36328125,663,6.700974316970123,12.041075971407183,two
eta,complete_timing,6093.896484375,660,6.455015293781686,10.859709629166876,two
eta,complete_timing,6115.4296875,673,6.898584132667494,12.272348477511692,two
eta,complete_timing,6136.962890625,668,6.715792509168631,10.665006329229927,two
eta,complete_timing,6158.49609375,680,6.506511878026842,10.830471289316934,two
eta,complete_timing,6180.029296875,667,6.2684068696791435,10.373294207898413,two
eta,complete_timing,6201.5625,660,6.230277532709541,10.201750738067762,two
eta,complete_timing,6223.095703125,660,6.073238444085421,10.522088817003212,two
eta,complete_timing,6244.62890625,657,5.629992222806193,10.242770445286972,two
eta,complete_timing,6266.162109375,668,5.665343906439002,11.372150163681889,two
eta,complete_timing,6287.6953125,665,5.8782997844018405,10.370950959833543,two
eta,complete_timing,6309.228515625,675,6.003959625215201,10.981839879316535,two
eta,complete_timing,6330.76171875,679,6.0601916472896615,11.045500938728216,two
eta,complete_timing,6352.294921875,673,5.774598455092335,10.941084630310565,two
eta,complete_timing,6373.828125,671,6.137477027763171,11.068304103345195,two
eta,complete_timing,6395.361328125,678,5.1866077749849016,10.306693463930966,two
eta,complete_timing,6416.89453125,663,5.124695211365584,9.948296447871122,two
eta,complete_timing,6438.427734375,658,5.145024664850354,10.196478153698799,two
eta,complete_timing,6459.9609375,659,4.991870388168575,9.403899046835786,two
eta,complete_timing,6481.494140625,662,5.131388110293905,10.3294660915186,two
eta,complete_timing,6503.02734375,669,5.253708362978036,10.709442386236544,two
eta,complete_timing,6524.560546875,676,5.486931454607031,11.466475406050868,two
eta,complete_timing,6546.09375,667,4.726527610896605,10.005511684675579,two
eta,complete_timing,6567.626953125,678,5.353370508940336,10.091131499208863,two
eta,complete_timing,6589.16015625,679,5.373244067112434,10.100675850958535,two
eta,complete_timing,6610.693359375,680,5.599249052800272,10.474054276207204,two
eta,complete_timing,6632.2265625,666,5.191874174726115,10.03688854069297,two
eta,complete_timing,6653.759765625,661,4.995216426982134,10.342026520978203,two
eta,complete_timing,6675.29296875,662,4.378039154373946,9.495348426185,two
eta,complete_timing,6696.826171875,671,4.910853338749268,9.736154279013716,two
eta,complete_timing,6718.359375,682,4.678412512040506,10.622928109010017,two
eta,complete_timing,6739.892578125,683,5.562416884141106,10.737498572305423,two
eta,complete_timing,6761.42578125,675,4.95489986394397,9.973944001806572,two
eta,complete_timing,6782.958984375,685,5.649480563652217,11.348714200481933,two
eta,complete_timing,6804.4921875,677,5.613080818527548,10.768252815258249,two
eta,complete_timing,6826.025390625,673,5.15338798903078,10.83151985713178,two
eta,complete_timing,6847.55859375,664,4.340102836704166,10.009230006384556,two
eta,complete_timing,6869.091796875,665,5.1363392220631665,9.760990408836571,two
eta,complete_timing,6890.625,671,4.839221737542398,10.362539855392006,two
eta,complete_timing,6912.158203125,673,4.668679586535304,10.167880208058474,two
eta,complete_timing,6933.69140625,671,4.71526606226565,10.302478004190336,two
eta,complete_timing,6955.224609375,672,4.595322620615651,10.41281117925664,two
eta,complete_timing,6976.7578125,673,4.4483277861043575,10.778160361672152,two
eta,complete_timing,6998.291015625,668,4.315426970018213,11.599727619586684,two
eta,complete_timing,7019.82421875,673,4.066424870790881,10.675551844890954,two
eta,complete_timing,7041.357421875,674,4.715599290639052,10.758209779614372,two
eta,complete_timing,7062.890625,671,4.225733817451987,12.327447251488282,two
eta,complete_timing,7084.423828125,668,4.551258454355807,12.3494388471837,two
eta,complete_timing,7105.95703125,647,3.73114923730291,11.679639782754666,two
eta,complete_timing,7127.490234375,648,3.8741891964889037,11.811903086266769,two
eta,complete_timing,7149.0234375,652,3.943451355585185,11.267264174858218,two
eta,complete_timing,7170.556640625,664,4.408692610608955,11.505138661526953,two
eta,complete_timing,7192.08984375,651,3.633449817675121,11.114162727136764,two
eta,complete_timing,7213.623046875,655,4.0112844194825525,11.052324883316825,two
eta,complete_timing,7235.15625,634,3.6696369673643776,11.552625411107782,two
eta,complete_timing,7256.689453125,648,3.4057171188545348,11.059519335105845,two
eta,complete_timing,7278.22265625,662,4.262164065874399,13.352840506639694,two
eta,complete_timing,7299.755859375,647,3.7181999902879475,12.133233585312308,two
eta,complete_timing,7321.2890625,667,3.685641803137291,11.88310043323719,two
eta,complete_timing,7342.822265625,655,3.5142447418238336,11.148048712168512,two
eta,complete_timing,7364.35546875,667,3.378432247086966,11.326896204704964,two
eta,complete_timing,7385.888671875,654,3.28251765031117,11.361249699772717,two
eta,complete_timing,7407.421875,668,3.5112410637145413,11.905856842686235,two
eta,complete_timing,7428.955078125,661,3.088421446614458,11.471509780088974,two
eta,complete_timing,7450.48828125,661,3.0603449226522224,11.358439284080507,two
eta,complete_timing,7472.021484375,657,2.9261930306059427,12.636440980711704,two
eta,complete_timing,7493.5546875,649,2.6318784709728607,10.688515394884975,two
eta,complete_timing,7515.087890625,655,2.5639326757656735,11.827890363498046,two
eta,complete_timing,7536.62109375,656,2.6914667237935213,11.264338716009812,two
eta,complete_timing,7558.154296875,655,2.5571489386730137,10.940484259583398,two
eta,complete_timing,7579.6875,658,2.604187454765597,11.759309840268315,two
eta,complete_timing,7601.220703125,674,2.608749230006659,11.31700683323587,two
eta,complete_timing,7622.75390625,675,3.168841462647249,11.868057619983736,two
eta,complete_timing,7644.287109375,659,2.670177977507612,12.068767561244623,two
eta,complete_timing,7665.8203125,657,2.5305331569034832,11.926056692109576,two
eta,complete_timing,7687.353515625,663,2.646662842859539,12.13495170785533,two
eta,complete_timing,7708.88671875,662,2.320095938922237,11.21857366681698,two
eta,complete_timing,7730.419921875,649,2.202776949959685,11.043575444073761,two
eta,complete_timing,7751.953125,656,2.110244579706067,11.274779202551871,two
eta,complete_timing,7773.486328125,663,2.4752605081546823,11.923297990291807,two
eta,complete_timing,7795.01953125,684,2.2896262239627054,12.732658840666772,two
eta,complete_timing,7816.552734375,675,2.0910512221472355,11.676093680880545,two
eta,complete_timing,7838.0859375,681,2.0876086965507974,12.2115866357737,two
eta,complete_timing,7859.619140625,657,1.9249992797182875,11.933432920683602,two
eta,complete_timing,7881.15234375,652,1.9166137069759626,12.174101696957944,two
eta,complete_timing,7902.685546875,660,1.906807182709286,11.63580505203752,two
eta,complete_timing,7924.21875,658,1.9204104257125225,11.134252978832558,two
eta,complete_timing,7945.751953125,646,1.8642945471598127,10.831172738149075,two
eta,complete_timing,7967.28515625,647,1.9017106145445941,10.500969586801956,two
eta,complete_timing,7988.818359375,662,1.9111247993859455,11.431532478417829,two
