analysis,direction_index,azimuth_deg,elevation_deg,ear,rho_bins,median_rho,rho_log_loss_phi,rho_log_loss_two,eta_bins,median_eta,eta_log_loss_one,eta_log_loss_phi,eta_log_loss_two
stored_ir_only,209,209.0,0.0,1,348,1.4273327945882133,0.28041701403687563,0.33796873069422334,348,0.5219484779290113,0.6501875037625181,1.1313993288221216,1.3433346843224634
stored_ir_only,210,210.0,0.0,0,342,0.1630211947618956,2.295086945241173,2.5070223007415144,343,9.66053379973241,2.268048905469188,1.7868370804095846,1.5749017249092425
stored_ir_only,210,210.0,0.0,1,338,0.10631377054623989,2.722574029520697,2.9345093850210393,339,13.62911517780469,2.6122083263455163,2.130996501285913,1.9190611457855709
stored_ir_only,211,211.0,0.0,0,342,0.16110241524528973,2.306926946868421,2.5188623023687624,343,9.5871173912683,2.260420258858559,1.7792084337989555,1.5672730782986135
stored_ir_only,211,211.0,0.0,1,339,0.10680953351709356,2.717919916358216,2.929855271858558,340,14.349245293251347,2.6636957242197417,2.182483899160138,1.970548543659796
stored_ir_only,212,212.0,0.0,0,343,0.160962320473903,2.3077968007711673,2.519732156271509,344,9.700832392708126,2.272211154780645,1.7909993297210418,1.5790639742206998
stored_ir_only,212,212.0,0.0,1,338,0.10445893158798411,2.740173361894196,2.952108717394538,339,14.591792381432592,2.6804592049846314,2.199247379925028,1.987312024424686
stored_ir_only,213,213.0,0.0,0,342,0.1594636363763458,2.3171515537828196,2.529086909283162,343,9.624816851976501,2.2643448516267286,1.7831330265671252,1.5711976710667832
stored_ir_only,213,213.0,0.0,1,337,0.09800604752631711,2.803937917822903,3.015873273323245,338,14.950765055969935,2.7047624633361202,2.223550638276517,2.011615282776175
stored_ir_only,214,214.0,0.0,0,342,0.16154566483700417,2.304179264354225,2.5161146198545667,343,9.632596928297943,2.26515286009905,1.7839410350394465,1.5720056795391044
stored_ir_only,214,214.0,0.0,1,344,3.13699180057373,0.6620507910126193,0.4501154355122775,348,1.4411784705703439,0.36546099940309557,0.13845152857268977,0.3276861811568497
stored_ir_only,215,215.0,0.0,0,342,0.16498299416656784,2.2831248030550384,2.4950601585553804,343,10.307793801316196,2.3329002888372465,1.8516884637776432,1.6397531082773011
stored_ir_only,215,215.0,0.0,1,337,0.09114735893165443,2.8764895783049864,3.0884249338053285,338,15.749014740135625,2.7567773421334727,2.2755655170738693,2.0636301615735273
stored_ir_only,216,216.0,0.0,0,346,3.408957353559929,0.7451919155299117,0.5332565600295699,348,1.4118574413243588,0.3449056478988981,0.1363061771607054,0.3482415326610472
stored_ir_only,216,216.0,0.0,1,344,3.1040152159024386,0.6514846728559363,0.43954931735559444,348,1.4405211447262487,0.3650021238052674,0.14024519784376482,0.32814505675467787
stored_ir_only,217,217.0,0.0,0,342,0.16197732734735432,2.301512574648203,2.513447930148545,344,9.566471188573045,2.258264331174831,1.7770525061152276,1.5651171506148855
stored_ir_only,217,217.0,0.0,1,331,0.08625295778642064,2.9316827555423774,3.1436181110427195,332,16.790614999143443,2.820815235656034,2.3396034105964305,2.1276680550960885
stored_ir_only,218,218.0,0.0,0,342,0.16511593225605434,2.282321218856042,2.494256574356384,344,9.43807914134974,2.244752108899605,1.7635402838400014,1.5516049283396594
stored_ir_only,218,218.0,0.0,1,328,0.08109958294387898,2.9933052213705196,3.2052405768708616,329,17.527464169450926,2.8637690318493383,2.382557206789735,2.170621851289393
stored_ir_only,219,219.0,0.0,0,342,0.16367872756583568,2.291068452501316,2.503003808001658,343,9.360308158872932,2.236478212904062,1.7552663878444585,1.5433310323441165
stored_ir_only,219,219.0,0.0,1,324,0.07780389943578991,3.0348601135784445,3.246795469078786,325,18.213772959936573,2.902178063927746,2.4209662388681426,2.2090308833678005
stored_ir_only,220,220.0,0.0,0,345,3.3861122091131897,0.7384705972378652,0.5265352417375234,348,1.4110886936684988,0.34436099653256624,0.13685082852703723,0.34878618402737904
stored_ir_only,220,220.0,0.0,1,345,3.0076184620941175,0.6199367319238461,0.4080013764235043,348,1.441170013889654,0.36544671462820655,0.14346285253478622,0.32770046593173874
stored_ir_only,221,221.0,0.0,0,341,0.1606620523685838,2.3096639987692793,2.5215993542696213,342,9.635402128001722,2.265443945455334,1.7842321203957308,1.5722967648953887
stored_ir_only,221,221.0,0.0,1,317,0.07811963761286914,3.0307256368961832,3.2426609923965253,318,18.337304091486697,2.9089231071240995,2.4277112820644957,2.215775926564154
stored_ir_only,222,222.0,0.0,0,341,0.15926419193399433,2.3184026962352555,2.5303380517355976,342,9.53747917806626,2.255210953453963,1.7739991283943595,1.5620637728940174
stored_ir_only,222,222.0,0.0,1,307,0.08045276510161567,3.0012968607575075,3.2132322162578495,308,17.670294672122868,2.8716332131257376,2.3904213880661342,2.178486032565792
stored_ir_only,223,223.0,0.0,0,342,0.16369207398683427,2.2909824680074293,2.5029178235077714,343,9.463255542203651,2.2474164615156695,1.7662046364560662,1.5542692809557241
stored_ir_only,223,223.0,0.0,1,311,0.07526436427504067,3.0679603312534764,3.2798956867538185,313,18.414933279024876,2.913161926704197,2.4319501016445937,2.2200147461442516
stored_ir_only,224,224.0,0.0,0,344,0.038306128945543395,3.7433572382921656,3.9552925937925076,344,10.659490040944593,2.3664491686131344,1.885237343553531,1.675414294927054
stored_ir_only,224,224.0,0.0,1,314,0.015913460097803263,4.6218022220380455,4.833737577538387,314,20.540389488533435,3.0223867263088846,2.5411749012492812,2.329239545748939
stored_ir_only,225,225.0,0.0,0,346,3.3590831360083016,0.730456043743907,0.5185206882435652,348,0.46010712175667656,0.7762968785816005,1.2575087036412038,1.4694440591415456
stored_ir_only,225,225.0,0.0,1,344,2.763163988572249,0.5351580881779228,0.3703737193110043,348,0.48526005449500453,0.7230802243376551,1.2042920493972584,1.4162274048976002
stored_ir_only,226,226.0,0.0,0,342,0.16321477835792902,2.2939003472084476,2.505835702708789,343,9.383225565108964,2.2389235807833194,1.757711755723716,1.545776400223374
stored_ir_only,226,226.0,0.0,1,288,0.07235866034198836,3.107338942644253,3.319274298144595,290,19.256376809666573,2.957841379597597,2.4766295545379933,2.2646941990376517
stored_ir_only,227,227.0,0.0,0,348,0.7950686608119358,0.7105387380637445,0.9224740935640863,348,0.4601576649676022,0.7761867218988662,1.2573985469584696,1.4693339024588115
stored_ir_only,227,227.0,0.0,1,344,2.6190871199571353,0.4816112060812564,0.35465468560774793,348,0.4890873879386932,0.7152615509413265,1.1964733760009298,1.4084087315012717
stored_ir_only,228,228.0,0.0,0,342,0.16027884627205158,2.3120527315258084,2.52398808702615,344,9.67204486323212,2.269239641335215,1.7880278162756118,1.5760924607752698
stored_ir_only,228,228.0,0.0,1,272,0.0764171861530343,3.0527831878142293,3.2647185433145713,274,16.93134892665247,2.829148924108079,2.3479370990484756,2.1360017435481335
stored_ir_only,229,229.0,0.0,0,342,0.1602066757884079,2.3125087413864005,2.5244440968867425,344,9.634701539897979,2.265363629335287,1.7841518042756834,1.5722164487753414
stored_ir_only,229,229.0,0.0,1,263,0.08084849306044578,2.996390156900481,3.208325512400823,265,16.913273619061048,2.828098734893387,2.3468869098337835,2.1349515543334414
stored_ir_only,230,230.0,0.0,0,340,0.16627381249146994,2.2753382018230495,2.4872735573233915,342,10.939020073809026,2.39233329927057,1.9111214742109666,1.6991861187106245
stored_ir_only,230,230.0,0.0,1,260,0.0770972264531549,3.0441937763020404,3.256129131802382,262,20.48692080412347,3.0197817042517094,2.538569879192106,2.326634523691764
stored_ir_only,231,231.0,0.0,0,339,0.16469707120998855,2.284859249590705,2.4967946050910466,341,9.290597833575873,2.229002903131527,1.7477910780719235,1.5358557225715814
stored_ir_only,231,231.0,0.0,1,251,0.08160661790393456,2.9870567435963453,3.1989920990966874,253,16.464846960604095,2.8012276209539184,2.320015795894315,2.108080440393973
stored_ir_only,232,232.0,0.0,0,338,0.16615855633530618,2.2760262043113357,2.487961559811678,340,10.969075795029784,2.3950800158059833,1.9138681907463797,1.7019328352460377
stored_ir_only,232,232.0,0.0,1,246,0.08194525278617451,2.9829179853969365,3.1948533408972786,248,16.652575802175974,2.8125604446324846,2.331348619572881,2.119413264072539
stored_ir_only,233,233.0,0.0,0,338,0.1666971755053493,2.27278888407844,2.4847242395787825,340,11.055161261411296,2.4028940607828257,1.9216822357232226,1.7097468802228806
stored_ir_only,233,233.0,0.0,1,244,0.08221534930557162,2.979645121486848,3.1915804769871894,246,20.679466720198164,3.029124813668663,2.5479129886090597,2.3359776331087176
stored_ir_only,234,234.0,0.0,0,341,0.037237034310125226,3.771663292018768,3.98359864751911,341,11.194621924976142,2.4154334777051947,1.9342216526455913,1.7222862971452493
stored_ir_only,234,234.0,0.0,1,238,0.0855868142613912,2.939457755452814,3.151393110953156,240,19.68238967930325,2.9797157989144116,2.498503973854808,2.2865686183544662
stored_ir_only,235,235.0,0.0,0,334,0.16656826255362686,2.2735640670949224,2.4854994225952645,336,11.082855536134346,2.405386459647872,1.9241746345882684,1.7122392790879264
stored_ir_only,235,235.0,0.0,1,348,1.7921719077108589,0.338265605297149,0.38304217506861993,348,0.498809230250316,0.6955545122586035,1.176766337318207,1.3887016928185487
stored_ir_only,236,236.0,0.0,0,337,0.16403984271219307,2.2888577623564723,2.500793117856814,338,9.27661594302846,2.227496566549333,1.74628474148973,1.534349385989388
stored_ir_only,236,236.0,0.0,1,232,0.08107620498075703,2.99367666554684,3.205612021047182,234,16.584921226760805,2.8084643336684776,2.3272525086088742,2.115317153108532
stored_ir_only,237,237.0,0.0,0,346,3.227964846607348,0.6906388967692851,0.4787035412689433,348,0.4691038501673379,0.7569311230571507,1.2381429481167543,1.4500783036170959
stored_ir_only,237,237.0,0.0,1,343,2.242497148759397,0.32637821843416914,0.3500321298486656,348,1.4902328962080134,0.3989228582324632,0.14551138836901434,0.2942243223274821
stored_ir_only,238,238.0,0.0,0,337,0.16709111159161896,2.2704278620058393,2.4823632175061814,338,11.284957005291286,2.423448605165638,1.942236780106035,1.730301424605693
stored_ir_only,238,238.0,0.0,1,224,0.07872053437681426,3.02316275055787,3.235098106058212,226,20.63532637064575,3.0270030701844295,2.545791245124826,2.333855889624484
stored_ir_only,239,239.0,0.0,0,334,0.17148587357271727,2.2444685393617045,2.4564038948620466,336,8.999862450433461,2.197209253588091,1.7159974285284876,1.5040620730281455
stored_ir_only,239,239.0,0.0,1,217,0.07828874361454864,3.028563271091423,3.2404986265917652,219,16.72467651812568,2.816885264609053,2.3356734395494496,2.1237380840491076
stored_ir_only,240,240.0,0.0,0,335,0.0357682387783469,3.8119067893789635,4.023842144879305,335,9.463312280658533,2.247422457156867,1.7662106320972635,1.5542752765969214
stored_ir_only,240,240.0,0.0,1,219,0.01615984800024741,4.606437456918312,4.818372812418653,219,17.71940866683791,2.874660573674171,2.3934487486145675,2.1815133931142254
stored_ir_only,241,241.0,0.0,0,331,0.16003402978212658,2.313580625284113,2.5255159807844545,332,9.47153312767424,2.248290749866514,1.7670789248069108,1.5551435693065687
stored_ir_only,241,241.0,0.0,1,218,0.07424554674540593,3.0815929200756336,3.2935282755759756,220,18.26444818525198,2.9049051639646626,2.4236933389050592,2.211757983404717
stored_ir_only,242,242.0,0.0,0,323,0.16181547843288893,2.30251044000714,2.514445795507482,324,10.878030503743544,2.386745205151494,1.9082570140853579,1.6994857992225616
stored_ir_only,242,242.0,0.0,1,220,0.06899395981193016,3.154975681417662,3.366911036918004,222,24.20536862477524,3.1864925485569247,2.705280723497321,2.4933453679969793
stored_ir_only,243,243.0,0.0,0,320,0.16034967557279373,2.311610649905933,2.523546005406275,324,9.68385067713967,2.27045773611499,1.7892459110553864,1.5773105555550444
stored_ir_only,243,243.0,0.0,1,207,0.07392754577471106,3.0858816016325563,3.2978169571328984,210,17.841596091395004,2.8815247810136873,2.4003129559540843,2.188377600453742
stored_ir_only,244,244.0,0.0,0,327,0.15680046412621162,2.3339930361412193,2.545928391641561,328,9.781679123708134,2.2805111588281495,1.7992993337685463,1.5873639782682043
stored_ir_only,244,244.0,0.0,1,207,0.069671995447367,3.1451686539951007,3.3571040094954427,211,18.918246746409633,2.940126892649658,2.4589150675900546,2.2469797120897126
stored_ir_only,245,245.0,0.0,0,325,0.1560913253861014,2.3385258489414653,2.5504612044418074,326,10.745445938394152,2.374479657203154,1.8932678321435508,1.6813324766432087
stored_ir_only,245,245.0,0.0,1,199,0.07122532688498646,3.1231186341985007,3.3350539896988427,204,28.451353028951097,3.3481927076278017,2.866980882568199,2.6550455270678563
stored_ir_only,246,246.0,0.0,0,346,3.4792417084446416,0.7656020957639276,0.5536667402635858,347,1.4212417295355126,0.3515309469174014,0.13286931168585492,0.3416162336425439
stored_ir_only,246,246.0,0.0,1,199,0.07019671093064363,3.137665646947438,3.34960100244778,205,18.924822964281816,2.9404744446843454,2.459262619624742,2.2473272641244
stored_ir_only,247,247.0,0.0,0,347,0.9840608603057931,0.4972793589978523,0.7092147144981941,347,0.24150793339897433,1.4208529559157248,1.9020647809753282,2.11400013647567
stored_ir_only,247,247.0,0.0,1,348,0.6893998353740658,0.8531496766823177,1.0650850321826595,348,0.501500813485115,0.69015040825392,1.1713622333135234,1.3832975888138654
stored_ir_only,248,248.0,0.0,0,334,0.96452205646514,0.5579153118304259,0.7333484237190222,335,0.5015147148227661,1.213607552982654,1.6451409692142764,1.8236312611298824
stored_ir_only,248,248.0,0.0,1,200,0.06561270575270853,3.205217423637567,3.417152779137909,206,19.952159475618636,2.99333617721405,2.5121243521544465,2.3001889966541045
stored_ir_only,249,249.0,0.0,0,329,0.03937320164489697,3.715881680449517,3.927817035949859,329,9.602983338062163,2.3873061356391614,2.155143799790655,2.089310683774083
stored_ir_only,249,249.0,0.0,1,203,0.06288248842145716,3.2476993825712364,3.4596347380715784,209,31.24396001061588,3.4418260778411978,2.9606142527815944,2.7486788972812524
stored_ir_only,250,250.0,0.0,0,347,2.117871452774624,0.47552494995808375,0.4863991524659145,347,0.8491960085431718,0.2817379967265682,0.644677074479018,0.8566124299793598
stored_ir_only,250,250.0,0.0,1,348,1.8189277698594442,0.3394229180545923,0.3986218925464557,348,0.5009619408060657,0.6912267403494182,1.1724385654090217,1.3843739209093635
stored_ir_only,251,251.0,0.0,0,317,0.04475836485717663,3.587688752606306,3.799624108106648,318,11.357044551941978,2.4298354007131655,1.9562009845595412,1.7528375197106179
stored_ir_only,251,251.0,0.0,1,191,0.06594312501207475,3.2001744757698996,3.4121098312702416,197,19.502238071728257,2.970529231892936,2.4893174068333326,2.2773820513329905
stored_ir_only,252,252.0,0.0,0,336,0.719877900268151,0.8098863810824516,1.0218217365827935,337,1.5607515864922148,0.44516749145268997,0.2040380239033034,0.39613743631036746
stored_ir_only,252,252.0,0.0,1,193,0.06544497707473618,3.2077573590962905,3.4196927145966325,198,32.737459634834806,3.4885199685994177,3.0073081435398143,2.7953727880394723
stored_ir_only,253,253.0,0.0,0,345,3.2118590935361717,0.6856381013005609,0.4832845656472212,346,1.4381570157512567,0.36336244318268457,0.1258701820680176,0.3297847373772607
stored_ir_only,253,253.0,0.0,1,199,0.060658724967871155,3.283703621325143,3.495638976825485,204,20.744012933218393,3.0322543583859707,2.5510425333263673,2.3391071778260253
stored_ir_only,254,254.0,0.0,0,337,1.4365511367090606,0.20216701042159546,0.36375739946741004,338,0.7301037741555263,0.6409848922879696,0.9438961629821934,1.0839717704836573
stored_ir_only,254,254.0,0.0,1,190,0.06692989702474966,3.1853508665507584,3.3972862220511004,195,19.753210435906347,2.983316031853484,2.502104206793881,2.2901688512935388
stored_ir_only,255,255.0,0.0,0,344,3.1941948139873517,0.6801223417099457,0.46818698620960386,345,0.4690551562752816,0.7570349134521975,1.238246738511801,1.4501820940121428
stored_ir_only,255,255.0,0.0,1,341,2.254479364788776,0.33170724087832026,0.36344475823911815,348,0.4949837888790311,0.7032302854814929,1.1844421105410965,1.396377466041438
stored_ir_only,256,256.0,0.0,0,341,0.7574921389681124,0.7589539443119155,0.9708892998122574,342,0.7387369299067259,0.707490512697194,0.9881043159873493,1.1377228618860533
stored_ir_only,256,256.0,0.0,1,191,0.0670518856852636,3.1835003711410774,3.3954357266414195,196,19.896684535848387,2.990518280864065,2.509306455804462,2.2973711003041197
stored_ir_only,257,257.0,0.0,0,330,0.12418373372745173,2.5672103301309255,2.779145685631267,331,13.849386431965913,2.6282409307109424,2.147029105651339,1.935093750150997
stored_ir_only,257,257.0,0.0,1,202,0.05620283715083102,3.360000944220249,3.5719362997205906,206,22.504008241732087,3.1136798663961125,2.632468041336509,2.420532685836167
stored_ir_only,258,258.0,0.0,0,326,0.028727690532170988,4.0311060900488815,4.243041445549224,326,12.965970830217344,2.5623260095325695,2.081114184472966,1.869178828972624
stored_ir_only,258,258.0,0.0,1,193,0.013353892895845333,4.797159159018238,5.00909451451858,193,20.289844994038464,3.010120514283577,2.528908689223974,2.316973333723632
stored_ir_only,259,259.0,0.0,0,330,0.028175586158639132,4.0505255881022695,4.26246094360261,330,13.17497720179173,2.5783141216057857,2.097102296546182,1.88516694104584
stored_ir_only,259,259.0,0.0,1,190,0.05820026983235698,3.325338774078852,3.537274129579194,194,21.13607925837783,3.050896070856772,2.569684245797168,2.3577488902968264
stored_ir_only,260,260.0,0.0,0,325,0.028647097584676564,4.033914971957757,4.245850327458099,325,13.1235268894393,2.5744065651835437,2.0931947401239404,1.8812593846235983
stored_ir_only,260,260.0,0.0,1,190,0.06487884780815724,3.216461572887609,3.428396928387951,193,20.50846522105836,3.0208377385216933,2.53962591346209,2.327690557961748
stored_ir_only,261,261.0,0.0,0,347,3.71826323041959,0.8320448606629446,0.6201095051626028,348,1.4320525731507128,0.3591087565069859,0.12681334565719493,0.33403842405295936
stored_ir_only,261,261.0,0.0,1,195,0.05707301135962953,3.3446357548149477,3.5565711103152897,197,21.453918675315993,3.065907317514375,2.5846954924547716,2.3727601369544296
stored_ir_only,262,262.0,0.0,0,325,0.14479719348463943,2.413633006290117,2.6255683617904584,325,12.122918129573037,2.495097721427532,2.0138858963679285,1.8019505408675864
stored_ir_only,262,262.0,0.0,1,181,0.06746971338588104,3.177288297434535,3.389223652934877,183,20.519427559807504,3.021372123217908,2.5401602981583045,2.3282249426579624
stored_ir_only,263,263.0,0.0,0,348,3.880306289434457,0.8747020347733724,0.6627666792730306,348,0.4651893930322867,0.7653173234058156,1.246529148465419,1.4584645039657609
stored_ir_only,263,263.0,0.0,1,345,2.289159531644266,0.34697290839018513,0.39554624123793614,348,1.4894934252316403,0.3984358128544635,0.14410724973842032,0.2947113677054818
stored_ir_only,264,264.0,0.0,0,348,1.3110654567333984,0.21037241242714866,0.4223077679274905,348,0.5327318945426889,0.6297509047449175,1.110962729804521,1.3228980853048626
stored_ir_only,264,264.0,0.0,1,181,0.06978580401909007,3.1435364957734246,3.3554718512737667,182,36.06391675654415,3.5852927241962713,3.104080899136668,2.892145543636326
stored_ir_only,265,265.0,0.0,0,348,0.8202561160329389,0.6793504799027751,0.8912858354031169,348,1.44550175240502,0.3684564947806134,0.1127553302789901,0.3246906857793319
stored_ir_only,265,265.0,0.0,1,180,0.013571694244295291,4.7809813779936965,4.992916733494038,180,18.640833543213446,2.925188819739427,2.443976994679824,2.2320416391794815
stored_ir_only,266,266.0,0.0,0,348,3.858008261507897,0.8689363760307307,0.6570010205303889,348,0.47706739343872673,0.740099564853247,1.2213113899128505,1.4332467454131923
stored_ir_only,266,266.0,0.0,1,345,2.3183862378462394,0.359659531450399,0.40120035644208507,348,0.4904895112219021,0.7123518635123608,1.1935636885719643,1.405499044072306
stored_ir_only,267,267.0,0.0,0,348,3.7734099609034555,0.8467671523743093,0.6348317968739675,348,0.4809046347061521,0.7320863770038932,1.2132982020634966,1.4252335575638386
stored_ir_only,267,267.0,0.0,1,345,2.3215880437893883,0.3610396280875803,0.3995750019252081,348,0.4909457871030306,0.7114223377561613,1.1926341628157648,1.4045695183161064
stored_ir_only,268,268.0,0.0,0,328,0.17965802306170595,2.1979258363944707,2.4098611918948123,327,15.265612233260063,2.725602732376358,2.2443909073167547,2.0324555518164127
stored_ir_only,268,268.0,0.0,1,176,0.07443993727027522,3.0790508003576478,3.29098615585799,177,36.10765404150434,3.586504866175439,3.1052930411158357,2.8933576856154937
stored_ir_only,269,269.0,0.0,0,323,0.03223063806493522,3.916049611173769,4.127984966674111,322,15.476865454129708,2.739345730293622,2.258133905234019,2.0473619223125015
stored_ir_only,269,269.0,0.0,1,174,0.01357084031714368,4.781049827988671,4.992985183489013,174,18.263366780389433,2.9048966629812334,2.4236848379216296,2.211749482421288
stored_ir_only,270,270.0,0.0,0,320,0.18664157195399367,2.1597771214327777,2.3717124769331193,320,9.728811917597087,2.2750885810039314,1.7938767559443278,1.5819414004439858
stored_ir_only,270,270.0,0.0,1,177,0.06937999938234996,3.1493684714025587,3.3613038269029007,178,18.449860103482376,2.914929325023069,2.4337174999634654,2.2217821444631234
stored_ir_only,271,271.0,0.0,0,320,0.19530442448573115,2.114407676678104,2.326343032178446,320,16.316442162451914,2.7921578666946054,2.310946041635002,2.09901068613466
stored_ir_only,271,271.0,0.0,1,175,0.06859599969148138,3.160732884545458,3.3726682400458,176,35.71347110701565,3.5755275606849217,3.0943157356253184,2.8823803801249763
stored_ir_only,272,272.0,0.0,0,319,0.10283143270593575,2.7558760321355136,2.9678113876358556,319,9.563482263260168,2.257951914218214,1.7767400891586105,1.5648047336582684
stored_ir_only,272,272.0,0.0,1,170,0.07109449842359264,3.125159968482909,3.3370953239832506,171,18.516914477885106,2.918684610472086,2.4374727854124827,2.2255374299121407
stored_ir_only,273,273.0,0.0,0,324,0.10371617950815368,2.747309166337951,2.9592445218382935,324,9.353559473017672,2.23575208367808,1.7545402586184768,1.5426049031181348
stored_ir_only,273,273.0,0.0,1,345,2.3543474013345924,0.37505175204633034,0.382355802045076,348,1.488155971525636,0.3975372974353977,0.1458881346495428,0.2956098831245476
stored_ir_only,274,274.0,0.0,0,322,0.2315344964159342,2.0443702120945435,2.203550254789539,328,5.82006956807893,1.7613121709979294,1.280100345938326,1.1967558885843228
stored_ir_only,274,274.0,0.0,1,166,0.09389326904630221,2.8580368934981792,3.0699722489985213,167,16.247410014017927,2.7879335123200635,2.30672168726046,2.094786331760118
stored_ir_only,275,275.0,0.0,0,326,0.16836399361510498,2.262845472692612,2.474780828192954,328,16.857684898275583,2.82479891677964,2.3435870917200363,2.1316517362196947
stored_ir_only,275,275.0,0.0,1,169,0.07889620585055615,3.0208339654253167,3.2327693209256587,170,35.89398854414708,3.5805630556710124,3.0993512306114086,2.887415875111067
stored_ir_only,276,276.0,0.0,0,322,0.14854924164686223,2.3880575545637077,2.59999291006405,322,20.18626544866081,3.004996211051803,2.523784385992199,2.3118490304918575
stored_ir_only,276,276.0,0.0,1,170,0.07554597509416433,3.0642833042341584,3.2762186597345004,171,35.67882732062629,3.5745574405973155,3.093345615537712,2.88141026003737
stored_ir_only,277,277.0,0.0,0,324,0.026948563318652738,4.095046276379326,4.306981631879667,323,16.954353201016794,2.830524626870993,2.349552543078246,2.137617187577904
stored_ir_only,277,277.0,0.0,1,174,0.07505007590853724,3.0708437693757666,3.282779124876109,175,34.73912888120768,3.547866685115943,3.0666548600563397,2.8547195045559977
stored_ir_only,278,278.0,0.0,0,317,0.1373034957155859,2.4667733311725097,2.6787086866728513,317,11.600436907728042,2.451042761862345,1.9698309368027416,1.7578955813023995
stored_ir_only,278,278.0,0.0,1,177,0.0714574120255095,3.1198654678102367,3.3318008233105787,178,17.918932935182788,2.8858059474318214,2.404594122372218,2.192658766871876
stored_ir_only,279,279.0,0.0,0,322,0.026475025428501837,4.112765641459959,4.324700996960301,320,17.056256512059104,2.836516036589157,2.359724145320107,2.1564009109116995
stored_ir_only,279,279.0,0.0,1,179,0.013311181326557214,4.800362720760483,5.012298076260825,179,18.068150024583502,2.8941507210888298,2.4129388960292264,2.2010035405288844
stored_ir_only,280,280.0,0.0,0,343,3.2976081521966436,0.7119855782519525,0.5000502227516107,343,0.4807674852734952,0.7323715243509473,1.2135833494105508,1.4255187049108926
stored_ir_only,280,280.0,0.0,1,345,2.426563111069827,0.4052640735606333,0.35898420015328036,348,1.4812329056440898,0.3928747853395754,0.14184736071441711,0.30027239522036986
stored_ir_only,281,281.0,0.0,0,339,3.206961344466942,0.6889275278296937,0.4911418627573555,339,1.4508468309173235,0.37214740728069307,0.18047874289518273,0.32495760241313826
stored_ir_only,281,281.0,0.0,1,184,0.06990478876516709,3.1418329519729946,3.3537683074733367,185,20.518110293358777,3.021307925095014,2.5400961000354108,2.3281607445350687
stored_ir_only,282,282.0,0.0,0,338,3.2847357722973083,0.7090934010887716,0.5260385868858712,338,0.4754362811530375,0.7435245429709664,1.2247363680305698,1.4366717235309117
stored_ir_only,282,282.0,0.0,1,192,0.06912016204997412,3.1531345096291914,3.3650698651295334,193,34.05532399908196,3.5279863786425025,3.046774553582899,2.834839198082557
stored_ir_only,283,283.0,0.0,0,340,1.3266175421097808,0.2678665513919056,0.45991293424495916,340,0.6402385017148375,0.44591807604623956,0.927129901105843,1.1390652566061847
stored_ir_only,283,283.0,0.0,1,348,1.6835477451206924,0.2892151306125983,0.3883316303222494,348,0.4896700355276052,0.7140258755694053,1.195237700629009,1.4071730561293507
stored_ir_only,284,284.0,0.0,0,327,0.14397459121698455,2.4193302699169035,2.6312656254172455,327,10.84502396112281,2.383706353692977,1.9024945286333734,1.6905591731330314
stored_ir_only,284,284.0,0.0,1,204,0.06437377896809451,3.2242752803118933,3.436210635812235,205,21.89167451669781,3.0861064054887883,2.604894580429185,2.392959224928843
stored_ir_only,285,285.0,0.0,0,343,1.3101274662930147,0.2994647245586456,0.4962902880817398,341,0.578017836944313,0.5497719957215833,1.0293623760802686,1.2412977315806102
stored_ir_only,285,285.0,0.0,1,220,0.0641947115351218,3.2270518977790923,3.438987253279434,221,33.26964434797047,3.504645400101606,3.0234335750420027,2.8114982195416607
stored_ir_only,286,286.0,0.0,0,344,3.4354147011885496,0.7529221014728227,0.6278184989513469,344,1.3213740126498956,0.278672047181843,0.2057356179120653,0.41447513337810227
stored_ir_only,286,286.0,0.0,1,345,2.500324172463356,0.4352085673935978,0.3342098852410172,348,0.4833707725118463,0.726972023192773,1.2081838482523766,1.4201192037527184
stored_ir_only,287,287.0,0.0,0,321,0.16057913997396484,2.3101801990476774,2.5221155545480194,322,9.637996291016679,2.265708972334335,1.7844971472747317,1.5725617917743897
stored_ir_only,287,287.0,0.0,1,234,0.06181215531370253,3.2648874348904973,3.4768227903908393,236,22.239100960994847,3.1018518863728985,2.6206400613132947,2.408704705812953
stored_ir_only,288,288.0,0.0,0,340,3.754707684471525,0.9559759700445432,0.7908344225282604,340,0.4575905228787274,0.9966384479422534,1.347390483185056,1.5069705876793213
stored_ir_only,288,288.0,0.0,1,251,0.056127493265648705,3.3613413355246116,3.5732766910249536,252,30.441172539181927,3.4157959958716853,2.934584170812082,2.72264881531174
stored_ir_only,289,289.0,0.0,0,332,3.5218068469476416,0.9494752450381988,0.7859161478070177,332,1.4156397299129426,0.34758127950665774,0.23021704922299777,0.4383340147141629
stored_ir_only,289,289.0,0.0,1,260,0.054906192619005714,3.383347054518319,3.595282410018661,261,25.025662539145202,3.2199017999415425,2.738689974881939,2.526754619381597
stored_ir_only,290,290.0,0.0,0,328,4.169979699028762,0.9579230811247332,0.7459877256243914,328,0.6459132052944944,0.4646458909661366,0.9346889383749301,1.1379709516397325
stored_ir_only,290,290.0,0.0,1,345,2.522316628840346,0.44396595132775263,0.3299915620733595,348,0.5198184397535872,0.6542756847886554,1.1354875098482589,1.3474228653486007
stored_ir_only,291,291.0,0.0,0,308,0.19019857421348008,2.140898901549429,2.3528342570497705,308,8.744780746176009,2.170324238810767,1.7067362111987354,1.5214310277854806
