time_us,prompt_nu_mu_peak_normalized,inferred_muon_remaining_fraction,nu_e_release_over_delayed_peak,anti_nu_mu_release_over_delayed_peak,delayed_total_release_peak_normalized,cumulative_delayed_release_fraction,cumulative_ara_0_to_2,prompt_fitted_events_per_native_ns,nu_e_fitted_events_per_native_ns,anti_nu_mu_fitted_events_per_native_ns,delayed_total_fitted_events_per_native_ns
4.8255,4.5381999022611915e-05,0.05374045765240232,0.052112378694949515,0.08217872317079654,0.13429110186574605,0.9462595423475977,1.912751765546257,7.162776747400371e-06,0.006101808880483573,0.009622260111472604,0.015724068991956178
4.8305,4.528742934968644e-05,0.053437286458490996,0.0519852068814388,0.0819745609016632,0.133959767783102,0.946562713541509,1.913243984640834,7.147850532847717e-06,0.006086918404929401,0.009598354867113105,0.015685273272042506
4.8355,4.519521868178764e-05,0.0531348632592934,0.05185838137965346,0.08177078592710739,0.13362916730676086,0.9468651367407066,1.9137349894162992,7.133296647119619e-06,0.00607206847881884,0.009574494970856145,0.015646563449674987
4.8405,4.509497699236977e-05,0.05283318617148247,0.05173207255677407,0.08156757231159803,0.1332996448683721,0.9471668138285175,1.9142247828977255,7.117475201225956e-06,0.006057279050348487,0.009550700803811716,0.015607979854160202
4.8455,4.499444892289739e-05,0.05253225307618414,0.05160614471082741,0.0813646679325577,0.1329708126433851,0.9474677469238159,1.9147133685118687,7.101608555111072e-06,0.006042534230251224,0.009526942845090147,0.01556947707534137
4.8505,4.488634368201502e-05,0.05223206176467998,0.05148081800909828,0.08116246901058516,0.13264328701968345,0.94776793823532,1.915200749817073,7.0845459813518485e-06,0.006027859797789621,0.009503267487936746,0.015531127285726367
4.8555,4.477723202708547e-05,0.05193260999184601,0.05135582285369784,0.08096058483127541,0.13231640768497327,0.948067390008154,1.9156869304425233,7.067324562251064e-06,0.0060132241858997,0.009479628983823313,0.015492853169723014
4.8605,4.466294507917299e-05,0.051633895902833626,0.05123138642866236,0.08075925014769807,0.13199063657636043,0.9483661040971664,1.916171913375296,7.049286311167612e-06,0.005998653995431486,0.009456054819853694,0.01545470881528518
4.8655,4.454695570136628e-05,0.05133591720246655,0.051107343725349516,0.08055825243764084,0.13166559616299037,0.9486640827975334,1.9166557023304431,7.03097936047808e-06,0.005984129905616586,0.009432520111922527,0.015416650017539113
4.8705,4.442465528837898e-05,0.05103867211487767,0.05098383645353012,0.08035779398636747,0.1313416304398976,0.9489613278851223,1.9171383001610218,7.011676320215212e-06,0.005969668509171735,0.009409048545496672,0.015378717054668407
4.8755,4.42996359657982e-05,0.05074215852227848,0.05086060940216056,0.0801576378579553,0.13101824726011585,0.9492578414777215,1.9176197102912829,6.991944146312712e-06,0.005955239923580507,0.009385612377883256,0.015340852301463762
4.8805,4.416821889071227e-05,0.05044637498969495,0.05073773977635139,0.07995796649849092,0.1306957062748423,0.949553625010305,1.9180999350197108,6.971202195981968e-06,0.005940853188745531,0.009362232971591137,0.015303086160336668
4.8855,4.4035299640877155e-05,0.050151319780717185,0.050615210608499765,0.07975860330296099,0.13037381391146077,0.9498486802192828,1.9185789771529458,6.950223152914109e-06,0.005926506317939809,0.009338889648039415,0.015265395965979225
4.8905,4.389401290084161e-05,0.04985699077923644,0.05049317806525436,0.07955984476572843,0.1300530228309828,0.9501430092207636,1.9190568400911159,6.92792344382156e-06,0.005912217596627707,0.009315617123584969,0.015227834720212677
4.8955,4.375151035548155e-05,0.049563386353266625,0.05037140457883844,0.07936137416041966,0.1297327787392581,0.9504366136467334,1.919533526468407,6.90543184053538e-06,0.005897959208132919,0.00929237831291626,0.015190337521049178
4.9005,4.3602623570892425e-05,0.0492705047516554,0.05025008371788036,0.07916336511751751,0.12941344883539785,0.9507294952483446,1.9200090390954094,6.881932593661772e-06,0.0058837538172964105,0.009269193546328096,0.015152947363624505
4.9055,4.345118226363991e-05,0.048978344485788416,0.05012897640596449,0.07896563109947966,0.12909460750544416,0.9510216555142116,1.920483380379961,6.858030158829764e-06,0.005869573430796199,0.00924604098224539,0.01511561441304159
4.9105,4.329280194813894e-05,0.048686904311714185,0.0500081099354851,0.07876817932098466,0.12877628925646978,0.9513130956882858,1.92095655230201,6.833032519555412e-06,0.005855421244283261,0.009222921465430764,0.015078342709714025
4.9155,4.313395005894823e-05,0.04839618307772997,0.049887480248951795,0.07857107244910863,0.12845855269806042,0.95160381692227,1.9214285567291929,6.8079604503940475e-06,0.005841296782668343,0.009199842333536636,0.015041139116204978
4.9205,4.296956497804026e-05,0.048106179429689755,0.04976706375808366,0.07837432594214355,0.12814138970022723,0.9518938205703102,1.9218993958312,6.782015061021481e-06,0.005827197284013006,0.009176805396565652,0.015004002680578658
4.9255,4.2801051873949146e-05,0.04781689211976159,0.04964689142076961,0.07817785422417844,0.12782474564494806,0.9521831078802384,1.9223690716190578,6.755418133393531e-06,0.0058131263731589135,0.009153800634482904,0.014966927007641817
4.9305,4.262854510493014e-05,0.04752831968364413,0.049526975957697214,0.07798187027027467,0.12750884622797187,0.9524716803163559,1.922837586437788,6.7281908736758e-06,0.005799085539564162,0.0091308529844176,0.014929938523981761
4.9355,4.245135549447864e-05,0.047240461022373226,0.0494071055710919,0.07778625209758874,0.12719335766868065,0.9527595389776268,1.9233049420609203,6.700224507077656e-06,0.005785049983947389,0.009107948163467742,0.014892998147415131
4.9405,4.226910863871512e-05,0.04695331456787688,0.049287463054842114,0.07759112445563343,0.12687858751047554,0.9530466854321231,1.9237711409975142,6.6714599403140954e-06,0.005771041109541372,0.009085100778483067,0.014856141888024438
4.9455,4.2080493198876965e-05,0.046666879610814505,0.049167873024420314,0.07739609233053757,0.12656396535495787,0.9533331203891855,1.9242361843758575,6.641690200862991e-06,0.005757038380671201,0.009062264577513317,0.014819302958184517
4.9505,4.188944199746079e-05,0.046381154680047,0.04904859561664456,0.07720169749173607,0.12625029310838062,0.953618845319953,1.9247000745624243,6.6115360178710775e-06,0.00574307225660944,0.009039502996034517,0.014782575252643957
4.9555,4.1693923047061e-05,0.046096138709680656,0.04892940458490118,0.07700745927913935,0.12593686386404052,0.9539038612903193,1.9251628132753502,6.5806766766837945e-06,0.005729116246268345,0.009016759753829248,0.014745876000097594
4.9605,4.1495288961994627e-05,0.04581183043028003,0.048810369640117604,0.07681374508990862,0.12562411473002622,0.95418816956972,1.9256244025464802,6.549325664467571e-06,0.005715178512060893,0.008994077869222851,0.014709256381283745
4.9655,4.1293615982890854e-05,0.04552822877649487,0.04869153194162554,0.07662017144564771,0.12531170338727324,0.9544717712235051,1.9260848440991416,6.517495014509121e-06,0.005701263873309901,0.0089714124409473,0.0146726763142572
4.9705,4.108840992444125e-05,0.04524533260466379,0.04857287355915473,0.07642703211742041,0.12499990567657514,0.9547546673953362,1.9265441397600551,6.485106728061974e-06,0.005687370230570189,0.008948797866489923,0.014636168097060111
4.9755,4.088047266956554e-05,0.044963140998667384,0.04845426956628753,0.07623414175813271,0.12468841132442025,0.9550368590013326,1.9270022910138118,6.452287368707621e-06,0.005673482956278332,0.00892621244366455,0.014599695399942884
4.9805,4.0668783008150225e-05,0.04468165241513866,0.04833590740674333,0.07604182144636133,0.12437772885310466,0.9553183475848613,1.927459300338685,6.418875755797066e-06,0.005659623998113178,0.008903693767379721,0.0145633177654929
4.9855,4.0451601524927724e-05,0.044400866055529176,0.04821766777793701,0.07584972211168471,0.12406738988962172,0.9555991339444708,1.9279151690148373,6.384597352212047e-06,0.005645779387002663,0.008881200965177652,0.014526980352180315
4.9905,4.023489279946797e-05,0.044120779857789505,0.04809974212506158,0.07565826256893472,0.12375800469399631,0.9558792201422105,1.9283699003706267,6.350393565399824e-06,0.005631971539155911,0.008858783075849594,0.014490754615005506
4.9955,4.0014777202538784e-05,0.04384139290301403,0.047981894842642696,0.0754669651171701,0.12344885995981279,0.956158607096986,1.9288234958964094,6.315652061865813e-06,0.0056181728676614915,0.00883638416566313,0.01445455703332462
5.0005,3.9794494321028255e-05,0.04356270363238535,0.0478642890815331,0.07527631807371467,0.12314060715524776,0.9564372963676147,1.9292759581071626,6.280884155305598e-06,0.005604402475760265,0.00881406141141689,0.014418463887177154
5.0055,3.957115186170342e-05,0.04328471074000517,0.04774689525333367,0.075085921001373,0.12283281625470668,0.9567152892599948,1.9297272891209991,6.245633346420734e-06,0.005590656898963353,0.008791767926146662,0.014382424825110015
5.0105,3.93478066650024e-05,0.04300741277507303,0.04762965498722592,0.07489600400116611,0.12252565898839203,0.956992587224927,1.9301774912759913,6.210382105487595e-06,0.0055769293026647045,0.008769530652250555,0.01434645995491526
5.0155,3.912132675412107e-05,0.04273080845561383,0.04751265317979187,0.07470651121748176,0.12221916439727362,0.9572691915443862,1.9306265666549978,6.174636103232255e-06,0.005563229627356985,0.008747343049626597,0.014310572676983583
5.0205,3.889463563121447e-05,0.04245489610017572,0.04739580210861164,0.07451747553608198,0.12191327764469363,0.9575451038998243,1.9310745179693902,6.138856764750747e-06,0.0055495476016717785,0.008725208968850024,0.014274756570521803
5.0255,3.866642848155639e-05,0.042179674737592654,0.047279178125272076,0.07432881991138544,0.1216079980366575,0.9578203252624073,1.9315213467969894,6.10283814722914e-06,0.005535892165573105,0.008703119388697389,0.014239011554270493
5.0305,3.844102398263147e-05,0.04190514281508784,0.047162702776636665,0.07414047771390167,0.12130318049053834,0.9580948571849122,1.9319670556597075,6.067261880461906e-06,0.005522254133027685,0.008681066507559426,0.014203320640587111
5.0355,3.8212202443030356e-05,0.0416312995157363,0.047046395468449534,0.07395243980383975,0.12099883527228929,0.9583687004842637,1.9324116458797493,6.03114629193654e-06,0.005508635776243097,0.008659049255263196,0.014167685031506293
5.0405,3.7986177927447785e-05,0.04135814354292444,0.04693024257013771,0.07376470550694075,0.12069494807707846,0.9586418564570756,1.932855119565345,5.9954721660843345e-06,0.00549503549922328,0.008637067552860103,0.014132103052083383
5.0455,3.776174961422886e-05,0.04108567424452081,0.046814170382956106,0.07357726630190338,0.12039143668485949,0.9589143257554792,1.9332974777825518,5.9600499736290876e-06,0.0054814446726239455,0.00861512040259581,0.014096565075219756
5.0505,3.7541900088112244e-05,0.04081389035327998,0.0466982215637646,0.07339016401141925,0.12008838557518385,0.95918610964672,1.9337387226029437,5.925350464847854e-06,0.005467868291112639,0.008593212701465569,0.014061080992578207
5.0555,3.732057505233005e-05,0.04054279122971449,0.04658236060101545,0.07320341512178334,0.11978577572279879,0.9594572087702855,1.9341788550736387,5.890418071959467e-06,0.005454302196662365,0.008571346379840314,0.014025648576502679
5.0605,3.710399506822391e-05,0.04027237569475062,0.0464666109586393,0.07301691269181493,0.11948352365045423,0.9597276243052494,1.934617877115467,5.8562346047804465e-06,0.005440749136651461,0.008549508916037816,0.013990258052689277
5.0655,3.688845000414464e-05,0.0400026425826302,0.046351053965750504,0.07283099780355112,0.11918205176930162,0.9599973574173698,1.9350557906320232,5.822214482127086e-06,0.005427218633859825,0.00852774024716045,0.013954958881020276
5.0705,3.668112045781176e-05,0.03973359047600078,0.04623556851093137,0.07264535858870683,0.1188809270996382,0.9602664095239992,1.93549259795167,5.789491039231098e-06,0.005413696507420213,0.008506003856727506,0.013919700364147719
5.0755,3.647278498521279e-05,0.039465218749025754,0.046120151425264176,0.07245998240123187,0.11858013382649606,0.9605347812509742,1.935928300106279,5.7566088279815e-06,0.005400182386285844,0.008484298264020135,0.01388448065030598
5.0805,3.6269625671179527e-05,0.03919752632866269,0.046004846067142995,0.0722750437898909,0.1182798898570339,0.9608024736713373,1.9363628988393786,5.724543585332092e-06,0.005386681347266504,0.008462643906854243,0.013849325254120748
5.0855,3.60695019350251e-05,0.03893051212765053,0.045889660680853435,0.07209047478968378,0.1179801354705372,0.9610694878723495,1.9367963959499173,5.6929574570256775e-06,0.005373194355680919,0.008441032827246493,0.013814227182927411
5.0905,3.587709360564248e-05,0.03866417500552466,0.04577458124915627,0.07190619829317785,0.11768077954233412,0.9613358249944753,1.937228793307934,5.662589074464536e-06,0.005359719770258496,0.008419455996731303,0.0137791757669898
5.0955,3.568576881274042e-05,0.03839851427096663,0.04565959383907584,0.0717222554421778,0.11738184928125366,0.9616014857290334,1.9376600920570932,5.632391709709466e-06,0.005346255959595012,0.008397918232579266,0.013744174192174278
5.1005,3.550209863193415e-05,0.03813352886899235,0.045544690789563094,0.07153855527435653,0.11708324606391964,0.9618664711310076,1.938090293933465,5.603402495293978e-06,0.005332802026662577,0.008376408884063059,0.013709210910725637
5.1055,3.531957925325546e-05,0.0378692180008493,0.04542990515349292,0.07135520132663795,0.11678510648013088,0.9621307819991507,1.9385194002524913,5.574594915422975e-06,0.005319361841603574,0.008354940074262416,0.01367430191586599
5.1105,3.514437549688953e-05,0.03760558046882467,0.04531526851040532,0.07117221116325984,0.11648747967366516,0.9623944195311753,1.9389474129789412,5.546941982119402e-06,0.005305939102048442,0.00833351385976398,0.013639452961812421
5.1155,3.496958487640836e-05,0.0373426150527324,0.04520077911046514,0.07098964894588067,0.1161904280563458,0.9626573849472676,1.939374334112864,5.519354255289159e-06,0.005292533603109973,0.008312137753219971,0.013604671356329943
5.1205,3.4802239533105505e-05,0.03708032068196865,0.04508639495111009,0.0708073426833461,0.11589373763445619,0.9629196793180314,1.9398001654135597,5.49294163884187e-06,0.0052791404267319595,0.008290791616283624,0.013569932043015584
5.1255,3.463491973865559e-05,0.03681869631954182,0.0449721420550256,0.07062558002627006,0.11559772208129566,0.9631813036804582,1.9402249085760956,5.466533054846519e-06,0.005265762619895887,0.008269509129802262,0.013535271749698149
5.1305,3.4473014119265293e-05,0.03655774069416462,0.04485794986960937,0.07044406743567781,0.11530201730528719,0.9634422593058354,1.9406485656841574,5.440979006307042e-06,0.005252391921637546,0.008248255923463732,0.013500647845101278
5.1355,3.431173154678259e-05,0.03629745295288822,0.04474382863375408,0.0702630548938613,0.11500688352761537,0.9637025470471118,1.9410711381297814,5.415523295125953e-06,0.005239029530823076,0.00822706126755289,0.013466090798375966
5.1405,3.4156293183076466e-05,0.03603783177986075,0.04462984581149211,0.0700824296388992,0.11471227545039131,0.9639621682201392,1.941492628069397,5.390989992909508e-06,0.005225683346777785,0.008205911958840292,0.013431595305618077
5.1455,3.3999618040851635e-05,0.03577887574443439,0.044516009185762734,0.06990236144184826,0.11441837062761101,0.9642211242555656,1.9419130378338918,5.366261486237413e-06,0.005212354280801622,0.008184827875722733,0.013397182156524355
5.1505,3.3849522673107405e-05,0.03552058354680199,0.04440229488017021,0.06972258850283138,0.11412488338300159,0.964479416453198,1.9423323695459238,5.342571485066791e-06,0.005199039537220943,0.008163778364201006,0.01336281790142195
5.1555,3.3697788647483615e-05,0.035262954155447224,0.04428868121370242,0.06954331607329968,0.1138319972870021,0.9647370458445528,1.9427506248900777,5.318622849618052e-06,0.00518573657741833,0.008142787457051178,0.013328524034469508
5.1605,3.355302280974029e-05,0.03500598609757344,0.044175253090283674,0.06936445387928532,0.113539706969569,0.9649940139024266,1.9431678062734135,5.295774024120322e-06,0.005172455342746151,0.008121844584145525,0.013294299926891677
5.1655,3.340710997956205e-05,0.03474967811055241,0.044061951881647056,0.06918610747209626,0.11324805935374332,0.9652503218894476,1.9435839157528132,5.272744165373304e-06,0.005159188968453867,0.008100962104426863,0.01326015107288073
5.1705,3.32657552711456e-05,0.034494028836393076,0.04394878661414773,0.06900805116976277,0.11295683778391051,0.9655059711636069,1.9439989555476618,5.250433728627747e-06,0.005145938511432288,0.008080113592921288,0.013226052104353576
5.1755,3.3124999329892664e-05,0.03423903721461008,0.04383574286344399,0.06883048944164075,0.11266623230508473,0.9657609627853899,1.9444129273882138,5.228217797095894e-06,0.005132702282743419,0.008059322990829773,0.013192025273573191
5.1805,3.298844007840235e-05,0.03398470163924405,0.043723001382508044,0.06865335734732442,0.11237635872983248,0.966015298360756,1.9448258338959916,5.206664241671201e-06,0.005119501446650315,0.008038582694317023,0.013158084140967339
5.1855,3.285381767368126e-05,0.033731020507308695,0.04361040600887844,0.06847675627226862,0.11208716228114705,0.9662689794926913,1.9452376776812037,5.185416384569646e-06,0.005106317718178886,0.008017904574548469,0.013124222292727354
5.1905,3.27215568507133e-05,0.03347799256779793,0.04349799828380357,0.0683004777441522,0.11179847602795576,0.9665220074322021,1.9456484607902216,5.164541262985096e-06,0.005093155961370359,0.007997264221618203,0.013090420182988562
5.1955,3.259143626186155e-05,0.03322561629985654,0.04338573884920471,0.06812477484984072,0.11151051369904542,0.9667743837001435,1.9460581856999752,5.144003940957458e-06,0.005080011567809606,0.00797669126932385,0.013056702837133456
5.2005,3.2462360018879585e-05,0.03297389056836464,0.043273650038733694,0.06794934928757493,0.11122299932630862,0.9670261094316354,1.9464668542599337,5.123631451164481e-06,0.005066887152531262,0.007956150789681517,0.013023037942212778
5.2055,3.2334488137346413e-05,0.03272281368907448,0.04316179654997675,0.0677745416780084,0.11093633822798514,0.9672771863109255,1.9468744692080073,5.103449049343976e-06,0.005053790290939021,0.00793568266577044,0.01298947295670946
5.2105,3.221141759722505e-05,0.03247238415091769,0.043050150722835384,0.06760010971008186,0.11065026043291724,0.9675276158490823,1.9472810330145363,5.084024457610323e-06,0.005040717744327632,0.007915258525526051,0.012955976269853682
5.2155,3.2091063281182264e-05,0.03222260009701461,0.042938703876428855,0.06742641490855082,0.11036511878497968,0.9677773999029854,1.9476865487087325,5.065028575653448e-06,0.005027668496257688,0.007894920699677033,0.012922589195934722
5.2205,3.197566151132898e-05,0.03197345998060186,0.04282746276148554,0.06725304027347138,0.11008050303495691,0.9680265400193981,1.9480910188242622,5.046814368886089e-06,0.0050146433371681485,0.00787462036193634,0.01288926369910449
5.2255,3.186268081836526e-05,0.03172496229485222,0.04271637434193994,0.067080328464628,0.10979670280656793,0.9682750377051478,1.948494445819221,5.028982287931204e-06,0.00500163605709617,0.007854397634143893,0.012856033691240063
5.2305,3.1754298960333846e-05,0.03147710532820014,0.0426055603324695,0.06690795427167935,0.10951351460414885,0.9685228946717999,1.9488968324939602,5.01187605485935e-06,0.004988660907544337,0.007834214437605175,0.012822875345149512
5.2355,3.164826351537799e-05,0.031229887607828855,0.042494837057629783,0.06673628691172293,0.1092311239693527,0.9687701123921711,1.9492981812503025,4.995140163186715e-06,0.004975696382058981,0.007814114003740835,0.012789810385799814
5.2405,3.154607355251157e-05,0.030983307565963125,0.04238433985792933,0.06656495802860037,0.1089492978865297,0.9690166924340369,1.9496984946538747,4.9790112154629135e-06,0.0049627583275835266,0.0077940532019371,0.012756811529520627
5.2455,3.144645426857982e-05,0.030737363784193783,0.042274001342576105,0.06639418794466881,0.1086681892872449,0.9692626362158062,1.9500977750160104,4.963288005690169e-06,0.004949838853368335,0.007774057829613873,0.012723896682982207
5.2505,3.13492603142592e-05,0.030492054640322563,0.042163973179251156,0.06622379168303195,0.1083877648622831,0.9695079453596774,1.9504960249850902,4.947947592949673e-06,0.004936955718096206,0.007754106227931225,0.01269106194602743
5.2555,3.125321477406977e-05,0.030247378409670067,0.04205405060450809,0.06605405866641571,0.10810810927092379,0.9697526215903299,1.9508932473663512,4.932788437849045e-06,0.004924084946131274,0.007734232285232068,0.01265831723136334
5.2605,3.1160111799884054e-05,0.030003333770850404,0.04194444108725318,0.06588459773175101,0.10782903881900417,0.9699966662291496,1.9512894443169808,4.9180937167487475e-06,0.004911250829890168,0.0077143902004543794,0.012625641030344546
5.2655,3.107007291568092e-05,0.029759919040176275,0.04183496681071667,0.06571570310726284,0.1075506699179795,0.9702400809598237,1.9516846185813128,4.903882610142122e-06,0.004898432548908115,0.007694614424614239,0.012593046973522353
5.2705,3.0982430492641185e-05,0.029517132917901145,0.041725699439893606,0.06554720488883023,0.10727290432872383,0.9704828670820989,1.9520787722832627,4.890049744174229e-06,0.004885638494398761,0.007674885063734434,0.012560523558133195
5.2755,3.089824275229335e-05,0.029274973738059762,0.041616632871808314,0.06537924975529762,0.10699588262710594,0.9707250262619402,1.9524719081414368,4.87676214111648e-06,0.004872867951768145,0.0076552192923577105,0.012528087244125855
5.2805,3.0819818878829936e-05,0.029033440020617807,0.04150787675948171,0.06521167195212828,0.10671954871160999,0.9709665599793822,1.9528640285856607,4.864384266422046e-06,0.004860133760226325,0.007635597702379326,0.012495731462605651
5.2855,3.0744880940978154e-05,0.02879252997667936,0.041399236234280656,0.06504473090833914,0.10644396714261979,0.9712074700233206,1.9532551365313793,4.852556587379625e-06,0.004847413102715512,0.007616050670195809,0.012463463772911321
5.2905,3.067623756119003e-05,0.0285522422514789,0.0412908611741551,0.06487811015662232,0.1061689713307774,0.9714477577485211,1.953645234212269,4.841722397277854e-06,0.004834723528359906,0.007596541140829477,0.012431264669189382
5.2955,3.061093415079962e-05,0.028312575349609626,0.04118257482793396,0.06471205588882066,0.10589463071675462,0.9716874246503904,1.9540343240731664,4.831415364543636e-06,0.0048220443414650795,0.007577097940743649,0.012399142282208729
5.3005,3.054968051320621e-05,0.028073527960179145,0.041074510490694056,0.06454641894217744,0.10562092943287149,0.9719264720398209,1.9544224082609092,4.821747519572127e-06,0.004809391149476015,0.007557703604555695,0.01236709475403171
5.3055,3.0491062242855682e-05,0.02783509827520081,0.04096661994651432,0.06438137262769918,0.1053479925742135,0.9721649017247992,1.9548094897248733,4.812495622500991e-06,0.004796758306817848,0.0075383784251531255,0.012335136731970973
5.3105,3.043315904680667e-05,0.027597284828891455,0.04085897388574298,0.06421674281937345,0.10507571670511644,0.9724027151711085,1.9551955708509652,4.803356587747291e-06,0.00478415409058338,0.0075191020142198525,0.012303256104803232
5.3155,3.0377328742958546e-05,0.027360085846309556,0.04075145521664007,0.06405274873066631,0.10480420394730638,0.9726399141536904,1.955580654527319,4.794544723774433e-06,0.004771564790567154,0.00749990003933635,0.012271464829903503
5.3205,3.0322357396625426e-05,0.027123499799127315,0.04064422666166104,0.06388918247297716,0.10453340913463821,0.9728765002008727,1.9559647432419802,4.78586843163728e-06,0.004759009459849236,0.007480748158944218,0.012239757618793454
5.3255,3.0269329770350493e-05,0.026887525165555703,0.040537151612351545,0.06372602532448245,0.104263176936834,0.9731124748344443,1.9563478394691096,4.7774989226550365e-06,0.004746472103023146,0.007461644180915751,0.012208116283938898
5.3305,3.0220068298908794e-05,0.026652160472527275,0.04043032587858919,0.0635634286907132,0.10399375456930239,0.9733478395274727,1.956729945617584,4.76972383716333e-06,0.004733963938413142,0.007442605833238751,0.012176569771651893
5.3355,3.017447061423105e-05,0.026417403939250628,0.04032374455199581,0.06340131632351181,0.10372506087550762,0.9735825960607494,1.9571110645920218,4.7625270181033695e-06,0.004721484391300006,0.007423624188059666,0.012145108579359673
5.3405,3.0129485847561237e-05,0.026183254037035697,0.040217419348328474,0.0632395902687797,0.10345700961710817,0.9738167459629643,1.9574911988857422,4.755426937727245e-06,0.004709034833475093,0.007404687775988621,0.012113722609463713
5.3455,3.0091447681057393e-05,0.025949709115154596,0.040111323206042944,0.06307832789147744,0.10318965109752037,0.9740502908848454,1.9578703511976348,4.749423260048531e-06,0.004696612096317526,0.00738580565564499,0.012082417751962516
5.3505,3.0054144322235122e-05,0.025716767749034752,0.04000550259628829,0.06291753961320731,0.10292304220949561,0.9742832322509652,1.9582485238565979,4.743535559265695e-06,0.00468422162110781,0.007366979047288282,0.012051200668396092
5.3555,3.0020166796153014e-05,0.02548442826279873,0.03989992026117516,0.06275721994588816,0.10265714020706332,0.9745155717372013,1.9586257195916097,4.738172784619434e-06,0.004671859045340799,0.007348207308322181,0.01202006635366298
5.3605,2.998909501203444e-05,0.02525268859607155,0.03979467992831209,0.06259746371900404,0.10239214364731614,0.9747473114039285,1.959001941764039,4.733268631925017e-06,0.004659536514423377,0.007329501542277223,0.0119890380567006
5.3655,2.9959518033458563e-05,0.025021547263870403,0.039689630632196944,0.06243818212638204,0.10212781275857899,0.9749784527361296,1.9593771927934427,4.728600408863796e-06,0.004647236351890476,0.007310851350888958,0.011958087702779435
5.3705,2.9932917445070192e-05,0.024791002513580795,0.039584857352767004,0.062279442917110774,0.10186430026987778,0.9752089974864192,1.9597514755351653,4.72440195837508e-06,0.0046349685079947805,0.007292264666859771,0.011927233174854552
5.3755,2.9908433689323425e-05,0.024561052542321105,0.039480291873557956,0.062121168588519,0.10160146046207696,0.9754389474576789,1.9601247929274241,4.720537613918491e-06,0.0046227249953091545,0.00727373241544582,0.011896457410754974
5.3805,2.988258396287169e-05,0.024331695536157882,0.03937607634574561,0.061963523343574176,0.10133959968931978,0.9756683044638421,1.9604971479124853,4.716457674216785e-06,0.004610522458234191,0.007255273823079481,0.011865796281313672
5.3855,2.9860043823374283e-05,0.024102929774020065,0.03927202913165663,0.061806318831504885,0.10107834796316152,0.9758970702259799,1.960868543293078,4.712900096530646e-06,0.004598339628917684,0.007236866835875701,0.011835206464793385
5.3905,2.9837472782557003e-05,0.023874753597588394,0.03916827767240806,0.061649579622305106,0.10081785729471317,0.9761252464024116,1.9612389817633502,4.709337641596696e-06,0.004586191429367788,0.0072185143307211454,0.011804705760088933
5.3955,2.9817900265766184e-05,0.02364716548415291,0.03906479280578522,0.06149323635541724,0.10055802916120245,0.9763528345158471,1.9616084658073096,4.7062484526853055e-06,0.004574074444997313,0.0072002081862274445,0.011774282631224757
5.4005,2.979895538423866e-05,0.023420163645041958,0.038961663413633885,0.06133741352595018,0.10029907693958406,0.976579836354958,1.9619769983340372,4.703258325326218e-06,0.004561999082931201,0.007181962979456327,0.011743962062387528
5.4055,2.97846238383631e-05,0.02319374651466921,0.03885875357771286,0.06118194284509791,0.10004069642281077,0.9768062534853308,1.9623445818977143,4.700996334542149e-06,0.0045499494285796355,0.007163759005566892,0.011713708434146528
5.4105,2.9768569905922737e-05,0.022967912335478124,0.03875617442059133,0.06102704623221017,0.09978322065280149,0.9770320876645219,1.9627112193593892,4.698462494330948e-06,0.004537938493221251,0.007145622248970002,0.011683560742191252
5.4155,2.9760680554845974e-05,0.022742659432591572,0.038653836216297,0.06087249897714735,0.09952633519344435,0.9772573405674084,1.9630769134501027,4.697217294435356e-06,0.004525955770892816,0.007127526398482792,0.011653482169375607
5.4205,2.975369727315325e-05,0.02251798606680977,0.0385518330313099,0.06071853803816486,0.09927037106947476,0.9774820139331902,1.9634416670163373,4.696115102182779e-06,0.004514012275785151,0.007109499199413063,0.011623511475198214
5.4255,2.974926420467616e-05,0.022293890530610927,0.03845012233457591,0.06056499506926375,0.09901511740383966,0.9777061094693891,1.9638054828346643,4.695415417715563e-06,0.0045021030279612404,0.007091520940223229,0.01159362396818447
5.4305,2.974818028772847e-05,0.022070370812873552,0.03834876248314452,0.06041205092957006,0.09876081341271459,0.9779296291871264,1.964168364188731,4.695244339859227e-06,0.004490234860414928,0.007073612797605834,0.011563847658020762
5.4355,2.975078417238888e-05,0.021847425036437662,0.03824766528122626,0.060259545260808525,0.09850721054203478,0.9781525749635623,1.9645303141391586,4.695655318769372e-06,0.004478397446351219,0.007055755995301328,0.011534153441652546
5.4405,2.9753492770003382e-05,0.021625051092658998,0.03814702805836283,0.0601077246112922,0.09825475266965501,0.978374948907341,1.9648913361173792,4.696082824838498e-06,0.004466613890974293,0.007037979401511928,0.01150459329248622
5.4455,2.9760142552656846e-05,0.02140324703471097,0.0380466741352981,0.059956324883758495,0.09800299901905661,0.978596752965289,1.965251433293199,4.697132379939448e-06,0.004454863507010204,0.007020252093238866,0.01147511560024907
5.4505,2.97652276847523e-05,0.02118201083175586,0.037946692191842435,0.05980555815770678,0.09775225034954921,0.9788179891682441,1.9656106089667316,4.697934981559368e-06,0.004443156677927674,0.0070025989027505,0.011445755580678174
5.4555,2.9774097482085328e-05,0.02096134046183229,0.037847005990587906,0.059655269644927594,0.0975022756355155,0.9790386595381677,1.9659688664251047,4.69933492822235e-06,0.00443148447713183,0.006985001705983131,0.01141648618311496
