replicate,mode,mean,median
87,1.875,1.0502466689674943,1.0474656867677294
88,0.875,0.9878880270478503,0.8745841789090009
89,0.625,0.9974477958108057,0.8544103732997128
90,1.625,1.0075445934621177,0.9495314329029992
91,1.875,1.044172994191899,1.1121864270869963
92,0.125,1.016133954639323,1.038135527280485
93,0.125,0.9323825986821853,0.8491725105313901
94,0.125,0.9919141757915039,0.8842272060665514
95,0.875,1.0603458393306058,0.9909924486046511
96,1.875,1.0692515880946818,1.1543528973798654
97,1.875,0.9875458650031592,0.8711937622514907
98,1.875,1.0196870868038574,0.8743985872056179
99,0.625,1.0090162332116854,0.8692716248303847
100,1.875,1.0784030307672376,1.0591357509785428
101,1.625,1.0286223299197628,0.9016777278481706
102,0.625,1.0243038818611285,0.8842272060665514
103,1.875,0.9953250482717831,0.8562290214325339
104,0.125,1.0637767767157833,1.193856902823769
105,1.625,1.0133835735676755,0.8711937622514907
106,1.875,1.0607956388922597,1.0334450780730997
107,1.625,1.02949190192416,0.9008648929381453
108,1.875,1.0455916615522123,1.122479511128514
109,1.875,1.0699554709257877,1.1121864270869963
110,1.875,1.0561747885531563,1.0904136778673317
111,1.625,1.0722125247812868,1.1234047337850612
112,0.625,1.0287154406520074,1.0334450780730997
113,1.625,1.0376428579178418,1.0474656867677294
114,1.875,1.0465301118299142,0.9212693167766348
115,1.875,1.1130663234306586,1.181647223656373
116,1.875,1.283404095617724,1.4465219386099994
117,1.875,1.0781524937036389,1.1121864270869963
118,1.875,1.1492116827516141,1.2346298581495643
119,1.875,0.981358133615493,0.8544728218395485
120,1.875,1.067366376073804,1.0866085417513796
121,0.625,0.979458004547135,0.8083470045338746
122,1.875,1.1054009980762587,1.210583611649179
123,1.625,1.0591975545716135,0.933529256238027
124,1.875,1.2258906636636895,1.4338210225164567
125,1.625,1.1769294280903957,1.3658355593144833
126,1.625,1.049447070777548,0.900661684210639
127,1.875,1.2094581335782904,1.3730497945015152
128,0.875,0.9830598193528883,0.8661290857775081
129,1.875,1.0546245921071717,1.0946227037413123
130,1.875,1.0109340176227088,0.9199444105150968
131,1.875,1.0190038605894964,0.9909924486046511
132,1.875,1.1113171333086975,1.1543528973798654
133,0.125,0.9466578746951247,0.8746460428101284
134,0.125,1.0167358999498954,1.1121864270869963
135,0.625,1.0407740364766065,1.009651382576981
136,0.125,0.9396937920854533,0.8294797112615099
137,1.875,1.0161678120399662,0.9333528605552265
138,0.125,0.9650603296730269,0.8713588733212055
139,1.625,1.0552358922282299,1.1226116857937352
140,1.875,1.145931801101318,1.202832569842763
141,1.875,1.049783804531745,1.0382515200374818
142,1.625,0.9837670971159901,1.0693850570588255
143,1.875,1.0723599016712364,1.154221747474585
144,0.625,1.0246325807717445,0.9010681016656517
145,1.625,1.026798570992632,0.9333528605552265
146,1.625,1.0598020619102648,0.9523971601666779
147,1.875,1.1692623116446597,1.202832569842763
148,0.875,1.07396568597871,1.0050189297480938
149,0.875,1.0671198959928179,0.9333528605552265
150,0.625,1.0470366547147212,1.1121864270869963
151,0.125,0.9814111151467785,0.8842272060665514
152,0.625,1.0129025537449856,0.8842272060665514
153,1.625,1.1090206640115234,1.1441396163790354
154,1.625,1.0998564431618028,1.2695222123152872
155,1.625,1.1324163637402724,1.2813710934215257
156,1.875,1.1353959822182704,1.1758450702348449
157,1.875,1.060048575175849,1.0588100366546973
158,1.625,1.0586901107757076,1.038077530901987
159,1.625,1.0640525790783482,0.9333528605552265
160,1.875,1.0654645967338545,1.247415916925305
161,1.875,1.048473934095605,0.9010681016656517
162,1.625,0.9921142562217887,0.9535892936317102
163,1.625,1.055696099325547,1.193856902823769
164,1.625,1.0802934206770676,1.266523505628091
165,1.625,1.0745110785906304,1.1227438604589561
166,1.875,1.0177456982523283,0.8742748594033626
167,0.125,0.9571078865752541,0.833958528813978
168,1.875,1.1579863615727113,1.1758450702348449
169,0.125,1.0267333143881394,0.9902207883968466
170,1.875,1.05727785342282,0.9288845999000725
171,1.875,1.1577699264100487,1.2809315669520762
172,1.875,1.125505043707703,1.1543528973798654
173,1.625,1.0589602732547145,1.0380195345234886
174,1.625,1.1063886488786958,1.1121864270869963
175,1.625,1.0233426614910057,1.0474656867677294
176,0.125,1.0257638579304975,0.9395121840596086
177,0.625,1.0758820625254197,1.0334450780730997
178,0.625,0.957630203477108,0.8394258052504042
179,1.625,1.0491620748434582,0.9533508669387035
180,1.875,1.1308822072540496,1.1601550508013938
181,0.625,1.0359027128716505,1.133219441270348
182,0.125,0.9601292748130551,0.8692716248303847
183,1.625,1.125883548104784,1.2167561395279354
184,1.625,1.0378574629471895,0.9668376737004634
185,0.125,1.004790487061652,1.009184178425312
186,0.625,1.0032618986673947,0.9531124402456973
187,1.625,1.1643620798077945,1.210583611649179
188,1.875,1.13286091684204,1.2530150727945673
189,1.625,1.0561289372983387,1.038135527280485
190,0.125,0.9665676404291138,1.038135527280485
191,1.875,1.0677562081659342,1.1543528973798654
192,1.875,1.112241280436185,1.1966739794719168
193,1.875,1.1036821262912984,1.132956116699846
194,1.875,1.0725859993125548,1.0334450780730997
195,1.875,1.1029254766151328,1.154221747474585
196,0.625,1.0571964568509222,1.0384255091729764
197,0.125,0.9761673282395167,0.9909924486046511
198,1.875,1.078623059076661,1.184315288077873
199,0.625,1.073970377395498,1.122876035124177
200,1.625,1.0402040423131331,1.0382515200374818
201,1.875,1.1277162894986672,1.2530150727945673
202,0.875,1.0403261277638465,0.9372327029451206
203,1.875,1.0551068962144017,1.0053701411427662
204,1.875,1.0969557289216152,1.132956116699846
205,1.625,1.09001046832482,1.1758450702348449
206,1.625,1.1362821860977144,1.2544120130960543
207,1.375,1.0209952156289384,1.0334450780730997
208,0.875,1.058806872773624,1.0474656867677294
209,0.125,0.9890416869897499,0.9526355868596843
210,1.625,0.9511328949322309,0.8642694280158743
211,1.875,1.0759054450156964,1.0334450780730997
212,0.125,1.0227103562852309,1.1758450702348449
213,1.875,1.112552807716929,1.1441396163790354
214,1.625,1.0289696052515291,1.038077530901987
215,1.875,1.056983944501245,1.0474656867677294
216,1.875,1.1006342310245139,1.2530150727945673
217,0.125,1.0302854937316954,1.0381935236589834
218,1.625,1.120928410767926,1.181647223656373
219,0.125,0.9626215938350732,0.8642694280158743
220,0.125,0.9321298636148754,0.8568110026474915
221,0.625,1.0329700707620582,1.122876035124177
222,0.625,0.9972216817100552,0.9909924486046511
223,1.875,1.0461549022337164,0.8711937622514907
224,1.875,1.0070884637235278,0.8491725105313901
225,0.125,1.0328981060139772,1.0055457468401026
226,1.875,1.1698740246318213,1.2546886302454345
227,1.875,1.108446154690507,1.1966739794719168
228,1.875,1.2430254926826156,1.4754576869117322
229,1.875,1.10353406257351,1.1441396163790354
230,0.125,1.0227619108810961,1.0310353169773827
231,1.875,1.0883872360408473,1.1441396163790354
232,1.625,1.014817317860202,1.0685819032227837
233,1.625,1.06710560988823,1.1546151971904273
234,1.625,1.0579409514689593,0.9241941506926871
235,1.875,1.093477547251123,1.247415916925305
236,1.625,1.0663282127926,1.1121864270869963
237,0.625,0.9336745973814596,0.8491725105313901
238,0.125,0.9409122469400735,0.8393628724732785
239,1.875,1.0449047833671563,1.0688496211681309
240,1.875,1.1177646738676765,1.069103120696215
241,1.625,1.0463925928544175,1.059787179626234
242,1.625,0.9644192759702052,0.8544728218395485
243,0.125,0.9870624862857058,0.9012713103931578
244,1.875,1.104943279202374,1.1758450702348449
245,1.875,1.0426825223620535,1.1121864270869963
246,0.625,1.0366031563821565,1.0806067323717956
247,0.125,1.0074719295084797,0.9012713103931578
248,0.125,1.0230826974068057,0.9909924486046511
249,1.625,1.0708509198099563,1.1441396163790354
250,0.125,0.9558001988970196,0.833958528813978
251,1.875,1.0504848051438815,1.0382515200374818
252,1.625,1.0159901127619615,0.9008648929381453
253,0.125,0.946209848802222,0.8119573988454547
254,1.625,1.1416405069203643,1.2806385493057766
255,0.125,1.0101189605434815,0.9909924486046511
256,1.875,1.0471192235172075,1.1121864270869963
257,0.875,0.9866167984927303,0.8746460428101284
258,0.125,0.9893147096613282,0.9909924486046511
259,0.875,0.9831278956303577,0.9333528605552265
260,1.625,1.1064723031963644,1.1441396163790354
261,1.875,0.9821017646902381,0.8642694280158743
262,0.625,0.9582917465184178,0.8221383777271051
263,1.625,1.1122874752411371,1.1758450702348449
264,0.125,1.0251596713779447,0.9195027750945841
265,1.875,1.0746376409509917,1.0334450780730997
266,1.875,1.0391504218188707,0.871028651181776
267,0.125,0.9798663954849607,0.8842272060665514
268,1.875,1.1179429227374464,1.1814982114297252
269,1.875,1.0656295038584354,1.0382515200374818
270,1.875,1.05852048858988,1.0048433240507577
271,1.875,1.069026925862654,1.1844269221214492
272,1.625,1.049641341679828,1.1441396163790354
273,1.875,1.0505206725535698,1.1121864270869963
274,1.625,1.0592173371191256,1.0053701411427662
275,0.125,0.9906262226383269,0.8711937622514907
276,1.875,1.1054106910700885,1.1758450702348449
277,1.875,1.1393023539869997,1.1758450702348449
278,1.875,1.0143261983161933,0.9333528605552265
279,1.625,1.1890940468173132,1.2530888674031455
280,1.875,1.0142936504914732,0.8915045554333519
281,0.125,1.0176374535023165,1.0334450780730997
282,0.125,0.9092960631773558,0.8306941883309121
283,1.875,1.106374811146441,1.1758450702348449
284,1.875,1.0834173213502132,1.0048433240507577
285,0.125,0.9699345775731345,0.8744604511067455
286,1.875,1.0528149550999493,1.1121864270869963
287,1.875,1.0990684890756295,1.1441396163790354
288,1.875,1.068723630592507,1.0474656867677294
289,1.875,1.1480555176315455,1.202832569842763
290,1.875,1.0441514421957487,1.0334450780730997
291,1.875,1.075724049824805,1.032037957019746
292,1.875,1.0387362496490016,0.9012713103931578
293,1.875,1.0179331203294095,0.8660049359751298
294,1.875,1.0394606584490693,0.9909924486046511
295,1.875,1.06654759666653,0.9668376737004634
296,1.875,1.128229456272012,1.202832569842763
297,1.875,1.0926807015991509,1.069117339113478
298,1.625,1.1807834005723363,1.2665603278438544
299,1.875,1.0564638155627217,0.9523971601666779
300,1.875,1.1782936066072214,1.2167561395279354
301,1.875,1.167484967124924,1.2776214315106986
302,1.875,1.0067326435407251,0.844600251004311
303,1.625,1.0440789200817624,1.0380195345234886
304,0.125,0.9916373211241221,0.8642694280158743
305,1.625,1.0292358934332386,0.9528740135526907
306,0.125,0.9144673381746792,0.8242655809754719
307,1.875,1.0735688248545838,1.1441396163790354
308,1.625,1.069419872204193,1.1326927921293442
309,1.875,1.044925317893063,1.0325392770409276
310,1.875,1.0967596785977296,1.193856902823769
311,1.875,1.0669035039014392,0.9909924486046511
312,0.625,1.044327084646742,0.9008648929381453
313,0.625,1.1354924895168217,1.193856902823769
314,0.125,0.9706699150161877,0.8542854762200415
315,1.875,1.083710709414648,1.1844269221214492
316,1.875,1.0977561429927372,1.1758450702348449
317,0.625,1.0077508454258381,0.8642694280158743
318,1.875,1.140317498725076,1.1543528973798654
319,1.625,1.002712525676296,0.9531124402456973
320,1.875,1.1118338487076143,1.06076432259777
321,1.625,1.031876774852097,1.1121864270869963
322,0.125,0.9743307139178907,0.8692716248303847
323,0.125,0.9290495776059735,0.8449763949551955
324,1.875,1.0464755965579076,0.9208276813561225
325,1.625,1.06057683560339,1.133219441270348
326,1.875,1.0891954835491058,1.1326927921293442
327,0.875,0.9637230596569566,0.8545352703793843
328,1.875,1.2035613366091917,1.2777863514417303
329,0.625,1.0594806027521189,1.1226116857937352
330,1.875,1.027720647268053,0.900661684210639
331,1.875,1.081150435611444,1.1441396163790354
332,0.625,1.0091192599241228,0.9676657384811488
333,1.625,1.1198993865207056,1.2167561395279354
334,1.875,1.0256049764072304,0.866067010876319
335,0.875,1.0952664523305176,1.0050189297480938
336,0.125,0.9671245297762723,0.8692716248303847
337,0.125,0.9591765220942527,0.9012713103931578
338,1.625,1.104464987272276,1.2530150727945673
339,1.625,1.1136179593480275,1.122876035124177
340,1.875,1.0903637210207295,1.0434932344085506
341,1.625,1.12417264246095,1.1758450702348449
342,1.875,1.076779444418262,1.0315366369985641
343,1.875,1.0772882922657088,1.0334450780730997
344,0.125,0.9923640502161386,0.8842272060665514
345,1.875,1.0246829546225182,0.9724721804455307
346,1.875,1.011896758863458,0.9533508669387035
347,1.625,1.078762988691149,1.0379615381449903
348,1.625,1.1509725557378638,1.2167561395279354
349,0.125,1.0245143104595371,1.1441396163790354
350,1.875,1.195079223145442,1.293963321823217
351,0.625,1.0403915229876282,0.8909744101760843
352,1.875,1.1295656146913282,1.1758450702348449
353,1.625,1.0747982517018788,1.1544840472851463
354,0.125,0.9173734212153752,0.8083470045338746
355,1.875,1.0877571135357995,1.0474656867677294
356,1.875,1.0167873766906481,0.9010681016656517
357,1.625,1.080490417503608,1.1441396163790354
358,1.875,1.0287029558470375,1.069117339113478
359,0.625,1.1099262035014612,1.181647223656373
360,1.875,1.1217857260049235,1.1815727175430493
361,1.875,1.053990606431722,0.9333528605552265
362,1.625,1.175506618956303,1.2665603278438544
363,0.125,0.959053724552011,0.8745841789090009
364,0.625,0.9920321138818695,0.8288631027190023
365,0.875,1.0311714666655865,0.9333528605552265
366,0.875,0.9496546755570316,0.8749553623157668
367,1.625,1.0710531661681626,1.1763932460767006
368,1.875,1.1574283008299817,1.2167561395279354
369,1.875,1.036711272656746,0.9333528605552265
370,1.875,1.1366712588428942,1.1966739794719168
371,1.875,1.0614282519403044,1.0334450780730997
372,1.875,1.015750491429789,0.9526355868596843
373,1.875,0.9794384121232104,0.8660463192425892
374,0.125,1.012132828364751,1.0108193929561533
375,1.875,1.064808112751471,1.0474656867677294
376,1.625,1.0175255787818211,0.9909924486046511
377,0.625,1.0377445651474209,1.0610900369216159
378,1.625,1.0385453482802198,0.9909924486046511
379,0.625,1.0566119163542493,0.8842272060665514
380,1.625,1.1204437154989704,1.154746347095708
381,1.625,1.0802123842964875,1.2651081542187221
382,1.875,1.038108695508386,1.1230082097893983
383,1.875,1.058778412489552,1.1230082097893983
384,1.625,1.1211539689296781,1.196711107402169
385,1.875,1.0051357274063335,0.8842272060665514
386,1.875,1.0741373974209207,1.1441396163790354
387,0.125,0.9656073999099141,0.8660256276088596
388,1.625,1.0245300769190941,0.9909924486046511
389,1.875,1.1189090297065312,1.1597437387641842
390,1.875,1.1300220232762894,1.1441396163790354
391,1.875,1.1644465024167623,1.247415916925305
392,0.625,1.07379094652225,1.1441396163790354
393,1.625,1.07185353391076,1.202832569842763
394,0.125,0.966623751557138,0.8692716248303847
395,1.625,1.0492641687330841,1.0474656867677294
396,1.625,1.0401246065777825,1.1326927921293442
397,1.625,1.0870318844729405,1.0688496211681309
398,1.875,1.13002024060813,1.1324294675588429
399,1.625,1.0276479517562664,0.8745223150078733
400,0.125,1.0375613649579272,1.0334450780730997
401,0.625,1.0912992982468759,0.9071874910508342
402,1.875,1.1805200417842268,1.2161089729098629
403,0.625,1.00096162840645,1.03830951641598
404,0.875,0.9939874230474544,0.8616247156847154
405,1.625,1.0119144974190313,0.8692716248303847
406,1.625,0.989053045486779,0.8443494883703879
407,0.125,0.9541458771386895,0.9909924486046511
408,0.875,0.9400693073472798,0.8491725105313901
409,0.875,0.9382043169569373,0.8642694280158743
410,0.125,1.0194034939638688,0.9535892936317102
411,0.625,1.0396360587039208,0.9909924486046511
412,0.625,1.010463215899512,0.9225942230381723
413,0.625,0.9896977542316413,0.8642694280158743
414,1.875,1.1008221841331376,1.1226116857937352
415,1.625,1.0423272357607383,1.0048433240507577
416,0.625,1.0494838042414083,1.0053701411427662
417,0.125,0.9439470233918579,0.8543479247598772
418,1.625,1.0806851059848657,1.1601550508013938
419,1.625,1.027033488632264,1.0474656867677294
420,1.625,1.063080377285791,1.0334450780730997
421,1.625,1.070760885408774,1.0380195345234886
422,0.125,0.9576089759294661,0.8746460428101284
423,1.625,1.1228234612295458,1.2695222123152872
424,1.625,1.014697867364004,1.0688496211681309
425,0.125,1.025023161107816,1.0381935236589834
426,0.125,0.9677009629063028,0.9909924486046511
427,1.875,1.024773244215528,0.8842272060665514
428,1.875,1.0954582662538959,1.0050189297480938
429,1.875,1.0497038915829906,1.0334450780730997
430,1.875,1.0859022075412814,1.1226116857937352
431,0.625,1.064060430128184,1.079806947150659
432,1.625,1.0779336829534556,1.1099109975249255
433,0.625,0.9375983646728692,0.8083470045338746
434,1.875,1.0845935984333037,1.247415916925305
435,0.125,0.9807947335704158,0.968493803261834
436,1.875,1.1112132676280515,1.132166142988341
437,1.875,1.0947748665715022,1.0802068397612272
438,1.875,1.0274153895237896,0.9008648929381453
439,1.625,1.172606636825417,1.3655665924382623
440,0.625,0.9588300075329024,0.8548475130785624
441,1.625,1.0592594130236772,1.184315288077873
442,1.875,1.0391680277349706,0.9909924486046511
443,1.875,1.1713951637536346,1.196711107402169
444,1.625,1.1193274505941002,1.2167561395279354
445,0.125,0.9541713090308095,0.8119148609943964
446,1.625,1.0876006771718527,1.181647223656373
447,1.875,1.094339048220213,1.202832569842763
448,1.625,1.089174149562324,1.1817217297696974
449,0.625,0.986643106548482,0.8745223150078733
450,0.625,0.9496683573241821,0.8491725105313901
451,1.625,1.0967241596046164,1.1815727175430493
452,0.875,0.9838013586507091,0.9333528605552265
453,1.875,0.9930268623732343,0.8545977189192198
454,1.625,0.9851536611787212,0.8842272060665514
455,0.875,1.0117234100423047,0.9909924486046511
456,0.125,0.9923050248245973,1.006072563932111
457,1.875,1.0538734860805916,1.0474656867677294
458,1.625,1.0442470885958373,1.1441396163790354
459,1.875,1.0249951745485701,1.0057213525374387
460,1.875,1.134262956700087,1.154746347095708
461,1.625,1.1384729265591202,1.154221747474585
462,1.875,1.163942539677518,1.2167561395279354
463,1.875,1.0330299596422425,0.9018809365756764
464,1.875,1.100048478527604,1.1628035993611892
465,1.875,1.0849519008548598,1.1543528973798654
466,1.625,1.05420684944645,1.1324294675588429
467,1.875,1.1808260699837125,1.3046476627334491
468,1.875,1.0743875658944737,1.1543528973798654
469,1.875,1.1223128570637866,1.210583611649179
470,1.625,0.9819146564903175,0.8692716248303847
471,1.875,1.1580813082624577,1.1845385561650252
472,1.875,0.9985270211700381,0.8713588733212055
473,1.625,1.0765110094700832,1.1758450702348449
474,0.625,1.0578201559387632,1.009651382576981
475,1.875,1.0499441702599268,0.9004584754831327
476,0.625,0.9952678427870058,0.8393628724732785
477,1.875,0.9676890388663606,0.8642694280158743
478,0.875,1.0729911328548527,1.0334450780730997
479,0.625,1.0606924020717432,1.0696527750041727
480,1.625,1.0702179816663469,1.0474656867677294
481,1.875,1.067757107553662,1.1546151971904273
482,1.875,1.0180895567936585,0.9538277203247165
483,1.875,0.9901943938314816,0.8692716248303847
484,1.875,0.9790924306825388,0.8842272060665514
485,1.875,1.1435009735562618,1.3046476627334491
486,0.875,0.9404251670336071,0.8692716248303847
487,1.875,0.9891928919014725,0.866067010876319
488,1.625,1.1233045851725658,1.1326927921293442
489,1.875,1.2257544631736392,1.317042819336969
490,0.125,0.9638817879917043,0.8306731110533951
491,1.875,1.1683376417662403,1.4265930948299286
492,0.125,1.050391628634565,1.1758450702348449
493,1.875,1.047962002862188,0.9531124402456973
494,1.625,1.000331874190684,0.9333528605552265
495,1.875,1.1075090503748026,1.2167561395279354
496,1.875,1.0961975343546058,1.0474656867677294
497,0.125,0.9777615852759208,0.9909924486046511
498,0.625,1.1121984079341825,1.1121864270869963
499,1.875,1.1013631090999707,1.193856902823769
500,1.875,1.1116043018407296,1.1543528973798654
501,0.625,1.0225663676848662,0.9715281229078487
502,1.875,1.1459654684471847,1.266523505628091
503,1.875,1.0867473331805764,1.1121864270869963
504,0.125,0.9676459966285843,1.0474656867677294
505,0.625,1.0109972252891066,1.005896958234775
506,1.875,1.158444903881332,1.1966739794719168
507,1.625,1.079963483962964,1.193856902823769
508,0.625,0.9995648842412365,0.8842272060665514
509,1.875,1.0764283692600558,1.181647223656373
510,1.875,1.0424624036379517,1.0474656867677294
511,1.625,1.0857801330378243,1.154221747474585
512,1.875,1.044880850552153,1.1406363608313688
513,1.875,1.0582357490069754,0.9008648929381453
514,0.125,0.9546134182120776,0.8491725105313901
515,0.125,0.9750921731647574,1.0334450780730997
516,0.625,0.9806268096449582,0.8842272060665514
517,0.875,1.0186001162758622,0.8915045554333519
518,1.875,1.1136720795543125,1.184315288077873
519,1.875,1.0959356758903973,1.1121864270869963
520,0.125,0.9756749420037883,0.8692716248303847
521,1.875,1.0515397008451957,1.1441396163790354
522,1.625,1.130804802889843,1.181647223656373
523,1.875,1.0260749645977751,0.968079770871491
524,1.875,1.0595132773812155,1.069117339113478
525,1.625,1.0174896692795004,0.9676657384811488
526,0.625,1.0270370857149858,0.906663300095464
527,1.875,1.1042327186588812,1.1981969512965436
528,1.875,1.095520307050673,1.1546151971904273
529,1.625,1.063105930774848,1.1121864270869963
530,0.875,1.010715493718622,0.8692716248303847
531,0.125,0.9715319663535323,0.9333528605552265
532,1.875,1.185298499457709,1.2530888674031455
533,1.875,1.071668553081648,1.1546151971904273
534,1.875,1.1004137694961875,1.1815727175430493
535,1.625,1.0692569124153182,1.154877497000989
536,1.875,1.029789126409905,0.9203860459356097
537,1.625,1.0116161243136412,0.8306520337758782
538,1.875,1.0895725143903883,1.1543528973798654
539,1.875,1.1138327570880318,1.079407054540091
540,1.625,1.1021841689153324,1.1763932460767006
541,0.875,1.0277131941553088,0.9689078356521765
542,1.625,1.044370971348237,1.0089505763494782
543,0.125,0.9391975640241584,0.8661290857775081
544,1.625,1.0678994808100608,1.1410113194454472
545,1.875,1.0649681189975895,1.0505390419773666
546,1.875,1.0419366644577752,0.9109990624951891
547,1.875,0.9826086510914704,1.005896958234775
548,1.875,1.060430616026973,1.1758450702348449
549,1.875,1.128508167992392,1.210583611649179
550,1.625,1.0934034709644491,1.1546151971904273
551,1.875,1.0574688713356664,1.1121864270869963
552,1.875,1.1018117824006868,1.193856902823769
553,1.625,1.188334084953628,1.411173928052194
554,0.625,1.0279839755432885,0.9909924486046511
555,1.875,1.177794431684341,1.4110672721763227
556,1.875,1.1389984323372764,1.1326927921293442
557,0.875,1.0994444779240415,0.9924400285394095
558,1.875,1.106555375515333,1.0474656867677294
559,1.875,1.0926233428252572,1.137819284183221
560,1.875,0.972742245210033,0.833958528813978
561,1.875,1.053502434690961,0.9333528605552265
562,0.625,0.9364197409649129,0.8224769951690025
563,0.875,1.0238578049971878,0.8692716248303847
564,1.625,1.1275827375484022,1.2167561395279354
565,1.875,1.0871713542543053,1.0381935236589834
566,0.875,1.0223848313459665,0.8660256276088596
567,1.875,1.0880915882521787,1.122876035124177
568,1.875,1.0652535083690147,1.0786072693189541
569,1.625,1.0210485160547664,1.0334450780730997
570,1.875,1.0667167192835787,0.9909924486046511
571,0.875,1.026155481221415,0.8745223150078733
572,1.875,1.0513884437075012,1.0057213525374387
573,1.875,1.0725622467470102,0.9909605351110327
574,1.875,1.0227618421392295,0.9333528605552265
575,0.625,1.0109023459869069,0.8392370069190266
576,0.125,0.9787011720213802,0.9014745191206643
577,1.875,1.1400298359454577,1.2665050945202092
578,1.625,1.0728887711617692,1.0683141852774363
579,1.625,1.1715624962312912,1.317206182485126
580,1.875,1.080287299779626,1.1758450702348449
581,0.625,1.0136892959644508,0.9012713103931578
582,1.875,1.1578079660207017,1.184315288077873
583,1.625,1.0498380476527975,1.1326927921293442
584,0.625,1.0076671831230297,0.8660256276088596
585,1.625,1.0269850936280518,1.1337460904113517
586,1.875,1.0552607218132228,1.0591357509785428
587,0.625,1.0175059103910333,0.8659842443414001
588,0.125,1.0051435908361883,0.8904442649188163
589,0.625,0.9361760637645402,0.726250299062685
590,0.875,1.085779398601671,0.9668376737004634
591,0.875,1.0542961902437225,1.0105857908803186
592,0.125,0.9706611275360616,0.8155499124998008
593,0.625,0.9935652828118219,0.833958528813978
594,1.625,0.987528023158188,0.9014745191206643
595,1.625,1.0365287667655312,0.8742748594033626
596,0.125,1.0377645340744694,1.0051945354454301
597,1.875,1.1932250510128306,1.3145992086832141
598,1.875,1.0390544329452291,0.8610446993859432
599,1.625,1.035413938970878,0.9094885645302677
600,1.625,1.152100026910754,1.2651081542187221
601,1.875,1.159900313853267,1.2222815007886194
602,1.875,1.0932885221838755,1.196711107402169
603,1.625,0.9883363884890801,0.8491725105313901
604,1.875,1.0561024930675855,1.0693850570588255
605,1.875,1.0977125463525208,1.1223473364632934
606,0.875,0.9631780187274257,0.8747079067112561
607,1.625,1.079604685934864,1.100269084800044
608,0.125,0.9844575170266818,0.9217109521971479
609,1.625,1.1233203432327146,1.154221747474585
610,1.625,1.032329886811979,1.0474656867677294
611,1.625,1.0202397750121777,1.069117339113478
612,1.625,1.0320737897757573,1.0334450780730997
613,1.875,1.025315095122607,1.0382515200374818
614,1.625,1.0551690910311375,1.0700188986743482
615,1.625,1.112168599996385,1.2651081542187221
616,1.625,1.054344549062267,1.1758450702348449
617,0.875,0.9950799866740518,0.9543045737107291
618,0.625,1.0946069383792956,1.0790071619295225
619,1.875,1.1171542700482477,1.266523505628091
620,0.875,1.0933152547092004,1.038135527280485
621,0.625,0.984205853753103,0.839551670804656
622,0.625,0.9530180928150094,0.839551670804656
623,1.875,1.083048599924071,1.0688496211681309
624,1.875,1.0994623956936982,1.0688496211681309
625,0.625,0.966176389520496,0.8642694280158743
626,1.625,1.0249173213520077,1.0334450780730997
627,1.625,1.1064746764883138,1.1815727175430493
628,1.625,1.1683435346496494,1.2781161913037933
629,1.875,1.1230366877633469,1.1966739794719168
630,1.625,1.1256629042132393,1.247415916925305
631,0.625,1.0429490523562934,1.069117339113478
632,1.875,1.1091814069459625,1.2222815007886194
633,1.875,1.0843645466317573,1.154090597569304
634,0.125,0.9594907009145851,0.8842272060665514
635,0.625,0.9673244120436846,0.8545977189192198
636,1.875,1.0758775900005506,1.1326927921293442
637,0.125,0.9209503740791469,0.8642694280158743
638,1.625,1.113057837023792,1.2530150727945673
639,1.875,1.0845795551575597,1.122876035124177
640,1.875,1.0335087476203382,1.0334450780730997
641,1.875,1.0449134913099165,1.070188210894867
642,0.125,1.0255744081006806,1.0685819032227837
643,1.625,1.0776718291262857,1.1227438604589561
644,0.875,1.0273474421722917,0.9909924486046511
645,1.625,1.1490601943517718,1.1966739794719168
646,0.125,1.0086446093451564,1.0048433240507577
647,0.125,1.002111311339715,0.8659428610739406
648,1.875,1.071259157019332,1.1121864270869963
649,1.875,1.1343422623779569,1.2695222123152872
650,0.125,1.0105125155917014,1.0610900369216159
651,0.125,1.0224047736714248,0.9528740135526907
652,1.625,1.0525713942011732,1.154221747474585
653,1.875,1.1302585764676063,1.2222815007886194
654,1.875,1.0791957509966021,1.132166142988341
655,1.125,1.0357791457398884,1.0474656867677294
656,0.125,0.9859261650526906,0.8642694280158743
657,0.125,1.0508147284302984,1.1121864270869963
658,0.625,1.0293840358051916,0.8305677246658101
659,1.625,1.0550541714766641,1.1544840472851463
660,1.875,1.1227934842861507,1.196711107402169
661,1.625,1.145235037019203,1.202832569842763
662,1.875,1.1641681516284845,1.2651081542187221
663,1.875,1.0361959021595268,1.0334450780730997
664,1.875,1.109089461259954,1.1758450702348449
665,1.875,1.0518901967126537,0.968493803261834
666,1.875,1.1296476788586691,1.1758450702348449
667,1.625,1.0806511626232866,1.1544840472851463
668,0.125,1.041244502383537,1.060438608273925
669,1.875,1.0140734416025818,0.8842272060665514
670,1.875,1.1787336964784545,1.408298668243463
671,1.875,1.041661264204276,1.038077530901987
672,1.875,1.1029250275128804,1.202832569842763
673,0.625,0.8802721780259175,0.6699928760935719
674,1.625,1.0785081479342715,1.1227438604589561
675,0.625,0.9938643176715183,0.8565615821267952
676,1.875,1.059313317794549,1.0474656867677294
677,1.625,1.082266272215247,1.193856902823769
678,1.875,1.13333869180284,1.1544191742553063
679,1.875,1.0581876410855162,0.9909924486046511
