species,particle_index,x_force,channel_cosine,electric_force_N,magnetic_force_N,resultant_force_N,reconstructed_force_N,magnetic_power_W
e,3945,0.25888653813912843,-0.8704471532985105,6.789495570642209e-12,1.0095315684458033e-12,5.931605914976639e-12,5.93160591497664e-12,-8.271806125530277e-24
e,3968,0.13019531992426306,0.8109881021383146,4.2243820089225474e-12,2.941455719918802e-13,4.466247357475548e-12,4.4662473574755474e-12,0.0
e,3990,0.195940692983437,0.42562389030767317,3.7954105611310514e-12,4.12223352421e-13,3.988344892192684e-12,3.988344892192684e-12,0.0
e,4013,0.11868565507719901,0.720954768813872,6.958016669163581e-12,4.389573537492146e-13,7.28084227935108e-12,7.280842279351082e-12,-2.6469779601696886e-23
e,4035,0.03487800875050957,-0.9197948173483622,6.7165797447662274e-12,1.192093560372305e-13,6.6070971901737785e-12,6.607097190173778e-12,-3.308722450212111e-24
e,4058,0.3089593420917021,-0.7750652785417886,3.96593722746987e-12,7.245913046772686e-13,3.434982655693419e-12,3.4349826556934202e-12,-7.940933880509066e-23
e,4081,0.16185689440356976,-0.7431501293330536,7.445147194577032e-12,6.555792090522141e-13,6.971767503933852e-12,6.971767503933852e-12,-1.3234889800848443e-23
e,4103,0.11207419749668396,-0.5763280424196211,1.124441942578133e-11,6.675099634686797e-13,1.0873406804374316e-11,1.0873406804374316e-11,6.617444900424222e-24
e,4126,0.05809341149589422,0.31496736664707764,7.387251234819314e-12,2.2099447437299006e-13,7.4598065716716e-12,7.459806571671601e-12,3.308722450212111e-24
e,4148,0.1957252508979383,-0.5214396634143635,4.621639443969242e-12,5.013491100404017e-13,4.381152075314151e-12,4.381152075314149e-12,3.308722450212111e-24
e,4171,0.44584337944688984,-0.05955464287323779,1.945931926063084e-12,5.582325839083043e-13,1.9922069001854725e-12,1.992206900185472e-12,0.0
e,4193,0.03551729095504596,-0.04987466481359545,2.907577970692831e-12,5.2568186161223285e-14,2.90543056599865e-12,2.9054305659986505e-12,3.308722450212111e-24
e,4216,0.1765467749879708,0.8382503219395471,5.1260261285117706e-12,4.963019446176672e-13,5.5486549943163696e-12,5.548654994316369e-12,-9.926167350636332e-24
e,4238,0.14759334596665782,-0.8686057092172838,4.852608271755491e-12,3.866390189942507e-13,4.520832592263853e-12,4.520832592263854e-12,1.3234889800848443e-23
e,4261,0.23357889174832097,-0.7548703038480438,5.114742685674148e-12,6.763369858504761e-13,4.625515581915205e-12,4.625515581915205e-12,-3.970466940254533e-23
e,4283,0.11917222578507386,-0.5169394394445757,5.08947201991675e-12,3.224770056032925e-13,4.930504626344652e-12,4.930504626344652e-12,3.308722450212111e-24
e,4306,0.13454797497099,-0.5898669731990703,3.347052342850887e-12,2.4141018306031817e-13,3.210576033163782e-12,3.2105760331637815e-12,6.617444900424222e-24
e,4329,0.30740940571256964,0.0007809058056418952,3.0414967254292644e-12,5.523986154694185e-13,3.0916776335633985e-12,3.0916776335633985e-12,-1.6543612251060553e-24
e,4351,0.1622804636218995,0.03789999302296094,6.747345434150123e-12,5.958266882383005e-13,6.7960587570432625e-12,6.796058757043263e-12,6.617444900424222e-24
e,4374,0.2852950020792468,-0.4897716958142114,4.3775124769717666e-12,7.283366134314536e-13,4.070627587202674e-12,4.070627587202675e-12,0.0
e,4396,0.2104929059654865,-0.9279134128069505,2.6524181074302494e-12,3.119938429580214e-13,2.365775673050065e-12,2.3657756730500655e-12,0.0
e,4419,0.05978359363971663,0.6804860431584604,7.426134731533077e-12,2.288203623309221e-13,7.5836975658298e-12,7.5836975658298e-12,-3.308722450212111e-24
e,4441,0.023803428615214225,0.5393436835019999,9.45176075405844e-12,1.1384713224133343e-13,9.513646534324017e-12,9.513646534324016e-12,-6.617444900424222e-24
e,4464,0.11256860937735988,0.017342210120674863,5.90476412827825e-12,3.521670191160315e-13,5.9213500145509935e-12,5.921350014550993e-12,3.970466940254533e-23
e,4486,0.09765564525761117,-0.7018409283917739,6.492771494449846e-12,3.3330232153819833e-13,6.2633478456706085e-12,6.2633478456706085e-12,0.0
e,4509,0.18790820050148271,-0.6711422896532603,4.14303687722218e-12,4.296198484125083e-13,3.867835830825111e-12,3.8678358308251115e-12,-3.970466940254533e-23
e,4531,0.14507846419909823,0.5817890944079398,5.7397380566143955e-12,4.4892054250650114e-13,6.012012858934015e-12,6.012012858934015e-12,0.0
e,4554,0.24638672029835937,-0.2723299339581552,3.6476889860507295e-12,5.125087363015402e-13,3.542608292446116e-12,3.5426082924461166e-12,-1.3234889800848443e-23
e,4577,0.22957707994551296,-0.9859884664841911,3.5870591411581988e-12,4.651468041283686e-13,3.1293918550305487e-12,3.1293918550305487e-12,0.0
e,4599,0.11873382135637045,-0.5147713837335534,6.509447373126539e-12,4.1083583508993236e-13,6.307802334841937e-12,6.307802334841937e-12,-2.895132143935597e-24
e,4622,0.051821198527773164,-0.9203975062646735,6.47511161844378e-12,1.7223678053333405e-13,6.316944274200216e-12,6.316944274200216e-12,1.3234889800848443e-23
e,4644,0.02500280679995932,-0.12628038859682422,1.067231035358514e-11,1.3510789524087576e-13,1.0656091762947946e-11,1.0656091762947946e-11,1.3234889800848443e-23
e,4667,0.10592872323643962,-0.10950640054707096,1.0797633226623195e-11,6.038735266742196e-13,1.0748278671538528e-11,1.074827867153853e-11,-5.790264287871194e-24
e,4689,0.0521909657594686,0.5801442002220446,8.294037418899228e-12,2.2223627436162005e-13,8.42491133420829e-12,8.42491133420829e-12,-6.617444900424222e-24
e,4712,0.053190713723358186,-0.5953135571172541,7.448087686096668e-12,2.034966150461137e-13,7.328767591271039e-12,7.328767591271039e-12,-2.6366382025127757e-24
e,4734,0.07196676214060987,-0.1201738184413372,8.304493117420313e-12,3.099777893576466e-13,8.272967258305864e-12,8.27296725830586e-12,-3.308722450212111e-24
e,4757,0.14045823706369925,-0.366302758090237,6.123826105004732e-12,4.625557951629017e-13,5.969926079819693e-12,5.969926079819693e-12,0.0
e,4779,0.08304025799632903,0.14412082791473382,8.923878000614142e-12,3.865710454222695e-13,8.987735348040909e-12,8.987735348040909e-12,0.0
e,4802,0.14927020013442324,-0.4192960040571438,8.302740076869605e-12,6.696556531528481e-13,8.044959872096536e-12,8.044959872096536e-12,0.0
e,4825,0.11415640570197716,0.6058767845356299,5.738529428827008e-12,3.473723354315386e-13,5.9554097111744106e-12,5.95540971117441e-12,0.0
e,4847,0.10258171231859979,0.11129574631024264,7.424880345425383e-12,4.0141751797131624e-13,7.480201401069399e-12,7.4802014010694e-12,1.6543612251060553e-24
e,4870,0.061436904036021166,-0.5867764293663824,8.112285494462175e-12,2.570943945408419e-13,7.964149953874587e-12,7.964149953874586e-12,-3.308722450212111e-24
e,4892,0.21000353598116533,0.7796601964884035,4.8999369494692955e-12,5.748637531735868e-13,5.36023675926522e-12,5.360236759265221e-12,-5.293955920339377e-23
e,4915,0.17196953013404806,-0.6068533400667909,5.662546066321793e-12,5.326964743969327e-13,5.356038313450055e-12,5.356038313450054e-12,2.6469779601696886e-23
e,4937,0.025139526990562572,-0.9806676877565449,1.2031842440943681e-11,1.531626319551409e-13,1.1881678597000997e-11,1.1881678597000998e-11,0.0
e,4960,0.03080641321244024,-0.02316420571626677,8.963164229049843e-12,1.4022132855994392e-13,8.961012678764796e-12,8.961012678764799e-12,6.4106497472859645e-24
e,4982,0.10198867708624142,0.22987952809929849,1.2917554736827901e-11,6.94118260988926e-13,1.3094554709958155e-11,1.3094554709958154e-11,0.0
e,5005,0.1824388507132106,-0.6791028913864693,9.702410174284467e-12,9.738855620011492e-13,9.06926013140851e-12,9.06926013140851e-12,0.0
e,5027,0.29131917594922513,-0.07078989373964453,3.340798559199406e-12,5.695848338550846e-13,3.349022875682063e-12,3.349022875682063e-12,0.0
e,5050,0.829040219496979,0.30354956495636026,1.1470596254500664e-12,8.121188955360473e-13,1.5939966588512138e-12,1.593996658851214e-12,1.3234889800848443e-23
e,5073,0.13679525556973662,-0.10945846169858986,4.746556264245668e-12,3.484890102306859e-13,4.721136040053614e-12,4.721136040053614e-12,-6.863014144775901e-24
e,5095,0.1669036666795585,0.8861238958255578,5.0073869188078515e-12,4.559232496627281e-13,5.415515056095019e-12,5.415515056095018e-12,-1.9852334701272664e-23
e,5118,0.2120796600623689,0.5192441269632017,3.2699905663516355e-12,3.8787996994496947e-13,3.4871865633136035e-12,3.4871865633136035e-12,-4.1359030627651384e-24
e,5140,0.37411087323145226,0.6383399272246898,2.182323552109888e-12,5.021443075740658e-13,2.532533033473377e-12,2.532533033473377e-12,5.293955920339377e-23
e,5163,0.16913471239668076,-0.9757744050113332,5.717144389238521e-12,5.281478536686641e-13,5.203074407984164e-12,5.2030744079841634e-12,0.0
e,5185,0.17773681734840482,-0.02130624222695757,5.198642064130905e-12,5.070563373110907e-13,5.2125482005897465e-12,5.212548200589747e-12,0.0
e,5208,0.23655170567136113,0.6413359266301737,2.604318788557561e-12,3.493473857592191e-13,2.841040327383674e-12,2.841040327383674e-12,-2.6469779601696886e-23
e,5230,0.21796978202897185,-0.5943755240316384,3.0813299076423618e-12,3.7689417471992435e-13,2.8733438138275297e-12,2.8733438138275297e-12,0.0
e,5253,0.1486690932427978,0.4581185050266203,5.575387822708736e-12,4.4772538990932066e-13,5.794183060114312e-12,5.794183060114312e-12,-2.6469779601696886e-23
e,5276,0.08759660653226792,-0.90521191032515,6.14329981272733e-12,2.813905362975978e-13,5.889795781014952e-12,5.8897957810149515e-12,-3.308722450212111e-24
e,5298,0.20858140877884843,-0.20039873219713297,4.435654555390323e-12,5.164594587516002e-13,4.361605271799603e-12,4.361605271799603e-12,0.0
e,5321,0.0805109344880901,-0.14019783410410697,5.413546515900625e-12,2.2706547107819368e-13,5.386406407224742e-12,5.386406407224742e-12,1.3234889800848443e-23
e,5343,0.04907666628752346,-0.6785883505449203,2.68002938738549e-12,6.741777373444333e-14,2.6347458692421277e-12,2.6347458692421273e-12,-1.6543612251060553e-24
e,5366,0.13366903828966223,-0.5611566193309528,4.6644106210646905e-12,3.340711238774225e-13,4.485475568894859e-12,4.485475568894859e-12,0.0
e,5388,0.21565761369640193,-0.9848577496581306,3.952717016182594e-12,4.777297932674131e-13,3.483205901362101e-12,3.483205901362101e-12,-1.3234889800848443e-23
e,5411,0.6897839159135809,-0.7291756645853283,6.500630558749407e-13,3.422359454431715e-13,4.63962054387631e-13,4.639620543876311e-13,0.0
e,5433,0.2086079116623208,-0.6599453795328317,4.677808472334221e-12,5.447315877538968e-13,4.337665837850629e-12,4.33766583785063e-12,-3.308722450212111e-24
e,5456,0.16725524580989917,-0.41992203015158114,7.109611984506303e-12,6.488191535471534e-13,6.862468371511263e-12,6.862468371511264e-12,-7.940933880509066e-23
e,5478,0.0260750134436567,-0.7515350675940857,2.3970828222167482e-12,3.1664813627949966e-14,2.3733775327027102e-12,2.3733775327027102e-12,0.0
e,5501,0.13871626931135198,-0.37063608578258805,4.939883769254392e-12,3.6815571747846257e-13,4.81558701305311e-12,4.815587013053111e-12,6.617444900424222e-24
e,5524,0.02452078921958325,0.3014115455227924,4.477997614866635e-12,5.558349338263246e-14,4.495063568971067e-12,4.495063568971067e-12,4.1359030627651384e-25
e,5546,0.11094105514689176,-0.11582348933982742,7.45525753439818e-12,4.3783394875603685e-13,7.417306084190066e-12,7.417306084190066e-12,0.0
e,5569,0.0987717470783582,0.19550205455459632,1.0927395023446746e-11,5.676950654518155e-13,1.1052411755606778e-11,1.105241175560678e-11,0.0
e,5591,0.10999570441208945,0.002594812808530138,1.2611378363651873e-11,7.339652348704138e-13,1.2634619345184743e-11,1.263461934518474e-11,-2.6469779601696886e-23
e,5614,0.07926101914018657,0.4865803974833675,1.0414526605438735e-11,4.297647940898999e-13,1.063027432597832e-11,1.0630274325978321e-11,-1.3234889800848443e-23
e,5636,0.1317499041466597,0.09143416896832748,7.130985565543126e-12,5.028805655178583e-13,7.19441561812917e-12,7.194415618129169e-12,2.0679515313825692e-25
e,5659,0.08014055816178071,0.06530428942602502,1.2204947019931387e-11,5.094702482884609e-13,1.2248772319378283e-11,1.2248772319378283e-11,0.0
e,5681,0.2331549536247654,-0.49905167779982185,2.6880499923331707e-12,3.547182434527928e-13,2.5297719013909934e-12,2.529771901390993e-12,0.0
e,5704,0.26361596037499563,-0.46222217541238186,3.337367229320332e-12,5.066755091064524e-13,3.13552860051568e-12,3.1355286005156793e-12,1.3234889800848443e-23
e,5726,0.0627155342765464,-0.5847441721012785,1.1512754806166657e-11,3.7270136701064556e-13,1.1298865703998084e-11,1.1298865703998084e-11,-6.617444900424222e-24
e,5749,0.1515516001412428,-0.7501802877258982,6.565726242062716e-12,5.383143603846267e-13,6.172165902325645e-12,6.1721659023256445e-12,-6.617444900424221e-23
e,5772,0.22469087978807573,0.08194929685871577,4.404125388142771e-12,5.574053537451957e-13,4.484347560768174e-12,4.484347560768174e-12,-2.812414082680294e-23
e,5794,0.07206601751984627,0.49870282203250094,4.7974325877985665e-12,1.7932764506687765e-13,4.889335146091204e-12,4.889335146091204e-12,-1.6543612251060553e-24
e,5817,0.06825709621353289,-0.5226105432164597,7.795475619657043e-12,2.754489369978802e-13,7.655126096636351e-12,7.655126096636351e-12,0.0
e,5839,0.1951211818689403,-0.36131195638310254,6.990592243964319e-12,7.557364000861797e-13,6.75439581060658e-12,6.754395810606581e-12,0.0
e,5862,0.08340399797136569,0.9024387891376107,4.8778309854544314e-12,2.122672723854654e-13,5.07021397598172e-12,5.07021397598172e-12,-1.2407709188295415e-24
e,5884,0.44317386443762136,-0.9152440441650379,3.0690769534879524e-12,8.736586974385363e-13,2.2966013969939943e-12,2.2966013969939947e-12,0.0
e,5907,0.06318918756699614,-0.6432627376877487,5.82868265322883e-12,1.9016298291969257e-13,5.7082150456271275e-12,5.7082150456271275e-12,-1.0339757656912846e-25
e,5929,0.08314496155595084,0.034489121568696435,1.303971216830774e-11,5.656068639466174e-13,1.3071447635633093e-11,1.3071447635633094e-11,7.940933880509066e-23
e,5952,0.0611094753261534,-0.021116824631854863,1.2050466364223764e-11,3.798036390306502e-13,1.2048431224435572e-11,1.204843122443557e-11,-1.3234889800848443e-23
e,5974,0.05631257199296571,0.20684067216721932,9.292047943968448e-12,2.69209499051675e-13,9.35144137353712e-12,9.35144137353712e-12,-3.3087224502121107e-23
e,5997,0.06596496305377958,-0.9619923081385717,6.393981630048772e-12,2.1808227562344878e-13,6.18447489736582e-12,6.1844748973658205e-12,-3.308722450212111e-24
e,6020,0.17475540561658387,-0.5975465597113062,8.935040207150345e-12,8.554725105916637e-13,8.451737443690334e-12,8.451737443690333e-12,-2.6469779601696886e-23
e,6042,0.10877966801247083,-0.5340442521696815,8.303501365639179e-12,4.776027978432733e-13,8.058563157058147e-12,8.058563157058147e-12,2.6469779601696886e-23
e,6065,0.07742898183851879,-0.6576685892460641,5.94625074228616e-12,2.3947731261029696e-13,5.791564336120243e-12,5.791564336120244e-12,3.308722450212111e-24
e,6087,0.05017020030111897,0.33091430653430065,6.2934223191922104e-12,1.6193324072807125e-13,6.348847599916839e-12,6.3488475999168374e-12,0.0
e,6110,0.3165753981790247,-0.3311815781291062,2.9768915164638623e-12,5.598175386892254e-13,2.8410279698718624e-12,2.841027969871862e-12,3.308722450212111e-24
e,6132,0.07715616887250963,0.005459331749455978,4.428320176868308e-12,1.7769109163048769e-13,4.432852954352637e-12,4.432852954352637e-12,-3.308722450212111e-24
e,6155,0.1272021391681651,0.42564158465947205,6.550834614930855e-12,4.449386630471441e-13,6.752233430570019e-12,6.7522334305700195e-12,1.3234889800848443e-23
e,6177,0.016842387198656203,0.23193028235313556,6.28654523137219e-12,5.338982047880346e-14,6.299142039135344e-12,6.299142039135343e-12,0.0
e,6200,0.027666803331046014,0.023005271597984756,9.277202486860111e-12,1.3013548476481407e-13,9.281108201314139e-12,9.281108201314137e-12,1.6543612251060553e-24
e,6222,0.18433392671365006,-0.8214691719553681,7.469168640357106e-12,7.583008819851098e-13,6.859890628263265e-12,6.859890628263265e-12,-1.3234889800848443e-23
e,6245,0.13440320076779397,0.18344966221384973,4.6919427800522074e-12,3.380216602632944e-13,4.765551390621286e-12,4.765551390621286e-12,2.150669592637872e-23
e,6268,0.08296272735671525,-0.17416140022566362,6.561752315763688e-12,2.8396989256467844e-13,6.5182964424332605e-12,6.5182964424332605e-12,0.0
e,6290,0.101435857911235,0.3995724540243205,6.984788231788805e-12,3.73180958658741e-13,7.14209869516182e-12,7.142098695161821e-12,-5.293955920339377e-23
e,6313,0.17998954105216441,-0.7908979298229426,2.1531116721761436e-12,2.1293151355464258e-13,1.9889774121281536e-12,1.9889774121281536e-12,1.3234889800848443e-23
e,6335,0.2252809641306861,-0.20560156034367608,3.1800139586072175e-12,4.036676206570128e-13,3.122112708176784e-12,3.122112708176785e-12,-2.9778502051908996e-23
e,6358,0.12785587858537792,0.3572780226483776,1.196030512988301e-11,8.168149572667034e-13,1.2275864040916575e-11,1.2275864040916575e-11,0.0
e,6380,0.17518420956720862,-0.6132233487850086,3.321867454590881e-12,3.18902722877864e-13,3.1364411143449356e-12,3.136441114344935e-12,-8.478601278668534e-24
e,6403,0.15617069388939422,-0.06170351431039117,5.471764529900845e-12,4.634535640593237e-13,5.462787503663457e-12,5.4627875036634575e-12,3.308722450212111e-24
e,6425,0.0693160135708967,0.09577514821402644,4.879733574905429e-12,1.7519370392982003e-13,4.899617196888397e-12,4.899617196888398e-12,-1.3234889800848443e-23
e,6448,0.10692869907477517,0.014076122636098979,7.987961888430685e-12,4.5119397910227764e-13,8.00703285972643e-12,8.00703285972643e-12,9.926167350636332e-24
e,6471,0.06678730902773322,-0.875480795949165,9.62002196658324e-12,3.323459353107432e-13,9.330441869689453e-12,9.330441869689453e-12,-9.926167350636332e-24
e,6493,0.2802524007298132,-0.18413857971139214,3.433013345173426e-12,5.594485098456498e-13,3.3750929301042977e-12,3.3750929301042973e-12,3.308722450212111e-24
e,6516,0.09488671585196107,-0.34779418568040293,3.5441874987701988e-12,1.7652299992872666e-13,3.4867239665827674e-12,3.4867239665827678e-12,1.6543612251060553e-24
e,6538,0.0730216852853364,0.416041890340603,2.969552294548619e-12,1.1252939975247545e-13,3.0181044421897202e-12,3.01810444218972e-12,0.0
e,6561,0.10833926774438525,-0.9466351982095128,5.5074700930994305e-12,3.154240434536157e-13,5.209870595331061e-12,5.20987059533106e-12,-6.617444900424222e-24
