z_index,y_index,x_index,active_interior,occupancy,child_activity,te_force_coherence,x_other,x_other_b,other_channel_angle,te_species_pair,x_species_ion,species_pair_angle,child_total_x,child_total_y,child_total_z,child_e_x,child_e_y,child_e_z,child_b_x,child_b_y,child_b_z,child_ara_x,child_ara_y,child_ara_z,flat_total_x,flat_total_y,flat_total_z,flat_e_x,flat_e_y,flat_e_z,flat_b_x,flat_b_y,flat_b_z,other_total_x,other_total_y,other_total_z,other_e_x,other_e_y,other_e_z,other_b_x,other_b_y,other_b_z,predicted_other_total_x,predicted_other_total_y,predicted_other_total_z,predicted_other_e_x,predicted_other_e_y,predicted_other_e_z,predicted_other_b_x,predicted_other_b_y,predicted_other_b_z,first_moment_total_x,first_moment_total_y,first_moment_total_z,first_moment_e_x,first_moment_e_y,first_moment_e_z,first_moment_b_x,first_moment_b_y,first_moment_b_z
6,22,6,1,50.011846236239336,90220859471464.45,0.03898812469452332,1.9814013150011387,0.2097011741563933,37.942262845301926,0.05174360956127163,1.0104510947851146,177.28756497824102,781909227258.526,-567738129896.8046,1469546534185.2825,777632594684.1313,-575518246765.4064,1282428314497.9001,4276632574.3946857,7780116868.601853,187118219687.38235,781909227258.524,-567738129896.8043,1469546534185.2786,11744690497.62848,10718577641.23899,-4512886780.725038,10237015030.766188,11652934528.94216,-3450813282.2141933,1507675466.8622935,-934356887.7031687,-1062073498.5108439,770164536760.8975,-578456707538.0435,1474059420966.0073,767395579653.3651,-587171181294.3485,1285879127780.1143,2768957107.5323925,8714473756.305021,188180293185.8932,-34491773688.12817,-104883430210.40802,-16466911942.668068,-34768867628.27472,-116371440690.3767,-22269729634.76463,277093940.14655244,11488010479.968681,5802817692.0965605,-22747083190.499683,-94164852569.16902,-20979798723.393105,-24531852597.50853,-104718506161.43454,-25720542916.97882,1784769407.0088458,10553653592.265512,4740744193.585716
6,22,7,1,50.36603425231681,98959966995953.17,0.014222099129644743,1.2795191851303567,0.053259626134262515,121.134782596486,0.02327053122273502,1.0115252212920811,179.81704709274027,108146398637.54277,-345338242844.728,603533375396.5905,104620831840.04005,-296221747596.80255,637536997554.5156,3525566797.502714,-49116495247.925446,-34003622157.925133,108146398637.5443,-345338242844.727,603533375396.5842,-240944001507.62607,-2481973143.8810806,-803429323117.8282,-242653559285.13086,17519631878.333298,-798698751151.7511,1709557777.504793,-20001605022.21438,-4730571966.0771,349090400145.1688,-342856269700.8469,1406962698514.4185,347274391125.1709,-313741379475.13586,1436235748706.2666,1816009019.9979212,-29114890225.711067,-29273050191.848034,805016187832.5139,515894425139.52594,-434785019951.8239,805256010623.7446,527352520276.8898,-431714714677.9907,-239822791.23066622,-11458095137.363853,-3070305273.83321,564072186324.888,513412451995.64484,-1238214343069.652,562602451338.6138,544872152155.2231,-1230413465829.7417,1469734986.2741268,-31459700159.57823,-7800877239.91031
6,22,8,1,49.87791064757583,88459409566085.64,0.029962211599084635,1.0220005771158513,0.23455989463938376,137.60546035994383,0.08156538955919408,0.9787043640857575,176.01267227483135,-75592291106.85287,-1322567067576.7476,-36188476408.257805,-78672217223.92857,-1309183454376.0452,-102277575105.53693,3079926117.075702,-13383613200.7024,66089098697.27912,-75592291106.85347,-1322567067576.7515,-36188476408.25983,-272527412982.95572,-632413854722.2294,766154508556.66,-271362941397.52603,-635695837564.143,856935445748.552,-1164471585.4296787,3281982841.9135714,-90780937191.89198,196935121876.10284,-690153212854.5182,-802342984964.9177,192690724173.59747,-673487616811.9022,-959213020854.0889,4244397702.5053806,-16665596042.61597,156870035889.1711,59431654886.02498,-44247748186.065704,285060969260.02106,58564570351.23309,-43805076810.747986,289177500617.73425,867084534.7918833,-442671375.3177166,-4116531357.7132206,-213095758096.93073,-676661602908.295,1051215477816.6809,-212798371046.29294,-679500914374.8909,1146112946366.2861,-297387050.6377953,2839311466.5958548,-94897468549.60521
6,22,9,1,17.401158423469436,29889449972025.85,0.07813885233673515,1.6211672411589908,0.18121898482031973,92.90478945229196,0.1643398711384174,0.9358388283675289,174.10273837237406,419285457464.551,-826299734044.4059,710704170322.044,416663481322.0119,-882128544345.6577,657666440267.9105,2621976142.53912,55828810301.25181,53037730054.133446,419285457464.5533,-826299734044.4047,710704170322.0442,158179526889.2376,-91096227255.61203,134376007931.60126,157054810014.2939,-90904890288.54985,160088362620.65073,1124716874.943698,-191336967.06217936,-25712354689.049477,261105930575.31342,-735203506788.794,576328162390.4426,259608671307.718,-791223654057.1079,497578077647.25977,1497259267.5954223,56020147268.31399,78750084743.18292,320237450763.82434,111762681729.84518,-257763042137.5934,319832924108.7465,107111236182.5169,-285405557812.4793,404526655.07782966,4651445547.328272,27642515674.885895,478416977653.06195,20666454474.233147,-123387034205.99216,476887734123.0404,16206345893.967056,-125317195191.82858,1529243530.0215275,4460108580.266092,1930160985.8364182
6,22,10,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,11,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,12,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,13,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,14,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,15,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,16,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,17,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,18,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,19,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,20,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,21,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,22,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,23,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,24,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,25,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,26,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,27,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,28,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,29,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,30,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,22,31,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,0,0,23.435383349915746,97235435803377.56,0.014677403258083572,1.2331039541133388,0.06061300652826217,142.0054988394562,0.016948574951322095,1.0013978376729515,179.04220812097458,336117894308.61084,464239873442.41284,425094294592.42,336101425666.73395,481304437310.4084,439134956358.14703,16468641.876909934,-17064563867.99557,-14040661765.727022,336117894308.6142,464239873442.41364,425094294592.4149,166930482957.2004,315560555241.4936,-167913959881.706,166484317520.7716,316831903178.03674,-166655352961.77908,446165436.42881066,-1271347936.5431619,-1258606919.9268954,169187411351.41043,148679318200.91925,593008254474.126,169617108145.96234,164472534132.37164,605790309319.9261,-429696794.55190074,-15793215931.452408,-12782054845.800127,-58488366008.69185,81110359404.36026,334267735053.35156,-58591859800.263794,107128385619.4547,306423868798.43677,103493791.57194245,-26018026215.09443,27843866254.914795,108442116948.50856,396670914645.8539,166353775171.64557,107892457720.50781,423960288797.49146,139768515836.65768,549659228.0007532,-27289374151.637592,26585259334.9879
6,23,1,1,49.71701862329303,170151544266981.94,0.028292135177017726,1.4251509434766636,0.0845649131927684,103.56993529059721,0.038468983283398275,1.0014025885238826,177.80162048227226,-2372888923810.911,359946573311.6026,-182664862570.2802,-2373735053542.6304,271122966779.9129,-104515385774.66348,846129731.719221,88823606531.6897,-78149476795.61674,-2372888923810.907,359946573311.60565,-182664862570.2729,560966464318.7938,1063054993808.7347,-190021047789.98874,558982938403.48,1089195486437.9448,-181601964024.04672,1983525915.313897,-26140492629.21003,-8419083765.942014,-2933855388129.705,-703108420497.1323,7356185219.708511,-2932717991946.1104,-818072519658.032,77086578249.38324,-1137396183.594676,114964099160.89972,-69730393029.67473,-426752609324.7201,939241697208.5568,-521374664486.5665,-425889502329.4972,927955277724.163,-474331280755.18085,-863106995.2229207,11286419484.393742,-47043383731.3857,134213854994.07376,2002296691017.2915,-711395712276.5553,133093436073.98279,2017150764162.108,-655933244779.2275,1120418920.0909762,-14854073144.816288,-55462467497.32771
6,23,2,1,50.54712588924045,117690560078193.12,0.00980631551686352,1.3131317151659974,0.3702319381868938,138.94827089693314,0.020299956798010683,0.9916798846353384,179.3337857020622,-406129599837.9132,-409552333812.2384,-17847934207.27305,-406858084037.5952,-540277527923.7142,-66685510442.13204,728484199.6820084,130725194111.47577,48837576234.85899,-406129599837.9133,-409552333812.2399,-17847934207.276596,-136139487512.82568,-104752836994.10718,155027815793.6716,-136900967734.15007,-189521626993.94302,216333075609.55,761480221.3243884,84768789999.83585,-61305259815.87839,-269990112325.08752,-304799496818.1312,-172875750000.94464,-269957116303.44513,-350755900929.7711,-283018586051.682,-32996021.64238,45956404111.63992,110142836050.73738,-205964667139.68985,-558094487930.6841,-170945321605.1541,-205888374702.40375,-551999668940.0004,-201038522678.77344,-76292437.28609473,-6094818990.683686,30093201073.619316,-342104154652.51556,-662847324924.7913,-15917505811.482521,-342789342436.55383,-741521295933.9434,15294552930.77655,685187784.0382936,78673971009.15216,-31212058742.25907
6,23,3,1,50.11138721346981,93970503164301.75,0.05288191769337227,1.8563718449122562,0.15352641728499883,148.06753992067678,0.1430800673968806,1.044322599549546,173.55528241168113,-959929064608.7809,975170640363.634,-2073924890273.2476,-966207830610.1327,950765193774.5038,-2288780330878.2935,6278766001.351847,24405446589.130295,214855440605.04587,-959929064608.78,975170640363.6338,-2073924890273.2483,107800511358.26071,19526110643.50726,174814951266.17624,101068677305.95453,7552199998.364565,197906860001.30902,6731834052.3061905,11973910645.142694,-23091908735.132774,-1067729575967.0415,955644529720.1267,-2248739841539.424,-1067276507916.0872,943212993776.1392,-2486687190879.6025,-453068050.9543438,12431535943.9876,237947349340.17865,-289768115192.8256,-9921210685.115356,98173559183.462,-290259347576.34546,14544898199.322891,117173641057.28049,491232383.51980907,-24466108884.438248,-19000081873.818485,-181967603834.56494,9604899958.391901,272988510449.6382,-189190670270.39093,22097098197.687454,315080501058.5895,7223066435.825999,-12492198239.295553,-42091990608.95126
6,23,4,1,50.05880790262027,104701629709446.06,0.026695221127553508,1.718204376587421,0.202873715755279,130.83568427789993,0.04143479657433354,0.9844514979307935,178.43084139819985,-68388117397.72115,1051641779738.4869,-917837251587.0066,-72500917507.58543,1022645801565.383,-1061690399249.3068,4112800109.8642783,28995978173.103886,143853147662.3001,-68388117397.72104,1051641779738.4869,-917837251587.0056,73078230640.00133,191540907674.8464,-16354878108.649578,68762895908.8677,190291639433.42276,-10563685774.48862,4315334731.13362,1249268241.4236534,-5791192334.160958,-141466348037.72247,860100872063.6405,-901482373478.357,-141263813416.45312,832354162131.9603,-1051126713474.8181,-202534621.26934195,27746709931.680233,149644339996.46106,-607666738605.0189,69856011932.52596,52345368166.92583,-607169892050.1455,14528784438.48619,49730012025.18147,-496846554.8734266,55327227494.039764,2615356141.744358,-534588507965.01764,261396919607.37234,35990490058.27625,-538406996141.27783,204820423871.90894,39166326250.692856,3818488176.260194,56576495735.46342,-3175836192.4166
6,23,5,1,50.00235780520775,91345591275527.8,0.03496476811797183,1.9941129479088435,0.1403704641936171,136.13771064385173,0.04797534862965967,1.0002279797983809,177.25107543369458,-1088300237348.1207,292964355877.3534,-1131365422467.002,-1092098694449.5598,272794456278.87784,-1259580543088.417,3798457101.43906,20169899598.475533,128215120621.41505,-1088300237348.1279,292964355877.3506,-1131365422467.004,2736453227.5834517,2834720996.671547,2606106441.832889,657444686.0249743,2212935851.5272775,412048930.1561982,2079008541.5584774,621785145.1442697,2194057511.676691,-1091036690575.7042,290129634880.6818,-1133971528908.835,-1092756139135.5848,270581520427.35056,-1259992592018.5732,1719448559.8805828,19548114453.331264,126021063109.73836,-275330142565.71674,-105390528433.20306,-211026550974.50735,-275728124193.7766,-127505853741.25848,-201508091799.9272,397981628.05986,22115325308.055424,-9518459174.580166,-272593689338.1333,-102555807436.53151,-208420444532.67447,-275070679507.75165,-125292917889.7312,-201096042869.771,2476990169.6183376,22737110453.19969,-7324401662.903475
6,23,6,1,50.23338276475488,83392159114262.77,0.04893774056912351,1.6462023301109487,0.13904901763571714,40.06219082796969,0.06252985906736189,1.00800998835023,176.53623864842507,-1288181567001.7898,264469949453.41812,1560234856915.5398,-1288910182497.664,237042277759.02805,1425238114516.405,728615495.874314,27427671694.39007,134996742399.1348,-1288181567001.79,264469949453.42,1560234856915.5425,-114043762146.1575,355696244221.88855,-286448665305.331,-112938026327.12619,370220047678.3619,-272614739791.15094,-1105735819.0313187,-14523803456.473316,-13833925514.180037,-1174137804855.6323,-91226294768.47044,1846683522220.8706,-1175972156170.5378,-133177769919.33383,1697852854307.556,1834351314.9056325,41951475150.86339,148830667913.31482,-327270096207.448,-67091057225.706184,659175332733.1561,-327726324046.42444,-117958174896.12408,675031024639.2153,456227838.9764483,50867117670.4179,-15855691906.05922,-441313858353.6055,288605186996.1824,372726667427.82513,-440664350373.55066,252261872782.2378,402416284848.0644,-649507980.0548704,36343314213.94458,-29689617420.239258
6,23,7,1,49.99392819166563,67596420829018.945,0.017529372602843495,1.98238485903249,0.3308546647440621,65.22714897738129,0.02810110215844156,1.0043623042483796,178.469431251615,-90924083973.06746,339058060336.70087,477266153425.75696,-91890490973.28519,374518806439.91327,375192317908.295,966407000.2177333,-35460746103.21242,102073835517.462,-90924083973.0728,339058060336.7046,477266153425.7595,1398484343.798817,-4450256788.536797,2455612959.9400268,733286191.1347979,-4558232137.834666,1412339931.1557283,665198152.664019,107975349.2978696,1043273028.7842984,-92322568316.86627,343508317125.2377,474810540465.817,-92623777164.41998,379077038577.7479,373779977977.1393,301208847.5537143,-35568721452.510284,101030562488.6777,-132007485707.47614,61151700797.60533,262617597660.19846,-131794861518.03078,55331297430.6326,266320589003.99155,-212624189.44536418,5820403366.972731,-3702991343.793085,-130609001363.67732,56701444009.068535,265073210620.1385,-131061575326.89598,50773065292.797935,267732928935.14728,452573963.2186548,5928378716.2706,-2659718315.0087867
6,23,8,1,49.6807095601619,80056637363267.78,0.043306508161979576,1.4822785732400776,0.235052741549438,92.9381121180009,0.07758605319742765,0.9793110021685917,176.23812733782836,-594887423048.2927,-1627603790559.2485,-44620931753.118744,-596118473846.2072,-1664806570833.845,-224050003971.1068,1231050797.914449,37202780274.59649,179429072217.98807,-594887423048.2916,-1627603790559.2468,-44620931753.11772,-65275412915.34898,-254222461675.28073,-465917560574.296,-65107930689.67231,-249433634576.72302,-446241884827.547,-167482225.67667308,-4788827098.557698,-19675675746.749012,-529612010132.9437,-1373381328883.9678,421296628821.17725,-531010543156.53485,-1415372936257.122,222191880856.4402,1398533023.5911222,41991607373.15419,199104747964.7371,-280638735368.2922,639349588093.4454,-1350080199981.6335,-280800536040.4597,653429868932.2539,-1419782662890.7473,161800672.1675347,-14080280838.808464,69702462909.11383,-345914148283.6412,385127126418.16473,-1815997760555.9297,-345908466730.132,403996234355.5309,-1866024547718.2944,-5681553.5091383755,-18869107937.36616,50026787162.36482
6,23,9,1,17.15008166840141,26419840316066.863,0.050026873733976025,1.880427761598774,0.3943916320572548,47.40412103194759,0.09226024758607115,0.9991875008553358,174.71281973189846,162420415425.74747,-350517125024.0949,536172927518.7701,161815445303.75443,-365684069160.29254,392746680073.37866,604970121.9930482,15166944136.19761,143426247445.39142,162420415425.74557,-350517125024.0965,536172927518.77057,24497382766.18232,4049861998.1366787,-35947408926.23117,24434407832.853397,2237507817.3331366,-36999150638.519005,62974933.328922525,1812354180.8035421,1051741712.287837,137923032659.56516,-354566987022.2316,572120336445.0012,137381037470.90103,-367921576977.6257,429745830711.89764,541995188.6641257,13354589955.39407,142374505733.10358,-32432531854.767185,-59254973226.141884,293145615680.8235,-32544339817.4914,-37688535847.96412,258365102058.81403,111807962.72421694,-21566437378.177765,34780513622.00946,-7935149088.584865,-55205111228.0052,257198206754.59232,-8109931984.638004,-35451028030.63098,221365951420.295,174782896.05313945,-19754083197.37422,35832255334.297295
6,23,10,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,11,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,12,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,13,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,14,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,15,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
