shift_samples,shift_us,full_four_landmark_order,quarter_error,as_good_as_real
1189,5.944999999999999,True,0.023926550004450153,False
1190,5.949999999999999,True,0.021246780465448645,False
1191,5.954999999999999,True,0.018613432473832625,False
1192,5.959999999999999,True,0.016027211749890358,False
1193,5.964999999999999,True,0.013488837710406432,False
1194,5.969999999999999,True,0.010998905365157352,False
1195,5.974999999999999,True,0.008558027499361909,False
1196,5.979999999999999,True,0.006166687177940611,False
1197,5.984999999999999,True,0.0038253962573930322,True
1198,5.989999999999999,True,0.0015350378805769616,True
1199,5.994999999999999,True,0.0007039655510802101,True
