replicate,shifted_parent_grandchild_brier,improvement_over_parent_state
320,0.08174432572073446,0.0029965530672649426
321,0.08086199638253784,0.0038788824054615673
322,0.08271776134482392,0.0020231174431754873
323,0.08222829766678781,0.002512581121211596
324,0.08192664717866785,0.002814231609331558
325,0.0817508722759956,0.002990006512003804
326,0.08137993100951231,0.0033609477784870972
327,0.08173877501386037,0.0030021037741390366
328,0.08194701615091286,0.0027938626370865444
329,0.08213486941254257,0.0026060093754568386
330,0.08081381981563898,0.0039270589723604254
331,0.08018453576316531,0.0045563430248340975
332,0.08069221953898344,0.004048659249015971
333,0.0811001536495907,0.0036407251384087125
334,0.08236616987616852,0.0023747089118308917
335,0.08128981274137169,0.003451066046627718
336,0.08214448055805426,0.002596398229945146
337,0.0829228560289329,0.0018180227590665066
338,0.08157096961545715,0.003169909172542257
339,0.08115242467571614,0.003588454112283271
340,0.08266595543550462,0.0020749233524947897
341,0.08211605030255135,0.0026248284854480525
342,0.08099950606897327,0.003741372719026137
343,0.08264418759326202,0.0020966911947373906
344,0.0815757003717233,0.0031651784162761015
345,0.08106096080920805,0.0036799179787913583
346,0.08078200101777981,0.003958877770219596
347,0.08218878277863366,0.002552096009365748
348,0.08085222913368224,0.003888649654317164
349,0.0799077624849833,0.004833116303016111
350,0.08183748509676035,0.0029033936912390562
351,0.07997965106401426,0.0047612277239851425
352,0.08175013999708133,0.002990738790918074
353,0.08178357759897675,0.002957301189022654
354,0.08182617010379759,0.002914708684201822
355,0.08033806830432379,0.0044028104836756204
356,0.0814161395222669,0.0033247392657325125
357,0.08212653704882712,0.002614341739172285
358,0.08131195576195692,0.003428923026042488
359,0.08021004818482952,0.004530830603169889
