delta_r,pair,method,transitions,delta_RMSE_ARA,next_position_RMSE_ARA,direction_agreement
340,33,wrong_lineage,2046,0.050683734201869134,0.04913438508542561,0.9407643312101911
340,34,primary,2046,0.03223789076003702,0.0308753432616343,0.9454656862745098
340,34,direction_blind,2046,0.11619115734484903,0.1161765915687516,0.6587009803921569
340,34,wrong_lineage,2046,0.03263823208985508,0.03232832550437345,0.9454656862745098
340,35,primary,2046,0.03377421804443352,0.03331048864276259,0.9397515527950311
340,35,direction_blind,2046,0.11440430357122905,0.11439235503278959,0.6385093167701863
340,35,wrong_lineage,2046,0.03538776688986336,0.03479734166951364,0.9422360248447205
340,36,primary,2046,0.034962073352411235,0.033977047855391206,0.9375382731169627
340,36,direction_blind,2046,0.11447935101617954,0.11443884484078314,0.6380894060012248
340,36,wrong_lineage,2046,0.03912766254268601,0.03852015679990159,0.9301898346601347
340,37,primary,2046,0.030677667385816315,0.02995213316214685,0.9463414634146341
340,37,direction_blind,2046,0.11665615951321572,0.1166485982492587,0.6646341463414634
340,37,wrong_lineage,2046,0.03245055152912903,0.031994541398379046,0.9445121951219512
340,38,primary,2046,0.03686502615744298,0.036128354757282384,0.9357053682896379
340,38,direction_blind,2046,0.11887947735209228,0.1188708413395469,0.6441947565543071
340,38,wrong_lineage,2046,0.039308343264155735,0.03745434105494991,0.9413233458177278
340,39,primary,2046,0.031056188533822793,0.02957902791356222,0.9451145958986731
340,39,direction_blind,2046,0.11766782365651009,0.11765826968086326,0.6556091676718938
340,39,wrong_lineage,2046,0.030510580584132672,0.029730737039117952,0.9372738238841978
340,40,primary,2046,0.03640930768114479,0.03615753826368791,0.9332493702770781
340,40,direction_blind,2046,0.11392120222247908,0.11389694930475099,0.6542821158690176
340,40,wrong_lineage,2046,0.04075501685207998,0.03948505597211111,0.9382871536523929
