identity,delta_r_ohm,pair,window,sample,cycle,landmark,phase,ara_phase,physical_time
coupled_170,170.0,1,3,29,3,5,0.5368583453874027,1.0737166907748055,18.661027285951793
coupled_170,170.0,1,3,30,3,6,0.5353392228488616,1.0706784456977232,18.662339417049797
coupled_170,170.0,1,3,31,3,7,0.533820100310324,1.067640200620648,18.663651548147797
coupled_170,170.0,1,4,0,0,0,0.5323009777717829,1.0646019555435657,18.6649636792458
coupled_170,170.0,1,4,1,0,1,0.067305165907797,0.134610331815594,19.86114606370372
coupled_170,170.0,1,4,2,0,2,0.12775319067544366,0.2555063813508873,19.862398255056963
coupled_170,170.0,1,4,3,0,3,0.18820121544326085,0.3764024308865217,19.863650446410208
coupled_170,170.0,1,4,4,0,4,0.2486492402109075,0.497298480421815,19.86490263776345
coupled_170,170.0,1,4,5,0,5,0.013681586370703158,0.027363172741406316,19.87099402443075
coupled_170,170.0,1,4,6,0,6,0.01590432953057075,0.0318086590611415,19.872289370017388
coupled_170,170.0,1,4,7,0,7,0.01812707269043834,0.03625414538087668,19.873584715604025
coupled_170,170.0,1,4,8,1,0,0.020349815850307706,0.04069963170061541,19.874880061190662
coupled_170,170.0,1,4,9,1,1,0.05108572511436904,0.10217145022873808,19.896062678170612
coupled_170,170.0,1,4,10,1,2,0.07074163205504469,0.14148326411008938,19.897353674608446
coupled_170,170.0,1,4,11,1,3,0.09039753899571856,0.18079507799143713,19.89864467104628
coupled_170,170.0,1,4,12,1,4,0.11005344593639421,0.22010689187278842,19.899935667484115
coupled_170,170.0,1,4,13,1,5,0.5693685611001271,1.1387371222002542,21.106069249369177
coupled_170,170.0,1,4,14,1,6,0.5798276926404409,1.1596553852808817,21.107347880759903
coupled_170,170.0,1,4,15,1,7,0.590286824180728,1.180573648361456,21.108626512150625
coupled_170,170.0,1,4,16,2,0,0.6007459557210417,1.2014919114420834,21.10990514354135
coupled_170,170.0,1,4,17,2,1,0.04048954209812372,0.08097908419624744,22.31107515248914
coupled_170,170.0,1,4,18,2,2,0.04158541435079499,0.08317082870158998,22.31233645775103
coupled_170,170.0,1,4,19,2,3,0.042681286603464486,0.08536257320692897,22.31359776301292
coupled_170,170.0,1,4,20,2,4,0.043777158856135756,0.08755431771227151,22.31485906827481
coupled_170,170.0,1,4,21,2,5,0.015613852636843006,0.031227705273686013,22.320857059842357
coupled_170,170.0,1,4,22,2,6,0.017724323703397715,0.03544864740679543,22.32220385188984
coupled_170,170.0,1,4,23,2,7,0.019834794769952424,0.03966958953990485,22.32355064393732
coupled_170,170.0,1,4,24,3,0,0.021945265836512462,0.043890531673024924,22.324897435984806
coupled_170,170.0,1,4,25,3,1,0.026532327743010953,0.053064655486021906,22.341108380541854
coupled_170,170.0,1,4,26,3,2,0.03143833781398797,0.06287667562797594,22.342384391768668
coupled_170,170.0,1,4,27,3,3,0.03634434788496321,0.07268869576992643,22.343660402995482
coupled_170,170.0,1,4,28,3,4,0.04125035795592602,0.08250071591185204,22.344936414222293
coupled_170,170.0,1,4,29,3,5,0.6020261877487929,1.2040523754975858,23.53611567070232
coupled_170,170.0,1,4,30,3,6,0.6772981501367443,1.3545963002734887,23.53737168156055
coupled_170,170.0,1,4,31,3,7,0.7525701125249089,1.5051402250498178,23.538627692418785
coupled_170,170.0,20,0,0,0,0,0.385657259577767,0.771314519155534,0.13950382643138706
coupled_170,170.0,20,0,1,0,1,0.41252036279106186,0.8250407255821237,0.2111123764930649
coupled_170,170.0,20,0,2,0,2,0.41845207000827783,0.8369041400165557,0.2123717243340251
coupled_170,170.0,20,0,3,0,3,0.42438377722549386,0.8487675544509877,0.21363107217498528
coupled_170,170.0,20,0,4,0,4,0.43031548444270984,0.8606309688854197,0.21489042001594547
coupled_170,170.0,20,0,5,0,5,0.4041580301749482,0.8083160603498964,0.2210525125799539
coupled_170,170.0,20,0,6,0,6,0.4001469425684268,0.8002938851368536,0.22233170055229218
coupled_170,170.0,20,0,7,0,7,0.39613585496190545,0.7922717099238109,0.22361088852463043
coupled_170,170.0,20,0,8,1,0,0.39212476735538415,0.7842495347107683,0.22489007649696868
coupled_170,170.0,20,0,9,1,1,0.4238084587144952,0.8476169174289904,0.24608940876480395
coupled_170,170.0,20,0,10,1,2,0.42943881801248635,0.8588776360249727,0.2473618171539317
coupled_170,170.0,20,0,11,1,3,0.43506917731047756,0.8701383546209551,0.24863422554305947
coupled_170,170.0,20,0,12,1,4,0.4406995366084686,0.8813990732169372,0.2499066339321872
coupled_170,170.0,20,0,13,1,5,0.42754069488957835,0.8550813897791567,0.2560733960409147
coupled_170,170.0,20,0,14,1,6,0.4266989170822465,0.853397834164493,0.2573242604312728
coupled_170,170.0,20,0,15,1,7,0.4258571392749147,0.8517142785498294,0.25857512482163086
coupled_170,170.0,20,0,16,2,0,0.4250153614675829,0.8500307229351658,0.25982598921198896
coupled_170,170.0,20,0,17,2,1,0.43106727124342004,0.8621345424868401,0.2610890524301276
coupled_170,170.0,20,0,18,2,2,0.4382331448914447,0.8764662897828894,0.262354086879667
coupled_170,170.0,20,0,19,2,3,0.44539901853946917,0.8907980370789383,0.26361912132920634
coupled_170,170.0,20,0,20,2,4,0.4525648921874936,0.9051297843749871,0.2648841557787457
coupled_170,170.0,20,0,21,2,5,0.45168116768526373,0.9033623353705275,0.26620648974572786
coupled_170,170.0,20,0,22,2,6,0.4499860027389936,0.8999720054779872,0.26753459979556643
coupled_170,170.0,20,0,23,2,7,0.4482908377927235,0.896581675585447,0.268862709845405
coupled_170,170.0,20,0,24,3,0,0.43454274682818506,0.8690854936563701,0.2724764398714653
coupled_170,170.0,20,0,25,3,1,0.4395902622846414,0.8791805245692828,0.2808280059333807
coupled_170,170.0,20,0,26,3,2,0.43894801901825964,0.8778960380365193,0.2822038148798592
coupled_170,170.0,20,0,27,3,3,0.43830577575187785,0.8766115515037557,0.28357962382633767
coupled_170,170.0,20,0,28,3,4,0.4376635324854961,0.8753270649709922,0.28495543277281615
coupled_170,170.0,20,0,29,3,5,0.8995635185878554,1.7991270371757109,1.4859499306799873
coupled_170,170.0,20,0,30,3,6,0.9256024663893901,1.8512049327787803,1.4872916235383522
coupled_170,170.0,20,0,31,3,7,0.9516414141909292,1.9032828283818584,1.4886333163967174
coupled_170,170.0,20,1,0,0,0,0.9776803619924682,1.9553607239849364,1.4899750092550825
coupled_170,170.0,20,1,1,0,1,0.4422719322905415,0.884543864581083,2.7110901136552124
coupled_170,170.0,20,1,2,0,2,0.4418337388079254,0.8836674776158508,2.7123651423853006
coupled_170,170.0,20,1,3,0,3,0.44139554532530934,0.8827910906506187,2.713640171115389
coupled_170,170.0,20,1,4,0,4,0.44095735184269325,0.8819147036853865,2.714915199845477
coupled_170,170.0,20,1,5,0,5,0.42854690748190327,0.8570938149638065,2.7208552612873573
coupled_170,170.0,20,1,6,0,6,0.43148316735611436,0.8629663347122287,2.722161922580361
coupled_170,170.0,20,1,7,0,7,0.4344194272303241,0.8688388544606482,2.723468583873364
coupled_170,170.0,20,1,8,1,0,0.4373556871045352,0.8747113742090704,2.7247752451663674
coupled_170,170.0,20,1,9,1,1,0.4435568096783884,0.8871136193567768,2.726061175034909
coupled_170,170.0,20,1,10,1,2,0.450436173579428,0.900872347158856,2.727342798165271
coupled_170,170.0,20,1,11,1,3,0.45731553748046583,0.9146310749609317,2.7286244212956325
coupled_170,170.0,20,1,12,1,4,0.46419490138150366,0.9283898027630073,2.729906044425994
coupled_170,170.0,20,1,13,1,5,0.6991912615996463,1.3983825231992926,3.9349654404353536
coupled_170,170.0,20,1,14,1,6,0.9593594881154708,1.9187189762309416,3.939429390953305
coupled_170,170.0,20,1,15,1,7,0.5894344638829234,1.1788689277658468,3.9659941722333816
coupled_170,170.0,20,1,16,2,0,0.37570619133190153,0.7514123826638031,4.971397064044208
coupled_170,170.0,20,1,17,2,1,0.43186244662292506,0.8637248932458501,5.146093285942479
coupled_170,170.0,20,1,18,2,2,0.4380937029705576,0.8761874059411152,5.147379671850982
coupled_170,170.0,20,1,19,2,3,0.4443249593181946,0.8886499186363892,5.148666057759486
coupled_170,170.0,20,1,20,2,4,0.45055621566582715,0.9011124313316543,5.149952443667988
coupled_170,170.0,20,1,21,2,5,0.4397554810312494,0.8795109620624988,5.156094377769834
coupled_170,170.0,20,1,22,2,6,0.4402624899172025,0.880524979834405,5.157359558966028
coupled_170,170.0,20,1,23,2,7,0.44076949880315563,0.8815389976063113,5.158624740162223
coupled_170,170.0,20,1,24,3,0,0.44127650768910787,0.8825530153782157,5.159889921358417
coupled_170,170.0,20,1,25,3,1,0.46133218966342415,0.9226643793268483,5.165897385375422
coupled_170,170.0,20,1,26,3,2,0.4583712471479142,0.9167424942958284,5.1671645641067485
coupled_170,170.0,20,1,27,3,3,0.45541030463240784,0.9108206092648157,5.168431742838074
coupled_170,170.0,20,1,28,3,4,0.4524493621168979,0.9048987242337958,5.1696989215694
coupled_170,170.0,20,1,29,3,5,0.44696909142087016,0.8939381828417403,5.170976370542032
coupled_170,170.0,20,1,30,3,6,0.4407036896424996,0.8814073792849992,5.172257020163844
coupled_170,170.0,20,1,31,3,7,0.4344382878641344,0.8688765757282688,5.173537669785655
coupled_170,170.0,20,2,0,0,0,0.42817288608576476,0.8563457721715295,5.174818319407467
coupled_170,170.0,20,2,1,0,1,0.45272202528142547,0.9054440505628509,5.186689487054408
coupled_170,170.0,20,2,2,0,2,0.4335315134325457,0.8670630268650914,5.1896239749932835
coupled_170,170.0,20,2,3,0,3,0.45555804021547,0.91111608043094,5.19727946372122
coupled_170,170.0,20,2,4,0,4,0.4725665331518272,0.9451330663036543,5.199893947094398
coupled_170,170.0,20,2,5,0,5,0.8767921685363564,1.7535843370727129,6.3862340371567905
coupled_170,170.0,20,2,6,0,6,0.9221511156843327,1.8443022313686654,6.387829894659754
coupled_170,170.0,20,2,7,0,7,0.9675100628323339,1.9350201256646677,6.389425752162719
coupled_170,170.0,20,2,8,1,0,0.410281735059856,0.820563470119712,7.4872856241311
coupled_170,170.0,20,2,9,1,1,0.451609734928045,0.90321946985609,7.610962816684221
coupled_170,170.0,20,2,10,1,2,0.4532572075714132,0.9065144151428264,7.612256256431402
coupled_170,170.0,20,2,11,1,3,0.4549046802147805,0.909809360429561,7.613549696178581
coupled_170,170.0,20,2,12,1,4,0.45655215285814865,0.9131043057162973,7.614843135925762
coupled_170,170.0,20,2,13,1,5,0.4520043757322938,0.9040087514645876,7.6161002948556
coupled_170,170.0,20,2,14,1,6,0.4466015634839575,0.893203126967915,7.6173524465017515
coupled_170,170.0,20,2,15,1,7,0.44119875123562124,0.8823975024712425,7.618604598147903
coupled_170,170.0,20,2,16,2,0,0.4357959389872814,0.8715918779745628,7.619856749794056
coupled_170,170.0,20,2,17,2,1,0.4434060447448003,0.8868120894896006,7.62610024916729
coupled_170,170.0,20,2,18,2,2,0.4456961590487385,0.891392318097477,7.627407886092593
coupled_170,170.0,20,2,19,2,3,0.4479862733526767,0.8959725467053534,7.628715523017895
coupled_170,170.0,20,2,20,2,4,0.453380778214866,0.906761556429732,7.630714853123606
coupled_170,170.0,20,2,21,2,5,0.6402218539925464,1.2804437079850928,8.835638580551352
coupled_170,170.0,20,2,22,2,6,0.7683425857719666,1.5366851715439331,8.837231182981961
coupled_170,170.0,20,2,23,2,7,0.8964633175513868,1.7929266351027735,8.83882378541257
coupled_170,170.0,20,2,24,3,0,0.39125150434113287,0.7825030086822657,9.888701077203768
coupled_170,170.0,20,2,25,3,1,0.43489050873644786,0.8697810174728957,10.026073514815568
coupled_170,170.0,20,2,26,3,2,0.44072699751506583,0.8814539950301317,10.027333640091221
coupled_170,170.0,20,2,27,3,3,0.4465634862936767,0.8931269725873534,10.028593765366873
coupled_170,170.0,20,2,28,3,4,0.45239997507229646,0.9047999501445929,10.029853890642526
coupled_170,170.0,20,2,29,3,5,0.43965003829378624,0.8793000765875725,10.03605298137491
coupled_170,170.0,20,2,30,3,6,0.4334869505822887,0.8669739011645774,10.037327530750618
coupled_170,170.0,20,2,31,3,7,0.4273238628707894,0.8546477257415788,10.038602080126326
coupled_170,170.0,20,3,0,0,0,0.42116077515929184,0.8423215503185837,10.039876629502034
coupled_170,170.0,20,3,1,0,1,0.45937195949315957,0.9187439189863191,10.05084420603728
coupled_170,170.0,20,3,2,0,2,0.4552233854885994,0.9104467709771988,10.05224655586722
coupled_170,170.0,20,3,3,0,3,0.4510748114840375,0.902149622968075,10.053648905697159
coupled_170,170.0,20,3,4,0,4,0.47392292876601516,0.9478458575320303,10.081030498922923
coupled_170,170.0,20,3,5,0,5,0.9611463930058921,1.9222927860117842,11.271044190634765
coupled_170,170.0,20,3,6,0,6,0.9709163978817514,1.9418327957635029,11.27236651273366
coupled_170,170.0,20,3,7,0,7,0.980686402757609,1.961372805515218,11.273688834832555
coupled_170,170.0,20,3,8,1,0,0.9579123379492032,1.9158246758984063,11.285877475119655
coupled_170,170.0,20,3,9,1,1,0.4500419192786893,0.9000838385573786,12.495900889395122
coupled_170,170.0,20,3,10,1,2,0.4532473913116899,0.9064947826233798,12.497223654728614
coupled_170,170.0,20,3,11,1,3,0.4564528633446958,0.9129057266893916,12.498546420062109
coupled_170,170.0,20,3,12,1,4,0.4596583353776982,0.9193166707553964,12.499869185395601
coupled_170,170.0,20,3,13,1,5,0.4507463145365307,0.9014926290730614,12.507172595281249
coupled_170,170.0,20,3,14,1,6,0.4545083697807186,0.9090167395614372,12.509678848898696
coupled_170,170.0,20,3,15,1,7,0.4709820482641618,0.9419640965283236,12.517222337851798
coupled_170,170.0,20,3,16,2,0,0.46487868623281514,0.9297573724656303,12.519771299394385
coupled_170,170.0,20,3,17,2,1,0.4563830360649028,0.9127660721298057,12.526128740265356
coupled_170,170.0,20,3,18,2,2,0.4640379589078716,0.9280759178157432,12.527470857912702
coupled_170,170.0,20,3,19,2,3,0.4716928817508279,0.9433857635016558,12.528812975560045
coupled_170,170.0,20,3,20,2,4,0.4845166174732345,0.969033234946469,12.548173517862201
coupled_170,170.0,20,3,21,2,5,0.9835740699835789,1.9671481399671578,13.721088722810318
coupled_170,170.0,20,3,22,2,6,0.989942281487,1.979884562974,13.722396219988907
coupled_170,170.0,20,3,23,2,7,0.9963104929904123,1.9926209859808246,13.723703717167494
coupled_170,170.0,20,3,24,3,0,0.9638871051391895,1.927774210278379,13.739723022105068
coupled_170,170.0,20,3,25,3,1,0.4275589239505866,0.8551178479011732,14.941128793064392
coupled_170,170.0,20,3,26,3,2,0.43367630713527205,0.8673526142705441,14.94244257507539
coupled_170,170.0,20,3,27,3,3,0.4397936903199646,0.8795873806399293,14.94375635708639
coupled_170,170.0,20,3,28,3,4,0.45345833910369215,0.9069166782073843,14.946470501482509
coupled_170,170.0,20,3,29,3,5,0.9706141529566832,1.9412283059133664,16.157164082033734
coupled_170,170.0,20,3,30,3,6,0.9714851610401372,1.9429703220802743,16.159677881920466
coupled_170,170.0,20,3,31,3,7,0.0008223625845644733,0.0016447251691289466,16.20758472608675
coupled_170,170.0,20,4,0,0,0,0.3989268131281083,0.7978536262562166,17.271393979239207
coupled_170,170.0,20,4,1,0,1,0.45039293538506797,0.9007858707701359,17.37608040589803
coupled_170,170.0,20,4,2,0,2,0.45483719177667936,0.9096743835533587,17.37733943910988
coupled_170,170.0,20,4,3,0,3,0.459281448168289,0.918562896336578,17.378598472321727
coupled_170,170.0,20,4,4,0,4,0.46372570455990036,0.9274514091198007,17.379857505533575
coupled_170,170.0,20,4,5,0,5,0.4523634351610628,0.9047268703221256,17.385686222170097
coupled_170,170.0,20,4,6,0,6,0.4481388221312912,0.8962776442625824,17.38706179742443
coupled_170,170.0,20,4,7,0,7,0.44391420910152135,0.8878284182030427,17.388437372678762
coupled_170,170.0,20,4,8,1,0,0.43968959607174085,0.8793791921434817,17.3898129479331
coupled_170,170.0,20,4,9,1,1,0.4575647080823746,0.9151294161647492,17.395898690805947
coupled_170,170.0,20,4,10,1,2,0.458515342632424,0.917030685264848,17.397217505999787
coupled_170,170.0,20,4,11,1,3,0.45946597718247517,0.9189319543649503,17.398536321193628
coupled_170,170.0,20,4,12,1,4,0.4604166117325281,0.9208332234650562,17.399855136387472
coupled_170,170.0,20,4,13,1,5,0.4565958725349617,0.9131917450699234,17.406047543269157
coupled_170,170.0,20,4,14,1,6,0.460819045137578,0.921638090275156,17.407315510254655
coupled_170,170.0,20,4,15,1,7,0.4650422177401925,0.930084435480385,17.408583477240153
coupled_170,170.0,20,4,16,2,0,0.469265390342807,0.938530780685614,17.40985144422565
coupled_170,170.0,20,4,17,2,1,0.47282153738772514,0.9456430747754503,17.411139290613118
coupled_170,170.0,20,4,18,2,2,0.4762891642380467,0.9525783284760934,17.412429775173152
coupled_170,170.0,20,4,19,2,3,0.4797567910883789,0.9595135821767578,17.41372025973319
coupled_170,170.0,20,4,20,2,4,0.48286587343339704,0.9657317468667941,17.430427917421465
coupled_170,170.0,20,4,21,2,5,0.9641196890425707,1.9282393780851415,18.621118432080937
coupled_170,170.0,20,4,22,2,6,0.9789143779971834,1.9578287559943668,18.622631802865758
coupled_170,170.0,20,4,23,2,7,0.9937090669517605,1.987418133903521,18.624145173650575
coupled_170,170.0,20,4,24,3,0,0.38474640170435137,0.7694928034087027,19.68987287367416
coupled_170,170.0,20,4,25,3,1,0.46642715332601803,0.9328543066520361,19.815625004565067
coupled_170,170.0,20,4,26,3,2,0.4657955486967271,0.9315910973934542,19.817015469345428
coupled_170,170.0,20,4,27,3,3,0.4651639440674362,0.9303278881348724,19.81840593412579
coupled_170,170.0,20,4,28,3,4,0.4645323394381453,0.9290646788762906,19.81979639890615
coupled_170,170.0,20,4,29,3,5,0.9893355224212659,1.9786710448425318,21.07087894163393
coupled_170,170.0,20,4,30,3,6,0.9910002831502815,1.982000566300563,21.072240593309914
coupled_170,170.0,20,4,31,3,7,0.9926650438792937,1.9853300877585873,21.073602244985896
coupled_170,170.0,40,0,0,0,0,0.35227499083284647,0.7045499816656929,0.08745916115437127
coupled_170,170.0,40,0,1,0,1,0.42988785666239665,0.8597757133247933,0.245914621561463
coupled_170,170.0,40,0,2,0,2,0.4326341866795268,0.8652683733590536,0.24722395643148404
coupled_170,170.0,40,0,3,0,3,0.4353805166966569,0.8707610333933138,0.2485332913015051
coupled_170,170.0,40,0,4,0,4,0.438126846713787,0.876253693427574,0.24984262617152614
coupled_170,170.0,40,0,5,0,5,0.4359782082810443,0.8719564165620886,0.25111782578140723
coupled_170,170.0,40,0,6,0,6,0.4331608493816958,0.8663216987633916,0.252388362042112
coupled_170,170.0,40,0,7,0,7,0.4303434904823472,0.8606869809646944,0.25365889830281685
coupled_170,170.0,40,0,8,1,0,0.4275261315829986,0.8550522631659973,0.2549294345635217
coupled_170,170.0,40,0,9,1,1,0.43323017856599866,0.8664603571319973,0.2610672382024473
coupled_170,170.0,40,0,10,1,2,0.4375733348575671,0.8751466697151342,0.26235082755737915
coupled_170,170.0,40,0,11,1,3,0.4419164911491354,0.8838329822982708,0.26363441691231093
coupled_170,170.0,40,0,12,1,4,0.4462596474407037,0.8925192948814074,0.2649180062672427
coupled_170,170.0,40,0,13,1,5,0.7048012914238314,1.4096025828476628,1.4858012505231666
coupled_170,170.0,40,0,14,1,6,0.9544331573327833,1.9088663146655667,1.4895103911313876
coupled_170,170.0,40,0,15,1,7,0.9782743722147302,1.9565487444294605,1.5213890824640692
coupled_170,170.0,40,0,16,2,0,0.3825926899093801,0.7651853798187602,2.5888585137832396
coupled_170,170.0,40,0,17,2,1,0.4027441948710313,0.8054883897420626,2.676099174253478
coupled_170,170.0,40,0,18,2,2,0.41191681196154906,0.8238336239230981,2.6773549309523212
coupled_170,170.0,40,0,19,2,3,0.42108942905206703,0.8421788581041341,2.6786106876511644
coupled_170,170.0,40,0,20,2,4,0.430262046142585,0.86052409228517,2.6798664443500075
coupled_170,170.0,40,0,21,2,5,0.4232612643548279,0.8465225287096558,2.6859848079540916
coupled_170,170.0,40,0,22,2,6,0.42019988902225447,0.8403997780445089,2.6872702993738775
coupled_170,170.0,40,0,23,2,7,0.417138513689681,0.834277027379362,2.6885557907936635
coupled_170,170.0,40,0,24,3,0,0.4140771383571076,0.8281542767142152,2.6898412822134494
coupled_170,170.0,40,0,25,3,1,0.43366439771708354,0.8673287954341671,2.6960834226750303
coupled_170,170.0,40,0,26,3,2,0.43682523331449197,0.8736504666289839,2.697361729681884
coupled_170,170.0,40,0,27,3,3,0.4399860689119006,0.8799721378238012,2.698640036688738
coupled_170,170.0,40,0,28,3,4,0.44314690450930927,0.8862938090186185,2.699918343695592
coupled_170,170.0,40,0,29,3,5,0.9480405299759702,1.8960810599519404,3.905934122644297
coupled_170,170.0,40,0,30,3,6,0.9493908805137359,1.8987817610274718,3.9072872802763507
coupled_170,170.0,40,0,31,3,7,0.9507412310515018,1.9014824621030035,3.9086404379084043
coupled_170,170.0,40,1,0,0,0,0.9520915815892674,1.9041831631785349,3.909993595540458
coupled_170,170.0,40,1,1,0,1,0.4085032989199835,0.817006597839967,5.111064864077491
coupled_170,170.0,40,1,2,0,2,0.41573365766203807,0.8314673153240761,5.112321292921869
coupled_170,170.0,40,1,3,0,3,0.42296401640409265,0.8459280328081853,5.113577721766246
coupled_170,170.0,40,1,4,0,4,0.4301943751461419,0.8603887502922838,5.114834150610623
coupled_170,170.0,40,1,5,0,5,0.4303902677454756,0.8607805354909512,5.1161809537869205
coupled_170,170.0,40,1,6,0,6,0.4295163970102651,0.8590327940205302,5.117541500599865
coupled_170,170.0,40,1,7,0,7,0.4286425262750546,0.8572850525501092,5.118902047412809
coupled_170,170.0,40,1,8,1,0,0.4206318276045282,0.8412636552090564,5.122886635179725
coupled_170,170.0,40,1,9,1,1,0.4121965280289075,0.824393056057815,5.14104626279785
coupled_170,170.0,40,1,10,1,2,0.41042748257123396,0.8208549651424679,5.142321360403444
coupled_170,170.0,40,1,11,1,3,0.40865843711355954,0.8173168742271191,5.143596458009038
coupled_170,170.0,40,1,12,1,4,0.406889391655886,0.813778783311772,5.144871555614633
coupled_170,170.0,40,1,13,1,5,0.4294307106644002,0.8588614213288004,5.151081369841917
coupled_170,170.0,40,1,14,1,6,0.43221424545462295,0.8644284909092459,5.152345794864432
coupled_170,170.0,40,1,15,1,7,0.4349977802448466,0.8699955604896932,5.1536102198869465
coupled_170,170.0,40,1,16,2,0,0.43778131503506934,0.8755626300701387,5.154874644909461
coupled_170,170.0,40,1,17,2,1,0.4527577353416712,0.9055154706833424,5.161091315815461
coupled_170,170.0,40,1,18,2,2,0.4560335134226552,0.9120670268453104,5.162386763268717
coupled_170,170.0,40,1,19,2,3,0.4593092915036392,0.9186185830072784,5.163682210721974
coupled_170,170.0,40,1,20,2,4,0.46258506958462053,0.9251701391692411,5.164977658175229
coupled_170,170.0,40,1,21,2,5,0.876373063321533,1.752746126643066,6.400773343357941
coupled_170,170.0,40,1,22,2,6,0.9046937616370903,1.8093875232741805,6.402410787021537
coupled_170,170.0,40,1,23,2,7,0.9330144599526475,1.866028919905295,6.404048230685134
coupled_170,170.0,40,1,24,3,0,0.37566592744881433,0.7513318548976287,7.457376448946144
coupled_170,170.0,40,1,25,3,1,0.41724092707652805,0.8344818541530561,7.576108057563896
coupled_170,170.0,40,1,26,3,2,0.4241143594954533,0.8482287189909066,7.577378382268871
coupled_170,170.0,40,1,27,3,3,0.43098779191437764,0.8619755838287553,7.578648706973846
coupled_170,170.0,40,1,28,3,4,0.43786122433330643,0.8757224486666129,7.579919031678822
coupled_170,170.0,40,1,29,3,5,0.43379148225490916,0.8675829645098183,7.586063048507528
coupled_170,170.0,40,1,30,3,6,0.4335228676964471,0.8670457353928942,7.587330391808758
coupled_170,170.0,40,1,31,3,7,0.43325425313798416,0.8665085062759683,7.588597735109987
coupled_170,170.0,40,2,0,0,0,0.4329856385795221,0.8659712771590442,7.589865078411217
coupled_170,170.0,40,2,1,0,1,0.4420728335057653,0.8841456670115306,7.610991726987667
coupled_170,170.0,40,2,2,0,2,0.4474787188643994,0.8949574377287988,7.612300892909795
coupled_170,170.0,40,2,3,0,3,0.452884604223029,0.905769208446058,7.613610058831923
coupled_170,170.0,40,2,4,0,4,0.4582904895816595,0.916580979163319,7.6149192247540505
coupled_170,170.0,40,2,5,0,5,0.7387503090149554,1.4775006180299108,8.802120939802476
coupled_170,170.0,40,2,6,0,6,0.9059212164144803,1.8118424328289606,8.804664277801342
coupled_170,170.0,40,2,7,0,7,0.957206181660851,1.914412363321702,8.808038359430988
coupled_170,170.0,40,2,8,1,0,0.11046650794895552,0.22093301589791103,9.658617868852362
coupled_170,170.0,40,2,9,1,1,0.42346183263868475,0.8469236652773695,10.026023983073904
coupled_170,170.0,40,2,10,1,2,0.4254024610993472,0.8508049221986944,10.02730097420262
coupled_170,170.0,40,2,11,1,3,0.42734308956001055,0.8546861791200211,10.028577965331335
coupled_170,170.0,40,2,12,1,4,0.4292837180206739,0.8585674360413478,10.029854956460051
coupled_170,170.0,40,2,13,1,5,0.9434749767759794,1.8869499535519587,11.236047185743713
coupled_170,170.0,40,2,14,1,6,0.9545064445815461,1.9090128891630922,11.237309259010269
coupled_170,170.0,40,2,15,1,7,0.9655379123871279,1.9310758247742559,11.238571332276827
coupled_170,170.0,40,2,16,2,0,0.9765693801926947,1.9531387603853894,11.239833405543383
coupled_170,170.0,40,2,17,2,1,0.9685557616358187,1.9371115232716374,11.24109198966944
coupled_170,170.0,40,2,18,2,2,0.9576458699744475,1.915291739948895,11.242350043185995
coupled_170,170.0,40,2,19,2,3,0.9467359783130611,1.8934719566261222,11.243608096702552
coupled_170,170.0,40,2,20,2,4,0.9358260866516908,1.8716521733033815,11.244866150219107
coupled_170,170.0,40,2,21,2,5,0.9690636605523499,1.9381273211046999,11.270831360897803
coupled_170,170.0,40,2,22,2,6,0.9736283888509014,1.9472567777018028,11.272297560104317
coupled_170,170.0,40,2,23,2,7,0.9781931171494476,1.9563862342988951,11.273763759310828
coupled_170,170.0,40,2,24,3,0,0.38448407873503854,0.7689681574700771,12.338777840553307
coupled_170,170.0,40,2,25,3,1,0.4341914274455192,0.8683828548910384,12.491118342010854
coupled_170,170.0,40,2,26,3,2,0.43953508492771043,0.8790701698554209,12.492466301246335
coupled_170,170.0,40,2,27,3,3,0.44487874240990344,0.8897574848198069,12.493814260481816
coupled_170,170.0,40,2,28,3,4,0.4539377141984158,0.9078754283968316,12.498327673649241
coupled_170,170.0,40,2,29,3,5,0.9013098176324323,1.8026196352648647,13.706127982178623
coupled_170,170.0,40,2,30,3,6,0.7797145303999375,1.559429060799875,13.70776214535903
coupled_170,170.0,40,2,31,3,7,0.6581192431675742,1.3162384863351484,13.709396308539436
coupled_170,170.0,40,3,0,0,0,0.992014992731109,1.984029985462218,13.724772956098018
coupled_170,170.0,40,3,1,0,1,0.43264415327470296,0.8652883065494059,14.91108673730477
coupled_170,170.0,40,3,2,0,2,0.4401505126978744,0.8803010253957488,14.912338739705614
coupled_170,170.0,40,3,3,0,3,0.4476568721210583,0.8953137442421166,14.91359074210646
coupled_170,170.0,40,3,4,0,4,0.45516323154423155,0.9103264630884631,14.914842744507306
coupled_170,170.0,40,3,5,0,5,0.452843887838112,0.905687775676224,14.916210798157111
coupled_170,170.0,40,3,6,0,6,0.4491131258624783,0.8982262517249566,14.917595522049325
coupled_170,170.0,40,3,7,0,7,0.44538236388684993,0.8907647277736999,14.918980245941537
coupled_170,170.0,40,3,8,1,0,0.433591476603965,0.86718295320793,14.923266510777257
coupled_170,170.0,40,3,9,1,1,0.40641602122012443,0.8128320424402489,14.940496177814698
coupled_170,170.0,40,3,10,1,2,0.4205629955953487,0.8411259911906974,14.941962896197307
coupled_170,170.0,40,3,11,1,3,0.434709969970573,0.869419939941146,14.943429614579916
