trajectory_id,phase_id,split,family,parameter,parameter_index,replicate,radial_mode,radial_span,control,endpoint_error,x_l,x_c,radial_log_gain,x_p,x_r,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:irrational rotation:4:0:expansion,holdout:irrational rotation:4:0,holdout,irrational rotation,29,4,0,expansion,0.55,phase_reflected,0.0,1.6251004140085175,0.0,0.5499999999999999,2.0,1.1407480994586493e-06,1.0,0.014284985497097663,0.002221235554856584,False
holdout:irrational rotation:4:0:expansion,holdout:irrational rotation:4:0,holdout,irrational rotation,29,4,0,expansion,0.55,shuffled,0.0,1.6251004140085175,0.9946607483382279,0.5499999999999999,2.0,2.0,0.013834618323905583,,,False
holdout:irrational rotation:4:0:expansion,holdout:irrational rotation:4:0,holdout,irrational rotation,29,4,0,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,1.0056410511338514,0.5499999999999999,2.0,1.9396204006523354,0.01285110129095136,,,False
holdout:irrational rotation:4:0:expansion,holdout:irrational rotation:4:0,holdout,irrational rotation,29,4,0,expansion,0.55,radial_inverted,0.0,0.37489958599148254,2.0,-0.5499999999999999,2.0,1.1407480994587575e-06,1.0000000000000002,0.014284985497097636,0.002221235554856582,False
holdout:irrational rotation:4:1:contraction,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,contraction,0.95,chronological,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:1:contraction,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,contraction,0.95,phase_reflected,0.0,0.14710835386963794,0.0,-0.95,2.0,1.1407480991179718e-06,1.0,0.014284985497097181,0.0022212355548740367,False
holdout:irrational rotation:4:1:contraction,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,contraction,0.95,shuffled,0.0,0.14710835386963794,0.9780156484074712,-0.95,2.0,2.0,0.013558404767058744,,,False
holdout:irrational rotation:4:1:contraction,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,1.012584448564347,-0.95,2.0,1.9429491287656675,0.013111402933515898,,,False
holdout:irrational rotation:4:1:contraction,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,contraction,0.95,radial_inverted,0.0,1.8528916461303622,2.0,0.9500000000000001,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:1:neutral,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,neutral,0.95,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:1:neutral,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,neutral,0.95,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480991179718e-06,1.0,0.014284985497097181,0.0022212355548740367,False
holdout:irrational rotation:4:1:neutral,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,neutral,0.95,shuffled,0.0,1.0,0.9780156484074712,0.0,2.0,2.0,0.013558404767058744,,,False
holdout:irrational rotation:4:1:neutral,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,neutral,0.95,endpoint_shuffled,0.0,1.0,1.012584448564347,0.0,2.0,1.9429491287656675,0.013111402933515898,,,False
holdout:irrational rotation:4:1:neutral,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,neutral,0.95,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:1:expansion,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,expansion,0.95,chronological,0.0,1.8528916461303622,2.0,0.95,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:1:expansion,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,expansion,0.95,phase_reflected,0.0,1.8528916461303622,0.0,0.95,2.0,1.1407480991179718e-06,1.0,0.014284985497097181,0.0022212355548740367,False
holdout:irrational rotation:4:1:expansion,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,expansion,0.95,shuffled,0.0,1.8528916461303622,0.9780156484074712,0.95,2.0,2.0,0.013558404767058744,,,False
holdout:irrational rotation:4:1:expansion,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,expansion,0.95,endpoint_shuffled,0.0,1.8528916461303622,1.012584448564347,0.95,2.0,1.9429491287656675,0.013111402933515898,,,False
holdout:irrational rotation:4:1:expansion,holdout:irrational rotation:4:1,holdout,irrational rotation,29,4,1,expansion,0.95,radial_inverted,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991180802e-06,1.0000000000000002,0.014284985497097145,0.002221235554873986,False
holdout:irrational rotation:4:2:contraction,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,contraction,1.35,chronological,0.0,0.05319398715373169,2.0,-1.35,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:2:contraction,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,contraction,1.35,phase_reflected,0.0,0.05319398715373169,0.0,-1.35,2.0,1.1407480989519726e-06,1.0000000000000002,0.014284985497096869,0.0022212355548846974,False
holdout:irrational rotation:4:2:contraction,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,contraction,1.35,shuffled,0.0,0.05319398715373169,0.9750413999968182,-1.35,2.0,2.0,0.013465672604674076,,,False
holdout:irrational rotation:4:2:contraction,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,contraction,1.35,endpoint_shuffled,0.0,0.05319398715373169,1.0203409346889047,-1.35,2.0,1.9744447160110195,0.013843301234545542,,,False
holdout:irrational rotation:4:2:contraction,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,contraction,1.35,radial_inverted,0.0,1.9468060128462683,2.0,1.35,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:2:neutral,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,neutral,1.35,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:2:neutral,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,neutral,1.35,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480989519726e-06,1.0000000000000002,0.014284985497096869,0.0022212355548846974,False
holdout:irrational rotation:4:2:neutral,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,neutral,1.35,shuffled,0.0,1.0,0.9750413999968182,0.0,2.0,2.0,0.013465672604674076,,,False
holdout:irrational rotation:4:2:neutral,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,neutral,1.35,endpoint_shuffled,0.0,1.0,1.0203409346889047,0.0,2.0,1.9744447160110195,0.013843301234545542,,,False
holdout:irrational rotation:4:2:neutral,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,neutral,1.35,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:2:expansion,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,expansion,1.35,chronological,0.0,1.9468060128462683,2.0,1.35,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:2:expansion,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,expansion,1.35,phase_reflected,0.0,1.9468060128462683,0.0,1.35,2.0,1.1407480989519726e-06,1.0000000000000002,0.014284985497096869,0.0022212355548846974,False
holdout:irrational rotation:4:2:expansion,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,expansion,1.35,shuffled,0.0,1.9468060128462683,0.9750413999968182,1.35,2.0,2.0,0.013465672604674076,,,False
holdout:irrational rotation:4:2:expansion,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,expansion,1.35,endpoint_shuffled,0.0,1.9468060128462683,1.0203409346889047,1.35,2.0,1.9744447160110195,0.013843301234545542,,,False
holdout:irrational rotation:4:2:expansion,holdout:irrational rotation:4:2,holdout,irrational rotation,29,4,2,expansion,1.35,radial_inverted,0.0,0.05319398715373169,2.0,-1.3500000000000003,2.0,1.1407480989522985e-06,1.0000000000000002,0.014284985497096845,0.002221235554884732,False
holdout:irrational rotation:4:3:contraction,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,contraction,0.55,chronological,0.0,0.37489958599148254,2.0,-0.5499999999999999,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:3:contraction,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,contraction,0.55,phase_reflected,0.0,0.37489958599148254,0.0,-0.5499999999999999,2.0,1.1407480991660356e-06,1.0000000000000002,0.014284985497097329,0.002221235554869386,False
holdout:irrational rotation:4:3:contraction,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,contraction,0.55,shuffled,0.0,0.37489958599148254,0.9855969354888461,-0.5499999999999999,2.0,1.9553650654833068,0.014009685629359786,,,False
holdout:irrational rotation:4:3:contraction,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,contraction,0.55,endpoint_shuffled,0.0,0.37489958599148254,1.0206434362855614,-0.5499999999999999,2.0,1.9815490423864062,0.013051945802965311,,,False
holdout:irrational rotation:4:3:contraction,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,contraction,0.55,radial_inverted,0.0,1.6251004140085175,2.0,0.5499999999999999,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:3:neutral,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,neutral,0.55,chronological,0.0,1.0,2.0,0.0,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:3:neutral,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,neutral,0.55,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480991660356e-06,1.0000000000000002,0.014284985497097329,0.002221235554869386,False
holdout:irrational rotation:4:3:neutral,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,neutral,0.55,shuffled,0.0,1.0,0.9855969354888461,0.0,2.0,1.9553650654833068,0.014009685629359786,,,False
holdout:irrational rotation:4:3:neutral,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,neutral,0.55,endpoint_shuffled,0.0,1.0,1.0206434362855614,0.0,2.0,1.9815490423864062,0.013051945802965311,,,False
holdout:irrational rotation:4:3:neutral,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,neutral,0.55,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:3:expansion,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,expansion,0.55,chronological,0.0,1.6251004140085175,2.0,0.5499999999999999,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:3:expansion,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,expansion,0.55,phase_reflected,0.0,1.6251004140085175,0.0,0.5499999999999999,2.0,1.1407480991660356e-06,1.0000000000000002,0.014284985497097329,0.002221235554869386,False
holdout:irrational rotation:4:3:expansion,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,expansion,0.55,shuffled,0.0,1.6251004140085175,0.9855969354888461,0.5499999999999999,2.0,1.9553650654833068,0.014009685629359786,,,False
holdout:irrational rotation:4:3:expansion,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,1.0206434362855614,0.5499999999999999,2.0,1.9815490423864062,0.013051945802965311,,,False
holdout:irrational rotation:4:3:expansion,holdout:irrational rotation:4:3,holdout,irrational rotation,29,4,3,expansion,0.55,radial_inverted,0.0,0.37489958599148254,2.0,-0.5499999999999999,2.0,1.140748099166361e-06,1.0000000000000002,0.014284985497097306,0.002221235554869312,False
holdout:irrational rotation:4:4:contraction,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,contraction,0.95,chronological,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:4:contraction,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,contraction,0.95,phase_reflected,0.0,0.14710835386963794,0.0,-0.95,2.0,1.140748099111896e-06,1.0,0.014284985497097162,0.0022212355548744847,False
holdout:irrational rotation:4:4:contraction,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,contraction,0.95,shuffled,0.0,0.14710835386963794,0.9867185586793085,-0.95,2.0,1.9647943069561078,0.013790856092823886,,,False
holdout:irrational rotation:4:4:contraction,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,1.000702958471881,-0.95,2.0,2.0,0.014497109136996533,,,False
holdout:irrational rotation:4:4:contraction,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,contraction,0.95,radial_inverted,0.0,1.8528916461303622,2.0,0.9500000000000001,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:4:neutral,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,neutral,0.95,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:4:neutral,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,neutral,0.95,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.140748099111896e-06,1.0,0.014284985497097162,0.0022212355548744847,False
holdout:irrational rotation:4:4:neutral,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,neutral,0.95,shuffled,0.0,1.0,0.9867185586793085,0.0,2.0,1.9647943069561078,0.013790856092823886,,,False
holdout:irrational rotation:4:4:neutral,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,neutral,0.95,endpoint_shuffled,0.0,1.0,1.000702958471881,0.0,2.0,2.0,0.014497109136996533,,,False
holdout:irrational rotation:4:4:neutral,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,neutral,0.95,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:4:expansion,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,expansion,0.95,chronological,0.0,1.8528916461303622,2.0,0.95,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:4:expansion,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,expansion,0.95,phase_reflected,0.0,1.8528916461303622,0.0,0.95,2.0,1.140748099111896e-06,1.0,0.014284985497097162,0.0022212355548744847,False
holdout:irrational rotation:4:4:expansion,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,expansion,0.95,shuffled,0.0,1.8528916461303622,0.9867185586793085,0.95,2.0,1.9647943069561078,0.013790856092823886,,,False
holdout:irrational rotation:4:4:expansion,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,expansion,0.95,endpoint_shuffled,0.0,1.8528916461303622,1.000702958471881,0.95,2.0,2.0,0.014497109136996533,,,False
holdout:irrational rotation:4:4:expansion,holdout:irrational rotation:4:4,holdout,irrational rotation,29,4,4,expansion,0.95,radial_inverted,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991124384e-06,1.0000000000000002,0.014284985497097114,0.0022212355548744825,False
holdout:irrational rotation:4:5:contraction,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,contraction,1.35,chronological,0.0,0.05319398715373169,2.0,-1.35,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:5:contraction,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,contraction,1.35,phase_reflected,0.0,0.05319398715373169,0.0,-1.35,2.0,1.1407480995671453e-06,1.0,0.014284985497097813,0.0022212355548519923,False
holdout:irrational rotation:4:5:contraction,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,contraction,1.35,shuffled,0.0,0.05319398715373169,1.0060515252609459,-1.35,2.0,2.0,0.013158575143927943,,,False
holdout:irrational rotation:4:5:contraction,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,contraction,1.35,endpoint_shuffled,0.0,0.05319398715373169,1.010466154920703,-1.35,2.0,1.9914928596654073,0.014184597210552407,,,False
holdout:irrational rotation:4:5:contraction,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,contraction,1.35,radial_inverted,0.0,1.9468060128462683,2.0,1.35,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:5:neutral,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,neutral,1.35,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:5:neutral,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,neutral,1.35,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480995671453e-06,1.0,0.014284985497097813,0.0022212355548519923,False
holdout:irrational rotation:4:5:neutral,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,neutral,1.35,shuffled,0.0,1.0,1.0060515252609459,0.0,2.0,2.0,0.013158575143927943,,,False
holdout:irrational rotation:4:5:neutral,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,neutral,1.35,endpoint_shuffled,0.0,1.0,1.010466154920703,0.0,2.0,1.9914928596654073,0.014184597210552407,,,False
holdout:irrational rotation:4:5:neutral,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,neutral,1.35,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:5:expansion,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,expansion,1.35,chronological,0.0,1.9468060128462683,2.0,1.35,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:5:expansion,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,expansion,1.35,phase_reflected,0.0,1.9468060128462683,0.0,1.35,2.0,1.1407480995671453e-06,1.0,0.014284985497097813,0.0022212355548519923,False
holdout:irrational rotation:4:5:expansion,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,expansion,1.35,shuffled,0.0,1.9468060128462683,1.0060515252609459,1.35,2.0,2.0,0.013158575143927943,,,False
holdout:irrational rotation:4:5:expansion,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,expansion,1.35,endpoint_shuffled,0.0,1.9468060128462683,1.010466154920703,1.35,2.0,1.9914928596654073,0.014184597210552407,,,False
holdout:irrational rotation:4:5:expansion,holdout:irrational rotation:4:5,holdout,irrational rotation,29,4,5,expansion,1.35,radial_inverted,0.0,0.05319398715373169,2.0,-1.3500000000000003,2.0,1.1407480995671451e-06,1.0000000000000002,0.014284985497097771,0.0022212355548519216,False
holdout:irrational rotation:4:6:contraction,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,contraction,0.55,chronological,0.0,0.37489958599148254,2.0,-0.5499999999999999,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:6:contraction,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,contraction,0.55,phase_reflected,0.0,0.37489958599148254,0.0,-0.5499999999999999,2.0,1.1407480986800816e-06,1.0000000000000002,0.014284985497096595,0.002221235554895629,False
holdout:irrational rotation:4:6:contraction,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,contraction,0.55,shuffled,0.0,0.37489958599148254,0.9782225705105803,-0.5499999999999999,2.0,1.9359308383806442,0.013955598170798132,,,False
holdout:irrational rotation:4:6:contraction,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,contraction,0.55,endpoint_shuffled,0.0,0.37489958599148254,1.0049624205476602,-0.5499999999999999,2.0,1.9472084360466293,0.013372210829130114,,,False
holdout:irrational rotation:4:6:contraction,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,contraction,0.55,radial_inverted,0.0,1.6251004140085175,2.0,0.5499999999999999,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:6:neutral,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,neutral,0.55,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:6:neutral,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,neutral,0.55,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480986800816e-06,1.0000000000000002,0.014284985497096595,0.002221235554895629,False
holdout:irrational rotation:4:6:neutral,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,neutral,0.55,shuffled,0.0,1.0,0.9782225705105803,0.0,2.0,1.9359308383806442,0.013955598170798132,,,False
holdout:irrational rotation:4:6:neutral,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,neutral,0.55,endpoint_shuffled,0.0,1.0,1.0049624205476602,0.0,2.0,1.9472084360466293,0.013372210829130114,,,False
holdout:irrational rotation:4:6:neutral,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,neutral,0.55,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:6:expansion,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,expansion,0.55,chronological,0.0,1.6251004140085175,2.0,0.5499999999999999,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:6:expansion,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,expansion,0.55,phase_reflected,0.0,1.6251004140085175,0.0,0.5499999999999999,2.0,1.1407480986800816e-06,1.0000000000000002,0.014284985497096595,0.002221235554895629,False
holdout:irrational rotation:4:6:expansion,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,expansion,0.55,shuffled,0.0,1.6251004140085175,0.9782225705105803,0.5499999999999999,2.0,1.9359308383806442,0.013955598170798132,,,False
holdout:irrational rotation:4:6:expansion,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,expansion,0.55,endpoint_shuffled,0.0,1.6251004140085175,1.0049624205476602,0.5499999999999999,2.0,1.9472084360466293,0.013372210829130114,,,False
holdout:irrational rotation:4:6:expansion,holdout:irrational rotation:4:6,holdout,irrational rotation,29,4,6,expansion,0.55,radial_inverted,0.0,0.37489958599148254,2.0,-0.5499999999999999,2.0,1.1407480986805157e-06,1.0000000000000002,0.014284985497096558,0.0022212355548956223,False
holdout:irrational rotation:4:7:contraction,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,contraction,0.95,chronological,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:7:contraction,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,contraction,0.95,phase_reflected,0.0,0.14710835386963794,0.0,-0.95,2.0,1.1407480991126554e-06,1.0000000000000002,0.014284985497097157,0.0022212355548744574,False
holdout:irrational rotation:4:7:contraction,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,contraction,0.95,shuffled,0.0,0.14710835386963794,0.9705553135793641,-0.95,2.0,1.9189159425320823,0.013649582859074964,,,False
holdout:irrational rotation:4:7:contraction,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,contraction,0.95,endpoint_shuffled,0.0,0.14710835386963794,1.0215841640107788,-0.95,2.0,2.0,0.013642706939007257,,,False
holdout:irrational rotation:4:7:contraction,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,contraction,0.95,radial_inverted,0.0,1.8528916461303622,2.0,0.9500000000000001,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:7:neutral,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,neutral,0.95,chronological,0.0,1.0,2.0,0.0,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:7:neutral,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,neutral,0.95,phase_reflected,0.0,1.0,0.0,0.0,2.0,1.1407480991126554e-06,1.0000000000000002,0.014284985497097157,0.0022212355548744574,False
holdout:irrational rotation:4:7:neutral,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,neutral,0.95,shuffled,0.0,1.0,0.9705553135793641,0.0,2.0,1.9189159425320823,0.013649582859074964,,,False
holdout:irrational rotation:4:7:neutral,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,neutral,0.95,endpoint_shuffled,0.0,1.0,1.0215841640107788,0.0,2.0,2.0,0.013642706939007257,,,False
holdout:irrational rotation:4:7:neutral,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,neutral,0.95,radial_inverted,0.0,1.0,2.0,0.0,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:7:expansion,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,expansion,0.95,chronological,0.0,1.8528916461303622,2.0,0.95,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:7:expansion,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,expansion,0.95,phase_reflected,0.0,1.8528916461303622,0.0,0.95,2.0,1.1407480991126554e-06,1.0000000000000002,0.014284985497097157,0.0022212355548744574,False
holdout:irrational rotation:4:7:expansion,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,expansion,0.95,shuffled,0.0,1.8528916461303622,0.9705553135793641,0.95,2.0,1.9189159425320823,0.013649582859074964,,,False
holdout:irrational rotation:4:7:expansion,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,expansion,0.95,endpoint_shuffled,0.0,1.8528916461303622,1.0215841640107788,0.95,2.0,2.0,0.013642706939007257,,,False
holdout:irrational rotation:4:7:expansion,holdout:irrational rotation:4:7,holdout,irrational rotation,29,4,7,expansion,0.95,radial_inverted,0.0,0.14710835386963794,2.0,-0.95,2.0,1.1407480991127638e-06,1.0000000000000002,0.014284985497097117,0.0022212355548744114,False
holdout:irrational rotation:4:8:contraction,holdout:irrational rotation:4:8,holdout,irrational rotation,29,4,8,contraction,1.35,chronological,0.0,0.05319398715373169,2.0,-1.35,2.0,1.1407480991181887e-06,1.0000000000000004,0.014284985497097153,0.0022212355548739556,False
holdout:irrational rotation:4:8:contraction,holdout:irrational rotation:4:8,holdout,irrational rotation,29,4,8,contraction,1.35,phase_reflected,0.0,0.05319398715373169,0.0,-1.35,2.0,1.140748099117972e-06,1.0,0.014284985497097185,0.002221235554874005,False
