identity,delta_r_ohm,pair,window,sample,cycle,landmark,phase,ara_phase,physical_time
coupled_50,50.0,1,1,3,0,3,0.24255302651002086,0.4851060530200417,12.195250000000001
coupled_50,50.0,1,1,4,0,4,0.3786704494856039,0.7573408989712078,12.522
coupled_50,50.0,1,1,5,0,5,0.5147878724611878,1.0295757449223757,12.84875
coupled_50,50.0,1,1,6,0,6,0.6509052954367709,1.3018105908735418,13.1755
coupled_50,50.0,1,1,7,0,7,0.7870227184123548,1.5740454368247097,13.50225
coupled_50,50.0,1,1,8,1,0,0.9231413490496179,1.8462826980992357,13.82900289899298
coupled_50,50.0,1,1,9,1,1,0.059112081583300835,0.11822416316660167,14.1569375
coupled_50,50.0,1,1,10,1,2,0.1942605638284327,0.3885211276568654,14.484874999999999
coupled_50,50.0,1,1,11,1,3,0.3294090460735646,0.6588180921471292,14.8128125
coupled_50,50.0,1,1,12,1,4,0.46455752831869646,0.9291150566373929,15.14075
coupled_50,50.0,1,1,13,1,5,0.5997060105638283,1.1994120211276567,15.468687500000001
coupled_50,50.0,1,1,14,1,6,0.7348544928089593,1.4697089856179186,15.796624999999999
coupled_50,50.0,1,1,15,1,7,0.870002975054093,1.740005950108186,16.124562500000003
coupled_50,50.0,1,1,16,2,0,0.00501650914433327,0.01003301828866654,16.452511186200063
coupled_50,50.0,1,1,17,2,1,0.1376844625859741,0.2753689251719482,16.78338538986104
coupled_50,50.0,1,1,18,2,2,0.27035690126778444,0.5407138025355689,17.11427077972208
coupled_50,50.0,1,1,19,2,3,0.403029339949593,0.806058679899186,17.445156169583118
coupled_50,50.0,1,1,20,2,4,0.5357017786314033,1.0714035572628067,17.77604155944416
coupled_50,50.0,1,1,21,2,5,0.6683742173132128,1.3367484346264256,18.106926949305198
coupled_50,50.0,1,1,22,2,6,0.8010466559950231,1.6020933119900462,18.43781233916624
coupled_50,50.0,1,1,23,2,7,0.9337190946768317,1.8674381893536633,18.768697729027277
coupled_50,50.0,1,1,24,3,0,0.06571010063721339,0.13142020127442677,19.099575524674357
