pair_id,q,d,duration,replicate,condition,direction,window,true_center,predicted,first_x_p,last_x_p,endpoint_separation,ridge_level_x_p,predicted_ridge,transition_width,x_r_peak_center,x_r_peak,signed_error,abs_error
q19:d59:t480:r6,19,59,480,6,clean,rational_to_irrational,128,1641,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1376.0,32.0,1568.0,0.21870659092181308,-265.0,265.0
q19:d59:t480:r6,19,59,480,6,clean,rational_to_irrational,256,1641,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1312.0,64.0,1536.0,0.7885787337734355,-329.0,329.0
q19:d59:t480:r6,19,59,480,6,clean,rational_to_irrational,384,1641,True,0.09917100537743269,1.6229411364386674,1.5237701310612348,0.86105607090805,1252.8046427628053,96.0,1568.0,1.553473007591483,-388.1953572371947,388.1953572371947
q19:d59:t480:r6,19,59,480,6,clean,rational_to_irrational,512,1641,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1197.2182548144444,128.0,1536.0,2.0,-443.78174518555556,443.78174518555556
q19:d59:t480:r6,19,59,480,6,asymmetric,irrational_to_rational,128,1641,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1984.0,32.0,1728.0,0.21246666748382434,343.0,343.0
q19:d59:t480:r6,19,59,480,6,asymmetric,irrational_to_rational,256,1641,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2045.5377835542133,64.0,1792.0,0.507330497975833,404.5377835542133,404.5377835542133
q19:d59:t480:r6,19,59,480,6,asymmetric,irrational_to_rational,384,1641,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2100.4908471628073,64.0,1728.0,1.4252584991292188,459.4908471628073,459.4908471628073
q19:d59:t480:r6,19,59,480,6,asymmetric,irrational_to_rational,512,1641,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,2157.0671808271654,96.0,1664.0,2.0,516.0671808271654,516.0671808271654
q19:d59:t480:r6,19,59,480,6,asymmetric,rational_to_irrational,128,1641,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1312.0,32.0,1568.0,0.3092099954787313,-329.0,329.0
q19:d59:t480:r6,19,59,480,6,asymmetric,rational_to_irrational,256,1641,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1256.289861173457,64.0,1504.0,0.6457014599075216,-384.710138826543,384.710138826543
q19:d59:t480:r6,19,59,480,6,asymmetric,rational_to_irrational,384,1641,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1200.5876379779165,64.0,1568.0,1.4929057931238245,-440.41236202208347,440.41236202208347
q19:d59:t480:r6,19,59,480,6,asymmetric,rational_to_irrational,512,1641,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1143.5037251553563,96.0,1568.0,2.0,-497.4962748446437,497.4962748446437
q19:d59:t480:r7,19,59,480,7,clean,irrational_to_rational,128,1660,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,1933.8530330333467,64.0,1696.0,0.11603667247293846,273.8530330333467,273.8530330333467
q19:d59:t480:r7,19,59,480,7,clean,irrational_to_rational,256,1660,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,1984.0,64.0,1792.0,0.3908740801308215,324.0,324.0
q19:d59:t480:r7,19,59,480,7,clean,irrational_to_rational,384,1660,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2045.4826402455599,64.0,1664.0,0.850372069963826,385.4826402455599,385.4826402455599
q19:d59:t480:r7,19,59,480,7,clean,irrational_to_rational,512,1660,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2099.8742185523715,96.0,1664.0,1.3558601111329225,439.87421855237153,439.87421855237153
q19:d59:t480:r7,19,59,480,7,clean,rational_to_irrational,128,1660,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1388.9860647651324,64.0,1568.0,0.11670647469442522,-271.01393523486763,271.01393523486763
q19:d59:t480:r7,19,59,480,7,clean,rational_to_irrational,256,1660,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1335.5160071141866,64.0,1568.0,0.38954345020719,-324.48399288581345,324.48399288581345
q19:d59:t480:r7,19,59,480,7,clean,rational_to_irrational,384,1660,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1279.5764638537073,96.0,1600.0,0.8383988359126657,-380.4235361462927,380.4235361462927
q19:d59:t480:r7,19,59,480,7,clean,rational_to_irrational,512,1660,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1225.2330755188916,96.0,1632.0,1.3669522453955743,-434.7669244811084,434.7669244811084
q19:d59:t480:r7,19,59,480,7,asymmetric,irrational_to_rational,128,1660,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2003.796022263292,64.0,1760.0,0.09869679733218557,343.7960222632919,343.7960222632919
q19:d59:t480:r7,19,59,480,7,asymmetric,irrational_to_rational,256,1660,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2058.4912449999847,64.0,1824.0,0.2303287486065236,398.4912449999847,398.4912449999847
q19:d59:t480:r7,19,59,480,7,asymmetric,irrational_to_rational,384,1660,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2115.368627219604,96.0,1760.0,0.7179548188757008,455.36862721960415,455.36862721960415
q19:d59:t480:r7,19,59,480,7,asymmetric,irrational_to_rational,512,1660,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2171.7755147759135,64.0,1664.0,1.5484762930048384,511.7755147759135,511.7755147759135
q19:d59:t480:r7,19,59,480,7,asymmetric,rational_to_irrational,128,1660,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1344.0,32.0,1568.0,0.12962075450261,-316.0,316.0
q19:d59:t480:r7,19,59,480,7,asymmetric,rational_to_irrational,256,1660,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1280.0,32.0,1536.0,0.3216699746102289,-380.0,380.0
q19:d59:t480:r7,19,59,480,7,asymmetric,rational_to_irrational,384,1660,True,0.09917100537743269,1.6229411364386674,1.5237701310612348,0.86105607090805,1216.8085763799243,64.0,1600.0,0.8300521509015139,-443.19142362007574,443.19142362007574
q19:d59:t480:r7,19,59,480,7,asymmetric,rational_to_irrational,512,1660,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1161.4975834926656,96.0,1664.0,1.5125882337171768,-498.5024165073344,498.5024165073344
q19:d59:t672:r0,19,59,672,0,clean,irrational_to_rational,128,1679,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2048.0,32.0,1824.0,0.11966740522674232,369.0,369.0
q19:d59:t672:r0,19,59,672,0,clean,irrational_to_rational,256,1679,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2106.9718529112606,64.0,1856.0,0.40724062050585336,427.9718529112606,427.9718529112606
q19:d59:t672:r0,19,59,672,0,clean,irrational_to_rational,384,1679,True,1.6229411364386674,0.09917100537743269,1.5237701310612348,0.86105607090805,2161.8923061328337,64.0,1824.0,0.8942985979871595,482.8923061328337,482.8923061328337
q19:d59:t672:r0,19,59,672,0,clean,irrational_to_rational,512,1679,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2218.566058175625,96.0,1728.0,1.4136383262309147,539.5660581756251,539.5660581756251
q19:d59:t672:r0,19,59,672,0,clean,rational_to_irrational,128,1679,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1312.0,32.0,1408.0,0.1180641534616119,-367.0,367.0
q19:d59:t672:r0,19,59,672,0,clean,rational_to_irrational,256,1679,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1253.6604349435647,64.0,1472.0,0.4196579659193328,-425.3395650564353,425.3395650564353
q19:d59:t672:r0,19,59,672,0,clean,rational_to_irrational,384,1679,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1199.3407614812297,64.0,1536.0,0.8844882887691901,-479.6592385187703,479.6592385187703
q19:d59:t672:r0,19,59,672,0,clean,rational_to_irrational,512,1679,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1143.4091855685822,96.0,1600.0,1.4355488290818395,-535.5908144314178,535.5908144314178
q19:d59:t672:r0,19,59,672,0,asymmetric,irrational_to_rational,128,1679,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2144.0,32.0,1888.0,0.07562589827298247,465.0,465.0
q19:d59:t672:r0,19,59,672,0,asymmetric,irrational_to_rational,256,1679,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2201.311204218076,64.0,1952.0,0.18222775453324197,522.311204218076,522.311204218076
q19:d59:t672:r0,19,59,672,0,asymmetric,irrational_to_rational,384,1679,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2255.8120495812927,64.0,1888.0,0.5863707126825514,576.8120495812927,576.8120495812927
q19:d59:t672:r0,19,59,672,0,asymmetric,irrational_to_rational,512,1679,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,2312.0173054333027,96.0,1824.0,1.273738332020745,633.0173054333027,633.0173054333027
q19:d59:t672:r0,19,59,672,0,asymmetric,rational_to_irrational,128,1679,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1248.0,32.0,1504.0,0.10011697722255254,-431.0,431.0
q19:d59:t672:r0,19,59,672,0,asymmetric,rational_to_irrational,256,1679,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1184.0,32.0,1440.0,0.2620735162554729,-495.0,495.0
q19:d59:t672:r0,19,59,672,0,asymmetric,rational_to_irrational,384,1679,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1120.0,64.0,1504.0,0.7289030715804414,-559.0,559.0
q19:d59:t672:r0,19,59,672,0,asymmetric,rational_to_irrational,512,1679,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1061.889852308355,96.0,1568.0,1.3979968267607414,-617.1101476916449,617.1101476916449
q19:d59:t672:r1,19,59,672,1,clean,irrational_to_rational,128,1698,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2080.0,32.0,1920.0,0.06269704257699953,382.0,382.0
q19:d59:t672:r1,19,59,672,1,clean,irrational_to_rational,256,1698,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2128.219090146243,64.0,1888.0,0.2135167393702522,430.21909014624316,430.21909014624316
q19:d59:t672:r1,19,59,672,1,clean,irrational_to_rational,384,1698,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2184.986183075006,64.0,1824.0,0.42975841625877687,486.986183075006,486.986183075006
q19:d59:t672:r1,19,59,672,1,clean,irrational_to_rational,512,1698,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2242.9576507307625,96.0,1760.0,0.7641463629926338,544.9576507307625,544.9576507307625
q19:d59:t672:r1,19,59,672,1,clean,rational_to_irrational,128,1698,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1327.3094185555276,64.0,1568.0,0.06423293862951249,-370.6905814444724,370.6905814444724
q19:d59:t672:r1,19,59,672,1,clean,rational_to_irrational,256,1698,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1280.0,32.0,1536.0,0.21145667470417207,-418.0,418.0
q19:d59:t672:r1,19,59,672,1,clean,rational_to_irrational,384,1698,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1216.0,64.0,1536.0,0.44858381642005063,-482.0,482.0
q19:d59:t672:r1,19,59,672,1,clean,rational_to_irrational,512,1698,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1156.3013681142247,64.0,1600.0,0.7652931222876096,-541.6986318857753,541.6986318857753
q19:d59:t672:r1,19,59,672,1,asymmetric,irrational_to_rational,128,1698,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2176.0,32.0,1920.0,0.04929229806378785,478.0,478.0
q19:d59:t672:r1,19,59,672,1,asymmetric,irrational_to_rational,256,1698,True,1.434714933705635,0.09917100537743269,1.3355439283282025,0.7669429695415338,2220.2888948780164,64.0,1984.0,0.08270028050989345,522.2888948780164,522.2888948780164
q19:d59:t672:r1,19,59,672,1,asymmetric,irrational_to_rational,384,1698,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2277.6104747647382,96.0,1920.0,0.2777742374567098,579.6104747647382,579.6104747647382
q19:d59:t672:r1,19,59,672,1,asymmetric,irrational_to_rational,512,1698,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,2336.0,96.0,1824.0,0.6868532574162275,638.0,638.0
q19:d59:t672:r1,19,59,672,1,asymmetric,rational_to_irrational,128,1698,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1248.0,32.0,1408.0,0.09317496314105549,-450.0,450.0
q19:d59:t672:r1,19,59,672,1,asymmetric,rational_to_irrational,256,1698,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1196.4122571185756,64.0,1408.0,0.11088798868026403,-501.58774288142445,501.58774288142445
q19:d59:t672:r1,19,59,672,1,asymmetric,rational_to_irrational,384,1698,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1139.4664446522163,64.0,1504.0,0.3433713178575579,-558.5335553477837,558.5335553477837
q19:d59:t672:r1,19,59,672,1,asymmetric,rational_to_irrational,512,1698,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1081.2549162688115,96.0,1568.0,0.7170489218264294,-616.7450837311885,616.7450837311885
q19:d59:t672:r2,19,59,672,2,clean,irrational_to_rational,128,1717,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2080.0,32.0,2016.0,0.058404023655853496,363.0,363.0
q19:d59:t672:r2,19,59,672,2,clean,irrational_to_rational,256,1717,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2144.0,32.0,1888.0,0.06783188061416005,427.0,427.0
q19:d59:t672:r2,19,59,672,2,clean,irrational_to_rational,384,1717,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2202.5523365167264,64.0,1856.0,0.14776886035334807,485.5523365167264,485.5523365167264
q19:d59:t672:r2,19,59,672,2,clean,irrational_to_rational,512,1717,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,2259.1578010830676,96.0,1760.0,0.266762024953127,542.1578010830676,542.1578010830676
q19:d59:t672:r2,19,59,672,2,clean,rational_to_irrational,128,1717,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1344.0,32.0,1504.0,0.285385870580779,-373.0,373.0
q19:d59:t672:r2,19,59,672,2,clean,rational_to_irrational,256,1717,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1290.518687218937,64.0,1504.0,0.0801475749390756,-426.481312781063,426.481312781063
q19:d59:t672:r2,19,59,672,2,clean,rational_to_irrational,384,1717,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1234.2735312939237,96.0,1536.0,0.15199325061076738,-482.7264687060763,482.7264687060763
q19:d59:t672:r2,19,59,672,2,clean,rational_to_irrational,512,1717,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1176.7370912249687,96.0,1600.0,0.2585491052870064,-540.2629087750313,540.2629087750313
q19:d59:t672:r2,19,59,672,2,asymmetric,irrational_to_rational,128,1717,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2176.0,32.0,2016.0,0.13806479860568402,459.0,459.0
q19:d59:t672:r2,19,59,672,2,asymmetric,irrational_to_rational,256,1717,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2240.0,32.0,1984.0,0.041378835665427306,523.0,523.0
q19:d59:t672:r2,19,59,672,2,asymmetric,irrational_to_rational,384,1717,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2297.374963069272,64.0,1920.0,0.10310346606382681,580.3749630692719,580.3749630692719
q19:d59:t672:r2,19,59,672,2,asymmetric,irrational_to_rational,512,1717,True,1.769920114967497,0.09917100537743269,1.6707491095900644,0.9345455601724648,2354.1957696718187,96.0,1856.0,0.2253084534791111,637.1957696718187,637.1957696718187
q19:d59:t672:r2,19,59,672,2,asymmetric,rational_to_irrational,128,1717,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1280.0,32.0,1504.0,0.42884554156605165,-437.0,437.0
q19:d59:t672:r2,19,59,672,2,asymmetric,rational_to_irrational,256,1717,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1217.1092331810876,64.0,1472.0,0.05004729703304046,-499.8907668189124,499.8907668189124
q19:d59:t672:r2,19,59,672,2,asymmetric,rational_to_irrational,384,1717,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1162.5166788374843,64.0,1536.0,0.12856370254385968,-554.4833211625157,554.4833211625157
q19:d59:t672:r2,19,59,672,2,asymmetric,rational_to_irrational,512,1717,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1106.3576603208255,96.0,1568.0,0.2430443407442269,-610.6423396791745,610.6423396791745
q19:d59:t672:r3,19,59,672,3,clean,irrational_to_rational,128,1736,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2112.0,32.0,2144.0,0.008247520638485273,376.0,376.0
q19:d59:t672:r3,19,59,672,3,clean,irrational_to_rational,256,1736,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2159.6869543725466,64.0,1952.0,0.005192849915365491,423.68695437254655,423.68695437254655
q19:d59:t672:r3,19,59,672,3,clean,irrational_to_rational,384,1736,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2216.312489649805,96.0,1888.0,0.009127558683246745,480.3124896498048,480.3124896498048
q19:d59:t672:r3,19,59,672,3,clean,irrational_to_rational,512,1736,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2274.1659708760017,96.0,1856.0,0.014711383316187857,538.1659708760017,538.1659708760017
q19:d59:t672:r3,19,59,672,3,clean,rational_to_irrational,128,1736,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1376.0,32.0,1152.0,0.007590134996628206,-360.0,360.0
q19:d59:t672:r3,19,59,672,3,clean,rational_to_irrational,256,1736,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1312.8451757334353,64.0,1568.0,0.006537311016010264,-423.1548242665647,423.1548242665647
q19:d59:t672:r3,19,59,672,3,clean,rational_to_irrational,384,1736,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1257.6410722320397,64.0,1408.0,0.011567284716507389,-478.35892776796027,478.35892776796027
q19:d59:t672:r3,19,59,672,3,clean,rational_to_irrational,512,1736,True,0.09917100537743269,1.769920114967497,1.6707491095900644,0.9345455601724648,1200.8587421595646,96.0,1696.0,0.016020049232603268,-535.1412578404354,535.1412578404354
q19:d59:t672:r3,19,59,672,3,asymmetric,irrational_to_rational,128,1736,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2176.0,32.0,2432.0,0.00824752063848529,440.0,440.0
q19:d59:t672:r3,19,59,672,3,asymmetric,irrational_to_rational,256,1736,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2240.0,32.0,2112.0,0.004472000181208521,504.0,504.0
q19:d59:t672:r3,19,59,672,3,asymmetric,irrational_to_rational,384,1736,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2304.0,64.0,1920.0,0.007111989045519738,568.0,568.0
q19:d59:t672:r3,19,59,672,3,asymmetric,irrational_to_rational,512,1736,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2366.9103388918757,64.0,1856.0,0.013450365041871967,630.9103388918757,630.9103388918757
q19:d59:t672:r3,19,59,672,3,asymmetric,rational_to_irrational,128,1736,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1312.0,32.0,1184.0,0.007590134996628206,-424.0,424.0
q19:d59:t672:r3,19,59,672,3,asymmetric,rational_to_irrational,256,1736,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1248.0,32.0,1344.0,0.003981412879817432,-488.0,488.0
q19:d59:t672:r3,19,59,672,3,asymmetric,rational_to_irrational,384,1736,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1184.0,64.0,1344.0,0.010034954215270557,-552.0,552.0
q19:d59:t672:r3,19,59,672,3,asymmetric,rational_to_irrational,512,1736,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1123.2563726228336,64.0,1632.0,0.015636052365719192,-612.7436273771664,612.7436273771664
q19:d59:t672:r4,19,59,672,4,clean,irrational_to_rational,128,1755,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2112.0,32.0,1888.0,0.054376289819083906,357.0,357.0
q19:d59:t672:r4,19,59,672,4,clean,irrational_to_rational,256,1755,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2176.0,32.0,1920.0,0.019388979855230377,421.0,421.0
q19:d59:t672:r4,19,59,672,4,clean,irrational_to_rational,384,1755,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2238.6435723684754,64.0,1888.0,0.0449211933628138,483.64357236847536,483.64357236847536
q19:d59:t672:r4,19,59,672,4,clean,irrational_to_rational,512,1755,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2294.303896358315,96.0,1824.0,0.07334802978431566,539.3038963583149,539.3038963583149
q19:d59:t672:r4,19,59,672,4,clean,rational_to_irrational,128,1755,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1376.0,32.0,1632.0,0.01142075902296067,-379.0,379.0
q19:d59:t672:r4,19,59,672,4,clean,rational_to_irrational,256,1755,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1331.2211300473632,64.0,1568.0,0.019736546983867436,-423.7788699526368,423.7788699526368
q19:d59:t672:r4,19,59,672,4,clean,rational_to_irrational,384,1755,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1273.365079117034,96.0,1600.0,0.04296675872589404,-481.63492088296607,481.63492088296607
q19:d59:t672:r4,19,59,672,4,clean,rational_to_irrational,512,1755,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1216.0,96.0,1696.0,0.07681648347323329,-539.0,539.0
q19:d59:t672:r4,19,59,672,4,asymmetric,irrational_to_rational,128,1755,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2208.0,32.0,1952.0,0.00954031257374828,453.0,453.0
q19:d59:t672:r4,19,59,672,4,asymmetric,irrational_to_rational,256,1755,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2272.0,32.0,2016.0,0.01038713575184501,517.0,517.0
q19:d59:t672:r4,19,59,672,4,asymmetric,irrational_to_rational,384,1755,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2336.0,64.0,1952.0,0.030009565512619726,581.0,581.0
q19:d59:t672:r4,19,59,672,4,asymmetric,irrational_to_rational,512,1755,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2393.5933589626,64.0,1888.0,0.06738425263883575,638.5933589626002,638.5933589626002
q19:d59:t672:r4,19,59,672,4,asymmetric,rational_to_irrational,128,1755,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1312.0,32.0,1248.0,0.008363573225024151,-443.0,443.0
q19:d59:t672:r4,19,59,672,4,asymmetric,rational_to_irrational,256,1755,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1254.4815611723982,64.0,1504.0,0.013290459738406821,-500.5184388276018,500.5184388276018
q19:d59:t672:r4,19,59,672,4,asymmetric,rational_to_irrational,384,1755,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1199.066178646798,96.0,1568.0,0.03384590152222077,-555.9338213532019,555.9338213532019
q19:d59:t672:r4,19,59,672,4,asymmetric,rational_to_irrational,512,1755,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1142.221343727403,128.0,1632.0,0.0701134517529368,-612.7786562725969,612.7786562725969
q19:d59:t672:r5,19,59,672,5,clean,irrational_to_rational,128,1774,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2144.0,32.0,1920.0,0.03232200778677956,370.0,370.0
q19:d59:t672:r5,19,59,672,5,clean,irrational_to_rational,256,1774,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2205.8438669501775,64.0,1984.0,0.11002014691914887,431.84386695017747,431.84386695017747
q19:d59:t672:r5,19,59,672,5,clean,irrational_to_rational,384,1774,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2259.6019002121157,64.0,1888.0,0.23771797851734033,485.60190021211565,485.60190021211565
q19:d59:t672:r5,19,59,672,5,clean,irrational_to_rational,512,1774,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2315.065356448875,96.0,1856.0,0.4217658381623113,541.0653564488748,541.0653564488748
q19:d59:t672:r5,19,59,672,5,clean,rational_to_irrational,128,1774,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1408.0,32.0,1664.0,0.0340334599710625,-366.0,366.0
q19:d59:t672:r5,19,59,672,5,clean,rational_to_irrational,256,1774,True,0.09917100537743269,1.4378683968772994,1.3386973914998668,0.768519701127366,1345.608390928239,64.0,1568.0,0.1116452366835901,-428.39160907176097,428.39160907176097
q19:d59:t672:r5,19,59,672,5,clean,rational_to_irrational,384,1774,True,0.09917100537743269,1.6202570332862032,1.5210860279087706,0.8597140193318179,1290.6241710417091,96.0,1632.0,0.24114213957337322,-483.37582895829087,483.37582895829087
q19:d59:t672:r5,19,59,672,5,clean,rational_to_irrational,512,1774,True,0.09917100537743269,1.7722755485227673,1.6731045431453346,0.9357232769500999,1234.138704477204,96.0,1728.0,0.41575291073904036,-539.8612955227959,539.8612955227959
q19:d59:t672:r5,19,59,672,5,asymmetric,irrational_to_rational,128,1774,True,1.1996012752274867,0.09917100537743269,1.100430269850054,0.6493861403024597,2240.0,32.0,2016.0,0.02098493572627881,466.0,466.0
q19:d59:t672:r5,19,59,672,5,asymmetric,irrational_to_rational,256,1774,True,1.4378683968772994,0.09917100537743269,1.3386973914998668,0.768519701127366,2295.248007896069,64.0,2048.0,0.04631286035189669,521.2480078960689,521.2480078960689
q19:d59:t672:r5,19,59,672,5,asymmetric,irrational_to_rational,384,1774,True,1.6202570332862032,0.09917100537743269,1.5210860279087706,0.8597140193318179,2350.8553794694208,96.0,1984.0,0.1577761803347191,576.8553794694208,576.8553794694208
q19:d59:t672:r5,19,59,672,5,asymmetric,irrational_to_rational,512,1774,True,1.7722755485227673,0.09917100537743269,1.6731045431453346,0.9357232769500999,2407.860234719882,96.0,1920.0,0.36449753626557,633.8602347198821,633.8602347198821
q19:d59:t672:r5,19,59,672,5,asymmetric,rational_to_irrational,128,1774,True,0.09917100537743269,1.1996012752274867,1.100430269850054,0.6493861403024597,1344.0,32.0,1600.0,0.0313189957685835,-430.0,430.0
