identity,family,stratum,condition,window,window_id,x_p,x_r,local_loss,null_loss,occupied_b4,occupied_b8,occupied_b16,occupied_b32,cycle_rho,cycle_miss_signed,cycle_miss_abs,cycle_closure,best_rho,best_lag,best_miss_abs,any_coherent_return,median_rho,orientation
double:driven2,double,driven2,chronological,8,double:driven2:w008,1.6167685727889596,0.8023692475494708,0.3859555563788973,0.9620397530380197,4,8,15,21,0.551857271341852,-0.05133810953052661,0.05133810953052661,False,0.7324536953357212,4,0.4435391034950811,False,0.5567317418185861,0.15568062841513197
double:driven2,double,driven2,shuffled,8,double:driven2:w008,1.6167685727889596,1.9555653056879176,1.0154597848861404,1.038533238376233,4,8,15,21,0.22192497376186265,0.4398615876012154,0.4398615876012154,False,0.5475625659997413,12,0.42380602413428814,False,0.19363166289907732,-0.47135308238528
double:driven2,double,driven2,reversed,8,double:driven2:w008,1.6167685727889596,0.9656808908941671,0.4258418703821339,0.8819515316034221,4,8,15,21,0.5518572713418523,0.051338109530526595,0.051338109530526595,False,0.7324536953357212,4,0.4435391034950811,False,0.556731741818586,-0.15568062841513194
double:driven2,double,driven2,broken_lineage,8,double:driven2:w008,1.5745349760541199,1.0360986903827423,0.5050821095625844,0.9749691110525455,4,8,15,20,0.4796929884331328,0.2602150314219115,0.2602150314219115,False,0.7367616807134698,9,0.4582096687279159,False,0.47039659212073626,0.22963633262970046
double:driven2,double,driven2,chronological,9,double:driven2:w009,1.4888444516943686,0.95407060196425,0.48624243596587874,1.0193007414017328,4,8,13,19,0.6344448872225826,-0.03052992344545398,0.03052992344545398,False,0.7871507269205251,5,0.38148441129364546,False,0.6253514860463395,0.141963804667751
double:driven2,double,driven2,shuffled,9,double:driven2:w009,1.4888444516943686,2.0,1.1230208791980765,0.983907892155868,4,8,13,19,0.12601303956984017,-0.48452109196891624,0.48452109196891624,False,0.2948303313411748,2,0.44226428652458166,False,0.13698217897410087,0.22701145060783529
double:driven2,double,driven2,reversed,9,double:driven2:w009,1.4888444516943686,0.5824680298959195,0.2780992668915577,0.9548996772964548,4,8,13,19,0.6344448872225826,0.03052992344545398,0.03052992344545398,False,0.7871507269205252,5,0.3814844112936454,False,0.6253514860463396,-0.141963804667751
double:driven2,double,driven2,broken_lineage,9,double:driven2:w009,1.4420429444936045,1.0004519265154677,0.4400652671756115,0.8797329597002037,4,8,13,18,0.4649944134728589,0.27898177276808,0.27898177276808,False,0.746030118792414,5,0.15356105532952807,False,0.4460934878563032,0.21579686669684126
double:driven2,double,driven2,chronological,10,double:driven2:w010,1.4634259852769067,0.5575162446185228,0.2510397370848022,0.9005647441056168,4,8,14,18,0.5233350763859258,-0.034094092406944054,0.034094092406944054,False,0.7573639328096671,4,0.45061493151393966,False,0.5440360484502642,0.13451164122172637
double:driven2,double,driven2,shuffled,10,double:driven2:w010,1.4634259852769067,1.5830147187738903,0.9165455735536873,1.15797479667604,4,8,14,18,0.10005047603857033,0.41790582723240877,0.41790582723240877,False,0.39017387444763074,16,0.02500690674274368,False,0.1814871246882307,-0.4422016710798311
double:driven2,double,driven2,reversed,10,double:driven2:w010,1.4634259852769067,0.5237350626772842,0.22699680687779125,0.866838304532849,4,8,14,18,0.5233350763859258,0.034094092406944054,0.034094092406944054,False,0.7573639328096671,4,0.45061493151393966,False,0.5440360484502642,-0.13451164122172635
double:driven2,double,driven2,broken_lineage,10,double:driven2:w010,1.4634259852769067,0.7154712888281076,0.40659721176515673,1.1365856830709022,4,8,14,18,0.39902981578258667,0.2837419904622797,0.2837419904622797,False,0.7300971490054837,15,0.33907664049604685,False,0.48092665967520887,0.20424331259959103
double:driven2,double,driven2,chronological,11,double:driven2:w011,1.596861438078776,0.388909429785013,0.17668668227731707,0.9086263728549265,4,8,14,21,0.542618542981578,-0.00810840156777496,0.00810840156777496,False,0.7494742477945708,5,0.38934558959953414,False,0.584465580899366,0.15063321884369127
double:driven2,double,driven2,shuffled,11,double:driven2:w011,1.596861438078776,1.9320295316428118,1.2476050263319896,1.2914968491927206,4,8,14,21,0.08676674505135216,-0.002054834505222881,0.002054834505222881,False,0.2730179998962701,6,0.3679531688443187,False,0.19388526363805642,-0.3845075525836018
double:driven2,double,driven2,reversed,11,double:driven2:w011,1.596861438078776,0.9602485624617122,0.4498670646738929,0.9369804491466351,4,8,14,21,0.542618542981578,0.008108401567774955,0.008108401567774955,False,0.749474247794571,5,0.3893455895995342,False,0.584465580899366,-0.15063321884369127
double:driven2,double,driven2,broken_lineage,11,double:driven2:w011,1.5745349760541199,1.8580991534599471,0.6694394476915323,0.7205637508041226,4,8,15,20,0.31480727373411,0.4093189016253617,0.4093189016253617,False,0.6240745263812655,5,0.08028219577469117,False,0.469587091004907,0.19136810128231177
