pair_id,q,d,duration,replicate,condition,window,true_center,irrational_to_rational,rational_to_irrational,parent_ridge,forward_error,reverse_error,parent_error,parent_abs_error,better_single_error,wrong_reverse_ridge,wrong_pair_parent,wrong_pair_abs_error
q29:d61:t672:r4,29,61,672,4,clean,384,2209,2670.3936127981615,1749.0844647462031,2209.7390387721825,461.3936127981615,-459.91553525379686,0.7390387721825391,0.7390387721825391,459.91553525379686,1141.069492263514,1905.7315525308377,303.2684474691623
q29:d61:t672:r4,29,61,672,4,clean,512,2209,2732.341278481537,1686.527095706425,2209.4341870939807,523.3412784815368,-522.4729042935751,0.434187093980654,0.434187093980654,522.4729042935751,1083.562404376309,1907.9518414289228,301.04815857107724
q29:d61:t672:r5,29,61,672,5,asymmetric,128,2228,2400.0,1795.2373078506932,2097.6186539253467,172.0,-432.76269214930676,-130.38134607465327,130.38134607465327,172.0,1216.0,1808.0,420.0
q29:d61:t672:r5,29,61,672,5,asymmetric,256,2228,2726.3967332155876,1751.4859374448192,2238.9413353302034,498.3967332155876,-476.5140625551808,10.941335330203401,10.941335330203401,476.5140625551808,1159.785329827714,1943.0910315216506,284.9089684783494
q29:d61:t672:r5,29,61,672,5,asymmetric,384,2228,2786.4160142731057,1691.6801633078314,2239.0480887904687,558.4160142731057,-536.3198366921686,11.048088790468682,11.048088790468682,536.3198366921686,1102.948578398813,1944.6822963359593,283.31770366404066
q29:d61:t672:r5,29,61,672,5,asymmetric,512,2228,2849.15192281018,1629.0120546529938,2239.081988731587,621.1519228101802,-598.9879453470062,11.08198873158699,11.08198873158699,598.9879453470062,1044.7266409432345,1946.9392818767074,281.06071812329265
q29:d61:t672:r5,29,61,672,5,clean,128,2228,2586.303247250899,1874.3662764271196,2230.3347618390094,358.30324725089895,-353.6337235728804,2.3347618390093885,2.3347618390093885,353.6337235728804,1280.0,1933.1516236254495,294.8483763745505
q29:d61:t672:r5,29,61,672,5,clean,256,2228,2627.499451513679,1829.0744066900413,2228.28692910186,399.4994515136791,-398.9255933099587,0.2869291018600961,0.2869291018600961,398.9255933099587,1216.3329625279848,1921.916207020832,306.08379297916804
q29:d61:t672:r5,29,61,672,5,clean,384,2228,2685.976513882879,1771.2406843116999,2228.6085990972892,457.97651388287886,-456.75931568830015,0.6085990972892432,0.6085990972892432,456.75931568830015,1162.089361827316,1924.0329378550973,303.9670621449027
q29:d61:t672:r5,29,61,672,5,clean,512,2228,2747.8053939788224,1709.1988077090548,2228.5021008439385,519.8053939788224,-518.8011922909452,0.5021008439384786,0.5021008439384786,518.8011922909452,1106.2211915549872,1927.0132927669047,300.98670723309533
q29:d61:t672:r6,29,61,672,6,asymmetric,128,2247,2080.0,1824.0,1952.0,-167.0,-423.0,-295.0,295.0,167.0,1248.0,1664.0,583.0
q29:d61:t672:r6,29,61,672,6,asymmetric,256,2247,2740.971555494033,1771.5411222316604,2256.256338862847,493.97155549403305,-475.45887776833956,9.25633886284686,9.25633886284686,475.45887776833956,1184.0,1962.4857777470165,284.5142222529835
q29:d61:t672:r6,29,61,672,6,asymmetric,384,2247,2800.661727236528,1712.4933807611292,2256.5775539988285,553.6617272365279,-534.5066192388708,9.577553998828535,9.577553998828535,534.5066192388708,1125.2524504823366,1962.9570888594321,284.04291114056787
q29:d61:t672:r6,29,61,672,6,asymmetric,512,2247,2863.2931259397005,1650.0659880764797,2256.6795570080903,616.2931259397005,-596.9340119235203,9.679557008090342,9.679557008090342,596.9340119235203,1069.6688367393206,1966.4809813395104,280.51901866048956
q29:d61:t672:r6,29,61,672,6,clean,128,2247,2600.750467522308,1898.2389635262614,2249.494715524285,353.7504675223081,-348.7610364737386,2.4947155242848567,2.4947155242848567,348.7610364737386,1280.0,1940.375233761154,306.62476623884595
q29:d61:t672:r6,29,61,672,6,clean,256,2247,2644.6005959047393,1852.9726147427725,2248.786605323756,397.6005959047393,-394.0273852572275,1.7866053237557935,1.7866053237557935,394.0273852572275,1234.759139998587,1939.6798679516633,307.32013204833675
q29:d61:t672:r6,29,61,672,6,clean,384,2247,2703.3662751203296,1793.329291377185,2248.3477832487574,456.36627512032965,-453.670708622815,1.3477832487574233,1.3477832487574233,453.670708622815,1176.6848842429306,1940.02557968163,306.97442031837
q29:d61:t672:r6,29,61,672,6,clean,512,2247,2765.7040979323915,1731.3030753108956,2248.5035866216435,518.7040979323915,-515.6969246891044,1.5035866216435352,1.5035866216435352,515.6969246891044,1120.0,1942.8520489661958,304.14795103380425
q29:d61:t672:r7,29,61,672,7,asymmetric,128,2266,2699.943175273553,1984.0,2341.9715876367763,433.94317527355315,-282.0,75.97158763677635,75.97158763677635,282.0,1248.0,1973.9715876367766,292.0284123632234
q29:d61:t672:r7,29,61,672,7,asymmetric,256,2266,2750.873140154316,1798.976475228704,2274.92480769151,484.87314015431593,-467.023524771296,8.924807691510068,8.924807691510068,467.023524771296,1216.0,1983.436570077158,282.56342992284203
q29:d61:t672:r7,29,61,672,7,asymmetric,384,2266,2810.0042028401326,1739.620766536408,2274.81248468827,544.0042028401326,-526.3792334635921,8.81248468827016,8.81248468827016,526.3792334635921,1152.0,1981.0021014200663,284.9978985799337
q29:d61:t672:r7,29,61,672,7,asymmetric,512,2266,2872.458054473139,1677.0955777647905,2274.7768161189647,606.4580544731389,-588.9044222352095,8.776816118964689,8.776816118964689,588.9044222352095,1088.0,1980.2290272365694,285.77097276343056
q29:d61:t672:r7,29,61,672,7,clean,128,2266,2622.2880781608646,1920.0,2271.1440390804323,356.28807816086464,-346.0,5.1440390804323215,5.1440390804323215,346.0,1312.0,1967.1440390804323,298.8559609195677
q29:d61:t672:r7,29,61,672,7,clean,256,2266,2661.012878888255,1871.3806817484422,2266.1967803183484,395.0128788882548,-394.61931825155784,0.19678031834837384,0.19678031834837384,394.61931825155784,1256.3149385840811,1958.663908736168,307.33609126383203
q29:d61:t672:r7,29,61,672,7,clean,384,2266,2719.7717473312678,1812.8921475195596,2266.3319474254135,453.77174733126776,-453.10785248044044,0.3319474254135457,0.3319474254135457,453.10785248044044,1201.5801503143462,1960.675948822807,305.32405117719304
q29:d61:t672:r7,29,61,672,7,clean,512,2266,2781.711574533172,1750.6423330840626,2266.1769538086173,515.7115745331721,-515.3576669159374,0.176953808617327,0.176953808617327,515.3576669159374,1145.0537109947295,1963.3826427639508,302.6173572360492
q31:d67:t288:r0,31,67,288,0,asymmetric,128,2285,2494.8749468907263,2089.00576590999,2291.940356400358,209.87494689072628,-195.9942340900102,6.940356400357814,6.940356400357814,195.9942340900102,1280.0,1887.4374734453631,397.56252655463686
q31:d67:t288:r0,31,67,288,0,asymmetric,256,2285,2525.3234985672575,2047.3422343662198,2286.332866466739,240.3234985672575,-237.65776563378017,1.3328664667387784,1.3328664667387784,237.65776563378017,1216.0,1870.6617492836288,414.33825071637125
q31:d67:t288:r0,31,67,288,0,asymmetric,384,2285,2585.3378738854612,1987.219237782788,2286.2785558341247,300.33787388546125,-297.780762217212,1.2785558341247452,1.2785558341247452,297.780762217212,1158.8867706962742,1872.1123222908677,412.8876777091323
q31:d67:t288:r0,31,67,288,0,asymmetric,512,2285,2647.907717762061,1924.7777489360867,2286.342733349074,362.9077177620611,-360.2222510639133,1.3427333490740239,1.3427333490740239,360.2222510639133,1102.9090485900747,1875.408383176068,409.5916168239321
q31:d67:t288:r0,31,67,288,0,clean,128,2285,2454.394300898641,2119.240871083887,2286.8175859912644,169.39430089864118,-165.7591289161128,1.8175859912644228,1.8175859912644228,165.7591289161128,1344.0,1899.1971504493206,385.8028495506794
q31:d67:t288:r0,31,67,288,0,clean,256,2285,2493.278744880223,2079.990107788234,2286.6344263342285,208.2787448802228,-205.00989221176587,1.6344263342284648,1.6344263342284648,205.00989221176587,1280.0,1886.6393724401114,398.3606275598886
q31:d67:t288:r0,31,67,288,0,clean,384,2285,2553.523253092615,2020.5050888149992,2287.014170953807,268.52325309261505,-264.4949111850008,2.0141709538070245,2.0141709538070245,264.4949111850008,1220.442208619778,1886.9827308561967,398.01726914380333
q31:d67:t288:r0,31,67,288,0,clean,512,2285,2616.175675233376,1958.1273421869882,2287.151508710182,331.17567523337584,-326.87265781301176,2.1515087101820427,2.1515087101820427,326.87265781301176,1164.1293703780839,1890.1525228057299,394.84747719427014
q31:d67:t288:r1,31,67,288,1,asymmetric,128,2304,2496.0,2118.875300105285,2307.4376500526423,192.0,-185.12469989471492,3.4376500526423115,3.4376500526423115,185.12469989471492,1294.6202262867891,1895.3101131433946,408.6898868566054
q31:d67:t288:r1,31,67,288,1,asymmetric,256,2304,2538.8168060265793,2076.27656109838,2307.5466835624798,234.81680602657934,-227.72343890161983,3.546683562479757,3.546683562479757,227.72343890161983,1248.0,1893.4084030132897,410.59159698671033
q31:d67:t288:r1,31,67,288,1,asymmetric,384,2304,2600.1627925788325,2014.7301131467916,2307.4464528628123,296.1627925788325,-289.2698868532084,3.4464528628122935,3.4464528628122935,289.2698868532084,1184.0,1892.0813962894163,411.91860371058374
q31:d67:t288:r1,31,67,288,1,asymmetric,512,2304,2663.2104566498583,1951.6105177925535,2307.410487221206,359.2104566498583,-352.38948220744646,3.41048722120604,3.41048722120604,352.38948220744646,1123.0216685149405,1893.1160625823995,410.88393741760046
q31:d67:t288:r1,31,67,288,1,clean,128,2304,2464.0,2144.0,2304.0,160.0,-160.0,0.0,0.0,160.0,1344.0,1904.0,400.0
q31:d67:t288:r1,31,67,288,1,clean,256,2304,2506.467480498245,2104.366502833276,2305.4169916657606,202.4674804982451,-199.63349716672383,1.4169916657606336,1.4169916657606336,199.63349716672383,1288.1017352474598,1897.2846078728526,406.7153921271474
q31:d67:t288:r1,31,67,288,1,clean,384,2304,2566.761576703384,2043.908907423925,2305.3352420636547,262.761576703384,-260.09109257607497,1.3352420636547322,1.3352420636547322,260.09109257607497,1231.7036958653225,1899.2326362843532,404.76736371564675
q31:d67:t288:r1,31,67,288,1,clean,512,2304,2629.4317924341426,1981.180023502671,2305.3059079684067,325.4317924341426,-322.819976497329,1.3059079684067,1.3059079684067,322.819976497329,1174.039829457678,1901.7358109459103,402.2641890540897
q31:d67:t288:r2,31,67,288,2,asymmetric,128,2322,2528.0,2123.8074645518423,2325.9037322759214,206.0,-198.19253544815774,3.9037322759213566,3.9037322759213566,198.19253544815774,1312.0,1920.0,402.0
q31:d67:t288:r2,31,67,288,2,asymmetric,256,2322,2564.2865565795864,2085.387095728233,2324.83682615391,242.28655657958643,-236.6129042717671,2.8368261539098967,2.8368261539098967,236.6129042717671,1256.289861173457,1910.2882088765218,411.7117911234782
q31:d67:t288:r2,31,67,288,2,asymmetric,384,2322,2624.8877504914553,2025.540926344063,2325.2143384177593,302.88775049145534,-296.4590736559369,3.214338417759336,3.214338417759336,296.4590736559369,1200.5876379779165,1912.737694234686,409.26230576531407
q31:d67:t288:r2,31,67,288,2,asymmetric,512,2322,2687.2927382047974,1963.0314395672299,2325.1620888860134,365.2927382047974,-358.9685604327701,3.1620888860134073,3.1620888860134073,358.9685604327701,1143.5037251553563,1915.3982316800768,406.60176831992317
q31:d67:t288:r2,31,67,288,2,clean,128,2322,2490.9929239541307,2159.556981859935,2325.274952907033,168.99292395413067,-162.44301814006485,3.2749529070329118,3.2749529070329118,162.44301814006485,1376.0,1933.4964619770653,388.50353802293466
q31:d67:t288:r2,31,67,288,2,clean,256,2322,2527.7848270865543,2119.2957982689877,2323.540312677771,205.7848270865543,-202.7042017310123,1.5403126777709986,1.5403126777709986,202.7042017310123,1312.0,1919.8924135432771,402.10758645672286
q31:d67:t288:r2,31,67,288,2,clean,384,2322,2588.3384027039647,2058.9192485606277,2323.628825632296,266.3384027039647,-263.0807514393723,1.628825632295957,1.628825632295957,263.0807514393723,1252.8046427628053,1920.5715227333849,401.4284772666151
q31:d67:t288:r2,31,67,288,2,clean,512,2322,2650.8776387382973,1996.21944615477,2323.5485424465337,328.87763873829726,-325.7805538452301,1.5485424465337019,1.5485424465337019,325.7805538452301,1197.2182548144444,1924.0479467763707,397.95205322362926
q31:d67:t288:r3,31,67,288,3,asymmetric,128,2341,2545.661720954492,2144.0,2344.830860477246,204.661720954492,-197.0,3.8308604772460058,3.8308604772460058,197.0,1344.0,1944.830860477246,396.169139522754
q31:d67:t288:r3,31,67,288,3,asymmetric,256,2341,2583.1248659132243,2104.4186214619695,2343.771743687597,242.1248659132243,-236.58137853803055,2.7717436875968815,2.7717436875968815,236.58137853803055,1280.0,1931.5624329566122,409.43756704338784
q31:d67:t288:r3,31,67,288,3,asymmetric,384,2341,2643.2580172868793,2043.6379678143119,2343.4479925505957,302.2580172868793,-297.3620321856881,2.4479925505957,2.4479925505957,297.3620321856881,1216.8085763799243,1930.033296833402,410.9667031665981
q31:d67:t288:r3,31,67,288,3,asymmetric,512,2341,2705.8704814091316,1980.7931613577928,2343.3318213834623,364.87048140913157,-360.20683864220723,2.331821383462284,2.331821383462284,360.20683864220723,1161.4975834926656,1933.6840324508985,407.3159675491015
q31:d67:t288:r3,31,67,288,3,clean,128,2341,2509.9802703324413,2176.0,2342.9901351662206,168.98027033244125,-165.0,1.9901351662206253,1.9901351662206253,165.0,1388.9860647651324,1949.4831675487867,391.5168324512133
q31:d67:t288:r3,31,67,288,3,clean,256,2341,2547.5448515171597,2132.937405085541,2340.2411283013503,206.5448515171597,-208.06259491445917,-0.7588716986497275,0.7588716986497275,206.5448515171597,1335.5160071141866,1941.5304293156732,399.46957068432675
q31:d67:t288:r3,31,67,288,3,clean,384,2341,2606.624281737369,2072.0692544884355,2339.3467681129023,265.6242817373691,-268.9307455115645,-1.6532318870977178,1.6532318870977178,265.6242817373691,1279.5764638537073,1943.100372795538,397.8996272044619
q31:d67:t288:r3,31,67,288,3,clean,512,2341,2668.8586405736824,2009.1930516240702,2339.025846098876,327.85864057368235,-331.8069483759298,-1.9741539011238274,1.9741539011238274,327.85864057368235,1225.2330755188916,1947.0458580462869,393.95414195371313
q31:d67:t288:r4,31,67,288,4,asymmetric,128,2360,2570.8762274214178,2159.6041756543564,2365.240201537887,210.87622742141775,-200.39582434564363,5.24020153788706,5.24020153788706,200.39582434564363,1248.0,1909.4381137107089,450.5618862892911
q31:d67:t288:r4,31,67,288,4,asymmetric,256,2360,2611.1599033409334,2120.9733057748704,2366.066604557902,251.1599033409334,-239.02669422512963,6.066604557901883,6.066604557901883,239.02669422512963,1184.0,1897.5799516704667,462.4200483295333
q31:d67:t288:r4,31,67,288,4,asymmetric,384,2360,2671.2120158148473,2060.8462636835366,2366.029139749192,311.2120158148473,-299.15373631646344,6.029139749191927,6.029139749191927,299.15373631646344,1120.0,1895.6060079074236,464.39399209257635
q31:d67:t288:r4,31,67,288,4,asymmetric,512,2360,2733.7954008621864,1998.2359917465046,2366.0156963043455,373.7954008621864,-361.7640082534954,6.015696304345511,6.015696304345511,361.7640082534954,1061.889852308355,1897.8426265852709,462.15737341472914
q31:d67:t288:r4,31,67,288,4,clean,128,2360,2528.0,2192.3199728076834,2360.1599864038417,168.0,-167.68002719231663,0.1599864038416854,0.1599864038416854,167.68002719231663,1312.0,1920.0,440.0
q31:d67:t288:r4,31,67,288,4,clean,256,2360,2568.863236271294,2154.4703425386997,2361.666789404997,208.86323627129423,-205.5296574613003,1.6667894049969618,1.6667894049969618,205.5296574613003,1253.6604349435647,1911.2618356074295,448.7381643925705
q31:d67:t288:r4,31,67,288,4,clean,384,2360,2629.829141097895,2094.335033630263,2362.0820873640787,269.829141097895,-265.66496636973716,2.0820873640786886,2.0820873640786886,265.66496636973716,1199.3407614812297,1914.5849512895625,445.41504871043753
q31:d67:t288:r4,31,67,288,4,clean,512,2360,2692.7404209755427,2031.7217953228262,2362.2311081491844,332.74042097554275,-328.2782046771738,2.231108149184365,2.231108149184365,328.2782046771738,1143.4091855685822,1918.0748032720626,441.9251967279374
q31:d67:t288:r5,31,67,288,5,asymmetric,128,2379,2588.173592612199,2178.6444206135425,2383.409006612871,209.17359261219917,-200.35557938645752,4.409006612871053,4.409006612871053,200.35557938645752,1248.0,1918.0867963060996,460.9132036939004
q31:d67:t288:r5,31,67,288,5,asymmetric,256,2379,2622.132719281286,2141.0743347533044,2381.603527017295,243.13271928128597,-237.92566524669564,2.603527017295164,2.603527017295164,237.92566524669564,1196.4122571185756,1909.2724881999306,469.72751180006935
q31:d67:t288:r5,31,67,288,5,asymmetric,384,2379,2681.92527904936,2080.1409344150147,2381.0331067321877,302.92527904936014,-298.8590655849853,2.0331067321876617,2.0331067321876617,298.8590655849853,1139.4664446522163,1910.6958618507883,468.30413814921167
q31:d67:t288:r5,31,67,288,5,asymmetric,512,2379,2744.4155291627208,2018.00445002499,2381.2099895938554,365.41552916272076,-360.9955499750099,2.2099895938554255,2.2099895938554255,360.9955499750099,1081.2549162688115,1912.8352227157661,466.1647772842339
q31:d67:t288:r5,31,67,288,5,clean,128,2379,2549.1854546108157,2208.0,2378.5927273054076,170.18545461081567,-171.0,-0.40727269459239324,0.40727269459239324,170.18545461081567,1327.3094185555276,1938.2474365831717,440.75256341682825
q31:d67:t288:r5,31,67,288,5,clean,256,2379,2588.9389279043116,2174.6199368318644,2381.7794323680882,209.93892790431164,-204.38006316813562,2.779432368088237,2.779432368088237,204.38006316813562,1280.0,1934.4694639521558,444.5305360478442
q31:d67:t288:r5,31,67,288,5,clean,384,2379,2649.290368836073,2114.5108699193856,2381.9006193777295,270.29036883607296,-264.48913008061436,2.9006193777295266,2.9006193777295266,264.48913008061436,1216.0,1932.6451844180365,446.3548155819635
q31:d67:t288:r5,31,67,288,5,clean,512,2379,2711.9811614947844,2051.9599854522253,2381.970573473505,332.9811614947844,-327.0400145477747,2.970573473504828,2.970573473504828,327.0400145477747,1156.3013681142247,1934.1412648045045,444.85873519549546
q31:d67:t288:r6,31,67,288,6,asymmetric,128,2398,2600.8372220624788,2202.759993905307,2401.798607983893,202.83722206247876,-195.24000609469294,3.798607983892907,3.798607983892907,195.24000609469294,1280.0,1940.4186110312394,457.5813889687606
q31:d67:t288:r6,31,67,288,6,asymmetric,256,2398,2636.428155958149,2170.723417439999,2403.5757866990743,238.4281559581491,-227.27658256000086,5.575786699074342,5.575786699074342,227.27658256000086,1217.1092331810876,1926.7686945696182,471.2313054303818
q31:d67:t288:r6,31,67,288,6,asymmetric,384,2398,2697.2992701453045,2110.6569502980424,2403.9781102216734,299.2992701453045,-287.3430497019576,5.9781102216734325,5.9781102216734325,287.3430497019576,1162.5166788374843,1929.9079744913943,468.09202550860573
q31:d67:t288:r6,31,67,288,6,asymmetric,512,2398,2760.1765364305375,2048.0842039387235,2404.1303701846305,362.17653643053745,-349.9157960612765,6.130370184630465,6.130370184630465,349.9157960612765,1106.3576603208255,1933.2670983756816,464.7329016243184
q31:d67:t288:r6,31,67,288,6,clean,128,2398,2560.0,2230.858094714947,2395.429047357474,162.0,-167.14190528505287,-2.5709526425262084,2.5709526425262084,162.0,1344.0,1952.0,446.0
q31:d67:t288:r6,31,67,288,6,clean,256,2398,2604.2492040283273,2191.339408731243,2397.794306379785,206.2492040283273,-206.6605912687569,-0.2056936202147881,0.2056936202147881,206.2492040283273,1290.518687218937,1947.3839456236321,450.61605437636786
q31:d67:t288:r6,31,67,288,6,clean,384,2398,2665.0917097638107,2130.5217259500455,2397.806717856928,267.09170976381074,-267.4782740499545,-0.19328214307188318,0.19328214307188318,267.09170976381074,1234.2735312939237,1949.6826205288671,448.3173794711329
q31:d67:t288:r6,31,67,288,6,clean,512,2398,2727.958710518392,2067.6636323813905,2397.811171449891,329.95871051839185,-330.33636761860953,-0.18882855010906496,0.18882855010906496,329.95871051839185,1176.7370912249687,1952.3479008716804,445.6520991283196
q31:d67:t288:r7,31,67,288,7,asymmetric,128,2417,2624.0,2214.5190689464816,2419.259534473241,207.0,-202.48093105351836,2.2595344732408194,2.2595344732408194,202.48093105351836,1312.0,1968.0,449.0
q31:d67:t288:r7,31,67,288,7,asymmetric,256,2417,2661.5513067299053,2174.2103820775274,2417.8808444037163,244.55130672990526,-242.78961792247264,0.8808444037163099,0.8808444037163099,242.78961792247264,1248.0,1954.7756533649526,462.22434663504737
q31:d67:t288:r7,31,67,288,7,asymmetric,384,2417,2721.8007863285566,2113.6430753095706,2417.7219308190633,304.80078632855657,-303.3569246904294,0.7219308190633456,0.7219308190633456,303.3569246904294,1184.0,1952.9003931642783,464.0996068357217
q31:d67:t288:r7,31,67,288,7,asymmetric,512,2417,2784.211131530829,2051.3715165727617,2417.7913240517955,367.2111315308289,-365.6284834272383,0.7913240517955273,0.7913240517955273,365.6284834272383,1123.2563726228336,1953.7337520768313,463.26624792316875
q31:d67:t288:r7,31,67,288,7,clean,128,2417,2587.112682450878,2254.0900285573507,2420.6013555041145,170.11268245087786,-162.9099714426493,3.601355504114508,3.601355504114508,162.9099714426493,1376.0,1981.556341225439,435.4436587745611
q31:d67:t288:r7,31,67,288,7,clean,256,2417,2623.3024453194766,2214.9357083668206,2419.119076843149,206.30244531947665,-202.06429163317944,2.1190768431488323,2.1190768431488323,202.06429163317944,1312.8451757334353,1968.0738105264559,448.9261894735441
q31:d67:t288:r7,31,67,288,7,clean,384,2417,2683.503134614888,2154.517542437275,2419.010338526082,266.50313461488804,-262.4824575627249,2.010338526081796,2.010338526081796,262.4824575627249,1257.6410722320397,1970.572103423464,446.4278965765361
q31:d67:t288:r7,31,67,288,7,clean,512,2417,2746.1398332750296,2091.8028069410457,2418.9713201080376,329.13983327502956,-325.1971930589543,1.9713201080376166,1.9713201080376166,325.1971930589543,1200.8587421595646,1973.4992877172972,443.5007122827028
q31:d67:t480:r0,31,67,480,0,asymmetric,128,2436,2764.0031089724007,2123.8427043848037,2443.922906678602,328.0031089724007,-312.1572956151963,7.922906678601976,7.922906678601976,312.1572956151963,1312.0,2038.0015544862003,397.99844551379965
q31:d67:t480:r0,31,67,480,0,asymmetric,256,2436,2803.3056686860905,2093.1851056636483,2448.2453871748694,367.3056686860905,-342.8148943363517,12.245387174869393,12.245387174869393,342.8148943363517,1254.4815611723982,2028.8936149292444,407.10638507075555
q31:d67:t480:r0,31,67,480,0,asymmetric,384,2436,2862.2011336244536,2033.006186686568,2447.6036601555106,426.20113362445363,-402.99381331343193,11.603660155510624,11.603660155510624,402.99381331343193,1199.066178646798,2030.6336561356259,405.36634386437413
q31:d67:t480:r0,31,67,480,0,asymmetric,512,2436,2924.3694804562933,1970.3772998392683,2447.373390147781,488.36948045629333,-465.6227001607317,11.37339014778081,11.37339014778081,465.6227001607317,1142.221343727403,2033.2954120918482,402.7045879081518
q31:d67:t480:r0,31,67,480,0,clean,128,2436,2698.697948966458,2176.0,2437.348974483229,262.69794896645817,-260.0,1.3489744832290853,1.3489744832290853,260.0,1376.0,2037.348974483229,398.6510255167709
q31:d67:t480:r0,31,67,480,0,clean,256,2436,2736.3746485348993,2134.346267454779,2435.360457994839,300.3746485348993,-301.6537325452209,-0.6395420051608198,0.6395420051608198,300.3746485348993,1331.2211300473632,2033.7978892911312,402.20211070886876
q31:d67:t480:r0,31,67,480,0,clean,384,2436,2797.023381813138,2073.334225359884,2435.178803586511,361.0233818131378,-362.66577464011607,-0.8211964134889058,0.8211964134889058,361.0233818131378,1273.365079117034,2035.1942304650859,400.80576953491413
q31:d67:t480:r0,31,67,480,0,clean,512,2436,2859.6029503389354,2010.4063901108614,2435.0046702248983,423.60295033893544,-425.59360988913863,-0.995329775101709,0.995329775101709,423.60295033893544,1216.0,2037.8014751694677,398.1985248305323
q31:d67:t480:r1,31,67,480,1,asymmetric,128,2455,2752.0,2156.6378236524174,2454.318911826209,297.0,-298.3621763475826,-0.6810881737910677,0.6810881737910677,297.0,1344.0,2048.0,407.0
q31:d67:t480:r1,31,67,480,1,asymmetric,256,2455,2807.2606358861563,2112.0,2459.630317943078,352.26063588615625,-343.0,4.630317943077898,4.630317943077898,343.0,1280.0,2043.6303179430781,411.3696820569219
q31:d67:t480:r1,31,67,480,1,asymmetric,384,2455,2868.3597460599663,2048.0,2458.1798730299834,413.35974605996626,-407.0,3.179873029983355,3.179873029983355,407.0,1217.9181653084815,2043.138955684224,411.8610443157761
q31:d67:t480:r1,31,67,480,1,asymmetric,512,2455,2931.318823825822,1984.0,2457.6594119129113,476.31882382582216,-471.0,2.6594119129113096,2.6594119129113096,471.0,1162.651980989894,2046.9854024078581,408.01459759214185
q31:d67:t480:r1,31,67,480,1,clean,128,2455,2713.8027227485104,2208.0,2460.9013613742554,258.8027227485104,-247.0,5.90136137425543,5.90136137425543,247.0,1408.0,2060.9013613742554,394.09863862574457
q31:d67:t480:r1,31,67,480,1,clean,256,2455,2756.1228697246643,2156.7153055042186,2456.419087614441,301.12286972466427,-298.2846944957814,1.419087614441196,1.419087614441196,298.2846944957814,1345.608390928239,2050.8656303264515,404.13436967354846
q31:d67:t480:r1,31,67,480,1,clean,384,2455,2817.7687177755347,2096.808819508537,2457.288768642036,362.7687177755347,-358.191180491463,2.2887686420358477,2.2887686420358477,358.191180491463,1290.6241710417091,2054.196444408622,400.803555591378
q31:d67:t480:r1,31,67,480,1,clean,512,2455,2880.7709125271836,2034.2776894064575,2457.5243009668206,425.77091252718355,-420.7223105935425,2.524300966820647,2.524300966820647,420.7223105935425,1234.138704477204,2057.454808502194,397.5451914978062
q31:d67:t480:r2,31,67,480,2,asymmetric,128,2474,2803.5079450649796,2156.0107480684874,2479.7593465667333,329.5079450649796,-317.9892519315126,5.759346566733257,5.759346566733257,317.9892519315126,1344.0,2073.7539725324896,400.24602746751043
q31:d67:t480:r2,31,67,480,2,asymmetric,256,2474,2844.7108203958296,2114.5313001367094,2479.6210602662695,370.7108203958296,-359.46869986329057,5.621060266269524,5.621060266269524,359.46869986329057,1285.575017495745,2065.142918945787,408.8570810542128
q31:d67:t480:r2,31,67,480,2,asymmetric,384,2474,2902.7805934053545,2054.714195845595,2478.747394625475,428.78059340535447,-419.285804154405,4.7473946254749535,4.7473946254749535,419.285804154405,1230.0371046458104,2066.4088490255826,407.59115097441736
q31:d67:t480:r2,31,67,480,2,asymmetric,512,2474,2964.6526583586055,1992.2151384554022,2478.4338984070037,490.65265835860555,-481.7848615445978,4.433898407003653,4.433898407003653,481.7848615445978,1172.8651270361115,2068.7588926973585,405.24110730264147
q31:d67:t480:r2,31,67,480,2,clean,128,2474,2735.1069583521517,2218.5248831286754,2476.8159207404133,261.10695835215165,-255.47511687132464,2.815920740413276,2.815920740413276,255.47511687132464,1422.8406604092684,2078.97380938071,395.02619061929
q31:d67:t480:r2,31,67,480,2,clean,256,2474,2774.31139874877,2180.7770588182084,2477.5442287834894,300.31139874877,-293.2229411817916,3.544228783489416,3.544228783489416,293.2229411817916,1367.7645163825039,2071.037957565637,402.96204243436296
q31:d67:t480:r2,31,67,480,2,clean,384,2474,2834.6682846726208,2121.564176244282,2478.1162304584514,360.66828467262076,-352.43582375571805,4.116230458451355,4.116230458451355,352.43582375571805,1312.0,2073.3341423363104,400.6658576636896
q31:d67:t480:r2,31,67,480,2,clean,512,2474,2897.3610311502184,2059.281930886761,2478.32148101849,423.3610311502184,-414.7180691132389,4.321481018489976,4.321481018489976,414.7180691132389,1254.5040092637184,2075.9325202069685,398.06747979303145
q31:d67:t480:r3,31,67,480,3,asymmetric,128,2493,2816.0,2176.0,2496.0,323.0,-317.0,3.0,3.0,317.0,1376.0,2096.0,397.0
q31:d67:t480:r3,31,67,480,3,asymmetric,256,2493,2861.2740799704134,2136.556003535796,2498.9150417531046,368.27407997041337,-356.4439964642038,5.9150417531045605,5.9150417531045605,356.4439964642038,1312.0,2086.6370399852067,406.3629600147933
q31:d67:t480:r3,31,67,480,3,asymmetric,384,2493,2921.7643332881466,2075.777417252592,2498.7708752703693,428.76433328814664,-417.22258274740807,5.770875270369288,5.770875270369288,417.22258274740807,1248.0,2084.8821666440735,408.11783335592645
