identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,9,chronological,1.1558782119071822,1.6486310705878544,0.36792392848054534,0.4964513500130068,0.4256056273608536,0.010737817889550326,0.04256914713799294,0.8464115273103929,1.0,0.010766455423512676,0.0011955392297105859,56,0.017857142857142856,0.017857142857142856
coupled_0,coupled,0.0,9,reversed,1.1558782119071822,1.3520561641115163,0.28410855987700284,0.4119347939035439,0.4256056273608536,-0.01073781788955033,0.04256914713799294,0.8464115273103929,1.0,0.010766455423512674,-0.0011955392297105859,56,0.017857142857142856,0.017857142857142856
coupled_0,coupled,0.0,9,shuffled,1.1558782119071822,2.0,0.45944710238297803,0.3658214802021056,0.41689852216460543,0.002536863793024595,0.025904102070293426,0.5844097714354004,11.0,0.020436813178144657,-2.8815133386669414e-05,56,0.03571428571428571,0.0
coupled_0,coupled,0.0,9,wrong_record,1.1392647219337717,1.7055581146771392,0.41309854006984914,0.48554149901737603,0.463991050382634,0.0041870622326752845,0.036853610601376645,0.8352399839953255,1.0,0.008852582058288525,0.004148446812802395,56,0.017857142857142856,0.0
coupled_0,coupled,0.0,10,chronological,1.2014054533787928,1.3800818249059572,0.33517667551870056,0.509873333468622,0.3264674494914685,0.027796787103059443,0.05635483039235479,0.8189487866769014,1.0,0.012168872156439239,0.0019688469862526544,47,0.0,0.02127659574468085
coupled_0,coupled,0.0,10,reversed,1.2014054533787928,1.2945260538643302,0.3391247049664207,0.49578289419868954,0.32646744949146855,-0.02779678710305944,0.056354830392354796,0.8189487866769013,1.0,0.012168872156439242,-0.0019688469862526566,47,0.0,0.02127659574468085
coupled_0,coupled,0.0,10,shuffled,1.2014054533787928,2.0,0.5745909462543787,0.4608893724225547,0.3515616267031934,0.007700425271605627,0.032740281593733295,0.5486256649423805,11.0,0.02625144064175501,-0.0032200112459029135,47,0.0,0.0
coupled_0,coupled,0.0,10,wrong_record,1.2217668361837322,1.578085949935116,0.3771356569766434,0.4917751737423702,0.36616512442448446,0.0037751132283082222,0.03383144171330459,0.8079609518125137,1.0,0.010334646920401078,0.004601977964880489,47,0.0,0.0
coupled_0,coupled,0.0,11,chronological,1.2166483732420525,1.4419902339481199,0.38363368526989067,0.519833362469401,0.38795817470400273,0.003267044372742242,0.05426070332172033,0.8250325204938399,1.0,0.010040431552290719,0.0069854493712056456,49,0.0,0.0
coupled_0,coupled,0.0,11,reversed,1.2166483732420525,1.3416054125439814,0.31074384850609,0.4534956226362105,0.38795817470400273,-0.003267044372742243,0.05426070332172033,0.8250325204938399,1.0,0.010040431552290726,-0.006985449371205646,49,0.0,0.0
