delta_r,pair,x_P,x_R,occupied_8,occupied_16,occupied_32,occupied_64,successor_loss,null_loss,rho_cycle,miss_cycle,abs_miss_cycle,best_rho
170,2,1.6710995856285,0.06036059267625363,6,10,18,34,0.009195592802638215,0.30468861868070557,0.9909715205777121,3.47510359862218e-05,3.47510359862218e-05,0.9996780111006504
170,3,1.8245287003235962,0.026849571836547504,8,16,29,54,0.004423195497872748,0.32947977902961684,0.9666578775468616,-0.013268677569038158,0.013268677569038158,0.9977996775675279
170,4,1.7817348152961767,0.007635220069781431,8,16,28,52,0.0012835431632080105,0.3362164158929747,0.9779532424093859,-0.014721763651031288,0.014721763651031288,0.9992771570022959
170,5,1.711792193445531,0.2717866556254736,6,10,19,35,0.047457062762893854,0.3492229053974633,0.9507173329147817,-0.0016126151543897405,0.0016126151543897405,0.9953035079549094
170,6,1.6837308114392757,0.132066827471569,8,16,27,47,0.02149894066185486,0.3255766958812287,0.9587925629746894,-0.01183128819430322,0.01183128819430322,0.9967546866985003
170,7,1.8811121276205485,0.003761737232973583,8,16,30,57,0.0006510610038227842,0.34614911329579107,0.982194794143123,-0.014836407949545926,0.014836407949545926,0.9994284285339099
170,8,1.6710995856285,0.08473766957898488,6,10,18,34,0.012254721091460967,0.2892390397882777,0.9903185989460389,4.4096260915546295e-05,4.4096260915546295e-05,0.9995995736528579
170,9,1.6710995856285,0.0658083122400109,6,10,18,34,0.009849319724137003,0.29933360661842656,0.9907026657599576,5.045348830483509e-05,5.045348830483509e-05,0.9996392281091419
170,10,1.6710995856285,0.06005097778392325,6,10,18,34,0.009388736915789208,0.3126922245819866,0.991312681656078,2.7123009147642294e-05,2.7123009147642294e-05,0.999755922833523
170,11,1.6710995856285,0.05685847368819265,6,10,18,34,0.008877057118326877,0.3122509818679957,0.9915729038259041,3.705250493929894e-05,3.705250493929894e-05,0.999786850065227
170,12,1.6710995856285,0.04564822879768913,6,10,18,34,0.007269552421842163,0.3185031539366177,0.9917733634873546,2.1223464267750217e-05,2.1223464267750217e-05,0.9998689035622986
170,13,1.8245287003235962,0.010120234138463137,8,16,29,54,0.001721874633886114,0.34028355674933003,0.9751724446004151,-0.014731641971893236,0.014731641971893236,0.9988405171465115
170,14,1.6710995856285,0.08357315151062056,6,10,18,34,0.012135608273126458,0.2904188259930404,0.9902143455041439,3.6694736570840594e-05,3.6694736570840594e-05,0.9991800382047781
170,15,1.6608588548936225,0.37877156270487305,6,10,19,33,0.06378869462054962,0.33681881588482276,0.9410403289326191,0.0012079597607157096,0.0012079597607157096,0.9901625967831458
170,16,1.6710995856285,0.0718051984404531,6,10,18,34,0.010713551141003376,0.29840600328924516,0.9905842844949981,4.2905982104364335e-05,4.2905982104364335e-05,0.9994617464467754
170,17,1.6710995856285,0.06940488850908941,6,10,18,34,0.0102660712460582,0.295831359046524,0.9904078149102278,2.649545222220148e-05,2.649545222220148e-05,0.9996563147973963
170,18,1.8752522153119373,0.0032712289686983843,8,16,31,56,0.0005509754042257544,0.336861411718903,0.9807773270005928,-0.0150168833228991,0.0150168833228991,0.9991187886680067
170,19,1.7384252877801152,0.009701332771489293,8,15,27,49,0.0016470698448735692,0.33955537526020163,0.9767596929475306,-0.014835173675598974,0.014835173675598974,0.9989071110245716
170,20,1.6710995856285,0.07377458507101034,6,10,18,34,0.010768587135052975,0.2919321640287878,0.9900511637349423,5.990413543612522e-05,5.990413543612522e-05,0.9992505497177153
170,21,1.6710995856285,0.07190348367628198,6,10,18,34,0.010426358538164156,0.29000982998556396,0.9907103324456195,4.678238247159063e-05,4.678238247159063e-05,0.9996228939431784
170,22,1.9056278591539184,0.004720199694882702,8,16,31,58,0.0008262709504566814,0.3500999974015779,0.9806304340254554,-0.015099696142409932,0.015099696142409932,0.9993957701360568
170,23,1.611273352204906,0.14415040985694064,8,15,24,44,0.02307701665601128,0.32017968840898375,0.9562959834731444,-0.011294428757464545,0.011294428757464545,0.9967583641507041
170,24,1.6990916049842986,0.31323926566839433,6,11,20,35,0.04974168550156003,0.3175954674483132,0.9463044605504716,-0.002834013387001232,0.002834013387001232,0.9893444527132469
170,25,1.6710995856285,0.08702440114994765,6,10,18,34,0.012775130316127608,0.29359881015705885,0.9904845831639503,4.3763934227645006e-05,4.3763934227645006e-05,0.9993665589718685
170,26,1.6710995856285,0.06196200954073171,6,10,18,34,0.00932983650588843,0.30114699555556906,0.9912813425544643,3.422629036298178e-05,3.422629036298178e-05,0.9997294974969182
170,27,1.6710995856285,0.06850231552232326,6,10,18,34,0.010406381923036988,0.30382569826112804,0.990602442147051,2.4927227727151793e-05,2.4927227727151793e-05,0.9996741638065557
170,28,1.7234767956827066,0.32507949442861256,6,11,20,36,0.0523261498602269,0.3219283329586802,0.9524247586850656,-0.002230224937251649,0.002230224937251649,0.990665640271836
170,29,1.6942242954181024,0.002159003910512454,8,16,28,47,0.00038352664348690653,0.3552811012703297,0.9833419488814488,-0.015159980963400462,0.015159980963400462,0.9994743948586634
170,30,1.834310620419785,0.002799213864076262,8,16,30,54,0.0004958949135841782,0.3543101296747993,0.9836064785193437,-0.015117315978086375,0.015117315978086375,0.9995189147851418
170,31,1.6710995856285,0.06249237984616995,6,10,18,34,0.009512993181581659,0.3044529014577029,0.9908595912503219,3.2393129462903336e-05,3.2393129462903336e-05,0.9996042352189178
170,32,1.8752522153119373,0.006603375683495783,8,16,31,56,0.0010946612690135155,0.3315459611814814,0.9783471711417857,-0.014854424136484218,0.014854424136484218,0.9987738894324621
170,33,1.6710995856285,0.10675770077108453,6,10,18,34,0.015182305589805697,0.2844254883750334,0.9898141390591545,2.174423822937822e-05,2.174423822937822e-05,0.9997033571575319
170,34,1.6710995856285,0.06007477648953547,6,10,18,34,0.009143285790542906,0.3043968309107431,0.9910431443230128,3.4663633956915884e-05,3.4663633956915884e-05,0.9998019312896013
170,35,1.9204250916944794,0.022806198691867622,8,16,31,59,0.0037615790346337327,0.32987338972672026,0.9690768294630884,-0.01349278856047876,0.01349278856047876,0.9970139862742491
170,36,1.6710995856285,0.07169459090638604,6,10,18,34,0.010430811893311074,0.29097904769220106,0.9898848257263296,7.266249042454889e-05,7.266249042454889e-05,0.9993914657538375
170,37,1.7835480704727145,0.007012058747033748,8,15,28,51,0.0011371926546484485,0.32435343047560905,0.9736756207048167,-0.014393035620794907,0.014393035620794907,0.9978925758266264
170,38,1.6710995856285,0.0702062781498183,6,10,18,34,0.010447612908917624,0.2976261720247497,0.9904295850676758,6.12455603946518e-05,6.12455603946518e-05,0.9994343136499695
170,39,1.6710995856285,0.06748189798331479,6,10,18,34,0.010331290986678714,0.30619444015143654,0.9910158979103986,3.3333235377283224e-05,3.3333235377283224e-05,0.9996398729125403
170,40,1.6710995856285,0.07408436246348404,6,10,18,34,0.010944965508691664,0.29547302952323856,0.9907285954604776,3.588706498655449e-05,3.588706498655449e-05,0.9995661978553596
190,1,1.9147885970765433,0.29937031325786,8,16,32,58,0.054143256721813304,0.3617142670734856,0.9743428412167345,-0.014712426927585764,0.014712426927585764,0.9986153463667106
190,2,1.6710995856285,0.05180303629994424,6,10,18,34,0.00805929473820746,0.31115144261210553,0.990859173292178,4.286474224689219e-05,4.286474224689219e-05,0.9997980164692778
190,3,1.6710995856285,0.07128528146708348,6,10,18,34,0.010645932228911097,0.298685282846977,0.9898722814387836,4.710323208195273e-05,4.710323208195273e-05,0.9989706124461951
190,4,1.6710995856285,0.06521235793205137,6,10,18,34,0.009871676177386008,0.302754768894322,0.9900962542310886,5.130599165111494e-05,5.130599165111494e-05,0.9991103812643354
190,5,1.8905732705762202,0.09716977463785714,8,16,31,57,0.01718003142864334,0.35360854736304054,0.9694802539938344,-0.013635334976181886,0.013635334976181886,0.9974098499433252
190,6,1.8844129532345624,0.07209592371065918,8,15,30,56,0.011980013614874644,0.33233539424375064,0.9741422219804673,-0.014407043769890132,0.014407043769890132,0.9984709073474113
190,7,1.9492816646151068,0.011386913070322812,8,16,31,61,0.0020950889540628423,0.36798190012061766,0.9862467849427793,-0.015506114409147276,0.015506114409147276,0.9993837191336133
190,8,1.6710995856285,0.07005807729821015,6,10,18,34,0.010417504168167023,0.297396233808237,0.9898165079232397,4.2329940681712125e-05,4.2329940681712125e-05,0.9993038467421751
190,9,1.8596550901921711,0.011193733849735701,8,16,31,55,0.002071886386326781,0.37018682311723916,0.9860820366841495,-0.015510207344286117,0.015510207344286117,0.9994947447295397
190,10,1.865791072356267,0.014647371991603484,8,16,30,56,0.0027899173582667594,0.38094442605350126,0.9856568584358512,-0.01538342943922585,0.01538342943922585,0.9994035865976955
190,11,1.834310620419785,0.027011004102794278,8,16,30,54,0.0050434277629280416,0.37343504474950645,0.9834491160734439,-0.015346461684479302,0.015346461684479302,0.9993061206142209
190,12,1.6710995856285,0.052476776725075835,6,10,18,34,0.008595602187085383,0.32759642354245455,0.9913323640804156,3.50489821700181e-05,3.50489821700181e-05,0.9997097720313393
190,13,1.6710995856285,0.06604879790520143,6,10,18,34,0.010034017147188799,0.3038364804637453,0.9906243489900345,3.126552906191953e-05,3.126552906191953e-05,0.99963961738534
190,14,1.9349736194424862,0.1334122289672921,8,16,31,60,0.022450918811548294,0.3365646310736995,0.9756256342641476,-0.014721587330714393,0.014721587330714393,0.9981656452754091
190,15,1.6710995856285,0.07238338420754738,6,10,18,34,0.011044613904431917,0.30516986806705015,0.9904129115152457,6.002902753958868e-05,6.002902753958868e-05,0.9994864127231645
190,16,1.9584424025377316,0.009643626484273951,8,16,32,61,0.0017463227224934273,0.36217137304958663,0.9854290249400258,-0.015293741109426651,0.015293741109426651,0.998725145491709
190,17,1.6710995856285,0.06291318546198027,6,10,18,34,0.009524308473470416,0.302776227384835,0.9899057628920327,4.82006497409647e-05,4.82006497409647e-05,0.9997811546985784
190,18,1.9204250916944794,0.011707969361166986,8,16,31,59,0.0020904691379667025,0.3571019146839202,0.9854217889255599,-0.015269884590732183,0.015269884590732183,0.9991249366261923
190,19,1.9584424025377316,0.014357782367149371,8,16,32,61,0.002570100908756651,0.35800806044212596,0.9843918397630065,-0.015337764656000475,0.015337764656000475,0.9991246139420676
190,20,1.6710995856285,0.07658266636507466,6,10,18,34,0.01142994932776051,0.29849964411719965,0.9903050535741833,5.629445704527907e-05,5.629445704527907e-05,0.9995818171230428
190,21,1.9204250916944794,0.05392344509148589,8,16,31,59,0.009043264211735439,0.3354112184929113,0.9781306367521058,-0.014900743143235086,0.014900743143235086,0.99854129425655
190,22,1.8752522153119373,0.008595895635278336,8,16,31,56,0.0015927093889530953,0.3705743895764559,0.9860652056362766,-0.015427607414783766,0.015427607414783766,0.9995556424441243
190,23,1.6710995856285,0.08361039668070408,6,10,18,34,0.012261568583856401,0.2933024855911531,0.9899855218880244,4.7486500743897165e-05,4.7486500743897165e-05,0.9992401900203478
190,24,1.6710995856285,0.07370501596480551,6,10,18,34,0.01067019388584529,0.2895377945767044,0.9900806884654588,3.329254987354591e-05,3.329254987354591e-05,0.9993661843569142
190,25,1.6710995856285,0.08473714689656606,6,10,18,34,0.012602983169400431,0.29746064461632615,0.9901980223168939,5.7200364088943166e-05,5.7200364088943166e-05,0.9995695629498393
190,26,1.6710995856285,0.059600137005075625,6,10,18,34,0.009186012806693424,0.3082547547134374,0.9909856737374418,3.390026631911348e-05,3.390026631911348e-05,0.9995061242276971
190,27,1.9492816646151068,0.008553146784702382,8,16,31,61,0.0016135662720080876,0.3773035381303195,0.9872276426367396,-0.015592190352004402,0.015592190352004402,0.9994493498681244
190,28,1.6710995856285,0.07496650978031826,6,10,18,34,0.010999528240238688,0.29345178993851223,0.9894647484721422,9.975903125830403e-05,9.975903125830403e-05,0.9993851223339494
190,29,1.6710995856285,0.06242696929684482,6,10,18,34,0.00976926676218058,0.31298225341444974,0.9908457212435245,3.538201670005291e-05,3.538201670005291e-05,0.9996753779306531
190,30,1.9441343573651102,0.0072494388611360145,8,16,32,60,0.0013639157580134385,0.3762817465294708,0.9865272432476706,-0.015487896866017788,0.015487896866017788,0.9991925544264396
190,31,1.6710995856285,0.06647408888782703,6,10,18,34,0.010341457072247116,0.31114249913821324,0.9908589224059811,4.087115308914387e-05,4.087115308914387e-05,0.9997874394297637
190,32,1.9441343573651102,0.013815131685806082,8,16,32,60,0.002414405802402195,0.34953062443592914,0.9843646258731963,-0.015290302913208112,0.015290302913208112,0.9990946329338054
190,33,1.9725177862321253,0.004881094943932684,8,16,32,62,0.0008842686669793509,0.3623238954114252,0.9858271477815906,-0.01559743692796299,0.01559743692796299,0.9992454877821393
190,34,1.8905732705762202,0.012177462917501634,8,16,31,57,0.002266842794384846,0.37230132577565156,0.9855129013567921,-0.015437026814448815,0.015437026814448815,0.9994643601543917
190,35,1.6710995856285,0.07588682784802765,6,10,18,34,0.01133766033027856,0.29880443422891695,0.9902253703994298,4.857057345008303e-05,4.857057345008303e-05,0.9993482770015889
190,36,1.6710995856285,0.08425883804082235,6,10,18,34,0.012461775701826059,0.2957974733947431,0.9897239823056952,8.078792038382627e-05,8.078792038382627e-05,0.9995878450955789
190,37,1.9441343573651102,0.04496861423340005,8,16,32,60,0.007626906551568601,0.33921021056965467,0.9810107421923842,-0.015340632073020907,0.015340632073020907,0.9987812069756504
190,38,1.9441343573651102,0.00680070772721882,8,16,32,60,0.0012514839687599308,0.3680452149858029,0.9866666855474281,-0.015511278091055182,0.015511278091055182,0.9995271274041432
190,39,1.9147885970765433,0.005724121739483608,8,16,32,58,0.0011059052973189274,0.3864017390443184,0.9874984960815028,-0.015570127414345478,0.015570127414345478,0.9996162009257004
190,40,1.6710995856285,0.07172788416961426,6,10,18,34,0.010769599493278898,0.3002904551823145,0.9904154495893622,5.02980701114734e-05,5.02980701114734e-05,0.9997618876104459
240,1,1.9999999999999996,0.13580516054199093,8,16,32,64,0.02557644393086721,0.3766638002384155,0.9543822337674657,-0.00252912826352275,0.00252912826352275,0.985284246276897
240,2,1.8501939472364997,0.09484046081424416,8,16,30,55,0.01665621700712154,0.35124707037737063,0.9678929634969731,-0.0032773644743757722,0.0032773644743757722,0.9910997286220342
240,3,1.9441343573651102,0.09693499700713203,8,16,32,60,0.016529388493591465,0.3410406768233626,0.9691899157992451,-0.004363044974135254,0.004363044974135254,0.9910691975757246
240,4,1.9056278591539184,0.09463815978806192,8,16,31,58,0.016245544229157232,0.34331910649020286,0.968165738184789,-0.00381402666505736,0.00381402666505736,0.9906479329071121
240,5,1.9999999999999996,0.11931619669269099,8,16,32,64,0.022410769327772136,0.3756534309502503,0.9556616178160734,-0.003612740620287237,0.003612740620287237,0.9854517900272338
240,6,1.9999999999999996,0.135989552765046,8,16,32,64,0.02382441389059179,0.35038594371663356,0.9528947289849377,-0.002837521381309502,0.002837521381309502,0.9845663490967439
240,7,1.9999999999999996,0.11594697381398747,8,16,32,64,0.021543418596089093,0.37160812201361937,0.9525731232020429,-0.003108450076708715,0.003108450076708715,0.9849348576230847
240,8,1.8596550901921711,0.1041083434959156,8,16,31,55,0.017441963557054654,0.33507330865828133,0.9664325736583607,-0.0031626883107578395,0.0031626883107578395,0.99053977271648
240,9,1.9999999999999996,0.12505821091940014,8,16,32,64,0.023003196549759783,0.36787982781211087,0.9505962844998297,-0.003016787510071799,0.003016787510071799,0.9860401211254772
240,10,1.9999999999999996,0.11261206802873003,8,16,32,64,0.021494583004451423,0.38174564024466084,0.9505148966049854,-0.003396974770424371,0.003396974770424371,0.9861394267635184
240,11,1.9999999999999996,0.11587098995547244,8,16,32,64,0.0223774234271668,0.3862472122792102,0.9527365868298787,-0.003287313724605334,0.003287313724605334,0.9857442531394509
240,12,1.9999999999999996,0.10187948393650889,8,16,32,64,0.020832129798861267,0.4089563274946271,0.9568034629501488,-0.01118238500372759,0.01118238500372759,0.9844024223882321
240,13,1.8905732705762202,0.10029212575442595,8,16,31,57,0.01738553471073543,0.3466979003577097,0.9673593658747608,-0.003996998289073065,0.003996998289073065,0.9907266737621889
240,14,1.9999999999999996,0.1352403575535845,8,16,32,64,0.023974700800545267,0.35454950333218527,0.9521453591949031,-0.002559033317144968,0.002559033317144968,0.9845179587919677
240,15,1.9725177862321253,0.09468532918654508,8,16,32,62,0.016712911490471265,0.35302008524560724,0.9691540702959133,-0.005562951492766759,0.005562951492766759,0.9909214260939924
240,16,1.9999999999999996,0.12807375939696022,8,16,32,64,0.02349232395643718,0.36685616268393473,0.9518293525600221,-0.0031644445710830487,0.0031644445710830487,0.9848279746585927
240,17,1.71137027022328,0.09915255886215028,8,14,26,47,0.016368757177267833,0.3301731667868496,0.9647089975967804,-0.0014059145762881971,0.0014059145762881971,0.9911490453047286
240,18,1.9999999999999996,0.12679298200058797,8,16,32,64,0.022716740519307357,0.3583280424653474,0.9508446455092123,-0.0029998696564934946,0.0029998696564934946,0.9848695685096157
240,19,1.9999999999999996,0.12694110334295436,8,16,32,64,0.02321661432283474,0.36578560783595615,0.9531894027917295,-0.0029557574253922113,0.0029557574253922113,0.9848414521313661
240,20,1.9441343573651102,0.09580420394155131,8,16,32,60,0.016384156658095467,0.3420341902343073,0.9697208571640826,-0.004600192639437647,0.004600192639437647,0.9910190300620613
240,21,1.9999999999999996,0.12973382204480136,8,16,32,64,0.02288293310133734,0.35276742395572236,0.9525724769794378,-0.003016236558872521,0.003016236558872521,0.9847268803108106
240,22,1.9999999999999996,0.11776899753619753,8,16,32,64,0.02194892842196774,0.3727454403307035,0.9523451237503562,-0.003198916810520601,0.003198916810520601,0.9853791898557678
240,23,1.9584424025377316,0.1104722618946393,8,16,32,61,0.01856063471879204,0.3360234397389975,0.9684495507476288,-0.004662070291232113,0.004662070291232113,0.990751146742099
240,24,1.9725177862321253,0.10395892068502409,8,16,32,62,0.017443922238429485,0.3355925999132153,0.9679610136403486,-0.005467519779375946,0.005467519779375946,0.9907387457056201
240,25,1.9349736194424862,0.11008879154979058,8,16,31,60,0.01902576603139136,0.3456440163172552,0.968800623284969,-0.005238577080298761,0.005238577080298761,0.9907363475312194
240,26,1.9204250916944794,0.09040981849102542,8,16,31,59,0.01596526306922199,0.35317542575990885,0.9697699849141738,-0.004495534839574041,0.004495534839574041,0.9913607207964749
240,27,1.9999999999999996,0.11864242014804095,8,16,32,64,0.022070763824651424,0.3720551856091897,0.951277970791791,-0.00307266901041202,0.00307266901041202,0.9856837019981279
240,28,1.9725177862321253,0.11539980792618994,8,16,32,62,0.019415365346319376,0.3364886943093961,0.9685711071991642,-0.004897703448082783,0.004897703448082783,0.9906592825082958
240,29,1.865791072356267,0.09483584173607007,8,16,30,56,0.01670652615561201,0.3523251515414728,0.967420441752313,-0.003609615967250424,0.003609615967250424,0.991280683856704
240,30,1.9999999999999996,0.12080390905766858,8,16,32,64,0.022331176295345024,0.36970949813693055,0.9508771090320861,-0.0028111274301107604,0.0028111274301107604,0.9851186529837762
240,31,1.8596550901921711,0.08947326481085396,8,16,31,55,0.015578680036699218,0.34823095076797456,0.966787949205689,-0.0028696618467983215,0.0028696618467983215,0.9913715043382761
240,32,1.9999999999999996,0.13190983702136666,8,16,32,64,0.023486520897748143,0.3560996121001016,0.9528780339107894,-0.002965237873155105,0.002965237873155105,0.9843468596862044
240,33,1.9999999999999996,0.13878588063732938,8,16,32,64,0.023848851346146553,0.3436783516684608,0.9484794466700976,-0.002386789951270035,0.002386789951270035,0.9847256463108046
240,34,1.9999999999999996,0.12070743637794532,8,16,32,64,0.022603312089905642,0.3745139946329858,0.9505846742596121,-0.003332998052443731,0.003332998052443731,0.9854547079530828
240,35,1.9295858296171042,0.10605691110107487,8,16,32,59,0.018171375111962828,0.34267215447459254,0.9679412746123173,-0.004725167216267192,0.004725167216267192,0.9906823139995843
240,36,1.9725177862321253,0.10515180158580362,8,16,32,62,0.018062924210138134,0.34355900588919214,0.9683864369909438,-0.005066996851277198,0.005066996851277198,0.9908394030651669
240,37,1.9999999999999996,0.1389824999104491,8,16,32,64,0.024264892852789623,0.34917911058477547,0.9502781667762646,-0.0029711385959190076,0.0029711385959190076,0.9845399531321474
240,38,1.9999999999999996,0.1241854366779464,8,16,32,64,0.02249083356711221,0.36221370506492356,0.951303184685632,-0.0027961678048913285,0.0027961678048913285,0.9850243113992722
240,39,1.9999999999999996,0.12351312880446454,8,16,32,64,0.02319065618950012,0.3755172654756984,0.9513099149102648,-0.0029783666287082162,0.0029783666287082162,0.985370900624334
240,40,1.8275915348152951,0.10085106002171895,8,16,31,53,0.01697388808558803,0.3366129831839663,0.9666465774393758,-0.003103545106992493,0.003103545106992493,0.9909886956144164
290,1,1.9999999999999996,0.10235747609342621,8,16,32,64,0.019388492635467436,0.378838818139101,0.9334464941335849,0.001244212965716521,0.001244212965716521,0.9843710417215108
290,2,1.9999999999999996,0.09620888345004436,8,16,32,64,0.018027907086223864,0.3747659559022884,0.9383431519661841,-0.001151450833456899,0.001151450833456899,0.9851574215650125
290,3,1.9999999999999996,0.1049245437913824,8,16,32,64,0.019145153646352445,0.36493184443895316,0.939444740041963,-0.0014256887137488266,0.0014256887137488266,0.9844729306410246
290,4,1.9999999999999996,0.11005410119338299,8,16,32,64,0.019799922261564632,0.3598216158573308,0.9297557623523733,0.0024857826764520083,0.0024857826764520083,0.9834981672617717
290,5,1.9863679540999497,0.10711401586840101,8,16,32,63,0.0201567185929446,0.37636005763632097,0.9349718887850608,0.0015671857580845684,0.0015671857580845684,0.9839350944580749
290,6,1.9999999999999996,0.1148289733704298,8,16,32,64,0.02010826512567242,0.35022981631656047,0.9324382366262602,0.0018333185401227944,0.0018333185401227944,0.9834092992777719
290,7,1.9999999999999996,0.1124526099655566,8,16,32,64,0.02061694021633387,0.3666778427401318,0.9301353522665259,0.002267757563727644,0.002267757563727644,0.9829420278646065
290,8,1.9999999999999996,0.11672070634743613,8,16,32,64,0.020985183994856643,0.35957945512069117,0.9365645572652617,-0.0010297631934446353,0.0010297631934446353,0.9847807505165104
290,9,1.9863679540999497,0.10921193683669067,8,16,32,63,0.020176743741651102,0.3694970408193064,0.9359952442421353,-0.0013216560852349422,0.0013216560852349422,0.984691145766251
290,10,1.9999999999999996,0.08945341157564751,8,16,32,64,0.01728443634529578,0.3864455483775251,0.9360281128767417,-0.0014991620498381363,0.0014991620498381363,0.9850920560852546
290,11,1.9999999999999996,0.09525936674939002,8,16,32,64,0.01865238314172372,0.3916125789665332,0.9368740689496173,-0.0018195414415481264,0.0018195414415481264,0.9848187071793645
290,12,1.9999999999999996,0.09335216346685947,8,16,32,64,0.018476806147588887,0.395851696659355,0.9349301723833224,0.0017177492868199154,0.0017177492868199154,0.9844090519122075
290,13,1.9999999999999996,0.10981799633480678,8,16,32,64,0.020084990485043953,0.36578686837100893,0.9298957636426864,0.0021590761375914584,0.0021590761375914584,0.9836117217674836
290,14,1.9999999999999996,0.1125178411782451,8,16,32,64,0.019843731984811597,0.35272152001878804,0.9316939431101671,0.0014502012894922313,0.0014502012894922313,0.9836998093738676
290,15,1.9999999999999996,0.10425202999142223,8,16,32,64,0.019671810234796524,0.3773894903804771,0.9393206013681997,-0.0018860787376776308,0.0018860787376776308,0.983795904771169
290,16,1.9999999999999996,0.11676401926918374,8,16,32,64,0.02100583474773347,0.3597997889967687,0.9274607560634097,0.0021198458235054457,0.0021198458235054457,0.9830152147129054
290,17,1.9863679540999497,0.10963836547631606,8,16,32,63,0.019699609587181,0.3593561341706884,0.9336474518673717,-0.000704750791417976,0.000704750791417976,0.9842749333269878
290,18,1.9999999999999996,0.12016198280273176,8,16,32,64,0.021192374965233404,0.3527301143161832,0.925508474112686,0.002003680861243767,0.002003680861243767,0.9827593130100867
290,19,1.9999999999999996,0.1139878059948629,8,16,32,64,0.02067203649006075,0.36270610368607986,0.9310589278782095,0.0022370483254348663,0.0022370483254348663,0.983445740930595
290,20,1.9999999999999996,0.12939660103056772,8,16,32,64,0.022913290829251493,0.3541559924566894,0.9338666833350772,0.0017201418302570273,0.0017201418302570273,0.98299898490457
290,21,1.9999999999999996,0.11767971902146945,8,16,32,64,0.020568314825936358,0.3495643089049844,0.930272207868811,0.0017841167129772836,0.0017841167129772836,0.983440339001007
290,22,1.9999999999999996,0.10575892668809372,8,16,32,64,0.01947300069159882,0.3682526156686323,0.9289885899707595,0.0023425275202202194,0.0023425275202202194,0.9830943292234757
290,23,1.9999999999999996,0.11574319052219587,8,16,32,64,0.020049023346309876,0.3464397906409036,0.931825277793686,0.0015147757520565601,0.0015147757520565601,0.9832834291128772
290,24,1.9999999999999996,0.11766763177651832,8,16,32,64,0.020766111591888067,0.35296217453119744,0.937944495850653,-0.0013451317456786374,0.0013451317456786374,0.9837675279024978
290,25,1.9999999999999996,0.12594456695841819,8,16,32,64,0.022468038806417633,0.3567925056082121,0.9334924782801769,0.0011849521991110642,0.0011849521991110642,0.9836276728670931
290,26,1.9999999999999996,0.10260981679074505,8,16,32,64,0.018808592490728537,0.36660415307212574,0.9315190286055451,0.002063707458501702,0.002063707458501702,0.9839355085714093
290,27,1.9999999999999996,0.10604085053998417,8,16,32,64,0.0195915587197369,0.3695096487810541,0.9363051674720005,-0.0010024740679475878,0.0010024740679475878,0.9848277181338797
290,28,1.9999999999999996,0.11646339006428226,8,16,32,64,0.020762118635787533,0.3565432643567705,0.939281347693776,-0.0013675489267703064,0.0013675489267703064,0.9834769584284576
290,29,1.9999999999999996,0.10475827116343588,8,16,32,64,0.019804699228455177,0.3781028267936456,0.9374610955318238,-0.0012660786803964695,0.0012660786803964695,0.9850123298649022
290,30,1.9999999999999996,0.10676634711062528,8,16,32,64,0.019821231127390728,0.3713011012140948,0.9369120353094373,-0.0012397116407497648,0.0012397116407497648,0.9852140905008662
290,31,1.9999999999999996,0.11219128532314271,8,16,32,64,0.0205059097269926,0.36555263036571456,0.9272481132189652,0.002360010808388856,0.002360010808388856,0.9829427924409437
290,32,1.9999999999999996,0.10352362416669271,8,16,32,64,0.01859189382974361,0.35918166465669954,0.9380608747037734,-0.0012601499327932848,0.0012601499327932848,0.9847147324017034
290,33,1.9999999999999996,0.1358920901570227,8,16,32,64,0.023099068884005047,0.33996193387435836,0.9212694524253652,0.002568882029939632,0.002568882029939632,0.9819668258820852
290,34,1.9863679540999497,0.09810699679205433,8,16,32,63,0.018540073822545928,0.37795619943077263,0.9359753959406408,-0.0011985003800306848,0.0011985003800306848,0.9845709876986228
290,35,1.9863679540999497,0.12193872716436,8,16,32,63,0.02156115264454954,0.3536391291912942,0.9313765543539962,0.0016481479547565652,0.0016481479547565652,0.9832122104048001
290,36,1.9999999999999996,0.11657680989164061,8,16,32,64,0.02061311639926033,0.35364008362247074,0.9329713708501726,0.0015292015077632364,0.0015292015077632364,0.9831740505605693
290,37,1.9999999999999996,0.11808753941234955,8,16,32,64,0.020955409193078537,0.3549131313491833,0.9356636615723518,-0.0011864180690075207,0.0011864180690075207,0.9839447240557327
290,38,1.9999999999999996,0.1126622795416004,8,16,32,64,0.020153142706852496,0.3577620262762565,0.9267404113760491,0.0023187044052507765,0.0023187044052507765,0.9829179280186214
290,39,1.9999999999999996,0.10444551635784141,8,16,32,64,0.019653981450299857,0.37634897381259014,0.9359420157570508,-0.0007135591414541652,0.0007135591414541652,0.9846700275777818
290,40,1.9999999999999996,0.12308527995000138,8,16,32,64,0.021699584282384884,0.35259430357877886,0.9267330248505643,0.0023132064869603856,0.0023132064869603856,0.9829550142743326
340,1,1.9999999999999996,0.10864487962573541,8,16,32,64,0.021419453851073106,0.39430213232063527,0.9215642326369053,0.0005262645157147962,0.0005262645157147962,0.9825483657354851
340,2,1.9999999999999996,0.09738897175990711,8,16,32,64,0.01826566947313137,0.3751075536183234,0.9317579609713227,-0.0011930083079148255,0.0011930083079148255,0.9861406029285905
340,3,1.9999999999999996,0.0968853903614763,8,16,32,64,0.01758358035469668,0.36297692126940717,0.9340006202908785,-0.001213955847178334,0.001213955847178334,0.9863338044466619
