path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:finite stochastic:1:2,holdout,finite stochastic,8,1,2,shuffled,0.013255879256236825,,,False
holdout:finite stochastic:1:3,holdout,finite stochastic,8,1,3,chronological,0.012867847131056733,,,False
holdout:finite stochastic:1:3,holdout,finite stochastic,8,1,3,shuffled,0.012821950393773759,,,False
holdout:finite stochastic:1:4,holdout,finite stochastic,8,1,4,chronological,0.013316771073553973,,,False
holdout:finite stochastic:1:4,holdout,finite stochastic,8,1,4,shuffled,0.012862360856863764,,,False
holdout:finite stochastic:1:5,holdout,finite stochastic,8,1,5,chronological,0.013204722521385142,,,False
holdout:finite stochastic:1:5,holdout,finite stochastic,8,1,5,shuffled,0.01317884453158557,,,False
holdout:finite stochastic:1:6,holdout,finite stochastic,8,1,6,chronological,0.013200581993569417,,,False
holdout:finite stochastic:1:6,holdout,finite stochastic,8,1,6,shuffled,0.013194655908239782,,,False
holdout:finite stochastic:1:7,holdout,finite stochastic,8,1,7,chronological,0.013416182112662572,,,False
holdout:finite stochastic:1:7,holdout,finite stochastic,8,1,7,shuffled,0.01312736525540652,,,False
holdout:finite stochastic:1:8,holdout,finite stochastic,8,1,8,chronological,0.013179100052997134,,,False
holdout:finite stochastic:1:8,holdout,finite stochastic,8,1,8,shuffled,0.013538889912638769,,,False
holdout:finite stochastic:1:9,holdout,finite stochastic,8,1,9,chronological,0.012893940113705642,,,False
holdout:finite stochastic:1:9,holdout,finite stochastic,8,1,9,shuffled,0.013689111473172337,,,False
holdout:finite stochastic:1:10,holdout,finite stochastic,8,1,10,chronological,0.012449365518394564,,,False
holdout:finite stochastic:1:10,holdout,finite stochastic,8,1,10,shuffled,0.012958745826808667,,,False
holdout:finite stochastic:1:11,holdout,finite stochastic,8,1,11,chronological,0.01271671006837043,,,False
holdout:finite stochastic:1:11,holdout,finite stochastic,8,1,11,shuffled,0.014136993496575455,,,False
holdout:finite stochastic:1:12,holdout,finite stochastic,8,1,12,chronological,0.013342135306170202,,,False
holdout:finite stochastic:1:12,holdout,finite stochastic,8,1,12,shuffled,0.013326933034673749,,,False
holdout:finite stochastic:1:13,holdout,finite stochastic,8,1,13,chronological,0.013765704200608606,,,False
holdout:finite stochastic:1:13,holdout,finite stochastic,8,1,13,shuffled,0.01285162923396152,,,False
holdout:finite stochastic:1:14,holdout,finite stochastic,8,1,14,chronological,0.013456187712063567,,,False
holdout:finite stochastic:1:14,holdout,finite stochastic,8,1,14,shuffled,0.014117001544707148,,,False
holdout:finite stochastic:1:15,holdout,finite stochastic,8,1,15,chronological,0.01463233721864899,,,False
holdout:finite stochastic:1:15,holdout,finite stochastic,8,1,15,shuffled,0.013757017427502991,,,False
holdout:finite stochastic:1:16,holdout,finite stochastic,8,1,16,chronological,0.012770999573778906,,,False
holdout:finite stochastic:1:16,holdout,finite stochastic,8,1,16,shuffled,0.013134143353622285,,,False
holdout:finite stochastic:1:17,holdout,finite stochastic,8,1,17,chronological,0.013035839762153872,,,False
holdout:finite stochastic:1:17,holdout,finite stochastic,8,1,17,shuffled,0.013977244244477074,,,False
holdout:finite stochastic:1:18,holdout,finite stochastic,8,1,18,chronological,0.01389558941001522,,,False
holdout:finite stochastic:1:18,holdout,finite stochastic,8,1,18,shuffled,0.013564109125391372,,,False
holdout:finite stochastic:1:19,holdout,finite stochastic,8,1,19,chronological,0.013300903218924565,,,False
holdout:finite stochastic:1:19,holdout,finite stochastic,8,1,19,shuffled,0.01402942080371134,,,False
holdout:finite stochastic:1:20,holdout,finite stochastic,8,1,20,chronological,0.013009158938706456,,,False
holdout:finite stochastic:1:20,holdout,finite stochastic,8,1,20,shuffled,0.014161664430216204,,,False
holdout:finite stochastic:1:21,holdout,finite stochastic,8,1,21,chronological,0.01371265086527235,,,False
holdout:finite stochastic:1:21,holdout,finite stochastic,8,1,21,shuffled,0.012666965220321045,,,False
holdout:finite stochastic:1:22,holdout,finite stochastic,8,1,22,chronological,0.012684616129260744,,,False
holdout:finite stochastic:1:22,holdout,finite stochastic,8,1,22,shuffled,0.013258103177461898,,,False
holdout:finite stochastic:1:23,holdout,finite stochastic,8,1,23,chronological,0.012679641660043798,,,False
holdout:finite stochastic:1:23,holdout,finite stochastic,8,1,23,shuffled,0.014046581732380109,,,False
holdout:finite stochastic:1:24,holdout,finite stochastic,8,1,24,chronological,0.013318694977395417,,,False
holdout:finite stochastic:1:24,holdout,finite stochastic,8,1,24,shuffled,0.013727178642125335,,,False
holdout:finite stochastic:1:25,holdout,finite stochastic,8,1,25,chronological,0.013906793109604762,,,False
holdout:finite stochastic:1:25,holdout,finite stochastic,8,1,25,shuffled,0.013449510993733382,,,False
holdout:finite stochastic:1:26,holdout,finite stochastic,8,1,26,chronological,0.012568147826925741,,,False
holdout:finite stochastic:1:26,holdout,finite stochastic,8,1,26,shuffled,0.014055479111719834,,,False
holdout:finite stochastic:1:27,holdout,finite stochastic,8,1,27,chronological,0.013532860894822106,,,False
holdout:finite stochastic:1:27,holdout,finite stochastic,8,1,27,shuffled,0.013343945923775422,,,False
holdout:finite stochastic:1:28,holdout,finite stochastic,8,1,28,chronological,0.013511636769717401,,,False
holdout:finite stochastic:1:28,holdout,finite stochastic,8,1,28,shuffled,0.013645478231932224,,,False
holdout:finite stochastic:1:29,holdout,finite stochastic,8,1,29,chronological,0.013603174170983027,,,False
holdout:finite stochastic:1:29,holdout,finite stochastic,8,1,29,shuffled,0.013316969662264973,,,False
holdout:finite stochastic:1:30,holdout,finite stochastic,8,1,30,chronological,0.013427770999275968,,,False
holdout:finite stochastic:1:30,holdout,finite stochastic,8,1,30,shuffled,0.013312476014253144,,,False
holdout:finite stochastic:1:31,holdout,finite stochastic,8,1,31,chronological,0.012604076918720867,,,False
holdout:finite stochastic:1:31,holdout,finite stochastic,8,1,31,shuffled,0.013385751530395638,,,False
holdout:finite stochastic:1:32,holdout,finite stochastic,8,1,32,chronological,0.014499287126824939,,,False
holdout:finite stochastic:1:32,holdout,finite stochastic,8,1,32,shuffled,0.01334139983935121,,,False
holdout:finite stochastic:1:33,holdout,finite stochastic,8,1,33,chronological,0.01306033408198769,,,False
holdout:finite stochastic:1:33,holdout,finite stochastic,8,1,33,shuffled,0.013121853699866721,,,False
holdout:finite stochastic:1:34,holdout,finite stochastic,8,1,34,chronological,0.012968792095800784,,,False
holdout:finite stochastic:1:34,holdout,finite stochastic,8,1,34,shuffled,0.0136709496850409,,,False
holdout:finite stochastic:1:35,holdout,finite stochastic,8,1,35,chronological,0.01303726381020581,,,False
holdout:finite stochastic:1:35,holdout,finite stochastic,8,1,35,shuffled,0.013699914552368353,,,False
holdout:finite stochastic:1:36,holdout,finite stochastic,8,1,36,chronological,0.014767717411301319,,,False
holdout:finite stochastic:1:36,holdout,finite stochastic,8,1,36,shuffled,0.013783678682719895,,,False
holdout:finite stochastic:1:37,holdout,finite stochastic,8,1,37,chronological,0.013891824710481636,,,False
holdout:finite stochastic:1:37,holdout,finite stochastic,8,1,37,shuffled,0.014111887154759101,,,False
holdout:finite stochastic:1:38,holdout,finite stochastic,8,1,38,chronological,0.012412267629965869,,,False
holdout:finite stochastic:1:38,holdout,finite stochastic,8,1,38,shuffled,0.01273357512532913,,,False
holdout:finite stochastic:1:39,holdout,finite stochastic,8,1,39,chronological,0.012843512139810439,,,False
holdout:finite stochastic:1:39,holdout,finite stochastic,8,1,39,shuffled,0.013959461438246567,,,False
holdout:finite stochastic:1:40,holdout,finite stochastic,8,1,40,chronological,0.01331680118297716,,,False
holdout:finite stochastic:1:40,holdout,finite stochastic,8,1,40,shuffled,0.014066166899709584,,,False
holdout:finite stochastic:1:41,holdout,finite stochastic,8,1,41,chronological,0.013090832358651916,,,False
holdout:finite stochastic:1:41,holdout,finite stochastic,8,1,41,shuffled,0.013862563364347595,,,False
holdout:finite stochastic:1:42,holdout,finite stochastic,8,1,42,chronological,0.013129607602180177,,,False
holdout:finite stochastic:1:42,holdout,finite stochastic,8,1,42,shuffled,0.012974868673078021,,,False
holdout:finite stochastic:1:43,holdout,finite stochastic,8,1,43,chronological,0.013796614499057568,,,False
holdout:finite stochastic:1:43,holdout,finite stochastic,8,1,43,shuffled,0.014124948130009363,,,False
holdout:finite stochastic:1:44,holdout,finite stochastic,8,1,44,chronological,0.013667475489018335,,,False
holdout:finite stochastic:1:44,holdout,finite stochastic,8,1,44,shuffled,0.012911885119089812,,,False
holdout:finite stochastic:1:45,holdout,finite stochastic,8,1,45,chronological,0.013605346013856504,,,False
holdout:finite stochastic:1:45,holdout,finite stochastic,8,1,45,shuffled,0.012646899600589583,,,False
holdout:finite stochastic:1:46,holdout,finite stochastic,8,1,46,chronological,0.013206291193856662,,,False
holdout:finite stochastic:1:46,holdout,finite stochastic,8,1,46,shuffled,0.012976111094905958,,,False
holdout:finite stochastic:1:47,holdout,finite stochastic,8,1,47,chronological,0.013447893961399365,,,False
holdout:finite stochastic:1:47,holdout,finite stochastic,8,1,47,shuffled,0.013845219486327996,,,False
holdout:finite stochastic:2:0,holdout,finite stochastic,10,2,0,chronological,0.014283283202173404,,,False
holdout:finite stochastic:2:0,holdout,finite stochastic,10,2,0,shuffled,0.013967103628075218,,,False
holdout:finite stochastic:2:1,holdout,finite stochastic,10,2,1,chronological,0.013806878797941149,,,False
holdout:finite stochastic:2:1,holdout,finite stochastic,10,2,1,shuffled,0.013723553838989508,,,False
holdout:finite stochastic:2:2,holdout,finite stochastic,10,2,2,chronological,0.013655354903410983,,,False
holdout:finite stochastic:2:2,holdout,finite stochastic,10,2,2,shuffled,0.013488755910777028,,,False
holdout:finite stochastic:2:3,holdout,finite stochastic,10,2,3,chronological,0.013600222051997886,,,False
holdout:finite stochastic:2:3,holdout,finite stochastic,10,2,3,shuffled,0.013572094388644696,,,False
holdout:finite stochastic:2:4,holdout,finite stochastic,10,2,4,chronological,0.013780330280190642,,,False
holdout:finite stochastic:2:4,holdout,finite stochastic,10,2,4,shuffled,0.013957908125859045,,,False
holdout:finite stochastic:2:5,holdout,finite stochastic,10,2,5,chronological,0.013255249090708295,,,False
holdout:finite stochastic:2:5,holdout,finite stochastic,10,2,5,shuffled,0.013425740192719245,,,False
holdout:finite stochastic:2:6,holdout,finite stochastic,10,2,6,chronological,0.013897118721658545,,,False
holdout:finite stochastic:2:6,holdout,finite stochastic,10,2,6,shuffled,0.013361494876028375,,,False
holdout:finite stochastic:2:7,holdout,finite stochastic,10,2,7,chronological,0.013787086062612152,,,False
holdout:finite stochastic:2:7,holdout,finite stochastic,10,2,7,shuffled,0.01272415314794521,,,False
holdout:finite stochastic:2:8,holdout,finite stochastic,10,2,8,chronological,0.01344186408121291,,,False
holdout:finite stochastic:2:8,holdout,finite stochastic,10,2,8,shuffled,0.012907389829166048,,,False
holdout:finite stochastic:2:9,holdout,finite stochastic,10,2,9,chronological,0.013979836433104915,,,False
holdout:finite stochastic:2:9,holdout,finite stochastic,10,2,9,shuffled,0.013822621851804363,,,False
holdout:finite stochastic:2:10,holdout,finite stochastic,10,2,10,chronological,0.01305779639201654,,,False
holdout:finite stochastic:2:10,holdout,finite stochastic,10,2,10,shuffled,0.013494259044768326,,,False
holdout:finite stochastic:2:11,holdout,finite stochastic,10,2,11,chronological,0.013790576700457375,,,False
holdout:finite stochastic:2:11,holdout,finite stochastic,10,2,11,shuffled,0.013425205430526672,,,False
holdout:finite stochastic:2:12,holdout,finite stochastic,10,2,12,chronological,0.013658818518699649,,,False
holdout:finite stochastic:2:12,holdout,finite stochastic,10,2,12,shuffled,0.012704910580275633,,,False
holdout:finite stochastic:2:13,holdout,finite stochastic,10,2,13,chronological,0.013868965238346982,,,False
holdout:finite stochastic:2:13,holdout,finite stochastic,10,2,13,shuffled,0.013849425022427291,,,False
holdout:finite stochastic:2:14,holdout,finite stochastic,10,2,14,chronological,0.01307734906387326,,,False
holdout:finite stochastic:2:14,holdout,finite stochastic,10,2,14,shuffled,0.01311460452631336,,,False
holdout:finite stochastic:2:15,holdout,finite stochastic,10,2,15,chronological,0.014614057051659832,,,False
holdout:finite stochastic:2:15,holdout,finite stochastic,10,2,15,shuffled,0.01431572941074901,,,False
holdout:finite stochastic:2:16,holdout,finite stochastic,10,2,16,chronological,0.013686429521903971,,,False
holdout:finite stochastic:2:16,holdout,finite stochastic,10,2,16,shuffled,0.013263191923189734,,,False
holdout:finite stochastic:2:17,holdout,finite stochastic,10,2,17,chronological,0.013908920722172403,,,False
holdout:finite stochastic:2:17,holdout,finite stochastic,10,2,17,shuffled,0.014042388080023071,,,False
holdout:finite stochastic:2:18,holdout,finite stochastic,10,2,18,chronological,0.01377893449411665,,,False
holdout:finite stochastic:2:18,holdout,finite stochastic,10,2,18,shuffled,0.0128941875768192,,,False
holdout:finite stochastic:2:19,holdout,finite stochastic,10,2,19,chronological,0.013387204496009955,,,False
holdout:finite stochastic:2:19,holdout,finite stochastic,10,2,19,shuffled,0.01300358877798669,,,False
holdout:finite stochastic:2:20,holdout,finite stochastic,10,2,20,chronological,0.013774609155334436,,,False
holdout:finite stochastic:2:20,holdout,finite stochastic,10,2,20,shuffled,0.01344762500765119,,,False
holdout:finite stochastic:2:21,holdout,finite stochastic,10,2,21,chronological,0.013068131445658677,,,False
holdout:finite stochastic:2:21,holdout,finite stochastic,10,2,21,shuffled,0.013356149211767664,,,False
holdout:finite stochastic:2:22,holdout,finite stochastic,10,2,22,chronological,0.013382127459626698,,,False
holdout:finite stochastic:2:22,holdout,finite stochastic,10,2,22,shuffled,0.013088916399097967,,,False
holdout:finite stochastic:2:23,holdout,finite stochastic,10,2,23,chronological,0.01285953300941925,,,False
holdout:finite stochastic:2:23,holdout,finite stochastic,10,2,23,shuffled,0.013017984510982157,,,False
holdout:finite stochastic:2:24,holdout,finite stochastic,10,2,24,chronological,0.01418615724638257,,,False
holdout:finite stochastic:2:24,holdout,finite stochastic,10,2,24,shuffled,0.013352134801883016,,,False
holdout:finite stochastic:2:25,holdout,finite stochastic,10,2,25,chronological,0.012800889753397774,,,False
holdout:finite stochastic:2:25,holdout,finite stochastic,10,2,25,shuffled,0.013848815862654351,,,False
holdout:finite stochastic:2:26,holdout,finite stochastic,10,2,26,chronological,0.013274853880982112,,,False
holdout:finite stochastic:2:26,holdout,finite stochastic,10,2,26,shuffled,0.013331338078991268,,,False
holdout:finite stochastic:2:27,holdout,finite stochastic,10,2,27,chronological,0.013623117147042592,,,False
holdout:finite stochastic:2:27,holdout,finite stochastic,10,2,27,shuffled,0.013542179032577529,,,False
holdout:finite stochastic:2:28,holdout,finite stochastic,10,2,28,chronological,0.013288639054475027,,,False
holdout:finite stochastic:2:28,holdout,finite stochastic,10,2,28,shuffled,0.013259258658775037,,,False
holdout:finite stochastic:2:29,holdout,finite stochastic,10,2,29,chronological,0.01353183201374095,,,False
holdout:finite stochastic:2:29,holdout,finite stochastic,10,2,29,shuffled,0.01401167311145999,,,False
holdout:finite stochastic:2:30,holdout,finite stochastic,10,2,30,chronological,0.01272541595486143,,,False
holdout:finite stochastic:2:30,holdout,finite stochastic,10,2,30,shuffled,0.014137129234237196,,,False
holdout:finite stochastic:2:31,holdout,finite stochastic,10,2,31,chronological,0.013680492135421437,,,False
holdout:finite stochastic:2:31,holdout,finite stochastic,10,2,31,shuffled,0.01372784101244947,,,False
holdout:finite stochastic:2:32,holdout,finite stochastic,10,2,32,chronological,0.012940487401960164,,,False
holdout:finite stochastic:2:32,holdout,finite stochastic,10,2,32,shuffled,0.013502102744525245,,,False
holdout:finite stochastic:2:33,holdout,finite stochastic,10,2,33,chronological,0.013362669711754352,,,False
holdout:finite stochastic:2:33,holdout,finite stochastic,10,2,33,shuffled,0.01286712902127193,,,False
holdout:finite stochastic:2:34,holdout,finite stochastic,10,2,34,chronological,0.012793458264421142,,,False
holdout:finite stochastic:2:34,holdout,finite stochastic,10,2,34,shuffled,0.012752289092326145,,,False
holdout:finite stochastic:2:35,holdout,finite stochastic,10,2,35,chronological,0.012381531716491471,,,False
holdout:finite stochastic:2:35,holdout,finite stochastic,10,2,35,shuffled,0.013045134210022433,,,False
holdout:finite stochastic:2:36,holdout,finite stochastic,10,2,36,chronological,0.013250422935658335,,,False
holdout:finite stochastic:2:36,holdout,finite stochastic,10,2,36,shuffled,0.013258661212285368,,,False
holdout:finite stochastic:2:37,holdout,finite stochastic,10,2,37,chronological,0.013114431055769874,,,False
holdout:finite stochastic:2:37,holdout,finite stochastic,10,2,37,shuffled,0.012948155583329466,,,False
holdout:finite stochastic:2:38,holdout,finite stochastic,10,2,38,chronological,0.013861031205489132,,,False
holdout:finite stochastic:2:38,holdout,finite stochastic,10,2,38,shuffled,0.012822002093971989,,,False
holdout:finite stochastic:2:39,holdout,finite stochastic,10,2,39,chronological,0.013588481351430108,,,False
holdout:finite stochastic:2:39,holdout,finite stochastic,10,2,39,shuffled,0.013258977647748596,,,False
holdout:finite stochastic:2:40,holdout,finite stochastic,10,2,40,chronological,0.013929180071448888,,,False
holdout:finite stochastic:2:40,holdout,finite stochastic,10,2,40,shuffled,0.013157246603882894,,,False
holdout:finite stochastic:2:41,holdout,finite stochastic,10,2,41,chronological,0.013499639544474737,,,False
holdout:finite stochastic:2:41,holdout,finite stochastic,10,2,41,shuffled,0.013072513191668697,,,False
holdout:finite stochastic:2:42,holdout,finite stochastic,10,2,42,chronological,0.013578122373039212,,,False
holdout:finite stochastic:2:42,holdout,finite stochastic,10,2,42,shuffled,0.014380974849997171,,,False
holdout:finite stochastic:2:43,holdout,finite stochastic,10,2,43,chronological,0.013722504436382277,,,False
holdout:finite stochastic:2:43,holdout,finite stochastic,10,2,43,shuffled,0.013400184242878508,,,False
holdout:finite stochastic:2:44,holdout,finite stochastic,10,2,44,chronological,0.013599065002335872,,,False
holdout:finite stochastic:2:44,holdout,finite stochastic,10,2,44,shuffled,0.01372343900508491,,,False
holdout:finite stochastic:2:45,holdout,finite stochastic,10,2,45,chronological,0.013833915289425758,,,False
holdout:finite stochastic:2:45,holdout,finite stochastic,10,2,45,shuffled,0.0136652627170256,,,False
holdout:finite stochastic:2:46,holdout,finite stochastic,10,2,46,chronological,0.01300857340133215,,,False
holdout:finite stochastic:2:46,holdout,finite stochastic,10,2,46,shuffled,0.012414706480750244,,,False
holdout:finite stochastic:2:47,holdout,finite stochastic,10,2,47,chronological,0.013815653643966589,,,False
holdout:finite stochastic:2:47,holdout,finite stochastic,10,2,47,shuffled,0.01434623874002755,,,False
holdout:finite stochastic:3:0,holdout,finite stochastic,12,3,0,chronological,0.013315577407875475,,,False
holdout:finite stochastic:3:0,holdout,finite stochastic,12,3,0,shuffled,0.01320961200145839,,,False
holdout:finite stochastic:3:1,holdout,finite stochastic,12,3,1,chronological,0.013298613578618265,,,False
holdout:finite stochastic:3:1,holdout,finite stochastic,12,3,1,shuffled,0.013463799062499178,,,False
holdout:finite stochastic:3:2,holdout,finite stochastic,12,3,2,chronological,0.013909956902288523,,,False
holdout:finite stochastic:3:2,holdout,finite stochastic,12,3,2,shuffled,0.013985249135103087,,,False
holdout:finite stochastic:3:3,holdout,finite stochastic,12,3,3,chronological,0.013578401975168866,,,False
holdout:finite stochastic:3:3,holdout,finite stochastic,12,3,3,shuffled,0.013680334198934562,,,False
holdout:finite stochastic:3:4,holdout,finite stochastic,12,3,4,chronological,0.013392437744946892,,,False
holdout:finite stochastic:3:4,holdout,finite stochastic,12,3,4,shuffled,0.013211017774047283,,,False
holdout:finite stochastic:3:5,holdout,finite stochastic,12,3,5,chronological,0.013810569175453431,,,False
holdout:finite stochastic:3:5,holdout,finite stochastic,12,3,5,shuffled,0.012971095356110383,,,False
holdout:finite stochastic:3:6,holdout,finite stochastic,12,3,6,chronological,0.013424480250322002,,,False
holdout:finite stochastic:3:6,holdout,finite stochastic,12,3,6,shuffled,0.013697447006535959,,,False
holdout:finite stochastic:3:7,holdout,finite stochastic,12,3,7,chronological,0.013811818363558825,,,False
holdout:finite stochastic:3:7,holdout,finite stochastic,12,3,7,shuffled,0.01362805769715985,,,False
holdout:finite stochastic:3:8,holdout,finite stochastic,12,3,8,chronological,0.013042643901900013,,,False
holdout:finite stochastic:3:8,holdout,finite stochastic,12,3,8,shuffled,0.013370602453795228,,,False
holdout:finite stochastic:3:9,holdout,finite stochastic,12,3,9,chronological,0.013493453305427443,,,False
holdout:finite stochastic:3:9,holdout,finite stochastic,12,3,9,shuffled,0.012705872101697503,,,False
holdout:finite stochastic:3:10,holdout,finite stochastic,12,3,10,chronological,0.013321580800604745,,,False
holdout:finite stochastic:3:10,holdout,finite stochastic,12,3,10,shuffled,0.0134285178706086,,,False
holdout:finite stochastic:3:11,holdout,finite stochastic,12,3,11,chronological,0.013620285000656426,,,False
holdout:finite stochastic:3:11,holdout,finite stochastic,12,3,11,shuffled,0.013789479765432659,,,False
holdout:finite stochastic:3:12,holdout,finite stochastic,12,3,12,chronological,0.013896726662550957,,,False
holdout:finite stochastic:3:12,holdout,finite stochastic,12,3,12,shuffled,0.013872684582760527,,,False
holdout:finite stochastic:3:13,holdout,finite stochastic,12,3,13,chronological,0.013419691544862531,,,False
holdout:finite stochastic:3:13,holdout,finite stochastic,12,3,13,shuffled,0.01384472400325558,,,False
holdout:finite stochastic:3:14,holdout,finite stochastic,12,3,14,chronological,0.01422962173547446,,,False
holdout:finite stochastic:3:14,holdout,finite stochastic,12,3,14,shuffled,0.013478799991209956,,,False
holdout:finite stochastic:3:15,holdout,finite stochastic,12,3,15,chronological,0.012963439600163058,,,False
holdout:finite stochastic:3:15,holdout,finite stochastic,12,3,15,shuffled,0.013216381001713729,,,False
holdout:finite stochastic:3:16,holdout,finite stochastic,12,3,16,chronological,0.013264526216878684,,,False
holdout:finite stochastic:3:16,holdout,finite stochastic,12,3,16,shuffled,0.013841434038370229,,,False
holdout:finite stochastic:3:17,holdout,finite stochastic,12,3,17,chronological,0.014675839857894921,,,False
holdout:finite stochastic:3:17,holdout,finite stochastic,12,3,17,shuffled,0.013368393274668709,,,False
holdout:finite stochastic:3:18,holdout,finite stochastic,12,3,18,chronological,0.013161505792333189,,,False
holdout:finite stochastic:3:18,holdout,finite stochastic,12,3,18,shuffled,0.013662928621464673,,,False
holdout:finite stochastic:3:19,holdout,finite stochastic,12,3,19,chronological,0.013898936777843977,,,False
holdout:finite stochastic:3:19,holdout,finite stochastic,12,3,19,shuffled,0.014065088804893905,,,False
holdout:finite stochastic:3:20,holdout,finite stochastic,12,3,20,chronological,0.014030123143573983,,,False
holdout:finite stochastic:3:20,holdout,finite stochastic,12,3,20,shuffled,0.01326315954840633,,,False
holdout:finite stochastic:3:21,holdout,finite stochastic,12,3,21,chronological,0.01261816192881066,,,False
holdout:finite stochastic:3:21,holdout,finite stochastic,12,3,21,shuffled,0.01423524192509212,,,False
holdout:finite stochastic:3:22,holdout,finite stochastic,12,3,22,chronological,0.013701701704737503,,,False
holdout:finite stochastic:3:22,holdout,finite stochastic,12,3,22,shuffled,0.013481069679883297,,,False
holdout:finite stochastic:3:23,holdout,finite stochastic,12,3,23,chronological,0.013961374778955642,,,False
holdout:finite stochastic:3:23,holdout,finite stochastic,12,3,23,shuffled,0.013149512056146364,,,False
holdout:finite stochastic:3:24,holdout,finite stochastic,12,3,24,chronological,0.01369919719619474,,,False
holdout:finite stochastic:3:24,holdout,finite stochastic,12,3,24,shuffled,0.012987427737475625,,,False
holdout:finite stochastic:3:25,holdout,finite stochastic,12,3,25,chronological,0.013410927405626678,,,False
holdout:finite stochastic:3:25,holdout,finite stochastic,12,3,25,shuffled,0.013252731183803365,,,False
holdout:finite stochastic:3:26,holdout,finite stochastic,12,3,26,chronological,0.01432912236894976,,,False
holdout:finite stochastic:3:26,holdout,finite stochastic,12,3,26,shuffled,0.014028288950175886,,,False
holdout:finite stochastic:3:27,holdout,finite stochastic,12,3,27,chronological,0.013286019078217262,,,False
holdout:finite stochastic:3:27,holdout,finite stochastic,12,3,27,shuffled,0.013459541062283505,,,False
holdout:finite stochastic:3:28,holdout,finite stochastic,12,3,28,chronological,0.01337408007564598,,,False
holdout:finite stochastic:3:28,holdout,finite stochastic,12,3,28,shuffled,0.013415849484369665,,,False
holdout:finite stochastic:3:29,holdout,finite stochastic,12,3,29,chronological,0.012836640914167027,,,False
holdout:finite stochastic:3:29,holdout,finite stochastic,12,3,29,shuffled,0.013053759589937793,,,False
holdout:finite stochastic:3:30,holdout,finite stochastic,12,3,30,chronological,0.013299814143480401,,,False
holdout:finite stochastic:3:30,holdout,finite stochastic,12,3,30,shuffled,0.013976810412193265,,,False
holdout:finite stochastic:3:31,holdout,finite stochastic,12,3,31,chronological,0.013240792740185596,,,False
holdout:finite stochastic:3:31,holdout,finite stochastic,12,3,31,shuffled,0.01316596639230901,,,False
holdout:finite stochastic:3:32,holdout,finite stochastic,12,3,32,chronological,0.013690821163257962,,,False
holdout:finite stochastic:3:32,holdout,finite stochastic,12,3,32,shuffled,0.013476074794471847,,,False
holdout:finite stochastic:3:33,holdout,finite stochastic,12,3,33,chronological,0.013943913916486982,,,False
holdout:finite stochastic:3:33,holdout,finite stochastic,12,3,33,shuffled,0.014498704415007859,,,False
holdout:finite stochastic:3:34,holdout,finite stochastic,12,3,34,chronological,0.013547424658697856,,,False
holdout:finite stochastic:3:34,holdout,finite stochastic,12,3,34,shuffled,0.012139454527590778,,,False
holdout:finite stochastic:3:35,holdout,finite stochastic,12,3,35,chronological,0.013464712488313768,,,False
holdout:finite stochastic:3:35,holdout,finite stochastic,12,3,35,shuffled,0.013017424818649348,,,False
holdout:finite stochastic:3:36,holdout,finite stochastic,12,3,36,chronological,0.013153717444880683,,,False
holdout:finite stochastic:3:36,holdout,finite stochastic,12,3,36,shuffled,0.013325760482597745,,,False
holdout:finite stochastic:3:37,holdout,finite stochastic,12,3,37,chronological,0.013789268387369743,,,False
holdout:finite stochastic:3:37,holdout,finite stochastic,12,3,37,shuffled,0.012986045678546904,,,False
holdout:finite stochastic:3:38,holdout,finite stochastic,12,3,38,chronological,0.012739711407830805,,,False
holdout:finite stochastic:3:38,holdout,finite stochastic,12,3,38,shuffled,0.013982268105299333,,,False
holdout:finite stochastic:3:39,holdout,finite stochastic,12,3,39,chronological,0.012743908304454502,,,False
holdout:finite stochastic:3:39,holdout,finite stochastic,12,3,39,shuffled,0.01327986905924548,,,False
holdout:finite stochastic:3:40,holdout,finite stochastic,12,3,40,chronological,0.013105435181906447,,,False
holdout:finite stochastic:3:40,holdout,finite stochastic,12,3,40,shuffled,0.013443321098529172,,,False
holdout:finite stochastic:3:41,holdout,finite stochastic,12,3,41,chronological,0.013622239299087215,,,False
holdout:finite stochastic:3:41,holdout,finite stochastic,12,3,41,shuffled,0.013850933373265083,,,False
holdout:finite stochastic:3:42,holdout,finite stochastic,12,3,42,chronological,0.013321801102773806,,,False
holdout:finite stochastic:3:42,holdout,finite stochastic,12,3,42,shuffled,0.014187564393255987,,,False
holdout:finite stochastic:3:43,holdout,finite stochastic,12,3,43,chronological,0.012590311407882644,,,False
holdout:finite stochastic:3:43,holdout,finite stochastic,12,3,43,shuffled,0.012852039774743218,,,False
holdout:finite stochastic:3:44,holdout,finite stochastic,12,3,44,chronological,0.012890745312687473,,,False
holdout:finite stochastic:3:44,holdout,finite stochastic,12,3,44,shuffled,0.013756382029023202,,,False
holdout:finite stochastic:3:45,holdout,finite stochastic,12,3,45,chronological,0.013267502941410464,,,False
holdout:finite stochastic:3:45,holdout,finite stochastic,12,3,45,shuffled,0.013435714574189541,,,False
holdout:finite stochastic:3:46,holdout,finite stochastic,12,3,46,chronological,0.013995677598248192,,,False
holdout:finite stochastic:3:46,holdout,finite stochastic,12,3,46,shuffled,0.013992506525079683,,,False
