path_id,split,direction,duration,horizon,x_p,x_r,local_loss,null_loss,mean_rho,best_coherent_miss,exact_closure,occupied_16,occupied_32,occupied_64,occupied_128,occupied_256
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.3324137868780848,0.013914495270548104,0.006964363414109885,1.0010227864823662,0.9253720364330698,0.0002744399381891835,False,16,31,55,82,99
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8951118577978057,0.15088526761109228,0.07559765970973562,1.0020548845708257,0.7887779059948415,0.2561371912378296,False,16,32,64,125,216
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,0.2829445059358652,0.14156311848216688,1.000642285058222,0.6967836968040568,0.28247464760886254,False,16,32,64,128,256
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,0.38909530150770233,0.19433946318539713,0.9989298890649806,0.6368565419271226,0.30365284720047087,False,16,32,64,128,256
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,0.47401584872603686,0.23715744379226109,1.000630862574087,0.5994920852453154,0.32091022337287306,False,16,32,64,128,256
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,0.5429554030151496,0.2716956812691513,1.000802937995887,0.5785162564230953,0.2225324043657767,False,16,32,64,128,256
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,0.39536512913560073,0.19783705681229566,1.0007815167960465,0.5709132780399004,0.003103322603689128,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525211341e-05,4.330482000145693e-05,1.0030819302223781,1.0,0.006211240030664723,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.817737471340369e-05,1.4119508501168491e-05,1.002187651956943,1.0,0.006211240030149843,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.620829397428804e-05,1.3080834571073431e-05,0.9982209894246868,1.0,0.006211240029768972,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553872057753e-06,4.466143474169387e-06,0.9990753454609993,1.0,0.00621124003008983,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.00011432000946085398,5.724911700384416e-05,1.0015589969566558,0.969757477541642,0.004261603262663853,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,0.0017689812082452255,0.0008844536645228748,0.9999582363005715,0.8154472651827624,0.02846666016021694,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,0.0035605005971843288,0.0017811182312114382,1.0004875340394326,0.7096132152688952,0.13886348356017916,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,0.004784280412795108,0.002392784955141321,1.000269527990894,0.6394426029617412,0.14815131064271156,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,0.005836184553927961,0.0029161303264786335,0.9993276598890188,0.5947946902684522,0.1508825590833568,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,0.006732979729017349,0.0033699976264099907,1.0010419641949013,0.5698560693266306,0.003428028214720544,False,16,32,64,128,256
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,0.007075489376723748,0.0035343528341289492,0.9990412382657,0.5624160785310297,0.003107885905358219,False,16,32,64,128,256
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,0.9959525926029857,1.0,0.2222222222216924,True,9,9,9,9,9
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.0006946330107795,1.0,0.2222222222213026,True,9,9,9,9,9
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,0.9994793650819187,1.0,1.0543903073673286e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,0.9999999999999947,1.0,1.0506497428580404e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.40666739207679,0.005969592296575777,0.002983201882518083,0.9994658711380607,0.9697574775417479,0.004738406695356308,False,16,32,60,92,108
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8823867491581843,0.018866240996407362,0.009422000286568909,0.9988211523814533,0.8154472651828628,0.03344810856334099,False,16,32,64,123,213
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,0.02814770735000101,0.014090466306980005,1.0011803897044211,0.7096132152689442,0.05985353650142656,False,16,32,64,128,256
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,0.03564768016645643,0.017815483061810283,0.9995311323834308,0.6394426029617384,0.08106748251198613,False,16,32,64,128,256
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,0.04176260709504932,0.020904166494720103,1.0010949003803047,0.5947946902683954,0.09834103591281187,False,16,32,64,128,256
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,0.04678050662631586,0.023391006770601887,1.0000322124533612,0.5698560693265465,0.0027832118161300796,False,16,32,64,128,256
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,0.006367559741528544,0.0031830472032748944,0.9997698749539484,0.5624160785309722,0.0031033541255919687,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525177047e-05,4.3304820001284956e-05,1.0030819302223786,1.0,0.006211240030660487,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.817737471326486e-05,1.4119508501098923e-05,1.0021876519569428,1.0,0.006211240030150115,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.6208293974027735e-05,1.3080834570943507e-05,0.9982209894246865,1.0,0.006211240029769157,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553872306437e-06,4.466143474293614e-06,0.9990753454609993,1.0,0.006211240030086615,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.022560792799513372,0.011296324929608371,1.0014120540881017,0.9227268703490898,0.0029873474256672116,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,0.3595954745380653,0.1800000377065755,1.0011251556366372,0.7860846356440694,0.5238472656147228,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,0.6847550403859926,0.34236123183986616,0.9999524257517814,0.6929955885422692,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,0.9396101592447863,0.4694844637864284,0.999317555620679,0.6323843056048462,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,1.1418820039386486,0.5708400988565477,0.9998232687573173,0.59486568632088,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,1.3062073665156346,0.6534659650601944,1.0005547079455592,0.5750947436590789,0.39832574176778063,False,16,32,64,128,256
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,1.3665813088587222,0.68304067049088,0.9996341469960688,0.5704274988376072,0.2620632305918342,False,16,32,64,128,256
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,0.9994011621777509,1.0,1.0191173570531242e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.0008520935308844,1.0,1.0840240244911252e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,1.0006386532726965,1.0,1.1177736371316319e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,1.000000000000038,1.0,1.0304503683293012e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.3124484848442146,0.027502024997643232,0.013735208246433926,0.9988506844576686,0.9227268703490419,0.001031210811343169,False,16,32,59,84,96
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8373236288503985,0.3671332911848089,0.1834531395982676,0.9993816632985226,0.7860846356440321,0.8371775782737636,False,16,32,64,123,197
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,0.6974455719625374,0.34860928189778767,0.999674514863829,0.6929955885422336,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,0.9516998746624729,0.47555461036985197,0.9993793695486423,0.6323843056048126,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,1.1527507173896685,0.5762963369677959,0.9998628988456112,0.5948656863208557,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,1.319380373830426,0.6593912242223883,0.9995468134910076,0.5750947436590791,0.40679847767484034,False,16,32,64,128,256
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,1.0262319610171071,0.5131864615618167,1.0001373589128784,0.5704274988375528,0.2620050566145907,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525180174e-05,4.330482000130063e-05,1.0030819302223783,1.0,0.0062112400306615035,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.8177374713493373e-05,1.4119508501213423e-05,1.0021876519569424,1.0,0.006211240030147794,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.6208293974521376e-05,1.3080834571189886e-05,0.9982209894246863,1.0,0.006211240029767442,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553871837594e-06,4.466143474059408e-06,0.999075345460999,1.0,0.006211240030092075,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.05145857932456688,0.02574327537102479,1.0005435715064397,0.9206957670861451,0.004049778219044325,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,0.7160581699566385,0.3580909559741108,1.000172809970998,0.7843997355964301,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,1.3385333529993269,0.6689791268603189,0.9995703511777272,0.6924301253756917,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,1.824268425913743,0.9114882198885343,0.9992917784914097,0.632659728590427,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,2.0,1.105106204377989,0.9993671482151659,0.5958038913836304,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,2.0,1.262943139006909,1.0003115241142182,0.576561640670024,0.20810462159692528,False,16,32,64,128,256
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,2.0,1.3555539453513858,0.999515387780425,0.572713471557805,0.20629443987510876,False,16,32,64,128,256
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,0.9994011621777424,1.0,1.0266735398502295e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.0008520935308813,1.0,1.0805733270586777e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,1.000638653272696,1.0,1.0326326193517007e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,1.000000000000038,1.0,1.1018599030111534e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.179305545125684,0.05630609522980602,0.02815730446848811,1.000151204006164,0.9206957670861055,0.0017021405520507662,False,16,31,48,67,84
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8602949408700264,0.7146410962736393,0.3570034109488638,0.9991124574570103,0.7843997355963965,0.0,False,16,32,64,123,205
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,1.3358344821652988,0.6680549765190522,1.0002062163213208,0.6924301253756467,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,1.8178565551066046,0.9080142102013969,0.9989943460067433,0.6326597285903713,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,2.0,1.0991786399303431,0.9998468582555964,0.5958038913835895,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,2.0,1.2561922295751673,0.9999893330276536,0.5765616406700007,0.21071872563657718,False,16,32,64,128,256
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,2.0,1.0569422316380381,0.9992453999416481,0.5727134715577761,0.2063176673262434,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525211341e-05,4.330482000145693e-05,1.0030819302223781,1.0,0.0062112400306646035,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.8177374713630467e-05,1.4119508501282122e-05,1.0021876519569426,1.0,0.006211240030146848,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.6208293974811718e-05,1.3080834571334802e-05,0.9982209894246865,1.0,0.006211240029766712,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553871829593e-06,4.4661434740554115e-06,0.999075345460999,1.0,0.006211240030091472,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.13485753667446937,0.06746711650347448,1.0005687211435925,0.9188953576731049,0.004563688467423729,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,1.1694990277295048,0.585581640964067,1.0014230488090787,0.7827695022155226,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,2.0,1.0044589738414729,1.000799038374274,0.6904071147219278,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,2.0,1.329811975877401,1.0002857561143823,0.630489433428189,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,2.0,1.5901984222748822,1.000018865709378,0.5935518021121247,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,2.0,1.8033611275223365,0.9999736282705592,0.5741583199230853,0.17569461343394446,False,16,32,64,128,256
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,2.0,1.9541493349543777,0.9991830855865264,0.5697101673229825,0.17996452489417802,False,16,32,64,128,256
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,0.9959525926029718,1.0,1.0268994427850826e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.0006946330107245,1.0,0.22222222222181748,True,9,9,9,9,9
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,0.9994793650820911,1.0,1.017083584878712e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,1.0000000000000397,1.0,1.1688565812168982e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.2758756734142525,0.14264132501159568,0.07135915998804818,1.00053978021092,0.9188953576731138,0.0013955722436381987,False,16,32,56,74,96
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8723371482277207,1.1714079742243548,0.5857173633716751,1.0000228379177742,0.7827695022155282,0.0,False,16,32,64,127,206
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,1.996637178726589,0.998974360025807,1.0006568751393587,0.6904071147219231,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,2.0,1.3208832173549203,1.000009633604609,0.6304894334281809,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,2.0,1.5785556313992157,1.0011015759912236,0.5935518021121188,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,2.0,1.789155761588214,0.9995946843293577,0.5741583199230857,0.18429502378283077,False,16,32,64,128,256
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,2.0,1.8603044152181332,1.000372820249768,0.5697101673231891,0.18002511232253735,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525195192e-05,4.3304820001375955e-05,1.0030819302223786,1.0000000000000004,0.0062112400306633085,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.8177374713686e-05,1.4119508501309951e-05,1.0021876519569426,1.0,0.006211240030146023,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.6208293974930994e-05,1.3080834571394331e-05,0.9982209894246864,1.0,0.00621124002976611,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553871835158e-06,4.4661434740581914e-06,0.999075345460999,1.0,0.006211240030091024,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.18339170221570358,0.09182098565284652,1.0013646696495302,0.9183966967468844,0.004497068350723087,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,1.1313634436895659,0.5653543218568058,0.999421229332089,0.7822732092638924,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,1.776577497036354,0.8889466167293889,1.0007406017607556,0.6897834846913335,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,2.0,1.1397524783718054,0.9995143756656899,0.6296489505851035,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,2.0,1.340624008864741,0.9992482247450765,0.5925582765119264,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,2.0,1.5052503904890613,0.9999560105443146,0.5732032719976025,0.2516132638801556,False,16,32,64,128,256
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,2.0,1.6196544762679834,1.0011624803879968,0.5693950750638122,0.24889777154652867,False,16,32,64,128,256
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,1.0093309225158218,1.0,1.1456406761045407e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.003758988566274,1.0,1.0697385308097188e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,0.997182597610982,1.0,1.2638662993331586e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,0.9999999999998231,1.0,1.0261860983211653e-12,True,9,9,9,9,9
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.3014886002324766,0.1850913531735716,0.09271843788980104,1.0018667679505615,0.9183966967468518,0.0010889007524882586,False,16,31,55,80,95
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.7396039120697147,1.1268430766816764,0.5637450550421091,1.0005742000957643,0.7822732092638649,0.0,False,16,32,64,115,172
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,1.763920515435929,0.8829704896452535,1.001145439285329,0.6897834846913351,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,2.0,1.1324616982152194,0.9989895816062411,0.6296489505851391,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,2.0,1.3326765432270975,1.0006343637069013,0.5925582765120057,0.0,False,16,32,64,128,256
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,2.0,1.4958761676965477,1.0012464139435802,0.5732032719977282,0.24614378833051972,False,16,32,64,128,256
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,2.0,1.8586562984691668,0.9999994099141133,0.5693950750640449,0.24885928066396582,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,512,2.0,8.634353525211166e-05,4.3304820001456064e-05,1.0030819302223783,1.0,0.006211240030665016,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,768,2.0,2.8177374713632205e-05,1.4119508501282993e-05,1.0021876519569426,1.0,0.0062112400301470826,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,1024,2.0,2.6208293974803448e-05,1.3080834571330674e-05,0.9982209894246865,1.0,0.0062112400297669535,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,1280,2.0,8.940553871832376e-06,4.4661434740568014e-06,0.999075345460999,1.0,0.00621124003009161,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,1536,2.0,0.0082159506751046,0.0041087883000459425,1.000197898581866,0.9253720364330215,0.009557104944621484,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,1792,2.0,0.1392599534892825,0.06978015955470952,1.002156870030548,0.7887779059948017,0.43822098598397247,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,2048,2.0,0.2695830045989117,0.13466207099887412,0.9990397666145585,0.6967836968040433,0.4118835296129326,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,2304,2.0,0.36908661920126207,0.18442903437890426,0.9993807674633447,0.6368565419271375,0.3907053300213158,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,2560,2.0,0.4487949462931867,0.22451796235793436,1.0005369454907467,0.5994920852453374,0.3734479538489064,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,2816,2.0,0.5148316287448413,0.25774525788774827,1.0012798107067773,0.5785162564230448,0.2226021778600619,False,16,32,64,128,256
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,irrational_to_rational,256,3072,2.0,0.5449876648816965,0.27268721191352513,1.000709665503049,0.5709132780391872,0.003107917429071886,False,16,32,64,128,256
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,512,0.0,0.0,0.0,1.0093309225159859,1.0,0.2222222222219511,True,9,9,9,9,9
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,768,0.0,0.0,0.0,1.0037589885659886,1.0,0.22222222222174193,True,9,9,9,9,9
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,1024,0.0,0.0,0.0,0.9971825976109867,1.0,0.22222222222165386,True,9,9,9,9,9
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,1280,0.0,0.0,0.0,0.9999999999999776,1.0,0.22222222222161103,True,9,9,9,9,9
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,1536,1.3333557557660696,0.0139144952705482,0.006964363414109934,1.0010227864823664,0.9253720364330696,0.00027443993818925395,False,16,32,58,80,102
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,1792,1.8996919382198214,0.15088526761109528,0.07559765970973711,1.0020548845708257,0.7887779059948413,0.2561371912378296,False,16,32,64,127,216
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,2048,2.0,0.2829445059358703,0.14156311848216943,1.000642285058222,0.6967836968040568,0.2824746476088625,False,16,32,64,128,256
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,2304,2.0,0.3890953015077097,0.19433946318540077,0.9989298890649804,0.6368565419271226,0.30365284720047087,False,16,32,64,128,256
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,2560,2.0,0.4740158487260451,0.23715744379226525,1.0006308625740872,0.5994920852453154,0.32091022337287306,False,16,32,64,128,256
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,2816,2.0,0.5429554030151595,0.2716956812691563,1.000802937995887,0.5785162564230955,0.2225324043657767,False,16,32,64,128,256
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,rational_to_irrational,256,3072,2.0,0.39536512913558014,0.19783705681228528,1.000781516796046,0.5709132780399013,0.0031033226036920585,False,16,32,64,128,256
