split,case_id,regime,mode,tooth,tooth_position,geometry_onset_tick,lock_onset_tick,unlock_onset_tick
holdout,21,progressive,forward,13,0.421875,427.0,384.0,
holdout,21,progressive,forward,14,0.453125,448.0,455.0,
holdout,21,progressive,forward,15,0.484375,460.0,420.0,
holdout,21,progressive,forward,16,0.515625,498.0,349.0,
holdout,21,progressive,forward,17,0.546875,502.0,469.0,
holdout,21,progressive,forward,18,0.578125,546.0,540.0,
holdout,21,progressive,forward,19,0.609375,566.0,24.0,
holdout,21,progressive,forward,20,0.640625,594.0,114.0,
holdout,21,progressive,forward,21,0.671875,609.0,547.0,
holdout,21,progressive,forward,22,0.703125,636.0,522.0,
holdout,21,progressive,forward,23,0.734375,647.0,443.0,
holdout,21,progressive,forward,24,0.765625,679.0,355.0,
holdout,21,progressive,forward,25,0.796875,699.0,683.0,
holdout,21,progressive,forward,26,0.828125,735.0,463.0,
holdout,21,progressive,forward,27,0.859375,762.0,759.0,
holdout,21,progressive,forward,28,0.890625,,303.0,
holdout,21,progressive,forward,29,0.921875,,,
holdout,21,progressive,forward,30,0.953125,,46.0,
holdout,21,progressive,forward,31,0.984375,,,
holdout,21,memory-only,forward,0,0.015625,119.0,67.0,
holdout,21,memory-only,forward,1,0.046875,117.0,649.0,
holdout,21,memory-only,forward,2,0.078125,141.0,591.0,
holdout,21,memory-only,forward,3,0.109375,171.0,396.0,
holdout,21,memory-only,forward,4,0.140625,211.0,554.0,
holdout,21,memory-only,forward,5,0.171875,217.0,,
holdout,21,memory-only,forward,6,0.203125,251.0,,
holdout,21,memory-only,forward,7,0.234375,266.0,221.0,
holdout,21,memory-only,forward,8,0.265625,285.0,139.0,
holdout,21,memory-only,forward,9,0.296875,335.0,,
holdout,21,memory-only,forward,10,0.328125,359.0,350.0,
holdout,21,memory-only,forward,11,0.359375,379.0,,
holdout,21,memory-only,forward,12,0.390625,409.0,,
holdout,21,memory-only,forward,13,0.421875,427.0,390.0,
holdout,21,memory-only,forward,14,0.453125,448.0,,
holdout,21,memory-only,forward,15,0.484375,460.0,,
holdout,21,memory-only,forward,16,0.515625,498.0,349.0,
holdout,21,memory-only,forward,17,0.546875,502.0,,
holdout,21,memory-only,forward,18,0.578125,546.0,652.0,
holdout,21,memory-only,forward,19,0.609375,566.0,24.0,
holdout,21,memory-only,forward,20,0.640625,594.0,114.0,
holdout,21,memory-only,forward,21,0.671875,609.0,,
holdout,21,memory-only,forward,22,0.703125,636.0,522.0,
holdout,21,memory-only,forward,23,0.734375,647.0,443.0,
holdout,21,memory-only,forward,24,0.765625,679.0,355.0,
holdout,21,memory-only,forward,25,0.796875,699.0,,
holdout,21,memory-only,forward,26,0.828125,735.0,463.0,
holdout,21,memory-only,forward,27,0.859375,762.0,,
holdout,21,memory-only,forward,28,0.890625,,303.0,
holdout,21,memory-only,forward,29,0.921875,,,
holdout,21,memory-only,forward,30,0.953125,,46.0,
holdout,21,memory-only,forward,31,0.984375,,,
holdout,21,late-snap,forward,0,0.015625,119.0,67.0,
holdout,21,late-snap,forward,1,0.046875,117.0,649.0,
holdout,21,late-snap,forward,2,0.078125,141.0,591.0,
holdout,21,late-snap,forward,3,0.109375,171.0,396.0,
holdout,21,late-snap,forward,4,0.140625,211.0,554.0,
holdout,21,late-snap,forward,5,0.171875,217.0,,
holdout,21,late-snap,forward,6,0.203125,251.0,,
holdout,21,late-snap,forward,7,0.234375,266.0,221.0,
holdout,21,late-snap,forward,8,0.265625,285.0,139.0,
holdout,21,late-snap,forward,9,0.296875,335.0,758.0,
holdout,21,late-snap,forward,10,0.328125,359.0,350.0,
holdout,21,late-snap,forward,11,0.359375,379.0,756.0,
holdout,21,late-snap,forward,12,0.390625,409.0,756.0,
holdout,21,late-snap,forward,13,0.421875,427.0,390.0,
holdout,21,late-snap,forward,14,0.453125,448.0,765.0,
holdout,21,late-snap,forward,15,0.484375,460.0,,
holdout,21,late-snap,forward,16,0.515625,498.0,349.0,
holdout,21,late-snap,forward,17,0.546875,502.0,746.0,
holdout,21,late-snap,forward,18,0.578125,546.0,652.0,
holdout,21,late-snap,forward,19,0.609375,566.0,24.0,
holdout,21,late-snap,forward,20,0.640625,594.0,114.0,
holdout,21,late-snap,forward,21,0.671875,609.0,,
holdout,21,late-snap,forward,22,0.703125,636.0,522.0,
holdout,21,late-snap,forward,23,0.734375,647.0,443.0,
holdout,21,late-snap,forward,24,0.765625,679.0,355.0,
holdout,21,late-snap,forward,25,0.796875,699.0,,
holdout,21,late-snap,forward,26,0.828125,735.0,463.0,
holdout,21,late-snap,forward,27,0.859375,762.0,760.0,
holdout,21,late-snap,forward,28,0.890625,,303.0,
holdout,21,late-snap,forward,29,0.921875,,760.0,
holdout,21,late-snap,forward,30,0.953125,,46.0,
holdout,21,late-snap,forward,31,0.984375,,763.0,
holdout,21,false-seam,forward,0,0.015625,119.0,67.0,
holdout,21,false-seam,forward,1,0.046875,117.0,317.0,
holdout,21,false-seam,forward,2,0.078125,141.0,619.0,
holdout,21,false-seam,forward,3,0.109375,171.0,363.0,
holdout,21,false-seam,forward,4,0.140625,211.0,,
holdout,21,false-seam,forward,5,0.171875,217.0,626.0,
holdout,21,false-seam,forward,6,0.203125,251.0,,
holdout,21,false-seam,forward,7,0.234375,266.0,221.0,
holdout,21,false-seam,forward,8,0.265625,285.0,139.0,
holdout,21,false-seam,forward,9,0.296875,335.0,457.0,
holdout,21,false-seam,forward,10,0.328125,359.0,342.0,
holdout,21,false-seam,forward,11,0.359375,379.0,,
holdout,21,false-seam,forward,12,0.390625,409.0,629.0,
holdout,21,false-seam,forward,13,0.421875,427.0,391.0,
holdout,21,false-seam,forward,14,0.453125,448.0,609.0,
holdout,21,false-seam,forward,15,0.484375,460.0,711.0,
holdout,21,false-seam,forward,16,0.515625,498.0,349.0,
holdout,21,false-seam,forward,17,0.546875,502.0,551.0,
holdout,21,false-seam,forward,18,0.578125,546.0,,
holdout,21,false-seam,forward,19,0.609375,566.0,24.0,
holdout,21,false-seam,forward,20,0.640625,594.0,114.0,
holdout,21,false-seam,forward,21,0.671875,609.0,,
holdout,21,false-seam,forward,22,0.703125,636.0,522.0,
holdout,21,false-seam,forward,23,0.734375,647.0,443.0,
holdout,21,false-seam,forward,24,0.765625,679.0,355.0,
holdout,21,false-seam,forward,25,0.796875,699.0,,
holdout,21,false-seam,forward,26,0.828125,735.0,463.0,
holdout,21,false-seam,forward,27,0.859375,762.0,,
holdout,21,false-seam,forward,28,0.890625,,303.0,
holdout,21,false-seam,forward,29,0.921875,,,
holdout,21,false-seam,forward,30,0.953125,,46.0,
holdout,21,false-seam,forward,31,0.984375,,,
holdout,21,progressive,pause,0,0.015625,83.0,89.0,
holdout,21,progressive,pause,1,0.046875,94.0,99.0,
holdout,21,progressive,pause,2,0.078125,100.0,114.0,
holdout,21,progressive,pause,3,0.109375,126.0,121.0,
holdout,21,progressive,pause,4,0.140625,151.0,161.0,
holdout,21,progressive,pause,5,0.171875,151.0,172.0,
holdout,21,progressive,pause,6,0.203125,183.0,182.0,
holdout,21,progressive,pause,7,0.234375,199.0,209.0,
holdout,21,progressive,pause,8,0.265625,204.0,218.0,
holdout,21,progressive,pause,9,0.296875,228.0,149.0,
holdout,21,progressive,pause,10,0.328125,241.0,239.0,
holdout,21,progressive,pause,11,0.359375,265.0,282.0,
holdout,21,progressive,pause,12,0.390625,514.0,282.0,
holdout,21,progressive,pause,13,0.421875,519.0,314.0,
holdout,21,progressive,pause,14,0.453125,545.0,333.0,
holdout,21,progressive,pause,15,0.484375,564.0,446.0,
holdout,21,progressive,pause,16,0.515625,572.0,358.0,
holdout,21,progressive,pause,17,0.546875,587.0,224.0,
holdout,21,progressive,pause,18,0.578125,599.0,599.0,
holdout,21,progressive,pause,19,0.609375,628.0,291.0,
holdout,21,progressive,pause,20,0.640625,648.0,634.0,
holdout,21,progressive,pause,21,0.671875,649.0,657.0,
holdout,21,progressive,pause,22,0.703125,682.0,258.0,
holdout,21,progressive,pause,23,0.734375,701.0,57.0,
holdout,21,progressive,pause,24,0.765625,716.0,720.0,
holdout,21,progressive,pause,25,0.796875,728.0,747.0,
holdout,21,progressive,pause,26,0.828125,752.0,742.0,
holdout,21,progressive,pause,27,0.859375,762.0,,
holdout,21,progressive,pause,28,0.890625,,252.0,
holdout,21,progressive,pause,29,0.921875,,26.0,
holdout,21,progressive,pause,30,0.953125,,161.0,
holdout,21,progressive,pause,31,0.984375,,,
holdout,21,progressive,reverse,0,0.015625,76.0,82.0,
holdout,21,progressive,reverse,1,0.046875,86.0,65.0,749.0
holdout,21,progressive,reverse,2,0.078125,90.0,91.0,737.0
holdout,21,progressive,reverse,3,0.109375,107.0,123.0,750.0
holdout,21,progressive,reverse,4,0.140625,128.0,148.0,727.0
holdout,21,progressive,reverse,5,0.171875,137.0,140.0,721.0
holdout,21,progressive,reverse,6,0.203125,165.0,193.0,713.0
holdout,21,progressive,reverse,7,0.234375,165.0,184.0,713.0
holdout,21,progressive,reverse,8,0.265625,184.0,85.0,680.0
holdout,21,progressive,reverse,9,0.296875,194.0,200.0,672.0
holdout,21,progressive,reverse,10,0.328125,218.0,214.0,663.0
holdout,21,progressive,reverse,11,0.359375,237.0,237.0,665.0
holdout,21,progressive,reverse,12,0.390625,240.0,269.0,653.0
holdout,21,progressive,reverse,13,0.421875,268.0,272.0,637.0
holdout,21,progressive,reverse,14,0.453125,266.0,272.0,658.0
holdout,21,progressive,reverse,15,0.484375,295.0,302.0,627.0
holdout,21,progressive,reverse,16,0.515625,306.0,282.0,616.0
holdout,21,progressive,reverse,17,0.546875,323.0,318.0,609.0
holdout,21,progressive,reverse,18,0.578125,332.0,360.0,611.0
holdout,21,progressive,reverse,19,0.609375,359.0,382.0,595.0
holdout,21,progressive,reverse,20,0.640625,363.0,163.0,599.0
holdout,21,progressive,reverse,21,0.671875,373.0,388.0,571.0
holdout,21,progressive,reverse,22,0.703125,400.0,345.0,563.0
holdout,21,progressive,reverse,23,0.734375,408.0,420.0,553.0
holdout,21,progressive,reverse,24,0.765625,417.0,433.0,549.0
holdout,21,progressive,reverse,25,0.796875,442.0,285.0,525.0
holdout,21,progressive,reverse,26,0.828125,454.0,450.0,509.0
holdout,21,progressive,reverse,27,0.859375,470.0,,512.0
holdout,21,progressive,reverse,28,0.890625,,118.0,500.0
holdout,21,progressive,reverse,29,0.921875,,471.0,500.0
holdout,21,progressive,reverse,30,0.953125,,,500.0
holdout,21,progressive,reverse,31,0.984375,,,500.0
holdout,22,progressive,forward,0,0.009615384615384616,104.0,100.0,
holdout,22,progressive,forward,1,0.028846153846153848,127.0,109.0,
holdout,22,progressive,forward,2,0.04807692307692308,131.0,97.0,
holdout,22,progressive,forward,3,0.0673076923076923,155.0,101.0,
holdout,22,progressive,forward,4,0.08653846153846154,170.0,126.0,
holdout,22,progressive,forward,5,0.10576923076923077,197.0,183.0,
holdout,22,progressive,forward,6,0.125,232.0,168.0,
holdout,22,progressive,forward,7,0.14423076923076922,232.0,219.0,
holdout,22,progressive,forward,8,0.16346153846153846,260.0,148.0,
holdout,22,progressive,forward,9,0.18269230769230768,276.0,252.0,
holdout,22,progressive,forward,10,0.20192307692307693,307.0,283.0,
holdout,22,progressive,forward,11,0.22115384615384615,305.0,269.0,
holdout,22,progressive,forward,12,0.2403846153846154,330.0,322.0,
holdout,22,progressive,forward,13,0.25961538461538464,367.0,319.0,
holdout,22,progressive,forward,14,0.27884615384615385,386.0,355.0,
holdout,22,progressive,forward,15,0.2980769230769231,415.0,407.0,
holdout,22,progressive,forward,16,0.3173076923076923,425.0,202.0,
holdout,22,progressive,forward,17,0.33653846153846156,431.0,412.0,
holdout,22,progressive,forward,18,0.3557692307692308,474.0,457.0,
holdout,22,progressive,forward,19,0.375,488.0,472.0,
holdout,22,progressive,forward,20,0.3942307692307692,511.0,499.0,
holdout,22,progressive,forward,21,0.41346153846153844,519.0,220.0,
holdout,22,progressive,forward,22,0.4326923076923077,546.0,367.0,
holdout,22,progressive,forward,23,0.4519230769230769,573.0,564.0,
holdout,22,progressive,forward,24,0.47115384615384615,583.0,510.0,
holdout,22,progressive,forward,25,0.49038461538461536,608.0,608.0,
holdout,22,progressive,forward,26,0.5096153846153846,630.0,543.0,
holdout,22,progressive,forward,27,0.5288461538461539,629.0,610.0,
holdout,22,progressive,forward,28,0.5480769230769231,670.0,615.0,
holdout,22,progressive,forward,29,0.5673076923076923,688.0,647.0,
holdout,22,progressive,forward,30,0.5865384615384616,708.0,692.0,
holdout,22,progressive,forward,31,0.6057692307692307,733.0,718.0,
holdout,22,progressive,forward,32,0.625,728.0,706.0,
holdout,22,progressive,forward,33,0.6442307692307693,768.0,762.0,
holdout,22,progressive,forward,34,0.6634615384615384,769.0,763.0,
holdout,22,progressive,forward,35,0.6826923076923077,792.0,768.0,
holdout,22,progressive,forward,36,0.7019230769230769,826.0,598.0,
holdout,22,progressive,forward,37,0.7211538461538461,830.0,820.0,
holdout,22,progressive,forward,38,0.7403846153846154,846.0,833.0,
holdout,22,progressive,forward,39,0.7596153846153846,885.0,843.0,
holdout,22,progressive,forward,40,0.7788461538461539,893.0,878.0,
holdout,22,progressive,forward,41,0.7980769230769231,904.0,880.0,
holdout,22,progressive,forward,42,0.8173076923076923,942.0,910.0,
holdout,22,progressive,forward,43,0.8365384615384616,963.0,336.0,
holdout,22,progressive,forward,44,0.8557692307692307,972.0,601.0,
holdout,22,progressive,forward,45,0.875,987.0,957.0,
holdout,22,progressive,forward,46,0.8942307692307693,1016.0,75.0,
holdout,22,progressive,forward,47,0.9134615384615384,1017.0,999.0,
holdout,22,progressive,forward,48,0.9326923076923077,,,
holdout,22,progressive,forward,49,0.9519230769230769,,,
holdout,22,progressive,forward,50,0.9711538461538461,,,
holdout,22,progressive,forward,51,0.9903846153846154,,,
holdout,22,memory-only,forward,0,0.009615384615384616,104.0,366.0,
holdout,22,memory-only,forward,1,0.028846153846153848,127.0,601.0,
holdout,22,memory-only,forward,2,0.04807692307692308,131.0,,
holdout,22,memory-only,forward,3,0.0673076923076923,155.0,,
holdout,22,memory-only,forward,4,0.08653846153846154,170.0,,
holdout,22,memory-only,forward,5,0.10576923076923077,197.0,,
holdout,22,memory-only,forward,6,0.125,232.0,168.0,
holdout,22,memory-only,forward,7,0.14423076923076922,232.0,797.0,
holdout,22,memory-only,forward,8,0.16346153846153846,260.0,148.0,
holdout,22,memory-only,forward,9,0.18269230769230768,276.0,,
holdout,22,memory-only,forward,10,0.20192307692307693,307.0,,
holdout,22,memory-only,forward,11,0.22115384615384615,305.0,650.0,
holdout,22,memory-only,forward,12,0.2403846153846154,330.0,677.0,
holdout,22,memory-only,forward,13,0.25961538461538464,367.0,,
holdout,22,memory-only,forward,14,0.27884615384615385,386.0,448.0,
holdout,22,memory-only,forward,15,0.2980769230769231,415.0,817.0,
holdout,22,memory-only,forward,16,0.3173076923076923,425.0,202.0,
holdout,22,memory-only,forward,17,0.33653846153846156,431.0,,
holdout,22,memory-only,forward,18,0.3557692307692308,474.0,,
holdout,22,memory-only,forward,19,0.375,488.0,763.0,
holdout,22,memory-only,forward,20,0.3942307692307692,511.0,,
holdout,22,memory-only,forward,21,0.41346153846153844,519.0,220.0,
holdout,22,memory-only,forward,22,0.4326923076923077,546.0,367.0,
holdout,22,memory-only,forward,23,0.4519230769230769,573.0,599.0,
holdout,22,memory-only,forward,24,0.47115384615384615,583.0,510.0,
holdout,22,memory-only,forward,25,0.49038461538461536,608.0,995.0,
holdout,22,memory-only,forward,26,0.5096153846153846,630.0,,
holdout,22,memory-only,forward,27,0.5288461538461539,629.0,790.0,
holdout,22,memory-only,forward,28,0.5480769230769231,670.0,,
holdout,22,memory-only,forward,29,0.5673076923076923,688.0,952.0,
holdout,22,memory-only,forward,30,0.5865384615384616,708.0,,
holdout,22,memory-only,forward,31,0.6057692307692307,733.0,1003.0,
holdout,22,memory-only,forward,32,0.625,728.0,,
holdout,22,memory-only,forward,33,0.6442307692307693,768.0,,
holdout,22,memory-only,forward,34,0.6634615384615384,769.0,1018.0,
holdout,22,memory-only,forward,35,0.6826923076923077,792.0,,
holdout,22,memory-only,forward,36,0.7019230769230769,826.0,598.0,
holdout,22,memory-only,forward,37,0.7211538461538461,830.0,,
holdout,22,memory-only,forward,38,0.7403846153846154,846.0,,
holdout,22,memory-only,forward,39,0.7596153846153846,885.0,,
holdout,22,memory-only,forward,40,0.7788461538461539,893.0,,
holdout,22,memory-only,forward,41,0.7980769230769231,904.0,,
holdout,22,memory-only,forward,42,0.8173076923076923,942.0,,
holdout,22,memory-only,forward,43,0.8365384615384616,963.0,336.0,
holdout,22,memory-only,forward,44,0.8557692307692307,972.0,601.0,
holdout,22,memory-only,forward,45,0.875,987.0,,
holdout,22,memory-only,forward,46,0.8942307692307693,1016.0,75.0,
holdout,22,memory-only,forward,47,0.9134615384615384,1017.0,,
holdout,22,memory-only,forward,48,0.9326923076923077,,,
holdout,22,memory-only,forward,49,0.9519230769230769,,,
holdout,22,memory-only,forward,50,0.9711538461538461,,,
holdout,22,memory-only,forward,51,0.9903846153846154,,,
holdout,22,late-snap,forward,0,0.009615384615384616,104.0,366.0,
holdout,22,late-snap,forward,1,0.028846153846153848,127.0,601.0,
holdout,22,late-snap,forward,2,0.04807692307692308,131.0,984.0,
holdout,22,late-snap,forward,3,0.0673076923076923,155.0,,
holdout,22,late-snap,forward,4,0.08653846153846154,170.0,998.0,
holdout,22,late-snap,forward,5,0.10576923076923077,197.0,1007.0,
holdout,22,late-snap,forward,6,0.125,232.0,168.0,
holdout,22,late-snap,forward,7,0.14423076923076922,232.0,797.0,
holdout,22,late-snap,forward,8,0.16346153846153846,260.0,148.0,
holdout,22,late-snap,forward,9,0.18269230769230768,276.0,1017.0,
holdout,22,late-snap,forward,10,0.20192307692307693,307.0,1010.0,
holdout,22,late-snap,forward,11,0.22115384615384615,305.0,650.0,
holdout,22,late-snap,forward,12,0.2403846153846154,330.0,677.0,
holdout,22,late-snap,forward,13,0.25961538461538464,367.0,994.0,
holdout,22,late-snap,forward,14,0.27884615384615385,386.0,448.0,
holdout,22,late-snap,forward,15,0.2980769230769231,415.0,817.0,
holdout,22,late-snap,forward,16,0.3173076923076923,425.0,202.0,
holdout,22,late-snap,forward,17,0.33653846153846156,431.0,1013.0,
holdout,22,late-snap,forward,18,0.3557692307692308,474.0,,
holdout,22,late-snap,forward,19,0.375,488.0,763.0,
holdout,22,late-snap,forward,20,0.3942307692307692,511.0,997.0,
holdout,22,late-snap,forward,21,0.41346153846153844,519.0,220.0,
holdout,22,late-snap,forward,22,0.4326923076923077,546.0,367.0,
holdout,22,late-snap,forward,23,0.4519230769230769,573.0,599.0,
holdout,22,late-snap,forward,24,0.47115384615384615,583.0,510.0,
holdout,22,late-snap,forward,25,0.49038461538461536,608.0,993.0,
holdout,22,late-snap,forward,26,0.5096153846153846,630.0,1010.0,
holdout,22,late-snap,forward,27,0.5288461538461539,629.0,790.0,
holdout,22,late-snap,forward,28,0.5480769230769231,670.0,,
holdout,22,late-snap,forward,29,0.5673076923076923,688.0,952.0,
holdout,22,late-snap,forward,30,0.5865384615384616,708.0,998.0,
holdout,22,late-snap,forward,31,0.6057692307692307,733.0,977.0,
holdout,22,late-snap,forward,32,0.625,728.0,,
holdout,22,late-snap,forward,33,0.6442307692307693,768.0,1005.0,
holdout,22,late-snap,forward,34,0.6634615384615384,769.0,1001.0,
holdout,22,late-snap,forward,35,0.6826923076923077,792.0,1008.0,
holdout,22,late-snap,forward,36,0.7019230769230769,826.0,598.0,
holdout,22,late-snap,forward,37,0.7211538461538461,830.0,,
holdout,22,late-snap,forward,38,0.7403846153846154,846.0,1015.0,
holdout,22,late-snap,forward,39,0.7596153846153846,885.0,1011.0,
holdout,22,late-snap,forward,40,0.7788461538461539,893.0,999.0,
holdout,22,late-snap,forward,41,0.7980769230769231,904.0,1010.0,
holdout,22,late-snap,forward,42,0.8173076923076923,942.0,,
holdout,22,late-snap,forward,43,0.8365384615384616,963.0,336.0,
holdout,22,late-snap,forward,44,0.8557692307692307,972.0,601.0,
holdout,22,late-snap,forward,45,0.875,987.0,1019.0,
holdout,22,late-snap,forward,46,0.8942307692307693,1016.0,75.0,
holdout,22,late-snap,forward,47,0.9134615384615384,1017.0,1007.0,
holdout,22,late-snap,forward,48,0.9326923076923077,,1015.0,
holdout,22,late-snap,forward,49,0.9519230769230769,,994.0,
holdout,22,late-snap,forward,50,0.9711538461538461,,1008.0,
holdout,22,late-snap,forward,51,0.9903846153846154,,1005.0,
holdout,22,false-seam,forward,0,0.009615384615384616,104.0,,
holdout,22,false-seam,forward,1,0.028846153846153848,127.0,,
holdout,22,false-seam,forward,2,0.04807692307692308,131.0,219.0,
holdout,22,false-seam,forward,3,0.0673076923076923,155.0,333.0,
holdout,22,false-seam,forward,4,0.08653846153846154,170.0,,
holdout,22,false-seam,forward,5,0.10576923076923077,197.0,,
holdout,22,false-seam,forward,6,0.125,232.0,168.0,
holdout,22,false-seam,forward,7,0.14423076923076922,232.0,459.0,
holdout,22,false-seam,forward,8,0.16346153846153846,260.0,148.0,
holdout,22,false-seam,forward,9,0.18269230769230768,276.0,,
holdout,22,false-seam,forward,10,0.20192307692307693,307.0,,
holdout,22,false-seam,forward,11,0.22115384615384615,305.0,,
holdout,22,false-seam,forward,12,0.2403846153846154,330.0,,
holdout,22,false-seam,forward,13,0.25961538461538464,367.0,,
holdout,22,false-seam,forward,14,0.27884615384615385,386.0,,
holdout,22,false-seam,forward,15,0.2980769230769231,415.0,,
holdout,22,false-seam,forward,16,0.3173076923076923,425.0,202.0,
holdout,22,false-seam,forward,17,0.33653846153846156,431.0,605.0,
holdout,22,false-seam,forward,18,0.3557692307692308,474.0,,
holdout,22,false-seam,forward,19,0.375,488.0,,
holdout,22,false-seam,forward,20,0.3942307692307692,511.0,,
holdout,22,false-seam,forward,21,0.41346153846153844,519.0,220.0,
holdout,22,false-seam,forward,22,0.4326923076923077,546.0,367.0,
holdout,22,false-seam,forward,23,0.4519230769230769,573.0,,
holdout,22,false-seam,forward,24,0.47115384615384615,583.0,510.0,
holdout,22,false-seam,forward,25,0.49038461538461536,608.0,830.0,
holdout,22,false-seam,forward,26,0.5096153846153846,630.0,,
holdout,22,false-seam,forward,27,0.5288461538461539,629.0,,
holdout,22,false-seam,forward,28,0.5480769230769231,670.0,,
holdout,22,false-seam,forward,29,0.5673076923076923,688.0,,
holdout,22,false-seam,forward,30,0.5865384615384616,708.0,,
holdout,22,false-seam,forward,31,0.6057692307692307,733.0,,
holdout,22,false-seam,forward,32,0.625,728.0,,
holdout,22,false-seam,forward,33,0.6442307692307693,768.0,,
holdout,22,false-seam,forward,34,0.6634615384615384,769.0,,
holdout,22,false-seam,forward,35,0.6826923076923077,792.0,,
holdout,22,false-seam,forward,36,0.7019230769230769,826.0,598.0,
holdout,22,false-seam,forward,37,0.7211538461538461,830.0,,
holdout,22,false-seam,forward,38,0.7403846153846154,846.0,,
holdout,22,false-seam,forward,39,0.7596153846153846,885.0,,
holdout,22,false-seam,forward,40,0.7788461538461539,893.0,,
holdout,22,false-seam,forward,41,0.7980769230769231,904.0,,
holdout,22,false-seam,forward,42,0.8173076923076923,942.0,,
holdout,22,false-seam,forward,43,0.8365384615384616,963.0,336.0,
holdout,22,false-seam,forward,44,0.8557692307692307,972.0,601.0,
holdout,22,false-seam,forward,45,0.875,987.0,,
holdout,22,false-seam,forward,46,0.8942307692307693,1016.0,75.0,
holdout,22,false-seam,forward,47,0.9134615384615384,1017.0,,
holdout,22,false-seam,forward,48,0.9326923076923077,,,
holdout,22,false-seam,forward,49,0.9519230769230769,,,
holdout,22,false-seam,forward,50,0.9711538461538461,,,
holdout,22,false-seam,forward,51,0.9903846153846154,,,
holdout,22,progressive,pause,0,0.009615384615384616,69.0,70.0,
holdout,22,progressive,pause,1,0.028846153846153848,95.0,101.0,
holdout,22,progressive,pause,2,0.04807692307692308,109.0,119.0,
holdout,22,progressive,pause,3,0.0673076923076923,108.0,106.0,
holdout,22,progressive,pause,4,0.08653846153846154,131.0,124.0,
holdout,22,progressive,pause,5,0.10576923076923077,147.0,151.0,
holdout,22,progressive,pause,6,0.125,152.0,151.0,
holdout,22,progressive,pause,7,0.14423076923076922,174.0,189.0,
holdout,22,progressive,pause,8,0.16346153846153846,189.0,188.0,
holdout,22,progressive,pause,9,0.18269230769230768,208.0,225.0,
holdout,22,progressive,pause,10,0.20192307692307693,209.0,216.0,
holdout,22,progressive,pause,11,0.22115384615384615,234.0,257.0,
holdout,22,progressive,pause,12,0.2403846153846154,238.0,242.0,
holdout,22,progressive,pause,13,0.25961538461538464,250.0,251.0,
holdout,22,progressive,pause,14,0.27884615384615385,266.0,257.0,
holdout,22,progressive,pause,15,0.2980769230769231,273.0,256.0,
holdout,22,progressive,pause,16,0.3173076923076923,299.0,300.0,
holdout,22,progressive,pause,17,0.33653846153846156,309.0,310.0,
holdout,22,progressive,pause,18,0.3557692307692308,322.0,157.0,
holdout,22,progressive,pause,19,0.375,345.0,356.0,
holdout,22,progressive,pause,20,0.3942307692307692,371.0,363.0,
holdout,22,progressive,pause,21,0.41346153846153844,674.0,383.0,
holdout,22,progressive,pause,22,0.4326923076923077,674.0,375.0,
holdout,22,progressive,pause,23,0.4519230769230769,698.0,379.0,
holdout,22,progressive,pause,24,0.47115384615384615,700.0,378.0,
holdout,22,progressive,pause,25,0.49038461538461536,736.0,191.0,
holdout,22,progressive,pause,26,0.5096153846153846,739.0,620.0,
holdout,22,progressive,pause,27,0.5288461538461539,749.0,238.0,
holdout,22,progressive,pause,28,0.5480769230769231,762.0,773.0,
holdout,22,progressive,pause,29,0.5673076923076923,781.0,773.0,
holdout,22,progressive,pause,30,0.5865384615384616,793.0,802.0,
holdout,22,progressive,pause,31,0.6057692307692307,805.0,727.0,
holdout,22,progressive,pause,32,0.625,820.0,438.0,
holdout,22,progressive,pause,33,0.6442307692307693,834.0,840.0,
holdout,22,progressive,pause,34,0.6634615384615384,853.0,854.0,
holdout,22,progressive,pause,35,0.6826923076923077,864.0,855.0,
holdout,22,progressive,pause,36,0.7019230769230769,867.0,878.0,
holdout,22,progressive,pause,37,0.7211538461538461,883.0,876.0,
holdout,22,progressive,pause,38,0.7403846153846154,913.0,38.0,
holdout,22,progressive,pause,39,0.7596153846153846,923.0,584.0,
holdout,22,progressive,pause,40,0.7788461538461539,925.0,927.0,
holdout,22,progressive,pause,41,0.7980769230769231,958.0,963.0,
holdout,22,progressive,pause,42,0.8173076923076923,963.0,961.0,
holdout,22,progressive,pause,43,0.8365384615384616,985.0,971.0,
holdout,22,progressive,pause,44,0.8557692307692307,998.0,998.0,
holdout,22,progressive,pause,45,0.875,990.0,76.0,
holdout,22,progressive,pause,46,0.8942307692307693,1016.0,641.0,
holdout,22,progressive,pause,47,0.9134615384615384,,854.0,
holdout,22,progressive,pause,48,0.9326923076923077,,,
holdout,22,progressive,pause,49,0.9519230769230769,,875.0,
holdout,22,progressive,pause,50,0.9711538461538461,,156.0,
holdout,22,progressive,pause,51,0.9903846153846154,,,
holdout,22,progressive,reverse,0,0.009615384615384616,62.0,71.0,
holdout,22,progressive,reverse,1,0.028846153846153848,71.0,87.0,1009.0
holdout,22,progressive,reverse,2,0.04807692307692308,97.0,107.0,995.0
holdout,22,progressive,reverse,3,0.0673076923076923,112.0,101.0,1006.0
holdout,22,progressive,reverse,4,0.08653846153846154,121.0,147.0,998.0
holdout,22,progressive,reverse,5,0.10576923076923077,123.0,126.0,996.0
holdout,22,progressive,reverse,6,0.125,136.0,154.0,988.0
holdout,22,progressive,reverse,7,0.14423076923076922,159.0,160.0,981.0
holdout,22,progressive,reverse,8,0.16346153846153846,162.0,178.0,984.0
