condition,history_s,rung,role,slice,x_P,x_P,x_P,x_P,x_R,x_R,x_R,x_R,coherence,coherence,coherence,coherence,concentration,concentration,concentration,concentration,layer_count,layer_count,layer_count,layer_count,narrowing,narrowing,narrowing,narrowing,open_determined,open_determined,open_determined,open_determined,preformation_score,preformation_score,preformation_score,preformation_score
event,32.0,1,parent,"[2,4)",292,1.4081428592437266,1.3722647730286157,0.22526088242099457,292,0.9117500219056246,0.9423679343482109,0.394818587611545,292,0.7854671260741799,0.7082874629499668,0.2450367209441845,292,0.8068605505609108,0.7312606418139168,0.22688746092985662,292,2.0,2.2294520547945207,1.2263245344005553,142,0.00010101875813239847,-0.0032276919110674645,0.02101761518903365,292,1.0,0.5513698630136986,0.49820796405319456,0,,,
event,32.0,2,grandparent,"[-1,0)",233,1.3246306576130347,1.3159157461898496,0.30511272610323675,233,0.773230409433447,0.8283153602817339,0.4003625951424257,233,0.9157902565044285,0.7890174067653931,0.22494021838378234,233,0.8418276913883723,0.7494177715478807,0.22941224282363404,233,2.0,2.1545064377682404,1.4118308122488588,225,0.00014407492337964456,-0.00023407680931744452,0.023076988160628475,233,1.0,0.6223175965665236,0.4858513169128214,0,,,
event,32.0,2,grandparent,"[-16,-8)",699,1.29355005661135,1.248411124474229,0.32209543607361724,699,0.8046052129997213,0.8553171205575557,0.4349085546659737,699,0.9293183173139881,0.8312840598941043,0.2017035993503192,699,0.8865805913626259,0.7935693420866632,0.19961313004477868,699,1.0,1.9113018597997138,1.2291240826170953,433,0.00015359322016550436,0.00034347386892757866,0.014295561820705106,699,1.0,0.5393419170243204,0.49880673842169315,0,,,
event,32.0,2,grandparent,"[-2,-1)",232,1.3241762473310774,1.3066361523980183,0.3101043538996028,232,0.7819155223627592,0.8543096369833559,0.41613372751241556,232,0.9067512045940356,0.7880689904348596,0.22559981211807545,232,0.8382646410148842,0.7514310736037826,0.22183424021218856,232,2.0,2.206896551724138,1.441603492623671,119,0.0,-0.0037920209435730783,0.02058994114207124,232,1.0,0.5775862068965517,0.49501168937993717,0,,,
event,32.0,2,grandparent,"[-32,-16)",1074,1.284412953234562,1.2185394871755229,0.3420573719414557,1074,0.8637341210879801,0.87699673108597,0.39464247897802407,1074,0.9573514141456756,0.8302750404366396,0.21777466660288103,1074,0.8995619514055755,0.8030624319017738,0.21307607805840656,1074,1.0,1.8594040968342644,1.2179803989435143,674,7.018200063324542e-07,-0.0008327992020528794,0.017393980343243076,1074,1.0,0.5018621973929237,0.5002294679457799,0,,,
event,32.0,2,grandparent,"[-4,-2)",258,1.3263034405833793,1.30878778860937,0.3098785118769949,258,0.8337742783080568,0.876781550186109,0.4321621264047294,258,0.9177561902332356,0.8004446601839091,0.22292729473082562,258,0.8580098791533811,0.7662446426456185,0.2087260298499147,258,2.0,2.1666666666666665,1.4029337428760236,127,-1.1102230246251565e-16,0.0017745916774113003,0.01666025687511443,258,1.0,0.5503875968992248,0.4984214819785605,0,,,
event,32.0,2,grandparent,"[-8,-4)",332,1.309953567355091,1.2757309507737578,0.3119836020569727,332,0.8795995897336528,0.8953878196625792,0.4277704645728297,332,0.9383393237682249,0.8220055844420943,0.21273765840281,332,0.877336015794845,0.7885731577689215,0.20663315860733694,332,1.0,1.9939759036144578,1.2866828375684272,184,1.1102230246251565e-16,-0.000468473148133409,0.013553040640082102,332,1.0,0.5060240963855421,0.5007183715774094,0,,,
event,32.0,2,grandparent,"[0,1)",233,1.3169925001442315,1.2888617483461362,0.29100876493812555,233,0.8079752183834499,0.8523561604688054,0.39448110175063056,233,0.9117397612209384,0.7839766506277214,0.22657524799696754,233,0.8466568786695235,0.7427446707814481,0.24086197977718712,233,2.0,2.1587982832618025,1.3851497857497423,220,0.00010334874232992286,-0.0021459891475666963,0.02730474608172805,233,1.0,0.5879828326180258,0.49325778360135464,0,,,
event,32.0,2,grandparent,"[1,2)",239,1.3169925001442315,1.2914589563661614,0.2889259233461118,239,0.821835583576276,0.8571008073221831,0.40358358734572247,239,0.8834765989623699,0.7728019402424938,0.22734254130109235,239,0.8427139650572064,0.7363779796310456,0.24363842244950099,239,2.0,2.1422594142259412,1.37987208625956,225,1.6429318545951865e-05,0.0013762884808816661,0.023226500622707293,239,1.0,0.5648535564853556,0.4968166303360572,0,,,
event,32.0,2,grandparent,"[2,4)",292,1.284412953234562,1.2530010970383414,0.30099608279463214,292,0.8723831341524713,0.894794746356782,0.42574817181265423,292,0.8969090057039453,0.7973289780839906,0.21640613571641035,292,0.8640914861240511,0.7671460543535947,0.2360816640079487,292,2.0,2.058219178082192,1.3367785480414436,142,0.0,-0.000891232227185452,0.020369329477659962,292,1.0,0.5445205479452054,0.4988689367671396,0,,,
quiet,8.0,-2,grandchild,"[-1,0)",71,0.8656708728093594,0.9312440134505954,0.308427499634377,71,1.9966339795240267,1.9219435249266725,0.13287030513620837,71,0.6831634147446926,0.650915268851355,0.19233939183327442,71,0.8168688553182569,0.7398681759964264,0.2050031927828943,71,3.0,2.943661971830986,1.27489298087175,64,-0.00109156562358792,-0.010172630639197398,0.08617029244592218,71,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[-16,-8)",122,0.9287712379549451,0.9426977693155995,0.2561016543818841,122,1.9891260898010517,1.9294632605938298,0.11583713410261576,122,0.7177982568248349,0.6810648378825416,0.1392766404351422,122,0.8054992380001131,0.7887223887097911,0.12285632390347274,122,3.0,2.7868852459016393,0.9020592437776189,87,-0.001925377764315117,-0.0036636421188662076,0.03437109597104815,122,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[-2,-1)",62,0.8878926733086827,0.8932054446351171,0.31236026119860033,62,1.9497229864662429,1.8486708991469438,0.23000203758672455,62,0.6793853807033685,0.6610605540268832,0.18546169765915957,62,0.8261399552222162,0.7629764205289421,0.18528784350273822,62,3.0,2.8225806451612905,1.3970013970020958,38,0.007634973834380554,0.0029370695769126314,0.04241846795701428,62,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[-32,-16)",134,1.0339850002884623,1.0557316988767245,0.2665879958814702,134,1.9386293018899685,1.8576908457414123,0.19029193679660272,134,0.7919850653347067,0.7450169339409184,0.14533023425212813,134,0.8191171328032671,0.7960109127621507,0.11142259509840277,134,3.0,2.970149253731343,0.9728672336180099,85,0.0,0.007487969712317807,0.037871874367093154,134,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[-4,-2)",72,0.8806037687240318,0.9150894065420678,0.2741342478286691,72,1.97022774100385,1.8170455679738322,0.3051926247612314,72,0.6459899448351578,0.6523255686440002,0.1794520178803702,72,0.8003839762428748,0.7565567281912685,0.1749793048640366,72,3.0,2.9305555555555554,1.1906488808349376,43,0.0,0.00432943561064742,0.04356779294069393,72,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[-8,-4)",70,0.8850431806598772,0.9114126569894052,0.2484544553400264,70,1.9506824700890606,1.8425884755915964,0.24935052361843607,70,0.6108037905248065,0.6189366831427644,0.1784007148671989,70,0.7935777286299175,0.7269530326798516,0.205686462526727,70,3.0,3.1714285714285713,1.393269833218731,39,-0.0021765918113527682,-0.009365084395121914,0.09870415379241892,70,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[0,1)",77,0.9101493570766485,0.931071149519205,0.29161805937913454,77,1.9943400256140158,1.8966479577703632,0.20015284755398646,77,0.6663524790195761,0.6340401709204736,0.17985244477194068,77,0.8127017813593724,0.7639423704512499,0.15974951310602656,77,3.0,3.0779220779220777,1.325521086872251,72,-6.561253448977844e-05,0.008855162814847294,0.040643331537070664,77,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[1,2)",77,0.8408281433560455,0.878626577888202,0.2607228205977914,77,1.9865451463502466,1.890252659206768,0.18214708120262732,77,0.6539206292939203,0.6251028440925317,0.1651680442243433,77,0.8074514651809857,0.7514752214752567,0.16185423017546016,77,3.0,3.168831168831169,1.3018468399950873,71,0.0018828799063652646,-0.0062150490688829855,0.04143200418436986,77,0.0,0.0,0.0,0,,,
quiet,8.0,-2,grandchild,"[2,4)",103,0.8902422223664653,0.9400838580471448,0.2812224801549588,103,1.9490508255320247,1.9076711520687555,0.12070867585176484,103,0.6387867038279059,0.6447538347384626,0.16438345167364526,103,0.7814572241494535,0.7347824689454426,0.17776679442745927,103,3.0,2.9805825242718447,1.0934796278643466,74,1.1340879496779532e-05,0.0036348543072076975,0.04844070201492455,103,0.0,0.0,0.0,0,,,
quiet,8.0,-1,child,"[-1,0)",135,1.1124484848442144,1.1456732270632786,0.31341371235907634,135,1.7735600639237883,1.7048570957380698,0.296189093471423,135,0.8146722939422927,0.7684872169603086,0.1617428593263341,135,0.8022416103309853,0.7620143145799261,0.15410086966556094,135,2.0,2.5037037037037035,0.9609857662299832,132,-0.00801706361412824,-0.014676878231992811,0.0378928368797509,135,0.0,0.022222222222222223,0.14795454458610452,0,,,
quiet,8.0,-1,child,"[-16,-8)",272,1.139264721933772,1.178512574302784,0.34719199647418225,272,1.775650924525051,1.6919801698011108,0.30373465145956857,272,0.8213023686001482,0.7899744225561589,0.15172572641399243,272,0.8270315817759002,0.8007242163245069,0.1128278279791794,272,2.0,2.4375,0.9961873814162617,189,0.0025785754780556225,-0.0038494682389428082,0.046350344921199466,272,0.0,0.011029411764705883,0.10463275726035143,0,,,
quiet,8.0,-1,child,"[-2,-1)",132,1.1235070543312098,1.1512836700397426,0.30979909356417024,132,1.739698483207254,1.6779607100211438,0.34175924886870723,132,0.8249376971718136,0.7901067650798812,0.15673261188341148,132,0.8356316687443278,0.7866797277671734,0.16093751934039122,132,2.0,2.4242424242424243,1.1128754593889238,82,-0.003697759373185061,-0.0069429675496208414,0.04249917504374271,132,0.0,0.03787878787878788,0.19163033076407437,0,,,
quiet,8.0,-1,child,"[-32,-16)",349,1.2318060720678037,1.2338005181087799,0.31938531200177367,349,1.7160801629038274,1.6809052309828283,0.27448438396095104,349,0.8723200472201151,0.835450098407717,0.13511043262637762,349,0.8195186622256774,0.79779519255061,0.11128977441185511,349,2.0,2.2120343839541547,0.9102062662332142,231,-0.000702694488898592,-0.002785002418159123,0.029364039236061176,349,0.0,0.011461318051575931,0.10659509175198484,0,,,
quiet,8.0,-1,child,"[-4,-2)",158,1.1238356432118135,1.175949873502161,0.30461958906307446,158,1.7489648146931525,1.6930010109096614,0.28496323022844683,158,0.8419269352199859,0.7881691180248044,0.15892999053919377,158,0.8296966945605729,0.7837421160402417,0.152991235748096,158,2.0,2.462025316455696,1.0745230074886762,103,0.0013850012086955577,0.0020824640218353313,0.0605829317530929,158,0.0,0.012658227848101266,0.11214990946504513,0,,,
quiet,8.0,-1,child,"[-8,-4)",192,1.1372563310288866,1.1490111620438126,0.3350233081598854,192,1.7046289308477847,1.651662202648087,0.2724277368043175,192,0.8371509400193607,0.772297182457586,0.17297692058269454,192,0.8073657872742488,0.7625554756544007,0.15628740528840673,192,2.0,2.375,1.118619193704256,121,0.003713973368182466,0.0033070624856029575,0.0423825174301518,192,0.0,0.015625,0.12434382748876188,0,,,
quiet,8.0,-1,child,"[0,1)",140,1.143774681900575,1.1731879221885302,0.31319227233747354,140,1.7780646420398007,1.6971390893274525,0.2660774312283318,140,0.7936508396706683,0.7304943071175123,0.1701256978894787,140,0.7697759730251308,0.7293896061768875,0.16645852247072496,140,3.0,2.692857142857143,1.0241432887286295,137,-0.005314309818360119,-0.011268852123670214,0.041451623037209,140,0.0,0.007142857142857143,0.08451542547285165,0,,,
quiet,8.0,-1,child,"[1,2)",135,1.181498318668611,1.166921179331518,0.30736402357486936,135,1.7990175740369359,1.7313012064721995,0.22848216189289403,135,0.7541069280778191,0.7144235333129206,0.1632893838279136,135,0.7688980096166111,0.7173836381255284,0.17050332882398647,135,3.0,2.837037037037037,1.2649547653254303,132,-0.0004896048306115564,-0.0001955994789798171,0.041802526920851305,135,0.0,0.0,0.0,0,,,
quiet,8.0,-1,child,"[2,4)",185,1.2217668361837326,1.221157767395379,0.32203709954317983,185,1.7283901634056569,1.6885786529652471,0.24964173436457307,185,0.7958230012401821,0.7390490670054009,0.15735414693180488,185,0.770858283016822,0.725692670704788,0.16613079849052262,185,3.0,2.827027027027027,1.0745698453457735,133,0.0019444990803574314,-0.000919186952858816,0.04020665806685706,185,0.0,0.0,0.0,0,,,
quiet,8.0,0,current,"[-1,0)",162,1.309953567355091,1.2673106837307668,0.31868085517618894,162,1.5550267297572289,1.5016880535940482,0.36732461011437234,162,0.8982392589045054,0.8509246747967754,0.1195103473816172,162,0.8239373534965182,0.7812585817645025,0.14707321610247373,162,2.0,2.111111111111111,0.9522774270855348,160,-0.006518220376290462,-0.0048483538885901595,0.03353525281758681,162,0.0,0.07407407407407407,0.2627034687463669,0,,,
quiet,8.0,0,current,"[-16,-8)",326,1.267422774226631,1.2400530151386953,0.3482657755588001,326,1.6473905402186833,1.5704816620270443,0.35615692199196264,326,0.9039485498916036,0.8657898124436865,0.12144461599266068,326,0.8422319040722698,0.8092978933984752,0.12491094992681061,326,2.0,1.969325153374233,0.9243596561674341,221,0.0003746117632195123,-0.001118516795776242,0.02977234381671108,326,0.0,0.0705521472392638,0.2564689251741634,0,,,
quiet,8.0,0,current,"[-2,-1)",160,1.263043462064239,1.2541219773229828,0.3434942870813798,160,1.5403658186319653,1.511255097274883,0.3676259012374381,160,0.8909601714259014,0.8551898747338458,0.11676300425047619,160,0.8254400021112112,0.7902346292752762,0.14702352512786762,160,2.0,2.0625,0.8369418726012027,99,-0.0044745057486010875,-0.009094125870631714,0.03435151617112337,160,0.0,0.0625,0.24282146558931605,0,,,
quiet,8.0,0,current,"[-32,-16)",429,1.3356143810225272,1.2671231286790117,0.35930116761730574,429,1.5603639705661827,1.5147716308098078,0.3544732616411431,429,0.9296450523882644,0.8846994040406024,0.11054702524308536,429,0.8346730959913424,0.7997683748924018,0.13470346367506505,429,2.0,1.9627039627039626,0.9163663301006885,284,0.0,-0.003270363864708815,0.03256275717303926,429,0.0,0.07226107226107226,0.25922199719845895,0,,,
quiet,8.0,0,current,"[-4,-2)",198,1.3169925001442309,1.23357888916746,0.3465837594384369,198,1.5931214548162171,1.517075809067867,0.37165312405237816,198,0.8895104103853512,0.8516430815116292,0.13129963543853596,198,0.8265198569500027,0.8004191655180921,0.11977851030742867,198,2.0,2.025252525252525,0.8693125160884946,125,0.0,-0.004599817152511767,0.043546827793910094,198,0.0,0.06565656565656566,0.2483086404991197,0,,,
quiet,8.0,0,current,"[-8,-4)",238,1.2803510759211278,1.2083171812167148,0.33881456044770236,238,1.484080203706165,1.4633635472768567,0.3976446894998875,238,0.9143053346592496,0.85501329624542,0.13650366685269572,238,0.8378963482619368,0.798039852645868,0.1282533265558076,238,2.0,2.1092436974789917,0.9439115667509255,150,0.0026097881343830065,0.006509929537923922,0.03305509064002329,238,0.0,0.08403361344537816,0.27802291538900664,0,,,
quiet,8.0,0,current,"[0,1)",166,1.273224153466709,1.2412819842833163,0.33455013786320065,166,1.5991131789816722,1.5366783115375793,0.34586678501525603,166,0.8790002867830689,0.8299394707586294,0.1380781668809514,166,0.7871645222968775,0.7596494110429315,0.14468335734405147,166,2.0,2.4156626506024095,1.003989849968112,163,-0.008433180579399346,-0.013466078528057757,0.03855164700671245,166,0.0,0.060240963855421686,0.2386526620418708,0,,,
quiet,8.0,0,current,"[1,2)",166,1.295591674648087,1.252836967856241,0.3292660947751393,166,1.6532703996484317,1.6130154687073013,0.28620570577140203,166,0.8574479921968391,0.798818423817954,0.1589856073607527,166,0.7680505607448873,0.7290560038726629,0.17029867010628716,166,2.0,2.5060240963855422,1.065986457084973,165,-0.004268926197189771,-0.01373456859504827,0.04573517380330698,166,0.0,0.012048192771084338,0.10943113551890318,0,,,
quiet,8.0,0,current,"[2,4)",226,1.318010340546285,1.2663127279678388,0.3491026981282003,226,1.6635419003748035,1.6270582718700333,0.27758946540387397,226,0.8661248661879104,0.8092830915005866,0.14624793314794726,226,0.7690046189679876,0.7315874738811352,0.15056301915014303,226,2.0,2.420353982300885,0.9593200640301114,160,-0.0024605266793668035,-0.002083759104791083,0.03608033565125367,226,0.0,0.030973451327433628,0.17363033325248423,0,,,
quiet,8.0,1,parent,"[-1,0)",184,1.319303575494751,1.2192502462289854,0.3929353186883758,184,1.6532184259159883,1.586005876762065,0.3150030020080184,184,0.9587997482888126,0.9213582026223759,0.09150288357276992,184,0.8701010386036433,0.8316201530392628,0.12617157530824577,184,2.0,1.7119565217391304,0.8088773021309162,181,0.0,-0.0021852597449794333,0.03408909245105222,184,0.0,0.02717391304347826,0.1630335785384486,0,,,
quiet,8.0,1,parent,"[-16,-8)",414,1.3208369854469577,1.15225171064968,0.47048750926462807,414,1.622735390582457,1.5694111045002375,0.336491804772165,414,0.9661450653635353,0.9276392171202181,0.08812904101495712,414,0.8728603657426592,0.8211158335621095,0.138970080760229,414,2.0,1.7246376811594204,0.8474555216312406,288,-0.0015209477050872056,-0.00431814095038793,0.033001571572744845,414,0.0,0.04589371980676329,0.2095077785149862,0,,,
quiet,8.0,1,parent,"[-2,-1)",181,1.316992500144231,1.2199071169569893,0.4283110891076771,181,1.5307062248410772,1.49116546120046,0.34903886172562054,181,0.9689823744710918,0.9252861493843653,0.10158691881661096,181,0.8792156424480259,0.8384380764240985,0.11987295263313417,181,1.0,1.6850828729281768,0.8268068555758691,111,-0.003838994674794871,-0.004020107540815882,0.030829733169254275,181,0.0,0.07734806629834254,0.26788396194189085,0,,,
quiet,8.0,1,parent,"[-32,-16)",485,1.347393118833241,1.2629083915147192,0.394610954125335,485,1.5682441174443746,1.5222912135301727,0.331921512262847,485,0.9715935347369549,0.9339314200132345,0.10552738623527966,485,0.8763161544117626,0.8333937476999979,0.13246308489910374,485,1.0,1.663917525773196,0.9116085101777933,312,-0.00033768062418509937,-0.0005951868667962566,0.024764446675100076,485,0.0,0.06597938144329897,0.24850237287813337,0,,,
quiet,8.0,1,parent,"[-4,-2)",219,1.2830074998557686,1.207096010506565,0.41889520697393506,219,1.598230096550615,1.5535600958984315,0.30443015973814264,219,0.966368851521884,0.9375946401594912,0.07956871308312816,219,0.8764665851760176,0.8439724410782531,0.12059978146067402,219,1.0,1.6027397260273972,0.8083235459161715,139,0.0008252730813909093,-0.003148358939819777,0.035548017307273305,219,0.0,0.0502283105022831,0.21891610165040723,0,,,
quiet,8.0,1,parent,"[-8,-4)",273,1.347393118833241,1.242456144991137,0.4658949311983103,273,1.5512386224475678,1.5480284540874736,0.33493429541219755,273,0.966996458500005,0.9340026533096997,0.09487796016989555,273,0.8940487828798149,0.8426968180904851,0.1315758903999035,273,1.0,1.6996336996336996,0.8646870467748198,171,0.0003379437399892993,0.004286210338291175,0.03969704335342683,273,0.0,0.05128205128205128,0.22097753480816645,0,,,
quiet,8.0,1,parent,"[0,1)",189,1.2861524551612056,1.226292631763476,0.3993583829940782,189,1.6781331866366642,1.5884167820307382,0.3179293447444723,189,0.9560133711873927,0.9099916723986117,0.10231785295649862,189,0.8495147349110681,0.8242232301689831,0.11835553135888222,189,2.0,1.835978835978836,0.7919654513584834,187,-0.0012421384259575508,-0.004333540124795733,0.028738303341108593,189,0.0,0.042328042328042326,0.20187124163388584,0,,,
quiet,8.0,1,parent,"[1,2)",196,1.2861524551612056,1.2161668497622053,0.4187693067681762,196,1.6356055302598334,1.5807816657163463,0.34950514598438115,196,0.9546288188003077,0.9049395669103034,0.11232714668639107,196,0.83226749376367,0.8035887803746368,0.13115678933203267,196,2.0,1.8775510204081634,0.8135431354765431,192,-0.006544938456922167,-0.007979563665733167,0.03367653109597432,196,0.0,0.061224489795918366,0.24035557124382093,0,,,
quiet,8.0,1,parent,"[2,4)",273,1.2830074998557686,1.164110459458085,0.4338002034391881,273,1.6730580548049296,1.5961651073981193,0.3184578299166788,273,0.9487235685878417,0.8927135511674916,0.12587839128016365,273,0.83284743461345,0.7773654495298967,0.1625706358458961,273,2.0,1.9597069597069596,0.9166691151952574,195,-0.0012669663840212397,-0.0035937647817867037,0.03050765605610615,273,0.0,0.03296703296703297,0.17887821094352305,0,,,
quiet,8.0,2,grandparent,"[-1,0)",207,1.1509775004326936,1.0756689740001544,0.36088050263849875,207,1.5957781847137733,1.5416183205247436,0.33894755789340425,207,0.9886253379651174,0.9703113965451482,0.04814403489528,207,0.9306181196142842,0.8975394470193566,0.0943045496030503,207,1.0,1.4009661835748792,0.723126325974181,204,-0.0007725277248779028,-0.002330799429934521,0.02516151849770059,207,0.0,0.033816425120772944,0.18119459346177952,0,,,
quiet,8.0,2,grandparent,"[-16,-8)",467,1.1509775004326939,0.9903676959136414,0.4837133348031061,467,1.600814851820622,1.5018436069411896,0.4265599125444623,467,0.991176400028749,0.9721160814774285,0.045071166629470784,467,0.9250508443513619,0.8873149152643429,0.10102956715593277,467,1.0,1.4710920770877944,0.7839042584100441,322,-0.000387973038490419,-0.0003526858972416194,0.028233946633903197,467,0.0,0.042826552462526764,0.20268301723062854,0,,,
quiet,8.0,2,grandparent,"[-2,-1)",203,1.1423283476735542,1.051035189657826,0.391890031623882,203,1.544476061389324,1.447216725905975,0.4385445739507203,203,0.9911856499821804,0.9710263552827577,0.058324777156422085,203,0.9277594250415919,0.9003387363168215,0.09269808199254585,203,1.0,1.4876847290640394,0.8286909987439874,127,0.0,0.0008535461428474131,0.023093584180266073,203,0.0,0.04926108374384237,0.21694765032831798,0,,,
quiet,8.0,2,grandparent,"[-32,-16)",516,1.1509775004326939,1.094030792086306,0.41158545177330774,516,1.652401257049107,1.5445291564470984,0.38447764207208407,516,0.9930399281234428,0.9820743095752261,0.031118623257871573,516,0.929225142886224,0.8987908264160372,0.09742510195590927,516,1.0,1.3585271317829457,0.6304143815509927,332,-0.0003606946764481145,-0.001757098665881626,0.019800899277965404,516,0.0,0.031007751937984496,0.1735068111977849,0,,,
quiet,8.0,2,grandparent,"[-4,-2)",249,1.1509775004326939,1.0348605464280993,0.4439225428460484,249,1.606835289709397,1.5009714275568073,0.41643865004280595,249,0.9904155762122469,0.970735772886071,0.06260823987637407,249,0.9299765846411292,0.8962257418865651,0.09501516355580572,249,1.0,1.4779116465863453,0.8282524209486852,158,-0.0009677277978872301,0.00040041082178006747,0.025846431389448532,249,0.0,0.05220883534136546,0.2228959429268171,0,,,
quiet,8.0,2,grandparent,"[-8,-4)",293,1.1674204530903312,1.1149385891335928,0.43224881033756085,293,1.515740176596676,1.45890329565261,0.3395727000445539,293,0.9888359995637709,0.9678851848833145,0.06000043733653597,293,0.9182168236155135,0.877150363979471,0.10109283257766881,293,1.0,1.5187713310580204,0.7474769380214396,182,0.0003361725896039447,0.0019000534175672335,0.026120732053641738,293,0.0,0.05460750853242321,0.22760124845789667,0,,,
quiet,8.0,2,grandparent,"[0,1)",209,1.1674204530903312,1.1277166072265787,0.3717264463332651,209,1.66542556487639,1.5994618794766924,0.2944721441283065,209,0.9884419861251731,0.9696210315877885,0.046138683286943045,209,0.9203863079247843,0.888623196630663,0.09503804495755645,209,1.0,1.444976076555024,0.6920469389940769,208,-0.002892943860626662,-0.004508874908574923,0.023399553332821583,209,0.0,0.023923444976076555,0.15317760517300374,0,,,
quiet,8.0,2,grandparent,"[1,2)",212,1.1674204530903312,1.1378493902151114,0.3769443315957295,212,1.6640197366654363,1.6038619185302563,0.3161939499591419,212,0.9875921485841485,0.9691511120565609,0.04524655282724379,212,0.9102952477621933,0.8791661965779793,0.09092826583480854,212,1.0,1.4528301886792452,0.7038428771196045,211,-0.0027261373448839166,-0.002977948850090647,0.02453210126572886,212,0.0,0.02358490566037736,0.15211113846154356,0,,,
quiet,8.0,2,grandparent,"[2,4)",286,1.1509775004326939,1.1118172086877267,0.37269423545474467,286,1.614515585583428,1.543633174120759,0.34952338733651206,286,0.9869717725315514,0.9688252589641988,0.04747125701396699,286,0.9011856656066372,0.8684625391000318,0.09687008284323471,286,1.0,1.4475524475524475,0.707635763958115,206,-0.0014275836047244472,-0.00033258054353382994,0.024620259953222978,286,0.0,0.055944055944055944,0.23021648930300437,0,,,
quiet,16.0,-2,grandchild,"[-1,0)",148,1.0377865741170953,1.0678349312558713,0.25604346121638116,148,1.9154962659115147,1.838139460974072,0.2149475889386157,148,0.6745148924730306,0.6507330648080555,0.19549217168993735,148,0.8130480448544404,0.7668123506387793,0.15106338817507944,148,2.0,2.385135135135135,0.8372586353275755,147,-0.007544567759255494,-0.008292420736262742,0.0299224072847198,148,0.0,0.006756756756756757,0.08219949365267863,0,,,
quiet,16.0,-2,grandchild,"[-16,-8)",302,1.0609310677877848,1.0964986399515602,0.2468746964249369,302,1.9111800604103184,1.8323537435632162,0.19084340501333666,302,0.7665404075402917,0.7103490818002184,0.1776672517982995,302,0.8218713054587758,0.7895420657143489,0.11760689251202693,302,2.0,2.4006622516556293,0.8939067778060183,209,0.0,-0.0012796075453143654,0.020366202724452942,302,0.0,0.0,0.0,0,,,
quiet,16.0,-2,grandchild,"[-2,-1)",146,1.033985000288462,1.0481709944800048,0.2503404283940075,146,1.9075395136799849,1.8381902936766457,0.20364072137774245,146,0.6783695395255016,0.6786275897947855,0.18727198353569624,146,0.8332611462355953,0.781840437964606,0.15232420755057965,146,2.0,2.335616438356164,0.8965635332240696,90,8.015996074339782e-05,0.002101808654635516,0.02436817006999599,146,0.0,0.0,0.0,0,,,
quiet,16.0,-2,grandchild,"[-32,-16)",388,1.0987294667950418,1.1383402331218155,0.2830710238377041,388,1.9062007605743367,1.8822085987171246,0.13149000490411147,388,0.8213464775819774,0.7511770550535855,0.15896558708334782,388,0.8301284990619224,0.7991492678442086,0.12426832659443524,388,2.0,2.2628865979381443,0.7695523162647874,255,0.0,0.0002173004074727747,0.021424645605643937,388,0.0,0.0,0.0,0,,,
quiet,16.0,-2,grandchild,"[-4,-2)",172,1.0625252221746866,1.0558689998585002,0.23887482596196802,172,1.919019335855452,1.8636346188683164,0.17005420285811057,172,0.6923990189077681,0.6839238946596059,0.1893628099220305,172,0.8236719716465182,0.7803428881455428,0.13830325764903617,172,2.0,2.36046511627907,0.8906636030212363,110,-0.0004489871859882921,-0.0002994862469751649,0.020706664116836186,172,0.0,0.005813953488372093,0.07624928516630233,0,,,
quiet,16.0,-2,grandchild,"[-8,-4)",211,1.1231784654506063,1.1075050731098637,0.2297271026336721,211,1.8706928839647474,1.8092368075664444,0.2013686687883839,211,0.7465511739890814,0.704569429485117,0.1873681769445989,211,0.8170974371326114,0.7740846386025586,0.130998626474555,211,2.0,2.2180094786729856,0.8836384845276368,134,-0.0003711190825097521,-0.0033623189378030657,0.030849411038296075,211,0.0,0.0,0.0,0,,,
quiet,16.0,-2,grandchild,"[0,1)",151,1.048062865866742,1.0809579454480365,0.2756809204086966,151,1.9297639238850408,1.8617872411277994,0.20220516955921958,151,0.6779011600110276,0.6340277092775936,0.19232905377574638,151,0.7966909867829148,0.7542260327650557,0.15519219656950786,151,2.0,2.423841059602649,0.8674643976764712,149,-0.0006625613117581253,-0.002264064327654994,0.036454779161072474,151,0.0,0.0,0.0,0,,,
quiet,16.0,-2,grandchild,"[1,2)",148,1.048062865866742,1.083579580372081,0.27791045409595677,148,1.9526138223264835,1.8674696381155356,0.19711248420656335,148,0.6888755724202347,0.6405547081006138,0.18725832045326643,148,0.8032360851450557,0.7609874302608655,0.14808808354404843,148,2.0,2.4324324324324325,0.8584288936607353,148,0.0,0.0027647783849438718,0.023437631445669096,148,0.0,0.0,0.0,0,,,
