identity,family,stratum,condition,window,window_id,lag,rho,miss_signed,miss_abs
double:driven1,double,driven1,chronological,13,double:driven1:w013,7,0.9386543818466987,-0.13265255083371302,0.13265255083371302
double:driven1,double,driven1,chronological,13,double:driven1:w013,8,0.9991600422742963,-0.00584879361971073,0.00584879361971073
double:driven1,double,driven1,chronological,13,double:driven1:w013,9,0.9456239960151442,0.11536015895523985,0.11536015895523985
double:driven1,double,driven1,chronological,13,double:driven1:w013,10,0.8888990704174606,0.23655239546924867,0.23655239546924867
double:driven1,double,driven1,chronological,13,double:driven1:w013,11,0.937955978197957,0.3632141317450869,0.3632141317450869
double:driven1,double,driven1,chronological,13,double:driven1:w013,12,0.9986782872556352,0.4900975833556598,0.4900975833556598
double:driven1,double,driven1,chronological,13,double:driven1:w013,13,0.9455107434400766,-0.3889497306899411,0.3889497306899411
double:driven1,double,driven1,chronological,13,double:driven1:w013,14,0.8850750510872722,-0.26811768701958666,0.26811768701958666
double:driven1,double,driven1,chronological,13,double:driven1:w013,15,0.9336582542618126,-0.14087530911348686,0.14087530911348686
double:driven1,double,driven1,chronological,13,double:driven1:w013,16,0.9984865985533483,-0.013152868486236957,0.013152868486236957
double:driven1,double,driven1,shuffled,13,double:driven1:w013,1,0.17737403205942387,-0.388999706515307,0.388999706515307
double:driven1,double,driven1,shuffled,13,double:driven1:w013,2,0.05432766714349412,-0.1872395505495134,0.1872395505495134
double:driven1,double,driven1,shuffled,13,double:driven1:w013,3,0.20700160087087502,-0.11132135243913727,0.11132135243913727
double:driven1,double,driven1,shuffled,13,double:driven1:w013,4,0.1241695071215444,0.3893034990556475,0.3893034990556475
double:driven1,double,driven1,shuffled,13,double:driven1:w013,5,0.15928654301222353,-0.15176771185057958,0.15176771185057958
double:driven1,double,driven1,shuffled,13,double:driven1:w013,6,0.2090624820971333,-0.3772822242076088,0.3772822242076088
double:driven1,double,driven1,shuffled,13,double:driven1:w013,7,0.10137939276622715,-0.3912010616276257,0.3912010616276257
double:driven1,double,driven1,shuffled,13,double:driven1:w013,8,0.15734346708235883,-0.19571024655028132,0.19571024655028132
double:driven1,double,driven1,shuffled,13,double:driven1:w013,9,0.24077620382144066,-0.30479170348456563,0.30479170348456563
double:driven1,double,driven1,shuffled,13,double:driven1:w013,10,0.1712174869798352,0.3571463321166391,0.3571463321166391
double:driven1,double,driven1,shuffled,13,double:driven1:w013,11,0.15181999032964824,-0.30868620034852723,0.30868620034852723
double:driven1,double,driven1,shuffled,13,double:driven1:w013,12,0.114055115868612,0.454575880628373,0.454575880628373
double:driven1,double,driven1,shuffled,13,double:driven1:w013,13,0.20066476215625306,0.2672613502161347,0.2672613502161347
double:driven1,double,driven1,shuffled,13,double:driven1:w013,14,0.2436888726874205,0.4962996455520131,0.4962996455520131
double:driven1,double,driven1,shuffled,13,double:driven1:w013,15,0.041708350080518056,0.020501543744309746,0.020501543744309746
double:driven1,double,driven1,shuffled,13,double:driven1:w013,16,0.19847562282387243,-0.2665153677211444,0.2665153677211444
double:driven1,double,driven1,reversed,13,double:driven1:w013,1,0.939787609620873,-0.12188293735169999,0.12188293735169999
double:driven1,double,driven1,reversed,13,double:driven1:w013,2,0.8834527839681061,-0.24396006076767923,0.24396006076767923
double:driven1,double,driven1,reversed,13,double:driven1:w013,3,0.938913045857968,-0.37057325259401513,0.37057325259401513
double:driven1,double,driven1,reversed,13,double:driven1:w013,4,0.9995433163095448,-0.4972832287040385,0.4972832287040385
double:driven1,double,driven1,reversed,13,double:driven1:w013,5,0.9427463978698244,0.38106053664559375,0.38106053664559375
double:driven1,double,driven1,reversed,13,double:driven1:w013,6,0.8868483417848371,0.2592538935313689,0.2592538935313689
double:driven1,double,driven1,reversed,13,double:driven1:w013,7,0.9386543818466987,0.13265255083371302,0.13265255083371302
double:driven1,double,driven1,reversed,13,double:driven1:w013,8,0.9991600422742962,0.00584879361971073,0.00584879361971073
double:driven1,double,driven1,reversed,13,double:driven1:w013,9,0.9456239960151444,-0.11536015895523988,0.11536015895523988
double:driven1,double,driven1,reversed,13,double:driven1:w013,10,0.8888990704174606,-0.2365523954692487,0.2365523954692487
double:driven1,double,driven1,reversed,13,double:driven1:w013,11,0.937955978197957,-0.3632141317450869,0.3632141317450869
double:driven1,double,driven1,reversed,13,double:driven1:w013,12,0.9986782872556352,-0.4900975833556598,0.4900975833556598
double:driven1,double,driven1,reversed,13,double:driven1:w013,13,0.9455107434400767,0.3889497306899411,0.3889497306899411
double:driven1,double,driven1,reversed,13,double:driven1:w013,14,0.8850750510872725,0.26811768701958666,0.26811768701958666
double:driven1,double,driven1,reversed,13,double:driven1:w013,15,0.9336582542618126,0.14087530911348686,0.14087530911348686
double:driven1,double,driven1,reversed,13,double:driven1:w013,16,0.9984865985533482,0.013152868486236955,0.013152868486236955
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,1,0.7735225021903667,0.20495084215551176,0.20495084215551176
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,2,0.6250460934137908,0.422153292106808,0.422153292106808
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,3,0.5554506254557332,-0.34050591618483944,0.34050591618483944
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,4,0.5674577338281802,-0.09410525279088687,0.09410525279088687
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,5,0.6220322279527795,0.13567444297902867,0.13567444297902867
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,6,0.7145163320552462,0.3548739247216075,0.3548739247216075
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,7,0.9122319908169204,-0.4345899752868566,0.4345899752868566
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,8,0.8295868054188478,-0.22663118457593098,0.22663118457593098
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,9,0.7199583727323436,-0.017807788090948705,0.017807788090948705
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,10,0.5543612798710906,0.20335587358093896,0.20335587358093896
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,11,0.5311334323134607,0.46170724222035864,0.46170724222035864
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,12,0.6366497278091643,-0.3061894609297142,0.3061894609297142
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,13,0.761362267914535,-0.09306320879826728,0.09306320879826728
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,14,0.8559091561511878,0.10818333334243213,0.10818333334243213
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,15,0.8170221445556747,0.32075536862033543,0.32075536862033543
double:driven1,double,driven1,broken_lineage,13,double:driven1:w013,16,0.7882896752143782,-0.4593641089567339,0.4593641089567339
double:driven1,double,driven1,chronological,14,double:driven1:w014,1,0.8975359858370868,0.12320258676607558,0.12320258676607558
double:driven1,double,driven1,chronological,14,double:driven1:w014,2,0.8052108455827466,0.24594278702886826,0.24594278702886826
double:driven1,double,driven1,chronological,14,double:driven1:w014,3,0.8967572033961362,0.3738684825824434,0.3738684825824434
double:driven1,double,driven1,chronological,14,double:driven1:w014,4,0.9997590906767436,-0.4976306236836399,0.4976306236836399
double:driven1,double,driven1,chronological,14,double:driven1:w014,5,0.8932240377592663,-0.3750561913405132,0.3750561913405132
double:driven1,double,driven1,chronological,14,double:driven1:w014,6,0.8019653727131533,-0.25281426436408816,0.25281426436408816
double:driven1,double,driven1,chronological,14,double:driven1:w014,7,0.8969447332455283,-0.12431857395579886,0.12431857395579886
double:driven1,double,driven1,chronological,14,double:driven1:w014,8,0.999316644528738,0.004921643021829991,0.004921643021829991
double:driven1,double,driven1,chronological,14,double:driven1:w014,9,0.8907320883300903,0.12681610091975373,0.12681610091975373
double:driven1,double,driven1,chronological,14,double:driven1:w014,10,0.8023968169523839,0.2484863765644948,0.2484863765644948
double:driven1,double,driven1,chronological,14,double:driven1:w014,11,0.8995172413127501,0.37752242766602817,0.37752242766602817
double:driven1,double,driven1,chronological,14,double:driven1:w014,12,0.9988470616033728,-0.492337639144074,0.492337639144074
double:driven1,double,driven1,chronological,14,double:driven1:w014,13,0.8902982311646551,-0.37151013905920083,0.37151013905920083
double:driven1,double,driven1,chronological,14,double:driven1:w014,14,0.8057940570906698,-0.25050385885278686,0.25050385885278686
double:driven1,double,driven1,chronological,14,double:driven1:w014,15,0.9036191890059343,-0.12073050382065305,0.12073050382065305
double:driven1,double,driven1,chronological,14,double:driven1:w014,16,0.9985616405426506,0.010370178351798147,0.010370178351798147
double:driven1,double,driven1,shuffled,14,double:driven1:w014,1,0.22286707276683418,-0.45907331119083056,0.45907331119083056
double:driven1,double,driven1,shuffled,14,double:driven1:w014,2,0.15024611878478172,-0.10222776668221914,0.10222776668221914
double:driven1,double,driven1,shuffled,14,double:driven1:w014,3,0.28118896636458757,-0.48451160085994627,0.48451160085994627
double:driven1,double,driven1,shuffled,14,double:driven1:w014,4,0.02256150822691853,-0.22417274718097271,0.22417274718097271
double:driven1,double,driven1,shuffled,14,double:driven1:w014,5,0.22151813141548,0.4965689564071672,0.4965689564071672
double:driven1,double,driven1,shuffled,14,double:driven1:w014,6,0.07846229861162426,0.029334472525476114,0.029334472525476114
double:driven1,double,driven1,shuffled,14,double:driven1:w014,7,0.10176374502518931,0.30046552425566186,0.30046552425566186
double:driven1,double,driven1,shuffled,14,double:driven1:w014,8,0.11667589787416072,-0.13001742003402825,0.13001742003402825
double:driven1,double,driven1,shuffled,14,double:driven1:w014,9,0.24903328183716228,-0.45115220574938236,0.45115220574938236
double:driven1,double,driven1,shuffled,14,double:driven1:w014,10,0.14182442056046327,-0.3932357194118627,0.3932357194118627
double:driven1,double,driven1,shuffled,14,double:driven1:w014,11,0.1477593064086921,0.15221102022587027,0.15221102022587027
double:driven1,double,driven1,shuffled,14,double:driven1:w014,12,0.17808250758840313,0.09138564204261541,0.09138564204261541
double:driven1,double,driven1,shuffled,14,double:driven1:w014,13,0.07146103030182169,-0.09022336258180623,0.09022336258180623
double:driven1,double,driven1,shuffled,14,double:driven1:w014,14,0.31305390319146337,0.41730675483091056,0.41730675483091056
double:driven1,double,driven1,shuffled,14,double:driven1:w014,15,0.374408975747924,0.029130834293415574,0.029130834293415574
double:driven1,double,driven1,shuffled,14,double:driven1:w014,16,0.3346839221440601,-0.3946523317686025,0.3946523317686025
double:driven1,double,driven1,reversed,14,double:driven1:w014,1,0.8975359858370869,-0.12320258676607562,0.12320258676607562
double:driven1,double,driven1,reversed,14,double:driven1:w014,2,0.8052108455827467,-0.24594278702886826,0.24594278702886826
double:driven1,double,driven1,reversed,14,double:driven1:w014,3,0.8967572033961363,-0.3738684825824434,0.3738684825824434
double:driven1,double,driven1,reversed,14,double:driven1:w014,4,0.9997590906767435,0.4976306236836399,0.4976306236836399
double:driven1,double,driven1,reversed,14,double:driven1:w014,5,0.8932240377592663,0.37505619134051327,0.37505619134051327
double:driven1,double,driven1,reversed,14,double:driven1:w014,6,0.8019653727131536,0.25281426436408816,0.25281426436408816
double:driven1,double,driven1,reversed,14,double:driven1:w014,7,0.8969447332455283,0.12431857395579886,0.12431857395579886
double:driven1,double,driven1,reversed,14,double:driven1:w014,8,0.999316644528738,-0.004921643021829991,0.004921643021829991
double:driven1,double,driven1,reversed,14,double:driven1:w014,9,0.8907320883300903,-0.12681610091975373,0.12681610091975373
double:driven1,double,driven1,reversed,14,double:driven1:w014,10,0.8023968169523837,-0.2484863765644948,0.2484863765644948
double:driven1,double,driven1,reversed,14,double:driven1:w014,11,0.8995172413127501,-0.37752242766602817,0.37752242766602817
double:driven1,double,driven1,reversed,14,double:driven1:w014,12,0.9988470616033729,0.492337639144074,0.492337639144074
double:driven1,double,driven1,reversed,14,double:driven1:w014,13,0.8902982311646551,0.37151013905920083,0.37151013905920083
double:driven1,double,driven1,reversed,14,double:driven1:w014,14,0.8057940570906698,0.25050385885278686,0.25050385885278686
double:driven1,double,driven1,reversed,14,double:driven1:w014,15,0.9036191890059343,0.12073050382065305,0.12073050382065305
double:driven1,double,driven1,reversed,14,double:driven1:w014,16,0.9985616405426506,-0.010370178351798147,0.010370178351798147
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,1,0.7259738019003603,0.21729914979483067,0.21729914979483067
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,2,0.5752812987147493,0.4643701126850644,0.4643701126850644
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,3,0.5274935750505987,-0.27699108614162304,0.27699108614162304
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,4,0.6021565271785343,-0.02779855613783279,0.02779855613783279
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,5,0.6485907201306934,0.20909241211581778,0.20909241211581778
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,6,0.79624713741671,0.43759780043071145,0.43759780043071145
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,7,0.7525531687569614,-0.34890325639825165,0.34890325639825165
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,8,0.7334397100533278,-0.09666519767968126,0.09666519767968126
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,9,0.5816827718362336,0.13952885343125157,0.13952885343125157
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,10,0.48685062716526817,0.3971369394547149,0.3971369394547149
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,11,0.6047257005100698,-0.34635425309555,0.34635425309555
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,12,0.7612527250623137,-0.11082970452164903,0.11082970452164903
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,13,0.7628097342795203,0.07917541303424976,0.07917541303424976
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,14,0.6132773764094316,0.3228487912564354,0.3228487912564354
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,15,0.615679831828375,-0.41626929803391016,0.41626929803391016
double:driven1,double,driven1,broken_lineage,14,double:driven1:w014,16,0.6009279852203372,-0.1459801179273072,0.1459801179273072
double:driven1,double,driven1,chronological,15,double:driven1:w015,1,0.9335532809939938,0.12184474339950972,0.12184474339950972
double:driven1,double,driven1,chronological,15,double:driven1:w015,2,0.8701928616399246,0.2443457886131628,0.2443457886131628
double:driven1,double,driven1,chronological,15,double:driven1:w015,3,0.9324881816221862,0.3715069668572837,0.3715069668572837
double:driven1,double,driven1,chronological,15,double:driven1:w015,4,0.9997075262568293,0.4981994596534061,0.4981994596534061
double:driven1,double,driven1,chronological,15,double:driven1:w015,5,0.9363015363564177,-0.38030710317325633,0.38030710317325633
double:driven1,double,driven1,chronological,15,double:driven1:w015,6,0.8734610412141249,-0.25828112837704126,0.25828112837704126
double:driven1,double,driven1,chronological,15,double:driven1:w015,7,0.9326062783005963,-0.1310983474379139,0.1310983474379139
double:driven1,double,driven1,chronological,15,double:driven1:w015,8,0.9991868465978362,-0.004342540364752254,0.004342540364752254
double:driven1,double,driven1,chronological,15,double:driven1:w015,9,0.9379394053052276,0.1169195825267184,0.1169195825267184
double:driven1,double,driven1,chronological,15,double:driven1:w015,10,0.8742051265462585,0.23860136346569946,0.23860136346569946
double:driven1,double,driven1,chronological,15,double:driven1:w015,11,0.9309388300566463,0.36613251950783576,0.36613251950783576
double:driven1,double,driven1,chronological,15,double:driven1:w015,12,0.9983947396445462,0.4933170016058644,0.4933170016058644
double:driven1,double,driven1,chronological,15,double:driven1:w015,13,0.9382780265440673,-0.38573500970273783,0.38573500970273783
double:driven1,double,driven1,chronological,15,double:driven1:w015,14,0.8726557441810606,-0.2648752107262011,0.2648752107262011
double:driven1,double,driven1,chronological,15,double:driven1:w015,15,0.9272296377346393,-0.13711203669119382,0.13711203669119382
double:driven1,double,driven1,chronological,15,double:driven1:w015,16,0.9979458372476173,-0.009168154286476628,0.009168154286476628
double:driven1,double,driven1,shuffled,15,double:driven1:w015,1,0.18647188646147733,-0.12112194420466169,0.12112194420466169
double:driven1,double,driven1,shuffled,15,double:driven1:w015,2,0.0776420355820302,-0.475040095051278,0.475040095051278
double:driven1,double,driven1,shuffled,15,double:driven1:w015,3,0.0983020304945711,-0.3854048619531705,0.3854048619531705
double:driven1,double,driven1,shuffled,15,double:driven1:w015,4,0.12287517416272462,-0.44389254223380853,0.44389254223380853
double:driven1,double,driven1,shuffled,15,double:driven1:w015,5,0.26366908706858905,0.37514115973371054,0.37514115973371054
double:driven1,double,driven1,shuffled,15,double:driven1:w015,6,0.22506518501529332,0.30750110283442644,0.30750110283442644
double:driven1,double,driven1,shuffled,15,double:driven1:w015,7,0.01006974720450554,0.09813578304993678,0.09813578304993678
double:driven1,double,driven1,shuffled,15,double:driven1:w015,8,0.18290419919045203,0.10059434442165771,0.10059434442165771
double:driven1,double,driven1,shuffled,15,double:driven1:w015,9,0.17154237640345793,0.36619264029556137,0.36619264029556137
double:driven1,double,driven1,shuffled,15,double:driven1:w015,10,0.22639662991671414,0.1145355557960819,0.1145355557960819
double:driven1,double,driven1,shuffled,15,double:driven1:w015,11,0.2723832001916348,-0.22499057075674297,0.22499057075674297
double:driven1,double,driven1,shuffled,15,double:driven1:w015,12,0.006145250281080125,-0.4510930295484001,0.4510930295484001
double:driven1,double,driven1,shuffled,15,double:driven1:w015,13,0.05713001451693353,-0.0882121612602056,0.0882121612602056
double:driven1,double,driven1,shuffled,15,double:driven1:w015,14,0.2789926744482683,-0.2518758952565034,0.2518758952565034
double:driven1,double,driven1,shuffled,15,double:driven1:w015,15,0.4427838948215128,-0.41164825652404313,0.41164825652404313
double:driven1,double,driven1,shuffled,15,double:driven1:w015,16,0.31801313239298523,0.28213524011659485,0.28213524011659485
double:driven1,double,driven1,reversed,15,double:driven1:w015,1,0.9335532809939937,-0.12184474339950972,0.12184474339950972
double:driven1,double,driven1,reversed,15,double:driven1:w015,2,0.8701928616399246,-0.2443457886131628,0.2443457886131628
double:driven1,double,driven1,reversed,15,double:driven1:w015,3,0.932488181622186,-0.37150696685728357,0.37150696685728357
double:driven1,double,driven1,reversed,15,double:driven1:w015,4,0.9997075262568295,-0.4981994596534061,0.4981994596534061
double:driven1,double,driven1,reversed,15,double:driven1:w015,5,0.9363015363564177,0.38030710317325633,0.38030710317325633
double:driven1,double,driven1,reversed,15,double:driven1:w015,6,0.8734610412141249,0.25828112837704126,0.25828112837704126
double:driven1,double,driven1,reversed,15,double:driven1:w015,7,0.9326062783005964,0.13109834743791393,0.13109834743791393
double:driven1,double,driven1,reversed,15,double:driven1:w015,8,0.9991868465978362,0.004342540364752254,0.004342540364752254
double:driven1,double,driven1,reversed,15,double:driven1:w015,9,0.9379394053052276,-0.11691958252671837,0.11691958252671837
double:driven1,double,driven1,reversed,15,double:driven1:w015,10,0.8742051265462587,-0.23860136346569946,0.23860136346569946
double:driven1,double,driven1,reversed,15,double:driven1:w015,11,0.9309388300566463,-0.36613251950783576,0.36613251950783576
double:driven1,double,driven1,reversed,15,double:driven1:w015,12,0.998394739644546,-0.4933170016058644,0.4933170016058644
double:driven1,double,driven1,reversed,15,double:driven1:w015,13,0.9382780265440673,0.38573500970273783,0.38573500970273783
double:driven1,double,driven1,reversed,15,double:driven1:w015,14,0.8726557441810607,0.2648752107262011,0.2648752107262011
double:driven1,double,driven1,reversed,15,double:driven1:w015,15,0.9272296377346395,0.13711203669119382,0.13711203669119382
double:driven1,double,driven1,reversed,15,double:driven1:w015,16,0.9979458372476173,0.009168154286476628,0.009168154286476628
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,1,0.7911433271613744,0.21031499925474714,0.21031499925474714
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,2,0.6200887243317765,0.4259567746790818,0.4259567746790818
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,3,0.5769286811561549,-0.33837266958035594,0.33837266958035594
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,4,0.6418365179304139,-0.0881690010835001,0.0881690010835001
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,5,0.6529907541987344,0.15176851678779807,0.15176851678779807
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,6,0.745688277813171,0.37056062708581344,0.37056062708581344
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,7,0.8360277674559344,-0.43130505448749906,0.43130505448749906
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,8,0.873888015690656,-0.21203525497015993,0.21203525497015993
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,9,0.7138818815550109,0.002806085572613327,0.002806085572613327
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,10,0.5201835546631559,0.21551073137764837,0.21551073137764837
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,11,0.5101959854061467,0.47051771336778386,0.47051771336778386
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,12,0.6803126866054899,-0.2729147272070276,0.2729147272070276
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,13,0.7635177575720167,-0.056130418394240295,0.056130418394240295
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,14,0.7425607044328428,0.14495810890116584,0.14495810890116584
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,15,0.8246518308526384,0.3547178201374777,0.3547178201374777
double:driven1,double,driven1,broken_lineage,15,double:driven1:w015,16,0.8227279436186463,-0.42356814669792586,0.42356814669792586
double:driven1,double,driven1,chronological,16,double:driven1:w016,1,0.9060716542864754,0.12304798914839336,0.12304798914839336
double:driven1,double,driven1,chronological,16,double:driven1:w016,2,0.822427616860118,0.245519100511464,0.245519100511464
double:driven1,double,driven1,chronological,16,double:driven1:w016,3,0.9056689662307225,0.37288216215863085,0.37288216215863085
double:driven1,double,driven1,chronological,16,double:driven1:w016,4,0.9998024426428714,-0.4987913361124064,0.4987913361124064
double:driven1,double,driven1,chronological,16,double:driven1:w016,5,0.9037711784937147,-0.37626866207527815,0.37626866207527815
double:driven1,double,driven1,chronological,16,double:driven1:w016,6,0.8208843757023646,-0.2542250522946453,0.2542250522946453
double:driven1,double,driven1,chronological,16,double:driven1:w016,7,0.9058283746579362,-0.12649538286734027,0.12649538286734027
double:driven1,double,driven1,chronological,16,double:driven1:w016,8,0.9993090909599125,0.0025145018996205197,0.0025145018996205197
double:driven1,double,driven1,chronological,16,double:driven1:w016,9,0.9021606804453103,0.12428294548039785,0.12428294548039785
double:driven1,double,driven1,chronological,16,double:driven1:w016,10,0.8210859304158542,0.24568681231444325,0.24568681231444325
double:driven1,double,driven1,chronological,16,double:driven1:w016,11,0.9076751081068298,0.3741103951989671,0.3741103951989671
double:driven1,double,driven1,chronological,16,double:driven1:w016,12,0.9985926456418582,-0.4961506286834356,0.4961506286834356
double:driven1,double,driven1,chronological,16,double:driven1:w016,13,0.9022957959995519,-0.37561935203516494,0.37561935203516494
double:driven1,double,driven1,chronological,16,double:driven1:w016,14,0.8234466648679765,-0.25487164854911004,0.25487164854911004
double:driven1,double,driven1,chronological,16,double:driven1:w016,15,0.9100993349009435,-0.1255437667592137,0.1255437667592137
double:driven1,double,driven1,chronological,16,double:driven1:w016,16,0.9978623898479354,0.00508051672682415,0.00508051672682415
double:driven1,double,driven1,shuffled,16,double:driven1:w016,1,0.27837429881012077,0.09838730951615059,0.09838730951615059
double:driven1,double,driven1,shuffled,16,double:driven1:w016,2,0.2225043971736385,0.193150690967296,0.193150690967296
double:driven1,double,driven1,shuffled,16,double:driven1:w016,3,0.2726937956618475,0.39374040488287937,0.39374040488287937
double:driven1,double,driven1,shuffled,16,double:driven1:w016,4,0.3803302749644811,0.4738380761989007,0.4738380761989007
double:driven1,double,driven1,shuffled,16,double:driven1:w016,5,0.6082621386610958,-0.4607394034948988,0.4607394034948988
double:driven1,double,driven1,shuffled,16,double:driven1:w016,6,0.34779328741492377,-0.3421161258771855,0.3421161258771855
double:driven1,double,driven1,shuffled,16,double:driven1:w016,7,0.3136189069716371,-0.27713190915336366,0.27713190915336366
double:driven1,double,driven1,shuffled,16,double:driven1:w016,8,0.29835163827215566,-0.07738347555760425,0.07738347555760425
double:driven1,double,driven1,shuffled,16,double:driven1:w016,9,0.44043920141456183,-0.02545758341965916,0.02545758341965916
double:driven1,double,driven1,shuffled,16,double:driven1:w016,10,0.45628023680495644,0.08363808161764898,0.08363808161764898
double:driven1,double,driven1,shuffled,16,double:driven1:w016,11,0.31801155919766144,0.253030658639202,0.253030658639202
double:driven1,double,driven1,shuffled,16,double:driven1:w016,12,0.2845048851270246,0.2707070066216056,0.2707070066216056
double:driven1,double,driven1,shuffled,16,double:driven1:w016,13,0.36503706043501866,0.4459238326028868,0.4459238326028868
double:driven1,double,driven1,shuffled,16,double:driven1:w016,14,0.46498745319438883,-0.48164419455994206,0.48164419455994206
double:driven1,double,driven1,shuffled,16,double:driven1:w016,15,0.46700110426507835,-0.42190318586332504,0.42190318586332504
double:driven1,double,driven1,shuffled,16,double:driven1:w016,16,0.19757810845610654,-0.16843666312687686,0.16843666312687686
double:driven1,double,driven1,reversed,16,double:driven1:w016,1,0.9060716542864754,-0.12304798914839336,0.12304798914839336
double:driven1,double,driven1,reversed,16,double:driven1:w016,2,0.822427616860118,-0.24551910051146406,0.24551910051146406
double:driven1,double,driven1,reversed,16,double:driven1:w016,3,0.9056689662307227,-0.37288216215863085,0.37288216215863085
double:driven1,double,driven1,reversed,16,double:driven1:w016,4,0.9998024426428714,0.4987913361124064,0.4987913361124064
double:driven1,double,driven1,reversed,16,double:driven1:w016,5,0.9037711784937148,0.37626866207527815,0.37626866207527815
double:driven1,double,driven1,reversed,16,double:driven1:w016,6,0.8208843757023644,0.2542250522946453,0.2542250522946453
double:driven1,double,driven1,reversed,16,double:driven1:w016,7,0.9058283746579362,0.12649538286734027,0.12649538286734027
double:driven1,double,driven1,reversed,16,double:driven1:w016,8,0.9993090909599125,-0.00251450189962052,0.00251450189962052
double:driven1,double,driven1,reversed,16,double:driven1:w016,9,0.9021606804453103,-0.12428294548039785,0.12428294548039785
double:driven1,double,driven1,reversed,16,double:driven1:w016,10,0.8210859304158541,-0.24568681231444325,0.24568681231444325
double:driven1,double,driven1,reversed,16,double:driven1:w016,11,0.9076751081068298,-0.3741103951989672,0.3741103951989672
double:driven1,double,driven1,reversed,16,double:driven1:w016,12,0.9985926456418582,0.4961506286834356,0.4961506286834356
double:driven1,double,driven1,reversed,16,double:driven1:w016,13,0.9022957959995517,0.37561935203516494,0.37561935203516494
double:driven1,double,driven1,reversed,16,double:driven1:w016,14,0.8234466648679764,0.25487164854911004,0.25487164854911004
double:driven1,double,driven1,reversed,16,double:driven1:w016,15,0.9100993349009435,0.1255437667592137,0.1255437667592137
double:driven1,double,driven1,reversed,16,double:driven1:w016,16,0.9978623898479354,-0.00508051672682415,0.00508051672682415
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,1,0.7509906023911367,0.21220617747342524,0.21220617747342524
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,2,0.575050237428437,0.4440362913807156,0.4440362913807156
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,3,0.5407653033255063,-0.30937437871002715,0.30937437871002715
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,4,0.6183195469535435,-0.04995517735068026,0.04995517735068026
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,5,0.6509294469852772,0.19091875343545703,0.19091875343545703
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,6,0.7621226763270708,0.4215246287159868,0.4215246287159868
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,7,0.8426563160940234,-0.36880920302976444,0.36880920302976444
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,8,0.7797163322345624,-0.12912883004038667,0.12912883004038667
double:driven1,double,driven1,broken_lineage,16,double:driven1:w016,9,0.6071469997257811,0.09857514266356848,0.09857514266356848
