path_id,q,d,duration,replicate,direction,mode,window,true_center,ramp_start,ramp_end,source_advance,target_advance,predicted,first_x_p,last_x_p,endpoint_separation,ridge_level_x_p,predicted_ridge,transition_width,x_r_peak_center,x_r_peak,signed_error,abs_error
q17:d47:t448:r1:rational_to_irrational,17,47,448,1,rational_to_irrational,abrupt,384,2012,1788,2236,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1868.2099929621563,64.0,1952.0,2.0,-143.79000703784368,143.79000703784368
q17:d47:t448:r1:rational_to_irrational,17,47,448,1,rational_to_irrational,abrupt,512,2012,1788,2236,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1808.507945811158,96.0,1920.0,2.0,-203.49205418884208,203.49205418884208
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,ordered,128,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2288.166618673408,64.0,2144.0,0.2492596859972223,252.1666186734078,252.1666186734078
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,ordered,256,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.7219280948873625,0.03498513650013486,1.6869429583872277,0.8784566156937487,2342.6591460005634,96.0,2144.0,0.8481925859764283,306.6591460005634,306.6591460005634
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,ordered,384,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2401.1396669790256,128.0,2080.0,1.624207414310171,365.1396669790256,365.1396669790256
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,ordered,512,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.9816785241547508,0.03498513650013486,1.946693387654616,1.008331830327443,2459.6709835770616,128.0,1952.0,2.0,423.67098357706163,423.67098357706163
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,abrupt,128,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2069.9179557713155,64.0,2016.0,2.0,33.91795577131552,33.91795577131552
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,abrupt,256,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.7219280948873625,0.03498513650013486,1.6869429583872277,0.8784566156937487,2124.35490540413,64.0,1984.0,2.0,88.35490540413002,88.35490540413002
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,abrupt,384,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2182.803161244576,96.0,1952.0,2.0,146.80316124457613,146.80316124457613
q17:d47:t448:r2:irrational_to_rational,17,47,448,2,irrational_to_rational,abrupt,512,2036,1812,2260,0.8556546004010439,0.35294117647058826,True,1.9816785241547508,0.03498513650013486,1.946693387654616,1.008331830327443,2243.398827202547,128.0,1920.0,2.0,207.39882720254718,207.39882720254718
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,ordered,128,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1792.0,32.0,1952.0,0.25892594401695557,-244.0,244.0
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,ordered,256,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1728.0,64.0,1984.0,0.8237579889467508,-308.0,308.0
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,ordered,384,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1672.8337066697782,96.0,2048.0,1.614288904813734,-363.16629333022183,363.16629333022183
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,ordered,512,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1614.556150485082,128.0,1952.0,2.0,-421.44384951491793,421.44384951491793
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,abrupt,128,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,2016.0,32.0,2016.0,2.0,-20.0,20.0
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,abrupt,256,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1952.0,64.0,1984.0,2.0,-84.0,84.0
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,abrupt,384,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1890.3592303866376,64.0,1952.0,2.0,-145.6407696133624,145.6407696133624
q17:d47:t448:r2:rational_to_irrational,17,47,448,2,rational_to_irrational,abrupt,512,2036,1812,2260,0.35294117647058826,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1831.148830784806,96.0,1920.0,2.0,-204.85116921519398,204.85116921519398
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,ordered,128,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2304.0,32.0,2080.0,0.1384535649739045,244.0,244.0
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,ordered,256,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.714669156203259,0.03498513650013486,1.6796840197031242,0.8748271463516969,2365.579555354749,64.0,2112.0,0.5066179561553688,305.5795553547491,305.5795553547491
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,ordered,384,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.880175887256437,0.03498513650013486,1.8451907507563021,0.9575805118782859,2421.6886441123797,96.0,2112.0,1.040256967022861,361.68864411237973,361.68864411237973
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,ordered,512,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2480.96044003107,128.0,2080.0,1.622558900259225,420.96044003107,420.96044003107
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,abrupt,128,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2092.6616253869593,64.0,2048.0,2.0,32.66162538695926,32.66162538695926
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,abrupt,256,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.714669156203259,0.03498513650013486,1.6796840197031242,0.8748271463516969,2144.0,64.0,2016.0,2.0,84.0,84.0
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,abrupt,384,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.880175887256437,0.03498513650013486,1.8451907507563021,0.9575805118782859,2208.0,64.0,1984.0,2.0,148.0,148.0
q17:d47:t448:r3:irrational_to_rational,17,47,448,3,irrational_to_rational,abrupt,512,2060,1836,2284,0.8556546004010439,0.47058823529411764,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2267.0584997995484,96.0,1952.0,2.0,207.05849979954837,207.05849979954837
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,ordered,128,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1809.4811448219343,64.0,1888.0,0.15257580435519016,-250.51885517806568,250.51885517806568
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,ordered,256,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1755.588745587527,96.0,1952.0,0.47046922942971314,-304.411254412473,304.411254412473
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,ordered,384,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1698.5879898083517,128.0,2080.0,1.069288863500179,-361.4120101916483,361.4120101916483
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,ordered,512,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1639.976567249474,128.0,2080.0,1.6290766762675184,-420.0234327505259,420.0234327505259
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,abrupt,128,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,2027.4758073284684,64.0,2048.0,2.0,-32.52419267153164,32.52419267153164
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,abrupt,256,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.7123515613482174,1.6773664248480826,0.8736683489241761,1972.6805986608992,64.0,2016.0,2.0,-87.31940133910075,87.31940133910075
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,abrupt,384,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1914.4495172470793,96.0,1984.0,2.0,-145.55048275292074,145.55048275292074
q17:d47:t448:r3:rational_to_irrational,17,47,448,3,rational_to_irrational,abrupt,512,2060,1836,2284,0.47058823529411764,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1853.8584953736765,128.0,1952.0,2.0,-206.14150462632347,206.14150462632347
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,ordered,128,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2336.0,32.0,2208.0,0.07339411665325764,252.0,252.0
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,ordered,256,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.7123515613482174,0.03498513650013486,1.6773664248480826,0.8736683489241761,2389.431415080495,64.0,2144.0,0.25097204966431985,305.43141508049484,305.43141508049484
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,ordered,384,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.8773947829997306,0.03498513650013486,1.8424096464995958,0.9561899597499327,2445.8062627795725,96.0,2112.0,0.5284112509342079,361.80626277957253,361.80626277957253
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,ordered,512,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.9816785241547508,0.03498513650013486,1.946693387654616,1.008331830327443,2504.9882557093038,128.0,2080.0,0.8662195725595784,420.98825570930376,420.98825570930376
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,abrupt,128,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2112.0,32.0,2080.0,2.0,28.0,28.0
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,abrupt,256,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.7123515613482174,0.03498513650013486,1.6773664248480826,0.8736683489241761,2174.552056656977,64.0,2080.0,2.0,90.55205665697713,90.55205665697713
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,abrupt,384,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.8773947829997306,0.03498513650013486,1.8424096464995958,0.9561899597499327,2231.142435054176,64.0,2080.0,2.0,147.14243505417608,147.14243505417608
q17:d47:t448:r4:irrational_to_rational,17,47,448,4,irrational_to_rational,abrupt,512,2084,1860,2308,0.8556546004010439,0.5882352941176471,True,1.9816785241547508,0.03498513650013486,1.946693387654616,1.008331830327443,2290.4606125985124,96.0,2080.0,2.0,206.4606125985124,206.4606125985124
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,ordered,128,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1832.8777177026361,64.0,2016.0,0.09276691933929732,-251.12228229736388,251.12228229736388
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,ordered,256,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.7123515613482174,1.6773664248480826,0.8736683489241761,1780.5144838868891,96.0,2016.0,0.26537785140613324,-303.48551611311086,303.48551611311086
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,ordered,384,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.8773947829997306,1.8424096464995958,0.9561899597499327,1723.686736072826,128.0,2080.0,0.5397179917242753,-360.3132639271739,360.3132639271739
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,ordered,512,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1664.1885488679318,160.0,2080.0,0.895805617142378,-419.8114511320682,419.8114511320682
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,abrupt,128,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,2048.0,32.0,2080.0,2.0,-36.0,36.0
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,abrupt,256,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1996.4284963748796,64.0,2080.0,2.0,-87.57150362512039,87.57150362512039
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,abrupt,384,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1938.928652681214,96.0,2080.0,2.0,-145.0713473187859,145.0713473187859
q17:d47:t448:r4:rational_to_irrational,17,47,448,4,rational_to_irrational,abrupt,512,2084,1860,2308,0.5882352941176471,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1878.8235216808475,128.0,2080.0,2.0,-205.17647831915247,205.17647831915247
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,ordered,128,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2360.6480035189484,64.0,2240.0,0.03876620521724254,252.64800351894837,252.64800351894837
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,ordered,256,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.7183100390461605,0.03498513650013486,1.6833249025460257,0.8766475877731477,2412.6171230850587,96.0,2208.0,0.08051737399625601,304.61712308505867,304.61712308505867
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,ordered,384,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2469.3813709408496,128.0,2144.0,0.1769131798680053,361.3813709408496,361.3813709408496
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,ordered,512,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2529.1443871739234,128.0,2112.0,0.29163891454303426,421.1443871739234,421.1443871739234
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,abrupt,128,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2144.0,32.0,2112.0,0.7757954184308793,36.0,36.0
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,abrupt,256,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.7183100390461605,0.03498513650013486,1.6833249025460257,0.8766475877731477,2195.9007902612075,64.0,2112.0,0.7959092820283257,87.90079026120748,87.90079026120748
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,abrupt,384,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2253.3321090290015,96.0,2112.0,0.791819241919243,145.33210902900146,145.33210902900146
q17:d47:t448:r5:irrational_to_rational,17,47,448,5,irrational_to_rational,abrupt,512,2108,1884,2332,0.8556546004010439,0.7058823529411765,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2313.48573684871,128.0,2112.0,0.7920261880108114,205.48573684871008,205.48573684871008
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,ordered,128,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1856.0,64.0,2048.0,0.03741872693759528,-252.0,252.0
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,ordered,256,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1804.3890713382225,64.0,2048.0,0.08448586906281344,-303.6109286617775,303.6109286617775
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,ordered,384,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1749.688070287981,96.0,2048.0,0.17592494935107142,-358.31192971201904,358.31192971201904
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,ordered,512,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.9816785241547508,1.946693387654616,1.008331830327443,1691.3909979448135,128.0,2080.0,0.2934206801278155,-416.60900205518647,416.60900205518647
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,abrupt,128,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,2080.0,32.0,2112.0,0.7658720540762958,-28.0,28.0
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,abrupt,256,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.7123515613482174,1.6773664248480826,0.8736683489241761,2019.3867666903122,64.0,2112.0,0.7776975890547908,-88.61323330968776,88.61323330968776
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,abrupt,384,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.8773947829997306,1.8424096464995958,0.9561899597499327,1962.450952661662,64.0,2112.0,0.8187418590636625,-145.5490473383379,145.5490473383379
q17:d47:t448:r5:rational_to_irrational,17,47,448,5,rational_to_irrational,abrupt,512,2108,1884,2332,0.7058823529411765,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1902.8147105635028,96.0,2112.0,0.8190949938319485,-205.18528943649721,205.18528943649721
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,ordered,128,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2477.026767732386,64.0,2240.0,0.2434270211602558,344.0267677323859,344.0267677323859
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,ordered,256,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.714669156203259,0.03498513650013486,1.6796840197031242,0.8748271463516969,2529.3415050840285,128.0,2304.0,0.8604813671597564,396.34150508402854,396.34150508402854
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,ordered,384,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2581.55934229757,128.0,2208.0,1.685224746143902,448.55934229756986,448.55934229756986
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,ordered,512,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2638.2268047838616,128.0,2144.0,2.0,505.22680478386155,505.22680478386155
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,abrupt,128,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2167.294330664525,64.0,2144.0,1.6971333701117595,34.294330664525205,34.294330664525205
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,abrupt,256,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.714669156203259,0.03498513650013486,1.6796840197031242,0.8748271463516969,2221.659807235923,64.0,2144.0,1.9742219154648244,88.65980723592293,88.65980723592293
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,abrupt,384,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.8829436528323542,0.03498513650013486,1.8479585163322194,0.9589643946662445,2279.657316800057,96.0,2144.0,1.9531374499029985,146.65731680005683,146.65731680005683
q17:d47:t640:r0:irrational_to_rational,17,47,640,0,irrational_to_rational,abrupt,512,2133,1813,2453,0.8556546004010439,0.11764705882352941,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2340.2185335234053,128.0,2144.0,1.9862267845343298,207.2185335234053,207.2185335234053
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,ordered,128,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1792.0,64.0,2016.0,0.2599320926217719,-341.0,341.0
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,ordered,256,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.714669156203259,1.6796840197031242,0.8748271463516969,1745.0410981658317,96.0,1952.0,0.874490402465746,-387.9589018341683,387.9589018341683
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,ordered,384,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1693.4757179714227,128.0,2016.0,1.6945805536606213,-439.5242820285773,439.5242820285773
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,ordered,512,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1636.7263083203684,128.0,1952.0,2.0,-496.2736916796316,496.2736916796316
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,abrupt,128,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,2112.0,32.0,2144.0,1.7556147546555052,-21.0,21.0
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,abrupt,256,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.7183100390461605,1.6833249025460257,0.8766475877731477,2048.0,64.0,2144.0,1.9010107745372276,-85.0,85.0
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,abrupt,384,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.8829436528323542,1.8479585163322194,0.9589643946662445,1984.9556750794573,64.0,2144.0,2.0,-148.04432492054275,148.04432492054275
q17:d47:t640:r0:rational_to_irrational,17,47,640,0,rational_to_irrational,abrupt,512,2133,1813,2453,0.11764705882352941,0.8556546004010439,True,0.03498513650013486,1.9816785241547508,1.946693387654616,1.008331830327443,1926.2004128887893,96.0,2144.0,2.0,-206.7995871112107,206.7995871112107
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,ordered,128,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2506.768989146056,64.0,2400.0,0.1846187022099066,349.7689891460559,349.7689891460559
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,ordered,256,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.7183100390461605,0.03498513650013486,1.6833249025460257,0.8766475877731477,2560.0,64.0,2368.0,0.6193274117899581,403.0,403.0
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,ordered,384,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.880175887256437,0.03498513650013486,1.8451907507563021,0.9575805118782859,2616.6466358386374,96.0,2240.0,1.2863817859875342,459.6466358386374,459.6466358386374
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,ordered,512,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2675.2041358664087,128.0,2208.0,1.9949087518615962,518.2041358664087,518.2041358664087
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,abrupt,128,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.444573835347414,0.03498513650013486,1.4095886988472792,0.7397794859237744,2189.001128566606,64.0,2144.0,2.0,32.001128566605985,32.001128566605985
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,abrupt,256,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.7183100390461605,0.03498513650013486,1.6833249025460257,0.8766475877731477,2240.0,64.0,2112.0,2.0,83.0,83.0
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,abrupt,384,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.880175887256437,0.03498513650013486,1.8451907507563021,0.9575805118782859,2304.0,64.0,2080.0,2.0,147.0,147.0
q17:d47:t640:r1:irrational_to_rational,17,47,640,1,irrational_to_rational,abrupt,512,2157,1837,2477,0.8556546004010439,0.23529411764705882,True,1.9793468926338718,0.03498513650013486,1.944361756133737,1.0071660145670034,2363.272530736523,96.0,2048.0,2.0,206.2725307365231,206.2725307365231
q17:d47:t640:r1:rational_to_irrational,17,47,640,1,rational_to_irrational,ordered,128,2157,1837,2477,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.444573835347414,1.4095886988472792,0.7397794859237744,1810.7407328704546,64.0,1952.0,0.1846987387417852,-346.2592671295454,346.2592671295454
q17:d47:t640:r1:rational_to_irrational,17,47,640,1,rational_to_irrational,ordered,256,2157,1837,2477,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.7136560831815906,1.6786709466814558,0.8743206098408627,1755.797773077393,96.0,1952.0,0.6306374145771153,-401.202226922607,401.202226922607
q17:d47:t640:r1:rational_to_irrational,17,47,640,1,rational_to_irrational,ordered,384,2157,1837,2477,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.880175887256437,1.8451907507563021,0.9575805118782859,1698.9796955829456,96.0,2048.0,1.2855831982662538,-458.0203044170544,458.0203044170544
q17:d47:t640:r1:rational_to_irrational,17,47,640,1,rational_to_irrational,ordered,512,2157,1837,2477,0.23529411764705882,0.8556546004010439,True,0.03498513650013486,1.9793468926338718,1.944361756133737,1.0071660145670034,1642.0706437681145,128.0,2144.0,1.9820478914340145,-514.9293562318855,514.9293562318855
