replicate,pseudo_onset_completed_runs,joint_shift_completed_runs,conditional_in_box_completed_runs
6306,0,0,8
6307,0,0,7
6308,1,1,7
6309,1,0,7
6310,0,1,9
6311,0,0,7
6312,1,1,8
6313,0,0,7
6314,0,0,9
6315,0,0,7
6316,0,0,6
6317,0,0,6
6318,0,0,7
6319,0,0,9
6320,0,0,7
6321,1,0,11
6322,0,0,5
6323,0,0,7
6324,0,0,7
6325,0,0,7
6326,0,0,6
6327,0,0,9
6328,0,0,7
6329,0,1,8
6330,0,0,10
6331,0,0,8
6332,0,0,5
6333,1,0,6
6334,0,0,6
6335,0,0,6
6336,0,0,9
6337,1,0,6
6338,0,1,8
6339,0,0,6
6340,0,0,7
6341,0,0,6
6342,0,0,7
6343,0,0,7
6344,0,0,8
6345,1,0,6
6346,0,0,7
6347,0,0,7
6348,0,1,6
6349,0,0,7
6350,0,0,7
6351,0,0,7
6352,0,0,8
6353,0,0,5
6354,1,1,7
6355,0,0,8
6356,0,0,8
6357,1,0,7
6358,1,1,7
6359,0,0,6
6360,0,0,7
6361,0,1,6
6362,0,0,6
6363,0,0,8
6364,0,0,6
6365,0,0,7
6366,0,0,6
6367,0,0,6
6368,0,0,9
6369,0,1,7
6370,0,0,6
6371,1,0,7
6372,0,0,6
6373,0,0,8
6374,0,0,9
6375,0,0,8
6376,0,0,6
6377,1,0,8
6378,0,0,5
6379,0,0,6
6380,0,0,9
6381,1,0,7
6382,0,1,6
6383,0,0,8
6384,0,1,7
6385,0,0,7
6386,0,0,7
6387,0,0,5
6388,0,0,9
6389,0,0,8
6390,0,1,6
6391,0,0,8
6392,0,0,7
6393,1,0,7
6394,0,1,7
6395,0,0,7
6396,0,0,6
6397,0,0,6
6398,2,0,8
6399,0,0,6
6400,0,0,8
6401,0,0,9
6402,0,0,8
6403,0,0,7
6404,0,0,7
6405,1,0,8
6406,0,0,6
6407,2,0,6
6408,0,0,6
6409,1,0,7
6410,0,0,6
6411,0,0,7
6412,0,0,9
6413,1,0,8
6414,0,1,6
6415,0,0,8
6416,0,0,7
6417,1,0,7
6418,0,0,7
6419,0,0,8
6420,0,1,8
6421,0,0,7
6422,0,0,8
6423,0,0,8
6424,0,0,7
6425,0,0,8
6426,0,0,7
6427,0,0,7
6428,0,0,6
6429,0,0,7
6430,0,0,9
6431,0,0,9
6432,0,0,9
6433,0,0,7
6434,0,1,7
6435,0,0,8
6436,0,0,7
6437,0,0,6
6438,0,0,7
6439,2,0,7
6440,0,0,7
6441,3,0,8
6442,0,0,7
6443,0,0,6
6444,0,0,6
6445,0,0,8
6446,0,0,6
6447,0,0,9
6448,1,1,6
6449,0,0,7
6450,0,0,6
6451,0,0,9
6452,0,0,6
6453,2,1,5
6454,0,0,6
6455,0,0,7
6456,0,0,8
6457,0,0,5
6458,0,0,8
6459,1,0,7
6460,0,0,8
6461,0,0,6
6462,0,0,6
6463,0,0,8
6464,1,0,8
6465,0,0,6
6466,1,0,8
6467,0,0,5
6468,1,0,8
6469,0,0,7
6470,0,0,6
6471,0,1,7
6472,0,0,7
6473,0,0,8
6474,0,0,9
6475,1,0,7
6476,1,0,10
6477,1,0,6
6478,0,1,7
6479,0,0,7
6480,0,2,7
6481,0,0,7
6482,0,0,6
6483,0,0,8
6484,1,0,7
6485,0,0,8
6486,0,1,7
6487,0,0,6
6488,1,0,6
6489,0,0,8
6490,0,0,7
6491,0,0,9
6492,0,0,8
6493,1,1,7
6494,0,0,7
6495,2,0,7
6496,0,0,7
6497,1,0,7
6498,0,1,7
6499,0,0,9
6500,0,0,9
6501,0,0,11
6502,0,0,6
6503,0,0,8
6504,0,0,6
6505,0,0,10
6506,0,0,6
6507,0,0,8
6508,0,0,6
6509,0,0,6
6510,2,1,8
6511,0,1,7
6512,0,0,11
6513,0,0,8
6514,1,0,7
6515,0,1,7
6516,0,1,7
6517,0,0,5
6518,0,0,5
6519,0,0,6
6520,0,0,7
6521,1,0,6
6522,1,0,9
6523,0,1,7
6524,0,0,7
6525,1,1,8
6526,0,1,8
6527,0,0,10
6528,0,0,8
6529,0,0,6
6530,0,0,7
6531,0,0,5
6532,0,0,7
6533,1,0,6
6534,0,0,7
6535,0,0,7
6536,0,0,8
6537,0,1,9
6538,0,0,6
6539,0,0,7
6540,0,0,6
6541,0,0,8
6542,0,0,8
6543,0,0,7
6544,0,0,9
6545,0,0,9
6546,0,1,8
6547,1,0,6
6548,0,0,9
6549,0,0,7
6550,0,0,9
6551,0,0,8
6552,0,0,6
6553,1,0,7
6554,0,0,6
6555,0,0,9
6556,0,0,10
6557,0,0,7
6558,0,0,7
6559,1,0,9
6560,0,1,6
6561,0,0,7
6562,0,0,8
6563,0,0,7
6564,0,0,7
6565,0,0,7
6566,0,0,8
6567,0,0,6
6568,0,0,7
6569,0,0,7
6570,1,0,8
6571,0,1,9
6572,0,0,7
6573,0,0,8
6574,0,0,7
6575,0,0,6
6576,1,0,7
6577,0,0,8
6578,0,0,5
6579,0,0,7
6580,0,0,6
6581,0,0,8
6582,0,0,6
6583,0,0,7
6584,1,0,10
6585,0,0,7
6586,0,0,5
6587,2,0,6
6588,0,0,6
6589,0,0,8
6590,0,0,8
6591,0,0,7
6592,0,0,6
6593,0,0,10
6594,0,0,6
6595,0,0,8
6596,0,0,8
6597,0,0,7
6598,0,0,8
6599,0,1,8
6600,0,0,6
6601,0,0,8
6602,0,0,6
6603,0,0,7
6604,0,2,6
6605,0,0,8
6606,0,0,8
6607,0,0,7
6608,0,0,6
6609,1,0,9
6610,0,0,7
6611,1,0,7
6612,0,0,8
6613,0,0,8
6614,0,1,8
6615,0,0,7
6616,1,1,9
6617,0,0,6
6618,1,0,7
6619,0,0,7
6620,0,1,6
6621,1,0,7
6622,0,0,10
6623,0,0,6
6624,0,0,7
6625,0,0,8
6626,1,0,6
6627,0,2,6
6628,0,0,7
6629,0,0,6
6630,0,0,7
6631,1,0,10
6632,0,1,7
6633,0,0,6
6634,0,0,6
6635,0,1,7
6636,0,0,6
6637,2,0,5
6638,0,0,9
6639,1,0,8
6640,0,0,6
6641,1,0,9
6642,0,0,5
6643,0,0,7
6644,2,0,6
6645,0,0,7
6646,1,0,7
6647,0,0,7
6648,0,0,6
6649,1,1,11
6650,0,0,9
6651,1,0,6
6652,0,0,10
6653,1,0,9
6654,0,0,6
6655,0,0,5
6656,0,0,7
6657,0,0,8
6658,0,0,7
6659,1,1,8
6660,0,0,6
6661,0,0,6
6662,1,0,8
6663,1,0,7
6664,0,0,6
6665,0,0,6
6666,0,0,8
6667,0,0,7
6668,1,0,6
6669,0,0,8
6670,1,0,7
6671,0,0,7
6672,0,0,7
6673,0,0,9
6674,1,0,7
6675,0,0,6
6676,0,0,7
6677,0,1,6
6678,0,0,7
6679,0,0,7
6680,1,1,6
6681,0,0,9
6682,0,0,8
6683,0,0,7
6684,0,1,6
6685,0,0,7
6686,1,0,7
6687,0,0,7
6688,0,0,8
6689,0,0,9
6690,0,0,7
6691,1,0,7
6692,0,0,5
6693,0,0,8
6694,0,0,5
6695,1,1,7
6696,0,0,5
6697,1,0,9
6698,0,0,7
6699,0,0,7
6700,0,0,6
6701,0,1,5
6702,0,0,6
6703,0,0,7
6704,0,0,7
6705,0,0,7
6706,0,0,8
6707,1,1,6
6708,0,0,8
6709,0,0,7
6710,0,0,8
6711,1,0,5
6712,2,0,6
6713,1,0,5
6714,0,0,6
6715,2,0,7
6716,0,0,6
6717,0,0,8
6718,0,0,7
6719,0,0,6
6720,0,1,8
6721,0,0,6
6722,0,0,7
6723,1,0,6
6724,0,1,6
6725,0,0,8
6726,2,0,7
6727,0,0,8
6728,0,0,7
6729,0,0,8
6730,1,0,8
6731,0,1,7
6732,0,2,7
6733,0,0,8
6734,0,0,6
6735,1,0,7
6736,0,0,8
6737,0,0,8
6738,1,0,6
6739,0,0,6
6740,0,0,6
6741,1,0,8
6742,0,0,6
6743,0,0,6
6744,0,0,9
6745,0,0,6
6746,0,0,8
6747,1,1,8
6748,0,0,7
6749,0,0,7
6750,0,0,5
6751,0,0,5
6752,1,0,7
6753,0,0,7
6754,0,0,5
6755,0,0,6
6756,0,0,7
6757,0,0,7
6758,0,0,6
6759,0,0,9
6760,0,0,7
6761,0,0,7
6762,0,1,9
6763,0,0,8
6764,2,0,8
6765,0,0,8
6766,0,0,6
6767,0,0,9
6768,0,0,7
6769,0,0,7
6770,0,0,5
6771,0,0,6
6772,0,0,6
6773,0,0,9
6774,0,0,5
6775,1,0,6
6776,0,0,9
6777,0,0,8
6778,0,0,7
6779,2,1,6
6780,0,0,7
6781,0,0,7
6782,0,0,7
6783,0,0,8
6784,0,0,6
6785,0,1,7
6786,0,0,7
6787,0,1,6
6788,0,0,8
6789,0,0,7
6790,1,0,8
6791,0,0,9
6792,0,0,7
6793,0,0,7
6794,0,0,8
6795,0,1,6
6796,0,0,9
6797,1,0,5
6798,2,0,6
6799,1,0,6
6800,0,0,6
6801,1,0,5
6802,0,0,6
6803,1,1,7
6804,0,0,10
6805,0,0,6
6806,0,0,8
6807,0,0,8
6808,1,0,8
6809,0,1,7
6810,0,0,9
6811,1,0,6
6812,0,0,8
6813,0,0,9
6814,0,0,8
6815,0,0,8
6816,0,1,7
6817,0,0,10
6818,0,0,7
6819,1,1,6
6820,0,0,8
6821,1,0,7
6822,0,0,7
6823,0,1,8
6824,0,0,6
6825,0,1,6
6826,0,1,6
6827,0,0,7
6828,0,0,8
6829,0,0,8
6830,0,0,6
6831,1,0,8
6832,0,0,7
6833,0,0,7
6834,0,0,6
6835,0,0,7
6836,0,0,6
6837,0,1,7
6838,1,1,5
6839,0,0,7
6840,1,0,9
6841,0,0,5
6842,1,1,9
6843,0,0,7
6844,0,0,5
6845,0,0,8
6846,0,0,5
6847,0,1,6
6848,1,0,8
6849,1,1,7
6850,0,0,6
6851,0,0,6
6852,0,1,8
6853,0,0,7
6854,0,0,7
6855,0,0,7
6856,0,2,6
6857,0,0,8
6858,0,0,10
6859,0,0,8
6860,0,1,8
6861,0,0,6
6862,0,0,8
6863,0,1,9
6864,1,0,7
6865,0,0,7
6866,1,0,7
6867,0,0,7
6868,0,0,6
6869,0,0,5
6870,0,0,8
6871,0,0,9
6872,0,0,9
6873,0,0,5
6874,0,0,9
6875,0,0,7
6876,0,0,9
6877,0,0,5
6878,0,0,7
6879,0,0,7
6880,0,0,7
6881,0,0,8
6882,0,0,9
6883,0,0,7
6884,2,0,8
6885,0,0,6
6886,0,0,7
6887,0,0,7
6888,1,1,8
6889,1,0,6
6890,0,0,9
6891,1,0,7
6892,0,0,7
6893,0,1,7
6894,0,0,7
6895,1,0,7
6896,0,2,6
6897,1,0,6
6898,0,0,8
6899,0,0,6
6900,0,0,5
6901,1,0,6
6902,0,0,6
6903,0,0,7
6904,1,0,7
6905,0,0,6
6906,0,0,8
6907,0,0,7
6908,1,0,5
6909,0,0,7
6910,0,0,6
6911,0,0,6
6912,0,0,7
6913,0,1,8
6914,0,0,8
6915,0,1,11
6916,0,0,7
6917,0,0,8
6918,0,0,8
6919,0,0,8
6920,1,1,8
6921,1,2,7
6922,0,0,6
6923,0,0,9
6924,0,0,7
6925,1,0,7
6926,0,0,6
6927,1,0,7
6928,0,1,7
6929,0,0,7
6930,0,0,6
6931,0,0,6
6932,0,0,7
6933,0,0,6
6934,0,0,8
6935,0,0,10
6936,0,0,7
6937,0,0,7
6938,0,0,10
6939,0,0,7
6940,0,0,7
6941,0,0,6
6942,0,0,6
6943,0,0,5
6944,1,1,5
6945,1,0,9
6946,0,0,6
6947,0,0,9
6948,1,0,8
6949,0,0,5
6950,0,0,6
6951,0,0,6
6952,1,0,5
6953,0,1,9
6954,0,0,7
6955,0,0,7
6956,1,0,8
6957,0,0,7
6958,0,1,9
6959,0,0,7
6960,0,0,7
6961,0,0,7
6962,0,0,7
6963,0,0,9
6964,0,0,6
6965,0,0,7
6966,0,0,6
6967,0,0,9
6968,1,0,7
6969,1,1,8
6970,0,0,6
6971,1,0,8
6972,0,0,6
6973,0,0,7
6974,0,0,6
6975,0,0,7
6976,0,0,6
6977,0,0,6
6978,2,0,6
6979,1,1,7
6980,0,0,9
6981,0,0,7
6982,0,0,6
6983,0,1,10
6984,0,0,6
6985,0,1,7
6986,0,0,7
6987,0,1,7
6988,1,0,7
6989,0,0,7
6990,0,0,7
6991,0,0,7
6992,0,0,8
6993,1,0,8
6994,1,1,7
6995,0,0,7
6996,0,0,8
6997,0,0,8
6998,0,0,6
6999,0,0,6
7000,0,0,9
7001,0,0,9
7002,0,0,9
7003,0,0,9
7004,0,0,7
7005,1,0,9
7006,0,0,6
7007,0,0,6
7008,0,0,6
7009,1,0,8
7010,1,0,6
7011,0,0,9
7012,0,0,5
7013,0,0,9
7014,1,0,9
7015,0,0,7
7016,1,0,5
7017,0,1,6
7018,1,0,6
7019,0,0,9
7020,0,0,6
7021,0,1,9
7022,0,0,7
7023,0,0,5
7024,0,0,7
7025,1,0,7
7026,1,1,8
7027,0,1,7
7028,0,0,7
7029,1,0,9
7030,0,0,6
7031,0,0,8
7032,2,1,7
7033,0,0,5
7034,0,0,7
7035,0,0,8
7036,0,0,8
7037,0,0,8
7038,0,0,8
7039,0,0,10
7040,0,0,5
7041,0,0,7
7042,0,0,8
7043,0,0,6
7044,0,1,7
7045,2,0,8
7046,0,0,10
7047,1,0,8
7048,1,0,7
7049,0,0,7
7050,0,0,10
7051,0,0,6
7052,0,0,10
7053,1,0,6
7054,0,1,6
7055,0,0,9
7056,0,0,8
7057,0,0,9
7058,1,0,6
7059,0,0,5
7060,0,0,5
7061,0,0,8
7062,1,0,6
7063,0,0,7
7064,0,0,7
7065,0,0,8
7066,0,0,6
7067,1,0,8
7068,0,0,7
7069,0,0,8
7070,1,0,9
7071,1,0,9
7072,0,0,6
7073,0,0,9
7074,0,0,5
7075,0,0,6
7076,0,0,7
7077,2,0,7
7078,0,0,6
7079,1,0,6
7080,0,1,9
7081,0,0,8
7082,0,0,7
7083,1,0,8
7084,0,0,5
7085,0,0,8
7086,1,0,7
7087,0,0,8
7088,0,1,6
7089,0,0,6
7090,1,0,6
7091,0,0,6
7092,0,0,6
7093,0,0,6
7094,1,0,6
7095,0,0,7
7096,0,0,8
7097,0,0,8
7098,0,0,7
7099,0,0,7
7100,0,0,7
7101,0,0,6
7102,0,0,8
7103,1,0,5
7104,0,0,7
7105,0,0,8
7106,0,0,8
7107,1,1,9
7108,0,0,9
7109,0,0,5
7110,0,0,6
7111,0,1,6
7112,0,0,8
7113,0,0,7
7114,0,1,6
7115,0,0,7
7116,1,0,7
7117,0,0,6
7118,0,0,9
7119,0,0,6
7120,0,0,8
7121,0,0,6
7122,0,0,8
7123,1,0,11
7124,1,0,9
7125,0,0,9
7126,0,0,9
7127,1,0,8
7128,1,0,7
7129,0,0,7
7130,0,0,9
7131,1,0,7
7132,0,0,5
7133,0,0,8
7134,0,0,7
7135,0,0,6
7136,0,1,7
7137,0,0,9
7138,0,0,7
7139,0,0,6
7140,1,0,6
7141,1,0,8
7142,1,0,7
7143,0,0,9
7144,0,0,8
7145,0,0,5
7146,0,0,5
7147,0,2,7
7148,0,1,11
7149,0,2,8
7150,0,0,5
7151,0,0,7
7152,0,0,8
7153,1,0,6
7154,0,0,6
7155,0,0,5
7156,1,0,9
7157,1,0,9
7158,0,0,8
7159,0,0,5
7160,0,0,8
7161,0,0,8
7162,1,0,6
7163,0,0,6
7164,0,0,8
7165,0,0,7
7166,0,0,8
7167,0,0,7
7168,0,0,6
7169,1,0,8
7170,1,0,7
7171,1,0,8
7172,0,0,6
7173,0,0,6
7174,0,0,6
7175,1,0,7
7176,0,0,7
7177,0,0,7
7178,0,0,5
7179,1,0,7
7180,0,0,6
7181,0,0,9
7182,1,1,7
7183,0,0,6
7184,0,0,7
7185,0,0,9
7186,0,0,6
7187,2,0,8
7188,2,0,8
7189,0,0,7
7190,0,0,8
7191,0,0,7
7192,0,0,8
7193,0,0,6
7194,1,0,7
7195,0,0,7
7196,0,0,6
7197,2,0,5
7198,0,0,7
7199,0,0,7
7200,0,1,8
7201,0,0,8
7202,0,0,7
7203,0,1,6
7204,0,0,7
7205,0,0,7
7206,0,0,7
7207,1,0,8
7208,0,0,5
7209,0,0,7
7210,0,0,7
7211,0,1,8
7212,0,1,6
7213,1,0,8
7214,0,0,6
7215,0,0,7
7216,0,0,6
7217,0,0,9
7218,0,0,5
7219,0,0,6
7220,0,0,10
7221,1,0,8
7222,1,0,7
7223,0,0,8
7224,0,0,8
7225,0,0,8
7226,1,0,6
7227,1,1,7
7228,0,0,6
7229,0,0,6
7230,0,0,8
7231,0,0,8
7232,2,0,7
7233,0,0,8
7234,0,0,7
7235,0,0,6
7236,0,0,7
7237,0,0,8
7238,1,0,7
7239,1,0,7
7240,1,0,9
7241,0,0,6
7242,0,0,7
7243,0,0,9
7244,0,0,8
7245,0,0,7
7246,1,0,6
7247,0,0,7
7248,0,0,7
7249,1,1,7
7250,0,0,9
7251,1,0,7
7252,0,0,8
7253,0,0,7
7254,0,0,6
7255,0,0,6
7256,0,0,6
7257,0,1,7
7258,0,0,5
7259,0,0,8
7260,1,1,6
7261,0,1,9
7262,0,0,5
7263,0,0,7
7264,0,0,8
7265,0,1,5
7266,0,0,9
7267,0,0,8
7268,0,1,7
7269,0,0,6
7270,0,0,9
7271,0,0,7
7272,0,0,7
7273,0,0,7
7274,1,0,6
7275,0,1,7
7276,3,0,7
7277,0,0,7
7278,0,0,8
7279,0,0,8
7280,0,0,6
7281,1,0,6
7282,0,0,8
7283,0,0,8
7284,0,0,9
7285,0,0,8
7286,0,0,7
7287,0,0,7
7288,0,3,6
7289,0,0,8
7290,0,0,6
7291,0,0,7
7292,2,0,7
7293,0,0,7
7294,0,0,7
7295,0,2,8
7296,0,0,7
7297,0,0,7
7298,0,0,8
7299,1,0,9
7300,0,1,8
7301,0,1,9
7302,1,0,9
7303,0,0,7
7304,0,0,7
7305,0,0,9
7306,0,0,6
7307,2,0,5
7308,0,0,7
7309,0,0,9
7310,0,0,8
7311,0,0,7
7312,0,1,7
7313,0,0,8
7314,0,0,8
7315,0,0,8
7316,0,0,6
7317,0,0,6
7318,0,0,6
7319,0,0,7
7320,0,0,7
7321,0,0,6
7322,0,0,6
7323,0,0,7
7324,0,0,7
7325,0,0,8
7326,0,0,8
7327,0,0,5
7328,0,1,6
7329,0,0,6
7330,0,0,8
7331,0,0,6
7332,1,0,7
7333,0,0,6
7334,1,0,7
7335,0,0,6
7336,1,0,7
7337,0,0,6
7338,0,0,8
7339,0,1,5
7340,0,0,7
7341,0,1,6
7342,0,1,7
7343,1,1,7
7344,0,0,7
7345,1,0,8
7346,0,0,8
7347,0,0,7
7348,0,0,8
7349,0,0,8
7350,0,0,7
7351,1,1,8
7352,0,0,6
7353,0,0,6
7354,0,0,8
7355,1,0,8
7356,2,0,5
7357,0,0,7
7358,0,0,6
7359,0,0,8
7360,0,0,9
7361,0,0,8
7362,0,1,7
7363,0,0,6
7364,0,1,6
7365,0,2,7
7366,0,0,6
7367,0,0,6
7368,0,0,8
7369,0,0,8
7370,1,0,9
7371,1,1,10
7372,1,0,7
7373,2,0,5
7374,0,0,8
7375,0,0,5
7376,1,0,7
7377,0,0,6
7378,0,0,7
7379,0,0,9
7380,0,0,8
7381,0,0,6
7382,0,0,5
7383,1,0,7
7384,1,0,9
7385,0,0,5
7386,0,0,8
7387,0,0,8
7388,0,0,7
7389,1,1,8
7390,0,0,11
7391,0,0,7
7392,0,0,5
7393,1,0,8
7394,1,0,6
7395,0,0,7
7396,1,0,6
7397,1,0,7
7398,0,0,7
7399,0,0,7
7400,0,0,7
7401,2,0,8
7402,0,0,7
7403,0,0,6
7404,0,0,8
7405,0,0,6
7406,0,0,6
7407,1,1,7
7408,1,0,7
7409,0,0,8
7410,0,0,10
7411,1,0,7
7412,0,0,7
7413,0,0,7
7414,0,0,7
7415,0,0,9
7416,0,0,9
7417,0,0,8
7418,0,0,7
7419,0,0,8
7420,1,0,5
7421,1,0,9
7422,0,0,8
7423,1,0,5
7424,1,0,6
7425,0,0,8
7426,0,0,8
7427,0,0,8
7428,0,0,8
7429,0,0,8
7430,0,0,8
7431,0,0,8
7432,0,0,6
7433,0,0,6
7434,0,0,7
7435,0,0,5
7436,1,0,5
7437,2,0,6
7438,0,0,7
7439,0,1,9
7440,0,0,6
7441,0,0,5
7442,0,0,8
7443,0,0,6
7444,0,0,9
7445,0,0,8
7446,0,0,7
7447,1,1,8
7448,0,0,7
7449,0,0,5
7450,0,0,7
7451,0,0,8
7452,0,0,7
7453,0,0,6
7454,0,0,6
7455,0,0,9
7456,0,0,7
7457,0,0,7
7458,0,0,6
7459,1,0,5
7460,1,0,6
7461,0,0,5
7462,0,0,7
7463,0,0,8
7464,0,0,8
7465,1,0,8
7466,2,0,6
7467,0,1,6
7468,0,0,6
7469,0,0,8
7470,0,0,6
7471,0,1,6
7472,0,0,7
7473,0,0,9
7474,0,0,6
7475,0,0,7
7476,0,1,10
7477,0,0,8
7478,0,0,7
7479,2,0,9
7480,0,0,8
7481,0,1,7
7482,1,0,8
7483,0,0,6
7484,0,0,6
7485,0,0,7
7486,0,0,6
7487,0,0,8
7488,0,0,7
7489,0,0,9
7490,0,0,8
7491,0,0,8
7492,0,0,7
7493,0,0,6
7494,0,0,9
7495,0,0,7
7496,0,0,8
7497,0,0,6
7498,1,1,5
7499,1,1,7
7500,0,1,7
7501,0,0,7
7502,0,0,8
7503,0,0,8
7504,0,0,7
7505,0,0,8
7506,0,0,8
7507,0,0,9
7508,1,0,7
7509,0,1,8
7510,0,0,7
7511,0,0,8
7512,0,0,6
7513,0,0,9
7514,0,2,6
7515,0,0,6
7516,0,0,5
7517,0,1,6
7518,0,0,7
7519,0,0,9
7520,0,0,7
7521,0,1,6
7522,0,0,10
7523,0,0,7
7524,0,0,7
7525,1,0,6
7526,1,0,8
7527,0,0,8
7528,0,0,6
7529,0,0,5
7530,2,0,6
7531,1,0,7
7532,0,0,6
7533,0,0,6
7534,1,0,7
7535,0,1,7
7536,0,0,6
7537,0,0,8
7538,0,0,6
7539,0,0,7
7540,0,0,7
7541,0,0,8
7542,0,0,7
7543,0,0,7
7544,0,0,6
7545,0,0,9
7546,1,0,9
7547,1,1,7
7548,1,0,6
7549,1,2,7
7550,1,0,7
7551,1,0,6
7552,0,0,7
7553,0,0,6
7554,0,0,8
7555,0,0,9
7556,2,0,8
7557,0,0,7
7558,0,0,7
7559,0,0,7
7560,0,1,7
7561,0,1,8
7562,0,0,7
7563,0,0,8
7564,0,0,6
7565,1,0,7
7566,0,0,6
7567,1,0,8
7568,0,0,8
7569,0,0,9
7570,0,0,6
7571,1,0,6
7572,0,0,9
7573,1,1,8
7574,2,0,8
7575,0,1,6
7576,0,0,6
7577,1,0,8
7578,0,1,6
7579,0,0,8
7580,0,0,8
7581,0,0,6
7582,0,0,7
7583,0,0,10
7584,0,2,8
7585,0,1,6
7586,1,0,8
7587,0,1,6
7588,0,0,6
7589,0,0,9
7590,0,0,8
7591,0,0,8
7592,0,0,7
7593,0,0,9
7594,0,0,8
7595,0,0,7
7596,0,0,11
7597,0,1,8
7598,0,0,8
7599,0,0,8
7600,0,2,7
7601,1,0,9
7602,0,0,7
7603,0,0,8
7604,1,0,7
7605,0,0,7
7606,0,0,7
7607,0,0,8
7608,0,0,6
7609,0,0,9
7610,2,0,5
7611,0,0,11
7612,0,0,7
7613,1,0,7
7614,1,1,7
7615,0,0,8
7616,0,0,8
7617,2,1,7
7618,2,0,6
7619,0,0,8
7620,0,0,6
7621,0,0,6
7622,0,0,7
7623,0,0,8
7624,0,1,8
7625,0,0,8
7626,0,0,7
7627,0,0,9
7628,0,0,6
7629,0,0,6
7630,0,0,10
7631,1,0,8
7632,0,0,7
7633,0,0,6
7634,0,0,7
7635,0,0,7
7636,0,0,7
7637,1,0,8
7638,0,0,7
7639,0,0,7
7640,0,0,7
7641,0,1,6
7642,0,0,8
7643,0,0,5
7644,0,0,6
7645,1,0,5
7646,1,0,8
7647,0,0,7
7648,0,0,7
7649,0,0,8
7650,0,0,6
7651,0,0,8
7652,0,0,7
7653,0,0,8
7654,1,0,8
7655,0,0,7
7656,0,0,6
7657,0,0,7
7658,0,0,5
7659,1,0,5
7660,0,0,6
7661,0,0,7
7662,0,0,6
7663,1,1,6
7664,1,0,6
7665,0,0,7
7666,0,1,5
7667,0,0,10
7668,0,0,6
7669,0,0,5
7670,0,0,8
7671,0,1,7
7672,0,0,8
7673,0,0,8
7674,0,0,7
7675,0,0,9
7676,0,0,7
7677,0,0,7
7678,0,0,7
7679,0,0,7
7680,1,0,7
7681,1,0,6
7682,0,0,8
7683,0,0,7
7684,0,0,9
7685,0,0,6
7686,1,0,9
7687,0,0,7
7688,0,0,7
7689,1,0,7
7690,0,0,6
7691,0,0,7
7692,0,0,7
7693,0,0,6
7694,0,0,8
7695,0,1,6
7696,1,0,7
7697,0,0,6
7698,0,0,6
7699,0,1,6
7700,0,0,8
7701,0,0,8
7702,0,0,7
7703,0,0,9
7704,2,0,8
7705,2,0,6
7706,0,0,7
7707,1,0,9
7708,0,0,7
7709,0,0,7
7710,0,1,6
7711,0,0,7
7712,0,0,6
7713,0,0,6
7714,0,0,7
7715,0,0,7
7716,0,0,6
7717,0,1,8
7718,0,0,7
7719,0,0,6
7720,0,0,8
7721,0,1,8
7722,0,0,7
7723,1,0,8
7724,0,0,9
7725,0,0,7
7726,1,0,6
7727,0,0,7
7728,0,0,6
7729,0,0,5
7730,0,1,6
7731,0,0,6
7732,1,0,5
7733,0,0,6
7734,0,0,9
7735,0,0,6
7736,0,0,6
7737,0,0,8
7738,0,0,9
7739,0,0,6
7740,0,0,7
7741,0,0,7
7742,0,0,7
7743,1,0,8
7744,0,0,7
7745,0,0,8
7746,0,0,8
7747,0,0,8
7748,0,1,7
7749,0,0,5
7750,1,0,8
7751,0,0,7
7752,0,0,7
7753,2,0,7
7754,0,0,7
7755,0,0,8
7756,0,0,6
7757,0,0,9
7758,1,0,7
7759,0,0,7
7760,0,0,7
7761,0,0,7
7762,0,0,6
7763,0,0,7
7764,0,1,7
7765,1,0,6
7766,0,0,7
7767,0,0,8
7768,0,0,8
7769,1,0,7
7770,0,0,9
7771,0,0,9
7772,0,0,8
7773,1,0,8
7774,0,0,8
7775,0,0,8
7776,0,0,9
7777,0,0,9
7778,0,0,6
7779,0,0,5
7780,0,0,5
7781,0,0,7
7782,0,0,8
7783,0,1,6
7784,1,0,7
7785,0,0,9
7786,0,0,6
7787,0,0,7
7788,0,0,6
7789,1,0,8
7790,0,0,7
7791,0,0,9
7792,0,0,6
7793,0,0,7
7794,0,0,7
7795,0,0,9
7796,0,1,7
7797,0,0,8
7798,1,1,8
7799,0,0,8
7800,2,0,8
7801,1,0,6
7802,1,0,8
7803,1,0,9
7804,0,0,6
7805,1,0,7
7806,0,0,8
7807,0,0,6
7808,0,0,6
7809,0,0,7
7810,0,0,7
7811,1,0,8
7812,0,0,7
7813,0,0,9
7814,0,0,6
7815,0,0,7
7816,1,0,8
7817,0,0,8
7818,1,0,8
7819,1,0,9
7820,0,0,7
7821,0,0,7
7822,0,0,7
7823,0,0,6
7824,0,0,8
7825,0,0,8
7826,0,0,6
7827,1,0,7
7828,0,0,8
7829,2,0,8
7830,0,0,5
7831,0,0,8
7832,0,0,6
7833,0,0,7
7834,1,0,7
7835,0,0,6
7836,0,0,9
7837,1,1,8
7838,0,0,5
7839,1,0,6
7840,1,1,9
7841,0,0,6
7842,0,0,8
7843,0,0,6
7844,1,0,6
7845,0,0,7
7846,0,2,6
7847,0,0,6
7848,0,0,7
7849,0,0,7
7850,0,0,7
7851,0,0,7
7852,0,0,8
7853,0,0,6
7854,0,0,8
7855,0,1,8
