split,video,file,amplitude,umf,track_id,segment_index,start_frame,time_sec,s0_m,s1_m,s2_m,s3_m,handover_direction,q_whole,q_lineage,future_turn_tension,future_speed_tension,immediate_turn_tension,persists_10_frames,distance_phi_shift_control,nonoverlap,distance_one,direct_distance_one,distance_one_shift_control,direct_distance_one_shift_control,distance_sqrt2,direct_distance_sqrt2,distance_sqrt2_shift_control,direct_distance_sqrt2_shift_control,distance_three_halves,direct_distance_three_halves,distance_three_halves_shift_control,direct_distance_three_halves_shift_control,distance_phi,direct_distance_phi,direct_distance_phi_shift_control,distance_two,direct_distance_two,distance_two_shift_control,direct_distance_two_shift_control,golden_equality_residual,golden_equality_residual_shift_control
holdout,V35,V35_Amp1.0_umf3.5.csv,1.0,3.5,2907,0,1783,35.660000000000004,0.015556670594957018,0.01311868895888607,0.006624198064671682,0.0030999999999999917,accumulation,1.8432838426969544,1.185840341493847,0.3395189901838291,0.7593272062124174,0.5273589905824306,0,1.1708292590670581,1,0.6348586915146222,0.1704516721997522,1.6232901963354522,1.6130874123173993,0.31816776576496564,0.17612191808022049,1.2771984457238714,1.2665138220374266,0.312572796099156,0.2350134359084122,1.2281759176264817,1.2076223042092349,0.3369860054294822,0.3107601528598513,1.1318755872577957,0.5290263793708999,0.5226955083601931,1.0525462896796303,0.9199402317574539,0.44109700585945705,1.4313731813338362
evaluation,V27,V27_Amp0.75_umf3.0.csv,0.75,3.0,4000,0,2730,54.6,0.004317406628984617,0.01820247235954499,0.01101135777277263,0.012076837334335526,release,1.2371879239097243,4.216066246191388,0.15614834271840847,0.09236208324806955,0.334829451473483,0,0.21537816182604158,0,1.4545589591763897,1.4389025241591107,0.6288093250160468,0.2816438813427604,1.100484850071217,1.092328933879138,0.22519788467431165,0.06492970893721225,1.0512359105117268,1.0334374160509463,0.19974995866645143,0.12382122676540397,0.9945825126004514,0.9576906990995071,0.19956794371684314,0.8870428730734705,0.7457553435991654,0.4318333257341705,0.4115032992171849,1.2260615232010188,0.2805641685189626
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,3601,0,1888,37.76,0.00995037687728459,0.0077414468931847535,0.004726520919238599,0.007353910524340129,accumulation,1.7780053950375954,1.285338130530158,0.7162641310710675,0.4420428190468296,0.8076452873324013,1,1.1475277677438724,1,0.6278560293924972,0.2510218203321651,1.6008007341725081,1.5900064956552173,0.24806018932852514,0.09555176994780762,1.253811088697814,1.2434329053752446,0.22969965475878532,0.15444328777599928,1.2047758789538203,1.184541387547053,0.2487493155479789,0.23019000472743845,1.1087946705956138,0.4575123335311265,0.44212536022778026,1.0305214775414222,0.8968593150952721,0.32447035108430033,1.4044200352076497
evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,1357,0,841,16.82,0.002647640458974737,0.0032572994949805114,0.01216716893940413,0.006723094525588625,release,1.8128329811412007,1.2302650399298767,0.2330424723988473,0.5931927103398897,0.5412371223865488,0,0.041033229623071564,1,0.6299517340322791,0.20722962578971368,0.664992097830372,0.44293782150487065,0.2847423034442424,0.13934396449025904,0.17780803050811345,0.09636423122489797,0.2741886229293551,0.19823548231845065,0.09798778626669537,0.037472713396706187,0.2966296612066669,0.2739821992698898,0.038274003554732865,0.4957521411445362,0.48591755477023163,0.3185434274439057,0.2502093590550747,0.38766117881675405,0.0530667918379475
calibration,V06,V06_Amp0.0_umf3.0.csv,0.0,3.0,3685,0,2228,44.56,0.013000000000000017,0.01368831618571107,0.013513326755466263,0.006168468205316461,release,1.9497150579828386,1.0529473989008502,0.12471418842845106,0.784225823433124,0.23944832365644705,0,0.2801374800897825,1,0.6696736312504344,0.051593278343671646,0.8405705216021784,0.7454988153076897,0.436033014979604,0.29498031193630114,0.40110331795927323,0.398925225027717,0.44043571543779353,0.3538718297644927,0.34046581278877347,0.34003370719952525,0.46834141760782383,0.42961854671593186,0.2642869902480861,0.6420590485543098,0.6415539022162736,0.3092926696310776,0.052351634747744354,0.6160899594434509,0.3571815247302684
evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,3587,0,1814,36.28,0.0067416615162732545,0.0021000000000000003,0.008956003573022977,0.004494441010848881,accumulation,1.31149591164299,3.2103150077491684,0.8485261218899411,0.6894827954858314,0.46438422210981983,0,0.4270051883502954,0,1.197476137522744,1.1663690655823642,0.6557538008064996,0.08885586815789474,0.8232560741312951,0.8197954753023915,0.397878859351981,0.25771772212207794,0.7726645051386488,0.7609039574741998,0.39986866247383634,0.31660923995026957,0.7166300882524291,0.6851572405227607,0.39235595690170877,0.6340386748219361,0.47322188502241896,0.6058507572698892,0.6042913124020506,0.8952006625762022,0.560849974486357
evaluation,V18,V18_Amp0.5_umf2.0.csv,0.5,2.0,1555,0,2168,43.36,0.0020615528128088323,0.008962700485902662,0.005885575587824837,0.009963934965664946,release,1.2300146943492563,4.347548328723691,0.23187441511027487,0.5264675286010659,0.24863460403695647,0,0.5668370717135958,0,1.4841224642920308,1.4696120836246958,1.066204467287486,1.0208392945033302,1.1316752869657902,1.123038493344723,0.6753853861375411,0.6742657042233574,1.082491024957871,1.0641469755165314,0.6230918597925068,0.6153741863951658,1.0257255355200294,0.9884002585650923,0.5396274694437267,0.9160848405907386,0.7764649030647505,0.5059168780251561,0.3276921139433849,1.2625859676863183,0.7131396018454808
holdout,V29,V29_Amp1.0_umf1.0.csv,1.0,1.0,149,0,1457,29.14,0.002785677655436816,0.003238826948140365,0.004729693436154181,0.009610411021387136,release,1.8600884517884684,1.1626711158841858,0.007984092585116169,0.7089866044921259,0.02537753278425692,1,0.35869288161322815,0,0.6386632386157114,0.15072004410655312,0.6386632386157148,0.15072004410653633,0.33684159669437924,0.19585354617341966,0.3368415966943953,0.1958535461734364,0.33344926776615225,0.2547450640016112,0.3334492677661702,0.2547450640016281,0.35869288161320967,0.3304917809530503,0.33049178095306714,0.547253875350673,0.5424271364533921,0.5472538753506888,0.542427136453409,0.46990399721284964,0.46990399721287407
calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1805,0,919,18.38,0.0054405882034941596,0.00572188780036797,0.008360023923410776,0.021667025638051944,release,1.9508379739889832,1.05170389420268,0.7715381127901956,0.9523302602558483,0.06601725590694497,0,0.05538997000892881,1,0.6701577688046031,0.05041160530648742,0.6601417578374358,0.42957410807951835,0.4372567105690615,0.2961619849734854,0.17554028323812942,0.0830005177995457,0.44172799888161884,0.355053502801677,0.09877402137667517,0.024108999971353948,0.4696546379282824,0.43080021975311605,0.051637716980085166,0.6432172577787303,0.6427355752534579,0.32602861156062257,0.263573072480427,0.6178474052123284,0.07167755137747142
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2462,0,2801,56.02,0.011597413504743158,0.01101680534456339,0.00990000000000002,0.0136444127759314,accumulation,1.9499364095328404,1.0527020440155357,0.02568972960238396,0.3207953602513567,0.04639306962406318,0,0.35040745933732886,1,0.6697689066883674,0.05136023396180614,0.6371161538109179,0.1582473423803969,0.436274284720161,0.29521335631816653,0.3296644565890161,0.18832624789957586,0.4406905470856574,0.3541048741463583,0.3254648060146144,0.24721776572776744,0.4686003936123671,0.4298515910977973,0.3229644826792066,0.6422874189705469,0.6417869465981392,0.540271532053695,0.5348998381795484,0.6164365275861363,0.45890318389042994
evaluation,V10,V10_Amp0.25_umf1.5.csv,0.25,1.5,348,0,713,14.26,0.006476109943476898,0.006264982043070815,0.005805170109479981,0.004317406628984617,accumulation,1.967398962919284,1.0336996816518564,0.013720516854897325,0.29609401405042424,0.07553798871289666,1,0.887286748827232,0,0.6775235379926545,0.03314429062268552,1.3537227449031433,1.333352417698575,0.4552246967689426,0.3134292996572873,0.9931840730208928,0.9867788274186021,0.4606493848034977,0.3723208174854789,0.9436044514782365,0.9278873095904105,0.48886088970296754,0.44806753443691794,0.8521405926389715,0.6602074813881382,0.6600028899372598,0.7878559193500051,0.6402052371386295,0.6435680563410764,1.0993938737522906
evaluation,V24,V24_Amp0.75_umf1.5.csv,0.75,1.5,652,0,1715,34.300000000000004,0.012878664527038517,0.03847206778950154,0.0030528675044947445,0.008967719888578163,release,1.3347536347020295,2.987271522503762,0.8635459271034358,1.0775501363858178,0.4927903295736729,0,0.6411605921592004,1,1.1318124579480242,1.0943604365100426,1.1305095320253902,1.0929171248828111,0.7500194084074597,0.7477868462300699,0.7485525108245114,0.7463435346028383,0.6987130690959802,0.6888953284018783,0.697229546771511,0.6874520167746467,0.6426461171997132,0.6131486114504391,0.6117052998232076,0.5696593718421609,0.4012132559500973,0.5683862549721763,0.39976994432286583,0.8056137049823987,0.8038082178284689
evaluation,V19,V19_Amp0.5_umf2.5.csv,0.5,2.5,728,0,575,11.5,0.008471717653463218,0.008077747210701732,0.011954915307102782,0.010399999999999965,accumulation,1.953495801102338,1.048772316400238,0.09736426874290453,0.13933671043028237,0.013650445634613489,0,0.14725349007014515,1,0.6713116149182662,0.04762025761959407,0.6368587540720665,0.34440923585661337,0.44015041974283886,0.2989533326603787,0.18913586397787266,0.0021643544233593396,0.4447819698871939,0.35784485048857034,0.1438338745082727,0.06105587225155103,0.4727573065596223,0.43359156744000943,0.13680258920299004,0.6459555043450171,0.6455269229403512,0.38263388684915156,0.3487379447033319,0.6220002284681704,0.19128783422580606
evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2831,0,2181,43.62,0.007749193506423778,0.008962700485902671,0.006280127387243016,0.012539936203984473,release,1.8646047604304523,1.156597841888055,0.2811453663970367,0.691528182923062,0.2479206182625684,0,0.00012615222461609602,0,0.6398089040822663,0.1454828008298604,0.6805878019445033,0.4813296735272766,0.34187163725300235,0.2010907894501123,0.1904587552828232,0.13475608324730384,0.3390185779685177,0.259982307278304,0.10717359911679492,0.07586456541911224,0.3644609608122797,0.33572902422974304,0.00011784846767319107,0.5521322422131747,0.547664379730085,0.29967037339436103,0.2118175070326687,0.47756630510453524,0.00016286093753063282
calibration,V03,V03_Amp0.0_umf1.5.csv,0.0,1.5,858,0,1552,31.04,0.008459314393022659,0.007863841300534974,0.005147815070493485,0.042087765443178334,accumulation,1.9296074049477536,1.075722928493887,0.9094892292854804,2.101184724907443,0.09316521512093401,0,0.234427541085105,1,0.6613569642577494,0.07299292718068144,0.6280221987725156,0.2641537362388755,0.4140139799829905,0.2735806630992913,0.23792525927149252,0.08241985404109722,0.41709340378288,0.33247218092748293,0.21671199325629537,0.14131137186928888,0.4445846916504195,0.408218897878922,0.21705808882072794,0.6211884826593997,0.6201542533792639,0.44638323194980134,0.42899344432106984,0.5843236379185269,0.3056134844592863
holdout,V32,V32_Amp1.0_umf2.0.csv,1.0,2.0,867,0,1041,20.82,0.014190489773083946,0.014255525244620067,0.01187013058057916,0.010507616285342707,release,1.9954378761623908,1.0045830321980485,0.08398963593920929,0.12192485472679976,0.08252336804422834,0,0.31048086116368134,0,0.6908786449127817,0.004572562083710572,0.6313149997947373,0.19459288236798192,0.48528368426379204,0.34200102819626216,0.29599942376575367,0.15198070791199078,0.4921047480007859,0.4008925460244538,0.28729007207579044,0.21087222574018244,0.520709916642724,0.47663926297589293,0.2866189426916215,0.6885784053736795,0.6885746184762347,0.5070756380380435,0.4985542981919634,0.6862909509726037,0.40598370650103965
calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,194,0,132,2.64,0.011840608092492558,0.004494441010848845,0.01355322839769183,0.014687409574189719,accumulation,1.3795785635113207,2.6345007229845194,0.6191413336896586,0.08036585815552559,0.5380278598248709,0,0.5219431117364853,0,1.0207392310814754,0.9686936850966664,1.0282896209060495,0.9774329837336483,0.6226140301259765,0.6221200948166937,0.6314451711400352,0.6308593934536756,0.5694119346543347,0.563228576988502,0.5784096315589234,0.5719678756254839,0.512891497399406,0.48748186003706295,0.49622115867404476,0.4624293427852742,0.2755465045367211,0.4695950146320028,0.28428580317370294,0.6469156213281089,0.6580518528372773
calibration,V05,V05_Amp0.0_umf2.5.csv,0.0,2.5,569,0,430,8.6,0.004494441010848825,0.004750789408087888,0.0052801515129776416,0.007009279563550017,release,1.9460408838997056,1.057036769783001,0.05881845176798132,0.2832801301441147,0.06646636123503746,0,0.3112306034452649,1,0.6681036597867857,0.05546949321114875,0.6313984063223768,0.19390928531027235,0.432024508574756,0.29110409706882395,0.2966156312033585,0.15266430496970038,0.436199060755287,0.3499956148970156,0.28800158892602384,0.21155582279789198,0.4640347155718525,0.42574233184845484,0.28730253974933107,0.6382639467463467,0.6376776873487966,0.5076915714881406,0.49923789524967294,0.6103274995301788,0.4069760087158809
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,595,0,679,13.58,0.008421995013059529,0.01130309692075579,0.006264982043070865,0.013086252328302413,release,1.7451050868717477,1.3420925687118899,0.09965387796118076,0.7365865164569546,0.06233929087608998,0,0.043419614108105756,1,0.6297729714798391,0.29423001434637996,0.6641642444225905,0.4407155009641735,0.21665919302628106,0.05234357593359277,0.1773498765881142,0.09414191068420072,0.1878296247059408,0.11123509376178445,0.09797048527302855,0.03525039285600904,0.2016878867447513,0.18698181071322356,0.04049632409542994,0.42157019600210577,0.3989171662135654,0.31975745151662954,0.25243167959577184,0.2625847611977639,0.056158719316299587
evaluation,V20,V20_Amp0.5_umf3.0.csv,0.5,3.0,4799,0,2858,57.16,0.014018559127100021,0.00793095202355937,0.0041999999999999815,0.009024411338142812,accumulation,1.5657465900491603,1.767575832694114,0.07113481147381506,0.7648487511117914,0.12782705601568242,0,0.7565238059645536,1,0.7249024805975727,0.5696090217970209,1.23345734270871,1.205297578360904,0.2451649235048968,0.22303543151704827,0.8628729071293096,0.8587239880809311,0.16965681045002187,0.16414391368885653,0.8125868430285369,0.7998324702527395,0.09430336773026682,0.08839719673741744,0.7240857533013004,0.27419169749649774,0.1235381587629244,0.6694290891138072,0.5121503978009585,0.12124625721464029,0.9432388752438862
evaluation,V09,V09_Amp0.25_umf1.25.csv,0.25,1.25,111,0,324,6.48,0.006307138812488573,0.0051078371156488885,0.0044407206622349,0.004031128874149254,accumulation,1.8098501186520608,1.2347963863540954,0.06918017720591485,0.0967702201993759,0.07103528909891951,1,0.4325785063188522,0,0.6296188228060257,0.2109060871385848,0.6574785390929826,0.08382421916054134,0.28151728090425515,0.1356675031413879,0.4029784611721182,0.26274937111943136,0.2703962607506266,0.19455902096957958,0.405324692537277,0.32164088894762305,0.29260281594578214,0.2703057379210187,0.3973876058990622,0.4924805689385183,0.4822410934213605,0.6107030906157717,0.609322961399404,0.3823379473358776,0.5682889072599965
holdout,V30,V30_Amp1.0_umf1.25.csv,1.0,1.25,649,0,2543,50.86,0.006826419266350378,0.010993179703798183,0.008421995013059536,0.00772010362624754,release,1.6209685869131953,1.610387419065675,0.03699658326102267,0.08701895057133996,0.007323686427675467,1,0.07315744586597742,0,0.6784838036236716,0.47647478300895124,0.7139822858742741,0.5497355131882613,0.18839585185986488,0.1299011927289786,0.23056275125888895,0.20316192290828847,0.10515576305507321,0.07100967490078693,0.15272976125423063,0.14427040508009686,0.005071789777387882,0.00473704205065228,0.06852368812865774,0.3018256717619707,0.21667239755099407,0.2774899528128623,0.14341166737168407,0.0065490807247340025,0.09414625729882235
evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1083,0,852,17.04,0.011870130580579103,0.01287866452703852,0.015245327152934437,0.015115885683611118,release,1.9216895552840887,1.0849640144742378,0.3074885119006484,0.008526817047138417,0.033393549468474226,0,0.3409085385501596,0,0.6582752942246969,0.0815468200592153,0.8845875255286301,0.8034784806560823,0.4052923301342062,0.2650267702207574,0.4575062612393262,0.45690489037610954,0.4077965182287023,0.32391828804894907,0.3995882247432213,0.3980133725479179,0.4351019321096332,0.3996650050003881,0.3222666555964789,0.6129032522860511,0.61160036050073,0.341440890556052,0.11033130009613697,0.5716579557384217,0.43345493891385967
evaluation,V17,V17_Amp0.5_umf1.5.csv,0.5,1.5,828,0,2075,41.5,0.00830000000000003,0.008634813257969125,0.007021395872616818,0.032799999999999996,release,1.9612251883200722,1.0403389467432644,0.9033183103813551,1.5414664748657707,0.022278924320026747,0,0.17853275312340344,0,0.6747293033983348,0.03954657038610795,0.632155580583247,0.3155488006362268,0.4485441266331679,0.3070270198938647,0.2035722800900143,0.03102478964374594,0.4536256977461702,0.36591853772205646,0.16833008225648063,0.08991630747193755,0.481736052037654,0.4416652546734956,0.16566302442337666,0.6538937590526631,0.6536006101738374,0.4046179460895845,0.37759837992371853,0.6340228036468114,0.2322190630428876
evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,834,1,969,19.38,0.004939635614091371,0.0016763054614240649,0.0033421549934136733,0.0011180339887498958,accumulation,1.3393581212027146,2.946739557774287,0.4313194865793656,1.0950440308834468,0.38014711690815933,0,0.09726764531727207,1,1.1195027063607212,1.0806993244767213,0.6478243114991218,0.3906757596090222,0.7361372940771277,0.7341257341967489,0.17581528509845457,0.04410216932904944,0.6846695459536577,0.6752342163685571,0.11228079756752729,0.014789348499142185,0.628581203099985,0.599487499417118,0.09053606545058128,0.5576405077033165,0.3875521439167761,0.3501409777466671,0.3024714209509231,0.7885088393055962,0.1260918762034624
