split,video,file,root_key,track_id,start_frame,level,child_frames,parent_frames,source_kind,raw_scale,carrier,u,log_u,delta_rad,delta_deg,quadrant,raw_quadrant
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:279:473,279,473,3,16,32,observed,2.6657329096444333,2.0,1.3328664548222167,0.2873318522485067,0.06213138061354462,3.55986588447705,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:319:546,319,546,0,2,4,observed,1.397483245351815,2.0,0.6987416226759074,-0.3584742435994985,0.4823416587059186,27.636141327188717,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:319:546,319,546,1,4,8,observed,2.1775358217860474,2.0,1.0887679108930237,0.08504669992689502,-0.12357098843534553,-7.080096107605203,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:319:546,319,546,2,8,16,observed,2.3055444770144438,2.0,1.1527722385072219,0.1421696836186361,0.22635059744102248,12.96893392363528,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:319:546,319,546,3,16,32,observed,2.5192441087073068,2.0,1.2596220543536534,0.23081171910514905,0.22089679442166732,12.656454028330524,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:352:611,352,611,0,2,4,observed,2.622899456539744,2.0,1.311449728269872,0.2711331881146141,-0.45766628910413987,-26.22234679108139,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:352:611,352,611,1,4,8,observed,2.5010164757601903,2.0,1.2505082378800951,0.2235500589828466,-0.36742322118754345,-21.051799869147967,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:352:611,352,611,2,8,16,observed,1.8420773404397754,2.0,0.9210386702198877,-0.08225325639883549,-0.2818989254072899,-16.15161867511092,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:352:611,352,611,3,16,32,observed,1.869897058051986,2.0,0.934948529025993,-0.06726380037877218,-0.10067843973270296,-5.768449684646096,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:446:775,446,775,0,2,4,observed,1.8889624684868906,2.0,0.9444812342434453,-0.0571194606938078,-0.40255207690986605,-23.064535041161044,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:446:775,446,775,1,4,8,observed,2.113158530475252,2.0,1.056579265237626,0.055036581513906,-0.4729753661555951,-27.099492294370357,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:446:775,446,775,2,8,16,observed,2.0992884999714625,2.0,1.0496442499857312,0.048451297223114385,-0.3105086538890234,-17.790835370129475,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:446:775,446,775,3,16,32,observed,2.041362001680021,2.0,1.0206810008400105,0.020470052400848014,0.10425296443632082,5.97325486392865,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:462:797,462,797,0,2,4,observed,2.5747595209232625,2.0,1.2873797604616313,0.2526089592619293,0.2526650307806122,14.476639894272115,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:462:797,462,797,1,4,8,observed,2.0097991136406086,2.0,1.0048995568203043,0.004887593053974659,-0.08627457962651208,-4.943169291864501,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:462:797,462,797,2,8,16,observed,0.8975866557944588,2.0,0.4487933278972294,-0.8011927914233087,0.23342810248089485,13.374445091902537,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:462:797,462,797,3,16,32,observed,3.1266134732064668,2.0,1.5633067366032334,0.44680328081160575,-0.3240109967507063,-18.564462629642502,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:478:832,478,832,0,2,4,observed,0.7458898387168442,2.0,0.3729449193584221,-0.9863245395228729,0.8213372801449541,47.05915970906002,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:478:832,478,832,1,4,8,observed,0.9613925294183312,2.0,0.4806962647091656,-0.7325196746363037,2.184957157619314,125.18882354848726,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:478:832,478,832,2,8,16,observed,0.42494334056663485,2.0,0.21247167028331743,-1.5489466158188756,3.011381210625398,172.53943387383174,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:478:832,478,832,3,16,32,observed,16.68091983134487,2.0,8.340459915672435,2.1211183606142647,1.1414125010672977,65.39811899462774,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:527:917,527,917,0,2,4,observed,2.034017388346404,2.0,1.017008694173202,0.016865665872754853,-0.1069308149359518,-6.126684395724505,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:527:917,527,917,1,4,8,observed,1.990636138440247,2.0,0.9953180692201234,-0.004692925348419011,-0.06919024888423975,-3.9643092445266905,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:527:917,527,917,2,8,16,observed,1.6911852184980953,2.0,0.8455926092490477,-0.16771758470904555,0.011922932899221639,0.6831337345430784,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:527:917,527,917,3,16,32,observed,1.9415432939365818,2.0,0.9707716469682909,-0.02966401139849406,-0.026880251343500028,-1.5401249542334126,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:528:923,528,923,0,2,4,observed,2.8093077184451984,2.0,1.4046538592225992,0.33979090889059227,0.21650830005933042,12.405011822951664,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:528:923,528,923,1,4,8,observed,1.8117011311689741,2.0,0.9058505655844871,-0.09888092519150152,0.36691997606384685,21.02296604749961,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:528:923,528,923,2,8,16,observed,0.903179711861598,2.0,0.451589855930799,-0.7949809094682185,0.04782939356486926,2.740422387937188,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:528:923,528,923,3,16,32,observed,4.060211981608895,2.0,2.0301059908044476,0.7080880039096252,0.6504462908895476,37.26782726790973,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:559:997,559,997,0,2,4,observed,1.0862341416530987,2.0,0.5431170708265494,-0.6104303822376582,2.9838646509576883,170.96285113815205,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:559:997,559,997,1,4,8,observed,1.3007406618031438,2.0,0.6503703309015719,-0.4302133384840094,-0.07166172295383433,-4.1059142778904825,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:559:997,559,997,2,8,16,observed,2.9377351772169127,2.0,1.4688675886084563,0.3844917560348367,-0.30257437205656856,-17.33623450766249,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:559:997,559,997,3,16,32,observed,3.5249255613907016,2.0,1.7624627806953508,0.5667121381453414,-0.10569103089278498,-6.055650002543381,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:576:1030,576,1030,0,2,4,observed,1.7516126413852335,2.0,0.8758063206926168,-0.13261030759062292,-0.5451761420398529,-31.23629203010826,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:576:1030,576,1030,1,4,8,observed,2.4675946646691567,2.0,1.2337973323345783,0.21009667563721252,-0.0064605149437206855,-0.37016023975639384,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:576:1030,576,1030,2,8,16,observed,2.477355392564907,2.0,1.2386776962824535,0.21404443666993092,0.21554460646323248,12.349796247151467,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:576:1030,576,1030,3,16,32,observed,2.143810508656675,2.0,1.0719052543283376,0.06943767658627584,-0.14123690679632261,-8.092278670911858,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:638:1113,638,1113,0,2,4,observed,2.811474124053748,2.0,1.405737062026874,0.34056176453898124,0.44527622503267494,25.51244841188977,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:638:1113,638,1113,1,4,8,observed,1.6064727723397378,2.0,0.8032363861698689,-0.21910622956444364,-0.28583022637335453,-16.37686562846213,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:638:1113,638,1113,2,8,16,observed,2.286863864655948,2.0,1.143431932327974,0.13403420697917248,-0.41138300894809365,-23.570510176118347,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:638:1113,638,1113,3,16,32,observed,2.919737810024217,2.0,1.4598689050121085,0.37834664060118717,-0.027500332487526702,-1.5756529867417846,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:734:1297,734,1297,0,2,4,observed,1.6145691905353525,2.0,0.8072845952676763,-0.21407901455726108,-0.2654415792557403,-15.208682198641263,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:734:1297,734,1297,1,4,8,observed,1.938718447184311,2.0,0.9693592235921555,-0.031120020008110042,-0.22370922577235497,-12.817594474895204,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:734:1297,734,1297,2,8,16,observed,1.9759904113637303,2.0,0.9879952056818652,-0.01207743379476236,0.05250205634577654,3.008146244371037,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:734:1297,734,1297,3,16,32,observed,2.4625931632674667,2.0,1.2312965816337333,0.20806774558749053,-0.01731547167135128,-0.9921034470467659,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:742:1302,742,1302,0,2,4,observed,1.5408152382316462,2.0,0.7704076191158231,-0.26083552872907856,-0.36614510008774204,-20.978568924422728,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:742:1302,742,1302,1,4,8,observed,0.2991495376226944,2.0,0.1495747688113472,-1.8999588853442262,1.3036105710992327,74.69138385262497,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:742:1302,742,1302,2,8,16,observed,7.693644833140254,2.0,3.846822416570127,1.3472474611684524,-1.602903024127061,-91.83957825123696,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:742:1302,742,1302,3,16,32,observed,3.733348972033675,2.0,1.8666744860168376,0.6241584980018119,0.08568087245603184,4.909152376729328,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:758:1333,758,1333,0,2,4,observed,4.089656968212233,2.0,2.0448284841061164,0.7153139151246536,-0.2345827217225418,-13.440599901393503,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:758:1333,758,1333,1,4,8,observed,2.260938272903299,2.0,1.1304691364516495,0.12263271156856516,-0.2817227152441997,-16.14152257645854,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:758:1333,758,1333,2,8,16,observed,2.1645872806532247,2.0,1.0822936403266123,0.07908253022908779,-0.29848257333104566,-17.10179171007302,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:758:1333,758,1333,3,16,32,observed,2.203108447283784,2.0,1.101554223641892,0.09672211314069629,-0.01992696343037581,-1.141730903072067,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:788:1387,788,1387,0,2,4,observed,1.7207463941168797,2.0,0.8603731970584398,-0.1503890337957305,-0.10960750557139987,-6.280047472197869,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:788:1387,788,1387,1,4,8,observed,1.9289198345975131,2.0,0.9644599172987566,-0.036187005510531785,-0.19068378151950105,-10.925375902662093,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:788:1387,788,1387,2,8,16,observed,1.6024155824743342,2.0,0.8012077912371671,-0.22163495077798687,-0.08899475341217888,-5.099023769325332,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:788:1387,788,1387,3,16,32,observed,2.6018302736926344,2.0,1.3009151368463172,0.26306796823015316,-0.09261978449815844,-5.306722751155686,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:833:1487,833,1487,0,2,4,observed,1.792605355973304,2.0,0.896302677986652,-0.10947711279928372,0.1469580414621814,8.420075541291554,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:833:1487,833,1487,1,4,8,observed,2.07270725495482,2.0,1.03635362747741,0.035708424858207514,-0.5521805543736393,-31.637615294803606,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:833:1487,833,1487,2,8,16,observed,2.253391156341243,2.0,1.1266955781706216,0.11928908159576224,-0.1676390521568285,-9.605010170159753,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:833:1487,833,1487,3,16,32,observed,2.6312702453058963,2.0,1.3156351226529481,0.274319532037022,-0.04264726855068979,-2.443508495715532,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:842:1516,842,1516,0,2,4,observed,1.4427291480518343,2.0,0.7213645740259171,-0.3266106189739509,0.09082157242130684,5.203692788482635,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:842:1516,842,1516,1,4,8,observed,2.0692548181664687,2.0,1.0346274090832344,0.03404137068100853,0.08539095486116022,4.892541322136601,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:842:1516,842,1516,2,8,16,observed,2.038876838729649,2.0,1.0194384193648245,0.019251906427104334,-0.02520758136642387,-1.4442880240287044,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:842:1516,842,1516,3,16,32,observed,1.8061373147874265,2.0,0.9030686573937132,-0.1019566959043021,-0.050134743314224295,-2.8725091988767733,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:890:1582,890,1582,0,2,4,observed,2.628467191921074,2.0,1.314233595960537,0.27325367896597363,0.03258572763778611,1.867024666007946,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:890:1582,890,1582,1,4,8,observed,2.7234083826544437,2.0,1.3617041913272219,0.30873699715439346,0.09643134936886089,5.525109331587264,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:890:1582,890,1582,2,8,16,observed,3.354718693261265,2.0,1.6773593466306325,0.5172207393323258,0.350990463506486,20.110272208262188,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:890:1582,890,1582,3,16,32,observed,1.9683516397568532,2.0,0.9841758198784266,-0.015950719152789696,0.033736810010584595,1.9329768278412034,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:924:1651,924,1651,0,2,4,observed,0.9986865906012086,2.0,0.4993432953006043,-0.6944614532368356,3.0679805434552305,175.78233676823737,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:924:1651,924,1651,1,4,8,observed,1.2265526623981189,2.0,0.6132763311990594,-0.48893965962864644,1.2364155648646946,70.84139359103068,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:924:1651,924,1651,2,8,16,observed,2.3619405603256163,2.0,1.1809702801628081,0.1663363719221282,-0.9953716762596097,-57.03059609653775,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:924:1651,924,1651,3,16,32,observed,3.0544928220573695,2.0,1.5272464110286847,0.42346638258831404,0.10521966268692973,6.028642593751221,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:951:1684,951,1684,0,2,4,observed,2.1332275396932125,2.0,1.0666137698466063,0.06448892913910173,-0.019381922680949515,-1.1105023684672928,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:951:1684,951,1684,1,4,8,observed,1.8098555930722553,2.0,0.9049277965361276,-0.09990012129803856,0.09326893773052136,5.343916491627357,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:951:1684,951,1684,2,8,16,observed,1.6443589355772892,2.0,0.8221794677886446,-0.19579657711350348,0.269852902557814,15.461432405917801,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:951:1684,951,1684,3,16,32,observed,2.0617729555130255,2.0,1.0308864777565128,0.030419090103834565,-0.006822909531571941,-0.39092392015865374,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:981:1724,981,1724,0,2,4,observed,0.9668848180492485,2.0,0.48344240902462426,-0.7268230838520879,0.47085087424338035,26.97776787419077,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:981:1724,981,1724,1,4,8,observed,1.670946652157307,2.0,0.8354733260786535,-0.1797568571551235,0.8196986341903121,46.96527221174284,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:981:1724,981,1724,2,8,16,observed,2.740102169431379,2.0,1.3700510847156895,0.3148480272584911,0.2525554759801736,14.470362866581585,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:981:1724,981,1724,3,16,32,observed,3.5588894877495303,2.0,1.7794447438747651,0.5763013739966885,0.11383026100481253,6.521993536448352,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:985:1733,985,1733,0,2,4,observed,1.8725238184425028,2.0,0.9362619092212514,-0.06586002410210047,-2.8631194273054352,-164.04465942651476,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:985:1733,985,1733,1,4,8,observed,0.333220846815731,2.0,0.1666104234078655,-1.79209698573315,1.8819510970238955,107.82785510948452,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:985:1733,985,1733,2,8,16,observed,8.28397907966124,2.0,4.14198953983062,1.4211762375792378,0.6429675620918816,36.839327671680515,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:985:1733,985,1733,3,16,32,observed,3.3693124407158193,2.0,1.6846562203579096,0.521561519462231,0.163147222696165,9.347647299771209,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1021:1796,1021,1796,0,2,4,observed,0.9426697880002232,2.0,0.4713348940001116,-0.7521864100249993,0.6466015672271341,37.04754082865936,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1021:1796,1021,1796,1,4,8,observed,2.1232822473118063,2.0,1.0616411236559031,0.059815940715788475,0.05724624383531873,3.2799681647405703,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1021:1796,1021,1796,2,8,16,observed,2.075940149733978,2.0,1.037970074866989,0.037266954720205255,0.4788495359858591,27.436057433787564,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1021:1796,1021,1796,3,16,32,observed,3.494935642709938,2.0,1.747467821354969,0.5581677808532646,-0.03739728011634469,-2.142706315935063,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1044:1834,1044,1834,0,2,4,observed,1.6671092081903962,2.0,0.8335546040951981,-0.18205606712521805,-0.4079638728359942,-23.37460810731428,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1044:1834,1044,1834,1,4,8,observed,2.063941299472435,2.0,1.0319706497362175,0.03147022647685769,0.038564915199825744,2.209606878229933,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1044:1834,1044,1834,2,8,16,observed,2.351410947562734,2.0,1.175705473781367,0.16186837064440757,-0.16862820270083878,-9.661684321634612,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1044:1834,1044,1834,3,16,32,observed,2.710907135061804,2.0,1.355453567530902,0.304136134505174,0.08025959693983165,4.598536170073451,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1093:1928,1093,1928,0,2,4,observed,3.4795500970543487,2.0,1.7397750485271744,0.5537558224130937,0.17408475165235426,9.974321547262983,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1093:1928,1093,1928,1,4,8,observed,3.031908492520491,2.0,1.5159542462602456,0.4160451061976171,0.22588814873852536,12.942437564740894,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1093:1928,1093,1928,2,8,16,observed,2.294613925223883,2.0,1.1473069626119414,0.13741742449794894,-0.12647460126006305,-7.246460867801576,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1093:1928,1093,1928,3,16,32,observed,2.250559893609295,2.0,1.1252799468046475,0.1180318463045779,-0.1326417735021197,-7.599813808801655,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1101:1933,1101,1933,0,2,4,observed,1.2203369919027691,2.0,0.6101684959513846,-0.49402013708617143,-0.15195236962868597,-8.706229466735579,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1101:1933,1101,1933,1,4,8,observed,2.40758085730534,2.0,1.20379042865267,0.18547526915514123,0.13272754170884404,7.604727965063366,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1101:1933,1101,1933,2,8,16,observed,3.070583923932006,2.0,1.535291961966003,0.42872056618799964,0.16610483920709607,9.517106243265768,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1101:1933,1101,1933,3,16,32,observed,2.491149781659401,2.0,1.2455748908297004,0.21959718304103784,0.0838317851008683,4.80320747532745,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1104:1939,1104,1939,0,2,4,observed,2.405768462153227,2.0,1.2028842310766135,0.1847221988427751,-0.03997868712328989,-2.290610042638521,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1104:1939,1104,1939,1,4,8,observed,2.0091802088964172,2.0,1.0045901044482086,0.004579602044609115,0.1436061471201615,8.228026142120036,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1104:1939,1104,1939,2,8,16,observed,2.0361624015698427,2.0,1.0180812007849214,0.01791967996192891,0.15319898997293624,8.777655551116265,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1104:1939,1104,1939,3,16,32,observed,2.505201232559003,2.0,1.2526006162795016,0.22522188310929517,0.17018833980695236,9.751073593276674,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1118:1963,1118,1963,0,2,4,observed,2.7736390877409964,2.0,1.3868195438704982,0.3270130275117323,0.2877830417182192,16.48875370589126,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1118:1963,1118,1963,1,4,8,observed,2.4945273747916263,2.0,1.2472636873958132,0.22095210175837676,-0.07711926173365757,-4.418608216503332,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1118:1963,1118,1963,2,8,16,observed,2.4778322702294098,2.0,1.2389161351147049,0.2142369127973461,0.10480742209469573,6.00502294767224,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1118:1963,1118,1963,3,16,32,observed,2.2061571686507375,2.0,1.1030785843253688,0.09810498372203881,-0.005639670494796967,-0.3231293171963229,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1129:1987,1129,1987,0,2,4,observed,1.4091968258731575,2.0,0.7045984129365788,-0.35012726550930096,1.3209420318978795,75.68440340918386,contracting_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1129:1987,1129,1987,1,4,8,observed,3.289049938920556,2.0,1.644524969460278,0.49745157014999464,0.3597859370004337,20.614215718284576,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1129:1987,1129,1987,2,8,16,observed,2.0292118846499503,2.0,1.0146059423249751,0.014500302948770775,-0.2893540987307128,-16.578768642081577,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1129:1987,1129,1987,3,16,32,observed,2.371489605147201,2.0,1.1857448025736006,0.17037110252631077,-0.07016145230032977,-4.019955101317337,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1144:2041,1144,2041,0,2,4,observed,2.0644633040150007,2.0,1.0322316520075003,0.03172311086949037,-0.10000540950823789,-5.729887893299504,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1144:2041,1144,2041,1,4,8,observed,2.3080845084963015,2.0,1.1540422542481508,0.14327078288191314,0.3913217570145364,22.421085108576854,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1144:2041,1144,2041,2,8,16,observed,0.7403389116092534,2.0,0.3701694558046267,-0.99379438952751,0.6769886217828298,38.7885908065345,contracting_forward,contracting_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1144:2041,1144,2041,3,16,32,observed,6.060309339272158,2.0,3.030154669636079,1.1086136643029854,-0.6315684567334579,-36.18620704441788,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1237:2191,1237,2191,0,2,4,observed,2.5278640941244825,2.0,1.2639320470622413,0.23422753404396382,0.5672387017246034,32.50038358529995,expanding_forward,expanding_forward
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1237:2191,1237,2191,1,4,8,observed,2.0425449219301273,2.0,1.0212724609650636,0.02104936055126139,-0.44795715427105387,-25.666054342422107,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1237:2191,1237,2191,2,8,16,observed,2.059073240671923,2.0,1.0295366203359615,0.029108817844780525,-0.12736123878914407,-7.297261456175827,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1237:2191,1237,2191,3,16,32,observed,2.8401956110442117,2.0,1.4200978055221058,0.35072574636949244,-0.1454179581016044,-8.331835264632169,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1362:2405,1362,2405,0,2,4,observed,1.6110829386763803,2.0,0.8055414693381902,-0.2162405949613222,-0.5905342437085723,-33.83511982245118,contracting_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1362:2405,1362,2405,1,4,8,observed,2.128985181649396,2.0,1.064492590824698,0.06249824508734179,-0.43984258281573485,-25.201123645474997,expanding_reverse,expanding_reverse
calibration,V03,V03_Amp0.0_umf1.5.csv,V03:1362:2405,1362,2405,2,8,16,observed,2.095882206189609,2.0,1.0479411030948045,0.046827384982589884,0.04932302133361244,2.826000955249714,expanding_forward,expanding_forward
