detector,split,video,file,amplitude,umf,frame,time_sec,child_small_id,child_large_id,parent_id,child_small_area_m2,child_large_area_m2,parent_area_m2,child_ratio,parent_ratio,vertical_equality_gap,closure,separation_norm,separation_change,center_norm,detector_score,ambiguity_ratio,parent_y_m,parent_speed_reported,parent_life_frames,parent_life_sec,circularity_initial,circularity_plateau,circularity_tension,settled,settle_frames,settle_sec,distance_one,distance_sqrt2,distance_three_halves,distance_phi,distance_two
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,784,15.68,1532,1528,1528,4.4718804e-05,0.00025556828399999997,0.000275203008,5.715007136595155,1.076827702141632,1.6690761400592589,0.9164663383728308,2.179476400997909,-0.017422270657586895,0.764288340423514,1.3184059947463478,inf,0.4891,22.4219,5,0.1,0.012456804350013503,0.010282571270606973,0.07052594409618687,1,1,0.02,1.74466643084552,1.4228701122012315,1.3780825235986387,1.3259548225154905,1.2188973588411973
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,791,15.82,1493,1542,1493,1.9401768e-05,0.0006980097239999999,0.000740588508,35.97660398784275,1.0610002734002026,3.52365672064654,1.0323064465212108,1.46099560955314,-0.16669319951599068,0.9788854716025941,1.1886312263996268,inf,0.5031,19.74346414690188,19,0.38,0.006897212807266604,0.007574049927629835,0.11574486775195618,1,3,0.06,3.5833580877246156,3.249028092568865,3.1962142600442953,3.1302332147959704,2.958439609263664
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,792,15.84,1545,1493,1493,1.1008224e-05,0.000740588508,0.0007600693319999999,67.27593006828349,1.0263045183520454,4.182838017165262,1.0112728004783287,2.0908934516442006,-0.27150892775720115,0.4557680317915589,0.7618068803292529,inf,0.4984,19.897862696531003,18,0.36,0.006760699327525624,0.007574049927629835,0.12239278529061128,1,2,0.04,4.208882609379349,3.8755131921285404,3.8222239844905994,3.755287275628096,3.578402604390259
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1322,26.44,2583,2545,2545,0.000263184228,0.0011744559359999998,0.00110477196,4.462486011889739,0.9406670153694043,1.556872077050413,0.7684620864557316,2.2814876978578953,-0.026028775041066796,0.36717269334325564,1.4702661116831872,inf,0.4271,17.90441057309623,4,0.08,0.008726612976584005,nan,0.00858387816019352,0,nan,nan,1.4969561661287265,1.2193264328856963,1.1859046677194192,1.1503791685778653,1.101403264238353
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1522,30.44,2984,2982,2990,0.00024989504399999997,0.001273939488,0.001248547932,5.097898172002163,0.9800684755915189,1.648961168353327,0.8193461335735106,2.3848934685119247,0.059092054176412785,1.1122839047600308,2.05067694655923,inf,0.4021,0.0,5,0.1,0.006496166727837753,0.01042668122812681,0.04268910224223406,1,1,0.02,1.6289527510308526,1.3336606859887403,1.2952803508654953,1.2523458452334695,1.1765490213038867
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1556,31.12,3054,3047,3047,0.00025746692399999997,0.00060451596,0.00062323668,2.347936389685535,1.0309681153827601,0.823038531680851,0.7230267463176218,1.3640665693586622,0.08669542654020643,0.1901377748919126,1.2450053050212553,inf,0.4698,18.541992787454102,4,0.08,0.01588331756730296,nan,0.06975248605039512,0,nan,nan,0.8540815134268308,0.597423893984457,0.5842673818771473,0.5846097806019851,0.6817832504160243
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1662,33.24,3228,3214,3214,3.2365656e-05,0.00057259872,0.000618200748,17.691553046229,1.0796404644425333,2.796459214225584,1.0218795891545192,1.935428368503843,-0.045713040006876024,0.8629106284986124,1.1610929862883195,inf,0.4896,22.007418823887548,5,0.1,0.0025974576833532478,0.01664739981302011,0.07462834030869656,1,1,0.02,2.87410898839054,2.540893954035889,2.4894362925801636,2.425851660010003,2.2654436007288234
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,1970,39.4,3784,3768,3790,2.2829687999999996e-05,0.001283682168,0.0012697427159999999,56.22863387357725,0.9891410410244165,4.040344474474438,0.9718570177291985,2.200988811148163,-0.021344907159561714,0.9609773503771128,1.3460653909415372,inf,0.4505,0.0,4,0.08,0.006481562407617557,nan,0.023174847106437635,0,nan,nan,4.029440919120082,3.7001626032713073,3.647803263125508,3.5821804584985335,3.4097603250864865
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,2433,48.66,4732,4724,4747,0.00026272252799999996,0.0011479964759999997,0.0011118121559999998,4.369615673003877,0.9684804607361879,1.5067020296665643,0.7881173733731031,2.13695239553714,0.021409152638399216,1.0996417023907445,2.0915407115073092,inf,0.4141,0.0,4,0.08,0.009926108225946627,nan,0.010814593737831212,0,nan,nan,1.4750227982014739,1.1899375226524067,1.1552528889898905,1.1182053738943176,1.0661441620795893
broad,calibration,V07,V07_Amp0.0_umf3.5.csv,0.0,3.5,2904,58.08,5608,5592,5592,0.000107529768,0.000393683976,0.00038741749199999997,3.6611627024062767,0.9840824509453745,1.3138263690463554,0.7729586361861617,2.143351152630624,0.014414233669406317,0.9817365584376833,2.0329561955342528,inf,0.451,20.5255746796527,6,0.12,0.004901706728984838,0.013713581424906727,0.09899709847464873,0,nan,nan,1.2978799642512988,1.0179822107288008,0.9868629700297976,0.9560595122697417,0.9319528824108232
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,15,0.3,2,14,14,0.000288527184,0.0012597537959999998,0.0012186738359999999,4.366152882149225,0.9673904852436738,1.5070353280715978,0.7871141296329818,1.9195788926969686,-0.007046574530957478,0.5657125601781173,1.50705386476832,inf,0.3318,12.135651312146374,10,0.2,0.02293754482395827,0.020335224990282164,0.0060256876625897834,1,1,0.02,1.4742550941817207,1.1895449520219035,1.154946376511306,1.1180187159083632,1.0663298349755732
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,160,3.2,127,142,142,3.8078747999999996e-05,0.0005194073160000001,0.000530604432,13.640346473576288,1.0215574861098027,2.591703643517095,0.951780620654223,2.289153649984568,-0.16107509413179458,0.9251259555759282,1.3942933846940522,inf,0.3615,12.311792659885075,6,0.12,0.009894645198034844,0.014851332461977267,0.02857494408398137,1,1,0.02,2.6131190966095272,2.2896764820269455,2.240739346912154,2.1808599774981725,2.0340350010625157
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,180,3.6,159,158,158,0.000187286256,0.0012828251880000001,0.001240822152,6.8495425953733635,0.9672573968823567,1.9574725137448348,0.8440327140259987,2.423135071020656,0.092530299638524,0.19937015270611366,1.0591004752967468,inf,0.3052,10.447374767854363,6,0.12,0.020733893518344437,0.02029439754400476,0.0036707120762805023,1,1,0.02,1.9244698379428455,1.622696747411155,1.5808248558368114,1.5319514847038977,1.4293908929624266
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,441,8.82,392,390,390,5.1653376e-05,0.0012711401279999997,0.001233404172,24.609042553191486,0.9703132997151359,3.2332502290966434,0.9324238199464276,2.4195178038942124,-0.027553016501630567,0.3250380493637968,0.8878628153248934,inf,0.3573,14.974022572441916,13,0.26,0.023852693892989794,0.01978585514713335,0.00910397355868486,1,1,0.02,3.2032557232013295,2.881272843090963,2.831357916782136,2.7695176656859273,2.6121011041617606
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,613,12.26,531,529,529,0.00028123232399999997,0.0012599251919999997,0.0012196361159999998,4.480015576018921,0.968022644315854,1.532126322301678,0.7913766784627614,2.173924801817168,0.02308328400241005,0.725998784310878,1.7148753063072966,inf,0.3531,12.163758695814382,8,0.16,0.023000673191588515,0.022664411374311192,0.00422044077411521,1,1,0.02,1.4999786485341127,1.2137659167522656,1.1785594860834354,1.1406437350012957,1.0848836201173446
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1300,26.0,1129,1128,1128,8.933975999999999e-06,0.00048100780799999995,0.000510688476,53.840284325814174,1.0617051688275299,3.9261457007925697,1.0423452187127604,2.466173626290319,0.006924627038603852,0.5309429829729446,1.020745273623431,inf,0.4927,22.034216723087752,29,0.58,0.008345757890255915,0.01041370481131153,0.06541923528373507,1,1,0.02,3.986471658333307,3.650723193765291,3.5971960000301366,3.530045010995484,3.3532158305446425
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1303,26.06,1129,1128,1128,1.5767459999999998e-05,0.0005294004479999999,0.0005309031599999999,33.575506010479806,1.0028385166761324,3.5109623176500646,0.973834211825983,2.2476374929624043,-0.07567345486359754,0.591412341048183,0.982122282873215,inf,0.4646,20.807316244292537,26,0.52,0.008435844966745305,0.01041370481131153,0.07108998943851086,1,12,0.24,3.5137979566047144,3.1858216381129503,3.13430014514132,3.07008413246675,2.9038932407745452
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1677,33.54,1413,1430,1430,0.000285055524,0.001211875344,0.001175857884,4.251365933887322,0.9702795669716999,1.4774113631457269,0.7855124836666805,2.2338218950970306,-0.04496147457681561,0.4914811946081418,1.51743696261061,inf,0.2927,10.547189162046921,4,0.08,0.021599746678474037,nan,0.004368644473990574,0,nan,nan,1.4475547854772461,1.163358835269089,1.129191948914737,1.0930340789554773,1.0449142147360364
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1703,34.06,1427,1443,1443,0.000179055036,0.001289043396,0.0012513294719999999,7.199146278130932,0.9707427041502021,2.003656272592067,0.8523471210954878,2.314126941844435,0.07525389558931889,0.3204498730699576,1.123794679599249,inf,0.3161,11.667426491304756,7,0.14,0.021662189360882954,0.020934434638793107,0.009337023322705055,1,1,0.02,1.9741857722967295,1.6703208248708528,1.6277429768176068,1.5777607556942486,1.4707096472022818
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,1972,39.44,1693,1681,1681,0.00026945492399999997,0.0012867012,0.0012455463959999999,4.775200174111497,0.9680152594868179,1.5959433222310624,0.8003993794648332,2.229168459257032,0.09338023793050966,0.7370155663212545,1.7060099772593422,inf,0.3333,10.914606745549746,9,0.18,0.022775122016171,0.02017315971270865,0.016691639616096255,1,1,0.02,1.5637738099099179,1.2745415981323138,1.2380291935359231,1.197963441418432,1.1331271138302919
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2476,49.52,2157,2167,2167,0.00032075675999999995,0.001214257392,0.0011773343519999998,3.7856018747664124,0.9695920813467857,1.3620847206663316,0.7669859919311023,2.432723519290652,-0.007155944712648949,0.4871991070408599,1.6338157398373752,inf,0.3172,11.1979,7,0.14,0.02297309972418497,0.02038008164410558,0.011982645953961141,1,1,0.02,1.3315630000870833,1.0544998252340558,1.0234212472919104,0.992333650712617,0.9650558292423284
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2511,50.22,2195,2171,2171,0.00026409369599999995,0.0012791513519999998,0.001243300752,4.843551252355527,0.9719731367645071,1.606075293483093,0.8056405258589886,2.179527349845704,-0.04442436315466311,0.19615261214444443,1.1333389553975948,inf,0.3427,12.109848306234063,9,0.18,0.02328692843352068,0.020676653321324897,0.00923686916492728,1,1,0.02,1.57790427000637,1.286922754424486,1.2499102432618145,1.2090924405856085,1.1414952826555516
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2654,53.08,2342,2340,2340,2.2934988e-05,0.000286563096,0.00030984962399999995,12.49458233856499,1.0812614336076267,2.4471667838000877,1.001135839018635,2.146725971799287,-0.3363000368811777,0.5827072377363777,0.8727625437916744,inf,0.4552,18.38805561798202,13,0.26,0.010267896169263623,0.011754835958669434,0.05981578052609402,1,6,0.12,2.5265034278298235,2.195197126716714,2.144954242890352,2.083447353040959,1.9326185069415498
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2654,53.08,2329,2315,2315,3.0629988e-05,0.0013059403199999998,0.0012696153839999997,42.63600495044268,0.9721848422598668,3.7809084086034557,0.9499054231571332,2.2461602814897232,-0.06038159858317057,0.42417070808741975,0.8884510295752214,inf,0.3292,11.458329498229661,6,0.12,0.02302043658510537,0.022604822029322562,0.0027716864955500404,1,1,0.02,3.7528051072665396,3.426682521887513,3.375210926261398,3.31091207785069,3.143439684869286
broad,evaluation,V11,V11_Amp0.25_umf2.0.csv,0.25,2.0,2687,53.74,2374,2377,2377,0.00027846828,0.0013078959839999999,0.0012689647919999997,4.696750322873398,0.9702337246415154,1.5770891321798746,0.7999201827708341,2.220392194207797,-0.0073871341950017344,0.4988271524214808,1.467407365415712,inf,0.3146,10.88543105072096,6,0.12,0.021646177309146458,0.01965040324653638,0.009591891776950925,1,1,0.02,1.5471659794117487,1.2580483397098714,1.2217311826490431,1.1820278807282318,1.1189735010993846
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,115,2.3000000000000003,160,168,168,7.940916e-06,0.000531584532,0.0005705552519999999,66.94247011301972,1.0733104852644582,4.133085811865074,1.0575131425496724,2.4098771531298513,0.03976059453296763,0.39862883986929193,0.9172932958885062,inf,0.4854,17.70837664214312,9,0.18,0.008511605072977258,0.009338498703706014,0.054505364531843854,1,1,0.02,4.204428872938055,3.867109336898105,3.8130878370889327,3.7451827158497006,3.5654312661124243
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,394,7.88,516,512,512,1.3245120000000001e-05,0.000349088292,0.00038691658799999993,26.355993150684927,1.108363118634755,3.1688114341398794,1.0678468371556085,1.9624645190973233,-0.03608112027721305,0.7952652527978191,1.2309771801032483,inf,0.4667,21.670220516875226,10,0.2,0.007081697236030289,0.021255172604671895,0.05530281018765607,1,7,0.14,3.2733129822085063,2.935255322285569,2.88215768773962,2.816013488146786,2.645245309689628
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1129,22.58,1438,1439,1439,1.3407767999999998e-05,0.00041014609199999997,0.00044370698399999995,30.59018413803103,1.081826677504951,3.342028197250467,1.0475810183857135,2.294389280039165,-0.014397320778056978,0.5698630742724523,1.0316106167522168,inf,0.4958,20.599,10,0.2,0.009585143869433124,0.010467807937256827,0.04270332567535704,1,1,0.02,3.4215832612166692,3.0857588511474727,3.03287377902093,2.9669047087536233,2.7958963456018986
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1191,23.82,1518,1517,1517,1.3196843999999997e-05,0.00033316693199999994,0.000416267424,25.245955169281384,1.2494259904521379,3.0059817133659776,1.201821474541264,1.9625821874710494,0.03491897615321842,0.32821405364893314,1.1152294979328894,inf,0.4781,17.65668005260332,5,0.1,0.0055173679717291785,0.011381717069782206,0.05127318455110171,1,1,0.02,3.236336215042871,2.884753880417701,2.8291114946121336,2.759590674441265,2.578796389459654
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1363,27.26,1733,1731,1731,0.00010150498799999998,0.00027257083199999996,0.00027230709599999995,2.685294953189887,0.999032412976602,0.9887586295776649,0.7279462650111947,2.2937584750811757,-0.0216800451303552,1.2287937595786858,2.4959309876853064,inf,0.4484,17.630219171638224,4,0.08,0.015045761658779815,nan,0.10373761432643698,0,nan,nan,0.9877910484969457,0.7293451966651564,0.7101343991238436,0.6993707644563131,0.7540627893117241
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1853,37.06,2380,2398,2398,8.09028e-06,0.00038091805199999996,0.000374774364,47.08342010412495,0.9838713655923034,3.8681810407755672,0.9634096063525961,2.1914102230500605,0.036780189569844045,0.2127750986040492,0.6214142497415507,inf,0.4703,22.60426004208056,11,0.22,0.007873564768507537,0.016277201216678833,0.04833219354839055,1,7,0.14,3.851955243543916,3.524075514334186,3.472162130124228,3.4072214727223225,3.2374542895788125
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1901,38.02,2450,2442,2442,2.5611228e-05,0.0006807171959999999,0.000694441512,26.578858147684286,1.0201615532568389,3.260155092983052,0.9831708429165524,2.234658634419701,-0.04692210303606366,0.6361990665296894,0.995305855614179,inf,0.4714,16.979519730545974,4,0.08,0.01861422170521358,nan,0.08518592250571076,0,nan,nan,3.2801768286100543,2.951668579102549,2.900384750978063,2.836656028852085,2.6731232273672703
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,1917,38.34,2473,2472,2472,4.3198272e-05,0.001281779316,0.001299519936,29.67200438017521,1.0138406196593672,3.3764582748152567,0.9807863527424435,2.2046187564185757,-0.01912927206424033,0.44762065217061836,0.8064342688174719,inf,0.2719,9.583866470793508,6,0.12,0.01898300551321111,0.012729886185012852,0.04043647015062505,1,1,0.02,3.3902318539546505,3.061774059699905,3.0103339124583393,2.9463129448274983,2.7813129589551564
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2001,40.02,2582,2584,2584,4.2807203999999997e-05,0.0013172388479999997,0.001313661564,30.771429220184523,0.9972842556189173,3.4293060754549667,0.9658949136819377,1.3524009612419747,-0.24016378928946253,0.5745564153601779,0.7657862215568088,inf,0.4062,15.964540880964915,5,0.1,0.020859495895241484,0.022559473850240604,0.038167106299614485,1,1,0.02,3.426587715862648,3.099755794659195,3.048571782832154,2.984865532882377,2.8206243302616376
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2080,41.6,2685,2683,2683,1.8896327999999997e-05,0.0012868900919999998,0.0012681518759999999,68.10265422996468,0.985439148132007,4.23568408937089,0.9711786373149753,2.138971541428113,-0.08224130874525938,0.3078248944453878,0.6794838813725019,inf,0.2766,9.714058878244458,5,0.1,0.015254372802997648,0.013395158267163415,0.0845367183820583,0,nan,nan,4.221041673049134,3.8912466970654704,3.8386119611199256,3.772536729486761,3.5981748044177397
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2223,44.46,2888,2844,2844,2.699568e-05,0.001241556012,0.0012058946279999998,45.99091454632741,0.9712768625375556,3.857587587105428,0.9506074018148878,2.362406309534404,-0.031654018668801735,0.3112853264688234,0.80243165272941,1.159574102676366,0.399,17.344758047606202,5,0.1,0.02251479106485376,0.02277783290291867,0.11293976559253595,0,nan,nan,3.828554792620288,3.5020828262576744,3.4504591604737405,3.385915699740379,3.2174196894033433
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2342,46.84,3058,3055,3055,1.0582164e-05,0.0010632128039999998,0.001032877332,100.47215333272096,0.9714681088434297,4.638827445260051,0.9618943679013404,2.296232789759582,0.07153844966836027,0.3906576444528227,0.8301804621297311,inf,0.2552,8.38556185177833,8,0.16,0.01817366033787164,0.01824383870879398,0.024632969972941583,1,1,0.02,4.609971489925157,4.27981335078826,4.226798248413579,4.160068242084258,3.9827403268561583
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2692,53.84,3514,3513,3513,2.7435024e-05,0.0012797445959999998,0.001283712948,46.646381501251824,1.0031008937348935,3.839499261443722,0.9820478596506883,2.1059215221442953,-0.03705887258201558,0.2303593590254401,0.5606784606459767,inf,0.3875,14.739622931404995,4,0.08,0.018283912785341586,nan,0.02778256855305819,0,nan,nan,3.842596604632582,3.512854250435337,3.460601851134099,3.3952163261659916,3.224157923797713
broad,evaluation,V12,V12_Amp0.25_umf2.5.csv,0.25,2.5,2835,56.7,3693,3705,3714,5.6644919999999995e-06,0.0013151117879999998,0.001316091888,232.16764857289937,1.0007452598394626,5.4467147515877095,0.9964533039615159,2.44062045878154,-0.3609100414895877,1.0667528347594242,1.4374675145220104,inf,0.3995,0.0,8,0.16,0.016306129397728988,0.022094964453806234,0.019322361786070556,1,2,0.04,5.447459784800002,5.112595903831373,5.058211955459886,4.989435507016095,4.804467572858785
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,816,16.32,1430,1401,1401,3.1543992e-05,0.00016987060799999998,0.000181313964,5.385196902154933,1.067365132407132,1.6184607563974844,0.9002026863990993,2.24556549975072,-0.05510876463711432,0.6537008563498974,1.2775558537212692,inf,0.4542,15.730579186094834,5,0.1,0.007727543485589495,0.008972525586308315,0.012011094218835654,1,1,0.02,1.6849155803971179,1.3663669556002742,1.3227061466587735,1.2723751205459926,1.1727871996086796
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,1270,25.4,2256,2253,2253,1.2019103999999997e-05,0.0012828647159999998,0.001260817488,106.73547013155058,0.9828140662651136,4.687688857663382,0.9736915918835097,2.1741377461801044,-0.2632465043512637,0.30096053766503156,0.6737308319000788,inf,0.4802,21.432442299000833,4,0.08,0.009198767552010493,nan,0.06541103270776369,0,nan,nan,4.670385704014434,4.339067028851906,4.285794380563435,4.218703296019782,4.04016778753002
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,1382,27.64,2437,2424,2424,3.387744e-05,0.000334647936,0.000377639496,9.878194338179036,1.1284680267682872,2.1694687513944024,1.0247313227081547,1.7378758410666313,0.015523818780470149,0.9484386566835944,1.2055152540259935,inf,0.4542,16.14882391662006,5,0.1,0.0044266068534845856,0.016909706108273345,0.0900657187499698,1,2,0.04,2.2935164433824875,1.9568173480354636,1.906230356445942,1.844657242746304,1.6966153379589126
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,1538,30.76,2715,2677,2677,3.7568771999999995e-05,0.001195677288,0.001197399996,31.8263606806206,1.0014407800643947,3.4588551554791014,0.970933566980137,2.3304569030530784,0.09354312599183927,0.5377664942686476,0.9580468836471054,inf,0.4286,15.713547149514014,8,0.16,0.020660643277766653,0.021806998079495314,0.013615008318200322,1,1,0.02,3.460295198136514,3.132790730072522,3.081431736143621,3.0174686758509224,2.8522913021864076
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,1542,30.84,2723,2677,2677,0.00036425376,0.0011645288999999998,0.00114002478,3.1970264356365186,0.9789579116499386,1.1834877674723019,0.7457075553172484,2.343642885863603,0.02192241118851733,0.9005888498145196,2.108553014930388,inf,0.4026,15.314293963810412,4,0.08,0.02092127511801941,nan,0.01528623324868611,0,nan,nan,1.162415693833275,0.894755469502042,0.8687805621969624,0.846320436899115,0.8546446448998241
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,1845,36.9,3256,3259,3264,1.5930108e-05,0.0012313785239999998,0.00119347992,77.29881831309618,0.9692226206147477,4.378939619294884,0.9568441116985713,1.8643815359343179,-0.25777326478924,0.8502850768438202,1.1974902187307492,inf,0.3776,0.0,9,0.18,0.014497652037404257,0.02161895800892369,0.022817318344266566,1,1,0.02,4.347791054221725,4.0189054215107065,3.966330471094674,3.9002812971761367,3.7256365277418095
broad,evaluation,V13,V13_Amp0.25_umf3.0.csv,0.25,3.0,2908,58.16,5045,5062,5062,6.9258240000000005e-06,0.001224637056,0.001208372904,176.82185628742513,0.9867192063801146,5.188512536138521,0.9811702866523551,1.9716426737946542,0.09274503217753578,0.2694785768161601,0.5688849903786065,inf,0.4214,17.3442886991655,4,0.08,0.018462565051058307,nan,0.07847033475752757,0,nan,nan,5.1751600342021105,4.841966490014821,4.788031704038723,4.719915106932964,4.537339596632403
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,106,2.12,127,199,199,6.8409684e-05,0.000404964684,0.0005265,5.919698211148,1.300113369885854,1.515834001480246,1.1122275213684574,2.2847178565565667,-0.5959178981264539,0.43012907612169626,1.0674260943116511,inf,0.4891,18.02147693947419,5,0.1,0.003200006585774414,0.015654688476550428,0.09937980861632292,1,2,0.04,1.7975483262267054,1.434181103357164,1.380249487055855,1.315392007522088,1.1674861469205169
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,202,4.04,381,351,377,2.1238848000000002e-05,0.0013129937999999998,0.0012971644559999999,61.8203868684403,0.987944083208923,4.136362373444543,0.9722175948433245,2.0249333074569864,-0.10116760855558544,1.132096243694889,1.472067940329791,inf,0.4604,0.0,6,0.12,0.00208154267799939,0.010324001513416088,0.10004762970310871,0,nan,nan,4.124251030304174,3.7946514679403873,3.7421412413273862,3.6762739350432847,3.5028225731882903
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,494,9.88,950,944,944,1.2058632e-05,0.00122111712,0.001200902436,101.26497931108604,0.9834457451550593,4.634433446600481,0.9738291026663002,2.218090144140787,-0.07501194721828963,0.34020181735239996,0.7235405144935773,inf,0.4734,20.36566527393593,4,0.08,0.005194258733598387,nan,0.06796331076899768,0,nan,nan,4.617770810421842,4.286587271103317,4.233377192368215,4.166386882029152,3.988271131944789
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,556,11.12,1053,1070,1070,8.485883999999999e-06,0.001139400756,0.001097832852,134.27013096101717,0.9635177493247161,4.937018043019888,0.9563948335525535,2.248201753355611,-0.08797365608936299,0.4985779373269206,0.9431339453192275,inf,0.4167,15.417052134892716,14,0.28,0.008015758468798538,0.006339011146300255,0.06931587336300932,1,7,0.14,4.899994613414256,4.569421663355039,4.516132131670099,4.448944780892052,4.269629313828793
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,735,14.7,1451,1456,1456,3.7608300000000004e-05,0.001244509272,0.0012297611159999998,33.0913461124273,0.9881494205532925,3.511193158736754,0.9591640757888308,2.1037536517556927,-0.3453954895984269,0.551733693656152,0.951584642893407,inf,0.4797,21.250574073186822,4,0.08,0.009060335236113647,nan,0.03080835826036304,0,nan,nan,3.4992921082914132,3.1730150705787423,3.121834607604469,3.0580821369932805,2.89334702913551
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1024,20.48,2028,2019,2019,0.00026466490799999996,0.000758557548,0.0007092991799999999,2.866105498202278,0.9350631100700614,1.1200953935576554,0.6932013423286323,2.3479931051296057,0.037519110481921115,0.5229591756118491,1.9490065466989952,inf,0.3667,12.825301971493692,4,0.08,0.020980247614016533,nan,0.019989205999710786,0,nan,nan,1.055092586873848,0.8186167921816099,0.8016226164181564,0.7921997055509841,0.8411299257103333
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1037,20.74,2069,2077,2077,5.6690279999999985e-06,0.0012799600560000001,0.0012603253319999998,225.78121963765224,0.9846598931677909,5.43502545926316,0.9803179997132049,2.4212377041925106,-0.0026559546870820834,0.40791512701171095,0.82230303944313,inf,0.4911,17.7865,9,0.18,0.002411930455350256,0.005331056017165603,0.06395702386345951,1,3,0.06,5.419588523564132,5.085894650903022,5.0317382300228,4.963267930272928,4.779242832221242
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1434,28.68,2814,2858,2858,1.3152779999999997e-05,0.00124127478,0.0012930159599999999,94.3735681734204,1.0416839049932198,4.506422492604915,1.0307617603682113,2.081404031016601,-0.04740726989408636,0.4259015291657957,0.7862989026151955,inf,0.4896,20.703165555537634,4,0.08,0.0041229229289999605,nan,0.1558543639725303,0,nan,nan,4.547444415729295,4.211798776511439,4.157815055813206,4.089826990400725,3.9089257050265322
broad,evaluation,V14,V14_Amp0.25_umf3.5.csv,0.25,3.5,1803,36.06,3571,3572,3572,2.4016175999999997e-05,0.001186461756,0.001164370464,49.402609141438674,0.9813805275321491,3.918798236470746,0.9619096996474613,2.43040580688752,0.00834875500368859,0.3503252432269137,0.823343944296151,inf,0.4958,17.29328864762281,4,0.08,0.0051928599128621125,nan,0.04128087631484382,0,nan,nan,3.9000485278337744,3.5721641166165514,3.5201979188772268,3.455161581909693,3.2849334006255937
