split,video,track_id,start_frame,candidate,lag,observed_return_ara,predicted_return_ara,absolute_error_ara
evaluation,V09,789,2043,fibonacci_8_21,13,0.22501582436295964,0.0952380952380949,0.12977772912486474
evaluation,V09,789,2043,fibonacci_8_21,21,0.21626413107106912,0.0,0.21626413107106912
evaluation,V09,789,2043,three_eighths,2,0.2996003623879343,0.5,0.2003996376120657
evaluation,V09,789,2043,three_eighths,3,0.3524163823495672,0.25,0.10241638234956718
evaluation,V09,789,2043,three_eighths,5,0.21397380251715914,0.25,0.03602619748284086
evaluation,V09,789,2043,three_eighths,8,0.25509640637708586,0.0,0.25509640637708586
evaluation,V09,789,2043,three_eighths,13,0.22501582436295964,0.25,0.024984175637040362
evaluation,V09,789,2043,three_eighths,21,0.21626413107106912,0.25,0.03373586892893088
evaluation,V09,789,2043,one_over_e,2,0.2996003623879343,0.5284822353142307,0.22888187292629636
evaluation,V09,789,2043,one_over_e,3,0.3524163823495672,0.207276647028654,0.14513973532091318
evaluation,V09,789,2043,one_over_e,5,0.21397380251715914,0.32120558828557666,0.10723178576841752
evaluation,V09,789,2043,one_over_e,8,0.25509640637708586,0.11392894125692266,0.1411674651201632
evaluation,V09,789,2043,one_over_e,13,0.22501582436295964,0.4351345295424984,0.2101187051795388
evaluation,V09,789,2043,one_over_e,21,0.21626413107106912,0.5490634707994211,0.33279933972835196
evaluation,V09,789,2043,one_third,2,0.2996003623879343,0.666666666666667,0.36706630427873266
evaluation,V09,789,2043,one_third,3,0.3524163823495672,0.0,0.3524163823495672
evaluation,V09,789,2043,one_third,5,0.21397380251715914,0.6666666666666679,0.4526928641495087
evaluation,V09,789,2043,one_third,8,0.25509640637708586,0.6666666666666679,0.411570260289582
evaluation,V09,789,2043,one_third,13,0.22501582436295964,0.6666666666666643,0.44165084230370466
evaluation,V09,789,2043,one_third,21,0.21626413107106912,3.552713678800501e-15,0.21626413107106557
evaluation,V09,834,2175,persistence,2,0.23112647685628251,0.0,0.23112647685628251
evaluation,V09,834,2175,persistence,3,0.26319297852924106,0.0,0.26319297852924106
evaluation,V09,834,2175,persistence,5,0.1628915326532272,0.0,0.1628915326532272
evaluation,V09,834,2175,persistence,8,0.21857367403654693,0.0,0.21857367403654693
evaluation,V09,834,2175,persistence,13,0.25000000000000133,0.0,0.25000000000000133
evaluation,V09,834,2175,persistence,21,0.1473131760110178,0.0,0.1473131760110178
evaluation,V09,834,2175,ridge,2,0.23112647685628251,0.0,0.23112647685628251
evaluation,V09,834,2175,ridge,3,0.26319297852924106,1.0,0.7368070214707589
evaluation,V09,834,2175,ridge,5,0.1628915326532272,1.0,0.8371084673467728
evaluation,V09,834,2175,ridge,8,0.21857367403654693,0.0,0.21857367403654693
evaluation,V09,834,2175,ridge,13,0.25000000000000133,1.0,0.7499999999999987
evaluation,V09,834,2175,ridge,21,0.1473131760110178,1.0,0.8526868239889822
evaluation,V09,834,2175,silver_conjugate,2,0.23112647685628251,0.3431457505076194,0.1120192736513369
evaluation,V09,834,2175,silver_conjugate,3,0.26319297852924106,0.4852813742385709,0.2220883957093298
evaluation,V09,834,2175,silver_conjugate,5,0.1628915326532272,0.142135623730951,0.02075590892227619
evaluation,V09,834,2175,silver_conjugate,8,0.21857367403654693,0.6274169979695223,0.4088433239329754
evaluation,V09,834,2175,silver_conjugate,13,0.25000000000000133,0.7695526217004733,0.519552621700472
evaluation,V09,834,2175,silver_conjugate,21,0.1473131760110178,0.6030303803300043,0.45571720431898655
evaluation,V09,834,2175,two_fifths,2,0.23112647685628251,0.3999999999999999,0.1688735231437174
evaluation,V09,834,2175,two_fifths,3,0.26319297852924106,0.40000000000000036,0.1368070214707593
evaluation,V09,834,2175,two_fifths,5,0.1628915326532272,0.0,0.1628915326532272
evaluation,V09,834,2175,two_fifths,8,0.21857367403654693,0.40000000000000036,0.18142632596345343
evaluation,V09,834,2175,two_fifths,13,0.25000000000000133,0.40000000000000036,0.14999999999999902
evaluation,V09,834,2175,two_fifths,21,0.1473131760110178,0.8000000000000007,0.6526868239889829
evaluation,V09,834,2175,phi,2,0.23112647685628251,0.47213595499957917,0.24100947814329665
evaluation,V09,834,2175,phi,3,0.26319297852924106,0.2917960675006315,0.02860308897139041
evaluation,V09,834,2175,phi,5,0.1628915326532272,0.18033988749894814,0.017448354845720937
evaluation,V09,834,2175,phi,8,0.21857367403654693,0.11145618000168334,0.10711749403486359
evaluation,V09,834,2175,phi,13,0.25000000000000133,0.06888370749726391,0.18111629250273742
evaluation,V09,834,2175,phi,21,0.1473131760110178,0.04257247250441765,0.10474070350660014
evaluation,V09,834,2175,fibonacci_8_21,2,0.23112647685628251,0.4761904761904763,0.24506399933419376
evaluation,V09,834,2175,fibonacci_8_21,3,0.26319297852924106,0.2857142857142856,0.022521307185044526
evaluation,V09,834,2175,fibonacci_8_21,5,0.1628915326532272,0.1904761904761907,0.027584657822963488
evaluation,V09,834,2175,fibonacci_8_21,8,0.21857367403654693,0.0952380952380949,0.12333557879845203
evaluation,V09,834,2175,fibonacci_8_21,13,0.25000000000000133,0.0952380952380949,0.15476190476190643
evaluation,V09,834,2175,fibonacci_8_21,21,0.1473131760110178,0.0,0.1473131760110178
evaluation,V09,834,2175,three_eighths,2,0.23112647685628251,0.5,0.2688735231437175
evaluation,V09,834,2175,three_eighths,3,0.26319297852924106,0.25,0.013192978529241062
evaluation,V09,834,2175,three_eighths,5,0.1628915326532272,0.25,0.0871084673467728
evaluation,V09,834,2175,three_eighths,8,0.21857367403654693,0.0,0.21857367403654693
evaluation,V09,834,2175,three_eighths,13,0.25000000000000133,0.25,1.3322676295501878e-15
evaluation,V09,834,2175,three_eighths,21,0.1473131760110178,0.25,0.10268682398898221
evaluation,V09,834,2175,one_over_e,2,0.23112647685628251,0.5284822353142307,0.29735575845794815
evaluation,V09,834,2175,one_over_e,3,0.26319297852924106,0.207276647028654,0.05591633150058706
evaluation,V09,834,2175,one_over_e,5,0.1628915326532272,0.32120558828557666,0.15831405563234946
evaluation,V09,834,2175,one_over_e,8,0.21857367403654693,0.11392894125692266,0.10464473277962427
evaluation,V09,834,2175,one_over_e,13,0.25000000000000133,0.4351345295424984,0.1851345295424971
evaluation,V09,834,2175,one_over_e,21,0.1473131760110178,0.5490634707994211,0.4017502947884033
evaluation,V09,834,2175,one_third,2,0.23112647685628251,0.666666666666667,0.43554018981038445
evaluation,V09,834,2175,one_third,3,0.26319297852924106,0.0,0.26319297852924106
evaluation,V09,834,2175,one_third,5,0.1628915326532272,0.6666666666666679,0.5037751340134407
evaluation,V09,834,2175,one_third,8,0.21857367403654693,0.6666666666666679,0.4480929926301209
evaluation,V09,834,2175,one_third,13,0.25000000000000133,0.6666666666666643,0.41666666666666297
evaluation,V09,834,2175,one_third,21,0.1473131760110178,3.552713678800501e-15,0.14731317601101424
evaluation,V09,848,2216,persistence,2,0.20775179080382644,0.0,0.20775179080382644
evaluation,V09,848,2216,persistence,3,0.20278144472510196,0.0,0.20278144472510196
evaluation,V09,848,2216,persistence,5,0.25000000000000067,0.0,0.25000000000000067
evaluation,V09,848,2216,persistence,8,0.3218372580484866,0.0,0.3218372580484866
evaluation,V09,848,2216,persistence,13,0.21084716047525465,0.0,0.21084716047525465
evaluation,V09,848,2216,persistence,21,0.32004984333185327,0.0,0.32004984333185327
evaluation,V09,848,2216,ridge,2,0.20775179080382644,0.0,0.20775179080382644
evaluation,V09,848,2216,ridge,3,0.20278144472510196,1.0,0.797218555274898
evaluation,V09,848,2216,ridge,5,0.25000000000000067,1.0,0.7499999999999993
evaluation,V09,848,2216,ridge,8,0.3218372580484866,0.0,0.3218372580484866
evaluation,V09,848,2216,ridge,13,0.21084716047525465,1.0,0.7891528395247454
evaluation,V09,848,2216,ridge,21,0.32004984333185327,1.0,0.6799501566681467
evaluation,V09,848,2216,silver_conjugate,2,0.20775179080382644,0.3431457505076194,0.13539395970379298
evaluation,V09,848,2216,silver_conjugate,3,0.20278144472510196,0.4852813742385709,0.2824999295134689
evaluation,V09,848,2216,silver_conjugate,5,0.25000000000000067,0.142135623730951,0.10786437626904966
evaluation,V09,848,2216,silver_conjugate,8,0.3218372580484866,0.6274169979695223,0.3055797399210357
evaluation,V09,848,2216,silver_conjugate,13,0.21084716047525465,0.7695526217004733,0.5587054612252187
evaluation,V09,848,2216,silver_conjugate,21,0.32004984333185327,0.6030303803300043,0.28298053699815107
evaluation,V09,848,2216,two_fifths,2,0.20775179080382644,0.3999999999999999,0.19224820919617347
evaluation,V09,848,2216,two_fifths,3,0.20278144472510196,0.40000000000000036,0.1972185552748984
evaluation,V09,848,2216,two_fifths,5,0.25000000000000067,0.0,0.25000000000000067
evaluation,V09,848,2216,two_fifths,8,0.3218372580484866,0.40000000000000036,0.07816274195151374
evaluation,V09,848,2216,two_fifths,13,0.21084716047525465,0.40000000000000036,0.1891528395247457
evaluation,V09,848,2216,two_fifths,21,0.32004984333185327,0.8000000000000007,0.47995015666814744
evaluation,V09,848,2216,phi,2,0.20775179080382644,0.47213595499957917,0.2643841641957527
evaluation,V09,848,2216,phi,3,0.20278144472510196,0.2917960675006315,0.08901462277552952
evaluation,V09,848,2216,phi,5,0.25000000000000067,0.18033988749894814,0.06966011250105253
evaluation,V09,848,2216,phi,8,0.3218372580484866,0.11145618000168334,0.21038107804680328
evaluation,V09,848,2216,phi,13,0.21084716047525465,0.06888370749726391,0.14196345297799073
evaluation,V09,848,2216,phi,21,0.32004984333185327,0.04257247250441765,0.2774773708274356
evaluation,V09,848,2216,fibonacci_8_21,2,0.20775179080382644,0.4761904761904763,0.26843868538664983
evaluation,V09,848,2216,fibonacci_8_21,3,0.20278144472510196,0.2857142857142856,0.08293284098918363
evaluation,V09,848,2216,fibonacci_8_21,5,0.25000000000000067,0.1904761904761907,0.05952380952380998
evaluation,V09,848,2216,fibonacci_8_21,8,0.3218372580484866,0.0952380952380949,0.22659916281039172
evaluation,V09,848,2216,fibonacci_8_21,13,0.21084716047525465,0.0952380952380949,0.11560906523715975
evaluation,V09,848,2216,fibonacci_8_21,21,0.32004984333185327,0.0,0.32004984333185327
evaluation,V09,848,2216,three_eighths,2,0.20775179080382644,0.5,0.29224820919617356
evaluation,V09,848,2216,three_eighths,3,0.20278144472510196,0.25,0.047218555274898044
evaluation,V09,848,2216,three_eighths,5,0.25000000000000067,0.25,6.661338147750939e-16
evaluation,V09,848,2216,three_eighths,8,0.3218372580484866,0.0,0.3218372580484866
evaluation,V09,848,2216,three_eighths,13,0.21084716047525465,0.25,0.03915283952474535
evaluation,V09,848,2216,three_eighths,21,0.32004984333185327,0.25,0.07004984333185327
evaluation,V09,848,2216,one_over_e,2,0.20775179080382644,0.5284822353142307,0.3207304445104042
evaluation,V09,848,2216,one_over_e,3,0.20278144472510196,0.207276647028654,0.004495202303552048
evaluation,V09,848,2216,one_over_e,5,0.25000000000000067,0.32120558828557666,0.071205588285576
evaluation,V09,848,2216,one_over_e,8,0.3218372580484866,0.11392894125692266,0.20790831679156396
evaluation,V09,848,2216,one_over_e,13,0.21084716047525465,0.4351345295424984,0.22428736906724378
evaluation,V09,848,2216,one_over_e,21,0.32004984333185327,0.5490634707994211,0.22901362746756782
evaluation,V09,848,2216,one_third,2,0.20775179080382644,0.666666666666667,0.4589148758628405
evaluation,V09,848,2216,one_third,3,0.20278144472510196,0.0,0.20278144472510196
evaluation,V09,848,2216,one_third,5,0.25000000000000067,0.6666666666666679,0.4166666666666672
evaluation,V09,848,2216,one_third,8,0.3218372580484866,0.6666666666666679,0.34482940861818123
evaluation,V09,848,2216,one_third,13,0.21084716047525465,0.6666666666666643,0.45581950619140965
evaluation,V09,848,2216,one_third,21,0.32004984333185327,3.552713678800501e-15,0.3200498433318497
evaluation,V09,856,2250,persistence,2,0.12423700764023748,0.0,0.12423700764023748
evaluation,V09,856,2250,persistence,3,0.14517222524965856,0.0,0.14517222524965856
evaluation,V09,856,2250,persistence,5,0.17258143825858419,0.0,0.17258143825858419
evaluation,V09,856,2250,persistence,8,0.24062344659133883,0.0,0.24062344659133883
evaluation,V09,856,2250,persistence,13,0.1421603318505067,0.0,0.1421603318505067
evaluation,V09,856,2250,persistence,21,0.12051572043482306,0.0,0.12051572043482306
evaluation,V09,856,2250,ridge,2,0.12423700764023748,0.0,0.12423700764023748
evaluation,V09,856,2250,ridge,3,0.14517222524965856,1.0,0.8548277747503414
evaluation,V09,856,2250,ridge,5,0.17258143825858419,1.0,0.8274185617414158
evaluation,V09,856,2250,ridge,8,0.24062344659133883,0.0,0.24062344659133883
evaluation,V09,856,2250,ridge,13,0.1421603318505067,1.0,0.8578396681494933
evaluation,V09,856,2250,ridge,21,0.12051572043482306,1.0,0.8794842795651769
evaluation,V09,856,2250,silver_conjugate,2,0.12423700764023748,0.3431457505076194,0.21890874286738193
evaluation,V09,856,2250,silver_conjugate,3,0.14517222524965856,0.4852813742385709,0.3401091489889123
evaluation,V09,856,2250,silver_conjugate,5,0.17258143825858419,0.142135623730951,0.030445814527633175
evaluation,V09,856,2250,silver_conjugate,8,0.24062344659133883,0.6274169979695223,0.3867935513781835
evaluation,V09,856,2250,silver_conjugate,13,0.1421603318505067,0.7695526217004733,0.6273922898499666
evaluation,V09,856,2250,silver_conjugate,21,0.12051572043482306,0.6030303803300043,0.4825146598951813
evaluation,V09,856,2250,two_fifths,2,0.12423700764023748,0.3999999999999999,0.2757629923597624
evaluation,V09,856,2250,two_fifths,3,0.14517222524965856,0.40000000000000036,0.2548277747503418
evaluation,V09,856,2250,two_fifths,5,0.17258143825858419,0.0,0.17258143825858419
evaluation,V09,856,2250,two_fifths,8,0.24062344659133883,0.40000000000000036,0.15937655340866153
evaluation,V09,856,2250,two_fifths,13,0.1421603318505067,0.40000000000000036,0.25783966814949366
evaluation,V09,856,2250,two_fifths,21,0.12051572043482306,0.8000000000000007,0.6794842795651777
evaluation,V09,856,2250,phi,2,0.12423700764023748,0.47213595499957917,0.3478989473593417
evaluation,V09,856,2250,phi,3,0.14517222524965856,0.2917960675006315,0.1466238422509729
evaluation,V09,856,2250,phi,5,0.17258143825858419,0.18033988749894814,0.0077584492403639516
evaluation,V09,856,2250,phi,8,0.24062344659133883,0.11145618000168334,0.1291672665896555
evaluation,V09,856,2250,phi,13,0.1421603318505067,0.06888370749726391,0.07327662435324278
evaluation,V09,856,2250,phi,21,0.12051572043482306,0.04257247250441765,0.07794324793040541
evaluation,V09,856,2250,fibonacci_8_21,2,0.12423700764023748,0.4761904761904763,0.3519534685502388
evaluation,V09,856,2250,fibonacci_8_21,3,0.14517222524965856,0.2857142857142856,0.14054206046462703
evaluation,V09,856,2250,fibonacci_8_21,5,0.17258143825858419,0.1904761904761907,0.017894752217606502
evaluation,V09,856,2250,fibonacci_8_21,8,0.24062344659133883,0.0952380952380949,0.14538535135324393
evaluation,V09,856,2250,fibonacci_8_21,13,0.1421603318505067,0.0952380952380949,0.046922236612411794
evaluation,V09,856,2250,fibonacci_8_21,21,0.12051572043482306,0.0,0.12051572043482306
evaluation,V09,856,2250,three_eighths,2,0.12423700764023748,0.5,0.3757629923597625
evaluation,V09,856,2250,three_eighths,3,0.14517222524965856,0.25,0.10482777475034144
evaluation,V09,856,2250,three_eighths,5,0.17258143825858419,0.25,0.07741856174141581
evaluation,V09,856,2250,three_eighths,8,0.24062344659133883,0.0,0.24062344659133883
evaluation,V09,856,2250,three_eighths,13,0.1421603318505067,0.25,0.1078396681494933
evaluation,V09,856,2250,three_eighths,21,0.12051572043482306,0.25,0.12948427956517694
evaluation,V09,856,2250,one_over_e,2,0.12423700764023748,0.5284822353142307,0.4042452276739932
evaluation,V09,856,2250,one_over_e,3,0.14517222524965856,0.207276647028654,0.062104421778995444
evaluation,V09,856,2250,one_over_e,5,0.17258143825858419,0.32120558828557666,0.14862415002699247
evaluation,V09,856,2250,one_over_e,8,0.24062344659133883,0.11392894125692266,0.12669450533441617
evaluation,V09,856,2250,one_over_e,13,0.1421603318505067,0.4351345295424984,0.29297419769199173
evaluation,V09,856,2250,one_over_e,21,0.12051572043482306,0.5490634707994211,0.428547750364598
evaluation,V09,856,2250,one_third,2,0.12423700764023748,0.666666666666667,0.5424296590264295
evaluation,V09,856,2250,one_third,3,0.14517222524965856,0.0,0.14517222524965856
evaluation,V09,856,2250,one_third,5,0.17258143825858419,0.6666666666666679,0.49408522840808367
evaluation,V09,856,2250,one_third,8,0.24062344659133883,0.6666666666666679,0.426043220075329
evaluation,V09,856,2250,one_third,13,0.1421603318505067,0.6666666666666643,0.5245063348161576
evaluation,V09,856,2250,one_third,21,0.12051572043482306,3.552713678800501e-15,0.1205157204348195
evaluation,V09,862,2264,persistence,2,0.13697941405496428,0.0,0.13697941405496428
evaluation,V09,862,2264,persistence,3,0.07502263918000529,0.0,0.07502263918000529
evaluation,V09,862,2264,persistence,5,0.1475836176504326,0.0,0.1475836176504326
evaluation,V09,862,2264,persistence,8,0.1435424986511199,0.0,0.1435424986511199
evaluation,V09,862,2264,persistence,13,0.1871670418109992,0.0,0.1871670418109992
evaluation,V09,862,2264,persistence,21,0.1300346485972088,0.0,0.1300346485972088
evaluation,V09,862,2264,ridge,2,0.13697941405496428,0.0,0.13697941405496428
evaluation,V09,862,2264,ridge,3,0.07502263918000529,1.0,0.9249773608199947
evaluation,V09,862,2264,ridge,5,0.1475836176504326,1.0,0.8524163823495674
evaluation,V09,862,2264,ridge,8,0.1435424986511199,0.0,0.1435424986511199
evaluation,V09,862,2264,ridge,13,0.1871670418109992,1.0,0.8128329581890008
evaluation,V09,862,2264,ridge,21,0.1300346485972088,1.0,0.8699653514027912
evaluation,V09,862,2264,silver_conjugate,2,0.13697941405496428,0.3431457505076194,0.20616633645265514
evaluation,V09,862,2264,silver_conjugate,3,0.07502263918000529,0.4852813742385709,0.4102587350585656
evaluation,V09,862,2264,silver_conjugate,5,0.1475836176504326,0.142135623730951,0.005447993919481586
evaluation,V09,862,2264,silver_conjugate,8,0.1435424986511199,0.6274169979695223,0.48387449931840243
evaluation,V09,862,2264,silver_conjugate,13,0.1871670418109992,0.7695526217004733,0.5823855798894741
evaluation,V09,862,2264,silver_conjugate,21,0.1300346485972088,0.6030303803300043,0.4729957317327955
evaluation,V09,862,2264,two_fifths,2,0.13697941405496428,0.3999999999999999,0.26302058594503563
evaluation,V09,862,2264,two_fifths,3,0.07502263918000529,0.40000000000000036,0.32497736081999506
evaluation,V09,862,2264,two_fifths,5,0.1475836176504326,0.0,0.1475836176504326
evaluation,V09,862,2264,two_fifths,8,0.1435424986511199,0.40000000000000036,0.25645750134888046
evaluation,V09,862,2264,two_fifths,13,0.1871670418109992,0.40000000000000036,0.21283295818900116
evaluation,V09,862,2264,two_fifths,21,0.1300346485972088,0.8000000000000007,0.6699653514027919
evaluation,V09,862,2264,phi,2,0.13697941405496428,0.47213595499957917,0.3351565409446149
evaluation,V09,862,2264,phi,3,0.07502263918000529,0.2917960675006315,0.21677342832062618
evaluation,V09,862,2264,phi,5,0.1475836176504326,0.18033988749894814,0.03275626984851554
evaluation,V09,862,2264,phi,8,0.1435424986511199,0.11145618000168334,0.03208631864943656
evaluation,V09,862,2264,phi,13,0.1871670418109992,0.06888370749726391,0.11828333431373528
evaluation,V09,862,2264,phi,21,0.1300346485972088,0.04257247250441765,0.08746217609279117
evaluation,V09,862,2264,fibonacci_8_21,2,0.13697941405496428,0.4761904761904763,0.339211062135512
evaluation,V09,862,2264,fibonacci_8_21,3,0.07502263918000529,0.2857142857142856,0.2106916465342803
evaluation,V09,862,2264,fibonacci_8_21,5,0.1475836176504326,0.1904761904761907,0.04289257282575809
evaluation,V09,862,2264,fibonacci_8_21,8,0.1435424986511199,0.0952380952380949,0.048304403413025
evaluation,V09,862,2264,fibonacci_8_21,13,0.1871670418109992,0.0952380952380949,0.09192894657290429
evaluation,V09,862,2264,fibonacci_8_21,21,0.1300346485972088,0.0,0.1300346485972088
evaluation,V09,862,2264,three_eighths,2,0.13697941405496428,0.5,0.3630205859450357
evaluation,V09,862,2264,three_eighths,3,0.07502263918000529,0.25,0.1749773608199947
evaluation,V09,862,2264,three_eighths,5,0.1475836176504326,0.25,0.1024163823495674
evaluation,V09,862,2264,three_eighths,8,0.1435424986511199,0.0,0.1435424986511199
evaluation,V09,862,2264,three_eighths,13,0.1871670418109992,0.25,0.06283295818900081
evaluation,V09,862,2264,three_eighths,21,0.1300346485972088,0.25,0.11996535140279119
evaluation,V09,862,2264,one_over_e,2,0.13697941405496428,0.5284822353142307,0.3915028212592664
evaluation,V09,862,2264,one_over_e,3,0.07502263918000529,0.207276647028654,0.1322540078486487
evaluation,V09,862,2264,one_over_e,5,0.1475836176504326,0.32120558828557666,0.17362197063514406
evaluation,V09,862,2264,one_over_e,8,0.1435424986511199,0.11392894125692266,0.029613557394197243
evaluation,V09,862,2264,one_over_e,13,0.1871670418109992,0.4351345295424984,0.24796748773149924
evaluation,V09,862,2264,one_over_e,21,0.1300346485972088,0.5490634707994211,0.41902882220221227
evaluation,V09,862,2264,one_third,2,0.13697941405496428,0.666666666666667,0.5296872526117027
evaluation,V09,862,2264,one_third,3,0.07502263918000529,0.0,0.07502263918000529
evaluation,V09,862,2264,one_third,5,0.1475836176504326,0.6666666666666679,0.5190830490162353
evaluation,V09,862,2264,one_third,8,0.1435424986511199,0.6666666666666679,0.523124168015548
evaluation,V09,862,2264,one_third,13,0.1871670418109992,0.6666666666666643,0.4794996248556651
evaluation,V09,862,2264,one_third,21,0.1300346485972088,3.552713678800501e-15,0.13003464859720526
evaluation,V09,866,2276,persistence,2,0.05677363461421081,0.0,0.05677363461421081
evaluation,V09,866,2276,persistence,3,0.0561276326432667,0.0,0.0561276326432667
evaluation,V09,866,2276,persistence,5,0.05635891391085179,0.0,0.05635891391085179
evaluation,V09,866,2276,persistence,8,0.051228178399881585,0.0,0.051228178399881585
evaluation,V09,866,2276,persistence,13,0.09229155547351264,0.0,0.09229155547351264
evaluation,V09,866,2276,persistence,21,0.05528125937750872,0.0,0.05528125937750872
evaluation,V09,866,2276,ridge,2,0.05677363461421081,0.0,0.05677363461421081
evaluation,V09,866,2276,ridge,3,0.0561276326432667,1.0,0.9438723673567333
evaluation,V09,866,2276,ridge,5,0.05635891391085179,1.0,0.9436410860891482
evaluation,V09,866,2276,ridge,8,0.051228178399881585,0.0,0.051228178399881585
evaluation,V09,866,2276,ridge,13,0.09229155547351264,1.0,0.9077084445264874
evaluation,V09,866,2276,ridge,21,0.05528125937750872,1.0,0.9447187406224913
evaluation,V09,866,2276,silver_conjugate,2,0.05677363461421081,0.3431457505076194,0.2863721158934086
evaluation,V09,866,2276,silver_conjugate,3,0.0561276326432667,0.4852813742385709,0.4291537415953042
evaluation,V09,866,2276,silver_conjugate,5,0.05635891391085179,0.142135623730951,0.08577670982009922
evaluation,V09,866,2276,silver_conjugate,8,0.051228178399881585,0.6274169979695223,0.5761888195696407
evaluation,V09,866,2276,silver_conjugate,13,0.09229155547351264,0.7695526217004733,0.6772610662269607
evaluation,V09,866,2276,silver_conjugate,21,0.05528125937750872,0.6030303803300043,0.5477491209524956
evaluation,V09,866,2276,two_fifths,2,0.05677363461421081,0.3999999999999999,0.3432263653857891
evaluation,V09,866,2276,two_fifths,3,0.0561276326432667,0.40000000000000036,0.34387236735673365
evaluation,V09,866,2276,two_fifths,5,0.05635891391085179,0.0,0.05635891391085179
evaluation,V09,866,2276,two_fifths,8,0.051228178399881585,0.40000000000000036,0.34877182160011877
evaluation,V09,866,2276,two_fifths,13,0.09229155547351264,0.40000000000000036,0.3077084445264877
evaluation,V09,866,2276,two_fifths,21,0.05528125937750872,0.8000000000000007,0.744718740622492
evaluation,V09,866,2276,phi,2,0.05677363461421081,0.47213595499957917,0.41536232038536836
evaluation,V09,866,2276,phi,3,0.0561276326432667,0.2917960675006315,0.23566843485736477
evaluation,V09,866,2276,phi,5,0.05635891391085179,0.18033988749894814,0.12398097358809634
evaluation,V09,866,2276,phi,8,0.051228178399881585,0.11145618000168334,0.06022800160180175
evaluation,V09,866,2276,phi,13,0.09229155547351264,0.06888370749726391,0.02340784797624873
evaluation,V09,866,2276,phi,21,0.05528125937750872,0.04257247250441765,0.012708786873091071
evaluation,V09,866,2276,fibonacci_8_21,2,0.05677363461421081,0.4761904761904763,0.41941684157626546
evaluation,V09,866,2276,fibonacci_8_21,3,0.0561276326432667,0.2857142857142856,0.2295866530710189
evaluation,V09,866,2276,fibonacci_8_21,5,0.05635891391085179,0.1904761904761907,0.1341172765653389
evaluation,V09,866,2276,fibonacci_8_21,8,0.051228178399881585,0.0952380952380949,0.044009916838213314
evaluation,V09,866,2276,fibonacci_8_21,13,0.09229155547351264,0.0952380952380949,0.0029465397645822566
evaluation,V09,866,2276,fibonacci_8_21,21,0.05528125937750872,0.0,0.05528125937750872
evaluation,V09,866,2276,three_eighths,2,0.05677363461421081,0.5,0.4432263653857892
evaluation,V09,866,2276,three_eighths,3,0.0561276326432667,0.25,0.1938723673567333
evaluation,V09,866,2276,three_eighths,5,0.05635891391085179,0.25,0.1936410860891482
evaluation,V09,866,2276,three_eighths,8,0.051228178399881585,0.0,0.051228178399881585
evaluation,V09,866,2276,three_eighths,13,0.09229155547351264,0.25,0.15770844452648736
evaluation,V09,866,2276,three_eighths,21,0.05528125937750872,0.25,0.19471874062249128
evaluation,V09,866,2276,one_over_e,2,0.05677363461421081,0.5284822353142307,0.47170860070001985
evaluation,V09,866,2276,one_over_e,3,0.0561276326432667,0.207276647028654,0.1511490143853873
evaluation,V09,866,2276,one_over_e,5,0.05635891391085179,0.32120558828557666,0.26484667437472487
evaluation,V09,866,2276,one_over_e,8,0.051228178399881585,0.11392894125692266,0.06270076285704107
evaluation,V09,866,2276,one_over_e,13,0.09229155547351264,0.4351345295424984,0.3428429740689858
evaluation,V09,866,2276,one_over_e,21,0.05528125937750872,0.5490634707994211,0.49378221142191236
evaluation,V09,866,2276,one_third,2,0.05677363461421081,0.666666666666667,0.6098930320524562
evaluation,V09,866,2276,one_third,3,0.0561276326432667,0.0,0.0561276326432667
evaluation,V09,866,2276,one_third,5,0.05635891391085179,0.6666666666666679,0.6103077527558161
evaluation,V09,866,2276,one_third,8,0.051228178399881585,0.6666666666666679,0.6154384882667863
evaluation,V09,866,2276,one_third,13,0.09229155547351264,0.6666666666666643,0.5743751111931517
evaluation,V09,866,2276,one_third,21,0.05528125937750872,3.552713678800501e-15,0.055281259377505165
evaluation,V09,878,2309,persistence,2,0.10269675638586129,0.0,0.10269675638586129
evaluation,V09,878,2309,persistence,3,0.13008744062837763,0.0,0.13008744062837763
evaluation,V09,878,2309,persistence,5,0.12237377038428465,0.0,0.12237377038428465
evaluation,V09,878,2309,persistence,8,0.08940342888258834,0.0,0.08940342888258834
evaluation,V09,878,2309,persistence,13,0.1333632108193854,0.0,0.1333632108193854
evaluation,V09,878,2309,persistence,21,0.11348713145151312,0.0,0.11348713145151312
evaluation,V09,878,2309,ridge,2,0.10269675638586129,0.0,0.10269675638586129
evaluation,V09,878,2309,ridge,3,0.13008744062837763,1.0,0.8699125593716224
evaluation,V09,878,2309,ridge,5,0.12237377038428465,1.0,0.8776262296157153
evaluation,V09,878,2309,ridge,8,0.08940342888258834,0.0,0.08940342888258834
evaluation,V09,878,2309,ridge,13,0.1333632108193854,1.0,0.8666367891806146
evaluation,V09,878,2309,ridge,21,0.11348713145151312,1.0,0.8865128685484869
evaluation,V09,878,2309,silver_conjugate,2,0.10269675638586129,0.3431457505076194,0.24044899412175813
evaluation,V09,878,2309,silver_conjugate,3,0.13008744062837763,0.4852813742385709,0.35519393361019325
evaluation,V09,878,2309,silver_conjugate,5,0.12237377038428465,0.142135623730951,0.019761853346666358
evaluation,V09,878,2309,silver_conjugate,8,0.08940342888258834,0.6274169979695223,0.538013569086934
