angle_deg,elevation_rank,path_type,lateral_index,radius_mm,z_mm,x_ara,nearest_lateral_spacing_ara,exact_elevation_tie
130,39,control,4,1033.3333392291786,77.75947,0.16666670724403232,0.0,False
130,40,control,1,999.9999978122128,79.47502,0.0,0.14000001168417356,False
130,41,control,41,1399.9999974301252,80.34126,2.0,0.04999996348037139,False
135,1,thalweg,25,1266.7407721602556,27.24536,1.333703880860144,0.0,False
135,2,control,20,1200.0952650687777,27.28382,1.000476342487314,0.0,False
135,3,control,28,1266.7407721602556,27.57403,1.333703880860144,0.0,False
135,4,control,21,1200.0952650687777,27.639,1.000476342487314,0.0,False
135,5,control,30,1300.1499695099944,27.6902,1.5007498690703405,0.0,False
135,6,control,27,1266.7407721602556,27.77763,1.333703880860144,0.0,False
135,7,control,22,1233.4166680405644,27.92841,1.167083358803909,0.0,False
135,8,control,31,1300.1499695099944,28.00633,1.5007498690703405,0.0,False
135,9,control,29,1300.0666723311706,28.01726,1.5003333831725774,0.00041648589776310807,False
135,10,control,32,1333.4696754255062,28.317,1.6673484001054866,0.0,False
135,11,control,19,1200.0952650687777,28.38156,1.000476342487314,0.0,False
135,12,control,23,1233.4166680405644,28.6562,1.167083358803909,0.0,False
135,13,control,33,1333.4696754255062,28.82742,1.6673484001054866,0.0,False
135,14,control,18,1169.0000039497938,28.97455,0.8450000355321168,0.005000022804193982,False
135,15,control,26,1266.7407721602556,29.09558,1.333703880860144,0.0,False
135,16,control,17,1167.9999993977042,29.25304,0.8400000127279228,0.005000022804193982,False
135,17,control,24,1233.4166680405644,29.65539,1.167083358803909,0.0,False
135,18,control,16,1166.6944681475995,31.07655,0.8334723564202884,0.006527656307634411,False
135,19,control,15,1135.9999951521918,32.10083,0.6799999901005046,0.004999952093515447,False
135,20,control,34,1333.4696754255062,32.9035,1.6673484001054866,0.0,False
135,21,control,14,1135.0000047422377,33.3107,0.6750000380069892,0.004999952093515447,False
135,22,control,12,1133.3666729305105,34.7525,0.6668333788769022,0.003166636325894201,False
135,23,control,13,1134.0000001901483,34.86523,0.6700000152027964,0.003166636325894201,False
135,24,control,11,1101.999995944636,36.90246,0.5099999925753793,0.009499979688358584,False
135,25,control,35,1366.7916723669891,39.07306,1.8339583862705884,0.0,False
135,26,control,10,1100.1000000235877,40.73406,0.5005000128870207,0.0002916815497914227,False
135,27,control,9,1100.0416637141398,43.63406,0.5002083313372293,0.0002916815497914227,False
135,28,control,8,1067.99999673708,46.81518,0.33999999505025175,0.004999952093514337,False
135,29,control,36,1366.7916723669891,48.03922,1.8339583862705884,0.0,False
135,30,control,7,1067.0000063271261,53.1582,0.3350000429567374,0.0016666506978381124,False
135,31,control,37,1366.7916723669891,53.63178,1.8339583862705884,0.0,False
135,32,control,38,1366.7916723669891,60.18467,1.8339583862705884,0.0,False
135,33,control,6,1066.6666761904748,61.29052,0.3333333922588993,0.0016666506978381124,False
135,34,control,5,1035.0000020816137,69.26477,0.17500002032931924,0.005000022804192816,False
135,35,control,39,1390.0000058699748,69.51998,1.9500000548007768,0.02499997259961151,False
135,36,control,4,1033.9999975295243,75.67013,0.16999999752512643,0.0033333013956773627,False
135,37,control,3,1033.3333372562215,75.80795,0.16666669612944907,0.0033333013956773627,False
135,38,control,2,1024.9999989871244,76.20969,0.12500000441941747,0.041666691710031595,False
135,39,control,1,999.9999983219684,78.93503,0.0,0.12500000441941747,False
135,40,control,40,1395.0000003461516,79.79538,1.9750000274003883,0.02499997259961151,False
135,41,control,41,1399.9999948223285,90.59295,2.0,0.02499997259961173,False
140,1,thalweg,26,1266.7407706836652,27.05897,1.3337038656312417,0.0,False
140,2,control,21,1200.095267857845,27.09717,1.0004763511838357,0.0,False
140,3,control,29,1266.7407706836652,27.3854,1.3337038656312417,0.0,False
140,4,control,22,1200.095267857845,27.44992,1.0004763511838357,0.0,False
140,5,control,31,1300.1499692670686,27.50077,1.500749858707824,0.0,False
140,6,control,28,1266.7407706836652,27.5876,1.3337038656312417,0.0,False
140,7,control,23,1233.4166710197583,27.73735,1.1670833671525478,0.0,False
140,8,control,32,1300.1499692670686,27.81474,1.500749858707824,0.0,False
140,9,control,30,1300.0666731225306,27.8256,1.5003333779847359,0.0004164807230881973,False
140,10,control,33,1333.4696682722667,28.12328,1.6673483538929528,0.0,False
140,11,control,20,1200.095267857845,28.1874,1.0004763511838357,0.0,False
140,12,control,24,1233.4166710197583,28.46016,1.1670833671525478,0.0,False
140,13,control,34,1333.4696682722667,28.63021,1.6673483538929528,0.0,False
140,14,control,19,1166.6944736537475,28.77634,0.8334723800038225,0.0,False
140,15,control,27,1266.7407706836652,28.89653,1.3337038656312417,0.0,False
140,16,control,18,1166.6944736537475,29.05292,0.8334723800038225,0.0,False
140,17,control,25,1233.4166710197583,29.45251,1.1670833671525478,0.0,False
140,18,control,17,1166.6944736537475,30.86395,0.8334723800038225,0.0,False
140,19,control,16,1133.3666685891112,31.88122,0.6668333545214641,0.0,False
140,20,control,35,1333.4696682722667,32.67841,1.6673483538929528,0.0,False
140,21,control,15,1133.3666685891112,33.08282,0.6668333545214641,0.0,False
140,22,control,13,1133.3666685891112,34.51476,0.6668333545214641,0.0,False
140,23,control,14,1133.3666685891112,34.62672,0.6668333545214641,0.0,False
140,24,control,12,1100.041673965601,36.65001,0.5002083812447493,0.0,False
140,25,control,36,1366.791666841347,38.80576,1.8339583468975031,0.0,False
140,26,control,11,1100.041673965601,40.45539,0.5002083812447493,0.0,False
140,27,control,10,1100.041673965601,43.33556,0.5002083812447493,0.0,False
140,28,control,9,1066.7221670015826,46.49492,0.3336108462655208,0.0002774639168377502,False
140,29,control,37,1366.791666841347,47.71059,1.8339583468975031,0.0,False
140,30,control,8,1066.666674218268,52.79454,0.33333338234868304,0.0,False
140,31,control,38,1366.791666841347,53.26488,1.8339583468975031,0.0,False
140,32,control,39,1366.791666841347,59.77295,1.8339583468975031,0.0,False
140,33,control,7,1066.666674218268,60.87123,0.33333338234868304,0.0,False
140,34,control,6,1033.3333392291786,68.79093,0.16666670724403232,0.0,False
140,35,control,40,1390.000004743603,69.04439,1.9500000365196286,0.04999996348037139,False
140,36,control,5,1033.3333392291786,75.15247,0.16666670724403232,0.0,False
140,37,control,3,1033.3333392291786,75.28935,0.16666670724403232,0.0,False
140,38,control,4,1033.3333392291786,76.7028,0.16666670724403232,0.0,False
140,39,control,2,1005.0000050298563,78.39504,0.02500003611209822,0.02500003611209822,False
140,40,control,41,1399.9999974301252,79.2495,2.0,0.04999996348037139,False
140,41,control,1,999.9999978122128,80.51039,0.0,0.02500003611209822,False
145,1,thalweg,25,1211.89619817069,24.79627,1.05948099989687,0.00538848982519613,False
145,2,control,31,1280.3965986473734,24.84272,1.4019830029079245,0.005062005422646898,False
145,3,control,26,1243.6071022082508,24.92801,1.2180355203752264,0.00489348532004974,False
145,4,control,21,1176.0366028821206,25.56035,0.8801830231254578,0.005222521627730514,False
145,5,control,20,1174.9920985584886,25.78965,0.8749605014977273,0.004934987608818053,False
145,6,control,32,1281.4447010369947,26.883,1.4072235148656347,0.005240511957710137,False
145,7,control,27,1244.5857992704673,27.28511,1.2229290056952762,0.00489348532004974,False
145,8,control,19,1174.0051010385337,27.37635,0.8700255138889093,0.004934987608818053,False
145,9,control,23,1209.7882996727308,27.50921,1.04894150738776,0.004910975916279758,False
145,10,control,30,1279.3841975646992,27.74315,1.3969209974852776,0.0048799884725532205,False
145,11,control,18,1142.4001032093236,27.86728,0.7120005244532766,0.005680005314064318,False
145,12,control,33,1313.2091975889534,28.36136,1.5660459979164718,0.0048700429976871185,False
145,13,control,24,1210.8185002076257,28.5156,1.0540925100716738,0.005151002683913886,False
145,14,control,22,1208.8061044912747,28.64437,1.0440305314714802,0.004910975916279758,False
145,15,control,28,1245.6058044636397,28.88165,1.2280290316704843,0.005100025975208089,False
145,16,control,29,1278.408199871977,29.0396,1.3920410090127244,0.0048799884725532205,False
145,17,control,17,1141.2641021485924,29.42108,0.7063205191392122,0.005328997206449637,False
145,18,control,34,1314.183206186706,30.42171,1.570916040914159,0.0048700429976871185,False
145,19,control,16,1140.1983027092556,31.80123,0.7009915219327626,0.004970996947599504,False
145,20,control,35,1315.1895039916312,36.03898,1.5759475299480055,0.005031489033846537,False
145,21,control,15,1139.2041033215576,36.23242,0.6960205249851631,0.004970996947599504,False
145,22,control,14,1106.5102938280156,39.96086,0.532551477217895,0.005504951836382332,False
145,23,control,36,1348.0102952526795,40.52203,1.7400514865539687,0.004861498408823994,False
145,24,control,13,1105.4093034627567,41.94223,0.5270465253815126,0.00503101797891925,False
145,25,control,37,1348.9825949326626,42.81725,1.7449129849627927,0.004861498408823994,False
145,26,control,12,1104.4030998688168,44.41899,0.5220155074025934,0.00503101797891925,False
145,27,control,11,1073.105713798156,47.86071,0.3655285767625264,0.0065175716532083205,False
145,28,control,38,1349.984104326374,49.96863,1.7499205319405269,0.005007546977734201,False
145,29,control,10,1071.8021994699031,51.67722,0.3590110051093181,0.005850634945686106,False
145,30,control,9,1070.6320724829102,55.23545,0.353160370163632,0.005150142489263154,False
145,31,control,39,1351.0144048080188,57.37013,1.7550720343581903,0.005151502417663378,False
145,32,control,8,1069.602043986945,61.1805,0.34801022767436884,0.005150142489263154,False
145,33,control,40,1382.8111987586703,66.26355,1.9140560044027877,0.08594399559721233,False
145,34,control,5,1034.801018415399,75.45093,0.17400509949777287,0.005500388717474658,False
145,35,control,4,1006.6666687968973,75.58195,0.03333335114748167,0.0,False
145,36,control,3,1006.6666687968973,76.55321,0.03333335114748167,0.0,False
145,37,control,6,1035.901096156878,76.82097,0.17950548821524753,0.005500388717474658,False
145,38,control,7,1037.2678019407613,77.01218,0.18633901714718584,0.00683352893193831,False
145,39,control,2,1003.3333336882574,77.45814,0.01666667557374055,0.01666667557374055,False
145,40,control,41,1399.9999978466142,77.81397,2.0,0.08594399559721233,False
145,41,control,1,999.9999985796177,78.36307,0.0,0.01666667557374055,False
150,1,thalweg,28,1283.8754654945571,18.78585,1.4193773177813602,0.006105998921755562,False
150,2,control,27,1282.6542656877687,19.41919,1.4132713188596047,0.006105998921755562,False
150,3,control,22,1213.333366045611,19.95,1.0666668270170554,0.006300505897448794,False
150,4,control,26,1250.5257632503303,20.05253,1.2526288096239324,0.0064725003781826995,False
150,5,control,32,1319.7765614902241,20.06739,1.5988827944616024,0.006115475329892428,False
150,6,control,21,1212.0732648429691,20.21326,1.0603663211196066,0.006077997806228197,False
150,7,control,23,1214.6370683674998,20.96399,1.0731853385067331,0.006518511489677747,False
150,8,control,31,1318.5534664017734,21.2297,1.59276731913171,0.006115475329892428,False
150,9,control,30,1286.4174684594645,21.47201,1.4320873323723735,0.006436995097669929,False
150,10,control,29,1285.130069416277,21.495,1.4256503372747036,0.006273019493343357,False
150,11,control,25,1249.2312631509096,21.54545,1.2461563092457497,0.0064725003781826995,False
150,12,control,20,1210.857665259389,21.85409,1.0542883233133784,0.006077997806228197,False
150,13,control,33,1323.62226677702,22.17595,1.6181113205422921,0.0192285260806897,False
150,14,control,24,1246.7555623646876,22.24593,1.2337778055420727,0.01237850370367699,False
150,15,control,34,1355.6776661461452,23.46786,1.778388314443114,0.006256510330373333,False
150,16,control,19,1178.753364714414,24.15532,0.893766823537799,0.006583475417447526,False
150,17,control,18,1177.4366696067325,26.53304,0.8871833481203515,0.006322503680986968,False
150,18,control,17,1176.1721688473021,28.56409,0.8808608444393645,0.006322503680986968,False
150,19,control,35,1356.9289682352103,29.84217,1.7846448247734874,0.006256510330373333,False
150,20,control,16,1144.2772633490492,33.50509,0.7213863198781598,0.013675988124800753,False
150,21,control,15,1141.5420656738347,36.8549,0.7077103317533591,0.006355007295506088,False
150,22,control,14,1140.2710641913811,42.21338,0.701355324457853,0.006021480863750317,False
150,23,control,13,1139.0667679965043,45.32597,0.6953338435941027,0.006021480863750317,False
150,24,control,12,1107.0196616897783,47.23881,0.5350983150045149,0.006839001834608949,False
150,25,control,36,1358.2065647227193,48.36471,1.791032807093665,0.006387982320177565,False
150,26,control,11,1105.6518612977256,51.82459,0.5282593131699059,0.006409465392293923,False
150,27,control,37,1390.3529655539164,55.06209,1.9517648082964867,0.006128982826869356,False
150,28,control,38,1391.5787621418121,58.68331,1.957893791123356,0.006128982826869356,False
150,29,control,10,1104.3699681957144,61.141,0.521849847777612,0.006409465392293923,False
150,30,control,39,1392.8287692824251,64.76913,1.9641438267115878,0.006250035588231784,False
150,31,control,40,1394.1028667129608,67.50533,1.9705143137472199,0.006370487035632033,False
150,32,control,9,1072.751418557349,70.44295,0.36375710249045773,0.007745748266271446,False
150,33,control,8,1071.202268875632,74.24524,0.3560113542241863,0.007149476059983617,False
150,34,control,7,1069.7723736373634,77.93828,0.34886187816420267,0.007149476059983617,False
150,35,control,6,1067.2987380366142,77.94092,0.3364937003876995,0.012368177776503175,False
150,36,control,5,1035.5396804271165,77.94377,0.1776984152577913,0.008026094229160508,False
150,37,control,4,1033.9344615517914,77.94906,0.16967232102863078,0.00683346991277356,False
150,38,control,3,1032.5677675441261,77.96005,0.16283885111585722,0.00683346991277356,False
150,39,control,41,1400.0000040718662,78.0,2.0,0.02948568625278014,False
150,40,control,2,1003.3333392172087,78.02597,0.016666712166922455,0.016666712166922455,False
150,41,control,1,999.99999672258,78.11345,0.0,0.016666712166922455,False
155,1,thalweg,20,1186.0809716741126,21.7338,0.9304048535563489,0.01537651196764811,False
155,2,control,21,1217.3725703196337,22.50345,1.0868628476140094,0.007150996585442826,False
155,3,control,22,1218.8027696291347,22.81265,1.0940138441994522,0.007150996585442826,False
155,4,control,23,1221.783965486923,22.96725,1.1089198235674746,0.007747020464381915,False
155,5,control,24,1223.3333695715794,23.04455,1.1166668440318566,0.007747020464381915,False
155,6,control,33,1333.5807654216842,23.12185,1.6679038262068508,0.007650521022813939,False
155,7,control,25,1254.6287663312894,23.15883,1.2731438286605619,0.014562481580491005,False
155,8,control,28,1290.4730655187946,23.1832,1.452365325548909,0.014301500808725276,False
155,9,control,26,1257.541262631936,23.21597,1.2877063102410529,0.00753800326050591,False
155,10,control,27,1259.048863276039,23.24454,1.2952443135015588,0.00753800326050591,False
155,11,control,31,1297.849568772157,23.25883,1.4892478420113937,0.015202503655556976,False
155,12,control,32,1329.1489696539966,23.27311,1.6457448472508531,0.02215897895599772,False
155,13,control,19,1183.0056692968983,23.74902,0.9150283415887008,0.007333504893279441,False
155,14,control,30,1294.8090680571763,24.58403,1.4740453383558367,0.007378511998202386,False
155,15,control,18,1181.5389683260237,25.79571,0.9076948366954214,0.007089013673499345,False
155,16,control,29,1293.333365665365,25.89496,1.4666668263576343,0.007378511998202386,False
155,17,control,17,1180.1211655988457,26.84518,0.900605823021922,0.007089013673499345,False
155,18,control,16,1147.258067106024,28.42809,0.7362903296860733,0.0076009950812427896,False
155,19,control,34,1335.1108696181293,28.60672,1.6755543472296648,0.007650521022813939,False
155,20,control,15,1145.7378680978406,30.18847,0.7286893346048305,0.007302993707230532,False
155,21,control,35,1366.411263676647,32.32366,1.832056318352541,0.014667033971036192,False
155,22,control,14,1144.2772693641434,32.65404,0.7213863408976,0.007302993707230532,False
155,23,control,36,1369.3446704552916,34.84887,1.846723352323577,0.007512971450946537,False
155,24,control,13,1111.606271433716,36.28494,0.5580313503788181,0.008031531774752021,False
155,25,control,37,1370.8472647375092,40.86618,1.8542363237745236,0.007512971450946537,False
155,26,control,12,1109.9999650872876,44.58231,0.5499998186040661,0.008031531774752021,False
155,27,control,11,1107.019672996824,48.24123,0.5350983580726919,0.0068390158391922196,False
155,28,control,10,1105.6518698362422,53.8939,0.5282593422334997,0.0068390158391922196,False
155,29,control,38,1372.3733690380077,55.76245,1.861866845317498,0.007630521542974389,False
155,30,control,8,1071.2022705366205,59.33108,0.35601134482156616,0.007149453052660959,False
155,31,control,7,1069.7723799336743,59.45695,0.3488618917689052,0.006517574557353578,False
155,32,control,9,1074.4126818051027,59.55412,0.3720634012491378,0.016052056427571626,False
155,33,control,39,1389.999994777819,61.22667,1.949999974484126,0.025000023323394238,False
155,34,control,6,1068.4688650291191,62.02066,0.3423443172115516,0.006517574557353578,False
155,35,control,5,1035.5396749718038,65.05652,0.17769836605148115,0.00802602821378523,False
155,36,control,40,1394.9999994159714,68.70824,1.9749999978075203,0.025000002192479664,False
155,37,control,4,1033.9344693375629,68.76248,0.16967233783769592,0.006833512278225429,False
155,38,control,3,1032.5677668891685,74.33732,0.1628388255594705,0.006833512278225429,False
155,39,control,2,1030.6601274504676,77.03887,0.15330062831536298,0.00953819724410751,False
155,40,control,1,1000.0000019500558,79.74024,0.0,0.15330062831536298,False
155,41,control,41,1399.9999998279409,79.82137,2.0,0.025000002192479664,False
160,1,thalweg,30,1300.9841019470985,18.82821,1.5049205097205052,0.017409473047115487,False
160,2,control,29,1271.049601456312,19.46044,1.3552480082009348,0.018304985151815778,False
160,3,control,31,1304.465996578258,19.51377,1.5223299827676207,0.017409473047115487,False
160,4,control,32,1308.0496024906965,21.02193,1.5402480122179563,0.009144006668896143,False
160,5,control,28,1267.3886044030944,21.3509,1.336943023049119,0.008941528153122658,False
160,6,control,33,1309.8784038358924,22.15004,1.5493920188868524,0.009144006668896143,False
160,7,control,23,1224.9705018162747,22.98074,1.1248525114390393,0.008661990878691572,False
160,8,control,27,1265.600298761306,23.02924,1.3280014948959964,0.008941528153122658,False
160,9,control,22,1223.2381036297215,23.10053,1.1161905205603477,0.008661990878691572,False
160,10,control,25,1230.3700971265268,23.40085,1.1518504878217597,0.009164489892719452,False
160,11,control,21,1191.5496050835222,23.40707,0.9577480288184612,0.009277030162183397,False
160,12,control,24,1228.5371991365407,23.54738,1.1426859979290402,0.009164489892719452,False
160,13,control,26,1262.11110278841,23.68823,1.310555515140427,0.017445979755569496,False
160,14,control,20,1189.6941990395028,24.70206,0.9484709986562778,0.009277030162183397,False
160,15,control,34,1341.5836973474718,24.84342,1.707918485455115,0.00874802041875844,False
160,16,control,35,1343.3333014421457,25.52709,1.7166665058738735,0.00874802041875844,False
160,17,control,36,1346.9002012454198,27.25445,1.7345010047789082,0.009083505326814345,False
160,18,control,17,1152.7540978752775,27.66247,0.7637704939881822,0.018646463363428012,False
160,19,control,18,1182.671297625003,28.22669,0.9133564918029886,0.017147996869998572,False
160,20,control,16,1149.024805179311,28.30971,0.7451240306247542,0.008959038217484006,False
160,21,control,19,1186.1008970204127,28.84027,0.9305044886729872,0.017147996869998572,False
160,22,control,15,1147.2329975246284,29.31493,0.7361649924072702,0.008959038217484006,False
160,23,control,14,1143.8035971920253,31.09959,0.7190179908512984,0.01714700155597182,False
160,24,control,13,1114.0072036209338,35.53795,0.5700360239258911,0.019111033174907144,False
160,25,control,37,1348.7169023221238,37.4386,1.7435845101057226,0.009083505326814345,False
160,26,control,12,1110.1849969620914,38.40342,0.550924990750984,0.017829975080201232,False
160,27,control,11,1106.6190019237897,41.4729,0.5330950156707828,0.008397003291778282,False
160,28,control,10,1104.93960125495,47.8706,0.5246980123790045,0.008397003291778282,False
160,29,control,9,1073.3333397609156,52.41476,0.3666667058953752,0.009781489920642816,False
160,30,control,8,1071.3770417645744,58.7341,0.3568852159747324,0.009781489920642816,False
160,31,control,38,1380.4555986551063,62.66018,1.9022779907799583,0.0175639921792623,False
160,32,control,7,1067.746024979155,62.7993,0.33873013216097203,0.00830638584124066,False
160,33,control,6,1066.084747800536,66.83499,0.33042374631973137,0.00830638584124066,False
160,34,control,39,1383.9683971128882,70.23051,1.9198419829592206,0.008934522434530301,False
160,35,control,5,1034.8454158501356,73.11221,0.1742270875428195,0.020784455039676658,False
160,36,control,40,1385.7553016109493,76.44957,1.928776505393751,0.008934522434530301,False
160,37,control,2,1025.9010964435129,81.33719,0.12950549078888954,0.014859582706366059,False
160,38,control,41,1400.0000006211246,81.61646,2.0,0.0712234946062491,False
160,39,control,1,999.999998124042,82.25335,0.0,0.12950549078888954,False
160,40,control,3,1028.8730130033389,82.2782,0.1443650734952556,0.009077559007887231,False
160,41,control,4,1030.68852481625,83.21921,0.15344263250314283,0.009077559007887231,False
165,1,thalweg,22,1206.3766372881585,25.235,1.0318831688342074,0.01816500776108554,False
165,2,control,21,1202.7436357593672,25.50829,1.0137181610731218,0.01816500776108554,False
165,3,control,23,1210.1376405610763,25.78413,1.0506881853200525,0.018805016485845094,False
165,4,control,31,1291.5147372317074,26.03324,1.4575736712968297,0.018884009476374697,False
165,5,control,25,1216.006537749373,26.12132,1.0800326714507504,0.00992798743772405,False
165,6,control,30,1287.7379353607855,26.46539,1.438689661820455,0.018884009476374697,False
165,7,control,29,1258.6762420957332,26.50274,1.2933811945582359,0.019876520244171303,False
165,8,control,19,1169.4491431102429,26.56645,0.8472456967540759,0.009648461904908978,False
165,9,control,27,1250.82613801191,26.59417,1.25413067388603,0.018850001205162226,False
165,10,control,24,1214.0209402746314,26.75756,1.0701046840130264,0.00992798743772405,False
165,11,control,18,1165.7007389047178,26.76718,0.828503675605601,0.017966488183696838,False
165,12,control,20,1171.3788354787819,26.81378,0.8568941586589849,0.009648461904908978,False
165,13,control,33,1299.3399343454994,27.28388,1.4966996571180764,0.019784489544347528,False
165,14,control,28,1254.700938072532,27.29942,1.2735046743140646,0.0193740004280345,False
165,15,control,26,1247.0561377951867,27.31613,1.2352806726808678,0.018850001205162226,False
165,16,control,34,1330.3018356222442,27.50055,1.6515091645000213,0.009506995362785986,False
165,17,control,32,1295.3830364621442,27.6366,1.4769151675737289,0.019341496276899184,False
165,18,control,17,1162.1074412911482,27.99129,0.8105371874219042,0.017966488183696838,False
165,19,control,35,1332.203234682541,30.43535,1.6610161598628073,0.009506995362785986,False
165,20,control,16,1130.6948426235754,31.1231,0.6534741930712884,0.019113007299046858,False
165,21,control,13,1121.4985358901688,31.26839,0.6074926591077638,0.017664040361317412,False
165,22,control,15,1126.8722411884144,31.52261,0.6343611857722415,0.009204486303160286,False
165,23,control,14,1125.0313439396525,31.60715,0.6251566994690813,0.009204486303160286,False
165,24,control,12,1090.0137388157082,32.33147,0.4500686727203815,0.019110994334149867,False
165,25,control,11,1086.191539973524,35.21437,0.4309576783862316,0.01782999455032802,False
165,26,control,10,1082.6255410864521,38.50643,0.4131276838359036,0.008397019269314077,False
165,27,control,36,1336.0665442739269,40.52169,1.6803327079442905,0.019316548081483198,False
165,28,control,9,1080.9461372434182,41.10287,0.4047306645665895,0.008397019269314077,False
165,29,control,8,1049.3398804802391,41.6406,0.24669937973169895,0.019104688076096693,False
165,30,control,7,1045.5189428896574,50.79381,0.22759469165560225,0.017138269655006727,False
165,31,control,37,1340.0089363768461,59.85954,1.7000446685859907,0.01971196064170022,False
165,32,control,6,1042.0912889807578,61.29048,0.21045642200059553,0.014895189052380298,False
165,33,control,38,1370.989442848487,65.15663,1.8549472019430158,0.01911446312283127,False
165,34,control,5,1039.1122511894907,71.01131,0.19556123294821523,0.014895189052380298,False
165,35,control,4,1006.6950611972029,75.37744,0.03347528194163624,0.009077548649455924,False
165,36,control,39,1374.812335448403,77.19196,1.874061665065847,0.009694016706293107,False
165,37,control,3,1004.8795514790182,78.69722,0.024397733292180313,0.009077548649455924,False
165,38,control,40,1376.7511387771601,82.08866,1.8837556817721401,0.009694016706293107,False
165,39,control,2,1001.9076354844792,82.1438,0.009538153223669769,0.009538153223669769,False
165,40,control,1,1000.0000048520458,86.01959,0.0,0.009538153223669769,False
165,41,control,41,1400.000002272822,86.98535,2.0,0.11624431822785986,False
170,1,thalweg,34,1320.6936942233708,23.27516,1.6034684894225977,0.022680973319908038,False
170,2,control,30,1278.1686033394988,23.43395,1.390843034274027,0.022957529507326768,False
170,3,control,29,1273.5770974537802,23.48466,1.3678855047667002,0.022522970590521663,False
170,4,control,21,1188.5618042519045,23.50952,0.9428090372994992,0.02326804335603916,False
170,5,control,22,1193.333303665474,23.5667,0.9666665344491671,0.023857497149667894,False
170,6,control,33,1316.1574995749463,23.60624,1.5807875161026896,0.022298005470731574,False
170,7,control,23,1222.011002326791,23.61584,1.1100550282475106,0.022297504384444,False
170,8,control,24,1226.4705031883857,23.62387,1.1323525326319546,0.022297504384444,False
170,9,control,25,1231.0362975344442,23.81144,1.1551815044405405,0.022828971808585896,False
170,10,control,27,1264.6591036834195,23.87077,1.3232955357619731,0.022066998414205452,False
170,11,control,31,1282.8427036027153,23.89387,1.4142135356702603,0.023370501396233312,False
170,12,control,26,1235.7022941878608,24.03229,1.178511487787635,0.023329983347094574,False
170,13,control,28,1269.0725033511246,24.52237,1.3453625341761786,0.022066998414205452,False
170,14,control,35,1325.3033044866036,24.68449,1.626516540817806,0.02304805139520827,False
170,15,control,20,1183.9081955966565,24.79238,0.91954099394346,0.022632490104843694,False
170,16,control,32,1311.6978984960945,24.79512,1.558489510631958,0.022298005470731574,False
170,17,control,19,1179.3816975912116,26.60622,0.8969085038386163,0.021947984427866607,False
170,18,control,36,1354.3382003676584,27.32479,1.7716910207209637,0.022125485869981087,False
170,19,control,18,1174.9921007206926,28.50015,0.8749605194107497,0.021947984427866607,False
170,20,control,17,1146.2113965950118,30.29383,0.7310569982888208,0.023950000189537635,False
170,21,control,16,1141.4213965735319,30.62981,0.7071069980992831,0.023163966211391163,False
170,22,control,37,1358.7632975264785,31.05371,1.7938165065909448,0.022125485869981087,False
170,23,control,15,1136.788603347142,32.12256,0.683943031887892,0.022295523232456982,False
170,24,control,14,1132.3294987159434,36.04433,0.661647508655435,0.022295523232456982,False
170,25,control,38,1363.2568962296314,39.81339,1.8162845001837644,0.02246799359281959,False
170,26,control,13,1104.1366982139637,40.73598,0.5206835056620928,0.025147905403238024,False
170,27,control,12,1099.1071171505653,42.08011,0.49553560025885474,0.02413105264770632,False
170,28,control,11,1094.2809066375758,48.67528,0.4714045476111484,0.022950369552422245,False
170,29,control,10,1089.6908327428332,51.97091,0.44845417805872617,0.022950369552422245,False
170,30,control,9,1062.8931965567813,54.1368,0.31446599666894687,0.027721758917020112,False
170,31,control,39,1367.8163954911072,58.24889,1.8390819965693288,0.022797496385564386,False
170,32,control,8,1057.348844792392,59.45146,0.28674423775192676,0.026402563122667033,False
170,33,control,7,1052.0683321859683,70.89569,0.2603416746292597,0.024639380544696,False
170,34,control,6,1047.1404560939295,72.23161,0.23570229408456372,0.022264853020461328,False
170,35,control,5,1042.687485505109,73.56732,0.2134374410641024,0.022264853020461328,False
170,36,control,40,1372.4393982323743,74.50949,1.8621970103549383,0.02311501378560954,False
170,37,control,4,1020.0000016863665,76.23914,0.10000002158135066,0.03333335404644304,False
170,38,control,3,1013.3333308999416,81.58259,0.06666666753490762,0.033333313488464585,False
170,39,control,41,1399.999996066866,85.63065,2.0,0.13780298964506166,False
170,40,control,2,1006.6666682251124,92.26949,0.03333335404644303,0.033333313488464585,False
170,41,control,1,999.9999974386875,93.31758,0.0,0.03333335404644303,False
