permutation,wrong_lineage_persistence,max_steering_improvement,max_reverse_improvement,loss_lambda_0,reverse_loss_lambda_0,loss_lambda_0.25,reverse_loss_lambda_0.25,loss_lambda_0.5,reverse_loss_lambda_0.5,loss_lambda_0.75,reverse_loss_lambda_0.75,loss_lambda_1,reverse_loss_lambda_1
38,0.06931319366280028,-0.00213805915895926,-0.003713079236109751,1.0129406724233436,1.0129406724233436,1.0150787315823029,1.0166537516594534,1.0202978518118857,1.023989712203534,1.0226713491605859,1.0291412419420738,1.017086203879089,1.0265269111596802
39,0.05179369792740673,-0.0014707501241548737,-0.005324367919088413,1.0129406724233436,1.0129406724233436,1.0144114225474985,1.018265040342432,1.020763197328017,1.027506949249893,1.0265012387283432,1.0347175582776458,1.0259576709520757,1.034510000002231
40,0.036636465188754526,0.020986167348147844,0.004885978360935628,1.0129406724233436,1.0129406724233436,1.0110161784147762,1.014543691980964,1.007824309871294,1.01531802920443,1.0017527414049952,1.013647813572955,0.9919545050751958,1.008054694062408
41,0.06918688562982661,-0.004793928041521012,-0.0033442556881990715,1.0129406724233436,1.0129406724233436,1.0177346004648646,1.0162849281115427,1.0279349457697413,1.0243985679107692,1.036305202532719,1.0300082999174207,1.0355515155775539,1.0265962360147924
42,0.056545050046330106,0.0013168677665991169,0.003540836840413064,1.0129406724233436,1.0129406724233436,1.0127476219607952,1.0151618461764211,1.0142425385693774,1.0172800717623531,1.0148783676928503,1.0160690884314723,1.0116238046567445,1.0093998355829306
43,0.07579629127167473,-0.0037999858324597735,-0.003082222831918946,1.0129406724233436,1.0129406724233436,1.0167406582558034,1.0160228952552626,1.0233671938805426,1.0244503623716308,1.025745128051715,1.0321366390032882,1.0184490706510896,1.0324108836029087
44,0.0628249124016837,0.00673667400865785,0.012849402766030193,1.0129406724233436,1.0129406724233436,1.0158195224064264,1.0097811057186872,1.0166210899189576,1.0070283359747685,1.0135448953027537,1.004125469797643,1.0062039984146858,1.0000912696573134
45,0.0704478570903218,0.015438234733946121,0.002596316297986734,1.0129406724233436,1.0129406724233436,1.0095950073576956,1.0176065361824016,1.0074277356631145,1.0209903664404478,1.0041395399730597,1.0193051603919798,0.9975024376893975,1.010344356125357
46,0.06643830501858725,0.007044056353781913,0.008616453414595604,1.0129406724233436,1.0129406724233436,1.0149022631578652,1.0113774499218227,1.0155646852801672,1.0103179326682565,1.0128160292872155,1.0084409925527411,1.0058966160695617,1.004324219008748
47,0.07380385581770561,0.008215272030779985,-0.00471200846440345,1.0129406724233436,1.0129406724233436,1.012101750749609,1.017652680887747,1.013113683029929,1.0244732085997457,1.011751752961224,1.028836977016153,1.0047254003925636,1.026341829913734
48,0.060005907726448156,-0.005593415183391404,0.00020353199769562735,1.0129406724233436,1.0129406724233436,1.018534087606735,1.012737140425648,1.0262643550474222,1.0169701780892049,1.03049574045877,1.0213125792816626,1.026647084869486,1.020993471686983
49,0.05165826401760441,-0.004617559276608896,-0.0008219452482822742,1.0129406724233436,1.0129406724233436,1.0175582316999525,1.013762617671626,1.0246825585945107,1.0179609440060906,1.0281564693170695,1.0199422152502504,1.022566960701452,1.0143672376214914
50,0.061506755320633225,0.006760196088190451,-0.000560208605818957,1.0129406724233436,1.0129406724233436,1.0116957760576963,1.0167532162192794,1.0122459213330777,1.0206850237422795,1.0114155100542221,1.0205801075273262,1.0061804763351532,1.0135008810291626
51,0.07119035927797111,-0.0025334604563576058,-0.00439239037655792,1.0129406724233436,1.0129406724233436,1.0154741328797012,1.0173330627999015,1.0220877756450293,1.0257089329784292,1.0259842491658424,1.0311956511250557,1.0208353895781623,1.0274166377546616
52,0.08002438084564069,0.02584963049347755,0.016943424261951945,1.0129406724233436,1.0129406724233436,1.0098352989921893,1.0130561947939447,1.0041297148742243,1.00995072567648,0.9962954919496431,1.003897156773087,0.9870910419298661,0.9959972481613917
53,0.07044927930563225,-0.0021952523028494486,0.0031064484669600656,1.0129406724233436,1.0129406724233436,1.019677314503628,1.0098342239563836,1.0257621112229012,1.0107745170357632,1.0254399911243106,1.012513936911385,1.015135924726193,1.010662799590642
54,0.06672500046803462,0.010350151675915908,0.005776710783409689,1.0129406724233436,1.0129406724233436,1.0134062861974875,1.0139537602207762,1.0138578689621962,1.015235267833724,1.011103896606466,1.0138049770221693,1.0025905207474277,1.007163961639934
55,0.049635795303224275,-0.004333781417376281,-0.00040300347392907554,1.0129406724233436,1.0129406724233436,1.01727445384072,1.0133436758972727,1.0241141029944802,1.016750028100172,1.0285605214310265,1.0187322791436562,1.0261532801002449,1.0151939993879995
56,0.06014125894300235,0.015371199383609202,0.013920742217626625,1.0129406724233436,1.0129406724233436,1.0130789683090187,1.012211240125802,1.0115629445397023,1.0104989014519399,1.0066730303870275,1.0064258967768867,0.9975694730397344,0.999019930205717
57,0.06221733610373777,0.018495630715210765,0.023757942545506894,1.0129406724233436,1.0129406724233436,1.013123488524113,1.0105869812066033,1.0104409664595024,1.0060300052637448,1.0041175610528337,0.9988352970850063,0.9944450417081329,0.9891827298778367
58,0.07287027122887131,-0.003842102351637955,-0.0027188617939966075,1.0129406724233436,1.0129406724233436,1.0167827747749816,1.0156595342173402,1.0240201449817896,1.023148503237254,1.0284695246476911,1.0298325144415073,1.0248544147632928,1.0298894654892143
59,0.06909281801158124,0.0031264172118388167,0.007135285612698272,1.0129406724233436,1.0129406724233436,1.0165847825923102,1.0105755189142867,1.0191298295859945,1.0097526495485976,1.0174459137185115,1.0088339091218392,1.0098142552115048,1.0058053868106454
60,0.06130028073543691,0.004593911240840409,0.004676017251251885,1.0129406724233436,1.0129406724233436,1.0154646622965713,1.0131522050089596,1.0182579062197195,1.0149465898132384,1.0169139363019595,1.0145036219895673,1.0083467611825032,1.0082646551720917
61,0.07902236253017503,-0.0023646903810590203,-0.0033837403649148445,1.0129406724233436,1.0129406724233436,1.0153053628044026,1.0163244127882585,1.0214662028534343,1.0225389023004174,1.025855516557488,1.0256749959261389,1.0229159272585633,1.0206957190739219
62,0.07114097574688256,0.0030290594281772165,-0.00039102733629126085,1.0129406724233436,1.0129406724233436,1.0160951046768791,1.0133316997596349,1.0195663793732164,1.0168635303354052,1.018536639780776,1.019949586266165,1.0099116129951664,1.0184043043894666
63,0.06174333397840467,0.012491600301049344,0.005153247815750106,1.0129406724233436,1.0129406724233436,1.0124182356548115,1.0146605500894286,1.0119141259009545,1.0162374458954928,1.0086574345547943,1.0147292677370163,1.0004490721222943,1.0077874246075935
64,0.07109614277295793,0.007424065112592526,0.009173102749322037,1.0129406724233436,1.0129406724233436,1.0125788104206224,1.0140025715522416,1.012474242381161,1.0142965306312248,1.0107272130005338,1.0114045944660401,1.005516607310751,1.0037675696740216
65,0.06980138279867548,0.0017238693801946425,0.001881343289079851,1.0129406724233436,1.0129406724233436,1.0141156779440044,1.0140473256859321,1.0161615635305024,1.0161509699965274,1.016018503234508,1.0160983591352883,1.011216803043149,1.0110593291342638
66,0.061886694922890326,0.017716278933457952,0.01559331909886097,1.0129406724233436,1.0129406724233436,1.0126201108769157,1.0120258722644366,1.0101760519361014,1.009723568884376,1.0044428544990542,1.0050741529459084,0.9952243934898857,0.9973473533244827
67,0.050571959184196075,0.008702423386149682,-0.0036968736433711236,1.0129406724233436,1.0129406724233436,1.0099642475823731,1.0180620202881827,1.0090427842615288,1.022758150452648,1.0079413383340379,1.023169582553342,1.004238249037194,1.0166375460667147
68,0.058501866969341364,0.01553795938143987,0.006067885890582714,1.0129406724233436,1.0129406724233436,1.013189516127808,1.0133454983124277,1.0122663835883567,1.0139659802371566,1.007446509874101,1.0125374217935776,0.9974027130419038,1.006872786532761
69,0.08464140390030334,-0.006888870379310852,-0.0016942908506920595,1.0129406724233436,1.0129406724233436,1.0198295428026545,1.0146349632740357,1.0307075838180073,1.0229118923743747,1.0372020776341424,1.0305563116372611,1.0324968362471467,1.0298456554556994
70,0.05597083308306422,0.019043463651756132,0.016737760976286653,1.0129406724233436,1.0129406724233436,1.0126772917655709,1.011845870432687,1.0100346500275568,1.009292585242537,1.0037774449136883,1.0043046646912406,0.9938972087715875,0.996202911447057
71,0.06433854585686559,0.007947636477911413,0.006485302991955599,1.0129406724233436,1.0129406724233436,1.0104413599851225,1.0170821544321083,1.0099963761264357,1.0196676668545357,1.0092440432716911,1.0167436426312846,1.0049930359454322,1.006455369431388
72,0.054398192759624674,-0.005316065134662873,-0.0040491434378806535,1.0129406724233436,1.0129406724233436,1.0182567375580065,1.0169898158612243,1.0284255334522059,1.0278905928023971,1.03478500512581,1.0376002500834556,1.0300318697945632,1.0375424128377322
73,0.07007004572778358,0.009485634485781436,0.004669630497693866,1.0129406724233436,1.0129406724233436,1.0116560958338066,1.0158137487531331,1.011299703947263,1.0181966181883804,1.009305845038469,1.0165107939031348,1.0034550379375622,1.0082710419256498
74,0.07844603199698846,-0.0027600494061776892,0.0002628464521321483,1.0129406724233436,1.0129406724233436,1.0157007218295213,1.0126778259712115,1.0192672258444129,1.014209586011609,1.020632416709706,1.015033332577412,1.0175583522173102,1.0126890749582564
75,0.06726986078907622,0.011100225468890779,0.006034446631473678,1.0129406724233436,1.0129406724233436,1.0132941300962406,1.0134007228256106,1.0130590028521258,1.0139568154551766,1.0097497734438026,1.0124057882176398,1.0018404469544528,1.00690622579187
76,0.0732106260083854,0.004986872066338188,0.004118090735707458,1.0129406724233436,1.0129406724233436,1.0142758962150147,1.0138864508350494,1.0161522751518803,1.0158142961154775,1.0150066358131944,1.0152257746617048,1.0079538003570054,1.0088225816876362
77,0.0420251253787437,-0.0007262254734579088,-0.0038011281946024322,1.0129406724233436,1.0129406724233436,1.0136668978968015,1.016741800617946,1.0174135383281173,1.0221719651434396,1.0194232150978,1.0237372314098592,1.0150541385216711,1.0170283338763078
78,0.08236850624263725,0.005556207123189827,0.00393365532535106,1.0129406724233436,1.0129406724233436,1.0131015490207378,1.0152415145261395,1.0144850013253723,1.0179258040473014,1.0135964807157622,1.0169100798038704,1.0073844653001538,1.0090070170979926
79,0.064625922280358,-0.0006557678736289763,-0.0031239806950598137,1.0129406724233436,1.0129406724233436,1.0135964402969726,1.0160646531184034,1.0165282428645483,1.0208277776347001,1.0177744375665287,1.0226369943750317,1.013675557747482,1.0173705919040463
80,0.06221350692751028,-0.0022795817254934736,0.0033756387476853167,1.0129406724233436,1.0129406724233436,1.015220254148837,1.0128961459487178,1.0184657167349962,1.0140140606442039,1.0198396301088988,1.0136736344018928,1.0167975298908853,1.0095650336756583
81,0.056555677488020824,0.012585574850435766,0.010892999557939875,1.0129406724233436,1.0129406724233436,1.0123963252520116,1.0140295708854425,1.0116027189041252,1.0142279019627651,1.008238665170173,1.010854637515934,1.0003550975729079,1.0020476728654037
82,0.06818526629974594,0.006003341663396888,0.008103921180957263,1.0129406724233436,1.0129406724233436,1.0120853245019772,1.014421997044046,1.0118117732772351,1.0149035346992543,1.010640815656802,1.012116794256676,1.0069373307599467,1.0048367512423864
83,0.08841930042630056,-0.001088630905832888,-0.004912648813398812,1.0129406724233436,1.0129406724233436,1.0140293033291765,1.0178533212367424,1.0188134789315266,1.0260830832826666,1.0215694006127638,1.0315392627325992,1.0169171059443722,1.028536600443244
84,0.06902405409385756,0.0012999299789728802,-0.0034428809988837905,1.0129406724233436,1.0129406724233436,1.0116407424443707,1.0186402367491512,1.0141376114285765,1.0248074198306882,1.0159709124450211,1.0254070803720756,1.012112456932247,1.0163835534222274
85,0.06327576032458429,0.01390928364374533,0.004312825072530613,1.0129406724233436,1.0129406724233436,1.0123730834811167,1.0138822428282173,1.0110110859682548,1.014664720050193,1.006912601920551,1.0134649459980536,0.9990313887795983,1.008627847350813
86,0.046326574716274216,0.003336666010455236,0.00535093079882043,1.0129406724233436,1.0129406724233436,1.015191700151211,1.012730067033808,1.0175563034098893,1.0137230047661592,1.0165701643910563,1.0129816560394922,1.0096040064128884,1.0075897416245232
87,0.060522401574597734,0.001474596799249106,-0.0007081813631393263,1.0129406724233436,1.0129406724233436,1.0164063765593183,1.013648853786483,1.0206944000338825,1.017582055028439,1.0203228568308749,1.0202400567640724,1.0114660756240945,1.0167201554263894
88,0.06743592615673583,0.007038104913569931,-0.00047083516283219495,1.0129406724233436,1.0129406724233436,1.0135622564679665,1.0150068010244846,1.0150744296718262,1.0181845027467855,1.0135656522010688,1.0186987495759157,1.0059025675097737,1.0134115075861758
89,0.06256453463650961,0.01554679898549538,0.0014831006868789576,1.0129406724233436,1.0129406724233436,1.0117497220912661,1.0153110647237444,1.0103786077821322,1.017730479708847,1.0061593385946899,1.0172900549756005,0.9973938734378482,1.0114575717364647
90,0.0670149002942368,0.0035848466853183325,-0.003012672665681837,1.0129406724233436,1.0129406724233436,1.0132808698694893,1.0159533450890255,1.015446555243433,1.0203229019051245,1.0154089648179492,1.0218234972176918,1.0093558257380253,1.0168113993054282
91,0.04364898790010488,0.008441214648659212,0.011610227840807896,1.0129406724233436,1.0129406724233436,1.0134397006471807,1.0135770257034213,1.014009304657839,1.0137515973660027,1.0118016217295913,1.010375871451301,1.0044994577746844,1.0013304445825357
92,0.05624187432061646,-0.001932577659074619,0.0072289595042953625,1.0129406724233436,1.0129406724233436,1.0150947796600747,1.0137714580699335,1.0187900768966696,1.0154433783631567,1.0199731467781492,1.0137868646911243,1.0148732500824182,1.0057117129190483
93,0.08249874224307972,0.004394015196445666,-0.0010078418753936003,1.0129406724233436,1.0129406724233436,1.0153692144587272,1.0143171492688634,1.018780587687789,1.018018091356469,1.0178715877461686,1.0193941557290085,1.008546657226898,1.0139485142987372
94,0.05985676791485601,-0.003279669596351509,-0.001972841581515228,1.0129406724233436,1.0129406724233436,1.0162203420196951,1.0149135140048589,1.0223973011117256,1.0199533619041323,1.0260956569910467,1.0228292653877638,1.0224904110804565,1.0188397882153462
95,0.07949169926241921,0.008556323478887906,0.0005934428547420545,1.0129406724233436,1.0129406724233436,1.0123010139600235,1.0158809312509978,1.012871185960201,1.0191217298919968,1.0112898647183695,1.0189019687013645,1.0043843489444557,1.0123472295686016
96,0.06765260997529522,-0.005249443117983921,-0.0009769292364694149,1.0129406724233436,1.0129406724233436,1.0181901155413275,1.013917601659813,1.0255010220408176,1.0197506841564747,1.0278748654880205,1.024548976895762,1.0202542594705688,1.021936822906259
97,0.06203861530666337,-0.008413278608087271,0.0006337843928290177,1.0129406724233436,1.0129406724233436,1.021353951031431,1.0123068880305146,1.0331403087313666,1.0184853853378717,1.0408357278807499,1.0260262395943431,1.0381914096769087,1.028469554728535
98,0.07165448352581626,-0.0037829049251874025,0.0005358963112096493,1.0129406724233436,1.0129406724233436,1.016723577348531,1.013924507844452,1.0228388070855698,1.017554051849958,1.0257610743285692,1.0186335398987658,1.0204281357692657,1.012404776112134
99,0.06369293663099115,0.005202492935165504,0.005355503856022459,1.0129406724233436,1.0129406724233436,1.0144938797475773,1.0125217460576938,1.0156286789522724,1.012846016938274,1.0138997649885853,1.0119093040962661,1.0077381794881781,1.0075851685673212
100,0.04680515995215884,0.010532184775760456,0.0026186487162751515,1.0129406724233436,1.0129406724233436,1.0130816427819915,1.013098872000988,1.0122586967975564,1.0135586597684412,1.0088911709348538,1.0131136894687511,1.0024084876475832,1.0103220237070685
101,0.0684446065055848,0.0022444304469440013,-0.0024488512914622174,1.0129406724233436,1.0129406724233436,1.0141499484723207,1.0153895237148058,1.016847628810183,1.0201253079073578,1.0168074922719765,1.023121693982734,1.0106962419763996,1.0203908199109355
102,0.053461770758929536,0.016897416031485868,0.021332471318775914,1.0129406724233436,1.0129406724233436,1.0119849435617603,1.0112569719710203,1.0085115106517175,1.0069038843374736,1.0028946194486064,1.000090961669937,0.9960432563918578,0.9916082011045677
103,0.05671918877326136,-0.0013461709696476198,-0.0028706511841603,1.0129406724233436,1.0129406724233436,1.0142868433929912,1.015811323607504,1.0179680420367465,1.0210541936071975,1.0197123779541202,1.0242321515824377,1.01580229207228,1.0212400295700383
104,0.05140654621087907,0.012666449596856921,0.016512804040513807,1.0129406724233436,1.0129406724233436,1.015201165399848,1.008899803994664,1.0140786294894049,1.0045352687886153,1.008830443927739,1.000461145886403,1.0002742228264867,0.9964278683828298
105,0.056612255417127916,0.01531054783281982,0.01933388298002625,1.0129406724233436,1.0129406724233436,1.0130774358061523,1.0113952401990047,1.0111822535546113,1.0080860582021138,1.0061610409193922,1.0021983601445228,0.9976301245905238,0.9936067894433174
106,0.056825756233651076,-0.003797521075051602,-0.003175158038892345,1.0129406724233436,1.0129406724233436,1.0167381934983952,1.016115830462236,1.0243095637235184,1.0239016182922014,1.0289309329315992,1.0299163662365307,1.024742063012409,1.0279227539092737
107,0.06002432704159064,0.005437445757733084,-0.0065136830333587525,1.0129406724233436,1.0129406724233436,1.0109292929268394,1.0194543554567024,1.0122399726079747,1.0273181310349313,1.0125140469232827,1.0308352882582772,1.0075032266656105,1.0254511449300396
108,0.073859628783545,0.012307867344595769,-0.0008630027476193014,1.0129406724233436,1.0129406724233436,1.0144569165732105,1.0141211982059193,1.0157563144419544,1.0172398655115396,1.0121760195112957,1.0184987431257346,1.0006328050787479,1.013803675170963
109,0.060977413194941384,-0.0020774695299079493,-0.004992568971949662,1.0129406724233436,1.0129406724233436,1.0150181419532516,1.0179332413952933,1.0219161503919316,1.0270275526802692,1.0277002054784776,1.0338048974256173,1.0266303364360545,1.0324055615478032
110,0.06683569119558318,0.005962284719238653,0.01509679688250476,1.0129406724233436,1.0129406724233436,1.015411132491499,1.0105223438036133,1.0165502575842138,1.0079534850487548,1.0141775429543876,1.0040006936263,1.006978387704105,0.9978438755408389
111,0.060375154127794074,0.011391420208761716,0.01751558245245899,1.0129406724233436,1.0129406724233436,1.0138973329507224,1.0110471216390524,1.0130492832233304,1.0080525668558682,1.0091169592166893,1.003059290092382,1.001549252214582,0.9954250899708846
112,0.05971344906026949,-0.0009295786491319014,-0.0038690722987315684,1.0129406724233436,1.0129406724233436,1.0138702510724755,1.0168097447220752,1.0176932844608624,1.0233805643619711,1.0199231549401626,1.0277703071566313,1.0166416564962213,1.0254325185009625
113,0.06143215294943968,0.0009393118990710381,-0.005105955630415826,1.0129406724233436,1.0129406724233436,1.0120013605242726,1.0180466280537595,1.0145071029609598,1.0240526772388923,1.0163707062814262,1.0257905216667111,1.0130456278533408,1.0197004921137935
114,0.05894942694910218,0.021016408257994224,-0.0001015760123010967,1.0129406724233436,1.0129406724233436,1.0085413507988896,1.017424244322749,1.0042643381674836,1.0203492327961199,0.9990085630764909,1.0193472179953016,0.9919242641653494,1.0130422484356447
115,0.06568901700027263,0.00497953150833208,0.008365067178127461,1.0129406724233436,1.0129406724233436,1.0180066690427936,1.0094569581130628,1.021155219596364,1.0084336511401863,1.0183897734762448,1.0078732586073917,1.0079611409150115,1.0045756052452162
116,0.06254144497810306,0.017388995720390654,0.011900271253449946,1.0129406724233436,1.0129406724233436,1.0129085640367566,1.012433875433548,1.0109912655405255,1.0111876021485307,1.0053749884051753,1.007783031392218,0.995551676702953,1.0010404011698937
117,0.06295667191403628,0.01129434427311371,-0.00034201028310865134,1.0129406724233436,1.0129406724233436,1.0134502482241234,1.0139704730019068,1.0135615975871568,1.0160577321179924,1.0102479972052496,1.0167113128392147,1.00164632815023,1.0132826827064523
118,0.06463449092316934,0.011230885303861182,0.01112417154254719,1.0129406724233436,1.0129406724233436,1.0127383891088377,1.013906533828902,1.0123767802649803,1.014142910064337,1.009353773776225,1.0107766170465498,1.0017097871194824,1.0018165008807964
119,0.06123693194896167,0.01242319151770177,-0.004511189219733147,1.0129406724233436,1.0129406724233436,1.010920299567875,1.0174518616430768,1.0102294356419672,1.0225777754328707,1.007684951238748,1.0244915476038192,1.0005174809056419,1.0199574172739168
120,0.04539163916504043,0.012987795598829455,0.0028570398066278813,1.0129406724233436,1.0129406724233436,1.0126824397880758,1.0147096669685187,1.012295833892473,1.0168904297108334,1.008724140261379,1.0163305755680438,0.9999528768245142,1.0100836326167157
121,0.0741134447542141,-0.002241609049719262,-0.0035021965195987104,1.0129406724233436,1.0129406724233436,1.0151822814730629,1.0164428689429423,1.0204574020662205,1.0238400545298172,1.0232153587300932,1.0298580980906793,1.018620190312701,1.0290907173631938
122,0.06997186042600644,0.002223492539270122,0.0014740607612933054,1.0129406724233436,1.0129406724233436,1.0107171798840735,1.0180132824808918,1.0117243737928305,1.0222459304058484,1.0130786526045163,1.0209092848032428,1.0108564755285003,1.0114666116620503
123,0.06912549051042861,0.002434461489341677,-0.003138334433322454,1.0129406724233436,1.0129406724233436,1.0139842544970408,1.016079006856666,1.0169042788508504,1.0216964424664257,1.0170102633556783,1.0251336872041132,1.010506210934002,1.0218614750354527
124,0.0497889282326431,0.022928401388901953,0.018199895672393662,1.0129406724233436,1.0129406724233436,1.0126869351060102,1.0112097445239943,1.0092200258004345,1.0078882169797554,1.00149609264559,1.0025266330247753,0.9900122710344417,0.99474077675095
125,0.07018874728105544,-0.004632482783313963,-0.0007756546025570188,1.0129406724233436,1.0129406724233436,1.0175731552066576,1.0137163270259006,1.0242043918780663,1.0181131832190238,1.026372263670049,1.0204893235967034,1.0189032188611593,1.015297962800116
126,0.07932699744274134,0.004971927838851142,0.009300799567649065,1.0129406724233436,1.0129406724233436,1.0138768031127443,1.0132595458940759,1.015058864584975,1.0134614298919886,1.013835029027461,1.010864308280943,1.0079687445844925,1.0036398728556946
127,0.05750424477880289,0.012014092585045155,0.014632714601787833,1.0129406724233436,1.0129406724233436,1.0125153558558484,1.0124330159542652,1.0109692674316952,1.0102883390649198,1.0073687003488867,1.0056025741650567,1.0009265798382985,0.9983079578215558
128,0.06987150388222575,0.01580797369539888,0.01012348195104118,1.0129406724233436,1.0129406724233436,1.0135113818871526,1.0118198762548682,1.0119676554791777,1.0104717617348407,1.0066240736239644,1.0079098384974634,0.9971326987279447,1.0028171904723024
129,0.06710553299109676,-0.0036911198740698925,-0.0013794892877272424,1.0129406724233436,1.0129406724233436,1.0166317922974135,1.0143201617110709,1.0228690034473076,1.0188887522795496,1.026260486247354,1.021644246691349,1.0220041871066081,1.017774263354693
130,0.05768296429556403,-4.909677599362894e-06,0.003914672381861717,1.0129406724233436,1.0129406724233436,1.0148530222090926,1.0123383235020473,1.0168929463867782,1.0125386137676131,1.0168430114941676,1.0119048302855942,1.012945582100943,1.009026000041482
131,0.05119727731180282,0.0154828667463639,0.013910996110358953,1.0129406724233436,1.0129406724233436,1.0103339903283193,1.0150210152525425,1.007633513535558,1.0145853011006247,1.0037616658180197,1.0094326398386657,0.9974578056769797,0.9990296763129847
132,0.05818405454332376,0.006725317350301241,0.00135316316602907,1.0129406724233436,1.0129406724233436,1.0124671185176908,1.0143071465370495,1.0121820633944492,1.0156986531393701,1.010467806631254,1.0152576934648787,1.0062153550730424,1.0115875092573146
133,0.0817912864595829,0.038795184081886314,0.018575334022710388,1.0129406724233436,1.0129406724233436,1.0065883993478344,1.015033580750556,0.9970300086661708,1.012250231804604,0.9856250502918387,1.0048428711402775,0.9741454883414573,0.9943653384006332
134,0.07455306514982527,0.007427541437632579,0.006709256437940958,1.0129406724233436,1.0129406724233436,1.0167847471441498,1.0092654635935623,1.0180146873446947,1.0073170790310004,1.0143035285031907,1.0067973072333818,1.005513130985711,1.0062314159854027
135,0.05645386297252219,0.005574072345251757,-0.00199134931498568,1.0129406724233436,1.0129406724233436,1.0123210481244929,1.0162288899762721,1.013349907536935,1.0200951389755426,1.0127365481391455,1.0206609560527857,1.0073666000780919,1.0149320217383293
136,0.0763807268890035,0.01038333934053548,0.010041220250319727,1.0129406724233436,1.0129406724233436,1.0144397484847083,1.0116756883477391,1.0144682328965426,1.0106260967771643,1.0108039954461276,1.0082514391665258,1.0025573330828081,1.002899452173024
137,0.06442448194424935,0.009254188460358748,-0.0012146699927479965,1.0129406724233436,1.0129406724233436,1.0091383464840824,1.0191583457031461,1.0081819925328261,1.024204545967663,1.0074990652254696,1.0234160525825131,1.0036864839629849,1.0141553424160916
138,0.05638036980188794,0.010535696290534524,0.005079517274988232,1.0129406724233436,1.0129406724233436,1.0127299410736423,1.01337273560448,1.011845333350513,1.0135733338083546,1.0087173063527894,1.0121323528264328,1.002404976132809,1.0078611551483554
139,0.07241448999712136,-0.004845430377861337,0.00046262286920439877,1.0129406724233436,1.0129406724233436,1.017786102801205,1.0124780495541392,1.024758158195957,1.0151147808862349,1.0292728988531195,1.0170650794966765,1.0272059773107995,1.0146383395190668
140,0.06273616855201233,0.008339789543397202,0.006710574004826997,1.0129406724233436,1.0129406724233436,1.0124267154426436,1.0150879841898541,1.0127718488688817,1.0167826495208723,1.0110564939782551,1.0145479027516524,1.0046008828799464,1.0062300984185166
141,0.0637407041291562,-0.0023213448152274996,-0.0016753785690839518,1.0129406724233436,1.0129406724233436,1.0152620172385711,1.0146160509924276,1.019611461063592,1.0184598012297619,1.021460002910733,1.020170059491573,1.0167731571083622,1.015993664914911
142,0.058037772650879546,0.008102227509565019,4.135336651200916e-05,1.0129406724233436,1.0129406724233436,1.013083064820298,1.0144603810653927,1.0134417359389336,1.016738781840475,1.0113219226787746,1.0170873266862426,1.0048384449137786,1.0128993190568316
143,0.07084102508256979,0.009716583929211708,0.004841842983287714,1.0129406724233436,1.0129406724233436,1.0151862504055662,1.012706747336263,1.016809759512947,1.013933645468645,1.01369443816446,1.0134871965734844,1.003224088494132,1.008098829440056
144,0.0787493291039533,0.017516796477024754,-0.002303692333861518,1.0129406724233436,1.0129406724233436,1.009534339762333,1.0176744648552127,1.0069171200688902,1.0217373525220586,1.002827238790375,1.021729165249483,0.9954238759463189,1.0152443647572051
145,0.05342480344172612,0.005395079628752963,0.014739818768277013,1.0129406724233436,1.0129406724233436,1.01212259065368,1.0134197381644425,1.0114911399939168,1.011977534829293,1.010357280414136,1.007010275900376,1.0075455927945907,0.9982008536550666
146,0.06259424770852107,0.01867217794657705,0.014418840479732076,1.0129406724233436,1.0129406724233436,1.0114743630830418,1.012512025953085,1.0079660113784106,1.010009745624357,1.0021595777471914,1.0052307165526646,0.9942684944767666,0.9985218319436115
147,0.03652361663251563,-0.0002643360724863264,-0.003068668810244146,1.0129406724233436,1.0129406724233436,1.01320500849583,1.0160093412335878,1.0156695409474656,1.0203223699272013,1.0168749736637266,1.021826433449806,1.0134815618717137,1.017174200190424
148,0.0741181766828629,-0.002459475559361657,-0.002107946384420023,1.0129406724233436,1.0129406724233436,1.0154001479827053,1.0150486188077636,1.0207367494723512,1.0192092634857772,1.024119218164605,1.0205029411477355,1.0208395647681854,1.0151165863527307
149,0.07901527794309483,0.022491429993544254,0.026864102172865056,1.0129406724233436,1.0129406724233436,1.0138166532458395,1.0087014590806793,1.0103262594003435,1.0021434257735196,1.002157543467679,0.9942183470943021,0.9904492424297994,0.9860765702504786
150,0.06637702764409437,0.003935929652775005,0.003728910224975346,1.0129406724233436,1.0129406724233436,1.0134295400052153,1.0140739982032156,1.0145160949706575,1.0155541199616576,1.0137108353763589,1.0146553968143994,1.0090047427705686,1.0092117621983683
151,0.05895192251364725,0.0101723528803499,0.0012417673962561437,1.0129406724233436,1.0129406724233436,1.0126549047235254,1.0138788470407594,1.0118876489272886,1.015067737749337,1.0088799353963565,1.014870449918086,1.0027683195429937,1.0116989050270875
152,0.07507150652775546,0.017484924438328053,0.017360761668640756,1.0129406724233436,1.0129406724233436,1.0118656553702106,1.012031821585994,1.0086697724434068,1.0088729678145998,1.0030895036334806,1.0032108675850688,0.9954557479850156,0.9955799107547029
153,0.06826930215966634,0.0013216738296020214,0.01152287800418672,1.0129406724233436,1.0129406724233436,1.015356591023462,1.0119953680389076,1.0178371872735377,1.0114431912134538,1.0173991354347733,1.0086245353305312,1.0116189985937416,1.001417794419157
