x_mm,y_mm,z_mm,radius_mm,x_ara,angle_deg,lateral_index,elevation_rank,exact_elevation_tie
5.23516e-08,1166.04837,31.23352,1166.04837,0.8302418499999998,90,18,14,False
5.36067e-08,1194.00427,28.72297,1194.00427,0.9700213499999996,90,19,9,False
5.37878e-08,1198.03787,28.61766,1198.03787,0.9901893500000005,90,20,8,False
5.39748e-08,1202.20217,27.36697,1202.20217,1.0110108500000001,90,21,6,False
5.41673e-08,1206.48987,29.01844,1206.48987,1.0324493500000005,90,22,11,False
5.55221e-08,1236.66667,29.08728,1236.66667,1.1833333500000003,90,23,12,False
5.57042e-08,1240.72267,27.89822,1240.72267,1.2036133500000006,90,24,7,False
5.58912e-08,1244.88707,21.94627,1244.88707,1.22443535,90,25,4,False
5.59864e-08,1247.00827,19.12817,1247.00827,1.2350413500000001,90,26,2,False
5.73481e-08,1277.33637,16.69583,1277.33637,1.38668185,90,27,1,False
5.75287e-08,1281.36047,20.20987,1281.36047,1.4068023500000004,90,28,3,False
5.77136e-08,1285.47907,23.72391,1285.47907,1.4273953500000005,90,29,5,False
5.79026e-08,1289.68847,28.7298,1289.68847,1.4484423500000003,90,30,10,False
5.92635e-08,1320.00007,30.09886,1320.00007,1.6000003500000002,90,31,13,False
5.9445e-08,1324.04217,31.82542,1324.04217,1.6202108499999996,90,32,16,False
5.96302e-08,1328.16657,31.55063,1328.16657,1.6408328500000005,90,33,15,False
5.97241e-08,1330.25877,34.67238,1330.25877,1.6512938499999996,90,34,18,False
6.10894e-08,1360.66907,38.94243,1360.66907,1.8033453499999996,90,35,19,False
6.12698e-08,1364.68787,49.02304,1364.68787,1.82343935,90,36,27,False
6.14536e-08,1368.78067,53.18974,1368.78067,1.8439033500000006,90,37,28,False
6.16406e-08,1372.94517,57.6318,1372.94517,1.86472585,90,38,30,False
6.18307e-08,1377.17917,60.58154,1377.17917,1.8858958500000005,90,39,32,False
6.24063e-08,1390.0,76.50331,1390.0,1.95,90,40,36,False
6.28552e-08,1400.0,85.85005,1400.0,2.0,90,41,41,False
-87.15574,996.1947,80.41935,1000.0000016615188,0.0,95,1,41,False
-87.37074,998.65209,73.53441,1002.4667790353533,0.012333886837929705,95,2,39,False
-87.51064,1000.25119,70.80506,1004.0719870654821,0.02035992696824303,95,3,38,False
-90.38061,1033.05508,68.52306,1037.0011827272806,0.18500590486017496,95,4,37,False
-90.49422,1034.35363,66.79441,1038.304693116421,0.19152345678936777,95,5,35,False
-90.75386,1037.32133,58.95755,1041.2837292389947,0.2064186373645056,95,6,33,False
-91.0526,1040.73594,56.61419,1044.7113825236345,0.2235569037442918,95,7,31,False
-93.74053,1071.45918,54.13084,1075.5519798554385,0.37775989001270405,95,8,30,False
-94.00028,1074.42814,51.14251,1078.5322807704636,0.3926613945500827,95,9,28,False
-94.28665,1077.70134,47.24119,1081.817984046308,0.40908991088769064,95,10,27,False
-94.43913,1079.44418,46.24148,1083.5674815215846,0.417837398241915,95,11,26,False
-97.24754,1111.54446,46.05369,1115.790379324335,0.5789518868475516,95,12,25,False
-97.5275,1114.74444,45.10531,1119.0025825560742,0.5950129029655643,95,13,23,False
-97.67465,1116.42641,45.28522,1120.690977119969,0.6034548757636536,95,14,24,False
-97.98256,1119.94577,40.82426,1124.2237810173945,0.621118895206037,95,15,22,False
-100.77118,1151.81992,37.78324,1156.2196845009164,0.7810984122184065,95,16,20,False
-100.91504,1153.46423,35.18524,1157.8702756300875,0.7893513678433565,95,17,18,False
-101.21395,1156.88078,31.93342,1161.2998763489175,0.8064993713940692,95,18,15,False
-101.52713,1160.46041,30.23112,1164.8931802115612,0.8244658906617776,95,19,13,False
-104.15793,1190.53055,28.29147,1195.0781835784583,0.9753909071139583,95,20,8,False
-104.45067,1193.87667,28.31467,1198.4370845537692,0.992185411947971,95,21,10,False
-104.75563,1197.36235,28.05471,1201.936079504322,1.0096803866564186,95,22,7,False
-104.91252,1199.1556,28.85149,1203.7361795111547,1.0186808866677834,95,23,11,False
-107.69052,1230.90831,29.62921,1235.6101795165523,1.1780508862910755,95,24,12,False
-107.83868,1232.60174,28.29481,1237.3100784989872,1.18655038118172,95,25,9,False
-108.14278,1236.07766,26.16049,1240.7992756353478,1.2039963668193312,95,26,5,False
-108.45697,1239.66885,25.01624,1244.4041835360017,1.222020906276943,95,27,1,False
-111.07836,1269.63149,25.28465,1274.4812758373148,1.3724063674025706,95,28,2,False
-111.3773,1273.04834,25.37629,1277.9111780292267,1.389555878318689,95,29,3,False
-111.68523,1276.568,25.89817,1281.4442825281765,1.4072214007686898,95,30,4,False
-111.84248,1278.36543,27.03455,1283.2485780049146,1.4162428781295286,95,31,6,False
-114.61469,1310.0519,30.45214,1315.0560854417602,1.575280414910902,95,32,14,False
-114.91766,1313.51487,32.03607,1318.5322833707912,1.59266140451203,95,33,16,False
-115.07213,1315.28042,35.06294,1320.3045778675894,1.601522876973574,95,34,17,False
-115.38687,1318.87798,35.73544,1323.9158794641287,1.6195793849105322,95,35,19,False
-118.15308,1350.49591,39.36049,1355.6545847819107,1.7782729110974593,95,36,21,False
-118.30527,1352.23546,51.56273,1357.400779501465,1.7870038846731147,95,37,29,False
-118.61498,1355.77544,57.60782,1360.954281813902,1.8047713961902936,95,38,32,False
-118.93163,1359.39471,63.80727,1364.5873772648056,1.8229368733987967,95,39,34,False
-121.541,1389.21999,67.24216,1394.526584650361,1.9726329099473823,95,40,36,False
-122.01804,1394.67258,79.23106,1400.000002674749,2.0,95,41,40,False
-173.64818,984.80775,83.48818,999.9999974386875,0.0,100,1,40,True
-173.97944,986.68641,82.06506,1001.9076390672953,0.009538208175751038,100,2,39,False
-174.4955,989.61317,73.18899,1004.8795478850681,0.024397752315576213,100,3,37,False
-180.01041,1020.88974,68.75096,1036.6386105801942,0.1831930663358037,100,4,35,False
-180.43995,1023.3258,66.53194,1039.1122501932323,0.19556126444341176,100,5,34,False
-180.68825,1024.73397,65.42233,1040.5421437693062,0.20271073234830092,100,6,33,False
-181.24573,1027.89561,64.86752,1043.7525567396253,0.2187627972549479,100,7,31,False
-186.67036,1058.6602,64.31292,1074.9917406038846,0.3749587171119267,100,8,30,False
-186.90787,1060.00722,55.0105,1076.3595395220248,0.381797711726082,100,9,28,False
-187.4254,1062.94224,47.96668,1079.3398381146587,0.39669920474035736,100,10,26,False
-192.90262,1094.00515,46.24991,1110.8819419854601,0.554409724635241,100,11,25,False
-193.37759,1096.69879,45.17804,1113.6171372162303,0.5680857008359942,100,12,24,False
-193.63122,1098.1372,43.62645,1115.077736923542,0.5753886993975991,100,13,22,False
-194.16923,1101.18843,43.71108,1118.1760363398323,0.5908801965321794,100,14,23,False
-199.60181,1131.99814,39.88426,1149.4610352329198,0.7473051915340848,100,15,20,False
-199.84801,1133.3944,35.91702,1150.878835087482,0.7543941908312078,100,16,15,False
-200.36568,1136.33022,33.41938,1153.8599458370634,0.7692997446302341,100,17,14,False
-200.63672,1137.8674,31.70565,1155.4208382209135,0.7771042065762507,100,18,13,False
-206.3188,1170.09208,30.36938,1188.1426357606085,0.9407131948358315,100,19,10,False
-206.57419,1171.54044,29.59013,1189.6133399258558,0.9480667156872873,100,20,8,False
-207.10553,1174.55385,31.58633,1192.673235679582,0.9633661945083881,100,21,12,False
-207.3812,1176.11724,30.02845,1194.260743865701,0.9713037354662056,100,22,9,False
-212.78979,1206.79085,28.17877,1225.4075446038216,1.127037739690907,100,23,5,False
-213.30747,1209.72675,28.53978,1228.3887358745046,1.1419436960954428,100,24,7,False
-213.57509,1211.24454,28.51543,1229.929938959256,1.1496497115456283,100,25,6,False
-214.12736,1214.37662,20.93201,1233.1103363053908,1.1655516983308385,100,26,1,False
-219.51716,1244.94368,21.99718,1264.1489429281694,1.3207447319769743,100,27,2,False
-220.04514,1247.93799,23.37425,1267.1894453959358,1.335947244367944,100,28,3,False
-225.7321,1280.19034,27.74369,1299.939339969264,1.4996967177961726,100,29,4,False
-226.24979,1283.12635,30.93108,1302.9206413052816,1.5146032245273835,100,30,11,False
-226.51549,1284.6332,36.3245,1304.4507371887144,1.5222537039707849,100,31,16,False
-227.06025,1287.72264,37.49316,1307.587838234446,1.5379392092532378,100,32,17,False
-232.46013,1318.34691,37.81886,1338.6845360824054,1.6934226990262735,100,33,18,False
-232.98606,1321.3296,39.22252,1341.7132391053178,1.708566214192771,100,34,19,False
-233.25513,1322.85556,40.9884,1343.262739859269,1.7163137179890975,100,35,21,False
-233.52817,1324.40407,49.15238,1344.8351374113163,1.724175705776297,100,36,27,False
-239.19235,1356.52722,56.71226,1377.4538391174676,1.8872692148663917,100,37,29,False
-239.45682,1358.02708,65.10252,1378.9768376074483,1.8948842073424108,100,38,32,False
-239.99674,1361.08915,68.97621,1382.0861440078004,1.910430739397489,100,39,36,False
-240.27213,1362.65095,77.30883,1383.6720377281024,1.9183602080261937,100,40,38,False
-243.10745,1378.73085,83.48818,1399.999996066866,2.0,100,41,41,True
-258.81905,965.92583,80.38185,1000.0000048520458,0.0,105,1,40,False
-267.2482,997.38387,77.20452,1032.567762686506,0.16283879022229558,105,2,39,False
-268.01739,1000.25452,76.14527,1035.5396786810452,0.1776983702908067,105,3,38,False
-268.48728,1002.00817,67.19248,1037.3551909874202,0.1867759318812144,105,4,37,False
-276.54009,1032.06167,62.71608,1068.468863402391,0.34234429495918234,105,5,34,False
-276.87746,1033.32077,58.23967,1069.7723783915176,0.34886186994684104,105,6,32,False
-277.6485,1036.1983,56.72464,1072.7514187709753,0.3637570719401748,105,7,31,False
-285.83198,1066.73947,55.72978,1104.3699641182757,0.5218497996960679,105,8,30,False
-286.16376,1067.97769,53.9163,1105.6518637776874,0.5282592980344553,105,9,28,False
-286.51777,1069.29889,50.17192,1107.0196695095372,0.5350983267378027,105,10,27,False
-286.89316,1070.69987,48.17807,1108.4700703549927,0.5423503310118417,105,11,26,False
-295.45283,1102.64496,47.16674,1141.5420634249142,0.7077102974277002,105,12,25,False
-295.79861,1103.93544,43.85674,1142.878065834639,0.7143903095193976,105,13,23,False
-296.16075,1105.28697,38.24623,1144.277272295637,0.7213863418694979,105,14,20,False
-296.53878,1106.6978,35.51255,1145.7378707927605,0.7286893344022058,105,15,18,False
-304.74303,1137.31649,33.54996,1177.4366703816816,0.8871833333687896,105,16,17,False
-305.43783,1139.90951,32.00654,1180.121162840303,0.9006057957484457,105,17,15,False
-305.80479,1141.279,32.16718,1181.5389648369385,0.9076948057773335,105,18,16,False
-314.03378,1171.99004,30.89423,1213.3333708590933,1.0666668369131687,105,19,12,False
-314.37121,1173.24931,30.45264,1214.6370655847531,1.0731853105834994,105,20,10,False
-314.71976,1174.55013,30.7772,1215.983772596277,1.0799188456845372,105,21,11,False
-315.07921,1175.8916,29.81174,1217.372565620231,1.0868628108490819,105,22,6,False
-323.65988,1207.91514,29.45284,1250.5257707711721,1.2526288376726569,105,23,5,False
-324.00448,1209.20117,29.93474,1251.857169404497,1.2592858308822057,105,24,8,False
-324.35852,1210.52246,28.69738,1253.2250698342425,1.266125333075035,105,25,3,False
-332.61614,1241.34032,29.08796,1285.1300660424229,1.4256503151445634,105,26,4,False
-332.94934,1242.58386,31.49337,1286.4174719502744,1.4320873447253273,105,27,13,False
-333.6409,1245.16481,27.07888,1289.0894671104663,1.445447320612433,105,28,1,False
-333.99901,1246.50126,28.02254,1290.4730643692521,1.4523653069509697,105,29,2,False
-342.23937,1277.2547,29.91068,1322.3113684189843,1.6115568282261068,105,30,7,False
-342.57865,1278.52093,30.13198,1323.6222648036285,1.6181113101915912,105,31,9,False
-342.92537,1279.81489,31.99996,1324.9618719251318,1.6248093458422974,105,32,14,False
-343.2794,1281.13618,37.55926,1326.329769766687,1.6316488350941742,105,33,19,False
-351.86717,1313.18618,40.55374,1359.5103709302114,1.7975518419815488,105,34,21,False
-352.2113,1314.47047,41.39477,1360.8399672076473,1.8041998234115952,105,35,22,False
-352.56208,1315.77959,45.25249,1362.19526857,1.8109763302670543,105,36,24,False
-360.82037,1346.59996,55.3357,1394.1028626607645,1.9705143017495865,105,37,29,False
-361.15629,1347.85364,62.228,1395.4007670442975,1.9770038237090966,105,38,33,False
-361.84636,1350.42899,65.90102,1398.066967379485,1.9903348254709934,105,39,35,False
-362.2004,1351.75028,67.0919,1399.4348678092306,1.9971743276638227,105,40,36,False
-362.34666,1352.29616,80.7603,1400.000002272822,2.0,105,41,41,False
-342.02014,939.69262,80.52023,999.999998124042,0.0,110,1,40,False
-352.50652,968.50372,74.79101,1030.6601293813344,0.15330065532945095,110,2,38,False
-352.78273,969.26257,76.09707,1031.4676845104057,0.15733843094960062,110,3,39,False
-353.62641,971.58059,62.09091,1033.9344663537609,0.1696723400893796,110,4,35,False
-364.68538,1001.96484,54.49084,1066.2687123713094,0.3313435691678565,110,5,32,False
-365.03767,1002.93275,50.6908,1067.2987405321865,0.33649370994009076,110,6,31,False
-365.43788,1004.03231,48.79058,1068.4688688318581,0.3423443514019252,110,7,30,False
-376.58804,1034.66713,47.84067,1101.0697624462669,0.5053488184563798,110,8,29,False
-377.30874,1036.64726,47.12792,1103.1769699127583,0.5158848557230636,110,9,28,False
-377.71677,1037.76831,46.89055,1104.3699668043716,0.5218498401438928,110,10,27,False
-388.83072,1068.30362,43.70672,1136.864967056696,0.6843248403912311,110,11,26,False
-389.19524,1069.30515,41.13163,1137.9307705898368,0.6896538580236674,110,12,24,False
-389.58378,1070.37264,39.84408,1139.0667715720874,0.6953338628994618,110,13,22,False
-400.7309,1100.9991,39.20031,1171.6587696149506,0.8582938520964665,110,14,21,False
-401.08814,1101.98061,38.55654,1172.70327059518,0.8635163569650103,110,15,20,False
-401.46474,1103.0153,34.44777,1173.8043659389573,0.8690218336495281,110,16,18,False
-401.46474,1103.0153,33.79211,1173.8043659389573,0.8690218336495281,110,17,17,False
-412.6319,1133.69683,32.64955,1206.4549669381195,1.0322748376261983,110,18,15,False
-412.98425,1134.6649,31.6518,1207.4851659710243,1.0374258327585666,110,19,13,False
-413.35284,1135.67761,30.97221,1208.562867289649,1.0428143393180507,110,20,9,False
-424.53335,1166.39578,30.98795,1241.2524645953501,1.206262324826199,110,21,10,False
-424.88221,1167.35427,30.85541,1242.272467722648,1.2113623404308498,110,22,8,False
-425.24506,1168.35119,30.78914,1243.3333680991675,1.2166668422803335,110,23,7,False
-425.62165,1169.38589,30.72287,1244.4344694196695,1.2221723488484744,110,24,6,False
-436.78136,1200.04693,29.59374,1277.063268066964,1.3853163410664862,110,25,4,False
-437.13983,1201.03182,27.59927,1278.1113658930278,1.390556830164091,110,26,1,False
-437.51045,1202.05007,28.18609,1279.1949674096625,1.395974837713441,110,27,2,False
-448.68123,1232.74156,29.51818,1311.8561658602464,1.5592808289468894,110,28,3,False
-449.03635,1233.71724,30.55456,1312.8944633497927,1.5644723163622116,110,29,5,False
-449.40225,1234.72253,31.61338,1313.9642721149853,1.5698213601547824,110,30,12,False
-449.77888,1235.75732,32.68984,1315.065471688629,1.5753273579886287,110,31,16,False
-460.93407,1266.40595,31.44969,1347.6810628194519,1.7384053126246952,110,32,11,False
-461.2962,1267.4009,31.82788,1348.7398657470055,1.7436993272294143,110,33,14,False
-461.66801,1268.42244,36.86955,1349.826965856333,1.749134827742119,110,34,19,False
-472.83268,1299.09711,40.77578,1382.4702689339595,1.912351342111339,110,35,23,False
-473.19173,1300.0836,43.67964,1383.5200686398996,1.9176003406082718,110,36,25,False
-473.19173,1300.0836,54.76998,1383.5200686398996,1.9176003406082718,110,37,33,False
-473.55961,1301.09433,60.08932,1384.5956665328333,1.9229783300393672,110,38,34,False
-475.408,1306.17274,67.19449,1389.9999975478804,1.9499999849459144,110,39,36,False
-477.1181,1310.87121,71.71883,1395.0000037829657,1.9750000159652727,110,40,37,False
-478.8282,1315.56967,81.58788,1400.0000006211246,2.0,110,41,41,False
-422.61826,906.30779,77.61995,1000.0000019500558,0.0,115,1,40,True
-433.17252,928.94146,75.45857,1024.973496335433,0.12486747258934434,115,2,39,False
-436.74176,936.59572,68.17456,1033.4190377819716,0.1670951800460671,115,3,38,False
-436.74176,936.59572,60.89056,1033.4190377819716,0.1670951800460671,115,4,33,False
-436.98452,937.11633,61.78276,1033.9934654882009,0.16996731859245084,115,5,34,False
-437.29366,937.77929,60.20836,1034.7249595081291,0.17362478871149617,115,6,32,False
-451.09679,967.38019,56.54046,1067.3859404886032,0.33692969448024584,115,7,30,False
-451.35078,967.92488,51.89697,1067.9869380894238,0.33993468250029124,115,8,29,False
-451.64903,968.56446,47.24186,1068.6926403204209,0.3434631936739964,115,9,28,False
-465.45744,998.17671,44.84763,1101.3661393186997,0.5068306895321018,115,10,26,False
-465.71706,998.73345,43.60515,1101.9804372691676,0.5099021793007368,115,11,25,False
-466.00985,999.36134,42.79451,1102.6732372664253,0.5133661793054026,115,12,24,False
-480.08329,1029.54194,41.00868,1135.9738428133755,0.6798692079235003,115,13,23,False
-480.37283,1030.16285,36.5177,1136.6589432729288,0.6832947102394399,115,14,21,False
-480.68856,1030.83995,32.86652,1137.4060375393108,0.6870301815911675,115,15,17,False
-494.44956,1060.35051,32.19003,1169.967337766937,0.8498366835930333,115,16,16,False
-494.73686,1060.96662,30.94408,1170.647141284206,0.8532357011974121,115,17,13,False
-495.04609,1061.62976,29.48691,1171.3788364751797,0.8568941771716894,115,18,10,False
-495.04609,1061.62976,26.60418,1171.3788364751797,0.8568941771716894,115,19,1,False
-509.10153,1091.77175,26.71775,1204.6368423497613,1.0231842074268138,115,20,2,False
-509.40611,1092.42493,29.4865,1205.3575455402586,1.0267877233984177,115,21,9,False
-509.40611,1092.42493,31.54513,1205.3575455402586,1.0267877233984177,115,22,14,False
-523.46662,1122.57778,29.12114,1238.6275365919946,1.1931376795396322,115,23,8,False
-523.76765,1123.22335,27.61015,1239.3398424854036,1.196699209025572,115,24,4,False
-523.76765,1123.22335,27.33532,1239.3398424854036,1.196699209025572,115,25,3,False
-537.83196,1153.38436,28.29541,1272.6188349580761,1.363094172271708,115,26,6,False
-538.13029,1154.02413,30.23946,1273.3247431970137,1.3666237134851211,115,27,12,False
-538.44311,1154.69498,28.60715,1274.064943220585,1.3703247136226127,115,28,7,False
-538.44311,1154.69498,27.67907,1274.064943220585,1.3703247136226127,115,29,5,False
-552.4936,1184.82636,29.89998,1307.3112412091505,1.5365562044473455,115,30,11,False
-552.80283,1185.4895,33.81561,1308.0429364001238,1.5402146804216217,115,31,18,False
-552.80283,1185.4895,36.28955,1308.0429364001238,1.5402146804216217,115,32,20,False
-566.85747,1215.62976,31.74046,1341.2990362676246,1.7064951806412914,115,33,15,False
-567.16374,1216.28657,35.40427,1342.0237435802514,1.7101187172236494,115,34,19,False
-567.16374,1216.28657,39.52052,1342.0237435802514,1.7101187172236494,115,35,22,False
-567.48184,1216.96874,44.91226,1342.776434432394,1.7138821715043278,115,36,27,False
-581.52549,1247.08544,57.95501,1376.0065371137355,1.8800326857925118,115,37,31,False
-581.52549,1247.08544,63.19242,1376.0065371137355,1.8800326857925118,115,38,35,False
-581.84017,1247.76028,65.26207,1376.7511393753437,1.8837556971203044,115,39,36,False
-585.32629,1255.23629,67.23955,1385.0000034289271,1.9250000176070348,115,40,37,False
-591.66557,1268.8309,77.61995,1399.9999998279409,2.0,115,41,41,True
-500.0,866.0254,80.96342,999.99999672258,0.0,120,1,40,True
-500.08312,866.16938,75.92424,1000.166247060217,0.0008312516729119271,120,2,38,False
-500.08312,866.16938,68.70116,1000.166247060217,0.0008312516729119271,120,3,37,False
-516.83292,895.18088,61.94559,1033.6658430621092,0.16832922860489652,120,4,35,False
-516.83292,895.18088,57.4251,1033.6658430621092,0.16832922860489652,120,5,33,False
-517.03958,895.53883,53.95019,1034.0791668553936,0.17039584753334838,120,6,32,False
-533.58273,924.19241,48.76885,1067.1654700447637,0.33582736044068967,120,7,29,False
-533.58273,924.19241,48.99569,1067.1654700447637,0.33582736044068967,120,8,30,False
-533.77583,924.52687,45.55471,1067.5516709013134,0.33775836468795967,120,9,27,False
-550.33248,953.20383,42.44427,1100.6649717646235,0.5033248659625211,120,10,25,False
-550.51883,953.52659,38.56755,1101.037665123949,0.5051883327249106,120,11,24,False
-550.51883,953.52659,35.16481,1101.037665123949,0.5051883327249106,120,12,22,False
-550.74583,953.91977,33.00037,1101.4916689922088,0.5074583520245023,120,13,12,False
-567.26453,982.531,33.00685,1134.5290710057284,0.6726453590570837,120,14,13,False
-567.26453,982.531,32.33521,1134.5290710057284,0.6726453590570837,120,15,9,False
-567.47938,982.90313,31.14271,1134.9587700392387,0.6747938541851607,120,16,2,False
-584.01158,1011.53774,32.01224,1168.0231697266984,0.8401158495849622,120,17,6,False
-584.21828,1011.89575,32.85476,1168.4365654815074,0.8421828283210302,120,18,11,False
-584.21828,1011.89575,31.92172,1168.4365654815074,0.8421828283210302,120,19,5,False
-584.45208,1012.30071,31.53783,1168.904171129024,0.8445208565156562,120,20,3,False
-600.96033,1040.89383,31.56958,1201.9206644224807,1.0096033199498442,120,21,4,False
-601.18448,1041.28207,32.67287,1202.3689651252462,1.0118448234224877,120,22,10,False
-601.18448,1041.28207,33.16715,1202.3689651252462,1.0118448234224877,120,23,15,False
-617.70428,1069.89521,32.02066,1235.4085712472868,1.1770428509974717,120,24,7,False
-617.92118,1070.27089,30.9325,1235.8423696709806,1.1792118430760896,120,25,1,False
-617.92118,1070.27089,33.98354,1235.8423696709806,1.1792118430760896,120,26,19,False
-634.66078,1099.26473,33.90253,1269.3215716642421,1.3466078499667944,120,27,17,False
-634.66078,1099.26473,33.28208,1269.3215716642421,1.3466078499667944,120,28,16,False
-634.89008,1099.66188,32.07683,1269.7801636533552,1.3489008098702306,120,29,8,False
-634.89008,1099.66188,33.08614,1269.7801636533552,1.3489008098702306,120,30,14,False
-651.40243,1128.26211,33.90339,1302.8048643874326,1.5140243105067681,120,31,18,False
-651.62543,1128.64836,34.35965,1303.2508666996443,1.5162543220268543,120,32,21,False
-651.62543,1128.64836,34.1797,1303.2508666996443,1.5162543220268543,120,33,20,False
-668.36333,1157.63925,36.04061,1336.7266639179647,1.683633305043166,120,34,23,False
-668.36333,1157.63925,43.20708,1336.7266639179647,1.683633305043166,120,35,26,False
-668.59593,1158.04213,46.34799,1337.1918682326414,1.6859593265738126,120,36,28,False
-685.10328,1186.6337,49.45411,1370.2065691867226,1.851032828311288,120,37,31,False
-685.10328,1186.6337,60.49902,1370.2065691867226,1.851032828311288,120,38,34,False
-685.33028,1187.02687,66.81994,1370.6605643947282,1.8533028043096091,120,39,36,False
-685.33028,1187.02687,76.57989,1370.6605643947282,1.8533028043096091,120,40,39,False
-700.0,1212.43557,80.96342,1400.0000040718662,2.0,120,41,41,True
-573.57644,819.15204,86.42896,999.9999985796177,0.0,125,1,41,False
-582.52423,831.93082,84.79396,1015.6000038415543,0.07800002645261896,125,2,40,False
-592.69565,846.45711,83.15896,1033.3333308272188,0.16666666154342366,125,3,38,False
-592.69565,846.45711,79.04131,1033.3333308272188,0.16666666154342366,125,4,37,False
-592.79101,846.59329,71.19861,1033.4995792015807,0.16749790341675633,125,5,35,False
-611.86263,873.83039,53.41329,1066.7499371821257,0.3337496936241392,125,6,31,False
-611.86263,873.83039,50.51961,1066.7499371821257,0.3337496936241392,125,7,30,False
-611.86263,873.83039,48.89142,1066.7499371821257,0.3337496936241392,125,8,29,False
-630.96591,901.11271,44.44179,1100.0554966480884,0.5002774912591162,125,9,27,False
-630.96591,901.11271,38.60966,1100.0554966480884,0.5002774912591162,125,10,26,False
-631.06141,901.2491,37.58555,1100.2219973450804,0.5011099947456018,125,11,24,False
-631.06141,901.2491,37.78498,1100.2219973450804,0.5011099947456018,125,12,25,False
-650.14883,928.50876,35.61932,1133.499897903439,0.6674994978423051,125,13,22,False
-650.14883,928.50876,33.14329,1133.499897903439,0.6674994978423051,125,14,19,False
-650.14883,928.50876,32.40488,1133.499897903439,0.6674994978423051,125,15,14,False
-669.34443,955.92291,32.48188,1166.966398760004,0.8348320024317687,125,16,15,False
-669.34443,955.92291,31.05721,1166.966398760004,0.8348320024317687,125,17,8,False
-669.34443,955.92291,31.9933,1166.966398760004,0.8348320024317687,125,18,12,False
-688.435,983.18708,31.02478,1200.249800459857,1.001249011235994,125,19,7,False
-688.435,983.18708,31.73679,1200.249800459857,1.001249011235994,125,20,11,False
-688.435,983.18708,31.37039,1200.249800459857,1.001249011235994,125,21,9,False
-688.54639,983.34616,33.38596,1200.4440018463076,1.0022200181700267,125,22,20,False
-707.62928,1010.59935,32.73732,1233.7140041896828,1.1685700301917403,125,23,18,False
-707.62928,1010.59935,32.71893,1233.7140041896828,1.1685700301917403,125,24,17,False
-707.62928,1010.59935,31.42187,1233.7140041896828,1.1685700301917403,125,25,10,False
-726.72123,1037.86548,30.75701,1266.9998029630244,1.334999024363431,125,26,6,False
-726.72123,1037.86548,30.57879,1266.9998029630244,1.334999024363431,125,27,4,False
-726.8286,1038.01882,32.49919,1267.186996639467,1.3359349927473592,125,28,16,False
-745.9147,1065.2766,32.3772,1300.4626000710862,1.5023130102103441,125,29,13,False
-745.9147,1065.2766,29.74134,1300.4626000710862,1.5023130102103441,125,30,1,False
-745.9147,1065.2766,30.41333,1300.4626000710862,1.5023130102103441,125,31,2,False
-745.9147,1065.2766,30.66639,1300.4626000710862,1.5023130102103441,125,32,5,False
-765.11242,1092.69378,30.52364,1333.9327989403907,1.6696640048635392,125,33,3,False
-765.11242,1092.69378,34.06963,1333.9327989403907,1.6696640048635392,125,34,21,False
-765.11242,1092.69378,35.71924,1333.9327989403907,1.6696640048635392,125,35,23,False
-784.20041,1119.95426,45.85456,1367.2116981419942,1.836058501176476,125,36,28,False
-784.20041,1119.95426,55.2171,1367.2116981419942,1.836058501176476,125,37,32,False
-784.20041,1119.95426,59.232,1367.2116981419942,1.836058501176476,125,38,33,False
-797.27125,1138.62134,63.31199,1390.000000712215,1.9500000142363791,125,39,34,False
-800.13913,1142.7171,73.24704,1394.9999992794149,1.9750000071181906,125,40,36,False
-803.00701,1146.81286,83.18209,1399.9999978466142,2.0,125,41,39,False
-642.78761,766.04444,79.47502,999.9999978122128,0.0,130,1,40,False
-660.78566,787.49369,76.73104,1028.0000001223013,0.14000001168417356,130,2,38,False
-664.21387,791.57926,76.32655,1033.3333392291786,0.16666670724403232,130,3,37,False
-664.21387,791.57926,77.75947,1033.3333392291786,0.16666670724403232,130,4,39,False
-664.21387,791.57926,76.18778,1033.3333392291786,0.16666670724403232,130,5,36,False
-664.21387,791.57926,69.73861,1033.3333392291786,0.16666670724403232,130,6,34,False
-685.64012,817.11408,61.70981,1066.666674218268,0.33333338234868304,130,7,33,False
-685.64012,817.11408,53.52185,1066.666674218268,0.33333338234868304,130,8,30,False
-685.67579,817.15659,47.13545,1066.7221670015826,0.3336108462655208,130,9,28,False
-707.09316,842.68081,43.93256,1100.041673965601,0.5002083812447493,130,10,27,False
-707.09316,842.68081,41.01272,1100.041673965601,0.5002083812447493,130,11,26,False
-707.09316,842.68081,37.15491,1100.041673965601,0.5002083812447493,130,12,24,False
-728.51405,868.20924,34.99025,1133.3666685891112,0.6668333545214641,130,13,22,False
-728.51405,868.20924,35.10374,1133.3666685891112,0.6668333545214641,130,14,23,False
-728.51405,868.20924,33.53858,1133.3666685891112,0.6668333545214641,130,15,21,False
-728.51405,868.20924,32.32043,1133.3666685891112,0.6668333545214641,130,16,19,False
-749.93675,893.73982,31.28914,1166.6944736537475,0.8334723800038225,130,17,18,False
-749.93675,893.73982,29.45316,1166.6944736537475,0.8334723800038225,130,18,16,False
-749.93675,893.73982,29.17277,1166.6944736537475,0.8334723800038225,130,19,14,False
-771.40637,919.32631,28.57572,1200.095267857845,1.0004763511838357,130,20,11,False
