condition,track_id,run_id,centre_frame,progress,progress_decile,centre_speed,d_pre,d_centre,d_post,g_centre,theta_in,theta_out,theta_parent,parent_persistence,centre_roughness,parent_turn,smoothing_score,max_perpendicular_departure,centre_chord_alignment,child_b_directness,child_a_directness,child_b_connection,child_a_connection,delta_i_ba,delta_d_ba,delta_b,wrong_child_delta,centre_speed_quintile,stratum
low,low:450,low:450:0,1679,0.8668668668668669,8,0.030332229526142673,0.9999239765884309,0.6808760862548233,0.9999688154540671,0.9371226592155754,-0.0007766539629977325,3.1409483662659334,-1.5715067974388903,-0.9999999912395364,1.5688804549979514,3.1414602869506556,-1.5725798319527042,0.8404199990375452,-0.000103715975577523,0.9999782331018239,0.361137917430181,0.4811348654790497,0.7730613737476041,-0.2919265082685544,-0.6388403156716429,0.013001433949723149,-3.1231386721372334,3,low:8:3
low,low:452,low:452:0,335,0.1911911911911912,1,0.18956817198837872,0.7880055324002672,0.7131479911626365,0.9690567851244344,0.9404774821599993,3.0016262413638546,-2.412384756931091,-2.8469719113734113,0.6454574269704679,0.7592660847094351,0.8691743088846409,-0.10990822417520574,0.5044744394791328,0.91393870112771,0.9995804074004961,0.851226497123187,1.2370980609364755,1.6100034485971624,-0.3729053876606869,-0.14835391027730915,0.07341490989013809,1.6756798953018595,4,low:1:4
low,low:452,low:452:0,425,0.2362362362362363,2,0.32794446918634657,0.8726200027313472,0.7081040118995671,0.942046338746326,1.0,1.592798414599179,-2.319781431935153,2.7781011449218065,-0.7172231001066869,0.8099209902623057,2.370605460645255,-1.5606844703829494,0.5330983235674615,0.8772734569458678,0.9958010894352605,0.6782099742862249,1.2370980609364755,1.7858893831502392,-0.5487913222137637,-0.3175911151490356,0.2732851895803139,2.0674955563015747,4,low:2:4
low,low:458,low:458:0,246,0.14614614614614613,1,0.8570475866211316,0.8501956410339264,0.4299211063909392,0.873433038889925,0.9818433775718071,-0.5441065914970842,2.3879461781679563,0.9219197933354358,-0.9781267269438304,2.0833377296200504,2.9320527696650407,-0.8487150400449903,0.5203448424450273,-0.8719331830458312,0.9392386448952316,0.8635551661427001,1.7858893831502392,1.6100034485971624,0.17588593455307677,-0.07568347875253145,-1.1551166480256916,-1.5253611974670551,4,low:1:4
low,low:459,low:459:0,65,0.05605605605605607,0,0.4813316614548552,0.9821947422974004,0.7253367999477468,0.7952563123278904,1.0,-0.0761568689947551,-0.34821654080506387,-0.21218670489990948,0.9632194732564133,1.9847303667417628,0.27205967181030877,1.712670694931454,0.7413734502331677,-0.08901360378959161,0.9379779644551425,0.853184172629823,2.2648690062814723,1.2370980609364755,1.0277709453449968,-0.08479379182531943,0.9648123500099737,1.6788298413580487,4,low:0:4
low,low:460,low:460:0,21,0.033533533533533534,0,0.5165919015998216,0.9748325128381383,0.6486445831361044,0.9835190447745191,1.0,-1.0432587195502798,-0.4875871288128106,-0.7654229241815452,0.8495463583898055,1.0577281700149834,0.5556715907374692,0.5020565792775142,0.15366564057065665,0.9858353120524546,0.14074781167399258,0.9032782729266537,1.7061952576808785,2.2648690062814723,-0.5586737486005937,0.7625304612526611,2.3460285788259165,-1.3762580470879031,4,low:0:4
low,low:461,low:461:0,1325,0.6866866866866869,6,0.03043258794314984,0.9838374572200471,0.6470012916728233,0.9968859876986185,0.83563461793028,-0.08279981162042664,-3.141442000456432,-1.6121209060384296,-0.996561582459825,1.445915770691811,3.0586421888360054,-1.6127264181441943,0.6414412898461219,0.1308172014455799,0.2731933808381383,0.9991188064422873,1.6100034485971624,0.7730613737476041,0.8369420748495583,0.725925425604149,-3.032921655494808,-0.011231381698117073,3,low:6:3
low,low:462,low:462:0,196,0.12362362362362361,1,0.09579320245904972,0.9041654331544753,0.5497184238355864,0.925821444189358,0.949406312870052,-1.2861910793182765,0.4718991686497669,-0.40714595533425474,-0.18620082585779182,1.6882018716910592,1.7580902479680434,-0.06988837627698419,0.7307445153841206,0.15546814556319713,0.9932055752111937,0.7278634762217002,1.0649878820161585,1.0649878820161585,0.0,-0.26534209898949346,-0.2655576215052017,-2.7844755769931293,4,low:1:4
low,low:462,low:462:0,691,0.3713713713713714,3,0.002423530837508872,0.9999902666215807,0.21549709113327065,0.9999908061079001,0.9414733821541686,-0.0013145388688060842,-2.5783722157585132e-05,-0.0006701612954818347,0.999999169555201,2.0940470385835237,0.001288755146648499,2.092758283436875,0.0010906365667620696,-0.9999871929215438,0.9999530427839355,0.5734029805957458,1.0649878820161585,0.4811348654790497,0.5838530165371087,-0.4265500621881897,-0.0030931419722461744,-3.1410286524405873,0,low:3:0
low,low:462,low:462:0,1231,0.6416416416416416,6,0.0011281796688959534,0.9940551191495058,0.07273535961555812,0.9254836296979139,0.9043060589798559,3.1334345888950987,0.007744988750608884,1.570589788822852,-0.999873549110619,1.57439534829902,3.12568960014449,-1.55129425184547,0.4635807961738445,-0.031892700521993514,0.9997222055820343,0.8708250353151434,1.4378932696768452,0.4811348654790497,0.9567584041977955,-0.12889717026689085,-0.006093342154789744,-3.1335715751209317,0,low:6:0
low,low:462,low:462:0,1321,0.6866866866866866,6,0.005491440584550299,0.9504380027131903,0.0076161131368249315,0.9999810478067825,0.9744319808426811,-3.1414339941667455,0.0005000269128484916,1.5711256699626879,-0.999999941734119,1.5782477298124464,3.1412512860999926,-1.5630035562875462,0.49618275624253166,-0.017533745924410586,0.9968294465049117,0.9999751501706906,0.7730613737476041,0.7730613737476041,0.0,0.0031457036657789317,1.505281632661541,0.05350557940560467,0,low:6:0
low,low:462,low:462:0,1546,0.7992992992992992,7,0.0023142287408104553,0.9999739820856257,0.647658080684803,0.9999995790850008,0.9039199403872913,0.0008256787575990994,-3.141588335916142,1.5712113250105346,-0.9999996626830039,1.5538093356451805,3.1407712925058453,-1.5869619568606648,0.6476580616782349,-0.0002422668287146949,0.950091840712993,0.9999865273271897,1.2807020729168546,1.571459946172315,-0.29075787325546054,0.049894686614196715,2.958279457310726,0.029520488170369844,0,low:7:0
low,low:462,low:462:0,1636,0.8443443443443444,8,0.0024094662270993596,0.7890349072087748,0.023145904219544315,0.9999940140908375,0.950486667747856,-0.011547090767179984,-3.1414267622518084,-1.5764869265095012,-0.999931403809356,1.576159668560525,3.129879671484628,-1.5537200029241032,0.48840552102009677,-0.0325804919963859,0.9999853553156928,0.958443090252733,0.4811348654790497,0.7730613737476041,-0.2919265082685544,-0.04154226506295977,-0.010243426891550908,1.596971590747709,0,low:8:0
low,low:462,low:462:0,1861,0.956956956956957,9,0.0032296094121907026,0.9914488768813388,0.7296651513312131,0.9999521146598157,0.9564730042765578,-0.005179050384669437,-3.14104197727812,-1.5731105138313932,-0.9999835851609006,1.567389841576212,3.135862926893451,-1.5684730853172388,0.8647983530413617,-0.0034063156251563607,0.9999825080648901,0.12460651095911897,1.0649878820161587,0.9077966852561677,0.15719119675999094,-0.8753759971057711,-0.014799965222098404,3.129348389291143,0,low:9:0
low,low:463,low:463:0,336,0.1911911911911912,1,0.3851948691963718,0.8420416419712246,0.4361357734517004,0.8418450388494326,1.0,1.5601288176503891,0.863011768729622,1.2115702931900056,0.7666962543333237,1.3099921139684,0.6971170489207671,0.612875065047633,0.29942192263692247,0.8613075736197727,0.961549856448727,0.9544266156624616,1.6342747395679333,1.571459946172315,0.06281479339561824,-0.007123240786265472,-1.7598474893082834,-1.654970152298471,4,low:1:4
low,low:463,low:463:0,1326,0.6866866866866868,6,0.01485743796464341,0.9999989208775077,0.15672538616020953,0.9902235253498465,0.9885746382279118,-0.0001868311934285414,-3.141582630408116,-1.5708847308012657,-0.9999999806241776,1.5735872177324337,3.1413957992146875,-1.5678085814822538,0.5783593651271036,-0.00048113106874562566,0.999998341438908,0.7586212504820832,0.7730613737476041,0.4811348654790497,0.2919265082685544,-0.2413770909568248,-0.0013452881967218402,-3.139410741455272,2,low:6:2
low,low:463,low:463:0,1416,0.7317317317317318,7,0.008540144161062637,0.999989257803621,0.2922502564481493,0.9999980017556247,0.9756937329487101,-0.0010410003172827734,3.1415709903172866,-1.5713276585898388,-0.9999994804760396,1.5731175875217909,3.140573316545017,-1.5674557290232263,0.35386629381974044,0.0006706866826859298,0.7596572923238761,0.9999970424754027,0.4811348654790497,0.9077966852561677,-0.42666181977711803,0.24033975015152653,3.1408296378434573,-0.0017295369550468585,1,low:7:1
low,low:464,low:464:0,740,0.39389389389389395,3,0.004022320405543146,0.9999966081660732,0.4412190266060957,0.9881975107753984,0.8979299688275618,-3.141459023278581,-3.1405679105567454,-3.1410134669176633,0.9999996029590847,1.8751459446056837,0.0008911127218356185,1.8742548318838481,0.0013604464451918016,0.9999952894724059,0.8807406014200597,0.99968739897569,1.0649878820161585,0.7730613737476041,0.2919265082685544,0.11894679755563031,-3.129097723442643,0.0468017378950907,0,low:3:0
low,low:464,low:464:0,1190,0.6191191191191193,6,0.004173482004280064,0.9058325896915622,0.03539140242601369,0.9222987781746372,0.9445883692983026,3.1412110811114213,-0.0012218832871537764,-1.5715980546776647,-0.9999996469388931,1.57308939413024,3.1407523427810116,-1.5676629486507716,0.5176700002876732,-0.02789508903791226,0.9999815842093376,0.9876505850041026,1.4378932696768452,1.4378932696768452,0.0,-0.01233099920523495,-0.025729735067659878,-1.5360162460666889,0,low:6:0
low,low:464,low:464:0,1730,0.8893893893893895,8,0.005680761368263893,0.9347585744764284,0.5416140599163506,0.9999678459421895,0.9868004464625934,-9.285810001022067e-05,-0.00016869480908268268,-0.00013077645454645168,0.9999999971243968,1.0506264584896075,7.583670907246201e-05,1.050550621780535,0.0004468477432127962,0.999999659662851,0.7786245117241475,0.9999930916176226,0.7730613737476041,1.1459667614082907,-0.3729053876606866,0.22136857989347514,0.052595775127949794,0.005007567881258206,0,low:8:0
low,low:466,low:466:0,423,0.2362362362362362,2,0.07067826755511894,0.9952855951256141,0.4412459049603138,0.9971908020864433,0.8120614078980074,-0.5409594325511292,1.4206560848481449,0.4398483261485078,-0.3809459642830276,1.0805494735304342,1.9616155173992742,-0.88106604386884,0.4904418188413444,0.9669321611098326,0.9895047231069003,0.9656814623383283,1.1997231935247221,1.0649878820161585,0.13473531150856366,-0.023823260768571997,0.6215673130218252,0.8003433931351183,4,low:2:4
low,low:466,low:466:0,468,0.25875875875875876,2,0.03761774851811099,0.9536334704114882,0.6020600872709558,0.9272627627822481,1.0,0.283918515774161,-0.1193685821323205,0.08227496682092023,0.9197759640569424,1.252153804233559,0.4032870979064815,0.8488667063270774,0.5126997482439781,0.5261139384135824,0.7602566765681154,0.955540499164719,0.7730613737476041,1.2807020729168546,-0.5076406991692505,0.1952838225966036,-1.928979188284319,-0.8268226491460225,3,low:2:3
low,low:466,low:466:0,1323,0.6866866866866868,6,0.6320669698471099,0.8547951472776736,0.7472451650088667,0.9565225244957615,1.0,-2.302435206937533,0.4359064483783514,-0.9332643792795906,-0.9197901305364361,0.6352230933732613,2.7383416553158844,-2.103118561942623,0.21956309154508888,0.9760957008699301,0.889922935386718,0.9613004850336144,0.9077966852561677,1.7061952576808785,-0.7983985724247108,0.07137754964689647,1.4163872325211646,0.7868308365429588,4,low:6:4
low,low:466,low:466:0,1368,0.7092092092092092,7,0.08172636416239619,0.7898938207184751,0.6176829720287238,0.7617251570758198,1.0,-0.09596017017403385,0.02872720083275274,-0.03361648467064056,0.9922365956779161,1.1215556367818962,0.12468737100678658,0.9968682657751096,0.26789905521612983,0.94079588001488,0.9080872290847197,0.9799255712779704,2.2648690062814723,1.4378932696768452,0.8269757366046271,0.07183834219325069,2.7392156184780982,-0.8010012891517237,4,low:7:4
low,low:468,low:468:0,65,0.05605605605605607,0,0.44460933932240587,0.9626587678916151,0.5741906737770678,0.9907497707677345,0.8050092475963373,0.9932467261230065,-2.5353166020414823,2.3705577156305555,-0.926056528672861,1.130805873924222,2.754621979015098,-1.6238161050908761,0.6883903048148378,0.5156374462899143,0.9921145081760165,0.6912202162528029,1.145966761408291,1.6100034485971624,-0.4640366871888715,-0.3008942919232136,0.005115947295805626,2.3460713806310918,4,low:0:4
low,low:469,low:469:0,1369,0.7092092092092092,7,0.03211810478932546,0.9855906329761226,0.6723602047233798,0.9873468285945114,0.968679471787551,-0.07437213194521225,-0.09931994563435716,-0.08684603878978472,0.9996888194362957,1.3469844034569154,0.024947813689144907,1.3220365897677704,0.1867248301212842,0.9606633738415431,0.7093382180447845,0.6675936885558797,0.7730613737476041,1.7858893831502392,-1.012828009402635,-0.041744529488904725,3.035658305147515,-2.881737252981967,3,low:7:3
low,low:469,low:469:0,1459,0.7542542542542543,7,0.02166524408923642,0.9999813932699947,0.6851967933500229,0.9233343525909018,1.0,-3.141466005329716,-3.0464121924024536,-3.093939098866085,0.9954857867719449,1.1991001351632191,0.09505381292726245,1.1040463222359567,0.1359866356016852,0.9955074243732993,0.9893873001728855,0.3840777161662362,1.2807020729168546,1.1997231935247221,0.08097887939213244,-0.6053095840066492,-0.9561404553868235,1.4036186024443917,3,low:7:3
low,low:470,low:470:0,1143,0.5965965965965966,5,0.24819643660270893,0.7559101053127035,0.7392964394660225,0.9627342118031572,0.9462297823887487,3.113826984462427,2.5423654102679296,2.8280961973651784,0.8411113639322195,0.6602134450951599,0.5714615741944975,0.08875187090066239,0.1420352579798244,0.9872749402667588,0.37462796777719964,0.9912719493646075,1.1997231935247221,1.3423482312993789,-0.14262503777465674,0.6166439815874079,0.42771519472251535,-0.4565850900370586,4,low:5:4
low,low:470,low:470:0,1728,0.8893893893893895,8,0.08458886816175769,0.9512441388020375,0.42892837202573103,0.7548181603819242,0.7565506604212162,-2.3479654951770494,0.5578323802269141,-0.8950665574750676,-0.9723289756713163,1.3342589896391894,2.9057978754039633,-1.5715388857647739,0.3770631285023513,0.47667093051004694,0.5638826955555665,0.8172471003149007,0.9077966852561677,0.9077966852561677,0.0,0.2533644047593342,-2.9495430620326157,1.4516174094519083,4,low:8:4
low,low:472,low:472:0,148,0.1011011011011011,1,0.10584639150353436,0.973428027765601,0.6163342748845895,0.8708965104512234,1.0,2.4793491738594944,-0.6379296374499939,0.9207097682047478,-0.9997044330978975,1.2291430166450832,3.1172788113094883,-1.888135794664405,0.5154715077832324,0.5481950044861192,0.730955606479307,0.9715833498459895,1.571459946172315,2.772588722239781,-1.201128776067466,0.24062774336668247,-2.2463512791526536,-0.9055096803653192,4,low:1:4
low,low:472,low:472:0,418,0.2362362362362362,2,0.06740962310009542,0.9943545711756521,0.6632670153935375,0.9389861061956368,1.0,-3.0780154092970538,1.5473087953249505,2.3762393466037417,-0.0869548216186534,1.4641758187580836,1.6578611025575827,-0.19368528379949912,0.6384616648802384,0.270922154543866,0.22817976174711596,0.9804368619592496,0.9077966852561677,2.2648690062814723,-1.3570723210253046,0.7522571002121337,-2.784193265240184,0.625119662156954,4,low:2:4
low,low:474,low:474:0,378,0.21371371371371373,2,0.07569198394654962,0.99659987097765,0.3976434088277057,0.9967621182228111,1.0,0.17890592113720363,3.1361746414791734,1.6575402813081883,-0.9830603861227682,1.0701152673724388,2.9572687203419696,-1.8871534529695309,0.3617869237826864,0.881485006179571,0.9153111174167154,0.9915837946707264,2.772588722239781,2.531816277381291,0.24077244485849025,0.07627267725401099,1.785463558003077,0.4945205912861384,4,low:2:4
low,low:474,low:474:0,1098,0.5740740740740741,5,0.010476077533146829,0.9999673037220649,0.5021649410760932,0.9999969279092005,0.9646590999801619,-0.0005304015959330845,-3.1413329122914146,-1.570931656943756,-0.9999996878371196,1.5172800587742048,3.1408025106954818,-1.623522451921277,0.5021649295743227,-0.00021402975273901358,0.23805166196866223,0.9999980507283004,1.4378932696768454,0.7730613737476041,0.6648318959292413,0.7619463887596382,-3.140727376377133,-0.0013664646684133765,1,low:5:1
low,low:475,low:475:0,332,0.1911911911911912,1,0.34822255783254696,0.9801955811841153,0.4574517298445885,0.9343896978156265,0.9467513223606179,0.3872811901831912,-0.2603255442849068,0.06347782294914221,0.7975298890602135,1.3954937043041185,0.647606734468098,0.7478869698360204,0.377025936506054,0.5861397961310446,0.5188641251891375,0.2556022439477986,0.7730613737476041,0.6158701769876131,0.15719119675999094,-0.26326188124133887,-2.3718176309020875,-0.23386618361125433,4,low:1:4
low,low:477,low:477:0,508,0.28128128128128127,2,0.0506033047053307,0.9908640084951892,0.3524690312747855,0.9426907168985886,0.790933876311201,0.012832470292372392,2.957274917586909,1.4850536939396408,-0.9806287639666352,1.2724610809606889,2.9444424472945365,-1.6719813663338476,0.2669167462924755,0.7291680188336941,0.7791667275721863,0.8408088216974574,0.4811348654790497,1.145966761408291,-0.6648318959292412,0.06164209412527111,1.681964709202686,1.2527710910370498,4,low:2:4
low,low:477,low:477:0,643,0.3488488488488488,3,0.008296446307064389,0.9187280934126691,0.3814105525315124,0.9277699615024311,0.8595829206607857,-0.058378966984851934,-0.00017845127669951358,-0.029278709130775727,0.9983068280067382,1.9180966204973582,0.05820051570815243,1.8598961047892058,0.0339801209778104,-0.996023520225484,0.7705506900235586,0.9998833829095853,1.145966761408291,1.2370980609364755,-0.09113129952818455,0.22933269288602676,-2.972091784512817,-0.007471849367749779,1,low:3:1
low,low:477,low:477:0,1498,0.7767767767767768,7,0.0042686683569882235,0.9429100584708393,0.455355331709123,0.9999820762660832,0.9413818679947972,-3.1398670697982323,-7.296919566991807e-05,-1.5699700194969772,-0.9999983826040121,1.569679288060528,3.1397941006025625,-1.5701148125420346,0.7276553577076816,-2.420503316605502e-06,0.9999833650007076,0.603458304012759,0.4811348654790497,0.6158701769876131,-0.13473531150856344,-0.3965250609879486,-0.0015103985221049398,-3.1401263709732787,0,low:7:0
low,low:478,low:478:0,19,0.03353353353353353,0,0.6384298410197364,0.9750775027075392,0.67804153803521,0.9215851346736921,1.0,-0.9577813954776122,-0.37295342540762016,-0.6653674104426162,0.8338070683711003,1.0001219375492492,0.5848279700699921,0.41529396747925706,0.22499364135220234,0.9990347128395869,0.47277779128844566,0.9296247340695454,2.0360570596244845,2.772588722239781,-0.7365316626152967,0.4568469427810997,2.190569971034995,-1.1655741650726854,4,low:0:4
low,low:478,low:478:0,1234,0.6416416416416416,6,0.03479801916066348,0.7549345210178656,0.21835491425200132,0.9338631169328712,0.8855124830117925,0.11582149918107348,-3.0134672048213984,-1.4488228528201605,-0.9999243073671914,1.4811457383282467,3.1292887040024717,-1.648142965674225,0.43787321990840217,0.4547283559675939,0.3508910479252251,0.18311471909211746,0.4811348654790497,1.4378932696768452,-0.9567584041977955,-0.1677763288331076,3.1041410541833856,-0.7230811146615604,3,low:6:3
low,low:478,low:478:0,1549,0.7992992992992993,7,0.014686604142595176,0.9599075458652948,0.3819509173472625,0.9704925116421443,0.9616071387762934,-3.1330171605206885,-3.1415492757761836,-3.1372832181484362,0.9999636017254413,2.298175783203734,0.008532115255495132,2.289643667948239,0.004417170261613678,-0.9999725186514713,0.9999351411393409,0.21218825553819845,0.4811348654790497,0.9077966852561677,-0.42666181977711803,-0.7877468856011425,0.018249571983208483,3.1410616743361803,2,low:7:2
low,low:479,low:479:0,287,0.16866866866866867,1,0.04320788927108909,0.9921538855355437,0.5808245175740359,0.9819170706296899,0.8015717167804159,-0.07896606294736677,-0.08614287315544632,-0.08255446805140654,0.9999742468081572,1.1556001173796848,0.007176810208079545,1.1484233071716052,0.18303243570303185,0.9490501121889102,0.9861326049751553,0.2719382588969026,0.6158701769876131,0.7730613737476041,-0.15719119675999094,-0.7141943460782527,-1.051879485960376,2.713021055563584,3,low:1:3
low,low:479,low:479:0,737,0.3938938938938939,3,0.006786897642871014,0.9998689057726501,0.7074178034018741,0.9999962300374377,0.9448623788849561,0.0019414428249398933,-3.1414843354916444,1.5718212072564783,-0.9999983198273386,1.5715497010112687,3.1397595288630025,-1.5682098278517338,0.7074175973232629,0.0007632967844862051,0.18008720281698146,0.9999926481351179,1.0649878820161585,0.9077966852561677,0.15719119675999071,0.8199054453181365,-3.140630574985273,0.006303920695334323,1,low:3:1
low,low:481,low:481:0,62,0.05605605605605605,0,0.5388216323723658,0.9934803715506384,0.7289159239412577,0.842274346253889,0.8277166133198339,0.22298791645847202,-1.6815098543855898,-0.7292609689635589,-0.3275425233978944,0.8778694695532968,1.9044977708440618,-1.0266283012907649,0.6425300305727868,0.7388044410772848,0.9853053390895046,0.7155532902374471,1.0649878820161585,1.0649878820161585,0.0,-0.2697520488520575,-0.29388974460234857,-1.9777605489769927,4,low:0:4
low,low:481,low:481:0,1322,0.6866866866866866,6,0.00503883684531991,0.7609168934606838,0.1922282246787166,0.9993942920637089,0.9653627140097435,3.141083356645876,-3.14022241127051,-3.14116218090211,0.999998233666599,1.8839792033063907,0.0018795392632003035,1.8820996640431904,0.001061085963307866,0.999998071862306,0.9244008332785221,0.9999774147996565,1.4378932696768452,0.7730613737476041,0.6648318959292411,0.07557658152113444,-3.121741439846849,-0.017084718728769197,0,low:6:0
low,low:482,low:482:0,958,0.5065065065065065,5,0.01364736968575541,0.9999244273619999,0.5775598448575434,0.999952856951172,0.9803988227980335,-3.14127031936297,-0.000501827861141881,-1.5708860736120902,-0.9999996603784456,1.569799701497325,3.140768491501828,-1.570968790004503,0.7887760164593475,1.9876162214167162e-05,0.9999992232138619,0.35707695947109125,0.6158701769876131,0.6158701769876131,0.0,-0.6429222637427707,-0.00325981844031673,-3.1401729191065333,2,low:5:2
low,low:483,low:483:0,18,0.03353353353353353,0,0.8546351409580596,0.9822785912953802,0.6026990698350811,0.9527000500460601,1.0,-0.8764218338257989,-0.5050516987070409,-0.6907367662664199,0.931831008643179,1.1166102974017795,0.37137013511875794,0.7452401622830216,0.2951437176967043,0.981019850737196,0.6895083071605574,0.8594339346618117,1.571459946172315,1.2807020729168546,0.29075787325546054,0.16992562750125428,-3.0140065990468776,-2.1079079731276416,4,low:0:4
low,low:483,low:483:0,288,0.16866866866866867,1,0.015490741352137176,0.8614583825422136,0.23760305512933916,0.7814788463410267,0.8368586150928947,-3.064053280108201,-0.009247368980250846,-1.536650324544226,-0.9962363938272258,1.6096041403725034,3.05480591112795,-1.4452017707554465,0.35446444551903755,0.09930638744495829,0.851204426035314,0.8395136862314725,1.0649878820161585,0.6158701769876131,0.4491177050285453,-0.011690739803841499,-0.10104517458270365,-3.1089916190417646,2,low:1:2
low,low:484,low:484:0,151,0.1011011011011011,1,0.1852877192878289,0.9575922066067994,0.6556379160836769,0.9807076618995503,0.854097804404285,-2.3048578631627183,-0.05809589282138612,-1.1814768779920521,-0.6256509098913725,1.1521603759217551,2.2467619703413324,-1.0946015944195773,0.37407717175866384,0.8212597323430784,0.4241521927687324,0.9950538498788077,0.9077966852561677,0.4811348654790497,0.42666181977711803,0.5709016571100753,2.0968117114762337,-0.035115584651764106,4,low:1:4
low,low:485,low:485:0,736,0.3938938938938939,3,0.020305331226846492,0.9997502457135095,0.03345004911783058,0.9999997343978122,0.98918104222649,-3.1334124685991047,-3.14138204866526,-3.1373972586321823,0.9999682430648699,1.819256363817255,0.007969580066155222,1.8112867837510997,0.003512249234747428,0.9978508590384139,0.24179476087388008,0.3760093402824323,0.4811348654790497,1.0649878820161585,-0.5838530165371087,0.13421457940855225,-3.112541535795255,1.125200408228528,2,low:3:2
low,low:485,low:485:0,1096,0.574074074074074,5,0.0212071505158078,0.9999617983884773,0.6795540144840351,0.755346936881239,0.9585230475637828,-3.139645961424694,-3.140876950998603,-3.1402614562116486,0.9999992423324301,2.241056950858167,0.0012309895739091026,2.2398259612842577,0.0015101012768273915,-0.9999982984656691,0.27720619346549846,0.953307249566371,0.7730613737476041,1.0649878820161585,-0.2919265082685544,0.6761010561008726,3.1332513816971943,3.1230383021691996,3,low:5:3
low,low:485,low:485:0,1681,0.8668668668668669,8,0.02119374040365599,0.9540721512367119,0.1312538769577181,0.9998549448917581,0.8195018348470055,-0.008759465307571256,-3.1295439374891716,-1.569151701398374,-0.999783517604464,1.5758901849779874,3.1207844721816005,-1.544894287203613,0.36483763670278324,-0.0027631789289494814,0.14572261630382316,0.10360174954713616,0.4811348654790497,0.7730613737476041,-0.2919265082685544,-0.042120866756687,3.1406714986555904,3.0780369884940075,3,low:8:3
low,low:486,low:486:0,1321,0.6866866866866866,6,0.008682770223901619,0.9422167681915211,0.6917480957257418,0.9990120992625868,0.8273081297380109,-3.100831123382583,-0.005698273115165085,-1.553264698248873,-0.9989209374561463,1.5646334555405252,3.0951328502674182,-1.530499394726893,0.8455575667372959,-0.009474481642595666,0.9996176147460947,0.6655119896875612,0.9077966852561677,0.6158701769876131,0.2919265082685546,-0.3341056250585335,-0.0535839769304767,-3.110804805883905,1,low:6:1
low,low:487,low:487:0,643,0.3488488488488488,3,0.011844601184631124,0.8181084808201102,0.21832326252905115,0.865510612759937,0.9002983430000187,0.0032361057453772924,3.140850702165201,1.5720434039552809,-0.9999920875410108,1.5745352216096584,3.137614596419824,-1.5630793748101655,0.39077151280286765,-0.014145083852692412,0.999703777558502,0.9868432393878793,0.7730613737476041,0.7730613737476041,0.0,-0.012860538170622715,0.036159747742945586,-1.6021707584281348,2,low:3:2
low,low:487,low:487:0,1273,0.6641641641641642,6,0.012541394475311796,0.9999952192370634,0.5903507938850449,0.7904955295936577,0.9712146986766325,3.141551872589214,-3.14083004969182,-3.141231742141096,0.9999996772863697,1.046495676840327,0.0008033848985527177,1.0456922919417744,0.0003876549339732632,0.9999998402323973,0.9999967588161209,0.38259559360109074,0.7730613737476041,0.6158701769876131,0.15719119675999094,-0.6174011652150302,-0.0001692827787028347,-3.126312334144286,2,low:6:2
low,low:487,low:487:0,1318,0.6866866866866868,6,0.011492202207395025,0.9408470769273748,0.09390133497059579,0.9999187424398297,0.9813453500166448,0.002179471689542208,3.140442652684589,1.5713110621870578,-0.9999944573112407,1.5679079903326776,3.138263180995047,-1.5703551906623696,0.5469420163615657,-0.003583066974517564,0.9999981822387519,0.9361660902300688,0.7730613737476041,0.7730613737476041,0.0,-0.06383209200868312,-0.0014116577105459484,1.6063193319505107,1,low:6:1
low,low:487,low:487:0,1543,0.7992992992992993,7,0.004696577301203525,0.8507351761406704,0.14535010677727317,0.9251227044893869,0.9376865851276076,0.00762324400370045,-3.141518662972258,1.5746449441055197,-0.9999715045219888,1.6581954225841917,3.134043400203628,-1.4758479776194364,0.38611074789491695,0.0008450534722367853,0.798933245057724,0.7990946582525814,0.7730613737476041,0.9077966852561677,-0.13473531150856366,0.00016141319485740713,3.0664004294013862,3.1340069429322654,0,low:7:0
low,low:488,low:488:0,513,0.28128128128128127,2,0.003942681259771644,0.9999268528555506,0.2683675529087991,0.9999706327244532,0.9699544852002325,-0.001018711614880831,-0.0005270051235342231,-0.000772858369207527,0.9999998791123657,1.6698526920373022,0.0004917064913466079,1.6693609855459557,0.0013358573580509437,-0.9999994779956263,0.14045222887662995,0.5127328008854924,0.7730613737476041,0.7730613737476041,0.0,0.3722805720088625,3.1285118301488204,3.1297425653225655,0,low:2:0
low,low:488,low:488:0,1368,0.7092092092092092,7,0.003353860296267746,0.9999219904725601,0.7448293226439294,0.9999851480177179,0.8379952830642454,3.1401746780276016,-0.0005783503395363651,1.569798163844038,-0.9999996475147634,1.5742037896067975,3.140753028367138,-1.5665492387603406,0.8722285740702088,-0.001624172515528332,0.9997264256431749,0.13423195789410317,0.9077966852561677,1.0649878820161587,-0.15719119675999094,-0.8654944677490718,-0.03602134798613971,3.096141012781935,0,low:7:0
low,low:488,low:488:0,1683,0.8668668668668669,8,0.0012364458620959507,0.9906230186875201,0.6561768534074465,0.9817909219949205,0.8569532007717255,-0.00020752769815351327,3.140013995974076,1.5699032341380035,-0.9999990600015218,1.5634176863941986,3.1402215236722295,-1.5768038372780309,0.6561712499243932,0.004132688281557113,0.6332500595197352,0.6768286745966575,0.4811348654790497,0.7730613737476041,-0.2919265082685544,0.04357861507692229,-3.1196315143503655,3.0968052228788947,0,low:8:0
