d_bin,g_bin,windows,tracks,directness,turn_consistency,circularity,connection_info_nats,movement_info_nats
7,10,3077,1866,0.37508754100641073,0.5248219664206254,0.32796844455416985,0.4208203106775161,0.000226989511842767
7,11,3493,1969,0.3747077093416564,0.5752406556065989,0.3596875698377044,0.43094126493738294,0.0004704149671219052
7,12,3622,2028,0.375457479279261,0.6251682928118024,0.39044418231238376,0.44578628048592384,0.00043477853958534784
7,13,4016,2170,0.37471419852547233,0.6754729700115433,0.42236324504366973,0.44691426694684594,0.00030348533489833984
7,14,4608,2398,0.375022585432508,0.725541292070677,0.4534439281800117,0.4533306179205445,7.606737712423373e-05
7,15,5351,2598,0.3752962887593568,0.776124341682407,0.4848473914329285,0.4609152611875021,-4.3087437042385845e-05
7,16,6695,2928,0.37494304124205713,0.8267844138893797,0.5167896016233983,0.4633517656537181,0.0001230822537238673
7,17,9845,3282,0.37516502383602257,0.8773141092832183,0.5481730258161944,0.4569374645968016,0.0001720903069202334
7,18,18441,3678,0.3751640921687091,0.927965306677459,0.5798272841932227,0.4434754053938923,0.0001206687976438446
7,19,38578,4127,0.3751248304096786,0.9774624442552301,0.6107897159019616,0.5344420753810806,0.00027475206626268275
8,0,20971,3330,0.42520173240121567,0.01046741677181866,0.006014595642150175,0.2880799490005944,-1.6834481074695632e-05
8,1,2809,1717,0.4252315321591733,0.07189033917614851,0.04131540415106289,0.33020548333382355,-9.398800876096153e-05
8,2,1721,1280,0.4252487822495883,0.12391103425705899,0.07121546479725203,0.3621549538978282,0.00024343851987595788
8,3,1722,1269,0.42465945672556443,0.1763026058202547,0.10143077986938812,0.34721999438915285,0.0009005234286873323
8,4,2211,1521,0.42491634145337764,0.2254709184702496,0.1296667666111622,0.3393761964016078,5.357034602158929e-05
8,5,3403,1962,0.42528439979741023,0.2769490001023378,0.15916647800299336,0.32923483517055946,0.00025071118380101844
8,6,9522,2852,0.42490029003727997,0.32585710453857963,0.18740146013804704,0.2904042400159134,5.731316605149013e-06
8,7,3068,1883,0.42526432485841603,0.3737972660852147,0.21483257399157332,0.38018997331146087,7.367571941742703e-05
8,8,2692,1743,0.42538693857146387,0.4249238694239752,0.24415915254680284,0.3973202251295593,0.0002187343915710274
8,9,3647,2042,0.42479889643111396,0.4780900612480183,0.2749918146636155,0.3901655812314551,0.00027037689194430673
8,10,3403,1972,0.4255274071977142,0.5246970793155461,0.3014255601338764,0.42801963745876687,0.00018970289997915295
8,11,3555,2018,0.425335460727908,0.575182953182571,0.33053196038692034,0.44306287512675124,0.00019345300556322174
