condition,track_id,particle_id,frame,time_s,x_px,z_px,ara_x,ara_y,dominance,sector
high,high:79,79,199,1.99,48.50965961361545,-132.3990800367985,1.070735015143541,0.9319553185732722,0.0026903337168132646,aB
high,high:79,79,202,2.02,43.99928143712575,-124.6055089820359,1.0509961095310538,0.9167179511255663,-0.032285939343379866,aB
high,high:79,79,205,2.05,39.6206818694965,-116.0941521788214,0.90294854188759,0.9761313617421336,0.07318281985454356,bA
high,high:79,79,207,2.07,37.15029047739328,-109.6466279363476,0.9686450399047001,1.0115554913578695,0.019799468737430437,Ba
high,high:79,79,210,2.1,33.5014245014245,-98.5,1.0492958450164298,1.0400425992768159,0.009253245739613947,Ab
high,high:79,79,213,2.13,29.22801474460242,-84.5,1.1144117951057475,0.9863308976112686,0.10074269271701608,aB
high,high:79,79,216,2.16,8.49596448748991,-68.30972558514931,1.0517751696243167,1.1461445784353923,-0.09436940881107558,Ab
high,high:1542,1542,-65,-0.65,1150.50350042005,-46.50014001680201,1.029703179000791,0.9952778554411511,0.024981034441941996,aB
high,high:1542,1542,-59,-0.59,1139.093827718743,-45.99479990956365,0.9193275684195523,0.923616593782815,0.0042890253632626996,bA
high,high:1542,1542,-52,-0.52,1125.748641872127,-45.59089009611367,1.0924707882821623,0.9698415010641275,0.06231228934628974,aB
high,high:1542,1542,-46,-0.46,1115.051831547471,-44.69125342636431,1.088620337992662,1.0393878425129421,0.04923249547971986,Ab
high,high:1542,1542,-39,-0.39,1102.875674508957,-44.27260954025469,1.461094021779533,0.9493210955370494,0.4104151173165823,aB
high,high:1542,1542,-33,-0.33,1091.929401817797,-43.23187486789262,1.0925166659155723,1.0858115232562988,0.006705142659273466,Ab
high,high:1542,1542,-26,-0.26,1078.504764573991,-42.50308295964125,1.0278696980238118,0.9953381359073981,0.023207833931209843,aB
high,high:1542,1542,-20,-0.2,1066.50210025203,-40.49957994959395,0.9975505584969108,1.0000444442731258,0.002404997229963457,Ba
high,high:1542,1542,-13,-0.13,1050.042071984436,-38.14785992217899,1.0169099553969911,0.9647901676085132,-0.018299876994495645,aB
high,high:1542,1542,-7,-0.07,1033.652457757296,-35.04646697388633,1.1143337236041992,0.9332589529749376,0.047592676579136795,aB
high,high:1542,1542,0,0.0,1009.303891866698,-32.05942670706129,1.029299638546722,0.9746491178833535,0.0039487564300754174,aB
high,high:1542,1542,6,0.06,979.5,-32.50020669698223,1.0883294713659228,0.9845466558233152,0.07287612718923808,aB
high,high:1542,1542,13,0.13,935.2041128855831,-48.95558958652374,1.029296225467307,0.992438114360077,0.02173433982738404,aB
high,high:1542,1542,19,0.19,894.2511986658328,-71.40525328330206,1.0114718941654188,0.9864641341251585,-0.0020639717094226295,aB
high,high:1542,1542,26,0.26,844.8987665813358,-95.90365371189202,1.0467125094512488,0.9803493477914658,0.027061857242714593,aB
high,high:1542,1542,32,0.32,809.6075783972126,-122.5631533101045,0.9541822562605562,1.0140758157606133,0.031741927978830464,Ba
high,high:1542,1542,39,0.39,785.2295047418335,-151.0676501580611,0.945229248476008,0.9798235733069418,0.03459432483093383,bA
high,high:1542,1542,45,0.45,771.2969368618462,-170.0081266930611,0.9880685632967113,1.0122644428646064,-0.000333006161317706,Ba
high,high:1542,1542,52,0.52,759.4163354531001,-188.9443561208267,0.9495679192265758,0.9583928276155883,0.008824908389012509,bA
high,high:1542,1542,58,0.58,756.1584603849037,-204.8392901774556,0.6774086250763425,1.0120911338210452,0.3105002411026123,Ba
high,high:1542,1542,65,0.65,758.5035004200504,-214.500140016802,1.3802812553363115,1.2973268693931297,0.08295438594318183,Ab
high,high:1542,1542,71,0.71,768.7330470162749,-207.8345388788427,1.3814659994129503,1.059414452490325,0.3220515469226253,Ab
high,high:1542,1542,78,0.78,787.1175192573573,-195.5712028441635,0.8075749811296806,0.981658448327204,0.17408346719752332,bA
high,high:1542,1542,84,0.84,805.2528683914511,-190.4134983127109,1.0003969984227028,0.9823014221364941,-0.017301579440803128,aB
high,high:1542,1542,91,0.91,825.4999014778325,-182.1146798029557,0.8866417723881476,1.0765220075343023,0.036836220077550164,Ba
high,high:1542,1542,97,0.97,842.686282722513,-173.5003141361257,1.001197982349379,0.9412044083011535,-0.05759760934946745,aB
high,high:1542,1542,104,1.04,861.4753225476142,-162.4052836371083,1.0608956851883724,1.0033862385704388,0.05750944661793356,Ab
high,high:1542,1542,110,1.1,872.309754588575,-157.4998968859559,1.0401093049438552,1.0106430487505322,0.029466256193322993,Ab
high,high:1542,1542,117,1.17,887.5,-152.6872228939943,1.137087463122705,0.9903279539358961,0.12741541705860115,aB
high,high:1542,1542,123,1.23,900.7795389048991,-146.6921229586936,1.0286270877611512,0.9561959961079929,-0.015176916130855922,aB
high,high:1542,1542,130,1.3,919.7202988338192,-136.8314504373178,0.9371594578495667,1.010302187472453,0.0525383546779804,Ba
high,high:1542,1542,136,1.36,929.5,-115.5,1.016078358831905,1.0101322827281025,0.005946076103802378,Ab
high,high:1542,1542,143,1.43,917.7462112644198,-94.41438588554625,1.0550517681829286,1.0327974918356144,0.02225427634731414,Ab
high,high:1542,1542,150,1.5,894.785683202785,-87.72280243690166,1.0359896667149708,1.0427812320957444,-0.006791565380773523,Ab
high,high:1542,1542,156,1.56,874.2535446205171,-91.40638031693078,1.01294995487597,1.0477862394836936,-0.0348362846077237,Ab
high,high:1542,1542,163,1.63,843.593302443134,-100.7487363100253,1.066862902494058,1.0015232779807912,0.06533962451326669,Ab
high,high:1542,1542,169,1.69,807.794952681388,-118.8548895899054,1.0489351660386137,1.0261310318691397,0.022804134169474022,Ab
high,high:1542,1542,176,1.76,770.6822671683914,-147.9583725305739,1.0238777188206099,1.0406656497443894,-0.016787930923779504,Ab
high,high:1542,1542,182,1.82,749.5874906924795,-179.4080416976917,0.9093265311616625,1.0008162439603887,0.08985722487794878,Ba
high,high:1542,1542,189,1.89,741.6027645592568,-204.4391570360299,0.8401607891558046,0.9735230337697864,0.13336224461398183,bA
high,high:1542,1542,195,1.95,744.3699945145365,-210.5271530444323,1.47477260968177,0.8552605301222298,0.33003313980399973,aB
high,high:1542,1542,202,2.02,748.9958737864077,-212.497572815534,0.4880641627029683,1.5199690809650273,-0.008033243667995515,Ba
high,high:1542,1542,208,2.08,752.7264902773351,-214.6455211985974,0.40755733352997753,0.9287857639813798,0.5212284304514022,bA
high,high:1542,1542,218,2.18,763.0766283524904,-212.8380355276907,1.0557527404837306,1.074722074656935,-0.018969334173204455,Ab
high,high:1542,1542,224,2.24,774.0028901734104,-211.4598003152917,0.9457546649866987,0.8962990536980991,-0.049455611288599544,bA
high,high:1542,1542,231,2.31,786.2463041182682,-212.6066525871172,0.8796945957354064,0.857177752643023,-0.022516843092383443,bA
high,high:1542,1542,237,2.37,803.5,-208.3124481327801,1.0391903429909912,0.9543589443400647,-0.006450712668944036,aB
high,high:1542,1542,244,2.44,830.1087176887988,-204.5755195134313,0.9793167749452399,1.026477593429677,-0.0057943683749169805,Ba
high,high:1542,1542,250,2.5,857.9558892538714,-200.2733458470202,1.0192204747363054,1.007443934810784,0.011776539925521412,Ab
high,high:1542,1542,257,2.57,884.0523931455584,-201.4138270632263,0.9953196636887804,0.95458933311163,-0.040730330577150475,bA
high,high:1542,1542,263,2.63,895.2760814249364,-200.8793469041561,1.0711125045777101,1.045072546488272,0.026039958089438153,Ab
high,high:1542,1542,270,2.7,916.6918412348401,-197.4963248805586,0.9250465729800339,0.9981209473851157,0.0730743744050818,bA
high,high:1542,1542,276,2.76,935.3053582956746,-191.5,1.0756687923041703,1.0041948882871599,0.07147390401701048,Ab
high,high:1542,1542,283,2.83,952.96123521682,-183.0867279894875,1.0486968279904072,1.0313635132973855,0.017333314693021684,Ab
high,high:1542,1542,289,2.89,962.7883570504528,-177.8333764553687,1.0336872608907084,1.0051110966295274,0.028576164261181036,Ab
high,high:1542,1542,296,2.96,958.9478231970754,-173.1561980724493,0.6758428583889403,0.6938751801277947,0.018032321738854384,bA
high,high:1542,1542,302,3.02,957.5006734654609,-167.2072349432365,1.031386090708761,0.8923053078601004,-0.07630860143113849,aB
high,high:1542,1542,309,3.09,957.7350829968595,-161.6157469717362,0.839591000506019,0.8606459453401162,0.0210549448340972,bA
high,high:1542,1542,315,3.15,956.6319098768666,-156.2640817395861,1.1620605215171929,0.9257876576469742,0.0878481791641671,aB
high,high:1542,1542,322,3.22,955.9284799316823,-147.232707087959,0.9941385385318326,0.7124713660199757,-0.2816671725118569,bA
high,high:1542,1542,328,3.28,956.2182398198536,-143.5258022142991,0.9577126896425657,1.1219249359499466,-0.0796376255925123,Ba
high,high:1542,1542,335,3.35,948.505742935278,-141.497356426618,1.1070692083436073,0.9623758886029541,0.06944509694656142,aB
high,high:1542,1542,341,3.41,939.4258979206049,-138.0194706994329,1.2180034027377329,0.8093935957688474,0.027396998506580283,aB
high,high:1542,1542,348,3.48,929.6894952737649,-133.306937756376,0.9659719181052632,1.2234739800517986,-0.1894458981570618,Ba
high,high:1542,1542,354,3.54,920.7354508196721,-128.2754098360656,0.7863870072453282,0.8337809729541663,0.04739396570883814,bA
high,high:1542,1542,361,3.61,905.2331573389652,-123.0718057022175,1.0087969385476896,0.9025638107467644,-0.08863925070554601,aB
high,high:1542,1542,368,3.68,888.1558168836623,-121.6020579588408,0.9610493180225518,1.0632894274045774,-0.024338745427129216,Ba
high,high:1542,1542,374,3.74,872.8416312234176,-122.1626219664749,1.0350435881786906,0.9745982582269791,0.009641846405669674,aB
high,high:1542,1542,381,3.81,850.2444029850747,-120.6058102345416,1.0500520532113118,1.0387360004303352,0.011316052780976582,Ab
high,high:1542,1542,387,3.87,821.0662433862434,-125.2281481481482,0.9487220062617397,0.9512963566341562,0.0025743503724164896,bA
high,high:1542,1542,394,3.94,785.7305320849509,-140.4985156428408,0.9877734663862684,0.9586230459833674,-0.029150420402900945,bA
high,high:1542,1542,400,4.0,757.8692515779982,-159.9939134355275,0.9915081134699021,0.993905346139147,0.002397232669244964,bA
high,high:1542,1542,407,4.07,723.5702866055761,-178.9824527198284,0.9372656888180928,0.960447383311819,0.0231816944937262,bA
high,high:1542,1542,413,4.13,691.6529182879377,-187.9531128404669,1.0723231893398197,1.0030289899742766,0.06929419936554315,Ab
high,high:1542,1542,420,4.2,649.751269035533,-194.4148592524227,1.067172666995935,1.010512785618349,0.05665988137758604,Ab
high,high:1542,1542,426,4.26,614.4098327624421,-197.5152125730405,0.97001514872888,0.9497876416828167,-0.020227507046063242,bA
high,high:1542,1542,433,4.33,571.7196689174472,-200.7828359834459,1.0893998996907537,1.0014104253636167,0.087989474327137,Ab
high,high:1542,1542,439,4.39,533.6041942604857,-204.4386313465784,1.078717856060314,1.0374625266245665,0.04125532943574739,Ab
high,high:1542,1542,446,4.46,489.4717119764879,-205.5808229243204,1.0644846142659006,1.0126519561368805,0.05183265812902005,Ab
high,high:1542,1542,457,4.57,418.6415317804974,-205.0856691669957,1.0202510778585505,1.009359571355601,0.010891506502949566,Ab
high,high:1542,1542,464,4.64,372.7317376437675,-204.0313957102891,0.9714159610827656,0.9999816000795663,0.028565638996800646,bA
high,high:1542,1542,470,4.7,336.5963323022536,-203.3079982324348,0.9946978900623837,1.0478724548461216,-0.04257034490850531,Ba
high,high:1542,1542,477,4.77,297.1667692307692,-201.1710769230769,0.9611142406958991,0.9766118003701101,0.015497559674210959,bA
high,high:1542,1542,483,4.83,266.314039408867,-197.4987684729064,1.022519483804651,0.927736109192665,-0.04974440700268401,aB
high,high:1542,1542,490,4.9,233.1081568273997,-190.2196935556557,0.9592551878643233,0.9948101605657111,0.035554972701387855,bA
high,high:1542,1542,496,4.96,205.4994956626992,-184.3058301391971,1.0096307259456858,1.0427711157983397,-0.033140389852653884,Ab
high,high:1542,1542,503,5.03,175.5,-178.5016863406408,1.0115018961572302,1.0480925400131518,-0.03659064385592159,Ab
high,high:1542,1542,509,5.09,154.6268452706397,-174.4726626571897,1.089972538533806,1.1163891061017244,-0.026416567567918436,Ab
high,high:1542,1542,516,5.16,137.5034057045551,-166.5017028522776,1.052805675962871,0.9134872626050481,-0.03370706143208091,aB
high,high:1542,1542,522,5.22,127.2091846662775,-157.3751702665888,1.1729897627014991,1.0106955872967844,0.1622941754047147,Ab
high,high:1542,1542,529,5.29,119.5,-144.5016949152542,1.1066173356922346,1.0892195125901567,0.017397823102077936,Ab
high,high:1542,1542,535,5.35,114.9803048065651,-132.189449003517,0.9684367065608609,0.9021006800563929,-0.06633602650446802,bA
high,high:1542,1542,542,5.42,108.510924796748,-114.2319613821138,0.961658819512489,1.0366757232910417,0.0016654571964692666,Ba
high,high:1542,1542,548,5.48,101.5001031140441,-96.498453289338,0.9850521308580222,0.9905455443530548,0.0054934134950325175,bA
high,high:1542,1542,555,5.55,92.22829748639543,-76.7121015807204,0.9590393366426314,1.0463373629221504,-0.005376699564781817,Ba
high,high:1542,1542,561,5.61,83.42142099681867,-64.34209968186639,0.9388083456404334,0.9509724721827845,0.012164126542351106,bA
high,high:1542,1542,568,5.68,69.12888502499456,-51.13084112149533,0.9592991096813049,1.0324546607483769,0.008246229570318175,Ba
high,high:1542,1542,574,5.74,52.06013071895425,-36.93699346405229,1.0872866270260628,0.9917954863336599,0.0790821133597227,aB
high,high:1542,1542,581,5.81,27.8762118053139,-22.2023209981333,0.9718254520153896,1.2460389328361658,-0.21786438485155546,Ba
high,high:1542,1542,588,5.88,4.95540237807246,-6.75228625778424,1.0000000000000124,0.9999999999999997,1.2101430968414206e-14,boundary
high,high:458,458,-59,-0.59,1150.479512502627,-42.59865517965959,0.9640439113877936,0.9944747662292271,0.030430854841433597,bA
high,high:458,458,-57,-0.57,1145.504206393719,-42.50196298373528,0.9061663460844234,0.9838725462752818,0.07770620019085839,bA
high,high:458,458,-54,-0.54,1138.573075250109,-42.65745976511527,0.9289531615246005,1.0132305664075443,0.05781627206785522,Ba
high,high:458,458,-51,-0.51,1132.193213684801,-43.34155916993831,1.124022992363884,0.9873640802231303,0.1113870725870143,aB
high,high:458,458,-48,-0.48,1125.254492472074,-43.72122389509471,0.9802244196556633,0.9416674148639566,-0.03855700479170676,bA
high,high:458,458,-45,-0.45,1118.699860074627,-44.05993470149254,0.8097480901900476,0.9581506418761842,0.14840255168613659,bA
high,high:458,458,-42,-0.42,1112.500322234157,-44.4968850698174,1.0286494794092373,1.0611890696413702,-0.03253959023213282,Ab
high,high:458,458,-39,-0.39,1106.662289341212,-44.26789231779383,0.8992902156865931,0.9704653457812454,0.07117513009465237,bA
high,high:458,458,-36,-0.36,1100.568789308176,-44.02044025157232,0.8882222107469125,1.085994240398255,0.025783548854832472,Ba
high,high:458,458,-33,-0.33,1093.717915478351,-44.22789732953072,1.1471860795801128,1.0882948753349058,0.058891204245206996,Ab
high,high:458,458,-31,-0.31,1089.628428192274,-42.73164258330875,1.2489706897265762,1.1675576117477506,0.08141307797882558,Ab
high,high:458,458,-28,-0.28,1083.5,-42.50112107623318,0.9698422567968434,1.0044234109403882,0.025734332262768334,Ba
high,high:458,458,-25,-0.25,1076.825965565379,-42.34108887854816,1.0911624237624695,0.9871062962774995,0.07826872003996899,aB
high,high:458,458,-22,-0.22,1069.877962408063,-40.81830563879052,1.0989826354623546,1.0061369976874253,0.09284563777492938,Ab
high,high:458,458,-19,-0.19,1063.13567839196,-40.30067001675042,1.0868125420871906,0.9732083506653038,0.06002089275249434,aB
high,high:458,458,-16,-0.16,1055.5,-38.49631728045325,1.0845798984192965,1.0716482254781547,0.012931672941141725,Ab
high,high:458,458,-13,-0.13,1048.219822686974,-37.43191634462378,1.0370088774892001,0.9851283944759958,0.02213727196519588,aB
high,high:458,458,-10,-0.1,1039.849163385827,-36.0435531496063,1.0240584821208267,0.9499881709656797,-0.025953346913493602,aB
high,high:458,458,-7,-0.07,1031.160571142285,-34.16332665330661,0.9726882141251192,0.9861589180871261,0.013470703962006891,bA
high,high:458,458,-4,-0.04,1021.370523415978,-32.47217630853994,0.947074951308987,1.0479981649302923,0.004926883760720702,Ba
high,high:458,458,-2,-0.02,1013.887631975867,-30.77124183006536,0.9968967305198556,0.9789551789555541,-0.01794155156430155,bA
high,high:458,458,1,0.01,1001.251751220548,-29.59392910210146,1.017147509336867,1.0625176652511554,-0.0453701559142885,Ab
high,high:458,458,4,0.04,986.4174485925334,-30.0531044120583,1.0256794246176462,1.0161453413424133,0.009534083275232863,Ab
high,high:458,458,7,0.07,968.4997975708502,-32.68643724696356,1.0506628057892287,1.0459197450447855,0.004743060744443195,Ab
high,high:458,458,10,0.1,949.9007954043306,-39.08970393283252,1.058513339923636,1.0263244454925857,0.03218889443105022,Ab
high,high:458,458,13,0.13,929.6058432934927,-48.74873837981408,1.0609298807400696,1.0579313434669915,0.0029985372730780835,Ab
high,high:458,458,16,0.16,908.828032230704,-59.83184902459712,1.0717160010500462,0.979452374236703,0.05116837528674911,aB
high,high:458,458,19,0.19,886.4992970476,-72.11769431612774,1.0285947973749838,1.0034021964897097,0.025192600885274086,Ab
high,high:458,458,22,0.22,864.3693348365276,-86.14543404735062,0.9984623991371864,1.0409388120666199,-0.03940121120380624,Ba
high,high:458,458,25,0.25,842.4782792070856,-98.59974694221847,0.997078722024255,1.0029916008326294,-7.03228568843528e-05,Ba
high,high:458,458,27,0.27,830.1153763208971,-108.7576018977787,0.8915772567538269,0.9832013134625575,0.09162405670873053,bA
high,high:458,458,30,0.3,815.5,-121.5067281814687,0.9853881958759276,1.0097904760583003,0.004821328065772068,Ba
high,high:458,458,33,0.33,804.7694617199228,-129.932018014154,0.9638593751266102,0.9868273924625723,0.0229680173359621,bA
high,high:458,458,36,0.36,794.2964196502915,-134.9931307243963,1.1026502075838676,0.9050895262324831,0.007739733816350625,aB
high,high:458,458,39,0.39,782.3153211805555,-139.357421875,1.0105227267262173,0.9669918051814074,-0.022485468092375283,aB
high,high:458,458,42,0.42,769.0,-144.4995085995086,1.009151738396688,1.0202628626641206,-0.01111112426743266,Ab
high,high:458,458,45,0.45,755.7819020426093,-151.7241379310345,1.032339331446372,1.0101759687381464,0.02216336270822561,Ab
high,high:458,458,48,0.48,742.1904427266338,-159.098383696416,1.036553650649281,1.0063966587700508,0.030156991879230155,Ab
high,high:458,458,51,0.51,729.1996587030717,-168.0397367137981,1.0619968495349263,1.0726864116247254,-0.010689562089799098,Ab
high,high:458,458,54,0.54,716.0006956521739,-176.8633043478261,0.9369780970602546,0.9910494285416359,0.054071331481381324,bA
high,high:458,458,56,0.56,706.7198689445355,-181.7404633746782,1.047160951932553,1.0402701266223782,0.006890825310174931,Ab
high,high:458,458,59,0.59,693.4204372140315,-188.8924758515506,0.9933024938003867,1.0128989529059629,-0.006201446706349589,Ba
high,high:458,458,62,0.62,680.2057168579788,-194.8588791357191,0.977518746179487,1.019315933135411,0.003165320685102113,Ba
high,high:458,458,65,0.65,666.5043763676149,-200.499124726477,0.9465029424842717,1.01090711142854,0.04258994608718836,Ba
high,high:458,458,68,0.68,653.0068607068607,-205.2970893970894,0.9398085058367256,1.0063174984284355,0.053873995734838864,Ba
high,high:458,458,71,0.71,639.3773638159752,-208.5266723116004,0.9694596578951925,0.964083505586186,-0.0053761523090064545,bA
high,high:458,458,74,0.74,626.0041262135923,-210.502427184466,0.9117517469481065,0.9740399900122988,0.06228824306419234,bA
high,high:458,458,77,0.77,613.4960022844089,-212.4988577955454,1.0854319997849058,1.0294458011381735,0.055986198646732266,Ab
high,high:458,458,80,0.8,600.842435655995,-212.053358443189,1.0770105115328832,0.969796168566349,0.04680668009923217,aB
high,high:458,458,83,0.83,587.7570711075866,-212.3917525773196,1.104133607345901,1.022280014797493,0.08185359254840785,Ab
high,high:458,458,85,0.85,579.2421358710019,-210.6098334655036,0.9554628998324537,1.1405485371139106,-0.09601143694636427,Ba
high,high:458,458,88,0.88,565.757567780995,-208.3898394314293,0.9946133429707257,1.036716061606311,-0.03132940457703659,Ba
high,high:458,458,91,0.91,551.6230726872246,-206.5247797356828,0.9783067092054699,1.0755069699358306,-0.05381367914130053,Ba
high,high:458,458,94,0.94,537.8842533706436,-204.6626812515899,1.0237458013216016,0.9635356733000929,-0.012718525378305423,aB
high,high:458,458,97,0.97,523.1192204814673,-203.5,0.9978267066111882,0.9987652658910816,0.0009385592798933917,bA
high,high:458,458,100,1.0,509.3107540624429,-201.4984480555048,1.083118717082219,0.9622523880215635,0.045371105103782505,aB
high,high:458,458,103,1.03,495.827555074034,-201.2822318526544,1.046311759038321,1.0902536869613035,-0.04394192792298246,Ab
high,high:458,458,106,1.06,482.2420313344138,-199.5,0.985124082946941,0.9557379712348001,-0.029386111712140894,bA
high,high:458,458,115,1.15,441.5031500572738,-198.5017182130584,0.9985736084114052,1.0000462815839688,0.0013801100046260117,Ba
high,high:458,458,118,1.18,428.0521061602143,-198.6978329681032,1.004935321357641,1.0052227989527103,-0.00028747759506919657,Ab
high,high:458,458,120,1.2,418.5010255454037,-199.0764497482752,0.9675429574146438,0.9376052304714942,-0.029937726943149556,bA
high,high:458,458,123,1.23,405.1174089068826,-199.5,0.9199243325656482,0.9917678356013481,0.07184350303569986,bA
high,high:458,458,126,1.26,390.8329905388729,-199.8296997120526,0.9977331605466048,1.0328515183322824,-0.03058467887888716,Ba
high,high:458,458,129,1.29,376.606936416185,-200.1618497109827,1.0564713407859223,1.0357105012743726,0.020760839511549722,Ab
high,high:458,458,132,1.32,362.5021551724138,-200.498275862069,0.9216749733970446,1.0056350826593314,0.07268994394362394,Ba
high,high:458,458,135,1.35,348.3905811190322,-200.5599481529488,0.9083847485672738,0.9798553683817187,0.07147061981444491,bA
high,high:458,458,138,1.38,333.686618299073,-201.5006045949214,0.9774683876686433,1.0666300611114363,-0.044098448780079624,Ba
high,high:458,458,141,1.41,319.0093436113058,-202.1041812660593,1.0943776300268193,0.9847925063328168,0.0791701363596361,aB
high,high:458,458,144,1.44,304.5002149613069,-202.5032244196045,1.0248627151668013,1.0033428094538788,0.021519905712922505,Ab
high,high:458,458,147,1.47,289.5042063937184,-202.5019629837353,1.0103061364966253,1.0047543133775052,0.0055518231191200584,Ab
high,high:458,458,149,1.49,279.4736406293127,-202.6290367099089,0.9580248805949368,0.9728209256077214,0.014796045012784531,bA
high,high:458,458,152,1.52,263.4504482071713,-203.0027390438247,0.9975960430082818,0.9658317158098085,-0.03176432719847322,bA
high,high:458,458,155,1.55,247.9270721205597,-204.1905274488697,1.0559409032466218,0.9494297835379304,0.005370686784552214,aB
high,high:458,458,158,1.58,232.5335638144627,-203.8766925957937,1.0163221337626511,0.9575868953748645,-0.026090970862484353,aB
high,high:458,458,161,1.61,217.501851324409,-204.4995727712902,0.9611804517383657,1.0425974937962612,-0.0037779455346269586,Ba
high,high:458,458,164,1.64,202.3959102527691,-204.0457256461233,1.0557628360642815,0.9458794122372343,0.001642248301515714,aB
high,high:458,458,167,1.67,188.370820668693,-203.6277977341807,0.944124150221724,1.0020420359920887,0.053833813786187235,Ba
high,high:458,458,170,1.7,174.8632435180478,-202.6822572445348,1.017195022825847,1.0216340373578463,-0.004439014531999241,Ab
high,high:458,458,173,1.73,162.0711610486891,-202.126404494382,0.8719242347454336,1.0052410789490362,0.12283468630553018,Ba
high,high:458,458,176,1.76,149.624758753791,-200.5268817204301,0.9679842009137669,0.9183468624739743,-0.04963733843979257,bA
high,high:458,458,178,1.78,142.0305764411028,-198.6005012531328,0.9671799299902997,0.9685115450271008,0.001331615036801126,bA
high,high:458,458,181,1.81,131.6240766073871,-196.4686730506156,1.013509162367259,0.9807990625954804,-0.0056917750372605935,aB
high,high:458,458,184,1.84,121.7521619911411,-193.5943893693314,1.097918670347853,1.0265148423737045,0.07140382797414846,Ab
high,high:458,458,187,1.87,113.2015088829399,-190.0425894378194,0.8621558837373442,1.050255175202749,0.08758894105990689,Ba
high,high:458,458,190,1.9,104.7385694884563,-185.6186057039384,1.0366365183345105,1.025819779714851,0.010816738619659594,Ab
high,high:458,458,193,1.93,97.37556433408578,-180.5248306997743,0.9497597958891303,0.9232980172205801,-0.02646177866855015,bA
high,high:458,458,196,1.96,89.60625674217907,-174.757551240561,1.002934149160234,0.9983378591402728,0.0012720083005067773,aB
high,high:458,458,199,1.99,82.42934117070781,-168.991427871663,0.9670398341559294,0.9768440569788966,0.009804222822967223,bA
high,high:458,458,202,2.02,74.69860499265786,-163.1506975036711,1.0914598184542965,0.9833711793851666,0.07483099783946312,aB
high,high:458,458,205,2.05,68.49862068965517,-157.4987931034483,0.9854761355027296,1.0450770155642357,-0.030553151066965323,Ba
high,high:458,458,207,2.07,64.04808532960308,-153.2568630879524,0.9597235169222313,1.016602820710244,0.02367366236752466,Ba
high,high:458,458,210,2.1,57.69180927064296,-147.1739491609902,0.9556475707787659,0.9878745287664493,0.03222695798768338,bA
high,high:458,458,213,2.13,51.2412265758092,-141.3173764906303,0.955556170304298,1.0194643837499937,0.024979445945708334,Ba
high,high:458,458,216,2.16,44.95120213713268,-135.2553873552983,0.9813326126681241,1.019556517547635,-0.000889130215759204,Ba
high,high:458,458,219,2.19,39.70265017667845,-128.7501766784452,1.0380048680567242,0.9253799201021188,-0.036615211841157014,aB
high,high:458,458,222,2.22,33.60820086705202,-121.4373193641619,0.9898042169397852,1.0526446057663217,-0.04244882270610684,Ba
high,high:458,458,225,2.25,30.10807217473884,-113.2725546058879,0.846535312033288,0.8633160978841724,0.016780785850884383,bA
high,high:458,458,228,2.28,26.25354533734422,-103.2526858616244,0.9434762235965986,1.080114881121543,-0.02359110471814163,Ba
high,high:458,458,231,2.31,22.63064133016627,-90.6562945368171,0.9843367472432134,0.9412837904428824,-0.043052956800331055,bA
high,high:458,458,234,2.34,8.76310538726646,-71.236169054961,1.0633420343075604,1.1729643439661603,-0.10962230965859998,Ab
high,high:334,334,-58,-0.58,1149.105975485189,-44.57431052093973,0.9728551818463723,0.9872176405644909,0.014362458718118587,bA
high,high:334,334,-53,-0.53,1138.500111037086,-44.49922274039529,1.1296795977161334,0.9918913265890666,0.1215709243052,aB
high,high:334,334,-47,-0.47,1125.496547756042,-44.49856156501726,0.9695618151291162,0.997555411932317,0.027993596803200793,bA
high,high:334,334,-41,-0.41,1112.501427630134,-44.49835273446079,1.0282264898291793,1.0083054214412872,0.019921068387892094,Ab
high,high:334,334,-35,-0.35,1100.660194174757,-43.96798182193761,0.8441514030375462,0.9979998611310809,0.15384845809353465,bA
high,high:334,334,-29,-0.29,1087.755215209929,-42.61077369949828,0.9272584176656792,1.0487748715047291,0.023966710829591675,Ba
high,high:334,334,-23,-0.23,1074.674170341146,-41.50034810860988,1.071716731174581,1.000273336529912,0.07144339464466909,Ab
high,high:334,334,-17,-0.17,1060.636126791142,-39.31393834129396,1.0587088676127687,0.9429364338087837,0.001645301421552392,aB
high,high:334,334,-11,-0.11,1045.497470489039,-36.49747048903879,1.04549320274551,1.0531593470808611,-0.007666144335351177,Ab
high,high:334,334,-5,-0.05,1027.526157217201,-32.62832100794303,0.9856346293185719,0.9911196483855438,0.005485019066971852,bA
high,high:334,334,1,0.01,1004.672031723816,-29.49685094471658,1.0529820049947058,0.9796161900303095,0.032598195025015375,aB
high,high:334,334,7,0.07,972.496833216045,-31.32301196340605,1.0294019228667368,0.9973926518383212,0.026794574705057972,aB
high,high:334,334,12,0.12,940.5932555123217,-41.83916990920882,1.0165471589703508,1.0430604744281784,-0.026513315457827646,Ab
high,high:334,334,18,0.18,896.9760956175298,-58.40338645418327,1.0337200682976355,1.04277170153478,-0.009051633237144419,Ab
high,high:334,334,24,0.24,855.0029225523624,-90.50292255236239,1.020580131273776,0.9876448336749694,0.00822496494874525,aB
high,high:334,334,30,0.3,821.602326811211,-122.2443151771549,0.9395789619618183,1.0367412510793061,0.023679786958875515,Ba
