source_file,date,split,burst,recording_fraction,feature,boundary_scale_frames,boundary_scale_seconds,geometry_change_score,delta_persistence,delta_retained_dispersion,delta_abs_reversal_asymmetry,null_median,null_q95,null_excess_q95,null_z_score
20220313_cam3_flid16.h5,20220313,development,q4,0.875,rotation_speed,64,0.6402561024409764,0.42656295238396225,-0.3405251000924433,-0.1127653894259078,-0.2308301875864101,0.7411735511830374,2.184581831613505,-1.7580188792295426,-0.6481996420677242
20220313_cam3_flid16.h5,20220313,development,q4,0.875,rotation_speed,128,1.2805122048819528,0.41710570051183904,-0.3144202194549078,-0.20143128052152612,0.18585620846465647,1.2325442530337174,3.5636902798076724,-3.1465845792958334,-1.6920795783355556
20220313_cam3_flid16.h5,20220313,development,q4,0.875,rotation_speed,256,2.5610244097639057,3.1658455265826633,-2.379553381038168,0.0018316632551671824,2.0881331973758286,1.5890566759300242,4.570744277057922,-1.4048987504752586,2.3328700227142756
20220313_cam3_flid16.h5,20220313,development,q4,0.875,rotation_speed,512,5.122048819527811,3.0787225625979056,-3.054474013911952,-0.3289357804519896,0.20130168435575632,2.3435835296672436,5.82800098399301,-2.7492784213951045,0.5826704981616821
20220313_cam3_flid16.h5,20220313,development,q4,0.875,rotation_speed,1024,10.244097639055623,4.159115233592471,1.9894712464447089,-0.43812881383958335,3.6260566499096796,3.3157470589300697,10.111770951308692,-5.952655717716222,0.502065274648632
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,2,0.020008003201280513,0.4010274604873206,-0.17974170270777923,-0.2543004166452411,0.25268011885915076,2.1480484209585753,2.3529170574933778,-1.9518895970060572,-22.36375744231684
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,4,0.040016006402561026,1.0799838716430195,-0.6314307331988708,-0.18091903034411214,0.8572798240016668,1.7766287788095794,1.996046390138011,-0.9160625184949915,-6.206235159492713
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,8,0.08003201280512205,0.5616526408848596,-0.28675302152022386,-0.4737167281672687,0.09390875952996662,1.3236649576043873,1.572839927949717,-1.0111872870648573,-9.509105944010088
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,16,0.1600640256102441,1.470933665410957,0.061411103149314424,-1.3062393705016369,0.6735081524382501,1.0493232344335213,1.384544610170655,0.08638905524030194,3.601169725158332
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,32,0.3201280512204882,0.8043126988889941,-0.4203441870439963,-0.601003854131296,0.3301879000383682,0.965569773580265,1.3587289281765744,-0.5544162292875803,-0.9510229408027243
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,64,0.6402561024409764,1.0423753305393626,-0.8226957941057478,-0.4142401815983765,-0.4879785159482971,1.127272220235846,1.9647174430532803,-0.9223421125139177,-0.24787196542499282
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,128,1.2805122048819528,1.395609189558033,-1.2389664377479255,-0.43628719747935785,-0.4715301235643945,1.4015726746796338,2.6467191587810346,-1.2511099692230017,-0.01635444740788044
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,256,2.5610244097639057,1.6033729778987678,-1.2192101499739356,0.47320765367005846,0.92758074201903,1.657819558684312,3.2428777795377224,-1.6395048016389546,-0.09950146146276055
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,512,5.122048819527811,3.5832896986471368,-2.4062989468674862,-1.7400562679103502,2.005466187010147,2.259224323091704,5.465679275203753,-1.882389576556616,1.2791249687295698
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_bend,1024,10.244097639055623,3.9081745369472323,2.3254566152893363,-2.1277613014061236,-2.310565209183306,3.8819213750486257,6.887970902588859,-2.9797963656416266,0.020889109285577082
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,2,0.020008003201280513,0.48802708967656216,-0.1389549041167354,-0.39574161036869027,-0.2495006066182603,2.2511011370429332,2.400491933744401,-1.912464844067839,-19.49651250907189
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,4,0.040016006402561026,0.9184273266078097,-0.5270707337561612,-0.60065841466944,0.45267501009499655,2.0372193302078747,2.3989123259198184,-1.4804849993120088,-11.569966907765913
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,8,0.08003201280512205,0.8110103470312309,-0.41826749227761534,-0.11414746082416784,0.6853907243922314,1.7119749598201053,2.0939759926310106,-1.2829656455997798,-4.9515401236887495
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,16,0.1600640256102441,1.7974356509036207,0.27580743253806467,-1.207074553553324,1.3029490402391517,1.2746686633743871,1.740828462343289,0.056607188560331645,4.513874757950432
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,32,0.3201280512204882,1.559874822763681,-0.09710131697213253,-0.5689127351836843,-1.4491787662949391,1.125109883038466,1.6262669305226336,-0.06639210775895266,2.4435560342932674
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,64,0.6402561024409764,0.9427633433384525,-0.6057516947644155,0.2815658133362997,-0.6652731007586308,1.2516965315836903,2.7224453008263394,-1.7796819574878868,-0.7325284736588459
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,128,1.2805122048819528,3.3248149044460593,-2.210551260745081,-0.35506187144764756,2.458004951152273,1.4645142916771898,3.165402136727165,0.15941276771889434,2.5965858792793837
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,256,2.5610244097639057,2.4616082103953922,-1.0068295878219529,-1.7675363016862502,-1.3862267436439015,1.8452221896309635,3.411062390755718,-0.9494541803603256,0.8528448469964943
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,512,5.122048819527811,2.233863216916613,-0.23746519363529456,0.9038304209829573,2.0290011640732395,2.8510100694506466,4.989594563927387,-2.755731347010774,-0.5691215714151742
20220313_cam3_flid16.h5,20220313,development,q4,0.875,core_span,1024,10.244097639055623,5.16074338081472,-3.8231896175282425,-3.423187559179488,0.5461504607028921,4.23613891012069,8.969581096251755,-3.8088377154370345,0.5130767862819164
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,2,0.020008003201280513,0.9618482152671699,-0.08055873490916976,-0.023485435937738768,0.9581809399801734,1.04840660889045,1.1558430358197993,-0.1939948205526294,-1.9618757380552194
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,4,0.040016006402561026,0.14341786379478677,-0.03937693673702785,-0.11335309418114009,-0.07854436038462406,0.5766542329621862,0.833636646204248,-0.6902187824094612,-6.959607493559621
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,8,0.08003201280512205,0.3535148976293649,0.1590014550163002,-0.19711198391806478,-0.24665398019185575,0.5361736220226759,1.1498746292600104,-0.7963597316306454,-1.21841085681638
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,16,0.1600640256102441,1.6292542734461837,0.14496791106957463,-0.5398599471633255,1.5303610782268304,0.6713263735981196,1.3302308915293501,0.29902338191683353,3.336144906538693
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,32,0.3201280512204882,0.8725424044218536,-0.2330041553922906,-0.14841354279833557,-0.8276549591455618,0.8092119162973419,1.5408478104979253,-0.6683054060760717,0.20772787544149987
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,64,0.6402561024409764,1.4387480629755969,-0.44892638286814956,-0.25080006971925345,-1.3437114334967049,1.217364801910516,3.2928544149589563,-1.8541063519833594,0.375967251122657
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,128,1.2805122048819528,2.374621242813625,-0.23021864382355592,-0.3056247093052402,2.3435910393922947,1.6114309925310617,3.58353541965596,-1.208914176842335,0.7254096708744021
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,256,2.5610244097639057,1.858821869459002,-1.7717354817052688,0.4890718391165974,-0.2774542510554979,2.330982541466867,4.80658237258173,-2.9477605031227276,-0.5167878309383379
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,512,5.122048819527811,3.580954527354153,-2.4343739509902647,-1.2562689029135992,2.306262612386221,2.2885465650800296,8.294515205925975,-4.713560678571822,0.9419229714047033
20220313_cam3_flid16.h5,20220313,development,q4,0.875,articulation_speed,1024,10.244097639055623,1.6037581905712892,1.3241020476670018,0.07318326761280956,-0.9019081497192828,5.224124334620989,12.114801739072837,-10.511043548501547,-2.219454138165573
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,2,0.020008003201280513,1.623226115318617,-0.2511277715795913,-0.6368213916061184,1.4718207699943235,1.2167880718747417,1.4209774088705058,0.2022487064481111,10.54756528669767
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,4,0.040016006402561026,1.8612393659669701,-0.7648317861975705,-1.1689537990180725,-1.2299558252263283,1.317727134816677,1.734774719997076,0.12646464596989415,6.438686796030267
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,8,0.08003201280512205,1.0356165074978505,-0.5831786826685417,-0.8123563378984268,0.26922361515900967,0.9729693769368604,1.5512715249156257,-0.5156550174177752,0.5465722855786127
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,16,0.1600640256102441,1.0320330614438946,0.0728419036636493,-0.6874526908060606,-0.7662865618601307,1.0501041817602288,2.352680799059907,-1.3206477376160124,-0.08173983930462156
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,32,0.3201280512204882,1.8294471295149004,1.1462357807910022,-0.668629513090767,1.2593470168102017,1.383732150924793,3.068045600077998,-1.2385984705630977,1.46395756109862
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,64,0.6402561024409764,1.0687179932429005,0.4568464544273334,-0.1733550840411715,-0.9504722410440953,1.7382840525358008,3.0581569583967876,-1.989438965153887,-1.0792954458636974
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,128,1.2805122048819528,1.9812657756829628,-1.665297329244427,-0.15677110795798033,1.0618953332667103,2.5432028096510604,5.077169655467163,-3.0959038797842,-0.5119398495454335
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,256,2.5610244097639057,6.10324044597606,-0.9806423364440406,-0.7111206611760331,5.981821792282029,2.8951234126568384,7.643134646701614,-1.5398942007255538,2.2667820058892345
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,512,5.122048819527811,6.5570886597163085,-0.3651474990426329,0.03462188316777865,-6.546822154337862,5.88017791243421,10.03398834867051,-3.4768996889542017,0.35398851034718637
20220313_cam3_flid16.h5,20220313,development,q4,0.875,lr_articulation_balance,1024,10.244097639055623,15.882926881872745,4.771813907943499,-0.21418412234908868,15.147649438926372,7.113736371443214,12.183244920296241,3.6996819615765038,4.396994241868302
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,2,0.020008003201280513,0.9303919579030965,0.319819781291992,-0.758523087118762,-0.43357494061917673,1.5241805567726747,1.5929473036699455,-0.662555345766849,-19.972522410649628
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,4,0.040016006402561026,1.1104826236708216,0.1972240717697513,-0.351178897099912,1.0348660324994154,0.7279133394091567,0.900194146428045,0.21028847724277666,6.801231992896702
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,8,0.08003201280512205,2.6177269586410765,0.05955822010235431,-0.19910341329299203,2.609464519634168,0.5678529677586359,0.7447717529261603,1.8729552057149164,20.710667587490352
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,16,0.1600640256102441,1.0741383785521479,-0.09641379393165714,-0.08543361082427231,1.0663858282816159,0.4648478455180423,0.9512275552817304,0.12291082327041747,9.024354156515225
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,32,0.3201280512204882,1.212263031129221,-0.19310051455043764,0.02753112272816642,1.1964680878336411,0.6679604276591429,1.759386105446325,-0.5471230743171038,1.6695910933708435
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,64,0.6402561024409764,0.9006036920997922,-0.02465554385730782,-0.3055411955379822,-0.8468315607073807,0.829421405493434,2.404780363890268,-1.5041766717904757,0.13921442102119816
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,128,1.2805122048819528,4.1671254622658,-0.3325294030929537,-0.06605113942579013,-4.153311457298039,1.2710854665969125,3.3645988537876357,0.8025266084781646,4.420338010997009
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,256,2.5610244097639057,1.8451432886600234,-0.8409403813165528,-0.638884976465675,1.5130099198633007,1.9795022117589014,4.910710671706161,-3.0655673830461376,-0.15366773500875214
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,512,5.122048819527811,2.4991029108447687,-1.5145132430804427,-0.35180492404226776,1.9565270994663913,2.1665404675709663,7.0628071878005345,-4.563704276955766,0.37132939211597443
20220313_cam4_flid23.h5,20220313,development,q1,0.125,traversal_speed,1024,10.244097639055623,0.9278386327275825,-0.6290934781629288,0.3437107277071411,-0.5890576031031989,3.300439360226883,9.485534156286057,-8.557695523558476,-2.2906143172990343
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,2,0.020008003201280513,0.5966051318582585,0.42952554187245046,-0.4111306111321233,0.04916414169813856,0.5987744909768438,0.6645517033445681,-0.06794657148630967,-0.08014431905785568
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,4,0.040016006402561026,0.38346732071783546,0.20289394129429783,-0.29071447788736043,-0.1461722510986976,0.47677386903342084,0.733895740032082,-0.35042841931424656,-2.2167035832872877
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,8,0.08003201280512205,1.2203207218850152,0.2548628394667285,-0.29111948632177104,1.1573577847859622,0.457936018142723,0.7767247254392714,0.44359599644574377,8.352190828096676
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,16,0.1600640256102441,0.30464314287670274,-0.21510234824989713,-0.05193335804715773,-0.2093832624665134,0.4766475800110098,1.1757018362416403,-0.8710586933649376,-1.0297118015908504
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,32,0.3201280512204882,2.2146192387716295,-0.3698819486763723,-0.1385456933770915,2.1791123898568108,0.6638310590381837,1.47196202060377,0.7426572181678595,4.938757243905042
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,64,0.6402561024409764,1.9709486399858178,-0.47633144800447214,0.021455521489140043,-1.9124033449305449,0.7683878130325035,2.063672370793898,-0.09272373080808038,3.409365202953168
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,128,1.2805122048819528,0.8422626396917376,0.006686491240101216,-0.14647115918605708,-0.8294021006617253,1.3016642849993376,2.6814464558898266,-1.839183816198089,-0.994241503053786
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,256,2.5610244097639057,0.6178575405562378,-0.5376326655041125,-0.07806751751230633,0.29428645927839064,1.790558656248849,4.101602533179197,-3.4837449926229596,-1.4356450263936935
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,512,5.122048819527811,5.307206641836936,-3.8913965426826715,0.09074274327524433,3.6076642085008856,3.2219449692134083,7.238301574950376,-1.9310949331134397,1.3355904006051427
20220313_cam4_flid23.h5,20220313,development,q1,0.125,rotation_speed,1024,10.244097639055623,6.521327553344719,-1.1464749555783076,-0.4185656356176791,6.4060995186560055,5.456998648446486,9.698829153568225,-3.177501600223506,0.46590131682707797
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,2,0.020008003201280513,0.25315305843045044,0.01721711543840535,0.07449650314465074,0.2413302984457002,0.7321092773914398,0.9227282102736849,-0.6695751518432345,-4.007334154181717
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,4,0.040016006402561026,0.42990695005003904,-0.08447479436335022,-0.40171649352895916,0.12770220689320189,3.0690701860380436,3.335503091669141,-2.905596141619102,-26.367083261494198
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,8,0.08003201280512205,0.2439252459086119,-0.11495306506448459,0.031459407893746204,0.2128276863540833,1.639540887180164,1.8979259754082116,-1.6540007294995998,-12.112680279137757
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,16,0.1600640256102441,0.4919942979564858,-0.03799132921135816,-0.4790504054696637,0.10547870470289399,1.248349200501011,1.7370206464712523,-1.2450263485147666,-8.732529233231398
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,32,0.3201280512204882,2.5737247231948546,-0.19599191165968163,-0.22994685226862455,2.555928513570003,0.9626364681847492,1.7888569969414323,0.7848677262534223,6.428638826314925
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,64,0.6402561024409764,0.994013826066977,-0.4946780742591296,-0.7953963974285568,-0.3327185901287492,0.9495611213936389,2.138138994803412,-1.1441251687364353,0.12761785606790535
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,128,1.2805122048819528,1.9331036251371607,-1.178460800426891,-0.02994090009310475,-1.5320650475346203,1.2193809340384931,2.9490649130621662,-1.0159612879250055,1.6725693661141245
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,256,2.5610244097639057,1.6985128459976726,-1.5934562502930494,-0.2584374315388527,0.528254825250777,1.6454565140191173,3.305935450541867,-1.6074226045441946,0.07115083811012755
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,512,5.122048819527811,1.8500850670689324,-0.35398162253685833,-1.8001657914696074,-0.23856841685401498,2.235162062610883,5.193445038978321,-3.343359971909388,-0.3603882838849426
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_bend,1024,10.244097639055623,2.16276017764982,-1.4924572307080817,-0.8414348666195927,-1.3198827090964993,4.466138253591384,6.455519394501824,-4.292759216852003,-1.7616115612840224
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,2,0.020008003201280513,2.159089356138546,0.06853027208959185,-0.3744273563661778,2.1252704779398606,2.270158726842938,2.455113909101308,-0.29602455296276187,-1.622600578368908
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,4,0.040016006402561026,2.44842947136338,-0.10105697641361393,0.04949281635831111,2.445842354872411,2.237098533686729,2.610918266408351,-0.16248879504497094,1.5053888084508198
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,8,0.08003201280512205,1.2135196354634823,-0.19610487259319065,-0.5663183777345322,1.0552043781376,1.543091147562559,2.001907216516983,-0.7883875810535008,-2.561779305232213
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,16,0.1600640256102441,3.0011546310797717,-0.32626617237875094,-0.23403889587006943,-2.9741730446685173,1.1977568126632383,1.8815823823360185,1.1195722487437532,9.33790474723446
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,32,0.3201280512204882,1.3597034255351197,-0.5414026660559267,0.12873298505758562,1.2406064553909257,1.1683203828242368,1.900507646171742,-0.5408042206366224,0.9191032122660535
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,64,0.6402561024409764,3.1446739776679657,-1.0846464984016984,-1.348152713720078,-2.6258333267395684,0.9805199418863719,1.8537124172526478,1.290961560415318,6.962225235974351
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,128,1.2805122048819528,0.7748248434079947,-0.5177743502046186,0.009948483714098809,0.5763369569134005,1.4818917658972084,2.855871019664709,-2.0810461762567143,-1.3773180145825688
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,256,2.5610244097639057,1.1025521718355926,-0.8517922162081398,0.6384223893259731,-0.28720752920827697,1.8237698771712632,3.847291238898791,-2.7447390670631986,-0.9048460563586705
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,512,5.122048819527811,1.372288216805534,-0.566719817887309,-0.9112421407693441,-0.855360367846904,2.90734476301963,6.1918827350991394,-4.819594518293606,-1.4862675092941149
20220313_cam4_flid23.h5,20220313,development,q1,0.125,core_span,1024,10.244097639055623,6.825017459461314,-2.793869335886023,-3.783923046237139,4.945410380959603,4.95446576993822,7.771582724388695,-0.946565264927381,1.3125199282089715
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,2,0.020008003201280513,0.5460497481060058,0.44908150797624025,-0.24841760980703836,-0.18650688388951359,0.728027301834161,0.825249384534495,-0.2791996364284892,-5.8197630567024365
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,4,0.040016006402561026,1.2718107555663836,0.24141616997987767,-0.15267449627887586,1.2393188972304803,0.6340245376605054,0.8407537694518131,0.43105698611457044,14.382003535626376
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,8,0.08003201280512205,0.5225916532900257,0.07495519889392496,-0.07053296394568406,0.5123561800585715,0.5837384104319185,0.9324299946410134,-0.40983834135098773,-0.4959282032772689
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,16,0.1600640256102441,1.1158152405779704,-0.051347453692685306,-0.18362249418707033,1.09940432495687,0.5329812327239724,1.9074918693781382,-0.7916766288001678,3.6831117202484323
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,32,0.3201280512204882,1.5807473841037312,-0.2981508053995165,-0.08062957057774231,1.5502797366729844,0.7713616677879687,1.9841950944764108,-0.4034477103726797,2.223969239516584
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,64,0.6402561024409764,1.266967661846089,-0.11291175736218953,0.11885456795798106,1.2563166730122821,1.239037725196546,2.3244430545530377,-1.0574753927069487,0.05303856682824386
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,128,1.2805122048819528,4.96337639597576,-0.5235209327159429,-0.2039024299906168,-4.931475933245692,1.7340578069393726,4.682425273375282,0.28095112260047816,6.141976639327844
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,256,2.5610244097639057,1.4282874915101655,-1.0427156764014758,-0.4938724905697701,-0.8419258516338752,1.769911201372231,6.227365997494568,-4.7990785059844026,-0.40625339190403975
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,512,5.122048819527811,7.614140518975088,-2.836186639812017,-0.4112616672460375,7.054221787547089,2.9020259299859026,6.917902256963563,0.6962382620115246,5.8025597865752605
20220313_cam4_flid23.h5,20220313,development,q1,0.125,articulation_speed,1024,10.244097639055623,1.845956759556993,-0.6215172876804292,0.45472667328777244,1.67764605083109,4.915792724273846,11.528087501400776,-9.682130741843784,-1.3571747225654651
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,2,0.020008003201280513,1.0803580484573427,0.5139592831423081,-0.9203652734038252,0.2365314601711678,1.2838162147687013,1.4061811744715058,-0.3258231260141631,-2.8561289649694293
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,4,0.040016006402561026,1.1629570843469912,0.09557053435581413,-1.1539136304868343,-0.10871424181077842,1.3342500131062853,1.5805295573171259,-0.41757247297013467,-1.5193880053360056
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,8,0.08003201280512205,1.0131103713226164,0.36624925287360904,-0.7001916927843119,0.6340234243360515,1.1055550235390006,1.664602026551847,-0.6514916552292307,-0.6764267572917189
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,16,0.1600640256102441,1.0530603126151052,-0.32097212107102707,-0.6240191943771793,-0.7851833954873505,1.1098844406504347,2.204274142726749,-1.1512138301116437,-0.1532350907071442
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,32,0.3201280512204882,1.6981081195748133,-1.5062250396765844,-0.5619627551607701,0.546859376283608,1.4992991197146468,2.562312285670182,-0.8642041660953688,0.4481071847894667
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,64,0.6402561024409764,4.248440399199431,-4.2414301884762216,-0.23072575002067455,-0.07925534751538318,1.7813576069374293,4.3601516040505635,-0.11171120485113217,3.3181291452992365
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,128,1.2805122048819528,4.784232819062798,4.609467948401695,-0.43989370798350425,1.2034045144221268,2.026829959504684,6.137580046066447,-1.353347227003649,2.680263056235903
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,256,2.5610244097639057,2.6827422660112976,-2.659174806339694,-0.10999701269158879,0.3373367343925217,3.3609385378300467,7.25309499295255,-4.570352726941253,-0.659625401926984
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,512,5.122048819527811,3.9114172454485097,-3.562164022045771,-0.3292487975222605,-1.581697688360467,4.904785206998882,10.429379626065044,-6.5179623806165345,-0.4940681197253212
20220313_cam4_flid23.h5,20220313,development,q1,0.125,lr_articulation_balance,1024,10.244097639055623,9.338822770772884,-3.3720818282800726,-0.1883901029381242,8.70673211121167,9.026799664730467,14.289415148376404,-4.95059237760352,0.07169653942481681
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,2,0.020008003201280513,0.9457856510975456,0.22421885179458959,-0.8771008640599238,-0.2737343211715684,0.4961577456874783,0.6271990300268161,0.31858662107072955,10.81573455092969
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,4,0.040016006402561026,0.5899186155515251,0.22245331871882462,-0.5194049221208707,0.1695199718081069,0.30493201147513826,0.5786386817042333,0.011279933847291868,2.7152555778948817
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,8,0.08003201280512205,0.40972370501148375,0.12009856253518839,-0.35192632906612165,-0.17203984606876013,1.1115621852344764,1.5673858848247395,-1.1576621798132558,-3.357074376965297
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,16,0.1600640256102441,2.660847582897677,0.4005697373489935,-0.46724244881236043,2.588694311609696,1.1011478505682697,1.715375203603313,0.9454723792943642,6.876750148354437
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,32,0.3201280512204882,0.34737138217698976,-0.03460960953973103,0.04091408590927419,-0.34321289261516413,1.9171544751814484,2.603472162485495,-2.256100780308505,-5.932669733377156
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,64,0.6402561024409764,1.3073642484145662,0.02886739998234746,-0.06967099404674235,1.3051873060367165,1.5135865461274167,2.583990072461687,-1.2766258240471207,-0.6859366144276522
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,128,1.2805122048819528,1.9952333424098085,0.41188834518307205,-0.22904970801212576,-1.9387728884595345,1.8114259043313146,3.275938578022014,-1.2807052356122053,0.2785701996748184
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,256,2.5610244097639057,3.204232743014151,-0.2944235626060661,0.5814034611909957,3.1372587162204955,1.8066484665233213,4.25035782411856,-1.0461250811044094,1.4996588164658833
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,512,5.122048819527811,2.838892259794507,-0.049754391026550875,0.1336213106125815,-2.835309349726219,2.8350139668175727,6.427878300142129,-3.5889860403476215,0.003024529201241534
20220313_cam4_flid23.h5,20220313,development,q2,0.375,traversal_speed,1024,10.244097639055623,4.706904806996431,-2.159887608359389,2.832854581724174,3.076487168864194,4.891668387662566,9.55452184896334,-4.847617041966909,-0.08502146442975586
20220313_cam4_flid23.h5,20220313,development,q2,0.375,rotation_speed,2,0.020008003201280513,0.7268304027446626,0.6733513554236228,-0.08735454774463139,-0.25932521954385657,0.48661044088920075,0.6640420390340848,0.06278836371057783,4.636806743657643
20220313_cam4_flid23.h5,20220313,development,q2,0.375,rotation_speed,4,0.040016006402561026,1.248221879822582,0.5776767372145429,-0.22151675892917086,1.0841022894830983,5.264700091667978,6.486934332505452,-5.23871245268287,-6.625378598869461
