source_file,date,split,burst,recording_fraction,fps,feature,scale_frames,scale_seconds,amount,persistence,retained_dispersion,reversal_asymmetry,abs_reversal_asymmetry,valid_blocks,total_blocks
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,articulation_speed,512,5.122048819527811,0.1256720031654303,-0.2121212121212121,0.4239138591934924,0.08996190394245566,0.08996190394245566,11,11
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,articulation_speed,1024,10.244097639055623,0.12492470929078703,-0.6000000000000001,0.3620410343164582,0.05288364491535377,0.05288364491535377,5,5
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,1,0.010004001600640256,-0.009614959126029173,0.1216759622178439,1.0,-0.016022712650453956,0.016022712650453956,5997,5998
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,2,0.020008003201280513,-0.007901346167155154,0.12638770543762984,0.8495999742577447,0.032063540523779965,0.032063540523779965,2999,2999
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,4,0.040016006402561026,-0.009042312935026178,0.10339717047956869,0.6144635343568132,0.07601129661251335,0.07601129661251335,1499,1499
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,8,0.08003201280512205,-0.00943339253049097,0.11612749019108927,0.4431221069453796,0.08305952475383913,0.08305952475383913,749,749
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,16,0.1600640256102441,-0.010972805191552639,0.10831570919783319,0.3056279295218288,0.10186766055668295,0.10186766055668295,374,374
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,32,0.3201280512204882,-0.012116402433047317,-0.04679867032808209,0.22112009788174017,-0.04613581937947522,0.04613581937947522,187,187
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,64,0.6402561024409764,-0.012350376357161087,0.029345128924371557,0.1303665758007384,0.006323107534700986,0.006323107534700986,93,93
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,128,1.2805122048819528,-0.012042635221276392,-0.04255599472990777,0.10771941970811658,-0.014235166868380066,0.014235166868380066,46,46
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,256,2.5610244097639057,-0.011952611320692594,-0.0220214568040655,0.0620359574985014,-0.07923889344519304,0.07923889344519304,23,23
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,512,5.122048819527811,-0.009597321516944814,-0.406060606060606,0.06530288846222428,-0.04648882473296504,0.04648882473296504,11,11
20220326_cam3_flid24.h5,20220326,development,q2,0.375,99.96,lr_articulation_balance,1024,10.244097639055623,-0.01168254650527753,-0.7999999999999999,0.009056014225714651,-0.15581261260503193,0.15581261260503193,5,5
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,1,0.010004001600640256,1.3678223304608577,0.8016456770832255,1.0,0.008347143872803116,0.008347143872803116,5997,5998
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,2,0.020008003201280513,1.331559357579909,0.8556041870590632,0.937659421182137,-0.04202129423404179,0.04202129423404179,2998,2999
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,4,0.040016006402561026,1.3652471830653274,0.8834015350897019,0.8774292366245144,-0.07012449598878268,0.07012449598878268,1498,1499
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,8,0.08003201280512205,1.3569939087826466,0.8894614463078533,0.8549532086979117,-0.09296147955351323,0.09296147955351323,749,749
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,16,0.1600640256102441,1.3982866274789694,0.8759319440905228,0.8316924074821633,-0.2612496325863389,0.2612496325863389,374,374
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,32,0.3201280512204882,1.4871121905480904,0.8359449668747582,0.8768337242926002,-0.19013337083731643,0.19013337083731643,187,187
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,64,0.6402561024409764,1.4661428692389682,0.7444785228796448,0.8228041900848697,-0.02429340796914552,0.02429340796914552,93,93
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,128,1.2805122048819528,1.5934230125065314,0.6063241106719367,0.9002733171727386,-0.023679462869030787,0.023679462869030787,46,46
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,256,2.5610244097639057,1.9445921431683353,0.45454545454545453,1.0914602448996087,-0.04259343652305144,0.04259343652305144,23,23
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,512,5.122048819527811,2.6306949572154905,0.32121212121212117,0.30141170446624854,-0.29823577764618214,0.29823577764618214,11,11
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,traversal_speed,1024,10.244097639055623,2.5638894272374797,-0.39999999999999997,0.35812028309976385,-0.16619993280876333,0.16619993280876333,5,5
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,1,0.010004001600640256,0.9806044336692868,0.561972506500009,1.0,-0.011802786122283943,0.011802786122283943,5997,5998
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,2,0.020008003201280513,0.9460242748044776,0.64743657690411,0.8608421993783137,0.03621674115088114,0.03621674115088114,2998,2999
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,4,0.040016006402561026,0.9763706378722798,0.689244794202128,0.6669689210504443,0.23642188870872885,0.23642188870872885,1498,1499
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,8,0.08003201280512205,0.9916435328397699,0.6633302736086604,0.6232713029300885,0.16709141349023982,0.16709141349023982,749,749
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,16,0.1600640256102441,1.0545699616363904,0.627154148790097,0.6450078915137876,0.05103220909799277,0.05103220909799277,374,374
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,32,0.3201280512204882,1.155369404857895,0.5987896815221293,0.7115043922917446,-0.2363813020872063,0.2363813020872063,187,187
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,64,0.6402561024409764,1.2653775930709146,0.6803322904304672,0.7542343379566144,-0.2558193718235847,0.2558193718235847,93,93
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,128,1.2805122048819528,1.2309643930993723,0.6689064558629775,0.7047994917096035,-0.356881164983603,0.356881164983603,46,46
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,256,2.5610244097639057,1.4871627212117544,0.6070016939582158,0.7751800085585402,0.0987723333506825,0.0987723333506825,23,23
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,512,5.122048819527811,1.620872088207628,0.5151515151515151,0.3656447417719773,-0.03521098277315912,0.03521098277315912,11,11
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,rotation_speed,1024,10.244097639055623,1.6447608493458787,0.39999999999999997,1.1417775757177617,0.4081526363850226,0.4081526363850226,5,5
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,1,0.010004001600640256,-0.005596307462902896,0.9213912629395794,1.0,0.004438125444929553,0.004438125444929553,5998,5998
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,2,0.020008003201280513,-0.005530561053783155,0.9142523900080399,0.9819862106410848,0.15087323382565163,0.15087323382565163,2999,2999
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,4,0.040016006402561026,-0.005553529850728835,0.8669063951348858,0.9662875372742966,0.23587743379529225,0.23587743379529225,1499,1499
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,8,0.08003201280512205,-0.005180601452326477,0.8407893728373007,0.9239219848600071,0.21595333226134142,0.21595333226134142,749,749
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,16,0.1600640256102441,-0.0053420234278644535,0.8315725384443556,0.8294435416377999,0.25575969421393674,0.25575969421393674,374,374
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,32,0.3201280512204882,-0.004469051868246787,0.7447402897118266,0.7888723978649403,0.08304829941455182,0.08304829941455182,187,187
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,64,0.6402561024409764,-0.005314150722831108,0.6084336420942312,0.7784256449960697,0.5465232971184476,0.5465232971184476,93,93
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,128,1.2805122048819528,-0.0042753780953574015,0.5337285902503294,0.7693283755464932,0.5013651882096336,0.5013651882096336,46,46
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,256,2.5610244097639057,-0.005314150722831108,0.347261434217956,0.8095851720275455,0.2535078916960742,0.2535078916960742,23,23
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,512,5.122048819527811,-0.0018474952810839896,0.3696969696969697,0.3975666136969187,-0.42329796458852786,0.42329796458852786,11,11
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_bend,1024,10.244097639055623,-0.005292386807353278,-0.19999999999999998,0.5925886646258858,-0.6329961498670149,0.6329961498670149,5,5
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,1,0.010004001600640256,0.9959822467177013,0.9727402129601538,1.0,0.13596778019037342,0.13596778019037342,5998,5998
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,2,0.020008003201280513,0.9949526568285305,0.9701573041513335,1.014002934793059,-0.18484411731316736,0.18484411731316736,2999,2999
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,4,0.040016006402561026,0.9963957310491631,0.9562013930560954,1.0027152510209028,0.0694557551258762,0.0694557551258762,1499,1499
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,8,0.08003201280512205,0.9944944421799538,0.9430517270720012,1.009543112380859,0.028637845446841666,0.028637845446841666,749,749
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,16,0.1600640256102441,0.9957869951140912,0.8943587324490815,1.008756508840764,0.20650438916287464,0.20650438916287464,374,374
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,32,0.3201280512204882,0.9990484620030926,0.7952396582012673,0.9398382143622273,0.011991506494907165,0.011991506494907165,187,187
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,64,0.6402561024409764,0.9978856106073575,0.6231370312716736,0.9269490423486603,-0.1131459524899985,0.1131459524899985,93,93
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,128,1.2805122048819528,1.00563419241115,0.5658761528326745,0.7052112951492844,-0.07785359889678083,0.07785359889678083,46,46
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,256,2.5610244097639057,0.9999940012294561,0.37662337662337664,0.7803333889304043,-0.22786132108215756,0.22786132108215756,23,23
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,512,5.122048819527811,1.0141788050909617,0.2606060606060606,0.2350244431218169,0.47001357506091124,0.47001357506091124,11,11
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,core_span,1024,10.244097639055623,0.9990798932204872,0.0,0.5988801014759331,-0.044723305527701464,0.044723305527701464,5,5
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,articulation_speed,1,0.010004001600640256,1.8087337368715133,0.8010172860485348,1.0,-0.003008980488447416,0.003008980488447416,5996,5998
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,articulation_speed,2,0.020008003201280513,1.8495594741183168,0.8576846187880295,0.9600947688340231,-0.033391035938912454,0.033391035938912454,2999,2999
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,articulation_speed,4,0.040016006402561026,1.8215618623964858,0.8807211238844759,0.9365731914091915,0.1051028532812334,0.1051028532812334,1499,1499
20220326_cam3_flid24.h5,20220326,development,q3,0.625,99.96,articulation_speed,8,0.08003201280512205,1.83019605239586,0.8807804399778625,0.9231268380129369,0.0946861094262334,0.0946861094262334,749,749
