split,file,jd,start,delay_us,q1,q2,Q,x_mu,s,a
holdout,6234.2018.0201.0.wd,2458151,0.4035407999404226,6.28749,13.74,23.75,37.49,1.2670045345425447,0.2670045345425447,0.2670045345425447
holdout,6234.2018.0201.0.wd,2458151,0.4041370525910156,0.935,22.51,16.25,38.760000000000005,0.8384932920536634,-0.1615067079463366,0.1615067079463366
holdout,6234.2018.0201.0.wd,2458151,0.4052092613791812,0.40875,15.0,22.51,37.510000000000005,1.2002132764596107,0.20021327645961073,0.20021327645961073
holdout,6234.2018.0201.0.wd,2458151,0.4052871916556858,2.7775,16.25,27.5,43.75,1.2571428571428571,0.2571428571428571,0.2571428571428571
holdout,6234.2018.0201.0.wd,2458151,0.4053444693945601,0.39875,17.5,13.76,31.259999999999998,0.8803582853486884,-0.11964171465131157,0.11964171465131157
holdout,6234.2018.0201.0.wd,2458151,0.4070656190254341,0.85,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0201.0.wd,2458151,0.4082757372325087,0.82625,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0201.0.wd,2458151,0.4083118581317564,0.3975,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
holdout,6234.2018.0201.0.wd,2458151,0.4089909077168259,0.47875,7.5,6.25,13.75,0.9090909090909091,-0.09090909090909094,0.09090909090909094
holdout,6234.2018.0201.0.wd,2458151,0.409823060936386,1.00376,17.51,15.0,32.510000000000005,0.9227929867733003,-0.07720701322669965,0.07720701322669965
holdout,6234.2018.0201.0.wd,2458151,0.4129453176688948,3.59,22.49,17.5,39.989999999999995,0.8752188047011754,-0.12478119529882459,0.12478119529882459
holdout,6234.2018.0201.0.wd,2458151,0.4132610626671875,5.21376,13.75,18.75,32.5,1.1538461538461537,0.15384615384615374,0.15384615384615374
holdout,6234.2018.0201.0.wd,2458151,0.4164620872988571,0.34249,14.99,25.0,39.99,1.2503125781445361,0.2503125781445361,0.2503125781445361
holdout,6234.2018.0201.0.wd,2458151,0.41678769053478,1.22751,15.0,15.0,30.0,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4168800069551072,0.53249,12.5,25.0,37.5,1.3333333333333333,0.33333333333333326,0.33333333333333326
holdout,6234.2018.0201.0.wd,2458151,0.417281475205816,1.67,21.25,18.75,40.0,0.9375,-0.0625,0.0625
holdout,6234.2018.0201.0.wd,2458151,0.4191442457111257,2.94375,21.24,17.49,38.73,0.9031758326878389,-0.09682416731216115,0.09682416731216115
holdout,6234.2018.0201.0.wd,2458151,0.4201934880925058,3.14,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
holdout,6234.2018.0201.0.wd,2458151,0.4202240771340857,0.33875,26.25,21.24,47.489999999999995,0.8945041061276059,-0.10549589387239411,0.10549589387239411
holdout,6234.2018.0201.0.wd,2458151,0.4219001648311342,4.83376,16.25,23.76,40.010000000000005,1.187703074231442,0.18770307423144206,0.18770307423144206
holdout,6234.2018.0201.0.wd,2458151,0.422864437197309,3.24376,21.25,20.0,41.25,0.9696969696969697,-0.030303030303030276,0.030303030303030276
holdout,6234.2018.0201.0.wd,2458151,0.4231596523514033,0.81752,18.74,22.49,41.23,1.0909531894251758,0.09095318942517583,0.09095318942517583
holdout,6234.2018.0201.0.wd,2458151,0.4243144376499711,4.33749,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
holdout,6234.2018.0201.0.wd,2458151,0.4259122124421441,1.4625,13.75,20.01,33.760000000000005,1.18542654028436,0.18542654028436,0.18542654028436
holdout,6234.2018.0201.0.wd,2458151,0.4269452909667246,4.69749,21.25,16.25,37.5,0.8666666666666667,-0.1333333333333333,0.1333333333333333
holdout,6234.2018.0201.0.wd,2458151,0.427344288082552,0.85751,17.5,15.01,32.51,0.923408182097816,-0.07659181790218395,0.07659181790218395
holdout,6234.2018.0201.0.wd,2458151,0.4290843907883102,2.67375,15.0,26.25,41.25,1.2727272727272727,0.2727272727272727,0.2727272727272727
holdout,6234.2018.0201.0.wd,2458151,0.4294043727388021,4.81625,22.5,15.0,37.5,0.8,-0.19999999999999996,0.19999999999999996
holdout,6234.2018.0201.0.wd,2458151,0.4301335189711228,1.73124,16.25,18.75,35.0,1.0714285714285714,0.0714285714285714,0.0714285714285714
holdout,6234.2018.0201.0.wd,2458151,0.4310290546442563,1.40376,12.5,13.75,26.25,1.0476190476190477,0.04761904761904767,0.04761904761904767
holdout,6234.2018.0201.0.wd,2458151,0.4310719827815394,2.41124,19.99,35.0,54.989999999999995,1.2729587197672305,0.2729587197672305,0.2729587197672305
holdout,6234.2018.0201.0.wd,2458151,0.4313901644175059,5.42249,12.5,12.5,25.0,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4342534605177228,0.3825,21.25,18.74,39.989999999999995,0.9372343085771443,-0.06276569142285571,0.06276569142285571
holdout,6234.2018.0201.0.wd,2458151,0.4353255073094763,6.10626,13.75,27.5,41.25,1.3333333333333333,0.33333333333333326,0.33333333333333326
holdout,6234.2018.0201.0.wd,2458151,0.4362704735372105,0.54626,13.76,23.76,37.52,1.2665245202558635,0.2665245202558635,0.2665245202558635
holdout,6234.2018.0201.0.wd,2458151,0.4364589938164208,3.78749,16.25,17.51,33.760000000000005,1.0373222748815165,0.037322274881516515,0.037322274881516515
holdout,6234.2018.0201.0.wd,2458151,0.4367284389546731,1.03874,13.76,16.24,30.0,1.0826666666666667,0.08266666666666667,0.08266666666666667
holdout,6234.2018.0201.0.wd,2458151,0.4388538129585504,2.62251,16.25,16.25,32.5,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4399149294624422,1.9025,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0201.0.wd,2458151,0.4402307541387731,2.67125,13.76,21.25,35.01,1.2139388746072552,0.21393887460725525,0.21393887460725525
holdout,6234.2018.0201.0.wd,2458151,0.4413856464737992,1.36625,12.5,18.75,31.25,1.2,0.19999999999999996,0.19999999999999996
holdout,6234.2018.0201.0.wd,2458151,0.4419308186881656,1.91624,20.0,22.5,42.5,1.0588235294117647,0.05882352941176472,0.05882352941176472
holdout,6234.2018.0201.0.wd,2458151,0.4430596656526042,1.6525,17.5,22.5,40.0,1.125,0.125,0.125
holdout,6234.2018.0201.0.wd,2458151,0.4430652740256222,0.3625,13.75,18.75,32.5,1.1538461538461537,0.15384615384615374,0.15384615384615374
holdout,6234.2018.0201.0.wd,2458151,0.4430813147931857,1.60376,21.25,13.75,35.0,0.7857142857142857,-0.2142857142857143,0.2142857142857143
holdout,6234.2018.0201.0.wd,2458151,0.4438167892314815,1.09,23.75,12.5,36.25,0.6896551724137931,-0.31034482758620685,0.31034482758620685
holdout,6234.2018.0201.0.wd,2458151,0.4442431069084203,3.95999,17.49,21.25,38.739999999999995,1.0970573051109966,0.09705730511099664,0.09705730511099664
holdout,6234.2018.0201.0.wd,2458151,0.4444687901733653,1.52249,12.49,26.25,38.74,1.3551884357253483,0.3551884357253483,0.3551884357253483
holdout,6234.2018.0201.0.wd,2458151,0.4445954786668548,0.63125,23.76,23.76,47.52,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4464432062343462,1.10998,22.5,11.25,33.75,0.6666666666666666,-0.33333333333333337,0.33333333333333337
holdout,6234.2018.0201.0.wd,2458151,0.4473678264312645,6.07126,16.24,16.25,32.489999999999995,1.0003077870113883,0.00030778701138833853,0.00030778701138833853
holdout,6234.2018.0201.0.wd,2458151,0.4478002250985677,5.435,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0201.0.wd,2458151,0.4479739918687501,0.3075,26.25,17.51,43.760000000000005,0.8002742230347349,-0.19972577696526506,0.19972577696526506
holdout,6234.2018.0201.0.wd,2458151,0.4480973706192999,0.35999,18.75,21.26,40.010000000000005,1.0627343164208947,0.06273431642089466,0.06273431642089466
holdout,6234.2018.0201.0.wd,2458151,0.4487897484653068,2.6975,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
holdout,6234.2018.0201.0.wd,2458151,0.4495201064436053,0.65377,13.76,16.25,30.009999999999998,1.0829723425524826,0.08297234255248265,0.08297234255248265
holdout,6234.2018.0201.0.wd,2458151,0.4496132333314237,2.25748,16.25,16.25,32.5,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4514204927263745,2.16375,16.25,16.25,32.5,1.0,0.0,0.0
holdout,6234.2018.0201.0.wd,2458151,0.4517754643525319,3.00125,11.24,11.25,22.490000000000002,1.000444642063139,0.00044464206313898913,0.00044464206313898913
holdout,6234.2018.0201.0.wd,2458151,0.4518791190755498,1.3175,15.0,17.5,32.5,1.0769230769230769,0.07692307692307687,0.07692307692307687
holdout,6234.2018.0201.0.wd,2458151,0.4520497316566985,4.93501,17.49,18.75,36.239999999999995,1.03476821192053,0.03476821192052992,0.03476821192052992
holdout,6234.2018.0201.0.wd,2458151,0.4528090223150464,0.8675,16.25,21.25,37.5,1.1333333333333333,0.1333333333333333,0.1333333333333333
holdout,6234.2018.0201.0.wd,2458151,0.4536927680686633,2.73624,13.74,26.25,39.99,1.312828207051763,0.31282820705176295,0.31282820705176295
holdout,6234.2018.0201.0.wd,2458151,0.4549074198296297,5.00501,12.5,11.25,23.75,0.9473684210526315,-0.052631578947368474,0.052631578947368474
holdout,6234.2018.0201.0.wd,2458151,0.4553028193111689,0.52126,13.75,23.76,37.510000000000005,1.2668621700879765,0.2668621700879765,0.2668621700879765
holdout,6234.2018.0201.0.wd,2458151,0.455913495477503,0.94124,14.99,17.5,32.49,1.077254539858418,0.0772545398584179,0.0772545398584179
holdout,6234.2018.0201.0.wd,2458151,0.4561033563080439,3.16125,13.76,22.5,36.26,1.2410369553226697,0.24103695532266967,0.24103695532266967
holdout,6234.2018.0201.0.wd,2458151,0.4571105120095776,0.89624,13.75,26.25,40.0,1.3125,0.3125,0.3125
holdout,6234.2018.0201.0.wd,2458151,0.4571546391341001,3.12124,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
holdout,6234.2018.0201.0.wd,2458151,0.4571585897242043,3.72875,23.75,12.5,36.25,0.6896551724137931,-0.31034482758620685,0.31034482758620685
holdout,6234.2018.0201.0.wd,2458151,0.4582683525393085,3.65499,18.75,17.51,36.260000000000005,0.9658025372311086,-0.03419746276889135,0.03419746276889135
holdout,6234.2018.0201.0.wd,2458151,0.4582757736809895,1.1575,20.0,22.5,42.5,1.0588235294117647,0.05882352941176472,0.05882352941176472
holdout,6234.2018.0201.0.wd,2458151,0.4607762284800637,3.18249,21.25,13.75,35.0,0.7857142857142857,-0.2142857142857143,0.2142857142857143
holdout,6234.2018.0201.0.wd,2458151,0.4622978786878038,0.56,12.5,23.76,36.260000000000005,1.310535024820739,0.310535024820739,0.310535024820739
holdout,6234.2018.0201.0.wd,2458151,0.4623671881644676,1.7275,18.76,22.51,41.27,1.0908650351344802,0.09086503513448019,0.09086503513448019
holdout,6234.2018.0201.0.wd,2458151,0.4636607179058594,2.44625,20.0,21.24,41.239999999999995,1.0300678952473328,0.030067895247332777,0.030067895247332777
holdout,6234.2018.0201.0.wd,2458151,0.4642131947137731,2.51251,18.75,16.25,35.0,0.9285714285714286,-0.0714285714285714,0.0714285714285714
holdout,6234.2018.0201.0.wd,2458151,0.4642569514552807,4.18501,15.0,8.75,23.75,0.7368421052631579,-0.26315789473684215,0.26315789473684215
holdout,6234.2018.0201.0.wd,2458151,0.4649165389006801,1.185,22.5,27.5,50.0,1.1,0.10000000000000009,0.10000000000000009
holdout,6234.2018.0201.0.wd,2458151,0.465119183741956,0.48126,16.25,16.26,32.510000000000005,1.0003075976622577,0.00030759766225774143,0.00030759766225774143
holdout,6234.2018.0201.0.wd,2458151,0.4667914043578126,4.37499,13.75,12.5,26.25,0.9523809523809523,-0.04761904761904767,0.04761904761904767
holdout,6234.2018.0201.0.wd,2458151,0.4681723710768664,2.15624,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
holdout,6234.2018.0201.0.wd,2458151,0.4685220017983507,1.19251,12.5,13.75,26.25,1.0476190476190477,0.04761904761904767,0.04761904761904767
holdout,6234.2018.0201.0.wd,2458151,0.4688384847968894,0.55375,18.75,13.76,32.51,0.8465087665333744,-0.15349123346662563,0.15349123346662563
holdout,6234.2018.0201.0.wd,2458151,0.4691843398684462,7.24625,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
holdout,6234.2018.0201.0.wd,2458151,0.4691943494144676,1.7775,21.25,25.01,46.260000000000005,1.0812797233030695,0.08127972330306954,0.08127972330306954
holdout,6234.2018.0201.0.wd,2458151,0.469442585728588,1.5125,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0201.0.wd,2458151,0.4698639642509405,3.27,20.0,12.51,32.51,0.7696093509689327,-0.23039064903106732,0.23039064903106732
holdout,6234.2018.0201.0.wd,2458151,0.4718320629670574,1.75749,21.25,20.0,41.25,0.9696969696969697,-0.030303030303030276,0.030303030303030276
holdout,6234.2018.0201.0.wd,2458151,0.4728534591950377,0.54125,15.0,12.5,27.5,0.9090909090909091,-0.09090909090909094,0.09090909090909094
holdout,6234.2018.0201.0.wd,2458151,0.4746363504147281,0.49123,13.75,22.49,36.239999999999995,1.241169977924945,0.241169977924945,0.241169977924945
holdout,6234.2018.0201.0.wd,2458151,0.4746659707256365,1.92751,21.25,11.26,32.51,0.692709935404491,-0.307290064595509,0.307290064595509
holdout,6234.2018.0201.0.wd,2458151,0.4768212364704428,0.68625,12.5,23.74,36.239999999999995,1.3101545253863136,0.3101545253863136,0.3101545253863136
holdout,6234.2018.0201.0.wd,2458151,0.4769542099084926,2.89499,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
holdout,6234.2018.0201.0.wd,2458151,0.4776024140117044,2.27374,22.49,10.0,32.489999999999995,0.615574022776239,-0.38442597722376104,0.38442597722376104
holdout,6234.2018.0201.0.wd,2458151,0.4797909213372831,3.86249,15.0,21.25,36.25,1.1724137931034482,0.17241379310344818,0.17241379310344818
holdout,6234.2018.0201.0.wd,2458151,0.481480869348915,1.04249,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
holdout,6234.2018.0201.0.wd,2458151,0.481644231095486,9.74875,12.51,23.75,36.26,1.3099834528405958,0.3099834528405958,0.3099834528405958
holdout,6234.2018.0201.0.wd,2458151,0.4820065381790365,5.71001,17.5,20.0,37.5,1.0666666666666667,0.06666666666666665,0.06666666666666665
holdout,6234.2018.0201.0.wd,2458151,0.4821720999504051,1.85374,17.5,21.25,38.75,1.096774193548387,0.09677419354838701,0.09677419354838701
holdout,6234.2018.0201.0.wd,2458151,0.4837564251127315,1.88126,23.75,17.5,41.25,0.8484848484848485,-0.1515151515151515,0.1515151515151515
holdout,6234.2018.0201.0.wd,2458151,0.4859031802138022,2.72875,21.25,25.0,46.25,1.0810810810810811,0.08108108108108114,0.08108108108108114
holdout,6234.2018.0201.0.wd,2458151,0.4868895396476853,1.46375,12.5,15.0,27.5,1.0909090909090908,0.09090909090909083,0.09090909090909083
holdout,6234.2018.0201.0.wd,2458151,0.4901233085557727,6.47874,13.75,16.25,30.0,1.0833333333333333,0.08333333333333326,0.08333333333333326
holdout,6234.2018.0201.0.wd,2458151,0.4921506794484375,2.04499,13.75,16.25,30.0,1.0833333333333333,0.08333333333333326,0.08333333333333326
holdout,6234.2018.0201.0.wd,2458151,0.4923785589682292,1.98376,16.24,17.5,33.739999999999995,1.037344398340249,0.03734439834024905,0.03734439834024905
holdout,6234.2018.0201.0.wd,2458151,0.4928059610708768,3.22749,22.5,22.49,44.989999999999995,0.9997777283840854,-0.0002222716159145932,0.0002222716159145932
holdout,6234.2018.0201.0.wd,2458151,0.4933341880093461,3.3975,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
holdout,6234.2018.0201.0.wd,2458151,0.4936416382701679,2.42624,25.0,23.75,48.75,0.9743589743589743,-0.02564102564102566,0.02564102564102566
holdout,6234.2018.0201.0.wd,2458151,0.494511662347714,4.98875,16.25,15.0,31.25,0.96,-0.040000000000000036,0.040000000000000036
holdout,6234.2018.0201.0.wd,2458151,0.4946145661353878,1.79626,17.51,11.25,28.76,0.782336578581363,-0.21766342141863704,0.21766342141863704
holdout,6234.2018.0201.0.wd,2458151,0.4951125309091725,2.72499,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
holdout,6234.2018.0201.0.wd,2458151,0.4954328380400896,1.73752,13.75,23.76,37.510000000000005,1.2668621700879765,0.2668621700879765,0.2668621700879765
holdout,6234.2018.0201.0.wd,2458151,0.4958017298614295,1.12875,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
holdout,6234.2018.0201.0.wd,2458151,0.4960944046086372,8.53874,23.75,17.5,41.25,0.8484848484848485,-0.1515151515151515,0.1515151515151515
holdout,6234.2018.0201.0.wd,2458151,0.4966522079071179,1.37877,13.76,21.25,35.01,1.2139388746072552,0.21393887460725525,0.21393887460725525
holdout,6234.2018.0201.0.wd,2458151,0.4967586097940538,1.88626,13.75,12.5,26.25,0.9523809523809523,-0.04761904761904767,0.04761904761904767
holdout,6234.2018.0201.0.wd,2458151,0.497134630674349,3.1625,22.5,22.49,44.989999999999995,0.9997777283840854,-0.0002222716159145932,0.0002222716159145932
holdout,6234.2018.0201.0.wd,2458151,0.4975454801813513,0.56125,26.24,11.26,37.5,0.6005333333333334,-0.39946666666666664,0.39946666666666664
holdout,6234.2018.0201.0.wd,2458151,0.4979436268886285,2.60501,13.75,13.74,27.490000000000002,0.999636231356857,-0.00036376864314302537,0.00036376864314302537
holdout,6234.2018.0201.0.wd,2458151,0.4984248642976998,4.47374,16.24,20.0,36.239999999999995,1.1037527593818985,0.10375275938189854,0.10375275938189854
holdout,6234.2018.0201.0.wd,2458151,0.4988745692664207,4.86,13.76,23.76,37.52,1.2665245202558635,0.2665245202558635,0.2665245202558635
holdout,6234.2018.0201.0.wd,2458151,0.4989512494440828,2.77751,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
holdout,6234.2018.0207.0.wd,2458156,0.501474160845949,2.35875,16.26,16.26,32.52,1.0,0.0,0.0
holdout,6234.2018.0207.0.wd,2458156,0.5035029114680845,4.2025,15.0,25.01,40.010000000000005,1.2501874531367156,0.25018745313671564,0.25018745313671564
holdout,6234.2018.0207.0.wd,2458156,0.5039312053387153,1.73375,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0207.0.wd,2458156,0.5049591005525172,1.24501,15.0,12.5,27.5,0.9090909090909091,-0.09090909090909094,0.09090909090909094
holdout,6234.2018.0207.0.wd,2458156,0.5056333857402487,3.76751,18.75,13.76,32.51,0.8465087665333744,-0.15349123346662563,0.15349123346662563
holdout,6234.2018.0207.0.wd,2458156,0.5067641109480613,1.15875,18.75,16.24,34.989999999999995,0.9282652186338954,-0.07173478136610456,0.07173478136610456
holdout,6234.2018.0207.0.wd,2458156,0.5069844278735243,2.2575,21.26,22.49,43.75,1.0281142857142855,0.028114285714285536,0.028114285714285536
holdout,6234.2018.0207.0.wd,2458156,0.5077238557674624,2.14125,17.51,15.0,32.510000000000005,0.9227929867733003,-0.07720701322669965,0.07720701322669965
holdout,6234.2018.0207.0.wd,2458156,0.5088368558658131,1.92625,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
holdout,6234.2018.0207.0.wd,2458156,0.5089876423293113,1.47,13.76,15.0,28.759999999999998,1.0431154381084842,0.04311543810848417,0.04311543810848417
holdout,6234.2018.0207.0.wd,2458156,0.5093764149179543,12.30125,13.76,10.0,23.759999999999998,0.8417508417508418,-0.1582491582491582,0.1582491582491582
holdout,6234.2018.0207.0.wd,2458156,0.5095195390307291,5.25,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
holdout,6234.2018.0207.0.wd,2458156,0.5098601372187644,1.56875,17.5,20.0,37.5,1.0666666666666667,0.06666666666666665,0.06666666666666665
holdout,6234.2018.0207.0.wd,2458156,0.5099590283192997,1.40875,17.5,22.5,40.0,1.125,0.125,0.125
holdout,6234.2018.0207.0.wd,2458156,0.5100701349608796,0.31875,13.76,25.0,38.76,1.2899896800825594,0.28998968008255943,0.28998968008255943
holdout,6234.2018.0207.0.wd,2458156,0.5104530035951099,2.4325,15.0,23.75,38.75,1.2258064516129032,0.22580645161290325,0.22580645161290325
holdout,6234.2018.0207.0.wd,2458156,0.5112385692665364,2.31499,13.75,17.51,31.26,1.1202815099168266,0.12028150991682662,0.12028150991682662
holdout,6234.2018.0207.0.wd,2458156,0.5124986052948639,0.4925,13.76,22.51,36.27,1.2412462089881444,0.24124620898814442,0.24124620898814442
holdout,6234.2018.0207.0.wd,2458156,0.5137801730419415,1.79501,12.5,25.01,37.510000000000005,1.3335110637163423,0.3335110637163423,0.3335110637163423
holdout,6234.2018.0207.0.wd,2458156,0.5150233595330006,4.52875,18.74,20.01,38.75,1.0327741935483872,0.032774193548387176,0.032774193548387176
holdout,6234.2018.0207.0.wd,2458156,0.5156182135563513,0.30374,18.74,16.25,34.989999999999995,0.9288368105172908,-0.07116318948270917,0.07116318948270917
holdout,6234.2018.0207.0.wd,2458156,0.516998247900188,3.05376,16.25,21.25,37.5,1.1333333333333333,0.1333333333333333,0.1333333333333333
holdout,6234.2018.0207.0.wd,2458156,0.5170933689727575,0.7025,12.51,13.75,26.259999999999998,1.0472201066260474,0.047220106626047365,0.047220106626047365
holdout,6234.2018.0207.0.wd,2458156,0.5174862955089266,1.07375,19.99,16.25,36.239999999999995,0.8967991169977926,-0.10320088300220742,0.10320088300220742
holdout,6234.2018.0207.0.wd,2458156,0.5175706595609809,3.07499,17.5,21.26,38.760000000000005,1.0970072239422084,0.0970072239422084,0.0970072239422084
holdout,6234.2018.0207.0.wd,2458156,0.5185518732006655,1.29,19.99,17.5,37.489999999999995,0.9335822886102962,-0.06641771138970376,0.06641771138970376
holdout,6234.2018.0207.0.wd,2458156,0.5186190919838974,0.71376,17.51,17.51,35.02,1.0,0.0,0.0
holdout,6234.2018.0207.0.wd,2458156,0.5188323070580874,4.47125,22.5,18.74,41.239999999999995,0.9088263821532493,-0.09117361784675071,0.09117361784675071
holdout,6234.2018.0207.0.wd,2458156,0.5192333879956598,0.64874,22.5,21.25,43.75,0.9714285714285714,-0.02857142857142858,0.02857142857142858
holdout,6234.2018.0207.0.wd,2458156,0.5194276000293547,3.81751,26.24,23.74,49.98,0.9499799919967987,-0.05002000800320128,0.05002000800320128
holdout,6234.2018.0207.0.wd,2458156,0.5194553493607059,5.28,16.26,21.25,37.510000000000005,1.133031191682218,0.133031191682218,0.133031191682218
holdout,6234.2018.0207.0.wd,2458156,0.5203453533230179,4.90375,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
holdout,6234.2018.0207.0.wd,2458156,0.520520703147801,1.11,19.99,18.75,38.739999999999995,0.9679917398038205,-0.03200826019617953,0.03200826019617953
holdout,6234.2018.0207.0.wd,2458156,0.5214853907343605,3.00375,22.49,22.5,44.989999999999995,1.0002222716159148,0.00022227161591481526,0.00022227161591481526
holdout,6234.2018.0207.0.wd,2458156,0.5234420585067274,0.53625,14.99,21.25,36.24,1.172737306843267,0.17273730684326694,0.17273730684326694
holdout,6234.2018.0207.0.wd,2458156,0.5235308625895978,1.41625,12.5,23.76,36.260000000000005,1.310535024820739,0.310535024820739,0.310535024820739
holdout,6234.2018.0207.0.wd,2458156,0.5245758576356336,8.89875,11.25,27.5,38.75,1.4193548387096775,0.4193548387096775,0.4193548387096775
holdout,6234.2018.0207.0.wd,2458156,0.5249794666264322,2.96375,18.75,19.99,38.739999999999995,1.0320082601961797,0.03200826019617975,0.03200826019617975
holdout,6234.2018.0207.0.wd,2458156,0.5262426147952112,1.61125,22.5,25.01,47.510000000000005,1.0528309829509577,0.05283098295095767,0.05283098295095767
holdout,6234.2018.0207.0.wd,2458156,0.5269156826642795,1.69625,21.25,20.0,41.25,0.9696969696969697,-0.030303030303030276,0.030303030303030276
holdout,6234.2018.0207.0.wd,2458156,0.5281280695887587,6.25375,21.25,15.0,36.25,0.8275862068965517,-0.1724137931034483,0.1724137931034483
holdout,6234.2018.0207.0.wd,2458156,0.5296026154085502,2.85001,12.51,23.75,36.26,1.3099834528405958,0.3099834528405958,0.3099834528405958
holdout,6234.2018.0207.0.wd,2458156,0.5297178022288918,2.53625,16.25,15.0,31.25,0.96,-0.040000000000000036,0.040000000000000036
holdout,6234.2018.0207.0.wd,2458156,0.5306947963342448,4.39,12.5,25.0,37.5,1.3333333333333333,0.33333333333333326,0.33333333333333326
holdout,6234.2018.0207.0.wd,2458156,0.5313139363896411,1.05875,20.01,23.75,43.760000000000005,1.0854661791590492,0.0854661791590492,0.0854661791590492
holdout,6234.2018.0207.0.wd,2458156,0.5316126434946759,0.59625,18.75,19.99,38.739999999999995,1.0320082601961797,0.03200826019617975,0.03200826019617975
holdout,6234.2018.0207.0.wd,2458156,0.531643839660431,4.58125,11.25,25.01,36.260000000000005,1.3794815223386652,0.37948152233866517,0.37948152233866517
holdout,6234.2018.0207.0.wd,2458156,0.5317856827906539,5.20876,20.0,22.49,42.489999999999995,1.0586020240056484,0.0586020240056484,0.0586020240056484
holdout,6234.2018.0207.0.wd,2458156,0.5329322020017361,1.63,15.0,22.49,37.489999999999995,1.1997866097626035,0.19978660976260354,0.19978660976260354
holdout,6234.2018.0207.0.wd,2458156,0.5333773340485387,1.22751,16.25,15.0,31.25,0.96,-0.040000000000000036,0.040000000000000036
holdout,6234.2018.0207.0.wd,2458156,0.5346538337350983,5.64625,18.75,15.0,33.75,0.8888888888888888,-0.11111111111111116,0.11111111111111116
holdout,6234.2018.0207.0.wd,2458156,0.5347242319439814,0.78624,16.25,18.76,35.010000000000005,1.0716938017709225,0.07169380177092255,0.07169380177092255
holdout,6234.2018.0207.0.wd,2458156,0.5349259505564236,2.00625,7.5,8.76,16.259999999999998,1.0774907749077491,0.07749077490774914,0.07749077490774914
holdout,6234.2018.0207.0.wd,2458156,0.5360289797089555,0.71375,15.0,17.51,32.510000000000005,1.0772070132266993,0.07720701322669932,0.07720701322669932
holdout,6234.2018.0207.0.wd,2458156,0.5364052584501012,0.76126,18.75,18.74,37.489999999999995,0.9997332622032542,-0.00026673779674579734,0.00026673779674579734
holdout,6234.2018.0207.0.wd,2458156,0.536458243335055,2.665,21.25,21.26,42.510000000000005,1.0002352387673488,0.0002352387673487666,0.0002352387673487666
holdout,6234.2018.0207.0.wd,2458156,0.5369498455332031,4.65,17.5,14.99,32.49,0.922745460141582,-0.07725453985841801,0.07725453985841801
holdout,6234.2018.0207.0.wd,2458156,0.5379764006385851,0.31,15.0,12.5,27.5,0.9090909090909091,-0.09090909090909094,0.09090909090909094
holdout,6234.2018.0207.0.wd,2458156,0.5403530697419705,4.92625,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
holdout,6234.2018.0207.0.wd,2458156,0.5411786145434896,4.01,11.25,23.74,34.989999999999995,1.3569591311803373,0.3569591311803373,0.3569591311803373
holdout,6234.2018.0207.0.wd,2458156,0.5424295259170862,0.37875,16.25,13.76,30.009999999999998,0.9170276574475176,-0.08297234255248243,0.08297234255248243
holdout,6234.2018.0207.0.wd,2458156,0.542650603130324,3.35751,22.5,21.25,43.75,0.9714285714285714,-0.02857142857142858,0.02857142857142858
