split,file,event_index,delay_us,multiplicity,prompt_channels,daughter_channels,q1,q2,q3,q4,Q,x_mu,s,a,depth,x_wrong
holdout,6845.2020.0318.0,245351,5.522500441800036,3,"[1, 2, 3]","[3, 4]",1.8666668906666846,1.4375001725000138,2.0000002400000194,0.0,5.304167303166718,0.7541241162608012,-0.24587588373919878,0.24587588373919878,0.6834249803613511,0.5420267085624508
holdout,6845.2020.0318.0,245650,9.135000730800058,2,"[2, 3]","[1, 2, 3, 4]",0.0,0.5000000600000047,0.6000000720000058,0.0,1.1000001320000106,1.090909090909091,0.09090909090909105,0.09090909090909105,1.0303030303030303,0.909090909090909
holdout,6845.2020.0318.0,249965,3.296250263700021,3,"[1, 2, 3]","[3, 4]",1.3333334933333463,1.6250001950000155,1.1333334693333443,0.0,4.091667157666706,0.5539714867617109,-0.44602851323828907,0.44602851323828907,0.6340801086218603,0.7942973523421588
holdout,6845.2020.0318.0,251531,0.935000074800006,2,"[1, 2]","[2, 3, 4]",1.8666668906666846,1.6250001950000155,0.0,0.0,3.4916670856667,0.0,-1.0,1.0,0.31026252983293556,0.9307875894988067
holdout,6845.2020.0318.0,252069,1.3787501103000088,2,"[1, 2]","[2, 3, 4]",1.8000002160000173,0.8125000975000077,0.0,0.0,2.612500313500025,0.0,-1.0,1.0,0.20733652312599682,0.6220095693779905
holdout,6845.2020.0318.0,254048,1.1725000938000076,3,"[1, 2, 3]","[1, 2, 3]",1.3333334933333463,1.5000001800000142,2.0666669146666865,0.0,4.900000588000047,0.8435374149659863,-0.15646258503401367,0.15646258503401367,0.7664399092970521,0.6122448979591836
holdout,6845.2020.0318.0,254104,0.9100000728000059,3,"[1, 2, 3]","[1, 2]",1.6666668666666826,1.6250001950000155,1.4000001680000136,0.0,4.691667229666711,0.596802841918295,-0.403197158081705,0.403197158081705,0.6287744227353464,0.6927175843694494
holdout,6845.2020.0318.0,254445,0.7175000574000046,2,"[1, 2]","[1, 2]",1.8666668906666846,1.6250001950000155,0.0,0.0,3.4916670856667,0.0,-1.0,1.0,0.31026252983293556,0.9307875894988067
holdout,6845.2020.0318.0,254731,6.522500521800042,2,"[1, 2]","[2, 3]",1.6666668666666826,1.6250001950000155,0.0,0.0,3.291667061666698,0.0,-1.0,1.0,0.3291139240506329,0.9873417721518988
holdout,6845.2020.0318.0,255091,5.1600004128000325,3,"[1, 2, 3]","[3, 4]",1.4000001680000136,1.3750001650000132,1.8666668906666846,0.0,4.641667223666712,0.8043087971274685,-0.1956912028725315,0.1956912028725315,0.7336923997606223,0.59245960502693
holdout,6845.2020.0318.0,256405,2.672500213800017,2,"[1, 2]","[2, 3, 4]",1.5333335173333482,1.875000225000018,0.0,0.0,3.408333742333366,0.0,-1.0,1.0,0.3667481662591687,1.100244498777506
holdout,6845.2020.0318.0,256871,1.227500098200008,3,"[1, 2, 3]","[3, 4]",1.6000001920000153,1.5625001875000148,1.9333335653333519,0.0,5.095833944833382,0.7587898609975471,-0.24121013900245292,0.24121013900245292,0.7102752793676751,0.6132461161079313
holdout,6845.2020.0318.0,257829,1.4800001184000096,2,"[1, 2]","[2, 3]",1.73333354133335,1.6250001950000155,0.0,0.0,3.3583337363333654,0.0,-1.0,1.0,0.3225806451612903,0.9677419354838709
holdout,6845.2020.0318.0,259098,6.833750546700044,2,"[1, 2]","[1, 2]",2.0000002400000194,1.6250001950000155,0.0,0.0,3.625000435000035,0.0,-1.0,1.0,0.29885057471264365,0.8965517241379309
holdout,6845.2020.0318.0,261099,0.9725000778000062,3,"[1, 2, 3]","[2, 3]",1.2000001440000116,1.5000001800000142,1.6000001920000153,0.0,4.300000516000042,0.7441860465116278,-0.2558139534883722,0.2558139534883722,0.7286821705426356,0.6976744186046512
holdout,6845.2020.0318.0,261252,0.5087500407000033,4,"[1, 2, 3, 4]","[2, 3, 4]",1.3333334933333463,1.5625001875000148,1.5333335173333482,1.6842107284210688,6.113377926587778,1.052624026975643,0.05262402697564306,0.05262402697564306,1.0558046657339981,1.0621659432507082
holdout,6845.2020.0318.0,262149,0.5375000430000034,2,"[2, 3]","[1, 2]",0.0,2.12500025500002,2.8666670106666943,0.0,4.991667265666715,1.1485809682804673,0.1485809682804673,0.1485809682804673,1.0495269894268224,0.8514190317195324
holdout,6845.2020.0318.0,263340,0.6600000528000043,2,"[1, 2]","[1, 2, 3]",1.8000002160000173,1.6250001950000155,0.0,0.0,3.425000411000033,0.0,-1.0,1.0,0.316301703163017,0.948905109489051
holdout,6845.2020.0318.0,263609,1.405000112400009,2,"[1, 2]","[1, 2]",1.73333354133335,1.1875001425000113,0.0,0.0,2.9208336838333615,0.0,-1.0,1.0,0.27104136947218255,0.8131241084165477
holdout,6845.2020.0318.0,264545,0.8387500671000053,3,"[1, 2, 3]","[3, 4]",1.6000001920000153,1.250000150000012,1.9333335653333519,0.0,4.783333907333379,0.8083623693379791,-0.19163763066202089,0.19163763066202089,0.713124274099884,0.5226480836236934
holdout,6845.2020.0318.0,266450,2.495000199600016,4,"[1, 2, 3, 4]","[1, 2, 3]",1.3333334933333463,1.1250001350000107,1.73333354133335,1.31578963157896,5.507456801245667,1.1072708449470416,0.10727084494704164,0.10727084494704164,1.033633298824029,0.8863582065780042
holdout,6845.2020.0318.0,267184,0.5212500417000034,3,"[1, 2, 3]","[1, 2, 3]",1.73333354133335,1.5000001800000142,2.0666669146666865,0.0,5.300000636000051,0.779874213836478,-0.22012578616352196,0.22012578616352196,0.7085953878406708,0.5660377358490566
holdout,6845.2020.0318.0,268287,4.7412503793000305,4,"[1, 2, 3, 4]","[2, 3]",1.6000001920000153,1.3750001650000132,1.73333354133335,1.157894875789485,5.866228774122863,0.9857196261682244,-0.014280373831775606,0.014280373831775606,0.9449968847352025,0.8635514018691589
holdout,6845.2020.0318.0,268901,1.5687501255000103,3,"[1, 2, 3]","[1, 2, 3]",1.5333335173333482,1.6250001950000155,1.466666842666681,0.0,4.625000555000044,0.6342342342342343,-0.3657657657657657,0.3657657657657657,0.6570570570570571,0.7027027027027026
holdout,6845.2020.0318.0,269885,0.5462500437000035,2,"[1, 2]","[1, 2]",1.4000001680000136,1.6250001950000155,0.0,0.0,3.025000363000029,0.0,-1.0,1.0,0.35812672176308535,1.0743801652892562
holdout,6845.2020.0318.0,271035,5.983750478700039,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.4000001680000136,1.250000150000012,1.73333354133335,1.31578963157896,5.699123490912335,1.0700323226104358,0.0700323226104358,0.0700323226104358,1.0134934072135857,0.9004155764198861
holdout,6845.2020.0318.0,274007,3.3537502683000215,2,"[1, 2]","[1, 2]",2.133333589333354,1.9375002325000186,0.0,0.0,4.070833821833372,0.0,-1.0,1.0,0.3172978505629478,0.9518935516888434
holdout,6845.2020.0318.0,274951,1.406250112500009,2,"[1, 2]","[1, 2]",1.6666668666666826,1.7500002100000167,0.0,0.0,3.416667076666699,0.0,-1.0,1.0,0.3414634146341463,1.024390243902439
holdout,6845.2020.0318.0,277482,0.49125003930000316,2,"[1, 2]","[1, 2]",1.6000001920000153,1.9375002325000186,0.0,0.0,3.537500424500034,0.0,-1.0,1.0,0.36513545347467613,1.0954063604240283
holdout,6845.2020.0318.0,279384,0.7925000634000051,3,"[1, 2, 3]","[1, 2, 3]",1.6000001920000153,1.3750001650000132,2.0000002400000194,0.0,4.975000597000047,0.8040201005025127,-0.1959798994974873,0.1959798994974873,0.7202680067001676,0.5527638190954774
holdout,6845.2020.0318.0,282712,0.6737500539000043,3,"[1, 2, 3]","[3, 4]",1.5333335173333482,1.3750001650000132,1.73333354133335,0.0,4.641667223666711,0.7468581687612209,-0.2531418312387791,0.2531418312387791,0.6953919808497906,0.59245960502693
holdout,6845.2020.0318.0,283103,1.2975001038000085,4,"[1, 2, 3, 4]","[3, 4]",1.1333334693333443,0.937500112500009,1.2000001440000116,1.1052632905263264,4.376097016359692,1.0535705337008268,0.05357053370082676,0.05357053370082676,1.0135805562515658,0.9336006013530441
holdout,6845.2020.0318.0,284954,2.4262501941000156,3,"[1, 2, 3]","[2, 3]",1.6000001920000153,1.3750001650000132,1.6666668666666826,0.0,4.641667223666711,0.718132854578097,-0.28186714542190305,0.28186714542190305,0.6762417713943748,0.59245960502693
holdout,6845.2020.0318.0,286848,0.8350000668000054,2,"[1, 2]","[1, 2]",1.73333354133335,1.7500002100000167,0.0,0.0,3.4833337513333666,0.0,-1.0,1.0,0.3349282296650718,1.0047846889952152
holdout,6845.2020.0318.0,287609,2.0462501637000132,4,"[1, 2, 3, 4]","[3, 4]",1.266666818666679,0.625000075000006,0.9333334453333423,0.789473778947376,3.6144741179474034,0.9532823686445819,-0.046717631355418066,0.046717631355418066,0.8964122477045665,0.7826720058245358
holdout,6845.2020.0318.0,290404,1.081250086500007,3,"[1, 2, 3]","[1, 2, 3, 4]",1.1333334693333443,1.1250001350000107,0.9333334453333423,0.0,3.1916670496666977,0.5848563968668407,-0.41514360313315934,0.41514360313315934,0.6248912097476065,0.7049608355091384
holdout,6845.2020.0318.0,290557,0.49125003930000316,2,"[1, 2]","[2, 3, 4]",1.8666668906666846,1.4375001725000138,0.0,0.0,3.304167063166698,0.0,-1.0,1.0,0.2900378310214376,0.8701134930643128
holdout,6845.2020.0318.0,290892,8.406250672500056,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.266666818666679,0.7500000900000071,0.6000000720000058,0.7368421936842176,3.3535091743509096,0.7972796233324614,-0.20272037666753862,0.20272037666753862,0.8270991368035574,0.8867381637457493
holdout,6845.2020.0318.0,291417,0.9837500787000064,2,"[1, 2]","[2, 3, 4]",1.5333335173333482,1.1250001350000107,0.0,0.0,2.6583336523333587,0.0,-1.0,1.0,0.28213166144200624,0.8463949843260188
holdout,6845.2020.0318.0,292032,4.63750037100003,3,"[1, 3, 4]","[3, 4]",1.6666668666666826,0.0,1.466666842666681,0.6315790231579008,3.7649127324912643,1.1146318732525629,0.11463187325256285,0.11463187325256285,0.8549238894066481,0.33550792171481825
holdout,6845.2020.0318.0,292520,0.47250003780000305,3,"[1, 2, 3]","[1, 2, 3]",1.3333334933333463,1.6250001950000155,1.6000001920000153,0.0,4.558333880333377,0.7020109689213894,-0.29798903107861063,0.29798903107861063,0.7056672760511883,0.712979890310786
holdout,6845.2020.0318.0,293893,1.2925001034000083,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.6000001920000153,0.8750001050000084,1.73333354133335,1.578947557894752,5.787281396228126,1.1446760136415308,0.14467601364153082,0.14467601364153082,1.0458001768346594,0.848048503220917
holdout,6845.2020.0318.0,295032,2.3087501847000147,2,"[3, 4]","[3, 4]",0.0,0.0,1.0000001200000097,1.2105264610526434,2.210526581052653,2.0,1.0,1.0,1.6984126984126986,1.0952380952380953
holdout,6845.2020.0318.0,296867,1.2800001024000083,3,"[1, 2, 3]","[2, 3]",1.4000001680000136,1.8125002175000173,1.8000002160000173,0.0,5.012500601500048,0.7182044887780549,-0.2817955112219451,0.2817955112219451,0.7198669991687447,0.7231920199501246
holdout,6845.2020.0318.0,296988,8.903750712300058,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,0.7500000900000071,0.6000000720000058,1.1052632905263264,2.4552634525263395,1.3890675241157557,0.38906752411575574,0.38906752411575574,1.4297963558413718,1.5112540192926043
holdout,6845.2020.0318.0,297222,2.6375002110000167,3,"[2, 3, 4]","[2, 3, 4]",0.0,1.250000150000012,1.5333335173333482,1.3684212168421184,4.151754884175478,1.3978449186562436,0.3978449186562436,0.3978449186562436,1.3523487569547152,1.2613564335516585
holdout,6845.2020.0318.0,297490,0.4212500337000027,4,"[1, 2, 3, 4]","[2, 3]",1.466666842666681,1.3125001575000126,1.6000001920000153,1.2631580463158016,5.642325238482511,1.0148859263865677,0.014885926386567716,0.014885926386567716,0.9809164755723112,0.912977573943799
holdout,6845.2020.0318.0,298972,3.0812502465000198,3,"[1, 2, 3]","[2, 3]",1.9333335653333519,1.1875001425000113,2.133333589333354,0.0,5.254167297166717,0.8120539254559874,-0.18794607454401258,0.18794607454401258,0.6920433518371664,0.4520222045995242
holdout,6845.2020.0318.0,299482,1.6462501317000107,4,"[1, 2, 3, 4]","[2, 3]",0.8000000960000077,1.250000150000012,0.866666770666675,0.9473685347368512,3.864035551403546,0.938933030646992,-0.06106696935300804,0.06106696935300804,1.005069996216421,1.1373439273552781
holdout,6845.2020.0318.0,301270,0.7050000564000045,4,"[1, 2, 3, 4]","[3, 4]",1.266666818666679,1.250000150000012,1.4000001680000136,1.473684387368435,5.39035152403514,1.0662327095199349,0.06623270951993487,0.06623270951993487,1.0476810414971522,1.0105777054515865
holdout,6845.2020.0318.0,303933,4.071250325700026,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.5333335173333482,1.1875001425000113,1.5333335173333482,1.4210528021052768,5.675219979271985,1.041153058464392,0.04115305846439199,0.04115305846439199,1.0005280987158185,0.9192781792186715
holdout,6845.2020.0318.0,304110,2.796250223700018,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,0.37500004500000356,1.73333354133335,1.842105484210544,3.950439070543897,1.8101476629288333,0.8101476629288333,0.8101476629288333,1.5809185448354985,1.1224603086488287
holdout,6845.2020.0318.0,307305,2.476250198100016,2,"[1, 2]","[1, 2]",1.8666668906666846,1.6250001950000155,0.0,0.0,3.4916670856667,0.0,-1.0,1.0,0.31026252983293556,0.9307875894988067
holdout,6845.2020.0318.0,311082,3.3375002670000216,4,"[1, 2, 3, 4]","[1, 2]",1.73333354133335,3.6875004425000353,1.066666794666677,1.0000001200000097,7.487500898500072,0.552031163049527,-0.44796883695047296,0.44796883695047296,0.7853830458171026,1.2520868113522539
holdout,6845.2020.0318.0,312461,0.8150000652000052,3,"[1, 2, 3]","[2, 3]",1.3333334933333463,1.5000001800000142,1.6666668666666826,0.0,4.500000540000043,0.7407407407407408,-0.2592592592592592,0.2592592592592592,0.7160493827160493,0.6666666666666666
holdout,6845.2020.0318.0,312500,0.39000003120000254,3,"[1, 2, 3]","[2, 3]",1.1333334693333443,1.7500002100000167,1.5333335173333482,0.0,4.416667196666709,0.6943396226415095,-0.3056603773584905,0.3056603773584905,0.7270440251572328,0.7924528301886792
holdout,6845.2020.0318.0,313532,1.676250134100011,3,"[2, 3, 4]","[2, 3]",0.0,1.3750001650000132,1.8000002160000173,1.052631705263168,4.227632086263198,1.3495175848117027,0.3495175848117027,0.3495175848117027,1.282498184458969,1.1484593837535013
holdout,6845.2020.0318.0,314162,1.8225001458000119,3,"[1, 2, 3]","[1, 2, 3]",1.5333335173333482,1.4375001725000138,1.6000001920000153,0.0,4.570833881833377,0.7000911577028258,-0.2999088422971742,0.2999088422971742,0.6763901549680947,0.6289881494986326
holdout,6845.2020.0318.0,314468,1.7350001388000111,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.2000001440000116,1.4375001725000138,1.3333334933333463,1.473684387368435,5.444518197201807,1.0311354573649654,0.03113545736496537,0.03113545736496537,1.0438903881526833,1.0694002497281185
holdout,6845.2020.0318.0,316249,3.555000284400023,2,"[1, 2]","[1, 2]",1.6000001920000153,1.8125002175000173,0.0,0.0,3.4125004095000326,0.0,-1.0,1.0,0.3540903540903541,1.0622710622710623
holdout,6845.2020.0318.0,316386,0.36875002950000235,4,"[1, 2, 3, 4]","[3, 4]",1.466666842666681,1.1250001350000107,1.6000001920000153,1.5263159726315936,5.7179831422983005,1.0935031065429164,0.09350310654291638,0.09350310654291638,1.0381222673928052,0.9273605890925827
holdout,6845.2020.0318.0,320740,7.417500593400048,3,"[1, 2, 3]","[1, 2, 3]",1.5333335173333482,1.5625001875000148,1.4000001680000136,0.0,4.495833872833376,0.6227988878591288,-0.37720111214087115,0.37720111214087115,0.6468952734012976,0.6950880444856348
holdout,6845.2020.0318.0,321048,1.871250149700012,3,"[1, 2, 3]","[3, 4]",1.73333354133335,1.1250001350000107,2.2666669386666887,0.0,5.125000615000049,0.8845528455284554,-0.11544715447154463,0.11544715447154463,0.7360433604336043,0.43902439024390244
holdout,6845.2020.0318.0,323321,6.141250491300039,2,"[1, 2]","[2, 3]",1.6666668666666826,1.1250001350000107,0.0,0.0,2.7916670016666933,0.0,-1.0,1.0,0.26865671641791045,0.8059701492537313
holdout,6845.2020.0318.0,324145,1.3412501073000087,3,"[1, 2, 3]","[1, 2, 3]",1.2000001440000116,1.5625001875000148,1.6000001920000153,0.0,4.362500523500042,0.7335243553008595,-0.26647564469914053,0.26647564469914053,0.7277936962750716,0.7163323782234957
holdout,6845.2020.0318.0,325983,1.408750112700009,2,"[1, 2]","[1, 2]",1.6000001920000153,1.5625001875000148,0.0,0.0,3.16250037950003,0.0,-1.0,1.0,0.32938076416337286,0.9881422924901185
holdout,6845.2020.0318.0,326170,4.241250339300027,2,"[1, 2]","[1, 2, 3]",1.6666668666666826,1.4375001725000138,0.0,0.0,3.1041670391666965,0.0,-1.0,1.0,0.3087248322147651,0.9261744966442953
holdout,6845.2020.0318.0,326536,2.658750212700017,2,"[1, 2]","[1, 2]",1.2000001440000116,2.000000240000019,0.0,0.0,3.2000003840000306,0.0,-1.0,1.0,0.41666666666666663,1.25
holdout,6845.2020.0318.0,327916,4.026250322100026,4,"[1, 2, 3, 4]","[2, 3]",1.266666818666679,1.7500002100000167,1.9333335653333519,1.2631580463158016,6.213158640315849,1.0289425384723987,0.028942538472398693,0.028942538472398693,1.0092710245188008,0.9699279966116051
holdout,6845.2020.0318.0,329776,2.170000173600014,3,"[1, 2, 3]","[2, 3]",1.2000001440000116,1.250000150000012,1.8666668906666846,0.0,4.316667184666708,0.8648648648648648,-0.1351351351351352,0.1351351351351352,0.7696267696267696,0.5791505791505792
holdout,6845.2020.0318.0,331005,7.7087506167000495,2,"[3, 4]","[1, 2, 3]",0.0,0.0,1.0000001200000097,0.8947369494736929,1.8947370694737025,2.0,1.0,1.0,1.6481481481481481,0.9444444444444445
holdout,6845.2020.0318.0,331744,0.47625003810000305,3,"[1, 2, 3]","[1, 2]",1.466666842666681,1.5625001875000148,1.6666668666666826,0.0,4.695833896833379,0.709849157054126,-0.290150842945874,0.290150842945874,0.6950606329488316,0.665483584738243
holdout,6845.2020.0318.0,333538,1.1862500949000077,4,"[1, 2, 3, 4]","[3, 4]",1.266666818666679,1.250000150000012,1.266666818666679,1.157894875789485,4.941228663122855,0.9813598437777383,-0.018640156222261672,0.018640156222261672,0.9791111900112432,0.974613882478253
holdout,6845.2020.0318.0,335906,0.9925000794000064,3,"[1, 2, 3]","[2, 3]",1.466666842666681,1.5625001875000148,1.6666668666666826,0.0,4.695833896833379,0.709849157054126,-0.290150842945874,0.290150842945874,0.6950606329488316,0.665483584738243
holdout,6845.2020.0318.0,337654,3.8012503041000247,3,"[1, 2, 3]","[1, 2, 3]",1.8666668906666846,1.5000001800000142,2.2666669386666887,0.0,5.633334009333387,0.804733727810651,-0.195266272189349,0.195266272189349,0.7140039447731756,0.5325443786982248
holdout,6845.2020.0318.0,338383,2.032500162600013,2,"[1, 2]","[1, 2]",0.9333334453333423,0.625000075000006,0.0,0.0,1.5583335203333482,0.0,-1.0,1.0,0.26737967914438504,0.8021390374331552
holdout,6845.2020.0318.0,339063,4.0925003274000264,4,"[1, 2, 3, 4]","[3, 4]",1.73333354133335,1.687500202500016,1.8666668906666846,1.473684387368435,6.761185021868485,0.9880963964840583,-0.011903603515941663,0.011903603515941663,0.9704301947174383,0.9350977911841978
holdout,6845.2020.0318.0,339097,0.9562500765000062,3,"[1, 2, 3]","[2, 3]",1.5333335173333482,1.5000001800000142,1.73333354133335,0.0,4.766667238666712,0.7272727272727273,-0.2727272727272727,0.2727272727272727,0.6946386946386948,0.6293706293706294
holdout,6845.2020.0318.0,340095,0.618750049500004,4,"[1, 2, 3, 4]","[2, 3, 4]",1.466666842666681,1.3125001575000126,1.6666668666666826,1.4210528021052768,5.866886668938653,1.052592232646806,0.052592232646806014,0.052592232646806014,1.0123475248881746,0.9318581093709116
holdout,6845.2020.0318.0,340136,0.460000036800003,3,"[1, 2, 3]","[3, 4]",2.133333589333354,1.687500202500016,1.8666668906666846,0.0,5.687500682500055,0.6564102564102564,-0.3435897435897436,0.3435897435897436,0.6354090354090354,0.5934065934065934
holdout,6845.2020.0318.0,340750,0.8387500671000053,3,"[1, 2, 3]","[3, 4]",1.3333334933333463,1.3750001650000132,1.5333335173333482,0.0,4.2416671756667075,0.7229862475442044,-0.2770137524557956,0.2770137524557956,0.6981008513425017,0.6483300589390962
holdout,6845.2020.0318.0,341095,1.4362501149000093,2,"[1, 2]","[1, 2]",1.6666668666666826,1.875000225000018,0.0,0.0,3.5416670916667004,0.0,-1.0,1.0,0.3529411764705882,1.0588235294117647
holdout,6845.2020.0318.0,342422,7.473750597900048,2,"[3, 4]","[1, 2, 3, 4]",0.0,0.0,0.7333334213333405,2.263158166315811,2.9964915876491514,2.0,1.0,1.0,1.8368462138953943,1.5105386416861828
holdout,6845.2020.0318.0,350180,0.7362500589000047,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.0000001200000097,0.937500112500009,0.9333334453333423,1.052631705263168,3.923465383096529,1.0123525795092503,0.012352579509250283,0.012352579509250283,1.013060570491681,1.0144765524565424
holdout,6845.2020.0318.0,353275,0.471250037700003,4,"[1, 2, 3, 4]","[2, 3, 4]",1.4000001680000136,1.250000150000012,1.73333354133335,0.3157895115789504,4.699123370912326,0.8721299234646256,-0.1278700765353744,0.1278700765353744,0.8035592060232717,0.6664177711405638
holdout,6845.2020.0318.0,354129,1.096250087700007,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.4000001680000136,1.3750001650000132,1.6000001920000153,1.578947557894752,5.953948082894795,1.0678453038674032,0.06784530386740317,0.06784530386740317,1.0426519337016573,0.9922651933701658
holdout,6845.2020.0318.0,354802,3.0587502447000197,4,"[1, 2, 3, 4]","[1, 2]",1.2000001440000116,1.6250001950000155,1.6000001920000153,1.157894875789485,5.582895406789528,0.9879802026867781,-0.012019797313221892,0.012019797313221892,0.9909655118233952,0.9969361300966297
holdout,6845.2020.0318.0,356202,0.42750003420000277,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,1.06250012750001,1.266666818666679,1.473684387368435,3.802851333535124,1.4412086961536243,0.44120869615362435,0.44120869615362435,1.405416834861504,1.3338331122772618
holdout,6845.2020.0318.0,358205,2.126250170100014,3,"[1, 2, 3]","[3, 4]",1.4000001680000136,1.3750001650000132,1.266666818666679,0.0,4.041667151666706,0.6268041237113402,-0.3731958762886598,0.3731958762886598,0.6446735395189003,0.6804123711340205
holdout,6845.2020.0318.0,359271,3.872500309800025,4,"[1, 2, 3, 4]","[1, 2, 3]",1.4000001680000136,1.1875001425000113,2.0000002400000194,1.1052632905263264,5.692763841026371,1.090951115220155,0.09095111522015498,0.09095111522015498,0.9958010709195267,0.8055009823182709
holdout,6845.2020.0318.0,359691,3.350000268000022,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,0.5625000675000054,1.6000001920000153,1.6315791431579103,3.794079402657931,1.7034853476677647,0.7034853476677647,0.7034853476677647,1.5211837466042426,1.1565805444771977
holdout,6845.2020.0318.0,361173,2.226250178100014,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",0.5333333973333385,1.06250012750001,0.5333333973333385,0.8421053642105344,2.9712722863772214,0.9258247841169089,-0.07417521588309106,0.07417521588309106,1.0445543336531602,1.2820134327256623
holdout,6845.2020.0318.0,362051,0.4450000356000029,2,"[1, 2]","[1, 2]",0.866666770666675,2.187500262500021,0.0,0.0,3.0541670331666957,0.0,-1.0,1.0,0.47748976807639837,1.4324693042291952
holdout,6845.2020.0318.0,362521,0.6675000534000043,2,"[1, 2]","[1, 2]",1.466666842666681,1.9375002325000186,0.0,0.0,3.4041670751666997,0.0,-1.0,1.0,0.37943696450428394,1.1383108935128519
holdout,6845.2020.0318.0,362547,0.7125000570000046,4,"[1, 2, 3, 4]","[3, 4]",1.6000001920000153,1.3750001650000132,1.8000002160000173,1.31578963157896,6.090790204579006,1.0231151436595376,0.023115143659537596,0.023115143659537596,0.9765968171671346,0.8835601641823289
holdout,6845.2020.0318.0,366815,8.571250685700056,4,"[1, 2, 3, 4]","[1, 2, 3]",1.266666818666679,0.6875000825000066,1.2000001440000116,0.8421053642105344,3.9962724093772315,1.0220051583164134,0.022005158316413365,0.022005158316413365,0.9365088075508973,0.7655161060198651
holdout,6845.2020.0318.0,367425,1.9175001534000122,2,"[1, 2]","[2, 3]",1.73333354133335,1.687500202500016,0.0,0.0,3.420833743833366,0.0,-1.0,1.0,0.32886723507917176,0.9866017052375152
holdout,6845.2020.0318.0,368049,3.740000299200024,2,"[1, 2]","[2, 3]",1.6000001920000153,1.9375002325000186,0.0,0.0,3.537500424500034,0.0,-1.0,1.0,0.36513545347467613,1.0954063604240283
holdout,6845.2020.0318.0,368677,5.4862504389000355,3,"[1, 2, 3]","[2, 3]",1.73333354133335,1.3125001575000126,2.133333589333354,0.0,5.179167288166717,0.8238133547868062,-0.17618664521319383,0.17618664521319383,0.7181550013408421,0.5068382944489139
holdout,6845.2020.0318.0,368849,0.613750049100004,4,"[1, 2, 3, 4]","[1, 2]",1.3333334933333463,1.06250012750001,1.2000001440000116,1.1052632905263264,4.7010970553596945,0.9807342445304847,-0.019265755469515256,0.019265755469515256,0.9612352474693288,0.9222372533470168
holdout,6845.2020.0318.0,371771,0.3450000276000022,2,"[2, 3]","[1, 2, 3]",0.0,1.6250001950000155,1.6666668666666826,0.0,3.291667061666698,1.0126582278481013,0.012658227848101333,0.012658227848101333,1.0042194092827004,0.9873417721518988
holdout,6845.2020.0318.0,371807,5.741250459300037,2,"[1, 2]","[1, 2]",2.0666669146666865,1.7500002100000167,0.0,0.0,3.8166671246667034,0.0,-1.0,1.0,0.3056768558951965,0.9170305676855894
holdout,6845.2020.0318.0,373132,2.4487501959000157,3,"[1, 2, 3]","[1, 2]",1.6666668666666826,1.5000001800000142,0.46666672266667114,0.0,3.6333337693333676,0.25688073394495414,-0.7431192660550459,0.7431192660550459,0.44648318042813456,0.8256880733944953
holdout,6845.2020.0318.0,374601,1.7687501415000113,4,"[1, 2, 3, 4]","[3, 4]",1.6000001920000153,0.8125000975000077,5.20000062400005,1.3684212168421184,8.980922130342192,1.4627499816863232,0.4627499816863232,0.4627499816863232,1.137059556076478,0.48567870485678705
holdout,6845.2020.0318.0,375025,1.54375012350001,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.266666818666679,0.937500112500009,1.8000002160000173,1.5263159726315936,5.530483119798299,1.2029025734565209,0.20290257345652085,0.20290257345652085,1.0989333439073714,0.8909948848090725
holdout,6845.2020.0318.0,377969,0.8612500689000055,3,"[1, 2, 3]","[2, 3]",1.5333335173333482,1.7500002100000167,2.200000264000021,0.0,5.483333991333386,0.8024316109422492,-0.19756838905775076,0.19756838905775076,0.7477203647416413,0.6382978723404255
holdout,6845.2020.0318.0,379753,3.910000312800025,3,"[1, 2, 3]","[1, 2, 3, 4]",1.466666842666681,1.0000001200000095,1.0000001200000097,0.0,3.4666670826667003,0.5769230769230769,-0.42307692307692313,0.42307692307692313,0.5769230769230769,0.5769230769230769
holdout,6845.2020.0318.0,379788,2.037500163000013,3,"[1, 2, 3]","[1, 2]",1.6000001920000153,1.6250001950000155,0.6666667466666731,0.0,3.891667133666704,0.34261241970021417,-0.6573875802997858,0.6573875802997858,0.5067808708065668,0.835117773019272
holdout,6845.2020.0318.0,383174,1.7862501429000115,3,"[1, 2, 3]","[3, 4]",1.466666842666681,1.6250001950000155,0.7333334213333405,0.0,3.8250004590000373,0.38344226579520696,-0.616557734204793,0.616557734204793,0.5388525780682643,0.8496732026143791
