route_id,split,control,lag,source_pair,endpoint,destination_pair,flip,shape_error,weight
c4-63-224-28-2,development,seed,5,2-10,2,0-9,Fx,0.9552579979436693,7.303548220517764e-05
c4-63-224-28-2,development,seed,6,2-10,2,9-11,Fx,0.9428489732937215,7.303548220517764e-05
c4-63-224-28-2,development,time,0,2-10,2,1-3,Fx,0.9659478848862398,7.303548220517764e-05
c4-63-224-28-2,development,time,1,2-10,2,1-4,Fx,0.953020860949001,7.303548220517764e-05
c4-63-224-28-2,development,time,2,2-10,2,3-6,Fx,0.9630091798565298,7.303548220517764e-05
c4-63-224-28-2,development,time,3,2-10,2,3-6,Fx,0.954030842869825,7.303548220517764e-05
c4-63-224-28-2,development,time,4,2-10,2,8-11,Fx,0.9529518205734173,7.303548220517764e-05
c4-63-224-28-2,development,time,5,2-10,2,3-4,Fy,0.9625210767382307,7.303548220517764e-05
c4-63-224-28-2,development,time,6,2-10,2,0-3,Fx,0.9463251522120608,7.303548220517764e-05
c4-63-238-0-0,development,exact,0,0-1,0,6-10,I,0.9178437792594781,7.782221750767286e-05
c4-63-238-0-0,development,exact,1,0-1,0,6-10,I,0.9408573748829652,7.782221750767286e-05
c4-63-238-0-0,development,exact,2,0-1,0,6-9,I,0.936025781025879,7.782221750767286e-05
c4-63-238-0-0,development,exact,3,0-1,0,6-9,I,0.929795061132575,7.782221750767286e-05
c4-63-238-0-0,development,exact,4,0-1,0,6-9,I,0.9110654294805187,7.782221750767286e-05
c4-63-238-0-0,development,exact,5,0-1,0,6-9,I,0.8937880395335324,7.782221750767286e-05
c4-63-238-0-0,development,exact,6,0-1,0,6-9,I,0.903306632228175,7.782221750767286e-05
c4-63-238-0-0,development,seed,0,0-1,0,7-11,Fz,0.9356111175423905,7.782221750767286e-05
c4-63-238-0-0,development,seed,1,0-1,0,7-11,Fz,0.9359995655033698,7.782221750767286e-05
c4-63-238-0-0,development,seed,2,0-1,0,7-10,Fz,0.9414451488323486,7.782221750767286e-05
c4-63-238-0-0,development,seed,3,0-1,0,3-10,Fz,0.9455171302451291,7.782221750767286e-05
c4-63-238-0-0,development,seed,4,0-1,0,7-10,Fz,0.9574042753515342,7.782221750767286e-05
c4-63-238-0-0,development,seed,5,0-1,0,9-10,I,0.9636367331890056,7.782221750767286e-05
c4-63-238-0-0,development,seed,6,0-1,0,9-10,I,0.9412804530284683,7.782221750767286e-05
c4-63-238-0-0,development,time,0,0-1,0,3-4,Fz,0.9528932064694073,7.782221750767286e-05
c4-63-238-0-0,development,time,1,0-1,0,0-4,I,0.9457501634576899,7.782221750767286e-05
c4-63-238-0-0,development,time,2,0-1,0,0-4,I,0.9341538404952436,7.782221750767286e-05
c4-63-238-0-0,development,time,3,0-1,0,0-4,I,0.95015206948021,7.782221750767286e-05
c4-63-238-0-0,development,time,4,0-1,0,4-6,Fz,0.9553495477443932,7.782221750767286e-05
c4-63-238-0-0,development,time,5,0-1,0,4-6,Fz,0.955330583997081,7.782221750767286e-05
c4-63-238-0-0,development,time,6,0-1,0,0-6,Fz,0.9383081592013169,7.782221750767286e-05
c4-63-240-36-10,development,exact,0,3-10,10,6-9,Fz,0.8720406078259713,0.0018276062879980515
c4-63-240-36-10,development,exact,1,3-10,10,6-9,Fz,0.8634398535691357,0.0018276062879980515
c4-63-240-36-10,development,exact,2,3-10,10,6-9,Fz,0.8382439211780714,0.0018276062879980515
c4-63-240-36-10,development,exact,3,3-10,10,6-9,Fz,0.815686715421888,0.0018276062879980515
c4-63-240-36-10,development,exact,4,3-10,10,6-9,Fz,0.8280438187468669,0.0018276062879980515
c4-63-240-36-10,development,exact,5,3-10,10,6-9,Fz,0.8522027499073334,0.0018276062879980515
c4-63-240-36-10,development,exact,6,3-10,10,6-9,Fz,0.8736398935719263,0.0018276062879980515
c4-63-240-36-10,development,seed,0,3-10,10,7-10,I,0.8796305105265201,0.0018276062879980515
c4-63-240-36-10,development,seed,1,3-10,10,3-10,I,0.8854089258185548,0.0018276062879980515
c4-63-240-36-10,development,seed,2,3-10,10,7-10,I,0.9027276541589813,0.0018276062879980515
c4-63-240-36-10,development,seed,3,3-10,10,9-10,Fz,0.9121450605837846,0.0018276062879980515
c4-63-240-36-10,development,seed,4,3-10,10,9-10,Fz,0.8793982191482443,0.0018276062879980515
c4-63-240-36-10,development,seed,5,3-10,10,9-10,Fz,0.9053291370069442,0.0018276062879980515
c4-63-240-36-10,development,seed,6,3-10,10,3-9,I,0.9122442271284801,0.0018276062879980515
c4-63-240-36-10,development,time,0,3-10,10,0-4,Fz,0.8694432810499663,0.0018276062879980515
c4-63-240-36-10,development,time,1,3-10,10,0-4,Fz,0.8920752571962705,0.0018276062879980515
c4-63-240-36-10,development,time,2,3-10,10,4-6,I,0.8996792528449749,0.0018276062879980515
c4-63-240-36-10,development,time,3,3-10,10,4-6,I,0.8996512360656451,0.0018276062879980515
c4-63-240-36-10,development,time,4,3-10,10,0-6,I,0.875223922943487,0.0018276062879980515
c4-63-240-36-10,development,time,5,3-10,10,0-6,I,0.8540092357596213,0.0018276062879980515
c4-63-240-36-10,development,time,6,3-10,10,0-6,I,0.837758018693857,0.0018276062879980515
c4-64-4-5-6,development,exact,0,0-6,6,1-4,I,0.9538028148605989,1.3741492083723002e-05
c4-64-4-5-6,development,exact,1,0-6,6,1-4,I,0.9449359916937693,1.3741492083723002e-05
c4-64-4-5-6,development,exact,2,0-6,6,4-11,Fz,0.9408712680543684,1.3741492083723002e-05
c4-64-4-5-6,development,exact,3,0-6,6,4-11,Fz,0.8899119760583653,1.3741492083723002e-05
c4-64-4-5-6,development,exact,4,0-6,6,4-11,Fz,0.8656971085953932,1.3741492083723002e-05
c4-64-4-5-6,development,exact,5,0-6,6,4-11,Fz,0.8927662564234267,1.3741492083723002e-05
c4-64-4-5-6,development,exact,6,0-6,6,4-11,Fz,0.8974252866089909,1.3741492083723002e-05
c4-64-4-5-6,development,seed,0,0-6,6,2-4,I,0.8961625578801597,1.3741492083723002e-05
c4-64-4-5-6,development,seed,1,0-6,6,2-4,I,0.909396047600661,1.3741492083723002e-05
c4-64-4-5-6,development,seed,2,0-6,6,2-4,I,0.9183730337039385,1.3741492083723002e-05
c4-64-4-5-6,development,seed,3,0-6,6,4-9,I,0.9057116890424767,1.3741492083723002e-05
c4-64-4-5-6,development,seed,4,0-6,6,4-9,I,0.8903895101850876,1.3741492083723002e-05
c4-64-4-5-6,development,seed,5,0-6,6,4-9,I,0.8951074287324228,1.3741492083723002e-05
c4-64-4-5-6,development,seed,6,0-6,6,4-9,I,0.9140488275153038,1.3741492083723002e-05
c4-64-4-5-6,development,time,0,0-6,6,0-1,Fz,0.9022108601441253,1.3741492083723002e-05
c4-64-4-5-6,development,time,1,0-6,6,0-1,Fz,0.882540620694357,1.3741492083723002e-05
c4-64-4-5-6,development,time,2,0-6,6,0-1,Fz,0.9023563235676698,1.3741492083723002e-05
c4-64-4-5-6,development,time,3,0-6,6,1-2,I,0.9318742422279715,1.3741492083723002e-05
c4-64-4-5-6,development,time,4,0-6,6,1-2,I,0.9220775726044047,1.3741492083723002e-05
c4-64-4-5-6,development,time,5,0-6,6,1-2,I,0.935027009209731,1.3741492083723002e-05
c4-64-4-5-6,development,time,6,0-6,6,0-2,I,0.9223123197408051,1.3741492083723002e-05
c4-64-24-21-2,development,exact,0,2-3,2,0-7,Fx,0.9168905384102535,2.8730350579892622e-05
c4-64-24-21-2,development,exact,1,2-3,2,0-7,Fx,0.9258429523376892,2.8730350579892622e-05
c4-64-24-21-2,development,exact,2,2-3,2,0-7,Fx,0.9265478322662096,2.8730350579892622e-05
c4-64-24-21-2,development,exact,3,2-3,2,0-7,Fx,0.9263020007842878,2.8730350579892622e-05
c4-64-24-21-2,development,exact,4,2-3,2,0-7,Fx,0.9291220780659286,2.8730350579892622e-05
c4-64-24-21-2,development,exact,5,2-3,2,0-7,Fx,0.9485655458127602,2.8730350579892622e-05
c4-64-24-21-2,development,exact,6,2-3,2,7-11,Fx,0.9438011763287235,2.8730350579892622e-05
c4-64-24-21-2,development,seed,0,2-3,2,0-5,Fx,0.8826492011093698,2.8730350579892622e-05
c4-64-24-21-2,development,seed,1,2-3,2,0-5,Fx,0.8982461436123095,2.8730350579892622e-05
c4-64-24-21-2,development,seed,2,2-3,2,4-5,Fx,0.9144145993696664,2.8730350579892622e-05
c4-64-24-21-2,development,seed,3,2-3,2,0-4,Fx,0.9147543433225404,2.8730350579892622e-05
c4-64-24-21-2,development,seed,4,2-3,2,4-5,Fx,0.9310589593835779,2.8730350579892622e-05
c4-64-24-21-2,development,seed,5,2-3,2,4-5,Fx,0.9394184471274987,2.8730350579892622e-05
c4-64-24-21-2,development,seed,6,2-3,2,4-5,Fx,0.9473630526252267,2.8730350579892622e-05
c4-64-24-21-2,development,time,0,2-3,2,0-3,Fx,0.9609029713561339,2.8730350579892622e-05
c4-64-24-21-2,development,time,1,2-3,2,3-9,Fx,0.9665348374777982,2.8730350579892622e-05
c4-64-24-21-2,development,time,2,2-3,2,3-9,Fx,0.9618277447798707,2.8730350579892622e-05
c4-64-24-21-2,development,time,3,2-3,2,1-10,Fx,0.9673452774273642,2.8730350579892622e-05
c4-64-24-21-2,development,time,4,2-3,2,1-10,Fx,0.9554603790459263,2.8730350579892622e-05
c4-64-24-21-2,development,time,5,2-3,2,9-10,Fx,0.960144342332783,2.8730350579892622e-05
c4-64-24-21-2,development,time,6,2-3,2,1-10,Fx,0.94304235936623,2.8730350579892622e-05
c4-64-30-1-0,development,exact,0,0-2,0,7-11,Fz,0.8945319571323449,0.0013686979804389265
c4-64-30-1-0,development,exact,1,0-2,0,7-11,Fz,0.8756458031905971,0.0013686979804389265
c4-64-30-1-0,development,exact,2,0-2,0,7-11,Fz,0.8952268036116534,0.0013686979804389265
c4-64-30-1-0,development,exact,3,0-2,0,7-11,Fz,0.8981935577645588,0.0013686979804389265
c4-64-30-1-0,development,exact,4,0-2,0,9-11,I,0.8863351546874267,0.0013686979804389265
c4-64-30-1-0,development,exact,5,0-2,0,9-11,I,0.8433345480866109,0.0013686979804389265
c4-64-30-1-0,development,exact,6,0-2,0,9-11,I,0.8350633649062005,0.0013686979804389265
c4-64-30-1-0,development,seed,0,0-2,0,4-5,I,0.8993764914179195,0.0013686979804389265
c4-64-30-1-0,development,seed,1,0-2,0,4-5,I,0.8985498878169814,0.0013686979804389265
c4-64-30-1-0,development,seed,2,0-2,0,3-5,I,0.9166850110471236,0.0013686979804389265
c4-64-30-1-0,development,seed,3,0-2,0,1-4,I,0.9162833238484658,0.0013686979804389265
c4-64-30-1-0,development,seed,4,0-2,0,1-3,I,0.8995958696825778,0.0013686979804389265
c4-64-30-1-0,development,seed,5,0-2,0,1-4,I,0.9071401685758886,0.0013686979804389265
c4-64-30-1-0,development,seed,6,0-2,0,1-4,I,0.9126517320902822,0.0013686979804389265
c4-64-30-1-0,development,time,0,0-2,0,1-10,Fz,0.8935057490411952,0.0013686979804389265
c4-64-30-1-0,development,time,1,0-2,0,2-7,I,0.7884491878143683,0.0013686979804389265
c4-64-30-1-0,development,time,2,0-2,0,1-10,Fz,0.8990737798566891,0.0013686979804389265
c4-64-30-1-0,development,time,3,0-2,0,5-10,Fz,0.9074184024791532,0.0013686979804389265
c4-64-30-1-0,development,time,4,0-2,0,8-10,I,0.921258300931361,0.0013686979804389265
c4-64-30-1-0,development,time,5,0-2,0,8-10,I,0.9115687937657054,0.0013686979804389265
c4-64-30-1-0,development,time,6,0-2,0,4-10,Fz,0.9123471560262446,0.0013686979804389265
c4-64-40-61-10,development,exact,0,8-10,10,2-9,Fx,0.9407008717483022,1.399814306363243e-06
c4-64-40-61-10,development,exact,1,8-10,10,1-9,Fx,0.9442907939376077,1.399814306363243e-06
c4-64-40-61-10,development,exact,2,8-10,10,1-9,Fx,0.9406772006815809,1.399814306363243e-06
c4-64-40-61-10,development,exact,3,8-10,10,1-9,Fx,0.9423568796547231,1.399814306363243e-06
c4-64-40-61-10,development,exact,4,8-10,10,1-9,Fx,0.9468145725103029,1.399814306363243e-06
c4-64-40-61-10,development,exact,5,8-10,10,2-9,Fx,0.9411019092418617,1.399814306363243e-06
c4-64-40-61-10,development,exact,6,8-10,10,2-9,Fx,0.9396992777085449,1.399814306363243e-06
c4-64-40-61-10,development,seed,0,8-10,10,1-6,Fx,0.9396840963264809,1.399814306363243e-06
c4-64-40-61-10,development,seed,1,8-10,10,1-11,Fx,0.9413437363452372,1.399814306363243e-06
c4-64-40-61-10,development,seed,2,8-10,10,1-11,Fx,0.9455841060305654,1.399814306363243e-06
c4-64-40-61-10,development,seed,3,8-10,10,1-11,Fx,0.9386498848122292,1.399814306363243e-06
c4-64-40-61-10,development,seed,4,8-10,10,1-11,Fx,0.9533955811629985,1.399814306363243e-06
c4-64-40-61-10,development,seed,5,8-10,10,8-11,Fx,0.9340890134562192,1.399814306363243e-06
c4-64-40-61-10,development,seed,6,8-10,10,8-11,Fx,0.9232299866690689,1.399814306363243e-06
c4-64-40-61-10,development,time,0,8-10,10,4-8,Fx,0.9522012267636435,1.399814306363243e-06
c4-64-40-61-10,development,time,1,8-10,10,4-9,Fx,0.945418840572771,1.399814306363243e-06
c4-64-40-61-10,development,time,2,8-10,10,4-9,Fx,0.9335322035953195,1.399814306363243e-06
c4-64-40-61-10,development,time,3,8-10,10,1-6,Fx,0.8395740057039804,1.399814306363243e-06
c4-64-40-61-10,development,time,4,8-10,10,4-9,Fx,0.9508547168239001,1.399814306363243e-06
c4-64-40-61-10,development,time,5,8-10,10,9-10,Fx,0.9504251140960729,1.399814306363243e-06
c4-64-40-61-10,development,time,6,8-10,10,4-10,Fx,0.965844676336311,1.399814306363243e-06
c4-64-48-29-2,development,exact,0,2-11,2,7-9,Fz,0.9266989722910852,0.00024829070602922984
c4-64-48-29-2,development,exact,1,2-11,2,7-9,Fz,0.9316233556755584,0.00024829070602922984
c4-64-48-29-2,development,exact,2,2-11,2,7-10,I,0.9450164331098353,0.00024829070602922984
c4-64-48-29-2,development,exact,3,2-11,2,2-7,I,0.9347470622354286,0.00024829070602922984
c4-64-48-29-2,development,exact,4,2-11,2,4-7,Fz,0.9356433030432596,0.00024829070602922984
c4-64-48-29-2,development,exact,5,2-11,2,4-7,Fz,0.9233801632718656,0.00024829070602922984
c4-64-48-29-2,development,exact,6,2-11,2,4-7,Fz,0.9135970047171125,0.00024829070602922984
c4-64-48-29-2,development,seed,0,2-11,2,8-11,I,0.8905666510196151,0.00024829070602922984
c4-64-48-29-2,development,seed,1,2-11,2,8-11,I,0.8947081169238748,0.00024829070602922984
c4-64-48-29-2,development,seed,2,2-11,2,8-11,I,0.9136331789547156,0.00024829070602922984
c4-64-48-29-2,development,seed,3,2-11,2,8-11,I,0.9147980321954453,0.00024829070602922984
c4-64-48-29-2,development,seed,4,2-11,2,8-11,I,0.9190604642464522,0.00024829070602922984
c4-64-48-29-2,development,seed,5,2-11,2,9-11,Fz,0.9101378200226283,0.00024829070602922984
c4-64-48-29-2,development,seed,6,2-11,2,9-11,Fz,0.9039262691387009,0.00024829070602922984
c4-64-48-29-2,development,time,0,2-11,2,0-7,I,0.9475030997805989,0.00024829070602922984
c4-64-48-29-2,development,time,1,2-11,2,0-7,I,0.9508019663515513,0.00024829070602922984
c4-64-48-29-2,development,time,2,2-11,2,0-7,I,0.9511456400512798,0.00024829070602922984
c4-64-48-29-2,development,time,3,2-11,2,0-7,I,0.9550020284988966,0.00024829070602922984
c4-64-48-29-2,development,time,4,2-11,2,0-7,I,0.9404696159211295,0.00024829070602922984
c4-64-48-29-2,development,time,5,2-11,2,0-7,I,0.9252575793310577,0.00024829070602922984
c4-64-48-29-2,development,time,6,2-11,2,0-7,I,0.9204180964260719,0.00024829070602922984
c4-64-52-53-6,development,exact,0,6-9,6,4-7,Fx,0.9553137114987634,0.001730405647703756
c4-64-52-53-6,development,exact,1,6-9,6,4-7,Fx,0.9450362989413056,0.001730405647703756
c4-64-52-53-6,development,exact,2,6-9,6,4-7,Fx,0.9367267139068803,0.001730405647703756
c4-64-52-53-6,development,exact,3,6-9,6,4-7,Fx,0.9403615396562531,0.001730405647703756
c4-64-52-53-6,development,exact,4,6-9,6,7-8,Fx,0.952522503307975,0.001730405647703756
c4-64-52-53-6,development,exact,5,6-9,6,4-8,Fx,0.9496217720184278,0.001730405647703756
c4-64-52-53-6,development,exact,6,6-9,6,4-8,Fx,0.9312828337347712,0.001730405647703756
c4-64-52-53-6,development,seed,0,6-9,6,8-11,Fx,0.9413781041270667,0.001730405647703756
c4-64-52-53-6,development,seed,1,6-9,6,9-11,Fx,0.9337685523495055,0.001730405647703756
c4-64-52-53-6,development,seed,2,6-9,6,9-11,Fx,0.9284331537370376,0.001730405647703756
c4-64-52-53-6,development,seed,3,6-9,6,9-11,Fx,0.9444572007352919,0.001730405647703756
c4-64-52-53-6,development,seed,4,6-9,6,3-9,Fx,0.9368242218815228,0.001730405647703756
c4-64-52-53-6,development,seed,5,6-9,6,3-9,Fx,0.936513200185172,0.001730405647703756
c4-64-52-53-6,development,seed,6,6-9,6,3-9,Fx,0.9460149770298898,0.001730405647703756
c4-64-52-53-6,development,time,0,6-9,6,0-7,Fx,0.9593077391806838,0.001730405647703756
c4-64-52-53-6,development,time,1,6-9,6,0-7,Fx,0.9466204676557601,0.001730405647703756
c4-64-52-53-6,development,time,2,6-9,6,0-7,Fx,0.9425297596148213,0.001730405647703756
c4-64-52-53-6,development,time,3,6-9,6,0-7,Fx,0.9353376394546432,0.001730405647703756
c4-64-52-53-6,development,time,4,6-9,6,0-8,Fy,0.9560319996459131,0.001730405647703756
c4-64-52-53-6,development,time,5,6-9,6,2-8,Fx,0.9397965668683288,0.001730405647703756
c4-64-52-53-6,development,time,6,6-9,6,2-8,Fx,0.9465718529692927,0.001730405647703756
c4-64-54-9-0,development,exact,0,0-10,0,4-7,Fx,0.9361060412890094,3.644090383614351e-05
c4-64-54-9-0,development,exact,1,0-10,0,4-7,Fx,0.939777702250607,3.644090383614351e-05
c4-64-54-9-0,development,exact,2,0-10,0,7-8,Fx,0.9520608066452817,3.644090383614351e-05
c4-64-54-9-0,development,exact,3,0-10,0,4-8,Fx,0.949131092804502,3.644090383614351e-05
c4-64-54-9-0,development,exact,4,0-10,0,4-8,Fx,0.9306067039620807,3.644090383614351e-05
c4-64-54-9-0,development,exact,5,0-10,0,4-8,Fx,0.9343135207963132,3.644090383614351e-05
c4-64-54-9-0,development,exact,6,0-10,0,4-8,Fx,0.9357168846281637,3.644090383614351e-05
c4-64-54-9-0,development,seed,0,0-10,0,9-11,Fx,0.9277278540793362,3.644090383614351e-05
c4-64-54-9-0,development,seed,1,0-10,0,9-11,Fx,0.9439146860790913,3.644090383614351e-05
c4-64-54-9-0,development,seed,2,0-10,0,3-9,Fx,0.936204539411566,3.644090383614351e-05
c4-64-54-9-0,development,seed,3,0-10,0,3-9,Fx,0.9358903590475898,3.644090383614351e-05
c4-64-54-9-0,development,seed,4,0-10,0,3-9,Fx,0.9454881291223403,3.644090383614351e-05
c4-64-54-9-0,development,seed,5,0-10,0,3-9,Fx,0.9497557246969469,3.644090383614351e-05
c4-64-54-9-0,development,seed,6,0-10,0,0-9,Fx,0.951696633333093,3.644090383614351e-05
c4-64-54-9-0,development,time,0,0-10,0,0-7,Fx,0.9419678221865389,3.644090383614351e-05
c4-64-54-9-0,development,time,1,0-10,0,0-7,Fx,0.9347028493653968,3.644090383614351e-05
c4-64-54-9-0,development,time,2,0-10,0,0-8,Fx,0.9556052432522925,3.644090383614351e-05
c4-64-54-9-0,development,time,3,0-10,0,2-8,Fx,0.9392070140960904,3.644090383614351e-05
c4-64-54-9-0,development,time,4,0-10,0,2-8,Fx,0.9460505989540058,3.644090383614351e-05
c4-64-54-9-0,development,time,5,0-10,0,2-8,Fx,0.9602059484464142,3.644090383614351e-05
c4-64-54-9-0,development,time,6,0-10,0,2-6,Fx,0.956210932126753,3.644090383614351e-05
c4-64-80-29-2,development,exact,0,2-11,2,0-11,Fx,0.9600058424533356,0.0005467513341619878
c4-64-80-29-2,development,exact,1,2-11,2,10-11,Fx,0.9621160957711029,0.0005467513341619878
c4-64-80-29-2,development,exact,2,2-11,2,2-10,Fx,0.9660760170183629,0.0005467513341619878
c4-64-80-29-2,development,exact,3,2-11,2,10-11,Fx,0.9640777297536803,0.0005467513341619878
c4-64-80-29-2,development,exact,4,2-11,2,1-11,Fx,0.9526613082875047,0.0005467513341619878
c4-64-80-29-2,development,exact,5,2-11,2,1-10,Fx,0.9507135472997468,0.0005467513341619878
c4-64-80-29-2,development,exact,6,2-11,2,1-9,Fx,0.9475876794707,0.0005467513341619878
c4-64-80-29-2,development,seed,0,2-11,2,1-10,Fx,0.9601920295708105,0.0005467513341619878
c4-64-80-29-2,development,seed,1,2-11,2,1-5,Fx,0.956842903943524,0.0005467513341619878
c4-64-80-29-2,development,seed,2,2-11,2,1-8,Fx,0.9388787221664773,0.0005467513341619878
c4-64-80-29-2,development,seed,3,2-11,2,1-8,Fx,0.9374718648721202,0.0005467513341619878
c4-64-80-29-2,development,seed,4,2-11,2,1-8,Fx,0.9290744394313162,0.0005467513341619878
c4-64-80-29-2,development,seed,5,2-11,2,1-8,Fx,0.9187819028801303,0.0005467513341619878
c4-64-80-29-2,development,seed,6,2-11,2,1-8,Fx,0.9164733167268857,0.0005467513341619878
c4-64-80-29-2,development,time,0,2-11,2,1-2,Fx,0.934680275888659,0.0005467513341619878
c4-64-80-29-2,development,time,1,2-11,2,1-10,Fx,0.9469382094215455,0.0005467513341619878
c4-64-80-29-2,development,time,2,2-11,2,1-10,Fx,0.93596513792268,0.0005467513341619878
c4-64-80-29-2,development,time,3,2-11,2,1-10,Fx,0.9344492442956986,0.0005467513341619878
c4-64-80-29-2,development,time,4,2-11,2,1-10,Fx,0.9440968876845957,0.0005467513341619878
c4-64-80-29-2,development,time,5,2-11,2,0-1,Fx,0.952103454031223,0.0005467513341619878
c4-64-80-29-2,development,time,6,2-11,2,1-10,Fx,0.9353768502186381,0.0005467513341619878
c4-64-82-41-4,development,exact,0,4-8,4,2-10,Fz,0.9556522901692284,9.483613232633831e-05
c4-64-82-41-4,development,exact,1,4-8,4,10-11,Fz,0.9533493904193161,9.483613232633831e-05
c4-64-82-41-4,development,exact,2,4-8,4,1-11,Fz,0.940318451195652,9.483613232633831e-05
c4-64-82-41-4,development,exact,3,4-8,4,1-10,Fz,0.9381129840469459,9.483613232633831e-05
c4-64-82-41-4,development,exact,4,4-8,4,1-9,Fz,0.9345825339844088,9.483613232633831e-05
c4-64-82-41-4,development,exact,5,4-8,4,1-10,Fz,0.938931360546001,9.483613232633831e-05
c4-64-82-41-4,development,exact,6,4-8,4,9-10,Fz,0.9303867376960195,9.483613232633831e-05
c4-64-82-41-4,development,seed,0,4-8,4,1-8,I,0.9247977294586477,9.483613232633831e-05
c4-64-82-41-4,development,seed,1,4-8,4,1-8,I,0.9232233746850044,9.483613232633831e-05
c4-64-82-41-4,development,seed,2,4-8,4,1-8,I,0.9138574658070593,9.483613232633831e-05
c4-64-82-41-4,development,seed,3,4-8,4,1-8,I,0.9024410844570661,9.483613232633831e-05
c4-64-82-41-4,development,seed,4,4-8,4,1-8,I,0.8998886882235574,9.483613232633831e-05
c4-64-82-41-4,development,seed,5,4-8,4,1-8,I,0.9214664862332315,9.483613232633831e-05
c4-64-82-41-4,development,seed,6,4-8,4,1-8,I,0.9213302814479354,9.483613232633831e-05
c4-64-82-41-4,development,time,0,4-8,4,1-10,I,0.9215390189672945,9.483613232633831e-05
c4-64-82-41-4,development,time,1,4-8,4,1-10,I,0.9198461882086291,9.483613232633831e-05
c4-64-82-41-4,development,time,2,4-8,4,1-10,I,0.9306519820765133,9.483613232633831e-05
c4-64-82-41-4,development,time,3,4-8,4,0-1,I,0.9396863274592836,9.483613232633831e-05
c4-64-82-41-4,development,time,4,4-8,4,1-10,I,0.9208818579222818,9.483613232633831e-05
c4-64-82-41-4,development,time,5,4-8,4,1-2,I,0.9261977188823469,9.483613232633831e-05
c4-64-82-41-4,development,time,6,4-8,4,1-2,I,0.9393576324713212,9.483613232633831e-05
c4-64-116-53-6,development,exact,0,6-9,6,2-9,Fz,0.9562724180533712,0.0001351943613301966
c4-64-116-53-6,development,exact,1,6-9,6,2-8,Fz,0.9563024386233336,0.0001351943613301966
c4-64-116-53-6,development,exact,2,6-9,6,2-8,Fz,0.9442063692908413,0.0001351943613301966
c4-64-116-53-6,development,exact,3,6-9,6,2-7,Fz,0.9475260075493872,0.0001351943613301966
c4-64-116-53-6,development,exact,4,6-9,6,2-7,Fz,0.9361740722224975,0.0001351943613301966
c4-64-116-53-6,development,exact,5,6-9,6,5-7,I,0.9487029264422335,0.0001351943613301966
c4-64-116-53-6,development,exact,6,6-9,6,5-7,I,0.954405658946766,0.0001351943613301966
c4-64-116-53-6,development,seed,0,6-9,6,4-9,I,0.9243037809843642,0.0001351943613301966
c4-64-116-53-6,development,seed,1,6-9,6,4-9,I,0.9353517595285112,0.0001351943613301966
c4-64-116-53-6,development,seed,2,6-9,6,9-10,Fz,0.9203538180640071,0.0001351943613301966
c4-64-116-53-6,development,seed,3,6-9,6,9-10,Fz,0.908497556703831,0.0001351943613301966
c4-64-116-53-6,development,seed,4,6-9,6,1-2,I,0.017051511408489862,0.0001351943613301966
c4-64-116-53-6,development,seed,5,6-9,6,9-10,Fz,0.8812377980506025,0.0001351943613301966
c4-64-116-53-6,development,seed,6,6-9,6,9-10,Fz,0.9102841329351099,0.0001351943613301966
c4-64-116-53-6,development,time,0,6-9,6,4-11,I,0.9069940085498377,0.0001351943613301966
c4-64-116-53-6,development,time,1,6-9,6,5-11,Fz,0.9251656182340798,0.0001351943613301966
c4-64-116-53-6,development,time,2,6-9,6,5-11,Fz,0.9196836038636254,0.0001351943613301966
c4-64-116-53-6,development,time,3,6-9,6,5-11,Fz,0.944948334625181,0.0001351943613301966
c4-64-116-53-6,development,time,4,6-9,6,5-11,Fz,0.9327768960365826,0.0001351943613301966
c4-64-116-53-6,development,time,5,6-9,6,5-11,Fz,0.9545172353571137,0.0001351943613301966
c4-64-116-53-6,development,time,6,6-9,6,5-11,Fz,0.9537234454399162,0.0001351943613301966
c4-64-152-21-2,development,exact,0,2-3,2,2-11,Fx,0.916762488353665,0.005285395023763018
c4-64-152-21-2,development,exact,1,2-3,2,2-11,Fx,0.904481883059436,0.005285395023763018
c4-64-152-21-2,development,exact,2,2-3,2,2-11,Fx,0.9058987557567889,0.005285395023763018
c4-64-152-21-2,development,exact,3,2-3,2,2-11,Fx,0.9206175913354007,0.005285395023763018
c4-64-152-21-2,development,exact,4,2-3,2,2-11,Fx,0.9198575349808382,0.005285395023763018
c4-64-152-21-2,development,exact,5,2-3,2,2-11,Fx,0.9380988352032253,0.005285395023763018
c4-64-152-21-2,development,exact,6,2-3,2,2-11,Fx,0.9525001212119051,0.005285395023763018
c4-64-152-21-2,development,seed,0,2-3,2,0-10,Fx,0.3005907138933731,0.005285395023763018
c4-64-152-21-2,development,seed,1,2-3,2,3-6,Fx,0.9323418084418196,0.005285395023763018
c4-64-152-21-2,development,seed,2,2-3,2,3-6,Fx,0.9110181220673065,0.005285395023763018
c4-64-152-21-2,development,seed,3,2-3,2,3-6,Fx,0.9283453905363122,0.005285395023763018
c4-64-152-21-2,development,seed,4,2-3,2,3-6,Fx,0.9271052392676765,0.005285395023763018
c4-64-152-21-2,development,seed,5,2-3,2,2-3,Fx,0.9329229001366048,0.005285395023763018
c4-64-152-21-2,development,seed,6,2-3,2,2-6,Fx,0.9208428116409273,0.005285395023763018
c4-64-152-21-2,development,time,0,2-3,2,7-9,Fx,0.9429762226696589,0.005285395023763018
