replicate,local_child_mean_abs,same_axis_mean_abs,same_axis_min_abs,same_minus_local,mixed_pair_mean_abs,correlation_product,xx,yy,zz
1452,0.10416666666666663,0.9500000000000001,0.95,0.8458333333333334,0.13333333333333333,-0.857375,-0.95,0.9500000000000002,0.95
1453,0.09166666666666663,0.9500000000000001,0.9249999999999999,0.8583333333333334,0.2125,-0.855625,-1.0,0.925,0.9249999999999999
1454,0.13333333333333333,0.9500000000000001,0.9,0.8166666666666668,0.2041666666666667,-0.8550000000000001,-0.9,0.9500000000000001,1.0
1455,0.08750000000000001,0.9166666666666666,0.875,0.8291666666666666,0.07083333333333335,-0.7678124999999999,-0.9749999999999999,0.875,0.8999999999999999
1456,0.06666666666666667,0.9583333333333334,0.925,0.8916666666666667,0.12083333333333335,-0.8793281250000002,-0.9750000000000001,0.9750000000000001,0.925
1457,0.08749999999999998,0.9583333333333334,0.95,0.8708333333333333,0.12916666666666668,-0.8799375,-0.9750000000000001,0.9500000000000001,0.95
1458,0.04166666666666665,0.9416666666666668,0.9249999999999999,0.9000000000000001,0.03749999999999999,-0.8348125000000001,-0.9500000000000001,0.9500000000000001,0.9249999999999999
1459,0.07916666666666661,0.9249999999999999,0.9249999999999999,0.8458333333333333,0.1875,-0.791453125,-0.925,0.925,0.9249999999999999
1460,0.1625,0.9500000000000001,0.925,0.7875000000000001,0.10833333333333334,-0.85678125,-0.9750000000000001,0.95,0.925
1461,0.09583333333333337,0.975,0.95,0.8791666666666667,0.1708333333333333,-0.92625,-0.9750000000000001,0.95,1.0
1462,0.05416666666666666,0.9499999999999998,0.8999999999999999,0.8958333333333331,0.15833333333333335,-0.8549999999999999,-0.95,1.0,0.8999999999999999
1463,0.07500000000000001,0.9583333333333334,0.925,0.8833333333333333,0.18333333333333335,-0.87875,-0.95,0.925,1.0
1464,0.1708333333333333,0.975,0.95,0.8041666666666667,0.11666666666666668,-0.92625,-0.95,0.9750000000000001,1.0
1465,0.0666666666666667,0.9500000000000001,0.9,0.8833333333333334,0.15,-0.8550000000000001,-0.9500000000000001,1.0,0.9
1466,0.03333333333333335,0.9666666666666668,0.95,0.9333333333333335,0.1708333333333333,-0.9030937500000001,-0.9750000000000001,0.9750000000000001,0.95
1467,0.049999999999999996,0.9583333333333334,0.925,0.9083333333333333,0.09583333333333337,-0.8787500000000003,-1.0,0.925,0.9500000000000002
1468,0.11249999999999999,0.9500000000000001,0.8999999999999999,0.8375000000000001,0.20833333333333334,-0.8555624999999999,-0.9750000000000001,0.8999999999999999,0.975
1469,0.09583333333333333,0.975,0.95,0.8791666666666667,0.1375,-0.9262499999999999,-1.0,0.95,0.975
1470,0.15833333333333333,0.9333333333333332,0.875,0.7749999999999999,0.1708333333333333,-0.81046875,-0.95,0.875,0.975
1471,0.09999999999999998,0.9250000000000002,0.925,0.8250000000000002,0.17083333333333336,-0.7914531250000001,-0.925,0.925,0.925
1472,0.09999999999999998,0.9500000000000001,0.95,0.8500000000000001,0.16249999999999998,-0.8573750000000001,-0.95,0.95,0.9500000000000002
1473,0.05416666666666667,0.9500000000000001,0.9,0.8958333333333334,0.1958333333333333,-0.855,-0.9,0.95,1.0
1474,0.09583333333333326,0.9249999999999999,0.8749999999999999,0.8291666666666667,0.1375,-0.7891406249999999,-0.8749999999999999,0.9750000000000001,0.9249999999999999
1475,0.17916666666666667,0.9583333333333334,0.95,0.7791666666666667,0.13333333333333333,-0.8799375,-0.95,0.975,0.9500000000000002
1476,0.1125,0.9583333333333334,0.9249999999999999,0.8458333333333333,0.17083333333333336,-0.8787500000000001,-0.9249999999999999,0.9500000000000002,1.0
1477,0.13750000000000004,0.9666666666666668,0.95,0.8291666666666667,0.19999999999999998,-0.9030937500000001,-0.9750000000000001,0.9750000000000001,0.95
1478,0.125,0.9250000000000002,0.9,0.8000000000000002,0.15000000000000002,-0.7908750000000002,-0.9,0.9500000000000002,0.925
1479,0.11249999999999995,0.9499999999999998,0.925,0.8374999999999999,0.15416666666666667,-0.8567812499999999,-0.95,0.975,0.925
1480,0.07083333333333335,0.9083333333333333,0.85,0.8375,0.21666666666666667,-0.7469375000000001,-0.925,0.9500000000000002,0.85
1481,0.12916666666666665,0.9583333333333334,0.95,0.8291666666666667,0.15833333333333333,-0.8799375,-0.95,0.95,0.9750000000000001
1482,0.045833333333333316,0.9500000000000001,0.925,0.9041666666666668,0.15833333333333335,-0.85678125,-0.9500000000000001,0.975,0.925
1483,0.07500000000000002,0.9416666666666668,0.9,0.8666666666666667,0.19166666666666665,-0.8336250000000001,-0.9,0.95,0.9750000000000001
1484,0.1625,0.9666666666666668,0.925,0.8041666666666668,0.19583333333333333,-0.9018750000000001,-0.925,0.9750000000000001,1.0
1485,0.1708333333333333,0.975,0.95,0.8041666666666667,0.18333333333333332,-0.9262499999999999,-0.95,1.0,0.975
1486,0.07500000000000001,0.9583333333333334,0.9249999999999999,0.8833333333333333,0.19999999999999998,-0.8793281250000001,-0.9750000000000001,0.9750000000000001,0.9249999999999999
1487,0.10833333333333332,0.9500000000000001,0.925,0.8416666666666668,0.1125,-0.85678125,-0.925,0.9750000000000001,0.95
1488,0.11249999999999998,0.9249999999999999,0.8750000000000001,0.8125,0.12916666666666665,-0.789140625,-0.8750000000000001,0.9750000000000001,0.9249999999999999
1489,0.12916666666666665,0.9833333333333334,0.9750000000000001,0.8541666666666667,0.08333333333333333,-0.9506250000000002,-0.9750000000000001,1.0,0.9750000000000001
1490,0.09583333333333333,0.9583333333333334,0.9249999999999999,0.8625,0.18333333333333335,-0.8793281250000001,-0.9750000000000001,0.9750000000000001,0.9249999999999999
1491,0.09583333333333333,0.9333333333333335,0.9249999999999999,0.8375000000000001,0.13333333333333333,-0.8128437500000002,-0.9500000000000002,0.925,0.9249999999999999
1492,0.15000000000000002,0.975,0.9500000000000002,0.825,0.15416666666666667,-0.92625,-0.9749999999999999,1.0,0.9500000000000002
1493,0.11249999999999998,0.8916666666666666,0.85,0.7791666666666667,0.10416666666666667,-0.7065625,-0.85,0.95,0.875
1494,0.04166666666666665,0.9500000000000001,0.9,0.9083333333333334,0.17916666666666667,-0.8555625,-0.9,0.9750000000000001,0.975
1495,0.12916666666666668,0.9416666666666668,0.925,0.8125000000000001,0.16249999999999998,-0.8348125,-0.9500000000000001,0.95,0.925
1496,0.08750000000000001,0.9500000000000001,0.925,0.8625,0.15,-0.8556250000000001,-1.0,0.925,0.925
1497,0.041666666666666685,0.9583333333333334,0.925,0.9166666666666667,0.054166666666666675,-0.879328125,-0.925,0.9750000000000001,0.975
1498,0.09166666666666667,0.9583333333333334,0.95,0.8666666666666667,0.17916666666666667,-0.8799375,-0.9500000000000001,0.9750000000000001,0.95
1499,0.08333333333333331,0.9249999999999999,0.9,0.8416666666666666,0.15833333333333335,-0.790875,-0.9249999999999999,0.95,0.9
1500,0.11666666666666664,0.9666666666666667,0.95,0.8500000000000001,0.14583333333333334,-0.9030937499999999,-0.975,0.95,0.975
1501,0.10416666666666667,0.9666666666666667,0.9500000000000001,0.8625,0.1416666666666667,-0.90309375,-0.975,0.9500000000000001,0.975
1502,0.1791666666666667,0.9583333333333334,0.95,0.7791666666666667,0.19583333333333333,-0.8799375,-0.95,0.9750000000000001,0.9500000000000001
1503,0.08333333333333333,0.9416666666666668,0.8500000000000001,0.8583333333333334,0.1125,-0.8287500000000002,-0.8500000000000001,0.9750000000000001,1.0
1504,0.12083333333333333,0.9666666666666668,0.95,0.8458333333333334,0.17916666666666667,-0.9025,-1.0,0.9500000000000001,0.95
1505,0.09166666666666666,0.9583333333333334,0.925,0.8666666666666667,0.10833333333333332,-0.8787500000000001,-0.9500000000000001,1.0,0.925
1506,0.10416666666666664,0.9500000000000001,0.95,0.8458333333333334,0.15833333333333335,-0.857375,-0.95,0.95,0.9500000000000001
1507,0.06249999999999997,0.9583333333333334,0.925,0.8958333333333334,0.12916666666666668,-0.87875,-1.0,0.95,0.925
1508,0.0666666666666667,0.9666666666666668,0.95,0.9000000000000001,0.1416666666666667,-0.9025000000000001,-1.0,0.9500000000000002,0.95
1509,0.10000000000000002,0.9333333333333332,0.8999999999999999,0.8333333333333333,0.1416666666666667,-0.8116874999999999,-0.8999999999999999,0.975,0.9249999999999999
1510,0.09166666666666667,0.9666666666666668,0.95,0.8750000000000001,0.12916666666666668,-0.9030937500000001,-0.95,0.9750000000000001,0.9750000000000001
1511,0.05833333333333333,0.9416666666666668,0.9000000000000001,0.8833333333333334,0.11249999999999999,-0.8325000000000001,-0.9000000000000001,0.925,1.0
1512,0.1625,0.975,0.925,0.8125,0.14583333333333334,-0.925,-1.0,0.925,1.0
1513,0.10000000000000002,0.9416666666666668,0.8999999999999999,0.8416666666666668,0.2041666666666667,-0.8324999999999999,-0.925,0.8999999999999999,1.0
1514,0.07083333333333333,0.9166666666666666,0.85,0.8458333333333333,0.10416666666666667,-0.767125,-0.85,0.95,0.95
1515,0.12499999999999996,0.9750000000000001,0.9500000000000001,0.8500000000000001,0.17500000000000002,-0.92625,-1.0,0.9500000000000001,0.975
1516,0.11666666666666665,0.9666666666666668,0.9000000000000001,0.8500000000000001,0.1625,-0.9000000000000001,-1.0,0.9000000000000001,1.0
1517,0.1208333333333333,0.9499999999999998,0.9249999999999999,0.8291666666666665,0.15000000000000002,-0.855625,-0.9249999999999999,1.0,0.925
1518,0.06250000000000001,0.9666666666666668,0.925,0.9041666666666668,0.13333333333333336,-0.9018750000000001,-0.9750000000000001,1.0,0.925
1519,0.07499999999999997,0.9583333333333334,0.9249999999999999,0.8833333333333334,0.11666666666666668,-0.879328125,-0.975,0.9750000000000001,0.9249999999999999
1520,0.10833333333333335,0.9416666666666668,0.925,0.8333333333333334,0.1166666666666667,-0.8348125000000002,-0.9500000000000002,0.925,0.95
1521,0.12916666666666668,0.9416666666666668,0.9000000000000001,0.8125000000000001,0.15416666666666667,-0.8336250000000002,-0.9000000000000001,0.9750000000000001,0.95
1522,0.17083333333333336,0.9583333333333334,0.9,0.7875,0.11249999999999999,-0.8775000000000001,-0.9750000000000001,1.0,0.9
1523,0.13749999999999998,0.9916666666666667,0.975,0.8541666666666667,0.13333333333333336,-0.975,-0.975,1.0,1.0
1524,0.20416666666666664,0.9666666666666668,0.925,0.7625000000000002,0.17916666666666667,-0.9018750000000001,-1.0,0.9750000000000001,0.925
1525,0.09166666666666667,0.9416666666666668,0.85,0.8500000000000001,0.08333333333333333,-0.8287500000000001,-1.0,0.85,0.9750000000000001
1526,0.12083333333333333,0.9416666666666668,0.9000000000000001,0.8208333333333334,0.1625,-0.8336250000000002,-0.9000000000000001,0.9750000000000001,0.95
1527,0.10416666666666663,0.975,0.95,0.8708333333333333,0.17916666666666667,-0.92625,-0.9750000000000001,0.95,1.0
1528,0.12083333333333335,0.8916666666666666,0.875,0.7708333333333333,0.1791666666666666,-0.708203125,-0.875,0.925,0.875
1529,0.07083333333333333,0.9416666666666668,0.925,0.8708333333333335,0.12083333333333335,-0.8348125000000002,-0.95,0.925,0.9500000000000002
1530,0.12083333333333333,0.9666666666666667,0.9249999999999999,0.8458333333333333,0.15,-0.9018749999999999,-0.9249999999999999,1.0,0.975
1531,0.08750000000000001,0.9583333333333334,0.9249999999999999,0.8708333333333333,0.19166666666666665,-0.8793281249999999,-0.9749999999999999,0.9750000000000001,0.9249999999999999
1532,0.07499999999999997,0.9333333333333335,0.875,0.8583333333333335,0.11666666666666668,-0.8104687500000001,-0.9500000000000001,0.875,0.975
1533,0.08749999999999998,0.9583333333333334,0.95,0.8708333333333333,0.12083333333333333,-0.8799374999999998,-0.95,0.95,0.9749999999999999
1534,0.125,0.9500000000000001,0.925,0.8250000000000001,0.20000000000000004,-0.85678125,-0.9750000000000001,0.925,0.95
1535,0.10416666666666667,0.9583333333333334,0.925,0.8541666666666667,0.17083333333333336,-0.87875,-1.0,0.95,0.925
1536,0.06250000000000001,0.9583333333333334,0.925,0.8958333333333334,0.10000000000000002,-0.87875,-0.95,0.925,1.0
1537,0.05416666666666667,0.975,0.95,0.9208333333333333,0.10833333333333334,-0.9262499999999999,-0.95,1.0,0.975
1538,0.15,0.9916666666666667,0.9750000000000001,0.8416666666666667,0.1708333333333333,-0.9750000000000001,-1.0,0.9750000000000001,1.0
1539,0.10833333333333334,0.9583333333333334,0.9000000000000001,0.8500000000000001,0.10416666666666664,-0.8775000000000002,-0.9000000000000001,1.0,0.9750000000000001
1540,0.07083333333333333,0.9583333333333334,0.9249999999999999,0.8875000000000001,0.14583333333333334,-0.8787499999999999,-0.9249999999999999,1.0,0.95
1541,0.15416666666666667,0.9333333333333332,0.9,0.7791666666666666,0.15,-0.8116875000000001,-0.9,0.9750000000000001,0.925
1542,0.06249999999999998,0.975,0.95,0.9125,0.12916666666666668,-0.92625,-0.9750000000000001,1.0,0.95
1543,0.18750000000000003,0.9666666666666667,0.95,0.7791666666666667,0.1125,-0.9025,-1.0,0.95,0.95
1544,0.04583333333333334,0.9583333333333334,0.925,0.9125000000000001,0.10416666666666667,-0.87875,-0.925,0.95,1.0
1545,0.03333333333333332,0.975,0.9749999999999999,0.9416666666666667,0.16666666666666666,-0.9268593749999999,-0.9750000000000001,0.975,0.9749999999999999
1546,0.054166666666666675,0.9416666666666668,0.9249999999999999,0.8875000000000001,0.09166666666666667,-0.8348124999999998,-0.9249999999999999,0.95,0.95
1547,0.18333333333333335,0.9416666666666668,0.925,0.7583333333333334,0.09166666666666669,-0.8348125,-0.95,0.95,0.925
1548,0.14166666666666664,0.9583333333333334,0.9249999999999999,0.8166666666666668,0.13749999999999998,-0.8793281250000001,-0.9750000000000001,0.9750000000000001,0.9249999999999999
1549,0.09999999999999999,0.975,0.9249999999999999,0.875,0.17083333333333336,-0.9249999999999999,-1.0,1.0,0.9249999999999999
1550,0.12916666666666665,0.9583333333333334,0.925,0.8291666666666667,0.23333333333333336,-0.87875,-0.95,1.0,0.925
1551,0.1375,0.9750000000000001,0.9500000000000001,0.8375000000000001,0.11666666666666665,-0.9262500000000001,-0.9500000000000001,0.9750000000000001,1.0
1552,0.09999999999999998,0.9416666666666668,0.875,0.8416666666666668,0.10416666666666664,-0.8312499999999999,-0.95,1.0,0.875
1553,0.125,0.9500000000000001,0.925,0.8250000000000001,0.12083333333333333,-0.85678125,-0.9750000000000001,0.95,0.925
1554,0.04999999999999999,0.975,0.95,0.925,0.10416666666666667,-0.92625,-1.0,0.9750000000000001,0.95
1555,0.10833333333333332,0.9499999999999998,0.9,0.8416666666666666,0.1375,-0.8555624999999999,-0.9,0.9750000000000001,0.9749999999999999
1556,0.10416666666666667,0.9499999999999998,0.95,0.8458333333333332,0.12916666666666665,-0.8573749999999999,-0.95,0.95,0.95
1557,0.1125,0.9500000000000001,0.925,0.8375,0.14583333333333334,-0.85678125,-0.925,0.95,0.975
1558,0.16666666666666666,0.9416666666666668,0.9,0.7750000000000001,0.1541666666666667,-0.8336250000000002,-0.9,0.9500000000000001,0.9750000000000001
1559,0.12916666666666665,0.9416666666666668,0.8999999999999999,0.8125000000000001,0.16666666666666666,-0.8324999999999999,-1.0,0.925,0.8999999999999999
1560,0.09583333333333334,0.9500000000000001,0.925,0.8541666666666667,0.18333333333333335,-0.8567812500000002,-0.925,0.95,0.9750000000000001
1561,0.075,0.9666666666666667,0.95,0.8916666666666667,0.13333333333333333,-0.9025,-0.95,0.9500000000000001,1.0
1562,0.06250000000000001,0.9416666666666668,0.8999999999999999,0.8791666666666668,0.16666666666666666,-0.8336250000000001,-0.9500000000000001,0.9750000000000001,0.8999999999999999
1563,0.05416666666666666,0.9500000000000001,0.8999999999999999,0.8958333333333334,0.09583333333333333,-0.8555625000000001,-0.9750000000000001,0.9750000000000001,0.8999999999999999
1564,0.125,0.9583333333333334,0.925,0.8333333333333334,0.12083333333333333,-0.87875,-0.95,1.0,0.925
1565,0.12499999999999996,0.9166666666666666,0.875,0.7916666666666666,0.15833333333333335,-0.7678125,-0.9750000000000001,0.8999999999999999,0.875
1566,0.07500000000000002,0.9416666666666668,0.925,0.8666666666666667,0.1708333333333333,-0.8348125000000002,-0.925,0.9500000000000002,0.95
1567,0.07916666666666665,0.9333333333333332,0.8999999999999999,0.8541666666666666,0.1333333333333334,-0.8122499999999998,-0.95,0.8999999999999999,0.95
1568,0.13333333333333333,0.9583333333333334,0.925,0.8250000000000001,0.07083333333333335,-0.87875,-0.95,0.925,1.0
1569,0.10833333333333332,0.9583333333333334,0.95,0.8500000000000001,0.16249999999999998,-0.8799374999999999,-0.9750000000000001,0.95,0.95
1570,0.04999999999999999,0.9499999999999998,0.9,0.8999999999999999,0.1416666666666667,-0.855,-0.9,1.0,0.95
1571,0.09166666666666667,0.9583333333333334,0.95,0.8666666666666667,0.1333333333333333,-0.8799374999999999,-0.95,0.9750000000000001,0.95
1572,0.13333333333333333,0.9583333333333334,0.925,0.8250000000000001,0.1125,-0.8787500000000001,-0.9500000000000001,1.0,0.925
1573,0.125,0.9499999999999998,0.8999999999999999,0.8249999999999998,0.09166666666666667,-0.8555624999999999,-0.9749999999999999,0.9750000000000001,0.8999999999999999
1574,0.03333333333333335,0.9750000000000001,0.9500000000000002,0.9416666666666668,0.11666666666666665,-0.9262500000000002,-0.9500000000000002,0.9750000000000001,1.0
1575,0.07083333333333335,0.975,0.95,0.9041666666666667,0.09583333333333334,-0.92625,-0.9750000000000001,1.0,0.95
1576,0.09999999999999998,0.9249999999999998,0.8999999999999999,0.8249999999999998,0.19999999999999998,-0.7908749999999999,-0.9249999999999999,0.8999999999999999,0.95
1577,0.1375,0.9583333333333334,0.9249999999999999,0.8208333333333333,0.1416666666666667,-0.8787500000000001,-1.0,0.9500000000000002,0.9249999999999999
1578,0.08749999999999998,0.9833333333333334,0.95,0.8958333333333334,0.1625,-0.95,-1.0,1.0,0.95
1579,0.10833333333333334,0.9249999999999999,0.875,0.8166666666666667,0.1416666666666667,-0.789140625,-0.875,0.925,0.975
1580,0.11666666666666665,0.975,0.95,0.8583333333333333,0.15416666666666665,-0.92625,-0.95,1.0,0.9750000000000001
1581,0.06250000000000001,0.9500000000000001,0.9000000000000001,0.8875000000000001,0.15833333333333335,-0.8555625,-0.975,0.9000000000000001,0.975
1582,0.07083333333333333,0.9833333333333334,0.95,0.9125000000000001,0.17500000000000004,-0.95,-0.95,1.0,1.0
1583,0.05833333333333337,0.9583333333333334,0.925,0.9,0.18333333333333332,-0.87875,-0.925,0.95,1.0
1584,0.0583333333333333,0.9166666666666666,0.875,0.8583333333333333,0.05833333333333334,-0.7689062499999999,-0.95,0.875,0.9249999999999999
1585,0.07500000000000001,0.9500000000000001,0.925,0.875,0.09583333333333337,-0.85678125,-0.925,0.9750000000000001,0.95
1586,0.11249999999999999,0.9416666666666668,0.9249999999999999,0.8291666666666668,0.15,-0.8348124999999998,-0.9249999999999999,0.95,0.95
1587,0.06666666666666667,0.9583333333333334,0.925,0.8916666666666667,0.12083333333333335,-0.87875,-0.925,1.0,0.95
1588,0.13333333333333333,0.9583333333333334,0.925,0.8250000000000001,0.12916666666666665,-0.879328125,-0.925,0.9750000000000001,0.975
1589,0.15,0.9166666666666666,0.9,0.7666666666666666,0.1416666666666667,-0.7700625000000001,-0.9,0.925,0.925
1590,0.0625,0.9499999999999998,0.9249999999999999,0.8874999999999998,0.15833333333333335,-0.8567812499999999,-0.9249999999999999,0.9750000000000001,0.95
1591,0.11666666666666668,0.9083333333333333,0.875,0.7916666666666666,0.15833333333333333,-0.7486718750000001,-0.925,0.875,0.925
1592,0.10833333333333335,0.9583333333333334,0.925,0.85,0.17916666666666667,-0.87875,-0.925,1.0,0.95
1593,0.08333333333333337,0.9166666666666666,0.85,0.8333333333333333,0.125,-0.767125,-0.85,0.9500000000000001,0.95
1594,0.10416666666666664,0.9333333333333332,0.9249999999999999,0.8291666666666666,0.15833333333333333,-0.81284375,-0.95,0.925,0.9249999999999999
1595,0.10416666666666667,0.9583333333333334,0.95,0.8541666666666667,0.1416666666666667,-0.8799374999999999,-0.9750000000000001,0.95,0.95
1596,0.14583333333333334,0.9250000000000002,0.9,0.7791666666666668,0.16249999999999998,-0.790875,-0.9,0.925,0.95
1597,0.045833333333333316,0.975,0.95,0.9291666666666667,0.13749999999999998,-0.92625,-0.9750000000000001,1.0,0.95
1598,0.22083333333333333,0.9500000000000001,0.925,0.7291666666666667,0.09999999999999998,-0.85678125,-0.9750000000000001,0.925,0.95
1599,0.1041666666666667,0.9333333333333332,0.875,0.8291666666666665,0.15,-0.809375,-0.9249999999999999,0.875,1.0
1600,0.2125,0.9416666666666668,0.925,0.7291666666666667,0.15416666666666665,-0.8348125000000002,-0.925,0.9500000000000001,0.9500000000000001
1601,0.04583333333333334,0.9333333333333335,0.9,0.8875000000000002,0.10833333333333334,-0.8116875,-0.9,0.925,0.975
1602,0.03333333333333335,0.9416666666666668,0.8500000000000001,0.9083333333333334,0.18749999999999997,-0.8287500000000001,-0.975,1.0,0.8500000000000001
1603,0.14166666666666664,0.9500000000000002,0.925,0.8083333333333336,0.15416666666666667,-0.8567812500000003,-0.9750000000000001,0.925,0.9500000000000002
1604,0.13750000000000004,0.9833333333333334,0.975,0.8458333333333333,0.09166666666666669,-0.950625,-0.975,0.9750000000000001,1.0
1605,0.12916666666666668,0.9499999999999998,0.95,0.8208333333333332,0.12916666666666665,-0.8573749999999999,-0.9500000000000001,0.95,0.95
1606,0.033333333333333326,0.9499999999999998,0.8999999999999999,0.9166666666666665,0.14583333333333334,-0.8549999999999999,-0.95,1.0,0.8999999999999999
1607,0.08333333333333333,0.9500000000000002,0.925,0.8666666666666668,0.15,-0.8567812500000002,-0.975,0.9500000000000002,0.925
1608,0.11249999999999999,0.9416666666666668,0.925,0.8291666666666668,0.09166666666666667,-0.8348125000000001,-0.95,0.9500000000000002,0.925
1609,0.10833333333333332,0.9416666666666668,0.925,0.8333333333333335,0.14583333333333334,-0.8348125,-0.95,0.925,0.95
1610,0.12916666666666668,0.9333333333333332,0.9000000000000001,0.8041666666666666,0.10000000000000002,-0.8122500000000001,-0.9500000000000001,0.9000000000000001,0.95
1611,0.025000000000000005,0.9499999999999998,0.8999999999999999,0.9249999999999998,0.1333333333333333,-0.8549999999999999,-1.0,0.8999999999999999,0.95
1612,0.12499999999999999,0.9166666666666666,0.875,0.7916666666666666,0.17500000000000004,-0.7689062500000001,-0.925,0.9500000000000001,0.875
1613,0.05416666666666665,0.9500000000000001,0.9000000000000001,0.8958333333333334,0.11666666666666665,-0.8550000000000001,-0.9000000000000001,0.95,1.0
1614,0.11250000000000004,0.9416666666666668,0.925,0.8291666666666667,0.10416666666666667,-0.8348125000000001,-0.9500000000000001,0.925,0.95
1615,0.07500000000000002,0.9249999999999999,0.875,0.8499999999999999,0.15,-0.789140625,-0.9249999999999999,0.875,0.9750000000000001
1616,0.0625,0.9500000000000001,0.9249999999999999,0.8875000000000001,0.09583333333333333,-0.85678125,-0.9500000000000001,0.9750000000000001,0.9249999999999999
1617,0.125,0.9416666666666668,0.8999999999999999,0.8166666666666668,0.10833333333333335,-0.8324999999999999,-0.925,0.8999999999999999,1.0
1618,0.07500000000000001,0.9583333333333334,0.925,0.8833333333333333,0.10000000000000002,-0.8787500000000003,-1.0,0.925,0.9500000000000002
1619,0.0666666666666667,0.9833333333333334,0.975,0.9166666666666667,0.14583333333333337,-0.950625,-1.0,0.975,0.9750000000000001
1620,0.07500000000000002,0.9333333333333332,0.875,0.8583333333333332,0.13333333333333333,-0.8093750000000001,-0.925,0.875,1.0
1621,0.09583333333333334,0.9333333333333332,0.9,0.8374999999999999,0.16666666666666666,-0.81225,-0.95,0.95,0.9
1622,0.09583333333333333,0.9416666666666668,0.9,0.8458333333333334,0.14166666666666666,-0.8336250000000002,-0.9,0.9500000000000001,0.9750000000000001
1623,0.14583333333333334,0.9583333333333334,0.875,0.8125,0.1541666666666667,-0.875,-1.0,0.875,1.0
1624,0.075,0.9666666666666668,0.9500000000000002,0.8916666666666668,0.05833333333333335,-0.9030937500000004,-0.9750000000000001,0.9500000000000002,0.9750000000000001
1625,0.09999999999999998,0.9583333333333334,0.925,0.8583333333333334,0.12916666666666665,-0.8787500000000001,-0.925,1.0,0.9500000000000001
1626,0.07499999999999997,0.9499999999999998,0.925,0.8749999999999999,0.15000000000000002,-0.8567812499999999,-0.975,0.925,0.95
1627,0.125,0.9333333333333332,0.9000000000000001,0.8083333333333332,0.09999999999999999,-0.8116875000000001,-0.9249999999999999,0.9750000000000001,0.9000000000000001
1628,0.1041666666666667,0.975,0.95,0.8708333333333332,0.11666666666666668,-0.92625,-0.95,0.9750000000000001,1.0
1629,0.07499999999999996,0.9583333333333334,0.95,0.8833333333333334,0.1875,-0.8799374999999998,-0.975,0.95,0.95
1630,0.12499999999999999,0.9416666666666668,0.9249999999999999,0.8166666666666668,0.19166666666666665,-0.834234375,-0.9249999999999999,0.9750000000000001,0.925
1631,0.14583333333333334,0.9333333333333332,0.925,0.7874999999999999,0.17916666666666667,-0.8128437500000001,-0.95,0.925,0.925
1632,0.09166666666666667,0.9083333333333333,0.875,0.8166666666666667,0.1625,-0.748671875,-0.9249999999999999,0.925,0.875
1633,0.1791666666666667,0.9249999999999999,0.8999999999999999,0.7458333333333332,0.09999999999999999,-0.790875,-0.925,0.9500000000000001,0.8999999999999999
1634,0.11666666666666665,0.9500000000000001,0.925,0.8333333333333334,0.12916666666666665,-0.85678125,-0.95,0.9750000000000001,0.925
1635,0.09583333333333333,0.9583333333333334,0.925,0.8625,0.17083333333333336,-0.879328125,-0.9750000000000001,0.925,0.975
1636,0.058333333333333355,0.9499999999999998,0.95,0.8916666666666665,0.15,-0.8573749999999999,-0.95,0.95,0.95
1637,0.1125,0.9416666666666668,0.9000000000000001,0.8291666666666667,0.10833333333333332,-0.8336250000000003,-0.9750000000000001,0.9500000000000001,0.9000000000000001
1638,0.075,0.9583333333333334,0.95,0.8833333333333334,0.21666666666666665,-0.8799375,-0.95,0.95,0.9750000000000001
1639,0.18333333333333335,0.8916666666666666,0.85,0.7083333333333333,0.11249999999999998,-0.7076250000000001,-0.85,0.925,0.9000000000000001
1640,0.09583333333333331,0.9500000000000001,0.9249999999999999,0.8541666666666667,0.12916666666666668,-0.855625,-0.9249999999999999,0.925,1.0
1641,0.20833333333333334,0.9333333333333332,0.875,0.7249999999999999,0.11666666666666668,-0.809375,-0.9249999999999999,0.875,1.0
1642,0.0833333333333333,0.9416666666666668,0.9249999999999999,0.8583333333333335,0.17083333333333336,-0.834234375,-0.925,0.9750000000000001,0.9249999999999999
1643,0.10416666666666663,0.9500000000000001,0.9249999999999999,0.8458333333333334,0.13749999999999998,-0.85678125,-0.9750000000000001,0.9500000000000001,0.9249999999999999
1644,0.09999999999999999,0.9666666666666667,0.95,0.8666666666666667,0.09583333333333334,-0.9025,-0.95,0.95,1.0
1645,0.04999999999999999,0.9499999999999998,0.925,0.8999999999999999,0.1708333333333333,-0.8567812499999999,-0.975,0.95,0.925
1646,0.10833333333333332,0.9416666666666668,0.925,0.8333333333333335,0.19583333333333333,-0.8348125000000001,-0.925,0.95,0.9500000000000001
1647,0.14166666666666664,0.9500000000000001,0.925,0.8083333333333335,0.07916666666666666,-0.8567812500000002,-0.925,0.95,0.9750000000000001
1648,0.1416666666666667,0.9166666666666666,0.875,0.7749999999999999,0.1416666666666667,-0.76890625,-0.95,0.875,0.925
1649,0.07916666666666665,0.9500000000000001,0.9000000000000001,0.8708333333333335,0.10833333333333334,-0.8555625,-0.9750000000000001,0.9000000000000001,0.9749999999999999
1650,0.15416666666666665,0.9666666666666668,0.925,0.8125000000000001,0.2041666666666667,-0.9018750000000001,-0.9750000000000001,1.0,0.925
1651,0.025000000000000005,0.975,0.95,0.95,0.16666666666666666,-0.92625,-0.95,0.9750000000000001,1.0
