entity,entity_type,replicate,s1,s2,s3,chsh_smax,retained_axes_at_0p50
Psi-classical,equal_weight_reconstruction,3110,0.9426682839665907,0.12039567434664786,0.07797880197627252,1.900651058977319,1
Bell-uniform-mixed,equal_weight_reconstruction,3110,0.10795356877303744,0.10330504856098173,0.03909075321011148,0.2988371199768979,0
Phi-plus,physically_prepared,3111,1.0181331679000893,0.9754402642280383,0.8496332731832119,2.8199850046803703,3
Phi-minus,physically_prepared,3111,1.1544668828177589,1.0111207257315227,0.718829670000624,3.069305397334579,3
Psi-plus,physically_prepared,3111,1.04720136812793,0.9545524252039687,0.6964306345896055,2.8339379230122783,3
Psi-minus,physically_prepared,3111,0.9886990315028017,0.8782889596595428,0.7882536644740008,2.6449327186561247,3
Phi-classical,equal_weight_reconstruction,3111,0.9508110421215185,0.06518569410659543,0.000399607126966682,1.9060858454291785,1
Psi-classical,equal_weight_reconstruction,3111,0.9325225216942102,0.11908022481326734,0.0036487337748446927,1.8801897280950208,1
Bell-uniform-mixed,equal_weight_reconstruction,3111,0.164688307066278,0.10128970595305199,0.018529182245817562,0.38668769319135254,0
Phi-plus,physically_prepared,3112,0.983009168417447,0.9453511069552457,0.8882466083039714,2.727633216262237,3
Phi-minus,physically_prepared,3112,1.1230907843209639,0.9646042220613681,0.8116839193643695,2.960941887336052,3
Psi-plus,physically_prepared,3112,1.0265057716140056,0.9212369980036388,0.7205398939662003,2.75854433036529,3
Psi-minus,physically_prepared,3112,1.0238195315985643,0.8630709521881805,0.8115413239191868,2.678132111598467,3
Phi-classical,equal_weight_reconstruction,3112,0.9574472293412868,0.0752599615487143,0.03079127028055686,1.9208011440913093,1
Psi-classical,equal_weight_reconstruction,3112,0.9445587731968769,0.13043791853738598,0.0026783174654059815,1.9070451768278116,1
Bell-uniform-mixed,equal_weight_reconstruction,3112,0.13617757968162794,0.09294853480955143,0.003241527748579561,0.3297499860875722,0
Phi-plus,physically_prepared,3113,1.0691834108795337,0.9081494982899722,0.8277614997289113,2.8056291111580105,3
Phi-minus,physically_prepared,3113,1.019335867122682,0.9202601455227953,0.8278439795997871,2.7465792145433467,3
Psi-plus,physically_prepared,3113,1.0081448154609705,0.9401484003355909,0.7089123239669786,2.7569802201643774,3
Psi-minus,physically_prepared,3113,0.91682536637465,0.9012765247623613,0.8179691559899653,2.5712783797292196,3
Phi-classical,equal_weight_reconstruction,3113,0.9604698653073829,0.06333474851919432,0.017840737397112796,1.9251115838138544,1
Psi-classical,equal_weight_reconstruction,3113,0.9156867305717737,0.14341698124512414,0.03349034439258576,1.8536996726057742,1
Bell-uniform-mixed,equal_weight_reconstruction,3113,0.13259043834641246,0.05204107542483277,0.027399602895738603,0.28487539642634596,0
Phi-plus,physically_prepared,3114,1.0245154843526527,0.9568019219926613,0.8467246003496324,2.8036418427518175,3
Phi-minus,physically_prepared,3114,1.1085650519719696,0.9939409890618657,0.755009824975214,2.9778080288634428,3
Psi-plus,physically_prepared,3114,1.008948347285144,0.9718353743919909,0.7559124830530315,2.8017428592995786,3
Psi-minus,physically_prepared,3114,0.9710561575189494,0.9157404393695608,0.76810007159296,2.669479809515122,3
Phi-classical,equal_weight_reconstruction,3114,0.9411994699724281,0.05449644397938923,0.022065578661486087,1.8855517014208636,1
Psi-classical,equal_weight_reconstruction,3114,0.9440441223029519,0.13574449824759435,0.05829130587624748,1.9075071414379994,1
Bell-uniform-mixed,equal_weight_reconstruction,3114,0.16898103615161922,0.09470613835753709,0.02128943662621262,0.3874214409217528,0
Phi-plus,physically_prepared,3115,1.007085073076222,0.9497998830031328,0.8263802286349423,2.768638771790718,3
Phi-minus,physically_prepared,3115,1.1140673423993257,1.006294397749696,0.7428664359471902,3.0025152511473574,3
Psi-plus,physically_prepared,3115,1.0303512889157893,0.9211899499186013,0.7384983019905874,2.764210341056891,3
Psi-minus,physically_prepared,3115,0.9592269085938524,0.9028364778716295,0.8250272917024204,2.6345625579561918,3
Phi-classical,equal_weight_reconstruction,3115,0.9597611153093771,0.0847209440411322,0.012178846086187826,1.9269862862191005,1
Psi-classical,equal_weight_reconstruction,3115,0.9444043673950768,0.08298128413280217,0.055005530993590554,1.8960859713327602,1
Bell-uniform-mixed,equal_weight_reconstruction,3115,0.13535587589018025,0.09576019989575392,0.014763887252897376,0.3316095838305801,0
Phi-plus,physically_prepared,3116,1.0477886277141284,0.9085890534204595,0.8756422603334667,2.773730395234939,3
Phi-minus,physically_prepared,3116,1.1496741378613524,1.0147567028647893,0.7213828461529553,3.0669084037683696,3
Psi-plus,physically_prepared,3116,1.0124831624833477,0.950680372253597,0.7103099542136776,2.7777079216508844,3
Psi-minus,physically_prepared,3116,0.969453674335369,0.888399451175923,0.8189002717881083,2.6299003871112907,3
Phi-classical,equal_weight_reconstruction,3116,0.9683033840726797,0.0873136845864533,0.029207384713088144,1.9444640630494214,1
Psi-classical,equal_weight_reconstruction,3116,0.9380980010072846,0.1118620896319419,0.0020377188718637552,1.8894877470792848,1
Bell-uniform-mixed,equal_weight_reconstruction,3116,0.08050460967472561,0.04729552850317308,0.0209128940622516,0.1867389535718178,0
Phi-plus,physically_prepared,3117,1.0452228597265607,0.9216212744191488,0.8577432016886262,2.7870246500215567,3
Phi-minus,physically_prepared,3117,1.1114374106189873,1.0852739469142578,0.6731547685530498,3.1068393312653235,3
Psi-plus,physically_prepared,3117,1.0024788044945554,0.9074409436932863,0.7749325864754547,2.7043763197837647,3
Psi-minus,physically_prepared,3117,0.9681258569760829,0.8870383514914821,0.7878615637237005,2.626103358181015,3
Phi-classical,equal_weight_reconstruction,3117,0.9445673276982455,0.09904992613608896,0.07655613786037929,1.8994929054066714,1
Psi-classical,equal_weight_reconstruction,3117,0.8928700012121908,0.10586749651724925,0.038759740064217556,1.7982488880947347,1
Bell-uniform-mixed,equal_weight_reconstruction,3117,0.13252172363960638,0.10065560715774084,0.04689694505763466,0.33282763400117876,0
Phi-plus,physically_prepared,3118,0.9935028475354517,0.9415840546980152,0.8765680577555823,2.7376109585714374,3
Phi-minus,physically_prepared,3118,1.1941945342846083,0.9165889183678448,0.717209292333857,3.010804431370439,3
Psi-plus,physically_prepared,3118,1.0099626856580242,0.9251222515005222,0.7868197407717645,2.739252311593778,3
Psi-minus,physically_prepared,3118,0.9525526820940844,0.8809622865060108,0.8305162075015762,2.594957542936325,3
Phi-classical,equal_weight_reconstruction,3118,0.9921310034281081,0.14435913429100516,0.015580833850829331,2.0051568393684454,1
Psi-classical,equal_weight_reconstruction,3118,0.9294241602512232,0.10514519706958705,0.028830367613486035,1.8707055162429962,1
Bell-uniform-mixed,equal_weight_reconstruction,3118,0.15351345947972286,0.057133186363051834,0.007166674194960486,0.32760087439094376,0
Phi-plus,physically_prepared,3119,1.0163119056329093,0.9637633295608082,0.8548965626556514,2.801235188224888,3
Phi-minus,physically_prepared,3119,1.0509840694529902,0.9698829310500076,0.8237169330624925,2.8602380419721163,3
Psi-plus,physically_prepared,3119,0.9851856922634183,0.9765429269116994,0.7248741325931174,2.774330143542271,3
Psi-minus,physically_prepared,3119,0.9501489922935961,0.8754141311082206,0.7931601998402433,2.5838986114013816,3
Phi-classical,equal_weight_reconstruction,3119,0.9362919137342349,0.03698807735425088,0.02716515268926806,1.874044466484699,1
Psi-classical,equal_weight_reconstruction,3119,0.9115695913268346,0.13857829724293494,0.02570110527949793,1.844085751041446,1
Bell-uniform-mixed,equal_weight_reconstruction,3119,0.13214863568844387,0.08397953977547275,0.029979298159164194,0.3131506028428958,0
Phi-plus,physically_prepared,3120,0.9984467708541013,0.9413874899726314,0.8430923737083366,2.7445264513252217,3
Phi-minus,physically_prepared,3120,1.0264090289975085,0.9887496390917,0.896581650709195,2.850362323362821,3
Psi-plus,physically_prepared,3120,1.0479168385981936,0.9626703562072576,0.6939980597122598,2.8459542619921643,3
Psi-minus,physically_prepared,3120,0.9708400388123699,0.9181758774907465,0.8057935421610488,2.6725099236239376,3
Phi-classical,equal_weight_reconstruction,3120,0.9514317145601308,0.07474842324030181,0.00920924517552722,1.9087269414431614,1
Psi-classical,equal_weight_reconstruction,3120,0.9478991838209863,0.1255890329006151,0.02052989456964686,1.9123655172308494,1
Bell-uniform-mixed,equal_weight_reconstruction,3120,0.1345992681996035,0.07072986845307842,0.006409882809406044,0.3041031225834985,0
Phi-plus,physically_prepared,3121,1.0897316187985537,0.9054168660359198,0.8265825010376826,2.8335805633943942,3
Phi-minus,physically_prepared,3121,1.1520879534395265,0.8799983555014662,0.760046868195797,2.899450815686144,3
Psi-plus,physically_prepared,3121,0.9758384111475286,0.9239452922613586,0.7653997089490966,2.6877019981857067,3
Psi-minus,physically_prepared,3121,0.9408463494082087,0.8462140591514412,0.806044471898087,2.530826020966524,3
Phi-classical,equal_weight_reconstruction,3121,0.9502068806813458,0.15823488121265278,0.0777540327364258,1.926583913279207,1
Psi-classical,equal_weight_reconstruction,3121,0.9184428768914266,0.08596958006949913,0.03668138903019978,1.8449152683090095,1
Bell-uniform-mixed,equal_weight_reconstruction,3121,0.13649625986299824,0.05900796725622478,0.01652620845576481,0.2974099470851561,0
Phi-plus,physically_prepared,3122,1.0944467009441101,0.8911629437992481,0.8721770486371381,2.822753955702401,3
Phi-minus,physically_prepared,3122,1.1221209645265715,0.9748513720903315,0.8473543198117034,2.9728711083371544,3
Psi-plus,physically_prepared,3122,0.9619418144588926,0.950329490667644,0.7594790789940011,2.704409876654861,3
Psi-minus,physically_prepared,3122,1.008498274963581,0.8686563708056646,0.7763022070250672,2.662053839535021,3
Phi-classical,equal_weight_reconstruction,3122,0.961338073480429,0.11556604090910214,0.02616695963699491,1.9365189400927294,1
Psi-classical,equal_weight_reconstruction,3122,0.9107897340123549,0.14079034553945627,0.053110211599463976,1.8432144324298414,1
Bell-uniform-mixed,equal_weight_reconstruction,3122,0.1455678303990658,0.017477904546600295,0.0038208703214317606,0.29322667269149477,0
Phi-plus,physically_prepared,3123,1.0003581112691957,0.9434635037809047,0.8601577630658794,2.7501561655648676,3
Phi-minus,physically_prepared,3123,1.1814180948057431,1.0042830397925573,0.7996354552235595,3.101182444648758,3
Psi-plus,physically_prepared,3123,1.0477185462724106,0.9636523359107926,0.7423528817673417,2.8469913780758103,3
Psi-minus,physically_prepared,3123,0.9993773116161165,0.8808467699104331,0.8211888815537642,2.664316830284792,3
Phi-classical,equal_weight_reconstruction,3123,0.9626561729335875,0.17847212874843754,0.11499015791494722,1.9581207399209477,1
Psi-classical,equal_weight_reconstruction,3123,0.9552027070878913,0.10806677242042256,0.007926745411507643,1.9225926650535243,1
Bell-uniform-mixed,equal_weight_reconstruction,3123,0.14441082146825182,0.08069256682225501,0.02831534963094835,0.330852085968938,0
Phi-plus,physically_prepared,3124,1.0023679847889488,0.9868481024262757,0.8862281630138548,2.813261988647484,3
Phi-minus,physically_prepared,3124,1.0985544652659736,1.0246038744262105,0.7930888899455034,3.0044200855705983,3
Psi-plus,physically_prepared,3124,1.0902188178951013,0.9336477272479866,0.7180102641334353,2.8707317182125696,3
Psi-minus,physically_prepared,3124,0.9981860936655871,0.8927720680822673,0.8110653495922449,2.678370730974525,3
Phi-classical,equal_weight_reconstruction,3124,0.965510284064498,0.15547695666218125,0.05613229988639196,1.9558969223220752,1
Psi-classical,equal_weight_reconstruction,3124,0.939395301465364,0.08726088859689751,0.0018041358257040337,1.886878899234312,1
Bell-uniform-mixed,equal_weight_reconstruction,3124,0.14767536050782507,0.05278841655059361,0.014245715896695162,0.31365349685941707,0
Phi-plus,physically_prepared,3125,1.0060194713598687,0.9425554231381457,0.9088042741255086,2.7571622385650927,3
Phi-minus,physically_prepared,3125,1.1977383088546931,0.9045402795295717,0.781651985355672,3.0018462144417297,3
Psi-plus,physically_prepared,3125,1.0352254269289922,1.004408860015459,0.7162859776699356,2.8848076834602807,3
Psi-minus,physically_prepared,3125,0.9398317795295033,0.8974369673753975,0.8373856832076383,2.598982019349532,3
Phi-classical,equal_weight_reconstruction,3125,0.9549094766304393,0.1441504483226217,0.012602280251776503,1.9314569219221354,1
Psi-classical,equal_weight_reconstruction,3125,0.9303494287066669,0.13634380878885294,0.023479321377518913,1.8805740545800083,1
Bell-uniform-mixed,equal_weight_reconstruction,3125,0.12620626109794938,0.04205611244559816,0.009031150355883314,0.2660581660792284,0
Phi-plus,physically_prepared,3126,0.9859843102683666,0.9682252244049677,0.848676989500917,2.7637837435439385,3
Phi-minus,physically_prepared,3126,1.2147940380289306,0.9130122733559517,0.738281134711407,3.039286736146649,3
Psi-plus,physically_prepared,3126,1.0312411772984833,0.989002600292463,0.7508283882729543,2.8576805343783374,3
Psi-minus,physically_prepared,3126,0.9651119136346025,0.9002223287008202,0.8146047969974457,2.6395766682791937,3
Phi-classical,equal_weight_reconstruction,3126,0.9727429536900749,0.20544471570604736,0.04959982472294826,1.9884027611781572,1
Psi-classical,equal_weight_reconstruction,3126,0.9413261762914048,0.11360401672124386,0.02246581333844902,1.896313099450191,1
Bell-uniform-mixed,equal_weight_reconstruction,3126,0.15947588636035911,0.0829878441057199,0.024382819776690382,0.35955272547840567,0
Phi-plus,physically_prepared,3127,1.0368759590955867,0.9172159890869814,0.870072006810367,2.768679775768373,3
Phi-minus,physically_prepared,3127,1.1604487461324,0.8765162746165625,0.8448833812616057,2.9085543296063467,3
Psi-plus,physically_prepared,3127,0.982713661583477,0.9266701560898518,0.7486566881456156,2.7014394080566713,3
Psi-minus,physically_prepared,3127,0.9935095967589646,0.861369078100957,0.7789674741429706,2.6298425865900437,3
Phi-classical,equal_weight_reconstruction,3127,0.9421461213179191,0.09651327954627939,0.03299891683643286,1.894153243054191,1
Psi-classical,equal_weight_reconstruction,3127,0.9248259555895115,0.11948181605580797,0.014537031255756406,1.8650243456856503,1
Bell-uniform-mixed,equal_weight_reconstruction,3127,0.13092554233292564,0.06396451093193,0.022158565824566327,0.2914306524299165,0
Phi-plus,physically_prepared,3128,0.9968058530198127,0.9397189870600792,0.8503435155994307,2.7398493996975657,3
Phi-minus,physically_prepared,3128,1.0543034594346339,0.9996697040804517,0.8719831983288818,2.9057840950986944,3
Psi-plus,physically_prepared,3128,1.026504843226892,0.9560372201156458,0.716982547848004,2.805508409835706,3
Psi-minus,physically_prepared,3128,1.0102742235805235,0.8531814436885735,0.7413161535650454,2.6446720648774193,3
Phi-classical,equal_weight_reconstruction,3128,0.9457139097749561,0.07121068105135377,0.0078220334193068,1.89678228612314,1
Psi-classical,equal_weight_reconstruction,3128,0.9218642824483245,0.09615156925638375,0.058419064886708824,1.8537301632378207,1
Bell-uniform-mixed,equal_weight_reconstruction,3128,0.10018028738034926,0.0628505251766511,0.012822478303909583,0.2365271950080178,0
Phi-plus,physically_prepared,3129,0.9899754447686239,0.9438285772325508,0.8941244084446894,2.7355904404319413,3
Phi-minus,physically_prepared,3129,1.1987596054596412,0.9610918665536039,0.8127286339011056,3.0729283542817885,3
Psi-plus,physically_prepared,3129,1.036416283742901,0.9769523676533908,0.7055729132462261,2.8485748309433694,3
Psi-minus,physically_prepared,3129,1.0205554180075926,0.8757800597470756,0.75431229397105,2.6896275387311483,3
Phi-classical,equal_weight_reconstruction,3129,0.945821779579146,0.07322220752407396,0.01563303621377995,1.8973036977784672,1
Psi-classical,equal_weight_reconstruction,3129,0.9383049913619332,0.05925686290775341,0.016754125371022898,1.8803485130330344,1
Bell-uniform-mixed,equal_weight_reconstruction,3129,0.17151614123408107,0.044966878223853375,0.009135482902439934,0.35462547478165246,0
Phi-plus,physically_prepared,3130,1.0018393855170267,0.9273328050877819,0.8568576588723621,2.7302954314616636,3
Phi-minus,physically_prepared,3130,1.081882155904943,0.9973341815391805,0.8770578835333761,2.9428859773575695,3
Psi-plus,physically_prepared,3130,1.0048775489649975,0.9944340095206926,0.7166917833313692,2.8274920956248857,3
Psi-minus,physically_prepared,3130,0.9693073484316052,0.8928124397778975,0.821723318188263,2.6356561144016273,3
Phi-classical,equal_weight_reconstruction,3130,0.963503697842114,0.06678927461895202,0.02045891102787481,1.9316316242591944,1
Psi-classical,equal_weight_reconstruction,3130,0.9174067793756183,0.15854990952502804,0.01758880991283914,1.8620131821818438,1
Bell-uniform-mixed,equal_weight_reconstruction,3130,0.1581233967748384,0.08179202639229921,0.03154208352741893,0.3560502447069601,0
Phi-plus,physically_prepared,3131,1.03855248555999,0.9291192618731042,0.7739735272232722,2.787008337301096,3
Phi-minus,physically_prepared,3131,1.212714907316629,1.05890937276953,0.6551972938229067,3.219917083508294,3
Psi-plus,physically_prepared,3131,1.0012045151998847,0.9238649418926699,0.7465563751106483,2.7246555100525884,3
Psi-minus,physically_prepared,3131,0.9209986690482379,0.9041209810536361,0.8049941565743653,2.581219321770248,3
Phi-classical,equal_weight_reconstruction,3131,0.9773984410350209,0.08237521761967673,0.03570247246308213,1.9617271869611008,1
Psi-classical,equal_weight_reconstruction,3131,0.9208355504544671,0.12286971290654689,0.04857331689236133,1.8579936246720747,1
Bell-uniform-mixed,equal_weight_reconstruction,3131,0.1511756627231328,0.10933869617566151,0.062104273130358614,0.3731435728036704,0
Phi-plus,physically_prepared,3132,0.9916618805564772,0.9687251093970775,0.813606879796742,2.772595623544976,3
Phi-minus,physically_prepared,3132,1.1240622018341577,0.8240106307584224,0.7838148038949325,2.7874786838253294,3
Psi-plus,physically_prepared,3132,0.9754823794800992,0.9388356042591284,0.7316948756515905,2.7077504792729767,3
Psi-minus,physically_prepared,3132,0.9310359909802548,0.84547195742311,0.8293265255880115,2.515274018702098,3
Phi-classical,equal_weight_reconstruction,3132,0.9240210586483606,0.1111523892446175,0.015602050635108663,1.8613648438287687,1
Psi-classical,equal_weight_reconstruction,3132,0.9137542591655413,0.08202048671493649,0.009172074422446021,1.8348560776084017,1
Bell-uniform-mixed,equal_weight_reconstruction,3132,0.11106408317905035,0.04264479319352696,0.018042486493165966,0.23793956340988523,0
Phi-plus,physically_prepared,3133,1.0719079428342988,0.9237723664545563,0.8449734902858862,2.8300827005134033,3
Phi-minus,physically_prepared,3133,1.0471902944987288,0.9385016831747504,0.8463788027743996,2.8123960760989366,3
Psi-plus,physically_prepared,3133,0.9957775514534728,0.9430066332794248,0.6877632844155813,2.742870352304439,3
Psi-minus,physically_prepared,3133,1.0064435546123054,0.9224606295292155,0.7568109132061394,2.7304668037916806,3
Phi-classical,equal_weight_reconstruction,3133,0.959953527166525,0.10314404435255886,0.0059375093572873175,1.9309577604959203,1
Psi-classical,equal_weight_reconstruction,3133,0.8870909523466702,0.15160626459675888,0.04207023914737496,1.7999053499562747,1
Bell-uniform-mixed,equal_weight_reconstruction,3133,0.12871669090330026,0.06283557997144072,0.008271976473561414,0.2864702192371351,0
Phi-plus,physically_prepared,3134,1.004666739856333,0.9467323407842859,0.8716449041678475,2.76091099694318,3
Phi-minus,physically_prepared,3134,1.2051543971122476,0.9091968381290549,0.7788382300947646,3.019295289528903,3
Psi-plus,physically_prepared,3134,1.0164110767080419,0.9947705176235693,0.7094333625984124,2.8444049357205556,3
Psi-minus,physically_prepared,3134,0.9646076442835935,0.8788912615168183,0.7759073675504272,2.6099178201475755,3
Phi-classical,equal_weight_reconstruction,3134,0.9745079659178852,0.04754927363708048,0.0013278408767453296,1.951334629489087,1
Psi-classical,equal_weight_reconstruction,3134,0.9323907873593775,0.10017144304800678,0.018005908923205183,1.8755126215037423,1
Bell-uniform-mixed,equal_weight_reconstruction,3134,0.1146053242399972,0.08377306601255811,0.010863036716345958,0.2839176425183846,0
Phi-plus,physically_prepared,3135,1.0166325883564076,0.9443712186585144,0.8828294559697532,2.7751604049775693,3
Phi-minus,physically_prepared,3135,1.1858797287964875,0.9432171041259156,0.7090703514559689,3.0304912055217117,3
Psi-plus,physically_prepared,3135,1.0079233871968807,0.9429921065854673,0.7326422495272865,2.7605388369236397,3
Psi-minus,physically_prepared,3135,0.9601906181075766,0.911245428113573,0.8351674296386263,2.647515252730151,3
Phi-classical,equal_weight_reconstruction,3135,0.974959508796018,0.05086653327686378,0.03284892693256371,1.9525710722013465,1
Psi-classical,equal_weight_reconstruction,3135,0.9435486645264495,0.12248256090338083,0.028075710150569984,1.9029304349398553,1
Bell-uniform-mixed,equal_weight_reconstruction,3135,0.12296573649432346,0.07620157082315067,0.05080605472714259,0.28932508876699264,0
Phi-plus,physically_prepared,3136,1.0328078691510982,0.8986682736422945,0.8793071233341186,2.7380991659409664,3
Phi-minus,physically_prepared,3136,1.2447764298498025,0.9257366805104293,0.679001648045062,3.1025516994577798,3
Psi-plus,physically_prepared,3136,0.9995265972775624,0.976891951325873,0.7711163099274526,2.7952612065640907,3
Psi-minus,physically_prepared,3136,0.9186447482492368,0.8922820868904503,0.8706922874839733,2.5613086468221518,3
Phi-classical,equal_weight_reconstruction,3136,0.9829761053768253,0.13117659756485509,0.09061891425429651,1.9833802696310998,1
Psi-classical,equal_weight_reconstruction,3136,0.9426270639303206,0.1481288873119711,0.05229027932649093,1.9083898437270925,1
Bell-uniform-mixed,equal_weight_reconstruction,3136,0.1840945690620468,0.1035811628519644,0.002620773779859449,0.4224683072416481,0
Phi-plus,physically_prepared,3137,1.022774054365842,0.9649047816712059,0.8646404496293306,2.8121934527879833,3
Phi-minus,physically_prepared,3137,1.1588989471923483,1.0284362596548344,0.7631494545786166,3.098856505213728,3
Psi-plus,physically_prepared,3137,1.0481846129110974,0.9431506742882337,0.7022845581556247,2.820088067528344,3
Psi-minus,physically_prepared,3137,0.9791800224588006,0.8901628102172479,0.7487916112951166,2.6466456846932007,3
Phi-classical,equal_weight_reconstruction,3137,0.9715548369998374,0.08174256957110468,0.027839638406002797,1.9499750244327412,1
Psi-classical,equal_weight_reconstruction,3137,0.9260190392032879,0.07750358832384059,0.01301663666037446,1.8585134566852635,1
Bell-uniform-mixed,equal_weight_reconstruction,3137,0.12939506134350348,0.10650143121301785,0.029708456980403062,0.3351753973698559,0
Phi-plus,physically_prepared,3138,1.0144470865905746,0.9326219786497901,0.8720869083236302,2.7560019205746245,3
Phi-minus,physically_prepared,3138,1.2324973979119047,0.9366360692262093,0.6348527687305615,3.0960212932311304,3
Psi-plus,physically_prepared,3138,1.0287869321596865,0.985342278318217,0.6791953887575056,2.8490713976479243,3
Psi-minus,physically_prepared,3138,0.9951286659141265,0.9160782851910753,0.7936711901800361,2.7051657888733183,3
Phi-classical,equal_weight_reconstruction,3138,0.9283877310199837,0.162937721948185,0.06452512595977548,1.8851551451719804,1
Psi-classical,equal_weight_reconstruction,3138,0.9388343838295024,0.12993000253132103,0.016683317133533666,1.8955651461432923,1
Bell-uniform-mixed,equal_weight_reconstruction,3138,0.1251009132300494,0.08078294590720896,0.0005157988459420693,0.29783299239969635,0
Phi-plus,physically_prepared,3139,1.0117126947590291,0.9705715988243068,0.8323363204706427,2.803977036411638,3
Phi-minus,physically_prepared,3139,1.213275000402579,0.9491744695404725,0.8140372225953088,3.080888443439207,3
Psi-plus,physically_prepared,3139,1.063557727911043,0.9706472108942812,0.659277850922648,2.879799332325881,3
Psi-minus,physically_prepared,3139,0.9764310452938466,0.9013902586682334,0.8095576390350078,2.657759947501368,3
Phi-classical,equal_weight_reconstruction,3139,0.9496061333470697,0.15586524874355104,0.04949095505874914,1.924625453698731,1
Psi-classical,equal_weight_reconstruction,3139,0.953857675103317,0.11671435585449107,0.01838901560924564,1.921943500955253,1
Bell-uniform-mixed,equal_weight_reconstruction,3139,0.15591984000744447,0.11398578832058143,0.03037486529809462,0.38628360797223316,0
Phi-plus,physically_prepared,3140,1.071030260537249,0.9504610023389117,0.8460931506648541,2.863900791545389,3
Phi-minus,physically_prepared,3140,1.034031304442573,0.9285265471243772,0.8813300815914956,2.7794836119552335,3
Psi-plus,physically_prepared,3140,1.0485196766303038,0.9818254639399915,0.6575968213209653,2.872890359148359,3
Psi-minus,physically_prepared,3140,0.9579017202712441,0.885909151468257,0.8039280942704362,2.6095292528376195,3
Phi-classical,equal_weight_reconstruction,3140,0.9618954761685665,0.07958027355752931,0.025050852464090206,1.9303636206819113,1
Psi-classical,equal_weight_reconstruction,3140,0.9430981047772864,0.20600083085747178,0.01235067278282541,1.930668669190525,1
Bell-uniform-mixed,equal_weight_reconstruction,3140,0.12879519199694558,0.10824489907630447,0.05213211111299113,0.33648274640801074,0
Phi-plus,physically_prepared,3141,1.0409681416147114,0.9473517666520966,0.8644516325573293,2.815024008164502,3
Phi-minus,physically_prepared,3141,1.1066726806559501,0.9607637948807348,0.8665786221319698,2.9310690825457235,3
Psi-plus,physically_prepared,3141,1.007814553188609,0.9802266208050381,0.7371277127561048,2.8117854838188627,3
Psi-minus,physically_prepared,3141,1.0095650845447575,0.8353318098235019,0.8298454988789022,2.620687613917287,3
Phi-classical,equal_weight_reconstruction,3141,0.9553814992434296,0.08114186253853323,0.021977770143659797,1.9176421052457577,1
Psi-classical,equal_weight_reconstruction,3141,0.9441885787434242,0.08142284816162793,0.011293941883850123,1.8953857152909843,1
Bell-uniform-mixed,equal_weight_reconstruction,3141,0.10717923867719324,0.08405392606209403,0.00039048276777929147,0.2724147697161424,0
Phi-plus,physically_prepared,3142,1.027485459732547,0.9705728254534097,0.8495984793331127,2.8268271821746858,3
Phi-minus,physically_prepared,3142,1.1207045082835203,0.8729348196042803,0.7120436825331965,2.841122168555632,3
Psi-plus,physically_prepared,3142,1.0350629929609114,0.9065425084995423,0.7364745245632067,2.7518537163983425,3
Psi-minus,physically_prepared,3142,0.920277474346824,0.8702333752694089,0.8076439799395515,2.5331535738860818,3
Phi-classical,equal_weight_reconstruction,3142,0.9125529410119827,0.12836873944740507,0.03402183816247963,1.843075042874744,1
Psi-classical,equal_weight_reconstruction,3142,0.9011751177082156,0.0923864841192002,0.0004776075899774219,1.8117967382952465,1
Bell-uniform-mixed,equal_weight_reconstruction,3142,0.16341916180280047,0.04603890825437272,0.013259402708769914,0.3395609136375059,0
Phi-plus,physically_prepared,3143,1.0509051476119742,0.9630944205072034,0.8820700130434928,2.8509314211951513,3
Phi-minus,physically_prepared,3143,1.1043934254088443,0.9881704842969742,0.8800336674684686,2.9638932127335473,3
Psi-plus,physically_prepared,3143,1.044309051047382,0.9618199871623733,0.7210900902075189,2.8394922657436568,3
Psi-minus,physically_prepared,3143,1.003109989171255,0.8882958856529917,0.8192006213655489,2.6797755360053483,3
Phi-classical,equal_weight_reconstruction,3143,0.9880456488504429,0.08820174578782719,0.029874702135530482,1.983949346301274,1
Psi-classical,equal_weight_reconstruction,3143,0.9444881754243173,0.12072060171421761,0.031609782678099954,1.9043438525587744,1
Bell-uniform-mixed,equal_weight_reconstruction,3143,0.11473487544818435,0.10078984586685105,0.017903756384979295,0.3054353265355792,0
Phi-plus,physically_prepared,3144,0.9927645626506773,0.9466359066936252,0.9000426440347844,2.743502153596131,3
Phi-minus,physically_prepared,3144,1.2466128695035432,0.922058148088559,0.7673917676986367,3.101119072121134,3
Psi-plus,physically_prepared,3144,0.9902785160014874,0.9549782829621677,0.7836690385862797,2.751461473605239,3
Psi-minus,physically_prepared,3144,0.9423706896050907,0.8861193976147653,0.8071120718611958,2.587098841139185,3
Phi-classical,equal_weight_reconstruction,3144,0.983447948676279,0.15451244211094442,0.054145470002350364,1.991023819568886,1
Psi-classical,equal_weight_reconstruction,3144,0.9230511734129613,0.12949818616079195,0.06490228499502763,1.8641815887493147,1
Bell-uniform-mixed,equal_weight_reconstruction,3144,0.16802345687667036,0.03661685039624596,0.0014664907642142379,0.34393415528980176,0
Phi-plus,physically_prepared,3145,1.0204839033085156,0.9237024243985335,0.8014277473662159,2.752899246795285,3
Phi-minus,physically_prepared,3145,1.0869506692091828,1.0106786659117633,0.7871257059558708,2.9684562472931764,3
Psi-plus,physically_prepared,3145,1.0120622416758538,0.9119196312199096,0.7074695475604199,2.724604481263444,3
