seed,source_pair,counterpart_pair,lag,development_opposition,pair_control
90,10,63,6,0.6862856703476388,0
90,11,45,6,0.675687718472122,48
90,13,57,3,0.7378017715169773,61
90,20,10,4,0.5810399300814468,11
90,29,61,4,0.7107563851228978,63
90,32,49,0,0.7420029394748721,53
90,35,10,5,0.4691421719935517,11
90,45,54,4,0.6643492829045784,55
90,48,11,1,0.6228535100697944,13
90,49,32,0,0.7420029394748721,35
90,53,61,1,0.7664688595663073,63
90,54,10,2,0.6751974086385963,11
90,55,61,2,0.6983038330505044,63
90,57,61,0,0.796777533219893,63
90,61,57,0,0.796777533219893,63
90,63,45,3,0.69107481033941,48
91,0,44,0,0.844053884181555,45
91,2,44,0,0.8734763940124673,45
91,4,12,4,0.8135158216850292,13
91,6,44,0,0.8566286092395355,45
91,7,63,6,0.8363013863526657,65
91,8,16,5,0.8089452385899959,21
91,10,63,6,0.821574362866907,65
91,11,53,1,0.857735117365364,54
91,12,44,1,0.8621884971485081,45
91,13,45,1,0.7724597470863739,48
91,15,44,3,0.852600509043227,45
91,16,12,7,0.820456750874069,13
91,21,30,4,0.8080129157820629,33
91,22,48,4,0.8493803700875184,49
91,26,22,7,0.8428602441225356,29
91,29,22,7,0.8736545516739425,26
91,30,11,3,0.842329677784924,12
91,33,44,0,0.8695860006567931,45
91,34,30,3,0.7307771947488837,33
91,37,30,3,0.6853937989763847,33
91,38,2,2,0.7711799377096048,4
91,41,6,1,0.7926593731567579,7
91,44,2,0,0.8734763940124665,4
91,45,11,6,0.8737766685799662,12
91,48,12,3,0.8416595196606045,13
91,49,59,1,0.8399553905645234,61
91,53,30,0,0.839733761223538,33
91,54,44,4,0.8535260691997782,45
91,56,63,6,0.8156144656398188,65
91,59,7,4,0.8099234769479542,8
91,61,44,6,0.8080811799234408,45
91,62,22,6,0.8472130783298238,26
91,63,53,4,0.8417209789101611,54
91,65,44,6,0.8046207068516078,45
92,1,16,0,0.6488415272394099,20
92,11,31,1,0.7683749162577961,32
92,15,41,0,0.7339924280059731,45
92,16,26,0,0.7998148633881379,28
92,20,37,7,0.5283558222991035,38
92,25,31,2,0.7409579592776262,32
92,26,16,0,0.7998148633881379,20
92,28,41,5,0.7322155947984899,45
92,30,11,6,0.7643953441429403,15
92,31,30,4,0.8049591632862356,32
92,32,41,1,0.7275311385216838,45
92,37,41,0,0.7791782967965147,45
92,38,37,0,0.6079973778878788,39
92,39,25,6,0.8116656414716966,26
92,41,37,0,0.7791782967965147,38
92,45,30,4,0.7816527408586043,31
92,55,37,7,0.6828497414582301,38
92,57,16,7,0.8050762407554853,20
92,61,57,0,0.772120345002036,63
92,63,25,2,0.7711016365409905,26
93,0,30,1,0.825129868878976,32
93,1,61,2,0.8814959756767956,62
93,4,61,3,0.8718707999384115,62
93,6,25,7,0.8809126467986192,29
93,7,0,3,0.7414084000468318,1
93,10,30,1,0.8415893839370232,32
93,11,63,7,0.8158877111414523,65
93,12,57,4,0.8818915193782092,59
93,14,63,0,0.8231968857315306,65
93,15,57,3,0.9041095529961901,59
93,17,62,7,0.8391385168897973,63
93,20,6,1,0.8938369776570628,7
93,22,61,4,0.8636477442250116,62
93,23,61,3,0.8860318206569936,62
93,24,30,2,0.8338224409480827,32
93,25,38,5,0.8471683274882225,43
93,29,30,1,0.8624104150103855,32
93,30,10,7,0.8606182471261594,11
93,32,6,3,0.893939513461265,7
93,33,25,5,0.7858762346227884,29
93,35,57,6,0.9036211347490428,59
93,37,57,3,0.839622721446698,59
93,38,62,3,0.866043351908661,63
93,43,61,6,0.8866937418129937,62
93,45,30,2,0.8227037785352079,32
93,46,20,0,0.8238307669706132,22
93,49,61,5,0.8050575690587914,62
93,55,57,3,0.8854445021059788,59
93,56,29,2,0.724233417510699,30
93,57,6,6,0.8930877366366706,7
93,59,29,3,0.6898763277665851,30
93,60,30,6,0.6454774212683624,32
93,61,62,6,0.9047558195202655,63
93,62,17,7,0.8873648765633118,20
93,63,10,1,0.8232369950757842,11
93,65,62,7,0.8866585828630259,63
94,0,8,4,0.8306324198801797,10
94,1,22,4,0.821072356748304,23
94,2,7,7,0.8540511002152444,8
94,4,22,4,0.8162987435489307,23
94,6,41,7,0.8301497552660058,42
94,7,54,2,0.8576893956185717,55
94,8,35,4,0.8399193467369214,37
94,10,54,1,0.8476127525224241,55
94,11,10,1,0.806050280998348,12
94,12,22,4,0.8527366077029999,23
94,13,31,4,0.8374869873393022,33
94,14,59,2,0.8216499137809665,60
94,15,10,0,0.7884812762812213,11
94,17,31,4,0.8231609434532541,33
94,18,59,2,0.8134099967942238,60
94,19,59,1,0.7941029419810749,60
94,21,13,3,0.8571669801266417,14
94,22,26,4,0.8296260397960569,27
94,23,41,0,0.8204479207184144,42
94,24,40,0,0.830185449296717,41
94,26,22,4,0.7968056737944901,23
94,27,41,0,0.8196061616870929,42
94,28,40,0,0.8335303687988191,41
94,30,7,7,0.8799484357570558,8
94,31,22,4,0.8420239377825633,23
94,33,7,6,0.8663692503158396,8
94,34,7,7,0.882148227910745,8
94,35,22,4,0.8592535531532346,23
94,37,7,6,0.8691007205813279,8
94,38,35,4,0.8069739674455308,37
94,40,54,1,0.8447816944172843,55
94,41,7,7,0.8587420600033715,8
94,42,35,4,0.8322928712060681,37
94,44,54,1,0.766931658953634,55
94,45,10,0,0.8021687129933605,11
94,47,22,4,0.8121078079466575,23
94,48,7,0,0.8199965088075547,8
94,49,10,0,0.8064092312722678,11
94,51,22,2,0.8500774733559449,23
94,53,10,0,0.796893386618669,11
94,54,59,0,0.83140006548038,60
94,55,22,2,0.8665340006575596,23
94,56,7,6,0.8561010973644387,8
94,58,22,2,0.8527232400982754,23
94,59,41,6,0.8783144970230838,42
94,60,22,4,0.7854007400983749,23
94,62,7,7,0.855719570129434,8
94,63,10,0,0.803118517109696,11
94,65,22,2,0.8526583236861314,23
95,0,11,4,0.8466775239238287,12
95,1,21,7,0.8638677957468369,22
95,2,23,7,0.874987403796286,24
95,3,30,3,0.7384006283608114,31
95,4,23,7,0.8796380548455479,24
95,10,24,3,0.8071322528424364,29
95,11,29,4,0.8391810625628219,30
95,12,38,3,0.7987260201068007,39
95,13,39,7,0.8812546193926645,41
95,14,30,3,0.7719203729467129,31
95,15,39,7,0.8655609543598098,41
95,20,13,7,0.831358643397911,14
95,21,13,0,0.854961029846905,14
95,22,32,3,0.8147208041529869,33
95,23,39,0,0.8718978871560427,41
95,24,32,3,0.8065447127785802,33
95,29,11,4,0.8183638766092568,12
95,30,0,5,0.8802234290080786,1
95,31,39,0,0.8700714838225443,41
95,32,11,5,0.8443850708440996,12
95,33,39,1,0.844749199670861,41
95,38,30,4,0.8488565345982629,31
95,39,23,0,0.8718978871560427,24
95,41,23,2,0.8126805478096731,24
95,44,21,0,0.8416778069038346,22
95,45,11,5,0.8508165133450281,12
95,46,13,2,0.8572625280530106,14
95,50,30,3,0.6939581040279914,31
95,52,21,2,0.8171871930883488,22
95,55,21,0,0.8395774028814229,22
95,56,11,7,0.8168104217957995,12
95,57,30,6,0.8244024705154464,31
95,58,13,3,0.8216075720073952,14
95,60,21,3,0.835572502334558,22
95,61,56,4,0.7888512331938363,57
95,63,24,7,0.7810183231226214,29
97,0,11,4,0.6454516395565557,12
97,1,26,7,0.670573991379576,27
97,2,14,1,0.72295709658799,15
97,11,22,4,0.7526713913766379,24
97,12,22,4,0.729219975861119,24
97,13,32,0,0.7192223105865586,34
97,14,13,7,0.722715275697424,15
97,15,22,3,0.7148909369020467,24
97,20,32,1,0.6779100624995799,34
97,21,26,6,0.7277643576950911,27
97,22,0,3,0.7070309055518051,1
97,24,26,6,0.7061216080672094,27
97,26,13,1,0.7105341336602445,14
97,27,26,7,0.6972382063782272,29
97,29,22,4,0.6990479144180048,24
97,31,22,3,0.7367379383451073,24
97,32,26,6,0.7919074878003752,27
97,34,14,1,0.5165238812591008,15
97,44,32,1,0.6493276533909299,34
97,50,20,7,0.6334766536905859,21
97,57,22,6,0.7318357953430874,24
97,58,26,1,0.7218566260702942,27
97,60,13,2,0.6620686745786802,14
97,61,22,6,0.6913860154486627,24
97,63,31,6,0.7365291534213635,32
97,64,22,5,0.6769053211136644,24
97,65,26,0,0.652585442901586,27
98,1,35,2,0.8235947521546791,36
98,6,51,6,0.7988901213400285,53
98,7,42,7,0.7651787801618837,43
98,9,1,7,0.8550870148384758,6
98,10,19,6,0.7857972104643669,20
98,11,10,2,0.786824912538467,12
98,12,43,0,0.8225850227198662,47
98,13,30,4,0.8400143358983604,32
98,15,35,7,0.7425056139526667,36
98,18,43,0,0.7984768072724542,47
98,19,30,4,0.8406619109564638,32
98,20,47,5,0.7824564066129348,49
98,21,30,4,0.8283325807745253,32
98,22,35,0,0.8459245243540974,36
98,27,30,4,0.8232873301350904,32
98,28,22,7,0.8217616229779489,27
98,30,11,3,0.792809796425538,12
98,32,12,6,0.7316645477348597,13
98,35,43,0,0.8663391064938409,47
98,36,42,4,0.805935037859571,43
98,37,43,1,0.8186289659182769,47
98,38,6,3,0.5840190434586978,7
98,42,30,4,0.8062580724651945,32
98,43,22,7,0.8940794935314829,27
98,47,43,4,0.8326185585162877,49
98,49,43,6,0.8148113803457139,47
98,50,6,0,0.7557065139271457,7
98,51,35,4,0.8034165485885089,36
98,53,35,6,0.7908900879950975,36
98,56,10,5,0.8038027104894734,11
98,59,10,4,0.812298613834628,11
98,62,49,4,0.7722185898800733,50
98,63,36,4,0.796179811271962,37
98,64,9,0,0.7935825133245525,10
99,0,60,1,0.7949575754130386,61
99,3,29,2,0.7887818483718463,30
99,6,64,4,0.7926477567284553,0
99,8,45,2,0.7658864284988385,50
99,14,45,7,0.787217272786803,50
99,15,61,4,0.7238523841195824,62
99,16,60,1,0.8201295924435904,61
99,21,16,1,0.7976219184980107,23
99,23,30,0,0.8313194089138402,34
99,28,37,4,0.7328278741381468,38
99,29,52,3,0.8174857761558166,60
99,30,6,5,0.8389179456014367,8
99,34,30,6,0.842652117207502,36
99,36,30,7,0.8461519554287724,34
99,37,0,1,0.7480941989911748,3
99,38,21,5,0.7653936264032738,23
99,43,29,0,0.5298758243592095,30
99,45,30,2,0.817570052338168,34
99,50,30,0,0.8081950530362143,34
99,52,30,4,0.8641266650792768,34
99,60,0,7,0.7858555175076749,3
99,61,30,5,0.833407494838835,34
99,62,0,7,0.7321846299021253,3
99,64,52,2,0.8160364713375824,60
