entity,entity_type,replicate,s1,s2,s3,chsh_smax,retained_axes_at_0p50
Psi-classical,equal_weight_reconstruction,3612,0.9349545707102833,0.0930226300425682,0.07316665084012239,1.8791415689001045,1
Bell-uniform-mixed,equal_weight_reconstruction,3612,0.1481386338418079,0.0414092340799575,0.02467173013304118,0.30763471522964336,0
Phi-plus,physically_prepared,3613,0.9551353890477234,0.9248375179250202,0.8875357979093578,2.6590284285603705,3
Phi-minus,physically_prepared,3613,0.9945520336144558,0.8536037729594081,0.8508325848925116,2.621276901647124,3
Psi-plus,physically_prepared,3613,0.9335073409173679,0.8546139728843415,0.7882740605142033,2.5312455417803883,3
Psi-minus,physically_prepared,3613,0.9263472091893004,0.8771411312351819,0.8243197596082069,2.5514668064290706,3
Phi-classical,equal_weight_reconstruction,3613,0.9323085707549047,0.10844885539466027,0.05422327148472347,1.8771898415871155,1
Psi-classical,equal_weight_reconstruction,3613,0.8911997216827666,0.11430085994613905,0.0299466378781047,1.7969993105306052,1
Bell-uniform-mixed,equal_weight_reconstruction,3613,0.12152379443021,0.013292944652564807,0.008979360790563455,0.24449732096897986,0
Phi-plus,physically_prepared,3614,0.9762772485266312,0.9597344225818386,0.9361490805415448,2.738033913507446,3
Phi-minus,physically_prepared,3614,0.9755361108176333,0.8678014458372899,0.844266780310735,2.6113215450468634,3
Psi-plus,physically_prepared,3614,0.9417347048667314,0.8477828312541753,0.7912454968440102,2.534245436669286,3
Psi-minus,physically_prepared,3614,0.9110248776863827,0.8856987165912096,0.8364457292586706,2.54120329319384,3
Phi-classical,equal_weight_reconstruction,3614,0.9322284770902238,0.0621342069779324,0.02893004387420022,1.8685936884991714,1
Psi-classical,equal_weight_reconstruction,3614,0.8968503504960017,0.0604422688642221,0.01020038808407944,1.7977695281100479,1
Bell-uniform-mixed,equal_weight_reconstruction,3614,0.10096802692066191,0.030052140912538605,0.013686686507240883,0.2106909930080409,0
Phi-plus,physically_prepared,3615,0.9852672446405125,0.8868286492220869,0.872178453380807,2.651200932741673,3
Phi-minus,physically_prepared,3615,0.9427759812281374,0.9202821594360208,0.8687795516121928,2.6349541200991737,3
Psi-plus,physically_prepared,3615,0.9581454854796047,0.8751596024168005,0.8333312871695847,2.595339747352766,3
Psi-minus,physically_prepared,3615,0.9342114783890221,0.8661717266450855,0.8257857882726246,2.5479439133490605,3
Phi-classical,equal_weight_reconstruction,3615,0.9317484644189545,0.14416072830717655,0.08720574234812606,1.885669659864246,1
Psi-classical,equal_weight_reconstruction,3615,0.9161202386533733,0.05138896876379913,0.01366310919251886,1.8351208328400834,1
Bell-uniform-mixed,equal_weight_reconstruction,3615,0.11943495502078123,0.04769710199046478,0.014321351751216994,0.2572137011833144,0
Phi-plus,physically_prepared,3616,0.9652759814725944,0.9422889711880449,0.9159186520839544,2.697900091278774,3
Phi-minus,physically_prepared,3616,0.9962925651657163,0.8113144524319393,0.8094529646036721,2.569692601171915,3
Psi-plus,physically_prepared,3616,0.9216702904352371,0.8617418150151482,0.7844721831305628,2.5235491515059314,3
Psi-minus,physically_prepared,3616,0.9217715849543024,0.9021443074835552,0.8354597449063003,2.579555935702229,3
Phi-classical,equal_weight_reconstruction,3616,0.9218202693879586,0.13769247322978304,0.07486665789223834,1.8640942317797382,1
Psi-classical,equal_weight_reconstruction,3616,0.902600417731935,0.05181741372217589,0.027635664273943185,1.8081731758376671,1
Bell-uniform-mixed,equal_weight_reconstruction,3616,0.10449968257553029,0.04879688693903487,0.026215830318140298,0.2306626960158711,0
Phi-plus,physically_prepared,3617,0.9854537405200104,0.906146023904454,0.8917424772715953,2.6774761932407403,3
Phi-minus,physically_prepared,3617,0.9603111314974417,0.9110036076027509,0.8779483711638518,2.6473572047180363,3
Psi-plus,physically_prepared,3617,0.9750417577294476,0.8488187186069782,0.8250385141966604,2.585497744244789,3
Psi-minus,physically_prepared,3617,0.9569730561082107,0.8434216728666782,0.8173114168778489,2.5512017155672457,3
Phi-classical,equal_weight_reconstruction,3617,0.9270993836381802,0.05113985095933597,0.03996056873175199,1.8570175567273852,1
Psi-classical,equal_weight_reconstruction,3617,0.9094811252661128,0.10350918483030586,0.07395236981930622,1.8307048572170765,1
Bell-uniform-mixed,equal_weight_reconstruction,3617,0.09456902582612438,0.03346411678182283,1.713289692911234e-05,0.20063048380233406,0
Phi-plus,physically_prepared,3618,0.9733862252284274,0.9263095213709311,0.9115816192008895,2.6874002849199004,3
Phi-minus,physically_prepared,3618,0.982761093708658,0.9153928291087099,0.8997842521738483,2.686085180251055,3
Psi-plus,physically_prepared,3618,0.9361950020823843,0.8682583669152223,0.8094223426104056,2.5536904069540807,3
Psi-minus,physically_prepared,3618,0.9240923824374448,0.8374491268565231,0.7827863106508713,2.494207506485109,3
Phi-classical,equal_weight_reconstruction,3618,0.9246408282692038,0.04991321261830126,0.013041636372071707,1.8519740711967205,1
Psi-classical,equal_weight_reconstruction,3618,0.8540292982287992,0.07184952308840524,0.02183266631832207,1.714092641838482,1
Bell-uniform-mixed,equal_weight_reconstruction,3618,0.12558149943436975,0.05360012913146896,0.008646102524801037,0.27308377354280683,0
Phi-plus,physically_prepared,3619,0.9795003672473733,0.8591289814963571,0.8388217067796425,2.6057809395915896,3
Phi-minus,physically_prepared,3619,0.985049809666176,0.9192546778898717,0.9070615147839088,2.6947001987945014,3
Psi-plus,physically_prepared,3619,0.9156320973981789,0.9035117366892638,0.8192267386252344,2.5727149831421574,3
Psi-minus,physically_prepared,3619,0.9229478720600084,0.8742469468077116,0.8330792180616815,2.5425502933414736,3
Phi-classical,equal_weight_reconstruction,3619,0.90407501675416,0.08088507845197347,0.03280997549038435,1.815372173230841,1
Psi-classical,equal_weight_reconstruction,3619,0.8946947637405461,0.08720329762288731,0.052128097587318074,1.797868888858203,1
Bell-uniform-mixed,equal_weight_reconstruction,3619,0.12178222666911848,0.015555940239667271,0.012717678793846237,0.2455434626230448,0
Phi-plus,physically_prepared,3620,0.9612064742179567,0.9499696651382897,0.917705195272659,2.702857932457028,3
Phi-minus,physically_prepared,3620,0.9399764967669779,0.8857876066806162,0.8257678082138389,2.5831573692853436,3
Psi-plus,physically_prepared,3620,0.9350958917184179,0.8808212086166479,0.816195294487193,2.5692413886262657,3
Psi-minus,physically_prepared,3620,0.966604484961464,0.8281676254833861,0.8136632509828753,2.54573042268533,3
Phi-classical,equal_weight_reconstruction,3620,0.9285522479343463,0.10017122872659877,0.08062375116870664,1.8678796023389992,1
Psi-classical,equal_weight_reconstruction,3620,0.8994577319920039,0.07250278170498331,0.008197865083333708,1.8047502486440166,1
Bell-uniform-mixed,equal_weight_reconstruction,3620,0.14608208530963696,0.047855206782098064,0.005775424304454531,0.3074416787917306,0
Phi-plus,physically_prepared,3621,0.981720721807544,0.9152599085086028,0.8972521547496805,2.6843816984546,3
Phi-minus,physically_prepared,3621,0.974067310892892,0.830707338854296,0.8112069046110758,2.5603763855937243,3
Psi-plus,physically_prepared,3621,0.9138184927686283,0.8703162889490357,0.7877138987614899,2.523897526078227,3
Psi-minus,physically_prepared,3621,0.9049684571354916,0.8622252734833988,0.8228534864806949,2.4999202632433812,3
Phi-classical,equal_weight_reconstruction,3621,0.9193238512108025,0.07009150496785459,0.05869025361703172,1.8439839071680866,1
Psi-classical,equal_weight_reconstruction,3621,0.8927423591470947,0.06465599466414201,0.03264977584288983,1.7901612412981458,1
Bell-uniform-mixed,equal_weight_reconstruction,3621,0.11379971836228679,0.03319612636939581,0.0006700102422006742,0.2370852901828259,0
Phi-plus,physically_prepared,3622,0.9678303679060695,0.897147938354422,0.8861192892961104,2.6393711708168577,3
Phi-minus,physically_prepared,3622,0.9442346953929146,0.9259386549990551,0.8804667712579094,2.6449510791734574,3
Psi-plus,physically_prepared,3622,0.957464857003185,0.8391301189402929,0.7988238309450854,2.5462743834150157,3
Psi-minus,physically_prepared,3622,0.9132142338986977,0.8552810823893245,0.7901574789919804,2.5023716485672067,3
Phi-classical,equal_weight_reconstruction,3622,0.8976234704121238,0.03408418500769,0.006798260441361912,1.7965407051356708,1
Psi-classical,equal_weight_reconstruction,3622,0.8859960227968902,0.09040745389073439,0.07798980465786229,1.7811933753873135,1
Bell-uniform-mixed,equal_weight_reconstruction,3622,0.1723565995208607,0.05054929160409527,0.007269809109283168,0.3592326726792551,0
Phi-plus,physically_prepared,3623,0.9876873700420166,0.9324965748363494,0.9227867456666511,2.716671642302057,3
Phi-minus,physically_prepared,3623,0.9469944597683664,0.905896284873116,0.8530585988742139,2.621027726506451,3
Psi-plus,physically_prepared,3623,0.9128364845863537,0.9019677233238519,0.816785069710443,2.566566750746986,3
Psi-minus,physically_prepared,3623,0.928771101885918,0.8488198186117573,0.8247932474855623,2.516434655751251,3
Phi-classical,equal_weight_reconstruction,3623,0.9214837496522184,0.07038856873351887,0.009678470646838504,1.8483363887360607,1
Psi-classical,equal_weight_reconstruction,3623,0.8970705622049208,0.07799762292088917,0.055165809453254326,1.8009100174700143,1
Bell-uniform-mixed,equal_weight_reconstruction,3623,0.11698834770812135,0.043184406841580966,0.022727105499751078,0.24940863251888845,0
Phi-plus,physically_prepared,3624,0.9548962027996112,0.9468059923702583,0.9197735100681367,2.6894373726185528,3
Phi-minus,physically_prepared,3624,0.9669374363876314,0.8914370852343813,0.8583796728507828,2.6303065089978044,3
Psi-plus,physically_prepared,3624,0.9443890781498434,0.8718054706081646,0.8172847554920032,2.570537305320453,3
Psi-minus,physically_prepared,3624,0.962980253444308,0.8615527521865857,0.8294697032857266,2.5842632321990298,3
Phi-classical,equal_weight_reconstruction,3624,0.9229426058243463,0.09247980315550251,0.08714892537168854,1.8551286398926787,1
Psi-classical,equal_weight_reconstruction,3624,0.9126749111615188,0.0811868193625828,0.03672586401151627,1.832557549548607,1
Bell-uniform-mixed,equal_weight_reconstruction,3624,0.14479614616495468,0.03699757940760533,0.010173412706678516,0.29889626846948075,0
Phi-plus,physically_prepared,3625,0.9825038161450272,0.890024008753158,0.8796237314222101,2.6513818924452077,3
Phi-minus,physically_prepared,3625,0.9487941417833099,0.9189444869868642,0.8682955280208192,2.6417186024600565,3
Psi-plus,physically_prepared,3625,0.9497960319635426,0.8664720231301789,0.817955987984984,2.571292491492165,3
Psi-minus,physically_prepared,3625,0.9010913421436135,0.8765809761857473,0.8230423359109307,2.5142472549030943,3
Phi-classical,equal_weight_reconstruction,3625,0.9324318696249168,0.03884873981424674,0.005592976799994683,1.8664816271020432,1
Psi-classical,equal_weight_reconstruction,3625,0.8978933163892461,0.08411992269958171,0.05569238755956316,1.8036502643378092,1
Bell-uniform-mixed,equal_weight_reconstruction,3625,0.14677777594232538,0.04279698337284052,0.02601921642026867,0.30577964154855475,0
Phi-plus,physically_prepared,3626,0.9466930579612836,0.9218817720912488,0.8766780944441321,2.642796812247349,3
Phi-minus,physically_prepared,3626,0.9912516605315634,0.8931980899538428,0.8847460229532107,2.6686196299988314,3
Psi-plus,physically_prepared,3626,0.9709405125105288,0.8384541392114506,0.8106809054462412,2.5657208128672324,3
Psi-minus,physically_prepared,3626,0.9334981148819703,0.8776731246238911,0.830816179373881,2.562599339869779,3
Phi-classical,equal_weight_reconstruction,3626,0.928029076088405,0.10466576110582611,0.07579320832958118,1.867825353306203,1
Psi-classical,equal_weight_reconstruction,3626,0.9198921376362552,0.03293323464562838,0.022712966740651964,1.840962946752838,1
Bell-uniform-mixed,equal_weight_reconstruction,3626,0.1526005205800266,0.0764495576450279,0.04291901784544338,0.3413587775078623,0
Phi-plus,physically_prepared,3627,0.9741881303133062,0.9296108891580656,0.9046685013751048,2.6931163498702273,3
Phi-minus,physically_prepared,3627,0.9738020363729325,0.8765971452285904,0.8547994792385574,2.6204678674366413,3
Psi-plus,physically_prepared,3627,0.9365520477918617,0.8585052208884839,0.7983548742211233,2.540992682016943,3
Psi-minus,physically_prepared,3627,0.9748090221103202,0.8170224833107956,0.792032075795235,2.5438383343467548,3
Phi-classical,equal_weight_reconstruction,3627,0.9256531584940725,0.08017861068452502,0.07044481394107403,1.8582382833655677,1
Psi-classical,equal_weight_reconstruction,3627,0.9015629875823671,0.07221043293655315,0.05962522961105156,1.8089004032321159,1
Bell-uniform-mixed,equal_weight_reconstruction,3627,0.11845275911205948,0.023265290134657935,0.004314161475568452,0.24143181121227086,0
Phi-plus,physically_prepared,3628,0.9710981783248805,0.9002230917027383,0.8717044285014032,2.6483453602434395,3
Phi-minus,physically_prepared,3628,0.9212177611012433,0.8990659903166269,0.8305292364808016,2.5744605790824644,3
Psi-plus,physically_prepared,3628,0.9216759542382494,0.9027816498213117,0.8249736668227153,2.580311044719281,3
Psi-minus,physically_prepared,3628,0.9321331832271398,0.8462357301055566,0.8091587390085054,2.5179254811693257,3
Phi-classical,equal_weight_reconstruction,3628,0.9102906255594176,0.06778593711430292,0.03726657568315357,1.8256220378291013,1
Psi-classical,equal_weight_reconstruction,3628,0.8979584390705095,0.06478776852633136,0.03883683087721113,1.8005852529092505,1
Bell-uniform-mixed,equal_weight_reconstruction,3628,0.1481092501948929,0.03720002816432676,0.0048499741181357026,0.30541900457384824,0
Phi-plus,physically_prepared,3629,0.9969084622059952,0.8901422210125666,0.8882354393922937,2.67296064740737,3
Phi-minus,physically_prepared,3629,0.9574363661441675,0.9512989222503538,0.9274561876528935,2.699373286294456,3
Psi-plus,physically_prepared,3629,0.9043048957930371,0.8998319068956234,0.805000205643541,2.5514425764438986,3
Psi-minus,physically_prepared,3629,0.9190549603600342,0.8674248236994159,0.8278713236641994,2.5275188188675046,3
Phi-classical,equal_weight_reconstruction,3629,0.9430725602419707,0.0555527082656041,0.02255626875031869,1.8894146789701711,1
Psi-classical,equal_weight_reconstruction,3629,0.892457064636839,0.06369852738631517,0.02537806686053203,1.7894547936300467,1
Bell-uniform-mixed,equal_weight_reconstruction,3629,0.11673488073647188,0.027943225200963175,0.01758841246417676,0.24006545953293704,0
Phi-plus,physically_prepared,3630,0.9830854562077551,0.9156470165054436,0.8988650852610627,2.6869063794948493,3
Phi-minus,physically_prepared,3630,0.9625794940058069,0.8977646800546134,0.8603973795120733,2.632520239644161,3
Psi-plus,physically_prepared,3630,0.9452412006933044,0.8695016435264813,0.8203012331774691,2.5686681650874035,3
Psi-minus,physically_prepared,3630,0.9304468622538065,0.846050155467777,0.8053584356471223,2.5151796985861696,3
Phi-classical,equal_weight_reconstruction,3630,0.9283958352674724,0.05861532995146574,0.0002939103153195671,1.8604887356254614,1
Psi-classical,equal_weight_reconstruction,3630,0.8968261827044317,0.07943189087767259,0.06393956799920913,1.8006739041510045,1
Bell-uniform-mixed,equal_weight_reconstruction,3630,0.11109696703845884,0.05053551731604874,0.026558295448611338,0.2441014100372636,0
Phi-plus,physically_prepared,3631,0.9400653535740096,0.891573888408783,0.8446473946114966,2.5912366680661068,3
Phi-minus,physically_prepared,3631,0.9584068405160641,0.9091723855430475,0.8688440291950745,2.642073502824643,3
Psi-plus,physically_prepared,3631,0.9515540639474709,0.8493938413166112,0.8099101055034165,2.5510194309581697,3
Psi-minus,physically_prepared,3631,0.9140211314300298,0.8327240485252021,0.7536125116639437,2.472944778754944,3
Phi-classical,equal_weight_reconstruction,3631,0.9279560081545716,0.07075423963743223,0.009782864965382254,1.861299025408694,1
Psi-classical,equal_weight_reconstruction,3631,0.8715454922943642,0.068721296175684,0.056639308433350154,1.7485012572905878,1
Bell-uniform-mixed,equal_weight_reconstruction,3631,0.09053712230901921,0.07373824843035764,0.006668411366245705,0.23353200892019446,0
Phi-plus,physically_prepared,3632,0.982313178233537,0.9452729000638406,0.9275904963030905,2.726521619739243,3
Phi-minus,physically_prepared,3632,0.9752994781092187,0.8236236857758783,0.8003356504648699,2.5530883633522414,3
Psi-plus,physically_prepared,3632,0.9131102197124867,0.8621126341432768,0.7755747136387702,2.5115799547638096,3
Psi-minus,physically_prepared,3632,0.9321189228341538,0.843476440163738,0.8074931084036487,2.5141982351571204,3
Phi-classical,equal_weight_reconstruction,3632,0.9165319389422377,0.13136070717119094,0.11384390748342393,1.8517952699904308,1
Psi-classical,equal_weight_reconstruction,3632,0.8941306673339787,0.06201416406956415,0.04263781357886034,1.7925572870202535,1
Bell-uniform-mixed,equal_weight_reconstruction,3632,0.1218099473126212,0.04138746999512725,0.0077394914296310836,0.25729816118193394,0
Phi-plus,physically_prepared,3633,0.9975243595522749,0.8248467601493449,0.822396632327339,2.5887657488687905,3
Phi-minus,physically_prepared,3633,0.9771317159649405,0.8801972912543329,0.8733750710343015,2.630234713386662,3
Psi-plus,physically_prepared,3633,0.9184988296256009,0.8625398790721215,0.78236367172712,2.5200120182359043,3
Psi-minus,physically_prepared,3633,0.9407213218941866,0.8704765768621309,0.8320355685667918,2.563346310065777,3
Phi-classical,equal_weight_reconstruction,3633,0.8963317718085492,0.09188985230567265,0.018735088580261555,1.8020592555298636,1
Psi-classical,equal_weight_reconstruction,3633,0.8988301120352344,0.10730313334403896,0.051288081552977406,1.8104248481798084,1
Bell-uniform-mixed,equal_weight_reconstruction,3633,0.1272649945826235,0.056174883424583696,0.0016816669301588313,0.27822290613018014,0
Phi-plus,physically_prepared,3634,0.9670775005079834,0.9053568156100982,0.8789911447714978,2.649460213372094,3
Phi-minus,physically_prepared,3634,0.9927278376812686,0.9337485547816099,0.9303037178093683,2.7257255351660574,3
Psi-plus,physically_prepared,3634,0.916516724739564,0.8783952540793418,0.7968376386960743,2.5389613066105983,3
Psi-minus,physically_prepared,3634,0.9448605956113005,0.8431770677145732,0.7956454814067968,2.532752741709058,3
Phi-classical,equal_weight_reconstruction,3634,0.9406394801663476,0.10534499342067767,0.055398064129678376,1.8930400939086518,1
Psi-classical,equal_weight_reconstruction,3634,0.8834926774845703,0.05381829213800007,0.03392533158098777,1.7702606810721477,1
Bell-uniform-mixed,equal_weight_reconstruction,3634,0.18233480506636016,0.057013267387023434,0.00722701072807876,0.38208111074342205,0
Phi-plus,physically_prepared,3635,0.9785888328197924,0.9319213712814962,0.9122235657865606,2.702675375231578,3
Phi-minus,physically_prepared,3635,0.9446908624365159,0.8620296040415419,0.8316597527055176,2.557761414843117,3
Psi-plus,physically_prepared,3635,0.961112557667626,0.8587554090759294,0.8209289790814072,2.577749562019998,3
Psi-minus,physically_prepared,3635,0.9406632202578887,0.8468099413500441,0.7967075045302576,2.5313509205285674,3
Phi-classical,equal_weight_reconstruction,3635,0.9092365758823602,0.11874806335638144,0.0685740786751552,1.8339163050403036,1
Psi-classical,equal_weight_reconstruction,3635,0.9040747887569615,0.06937529037492847,0.06210463570180538,1.8134653617652035,1
Bell-uniform-mixed,equal_weight_reconstruction,3635,0.16629039184058425,0.03656767513706086,0.002941285374763063,0.3405271753233487,0
Phi-plus,physically_prepared,3636,0.9765445415349514,0.9190965010124655,0.9088052382455594,2.682072049572916,3
Phi-minus,physically_prepared,3636,0.9937910427798612,0.8644390783772589,0.8585068764689519,2.6342934968869423,3
Psi-plus,physically_prepared,3636,0.913533054619792,0.8877733766713978,0.8016528892094152,2.5476924541313877,3
Psi-minus,physically_prepared,3636,0.9367797652073381,0.8963109588394558,0.8405491954915427,2.5930134310779187,3
Phi-classical,equal_weight_reconstruction,3636,0.9220401969672208,0.14680854350762254,0.11798765884323702,1.867309158409695,1
Psi-classical,equal_weight_reconstruction,3636,0.886472012342231,0.058197463365588786,0.013553129525778168,1.7767606179879987,1
Bell-uniform-mixed,equal_weight_reconstruction,3636,0.1367394659815727,0.044795548076296064,0.007445719214334056,0.28777993456376644,0
Phi-plus,physically_prepared,3637,0.9557590406140988,0.9226902836516395,0.8990548006090483,2.656940122216325,3
Phi-minus,physically_prepared,3637,0.959628097129881,0.94279502062805,0.9208626387613955,2.6905378909966395,3
Psi-plus,physically_prepared,3637,0.9407547392350255,0.8951724552034088,0.8372455433162496,2.597193257305324,3
Psi-minus,physically_prepared,3637,0.9451548913103991,0.8553061301286039,0.8154640578023278,2.549404906878106,3
Phi-classical,equal_weight_reconstruction,3637,0.9304976950281363,0.03883525076893326,0.014217549417619385,1.8626155128259407,1
Psi-classical,equal_weight_reconstruction,3637,0.8937836220564103,0.04381493474184136,0.03658362272943982,1.7897138447949805,1
Bell-uniform-mixed,equal_weight_reconstruction,3637,0.12215234911311275,0.045866179794167614,0.0077021462244871355,0.26095902239825075,0
Phi-plus,physically_prepared,3638,0.9803755221567473,0.9159423896456329,0.907992051367006,2.683346139128433,3
Phi-minus,physically_prepared,3638,0.9105608973652167,0.8904321194296914,0.8023641782743707,2.5471478222691366,3
Psi-plus,physically_prepared,3638,0.9189148959045834,0.8736631462815561,0.793605661336265,2.535895801554882,3
Psi-minus,physically_prepared,3638,0.9191302513869434,0.8456892853885127,0.8185730008146025,2.4979918225931477,3
Phi-classical,equal_weight_reconstruction,3638,0.9047782251773487,0.11954070956938503,0.08197389937714976,1.8252820253313462,1
Psi-classical,equal_weight_reconstruction,3638,0.8780421103967749,0.10322713121857986,0.06065486138859263,1.768178484485817,1
Bell-uniform-mixed,equal_weight_reconstruction,3638,0.13083607713664316,0.010198996603581213,0.0003380836692288533,0.26246598722291997,0
Phi-plus,physically_prepared,3639,0.9566025202455875,0.9327404505975618,0.8943636824094058,2.6721475482623727,3
Phi-minus,physically_prepared,3639,0.9540731131519284,0.8879294485277622,0.8429778897952189,2.606663929855346,3
Psi-plus,physically_prepared,3639,0.9504806163770644,0.8347825972846556,0.7912422465419641,2.5300398311788217,3
Psi-minus,physically_prepared,3639,0.9335118926001665,0.8618450592846684,0.8330310979945231,2.5410402278117035,3
Phi-classical,equal_weight_reconstruction,3639,0.9266756395418728,0.048310022099215574,0.004218733486567124,1.8558680978513162,1
Psi-classical,equal_weight_reconstruction,3639,0.9123838029103415,0.06520653165140611,0.05030320931137617,1.8294218710654389,1
Bell-uniform-mixed,equal_weight_reconstruction,3639,0.15071487231895644,0.053976603755398575,0.004003377567167092,0.3201777412068906,0
Phi-plus,physically_prepared,3640,0.9600648662788103,0.9288040196630553,0.889474504914484,2.671629805497161,3
Phi-minus,physically_prepared,3640,0.989922540464795,0.9835870743123665,0.9775379377379547,2.790978444112125,3
Psi-plus,physically_prepared,3640,0.9492503723321396,0.8509738365133916,0.8009676005788733,2.549692326382167,3
Psi-minus,physically_prepared,3640,0.9152756181769688,0.8595491807448785,0.8070897696358804,2.5112182313358784,3
Phi-classical,equal_weight_reconstruction,3640,0.9565566491954106,0.041736419382197625,0.018569183494044343,1.914933473333002,1
Psi-classical,equal_weight_reconstruction,3640,0.9112691458109303,0.09373681447004024,0.07798035983204686,1.8321550660290447,1
Bell-uniform-mixed,equal_weight_reconstruction,3640,0.11863896770892968,0.0633125570312842,0.005770276874601209,0.2689511817180216,0
Phi-plus,physically_prepared,3641,0.9796103689316475,0.9124815159777945,0.8961113813273206,2.6775055495139743,3
Phi-minus,physically_prepared,3641,0.9824129613023127,0.9212468480227552,0.9047512406068252,2.693570850396656,3
Psi-plus,physically_prepared,3641,0.9583006661858567,0.8453068430366096,0.8064405990769187,2.5556868553848897,3
Psi-minus,physically_prepared,3641,0.9504818744816204,0.8201652342711234,0.7798057161539917,2.5108459173952524,3
Phi-classical,equal_weight_reconstruction,3641,0.9362792379407311,0.023063241495517035,0.007280159412960169,1.8731265034771747,1
Psi-classical,equal_weight_reconstruction,3641,0.8883151446159323,0.02664373843773246,0.02206157732247453,1.7774292502960145,1
Bell-uniform-mixed,equal_weight_reconstruction,3641,0.14561294318291848,0.05037840106447269,0.0062303571947344176,0.30816302514224325,0
Phi-plus,physically_prepared,3642,0.9489041057286626,0.8857702730958414,0.8735819085949579,2.5961571436020545,3
Phi-minus,physically_prepared,3642,0.9347020627858041,0.8865234447520293,0.8377390207432179,2.576502873486495,3
Psi-plus,physically_prepared,3642,0.9717490421966031,0.8559388282085351,0.8283009146881969,2.589924692839555,3
Psi-minus,physically_prepared,3642,0.9558044503280391,0.877259042601184,0.8636626846794875,2.59472200830257,3
Phi-classical,equal_weight_reconstruction,3642,0.8970788629333072,0.0539135300185709,0.008720341894845706,1.7973949538604792,1
Psi-classical,equal_weight_reconstruction,3642,0.9156836451741278,0.07630612714084604,0.06870985955241339,1.8377150628741257,1
Bell-uniform-mixed,equal_weight_reconstruction,3642,0.11601523510427716,0.07758170646378389,0.04168348567932871,0.27913047812185204,0
Phi-plus,physically_prepared,3643,0.9548556387273838,0.9203980433122254,0.9053589138858845,2.6524568603032574,3
Phi-minus,physically_prepared,3643,0.9613542953987239,0.9353913208269271,0.8971864968367717,2.68265465862449,3
Psi-plus,physically_prepared,3643,0.9627302742933214,0.8628336517093087,0.827854970770783,2.5855997304787253,3
Psi-minus,physically_prepared,3643,0.9378962256526143,0.8638018109206343,0.8114839727696137,2.55013952453052,3
Phi-classical,equal_weight_reconstruction,3643,0.9434819254014805,0.07459406757516775,0.06651558111333523,1.8928522588693428,1
Psi-classical,equal_weight_reconstruction,3643,0.890920690142609,0.09694039309800352,0.054577959928504845,1.7923583524933602,1
Bell-uniform-mixed,equal_weight_reconstruction,3643,0.10636443006427909,0.059630898286519934,0.00755658963445448,0.24387895369101617,0
Phi-plus,physically_prepared,3644,0.9856484540590891,0.9045913142769924,0.8911155521991503,2.6756594109523344,3
Phi-minus,physically_prepared,3644,0.9598986489171425,0.8735283772817111,0.8345028036963136,2.5957328384172165,3
Psi-plus,physically_prepared,3644,0.939432358855752,0.8681816080481635,0.8122133814429393,2.5583373205411184,3
Psi-minus,physically_prepared,3644,0.9528831696091845,0.8512706012692,0.8145616823176143,2.555502276664743,3
Phi-classical,equal_weight_reconstruction,3644,0.9225138975950863,0.16182480282462902,0.10670242959788252,1.8731995708576354,1
Psi-classical,equal_weight_reconstruction,3644,0.8978150348774523,0.07525380346410208,0.05675689780638925,1.8019267152554397,1
Bell-uniform-mixed,equal_weight_reconstruction,3644,0.15173872632527946,0.032523186235879055,0.009343419087195663,0.31037009333859295,0
Phi-plus,physically_prepared,3645,0.9422327330948941,0.9223918917019895,0.8668931988115979,2.6371267130671208,3
Phi-minus,physically_prepared,3645,0.9707111235475661,0.8648949802083244,0.8356115828953958,2.6002487666902456,3
Psi-plus,physically_prepared,3645,0.9552601192448545,0.8480884254865214,0.8053082195873104,2.5548196592823538,3
Psi-minus,physically_prepared,3645,0.9386553099932498,0.8775047032336064,0.84376075088165,2.5698936127206693,3
Phi-classical,equal_weight_reconstruction,3645,0.8924010238913226,0.05466219376575898,0.009573865230777166,1.7881471336213541,1
Psi-classical,equal_weight_reconstruction,3645,0.9166945068443288,0.0800239607032717,0.06896931125797515,1.8403615440072705,1
Bell-uniform-mixed,equal_weight_reconstruction,3645,0.14309086659470438,0.04440884343576011,0.007866937889348722,0.2996474026460122,0
Phi-plus,physically_prepared,3646,0.9695749808562858,0.906477353747066,0.8761110346738467,2.6546388352156307,3
Phi-minus,physically_prepared,3646,0.9472995123330212,0.9121553296260507,0.8718473339229342,2.630135898718231,3
Psi-plus,physically_prepared,3646,0.9034765714690052,0.8840250857229635,0.787944993159585,2.5280587551565183,3
Psi-minus,physically_prepared,3646,0.9491669649494308,0.8532417937877269,0.8189919116345942,2.552598273146334,3
Phi-classical,equal_weight_reconstruction,3646,0.9273922397248017,0.10182005556956278,0.0832576871633022,1.865929998706246,1
Psi-classical,equal_weight_reconstruction,3646,0.8658749406510632,0.10457269456902595,0.023670326657670503,1.7443335246413272,1
Bell-uniform-mixed,equal_weight_reconstruction,3646,0.08952498438725695,0.051170529976179026,0.003988117732023252,0.2062342936330584,0
Phi-plus,physically_prepared,3647,0.9910064182699899,0.9546799893857704,0.945689760276313,2.7520956401883483,3
Phi-minus,physically_prepared,3647,0.9195329439158442,0.8848275134173734,0.8207452571965592,2.5522230023623806,3
Psi-plus,physically_prepared,3647,0.9401626408336173,0.8744227188685184,0.8155198940935321,2.5678947661402742,3
