orientation,timestamp,record_index,readout,measurement,outcome,segment_tunnelling_fraction,classified_present
YI,120230,75,2,36,UPUP,0.2,0
YI,120230,76,2,37,DOWNDOWN,0.05,0
YI,120230,76,2,37,DOWNUP,0.125,0
YI,120230,76,2,37,UPDOWN,0.95,1
YI,120230,76,2,37,UPUP,0.175,0
YI,120230,77,2,38,DOWNDOWN,0.175,0
YI,120230,77,2,38,DOWNUP,0.125,0
YI,120230,77,2,38,UPDOWN,0.85,1
YI,120230,77,2,38,UPUP,0.2,0
YI,120230,78,2,39,DOWNDOWN,0.925,1
YI,120230,78,2,39,DOWNUP,0.15,0
YI,120230,78,2,39,UPDOWN,0.075,0
YI,120230,78,2,39,UPUP,0.3,0
YI,120230,79,2,40,DOWNDOWN,0.175,0
YI,120230,79,2,40,DOWNUP,0.7,1
YI,120230,79,2,40,UPDOWN,0.2,0
YI,120230,79,2,40,UPUP,0.125,0
YX,120428,0,1,1,DOWNDOWN,0.225,0
YX,120428,0,1,1,DOWNUP,0.9,1
YX,120428,0,1,1,UPDOWN,0.175,0
YX,120428,0,1,1,UPUP,0.2,0
YX,120428,1,1,2,DOWNDOWN,0.6,1
YX,120428,1,1,2,DOWNUP,0.15,0
YX,120428,1,1,2,UPDOWN,0.15,0
YX,120428,1,1,2,UPUP,0.15,0
YX,120428,2,1,3,DOWNDOWN,0.075,0
YX,120428,2,1,3,DOWNUP,0.875,1
YX,120428,2,1,3,UPDOWN,0.1,0
YX,120428,2,1,3,UPUP,0.25,0
YX,120428,3,1,4,DOWNDOWN,0.925,1
YX,120428,3,1,4,DOWNUP,0.25,0
YX,120428,3,1,4,UPDOWN,0.175,0
YX,120428,3,1,4,UPUP,0.15,0
YX,120428,4,1,5,DOWNDOWN,0.275,0
YX,120428,4,1,5,DOWNUP,0.125,0
YX,120428,4,1,5,UPDOWN,0.95,1
YX,120428,4,1,5,UPUP,0.175,0
YX,120428,5,1,6,DOWNDOWN,0.25,0
YX,120428,5,1,6,DOWNUP,0.225,0
YX,120428,5,1,6,UPDOWN,0.2,0
YX,120428,5,1,6,UPUP,0.8,1
YX,120428,6,1,7,DOWNDOWN,0.925,1
YX,120428,6,1,7,DOWNUP,0.2,0
YX,120428,6,1,7,UPDOWN,0.1,0
YX,120428,6,1,7,UPUP,0.225,0
YX,120428,7,1,8,DOWNDOWN,0.775,1
YX,120428,7,1,8,DOWNUP,0.075,0
YX,120428,7,1,8,UPDOWN,0.25,0
YX,120428,7,1,8,UPUP,0.25,0
YX,120428,8,1,9,DOWNDOWN,0.225,0
YX,120428,8,1,9,DOWNUP,0.725,1
YX,120428,8,1,9,UPDOWN,0.175,0
YX,120428,8,1,9,UPUP,0.25,0
YX,120428,9,1,10,DOWNDOWN,0.075,0
YX,120428,9,1,10,DOWNUP,0.7,1
YX,120428,9,1,10,UPDOWN,0.25,0
YX,120428,9,1,10,UPUP,0.2,0
YX,120428,10,1,11,DOWNDOWN,0.875,1
YX,120428,10,1,11,DOWNUP,0.1,0
YX,120428,10,1,11,UPDOWN,0.1,0
YX,120428,10,1,11,UPUP,0.125,0
YX,120428,11,1,12,DOWNDOWN,0.15,0
YX,120428,11,1,12,DOWNUP,0.65,1
YX,120428,11,1,12,UPDOWN,0.225,0
YX,120428,11,1,12,UPUP,0.2,0
YX,120428,12,1,13,DOWNDOWN,0.8,1
YX,120428,12,1,13,DOWNUP,0.15,0
YX,120428,12,1,13,UPDOWN,0.25,0
YX,120428,12,1,13,UPUP,0.125,0
YX,120428,13,1,14,DOWNDOWN,0.85,1
YX,120428,13,1,14,DOWNUP,0.275,0
YX,120428,13,1,14,UPDOWN,0.275,0
YX,120428,13,1,14,UPUP,0.175,0
YX,120428,14,1,15,DOWNDOWN,0.125,0
YX,120428,14,1,15,DOWNUP,0.125,0
YX,120428,14,1,15,UPDOWN,0.925,1
YX,120428,14,1,15,UPUP,0.125,0
YX,120428,15,1,16,DOWNDOWN,0.175,0
YX,120428,15,1,16,DOWNUP,0.125,0
YX,120428,15,1,16,UPDOWN,0.825,1
YX,120428,15,1,16,UPUP,0.2,0
YX,120428,16,1,17,DOWNDOWN,0.775,1
YX,120428,16,1,17,DOWNUP,0.2,0
YX,120428,16,1,17,UPDOWN,0.125,0
YX,120428,16,1,17,UPUP,0.175,0
YX,120428,17,1,18,DOWNDOWN,0.9,1
YX,120428,17,1,18,DOWNUP,0.15,0
YX,120428,17,1,18,UPDOWN,0.175,0
YX,120428,17,1,18,UPUP,0.175,0
YX,120428,18,1,19,DOWNDOWN,0.8,1
YX,120428,18,1,19,DOWNUP,0.225,0
YX,120428,18,1,19,UPDOWN,0.2,0
YX,120428,18,1,19,UPUP,0.175,0
YX,120428,19,1,20,DOWNDOWN,0.175,0
YX,120428,19,1,20,DOWNUP,0.175,0
YX,120428,19,1,20,UPDOWN,0.9,1
YX,120428,19,1,20,UPUP,0.175,0
YX,120428,20,1,21,DOWNDOWN,0.175,0
YX,120428,20,1,21,DOWNUP,0.875,1
YX,120428,20,1,21,UPDOWN,0.25,0
YX,120428,20,1,21,UPUP,0.175,0
YX,120428,21,1,22,DOWNDOWN,0.125,0
YX,120428,21,1,22,DOWNUP,0.125,0
YX,120428,21,1,22,UPDOWN,0.9,1
YX,120428,21,1,22,UPUP,0.225,0
YX,120428,22,1,23,DOWNDOWN,0.25,0
YX,120428,22,1,23,DOWNUP,0.725,1
YX,120428,22,1,23,UPDOWN,0.175,0
YX,120428,22,1,23,UPUP,0.15,0
YX,120428,23,1,24,DOWNDOWN,0.025,0
YX,120428,23,1,24,DOWNUP,0.825,1
YX,120428,23,1,24,UPDOWN,0.15,0
YX,120428,23,1,24,UPUP,0.25,0
YX,120428,24,1,25,DOWNDOWN,0.2,0
YX,120428,24,1,25,DOWNUP,0.35,0
YX,120428,24,1,25,UPDOWN,0.925,1
YX,120428,24,1,25,UPUP,0.125,0
YX,120428,25,1,26,DOWNDOWN,0.2,0
YX,120428,25,1,26,DOWNUP,0.175,0
YX,120428,25,1,26,UPDOWN,0.925,1
YX,120428,25,1,26,UPUP,0.2,0
YX,120428,26,1,27,DOWNDOWN,0.85,1
YX,120428,26,1,27,DOWNUP,0.2,0
YX,120428,26,1,27,UPDOWN,0.175,0
YX,120428,26,1,27,UPUP,0.125,0
YX,120428,27,1,28,DOWNDOWN,0.85,1
YX,120428,27,1,28,DOWNUP,0.15,0
YX,120428,27,1,28,UPDOWN,0.15,0
YX,120428,27,1,28,UPUP,0.15,0
YX,120428,28,1,29,DOWNDOWN,0.15,0
YX,120428,28,1,29,DOWNUP,0.8,1
YX,120428,28,1,29,UPDOWN,0.125,0
YX,120428,28,1,29,UPUP,0.25,0
YX,120428,29,1,30,DOWNDOWN,0.175,0
YX,120428,29,1,30,DOWNUP,0.85,1
YX,120428,29,1,30,UPDOWN,0.125,0
YX,120428,29,1,30,UPUP,0.1,0
YX,120428,30,1,31,DOWNDOWN,0.15,0
YX,120428,30,1,31,DOWNUP,0.175,0
YX,120428,30,1,31,UPDOWN,0.8,1
YX,120428,30,1,31,UPUP,0.275,0
YX,120428,31,1,32,DOWNDOWN,0.95,1
YX,120428,31,1,32,DOWNUP,0.125,0
YX,120428,31,1,32,UPDOWN,0.15,0
YX,120428,31,1,32,UPUP,0.2,0
YX,120428,32,1,33,DOWNDOWN,0.225,0
YX,120428,32,1,33,DOWNUP,0.85,1
YX,120428,32,1,33,UPDOWN,0.2,0
YX,120428,32,1,33,UPUP,0.2,0
YX,120428,33,1,34,DOWNDOWN,0.2,0
YX,120428,33,1,34,DOWNUP,0.125,0
YX,120428,33,1,34,UPDOWN,0.125,0
YX,120428,33,1,34,UPUP,0.9,1
YX,120428,34,1,35,DOWNDOWN,0.2,0
YX,120428,34,1,35,DOWNUP,0.1,0
YX,120428,34,1,35,UPDOWN,0.3,0
YX,120428,34,1,35,UPUP,0.8,1
YX,120428,35,1,36,DOWNDOWN,0.15,0
YX,120428,35,1,36,DOWNUP,0.275,0
YX,120428,35,1,36,UPDOWN,0.825,1
YX,120428,35,1,36,UPUP,0.15,0
YX,120428,36,1,37,DOWNDOWN,0.1,0
YX,120428,36,1,37,DOWNUP,0.15,0
YX,120428,36,1,37,UPDOWN,0.925,1
YX,120428,36,1,37,UPUP,0.15,0
YX,120428,37,1,38,DOWNDOWN,0.775,1
YX,120428,37,1,38,DOWNUP,0.225,0
YX,120428,37,1,38,UPDOWN,0.175,0
YX,120428,37,1,38,UPUP,0.15,0
YX,120428,38,1,39,DOWNDOWN,0.75,1
YX,120428,38,1,39,DOWNUP,0.15,0
YX,120428,38,1,39,UPDOWN,0.125,0
YX,120428,38,1,39,UPUP,0.175,0
YX,120428,39,1,40,DOWNDOWN,0.875,1
YX,120428,39,1,40,DOWNUP,0.225,0
YX,120428,39,1,40,UPDOWN,0.25,0
YX,120428,39,1,40,UPUP,0.15,0
YX,120428,40,2,1,DOWNDOWN,0.225,0
YX,120428,40,2,1,DOWNUP,0.9,1
YX,120428,40,2,1,UPDOWN,0.25,0
YX,120428,40,2,1,UPUP,0.3,0
YX,120428,41,2,2,DOWNDOWN,0.175,0
YX,120428,41,2,2,DOWNUP,0.15,0
YX,120428,41,2,2,UPDOWN,0.125,0
YX,120428,41,2,2,UPUP,0.925,1
YX,120428,42,2,3,DOWNDOWN,0.2,0
YX,120428,42,2,3,DOWNUP,0.175,0
YX,120428,42,2,3,UPDOWN,0.225,0
YX,120428,42,2,3,UPUP,0.8,1
YX,120428,43,2,4,DOWNDOWN,0.275,0
YX,120428,43,2,4,DOWNUP,0.2,0
YX,120428,43,2,4,UPDOWN,0.875,1
YX,120428,43,2,4,UPUP,0.2,0
YX,120428,44,2,5,DOWNDOWN,0.175,0
YX,120428,44,2,5,DOWNUP,0.2,0
YX,120428,44,2,5,UPDOWN,0.85,1
YX,120428,44,2,5,UPUP,0.2,0
YX,120428,45,2,6,DOWNDOWN,0.1,0
YX,120428,45,2,6,DOWNUP,0.2,0
YX,120428,45,2,6,UPDOWN,0.925,1
YX,120428,45,2,6,UPUP,0.05,0
YX,120428,46,2,7,DOWNDOWN,0.25,0
YX,120428,46,2,7,DOWNUP,0.25,0
YX,120428,46,2,7,UPDOWN,0.8,1
YX,120428,46,2,7,UPUP,0.25,0
YX,120428,47,2,8,DOWNDOWN,0.775,1
YX,120428,47,2,8,DOWNUP,0.15,0
YX,120428,47,2,8,UPDOWN,0.2,0
YX,120428,47,2,8,UPUP,0.25,0
YX,120428,48,2,9,DOWNDOWN,0.2,0
YX,120428,48,2,9,DOWNUP,0.775,1
YX,120428,48,2,9,UPDOWN,0.125,0
YX,120428,48,2,9,UPUP,0.1,0
YX,120428,49,2,10,DOWNDOWN,0.175,0
YX,120428,49,2,10,DOWNUP,0.8,1
YX,120428,49,2,10,UPDOWN,0.15,0
YX,120428,49,2,10,UPUP,0.125,0
YX,120428,50,2,11,DOWNDOWN,0.2,0
YX,120428,50,2,11,DOWNUP,0.275,0
YX,120428,50,2,11,UPDOWN,0.825,1
YX,120428,50,2,11,UPUP,0.075,0
YX,120428,51,2,12,DOWNDOWN,0.875,1
YX,120428,51,2,12,DOWNUP,0.05,0
YX,120428,51,2,12,UPDOWN,0.15,0
YX,120428,51,2,12,UPUP,0.2,0
YX,120428,52,2,13,DOWNDOWN,0.275,0
YX,120428,52,2,13,DOWNUP,0.95,1
YX,120428,52,2,13,UPDOWN,0.25,0
YX,120428,52,2,13,UPUP,0.2,0
YX,120428,53,2,14,DOWNDOWN,0.825,1
YX,120428,53,2,14,DOWNUP,0.175,0
YX,120428,53,2,14,UPDOWN,0.15,0
YX,120428,53,2,14,UPUP,0.275,0
YX,120428,54,2,15,DOWNDOWN,0.15,0
YX,120428,54,2,15,DOWNUP,0.075,0
YX,120428,54,2,15,UPDOWN,0.7,1
YX,120428,54,2,15,UPUP,0.125,0
YX,120428,55,2,16,DOWNDOWN,0.175,0
YX,120428,55,2,16,DOWNUP,0.2,0
YX,120428,55,2,16,UPDOWN,0.8,1
YX,120428,55,2,16,UPUP,0.125,0
YX,120428,56,2,17,DOWNDOWN,0.175,0
YX,120428,56,2,17,DOWNUP,0.25,0
YX,120428,56,2,17,UPDOWN,0.775,1
YX,120428,56,2,17,UPUP,0.15,0
YX,120428,57,2,18,DOWNDOWN,0.15,0
YX,120428,57,2,18,DOWNUP,0.125,0
YX,120428,57,2,18,UPDOWN,0.2,0
YX,120428,57,2,18,UPUP,0.85,1
YX,120428,58,2,19,DOWNDOWN,0.225,0
YX,120428,58,2,19,DOWNUP,0.8,1
YX,120428,58,2,19,UPDOWN,0.175,0
YX,120428,58,2,19,UPUP,0.15,0
YX,120428,59,2,20,DOWNDOWN,0.175,0
YX,120428,59,2,20,DOWNUP,0.75,1
YX,120428,59,2,20,UPDOWN,0.2,0
YX,120428,59,2,20,UPUP,0.175,0
YX,120428,60,2,21,DOWNDOWN,0.725,1
YX,120428,60,2,21,DOWNUP,0.2,0
YX,120428,60,2,21,UPDOWN,0.15,0
YX,120428,60,2,21,UPUP,0.1,0
YX,120428,61,2,22,DOWNDOWN,0.2,0
YX,120428,61,2,22,DOWNUP,0.15,0
YX,120428,61,2,22,UPDOWN,0.175,0
YX,120428,61,2,22,UPUP,0.775,1
YX,120428,62,2,23,DOWNDOWN,0.2,0
YX,120428,62,2,23,DOWNUP,0.15,0
YX,120428,62,2,23,UPDOWN,0.825,1
YX,120428,62,2,23,UPUP,0.2,0
YX,120428,63,2,24,DOWNDOWN,0.175,0
YX,120428,63,2,24,DOWNUP,0.175,0
YX,120428,63,2,24,UPDOWN,0.875,1
YX,120428,63,2,24,UPUP,0.275,0
YX,120428,64,2,25,DOWNDOWN,0.2,0
YX,120428,64,2,25,DOWNUP,0.3,0
YX,120428,64,2,25,UPDOWN,0.925,1
YX,120428,64,2,25,UPUP,0.15,0
YX,120428,65,2,26,DOWNDOWN,0.225,0
YX,120428,65,2,26,DOWNUP,0.775,1
YX,120428,65,2,26,UPDOWN,0.225,0
YX,120428,65,2,26,UPUP,0.275,0
YX,120428,66,2,27,DOWNDOWN,0.175,0
YX,120428,66,2,27,DOWNUP,0.725,1
YX,120428,66,2,27,UPDOWN,0.175,0
YX,120428,66,2,27,UPUP,0.325,0
YX,120428,67,2,28,DOWNDOWN,0.2,0
YX,120428,67,2,28,DOWNUP,0.825,1
YX,120428,67,2,28,UPDOWN,0.125,0
YX,120428,67,2,28,UPUP,0.125,0
YX,120428,68,2,29,DOWNDOWN,0.125,0
YX,120428,68,2,29,DOWNUP,0.8,1
YX,120428,68,2,29,UPDOWN,0.125,0
YX,120428,68,2,29,UPUP,0.225,0
YX,120428,69,2,30,DOWNDOWN,0.15,0
YX,120428,69,2,30,DOWNUP,0.225,0
YX,120428,69,2,30,UPDOWN,0.7,1
YX,120428,69,2,30,UPUP,0.2,0
YX,120428,70,2,31,DOWNDOWN,0.175,0
YX,120428,70,2,31,DOWNUP,0.15,0
YX,120428,70,2,31,UPDOWN,0.175,0
YX,120428,70,2,31,UPUP,0.8,1
YX,120428,71,2,32,DOWNDOWN,0.225,0
YX,120428,71,2,32,DOWNUP,0.175,0
YX,120428,71,2,32,UPDOWN,0.125,0
YX,120428,71,2,32,UPUP,0.75,1
YX,120428,72,2,33,DOWNDOWN,0.85,1
YX,120428,72,2,33,DOWNUP,0.15,0
YX,120428,72,2,33,UPDOWN,0.275,0
YX,120428,72,2,33,UPUP,0.225,0
YX,120428,73,2,34,DOWNDOWN,0.325,0
YX,120428,73,2,34,DOWNUP,0.025,0
YX,120428,73,2,34,UPDOWN,0.2,0
YX,120428,73,2,34,UPUP,0.85,1
YX,120428,74,2,35,DOWNDOWN,0.225,0
YX,120428,74,2,35,DOWNUP,0.925,1
YX,120428,74,2,35,UPDOWN,0.175,0
YX,120428,74,2,35,UPUP,0.15,0
YX,120428,75,2,36,DOWNDOWN,0.15,0
YX,120428,75,2,36,DOWNUP,0.175,0
YX,120428,75,2,36,UPDOWN,0.15,0
YX,120428,75,2,36,UPUP,0.775,1
YX,120428,76,2,37,DOWNDOWN,0.175,0
YX,120428,76,2,37,DOWNUP,0.225,0
YX,120428,76,2,37,UPDOWN,0.85,1
YX,120428,76,2,37,UPUP,0.25,0
YX,120428,77,2,38,DOWNDOWN,0.8,1
YX,120428,77,2,38,DOWNUP,0.1,0
YX,120428,77,2,38,UPDOWN,0.175,0
YX,120428,77,2,38,UPUP,0.2,0
YX,120428,78,2,39,DOWNDOWN,0.325,0
YX,120428,78,2,39,DOWNUP,0.825,1
YX,120428,78,2,39,UPDOWN,0.075,0
YX,120428,78,2,39,UPUP,0.1,0
YX,120428,79,2,40,DOWNDOWN,0.125,0
YX,120428,79,2,40,DOWNUP,0.725,1
YX,120428,79,2,40,UPDOWN,0.175,0
YX,120428,79,2,40,UPUP,0.225,0
YY,120626,0,1,1,DOWNDOWN,0.775,1
YY,120626,0,1,1,DOWNUP,0.25,0
YY,120626,0,1,1,UPDOWN,0.15,0
YY,120626,0,1,1,UPUP,0.2,0
YY,120626,1,1,2,DOWNDOWN,0.225,0
YY,120626,1,1,2,DOWNUP,0.85,1
YY,120626,1,1,2,UPDOWN,0.2,0
YY,120626,1,1,2,UPUP,0.175,0
YY,120626,2,1,3,DOWNDOWN,0.85,1
YY,120626,2,1,3,DOWNUP,0.225,0
YY,120626,2,1,3,UPDOWN,0.225,0
YY,120626,2,1,3,UPUP,0.125,0
YY,120626,3,1,4,DOWNDOWN,0.225,0
YY,120626,3,1,4,DOWNUP,0.25,0
YY,120626,3,1,4,UPDOWN,0.1,0
YY,120626,3,1,4,UPUP,0.9,1
YY,120626,4,1,5,DOWNDOWN,0.15,0
YY,120626,4,1,5,DOWNUP,0.25,0
YY,120626,4,1,5,UPDOWN,0.1,0
YY,120626,4,1,5,UPUP,0.85,1
YY,120626,5,1,6,DOWNDOWN,0.775,1
YY,120626,5,1,6,DOWNUP,0.275,0
YY,120626,5,1,6,UPDOWN,0.25,0
YY,120626,5,1,6,UPUP,0.2,0
YY,120626,6,1,7,DOWNDOWN,0.825,1
YY,120626,6,1,7,DOWNUP,0.15,0
YY,120626,6,1,7,UPDOWN,0.2,0
YY,120626,6,1,7,UPUP,0.15,0
YY,120626,7,1,8,DOWNDOWN,0.275,0
YY,120626,7,1,8,DOWNUP,0.25,0
YY,120626,7,1,8,UPDOWN,0.15,0
YY,120626,7,1,8,UPUP,0.9,1
YY,120626,8,1,9,DOWNDOWN,0.875,1
YY,120626,8,1,9,DOWNUP,0.075,0
YY,120626,8,1,9,UPDOWN,0.15,0
YY,120626,8,1,9,UPUP,0.15,0
YY,120626,9,1,10,DOWNDOWN,0.2,0
YY,120626,9,1,10,DOWNUP,0.2,0
YY,120626,9,1,10,UPDOWN,0.175,0
YY,120626,9,1,10,UPUP,0.825,1
YY,120626,10,1,11,DOWNDOWN,0.2,0
YY,120626,10,1,11,DOWNUP,0.15,0
YY,120626,10,1,11,UPDOWN,0.225,0
YY,120626,10,1,11,UPUP,0.85,1
YY,120626,11,1,12,DOWNDOWN,0.8,1
YY,120626,11,1,12,DOWNUP,0.15,0
YY,120626,11,1,12,UPDOWN,0.225,0
YY,120626,11,1,12,UPUP,0.2,0
YY,120626,12,1,13,DOWNDOWN,0.775,1
YY,120626,12,1,13,DOWNUP,0.275,0
YY,120626,12,1,13,UPDOWN,0.15,0
YY,120626,12,1,13,UPUP,0.175,0
YY,120626,13,1,14,DOWNDOWN,0.825,1
YY,120626,13,1,14,DOWNUP,0.175,0
YY,120626,13,1,14,UPDOWN,0.2,0
YY,120626,13,1,14,UPUP,0.1,0
YY,120626,14,1,15,DOWNDOWN,0.125,0
YY,120626,14,1,15,DOWNUP,0.225,0
YY,120626,14,1,15,UPDOWN,0.225,0
YY,120626,14,1,15,UPUP,0.9,1
YY,120626,15,1,16,DOWNDOWN,0.925,1
YY,120626,15,1,16,DOWNUP,0.15,0
YY,120626,15,1,16,UPDOWN,0.15,0
YY,120626,15,1,16,UPUP,0.175,0
YY,120626,16,1,17,DOWNDOWN,0.05,0
YY,120626,16,1,17,DOWNUP,0.225,0
YY,120626,16,1,17,UPDOWN,0.275,0
YY,120626,16,1,17,UPUP,0.775,1
YY,120626,17,1,18,DOWNDOWN,0.8,1
YY,120626,17,1,18,DOWNUP,0.175,0
YY,120626,17,1,18,UPDOWN,0.2,0
YY,120626,17,1,18,UPUP,0.2,0
YY,120626,18,1,19,DOWNDOWN,0.95,1
YY,120626,18,1,19,DOWNUP,0.15,0
YY,120626,18,1,19,UPDOWN,0.3,0
YY,120626,18,1,19,UPUP,0.175,0
YY,120626,19,1,20,DOWNDOWN,0.9,1
YY,120626,19,1,20,DOWNUP,0.25,0
YY,120626,19,1,20,UPDOWN,0.2,0
YY,120626,19,1,20,UPUP,0.15,0
YY,120626,20,1,21,DOWNDOWN,0.125,0
YY,120626,20,1,21,DOWNUP,0.175,0
YY,120626,20,1,21,UPDOWN,0.225,0
YY,120626,20,1,21,UPUP,0.9,1
YY,120626,21,1,22,DOWNDOWN,0.175,0
YY,120626,21,1,22,DOWNUP,0.2,0
YY,120626,21,1,22,UPDOWN,0.125,0
YY,120626,21,1,22,UPUP,0.825,1
YY,120626,22,1,23,DOWNDOWN,0.8,1
YY,120626,22,1,23,DOWNUP,0.15,0
YY,120626,22,1,23,UPDOWN,0.225,0
YY,120626,22,1,23,UPUP,0.225,0
YY,120626,23,1,24,DOWNDOWN,0.75,1
YY,120626,23,1,24,DOWNUP,0.15,0
YY,120626,23,1,24,UPDOWN,0.175,0
YY,120626,23,1,24,UPUP,0.25,0
YY,120626,24,1,25,DOWNDOWN,0.175,0
YY,120626,24,1,25,DOWNUP,0.225,0
YY,120626,24,1,25,UPDOWN,0.125,0
YY,120626,24,1,25,UPUP,0.7,1
YY,120626,25,1,26,DOWNDOWN,0.825,1
YY,120626,25,1,26,DOWNUP,0.175,0
YY,120626,25,1,26,UPDOWN,0.125,0
YY,120626,25,1,26,UPUP,0.225,0
YY,120626,26,1,27,DOWNDOWN,0.75,1
YY,120626,26,1,27,DOWNUP,0.15,0
YY,120626,26,1,27,UPDOWN,0.15,0
YY,120626,26,1,27,UPUP,0.225,0
YY,120626,27,1,28,DOWNDOWN,0.9,1
YY,120626,27,1,28,DOWNUP,0.125,0
YY,120626,27,1,28,UPDOWN,0.125,0
YY,120626,27,1,28,UPUP,0.175,0
YY,120626,28,1,29,DOWNDOWN,0.275,0
YY,120626,28,1,29,DOWNUP,0.175,0
YY,120626,28,1,29,UPDOWN,0.85,1
YY,120626,28,1,29,UPUP,0.15,0
YY,120626,29,1,30,DOWNDOWN,0.1,0
YY,120626,29,1,30,DOWNUP,0.1,0
YY,120626,29,1,30,UPDOWN,0.1,0
YY,120626,29,1,30,UPUP,0.75,1
YY,120626,30,1,31,DOWNDOWN,0.875,1
YY,120626,30,1,31,DOWNUP,0.175,0
YY,120626,30,1,31,UPDOWN,0.275,0
YY,120626,30,1,31,UPUP,0.125,0
YY,120626,31,1,32,DOWNDOWN,0.175,0
YY,120626,31,1,32,DOWNUP,0.25,0
YY,120626,31,1,32,UPDOWN,0.125,0
YY,120626,31,1,32,UPUP,0.875,1
YY,120626,32,1,33,DOWNDOWN,0.225,0
YY,120626,32,1,33,DOWNUP,0.15,0
YY,120626,32,1,33,UPDOWN,0.15,0
YY,120626,32,1,33,UPUP,0.875,1
YY,120626,33,1,34,DOWNDOWN,0.15,0
YY,120626,33,1,34,DOWNUP,0.175,0
YY,120626,33,1,34,UPDOWN,0.225,0
YY,120626,33,1,34,UPUP,0.75,1
YY,120626,34,1,35,DOWNDOWN,0.775,1
YY,120626,34,1,35,DOWNUP,0.2,0
YY,120626,34,1,35,UPDOWN,0.125,0
YY,120626,34,1,35,UPUP,0.2,0
YY,120626,35,1,36,DOWNDOWN,0.9,1
YY,120626,35,1,36,DOWNUP,0.15,0
YY,120626,35,1,36,UPDOWN,0.1,0
YY,120626,35,1,36,UPUP,0.125,0
YY,120626,36,1,37,DOWNDOWN,0.75,1
YY,120626,36,1,37,DOWNUP,0.225,0
YY,120626,36,1,37,UPDOWN,0.3,0
YY,120626,36,1,37,UPUP,0.075,0
YY,120626,37,1,38,DOWNDOWN,0.9,1
YY,120626,37,1,38,DOWNUP,0.35,0
YY,120626,37,1,38,UPDOWN,0.1,0
YY,120626,37,1,38,UPUP,0.15,0
YY,120626,38,1,39,DOWNDOWN,0.875,1
YY,120626,38,1,39,DOWNUP,0.2,0
YY,120626,38,1,39,UPDOWN,0.125,0
YY,120626,38,1,39,UPUP,0.15,0
YY,120626,39,1,40,DOWNDOWN,0.125,0
YY,120626,39,1,40,DOWNUP,0.125,0
YY,120626,39,1,40,UPDOWN,0.175,0
YY,120626,39,1,40,UPUP,0.825,1
YY,120626,40,2,1,DOWNDOWN,0.25,0
YY,120626,40,2,1,DOWNUP,0.15,0
YY,120626,40,2,1,UPDOWN,0.125,0
YY,120626,40,2,1,UPUP,0.8,1
YY,120626,41,2,2,DOWNDOWN,0.775,1
YY,120626,41,2,2,DOWNUP,0.125,0
YY,120626,41,2,2,UPDOWN,0.05,0
YY,120626,41,2,2,UPUP,0.2,0
YY,120626,42,2,3,DOWNDOWN,0.875,1
YY,120626,42,2,3,DOWNUP,0.275,0
YY,120626,42,2,3,UPDOWN,0.25,0
YY,120626,42,2,3,UPUP,0.2,0
YY,120626,43,2,4,DOWNDOWN,0.25,0
YY,120626,43,2,4,DOWNUP,0.175,0
YY,120626,43,2,4,UPDOWN,0.15,0
YY,120626,43,2,4,UPUP,0.8,1
YY,120626,44,2,5,DOWNDOWN,0.9,1
YY,120626,44,2,5,DOWNUP,0.175,0
YY,120626,44,2,5,UPDOWN,0.225,0
YY,120626,44,2,5,UPUP,0.15,0
YY,120626,45,2,6,DOWNDOWN,0.925,1
YY,120626,45,2,6,DOWNUP,0.275,0
YY,120626,45,2,6,UPDOWN,0.25,0
YY,120626,45,2,6,UPUP,0.225,0
YY,120626,46,2,7,DOWNDOWN,0.1,0
YY,120626,46,2,7,DOWNUP,0.3,0
YY,120626,46,2,7,UPDOWN,0.225,0
YY,120626,46,2,7,UPUP,0.75,1
YY,120626,47,2,8,DOWNDOWN,0.825,1
YY,120626,47,2,8,DOWNUP,0.125,0
YY,120626,47,2,8,UPDOWN,0.275,0
YY,120626,47,2,8,UPUP,0.15,0
YY,120626,48,2,9,DOWNDOWN,0.15,0
YY,120626,48,2,9,DOWNUP,0.25,0
YY,120626,48,2,9,UPDOWN,0.15,0
YY,120626,48,2,9,UPUP,0.825,1
YY,120626,49,2,10,DOWNDOWN,0.925,1
YY,120626,49,2,10,DOWNUP,0.15,0
YY,120626,49,2,10,UPDOWN,0.1,0
YY,120626,49,2,10,UPUP,0.175,0
YY,120626,50,2,11,DOWNDOWN,0.875,1
YY,120626,50,2,11,DOWNUP,0.175,0
YY,120626,50,2,11,UPDOWN,0.3,0
YY,120626,50,2,11,UPUP,0.275,0
YY,120626,51,2,12,DOWNDOWN,0.25,0
YY,120626,51,2,12,DOWNUP,0.225,0
YY,120626,51,2,12,UPDOWN,0.15,0
YY,120626,51,2,12,UPUP,0.9,1
YY,120626,52,2,13,DOWNDOWN,0.9,1
YY,120626,52,2,13,DOWNUP,0.075,0
YY,120626,52,2,13,UPDOWN,0.25,0
YY,120626,52,2,13,UPUP,0.2,0
YY,120626,53,2,14,DOWNDOWN,0.2,0
YY,120626,53,2,14,DOWNUP,0.075,0
YY,120626,53,2,14,UPDOWN,0.075,0
YY,120626,53,2,14,UPUP,0.75,1
YY,120626,54,2,15,DOWNDOWN,0.225,0
YY,120626,54,2,15,DOWNUP,0.15,0
YY,120626,54,2,15,UPDOWN,0.25,0
YY,120626,54,2,15,UPUP,0.825,1
YY,120626,55,2,16,DOWNDOWN,0.875,1
