branch_index,branch,seed,pair_index,pair,scale_h_q95_exposed,crest_start,crest_end,trough_start,trough_end,predicted_return,timing_tolerance,observed_return,local_reconstruction,timing_hit,timing_error,mirror_mae,persistence_mae,no_return_mae,source_hidden_trough,neighbour_hidden_crest,direct_neighbour_transfer,transfer_lag,exact_transfer_overlap,orientation_eligible,orientation_flip,orientation_before,orientation_after,final_source_x,final_neighbour_x
1,c4,78,15,1-6,0.2855203323066222,148,164,228,234,292,16,308,1,1,16,1.109978663297788,0.5476937669156281,0.49069423587507516,250,,0,,0.3248126496962628,1,0,-1,-1,1.5961996530218205,0.6666018794847766
1,c4,78,16,1-7,0.24426525831222506,29,39,163,168,287,31,301,1,1,14,1.5286226420144768,0.5009618900700509,0.4192086601972881,254,,0,,0.30200882297535353,1,0,-1,-1,1.6170789033235249,0.10345671311632683
1,c4,78,21,2-3,0.1646090239286419,141,152,202,208,252,13,277,1,0,25,1.7596933402648074,0.8521937538263057,0.8409113353255313,269,267,0,-2,0.2265071805071234,1,0,-1,-1,0.016623526183046185,0.04266045438175141
1,c4,78,22,2-4,0.30386251807212816,84,94,182,186,270,22,287,1,1,17,1.2823526501021087,0.562371838781044,0.4357174502969559,261,,0,,0.25542155365205216,1,0,-1,-1,0.001007672461183106,0.03654069144383354
1,c4,78,23,2-5,0.14831721410155294,94,101,196,203,291,24,257,1,0,34,1.1681865478265199,0.8813259465825045,0.7791103154862051,272,,0,,0.27072485306778704,1,0,-1,-1,0.01853727478894837,0.8618661509542769
1,c4,78,24,2-6,0.1876015551388263,159,165,210,223,255,12,285,1,0,30,1.3679668291116083,0.7375168522663986,0.6134305029175674,250,,0,,0.32836171760716854,1,0,-1,-1,0.009752238551276006,0.6590103943388887
1,c4,78,25,2-7,0.3732226386666295,88,96,181,207,266,22,372,1,0,106,1.1739464156360804,0.3743690826827185,0.3507122895565857,254,,0,,0.2849642223826076,1,0,-1,-1,0.004442946775442381,0.11546589765217176
1,c4,78,26,2-8,0.2184597007930278,161,166,213,249,260,12,408,1,0,148,1.6875309306698736,0.3777941101902453,0.451963198705341,256,,0,,0.37147539705525773,1,0,-1,-1,0.003957873772660881,0.10923591547817922
1,c4,78,28,2-10,0.18262758627533912,184,195,236,249,277,11,255,1,0,22,1.172533874835329,0.6613886677237331,0.5701317233760956,271,,0,,0.21933147475419207,1,0,-1,-1,0.0007594683818247785,0.010250350916501751
1,c4,78,32,3-6,0.24032071083784098,153,157,243,249,329,22,274,1,0,55,0.9802643077428281,0.5985432300022949,0.5816332446237061,250,,0,,0.28877078546501067,1,0,-1,-1,1.0943945403973585,0.7161872051110346
1,c4,78,33,3-7,0.12591284997761243,89,93,183,189,273,23,250,1,1,23,2.053089604601454,1.2486391855258778,0.8335252813692703,258,273,1,15,0.4483958688543243,1,0,-1,-1,1.8103936548620725,0.1661115038491848
1,c4,78,36,3-10,0.25754711627960153,49,61,192,238,323,33,359,1,0,36,1.2986392466126264,0.3766613318369373,0.399046570897864,259,,0,,0.2904653761003028,1,0,-1,-1,0.009331384433353573,0.03359781996042555
1,c4,78,38,4-5,0.17315714433789237,80,84,191,249,298,27,325,1,1,27,1.0694817786119641,0.660980831942667,0.578237945775677,250,,0,,0.3047588519363708,1,0,-1,-1,0.06068071638023352,0.7241790200834405
1,c4,78,40,4-7,0.2352084264159201,85,94,180,188,266,22,291,1,0,25,1.4052475246155622,0.676823589288352,0.6255319337277315,258,,0,,0.33653356910262483,1,0,-1,-1,0.023270474299829386,0.12633817342107526
1,c4,78,41,4-8,0.2618475615978241,62,70,173,187,276,26,404,1,0,128,1.548052776485506,0.5088744524461383,0.5999756907797323,256,,0,,0.3050481788499953,1,0,-1,-1,0.008313182398159959,0.121781366928651
1,c4,78,42,4-9,0.2262833572924137,197,206,244,249,282,10,294,1,0,12,1.0310894861154427,0.5930497459736216,0.4803599308685864,261,,0,,0.3068773135458373,1,0,-1,-1,0.010152473418592706,0.028838581389893862
1,c4,78,43,4-10,0.18863076493144035,59,65,197,202,329,33,339,1,1,10,1.0725243141229814,0.7202704552983008,0.6662379107171567,259,,0,,0.4117233460405473,1,0,-1,-1,0.001504047241772319,0.03072633951157628
1,c4,78,44,4-11,0.20811689347028728,169,174,235,243,296,16,267,1,0,29,1.2175699675209164,0.6313013216831505,0.6381550849158166,258,,0,,0.3947358571535154,1,0,-1,-1,6.494950603390269e-05,0.02790512240945354
1,c4,78,46,5-7,0.22273059859871863,34,43,181,188,319,35,326,1,1,7,1.0891638393860334,0.3340335615813259,0.3828519330814629,253,424,0,171,0.24515246045897804,1,0,-1,-1,1.0298862413167627,1.1426470452630242
1,c4,78,47,5-8,0.28719453811645507,122,130,190,249,250,15,439,1,0,189,1.7366623667486345,0.4583886003142919,0.36134897919950115,253,,0,,0.25198376207957346,1,0,-1,-1,0.26967352325438915,0.8361740670618114
1,c4,78,48,5-9,0.19531130790710438,78,83,212,236,341,33,258,1,0,83,1.59104931417531,0.6888894327032813,0.6691647282296822,250,398,0,148,0.34404419550665133,1,0,-1,-1,0.4255030090515692,0.7683622846845612
1,c4,78,49,5-10,0.2224188633263109,184,189,241,249,293,13,333,1,0,40,1.2027599877146178,0.42248331410539386,0.4455168561763077,250,,0,,0.24359537206931337,1,0,-1,-1,0.010859427666399548,0.7618693780177128
1,c4,78,51,6-7,0.20072510764002777,69,76,223,249,370,37,416,1,0,46,0.7168853555192373,0.5365024292453525,0.4572403972675334,250,,0,,0.3928105285074579,1,0,-1,-1,0.6632879856108875,0.7981642805095649
1,c4,78,52,6-8,0.1909486800432203,160,166,227,239,288,16,413,1,0,125,1.1596271606144177,0.5173945980412765,0.5589054788125118,250,,0,,0.3041606100325912,1,0,-1,-1,0.23566283000408397,0.7518573637957038
1,c4,78,53,6-9,0.2329354725778102,74,84,184,190,284,25,331,1,0,47,1.470159745359605,0.5100389722598484,0.42498631242524376,250,,0,,0.21867597498216323,1,0,-1,-1,0.20726816824318842,0.6628638846645031
1,c4,78,54,6-10,0.13297054246068,50,60,158,167,256,25,333,1,0,77,1.5017261261587773,0.5992178571833978,0.5566794277678131,256,,0,,0.3236080424217778,1,0,-1,-1,0.012318227299841323,0.713257811897647
1,c4,78,55,6-11,0.17834097519516925,162,166,226,238,286,15,422,1,0,136,1.5204923556461196,0.7725741278355024,0.7833176844856846,255,,0,,0.37926422852513236,1,0,-1,-1,0.0003600698087834031,0.6947696256242115
1,c4,78,56,7-8,0.25880256593227385,35,43,162,168,281,30,403,1,0,122,2.2625937566700185,0.6544032206324305,0.4017913975948856,255,,0,,0.31080486762588705,1,0,-1,-1,0.15078263830642222,0.0
1,c4,78,57,7-9,0.1536164678633213,109,114,217,232,320,26,320,1,1,0,1.1853120197830025,0.5581468175934529,0.5564629446547792,263,,0,,0.24035768164781152,1,0,-1,-1,0.2725296572979564,0.11245704226687957
1,c4,78,58,7-10,0.17148160189390171,175,180,220,229,260,10,337,1,0,77,1.4592043107025348,0.5721806209489506,0.5693617776386106,258,400,0,142,0.3185809272809914,1,0,-1,-1,0.008701950438894976,0.1143527478645734
1,c4,78,59,7-11,0.19634472653269766,35,40,161,167,282,31,317,1,0,35,1.2019234846629323,1.1014208378541972,0.4585954492925679,257,,0,,0.3088172929599972,1,0,-1,-1,0.0003075116832254307,0.10541134198914696
1,c4,78,61,8-10,0.18983829021453852,128,133,199,214,265,17,404,1,0,139,2.3719881187033978,0.31495755669446585,0.32388724234495164,257,,0,,0.16919429142950554,1,0,-1,-1,0.004185230143242864,0.12988680844830996
1,c4,78,62,8-11,0.23887195885181417,165,170,216,227,262,12,429,1,0,167,1.5230079698939663,3.3386682556457026,0.3787600428520027,256,,0,,0.3060009000126455,1,0,-1,-1,0.00015169392828721687,0.10478445008529344
1,c4,79,0,0-1,0.2264953680336475,17,25,176,181,327,38,443,1,0,116,1.043699125894688,0.36624672888665494,0.40304005999840886,255,,0,,0.19863333377318326,1,0,-1,-1,2.602976489858515,0.0
1,c4,79,3,0-4,0.27056019753217675,9,17,145,151,273,32,307,1,0,34,1.1289822080470633,0.4507933100148604,0.44842611578729374,250,,0,,0.2700926143203878,1,0,-1,-1,1.644196428509962,1.8258801580257573
1,c4,79,4,0-5,0.23486903980374332,40,45,177,182,309,33,447,1,0,138,1.2596602683213702,0.4331243697777481,0.4393822354232425,254,,0,,0.25821541951134225,1,0,-1,-1,1.858630506376132,2.3254381802358566
1,c4,79,5,0-6,0.2924149841070173,73,80,176,185,272,24,,0,0,,1.3101799143300616,0.9414728901515316,0.2955456624093389,254,,0,,0.3019040373613301,0,0,-1,0,1.0515608079876169,2.1472341668636736
1,c4,79,6,0-7,0.17992777451872824,23,27,161,167,295,34,292,1,1,3,1.01493347843408,2.1587991198886862,0.7103827876082098,253,352,0,99,0.2780916106374759,1,0,-1,-1,0.4143898300888428,1.96681315272565
1,c4,79,9,0-10,0.157235637307167,151,156,220,245,284,16,294,1,1,10,1.2508668655876003,1.068022647887692,0.6603615573073655,253,,0,,0.2944425299338374,1,0,-1,-1,2.658850700418551,2.2379834148788653
1,c4,79,10,0-11,0.14387357160449024,193,201,245,249,289,11,272,1,0,17,2.2767245979041135,0.9811900694191568,0.9056284896076854,250,,0,,0.3348174187283569,1,0,-1,-1,0.5785963685579552,2.423365029134503
1,c4,79,11,1-2,0.16997845396399483,198,207,243,249,279,10,316,1,0,37,1.7525241542324517,0.44986484667106674,0.46726489296651497,261,,0,,0.30605797571768173,1,0,-1,-1,0.16762167164540326,1.7653176621902316
1,c4,79,12,1-3,0.3218753084540367,205,212,231,249,250,10,317,1,0,67,1.761545258384192,0.3192016585884762,0.3449150936287323,256,,0,,0.43764039498544255,1,0,-1,-1,0.6987193272650786,2.4163980797428644
1,c4,79,13,1-4,0.342706774175167,162,170,211,218,252,11,,0,0,,1.5183394442721978,0.2919182169602073,0.3331528727906031,250,,0,,0.2951423935514016,0,0,-1,0,0.9266640695011208,1.5718032965809554
1,c4,79,14,1-5,0.20733746066689482,163,168,243,249,318,19,313,1,1,5,1.0740500029703612,0.39550579210160003,0.4053567724120515,263,,0,,0.18926195595763634,1,0,-1,-1,1.5030343017411212,2.2700225982048967
1,c4,79,15,1-6,0.238742608577013,167,173,214,222,255,11,286,1,0,31,1.435235409224779,0.4220829413779942,0.42925199295182326,257,,0,,0.2103834924927708,1,0,-1,-1,0.9194897790551252,2.197458232614
1,c4,79,16,1-7,0.29755430966615615,163,170,228,240,286,15,,0,0,,1.2825882337038215,0.24884365946344741,0.27841832989352217,250,,0,,0.3757289422603869,0,0,-1,0,0.1790018692260687,2.105690288114912
1,c4,79,17,1-8,0.2127899721264839,54,61,208,249,355,37,252,1,0,103,0.8779743117083563,0.6143654099373853,0.6158643214325923,264,,0,,0.42498345132486365,1,0,-1,-1,1.1165901135954064,2.6022983328981533
1,c4,79,18,1-9,0.2065409667789936,158,162,211,224,260,13,,0,0,,1.1718203368674325,0.35855347598467924,0.3083243079985624,250,,0,,0.22010298904202627,0,0,-1,0,1.4219509721120633,2.0942923518552172
1,c4,79,19,1-10,0.12031119652092447,182,187,229,249,271,11,259,1,0,12,1.2937522504703172,0.6471187998091036,0.6273416938085813,273,,0,,0.21110958530207452,1,0,-1,-1,2.480665553231584,2.151937354104766
1,c4,79,20,1-11,0.17837164327502245,198,208,234,240,260,10,321,1,0,61,1.1259839938338245,0.5355543512549941,0.4232887152972263,264,,0,,0.25660328043559094,1,0,-1,-1,0.33335042839524825,2.2361798761232605
1,c4,79,23,2-5,0.3228219598531723,101,107,185,195,263,20,,0,0,,1.3877189334866276,0.1747377285018174,0.2924115114544884,260,,0,,0.19210525020436992,0,0,-1,0,0.06551923298397842,0.5818383359770938
1,c4,79,24,2-6,0.14178777635097503,109,117,208,212,299,23,316,1,1,17,1.1484771892847006,0.5891523807923125,0.6441445386692018,257,,0,,0.21986234579017086,1,0,-1,-1,0.10558998993254658,0.46606208644043395
1,c4,79,25,2-7,0.2347065478563308,105,115,186,214,257,18,296,1,0,39,1.296964214037213,0.3234784164448642,0.3220086665898433,250,,0,,0.32376923432096055,1,0,-1,-1,0.016707494598178198,0.19390668502202665
1,c4,79,26,2-8,0.2287174932658672,197,203,241,249,279,10,254,1,0,25,1.0958417456044944,0.4752733530432501,0.4559307245635556,261,,0,,0.372682777427692,1,0,-1,-1,0.07075512517332473,0.4963990427088834
1,c4,79,27,2-9,0.14546818062663064,98,104,177,182,250,19,422,1,0,172,1.6885123159981423,0.467091077515257,0.42502697377622806,250,,0,,0.18395574156551098,1,0,-1,-1,0.13711675170987395,0.20564049900007925
1,c4,79,28,2-10,0.19554195031523697,105,113,205,216,297,23,297,1,1,0,1.20550721099573,0.3880690385886328,0.408713998786549,250,,0,,0.23970519574852373,1,0,-1,-1,0.10363803222915886,0.22197330819782382
1,c4,79,32,3-6,0.22620966508984547,112,117,184,203,251,17,317,1,0,66,1.0551971868618921,1.6110118455875282,0.590105760566722,255,,0,,0.3149738742103827,1,0,-1,-1,0.5186786292583272,0.892104663929415
1,c4,79,33,3-7,0.2862587645649909,110,116,222,239,328,27,395,1,0,67,0.8887462762428665,1.910728179772251,0.566219026562005,253,,0,,0.4077246056077139,1,0,-1,-1,0.09969332917692596,0.6179980768759865
1,c4,79,34,3-8,0.37807255834341,53,65,163,171,261,25,,0,0,,1.2034810969742744,0.7693793518132741,0.38990028164275087,257,,0,,0.3255441371754767,0,0,-1,0,0.3358814565646786,0.8709337112750153
1,c4,79,35,3-9,0.26911944597959514,150,160,211,246,262,13,269,1,1,7,1.3225390862706285,0.5727365902317146,0.4910570930198106,253,,0,,0.24673824837493064,1,0,-1,-1,0.5832119524612779,0.5335633555182018
1,c4,79,36,3-10,0.23485894426703416,143,155,208,213,261,14,262,1,1,1,1.654531110701499,0.8348351008524191,0.4475834217130158,253,,0,,0.2666441449022147,1,0,-1,-1,0.6791181128822229,0.6484771186291733
1,c4,79,37,3-11,0.2481890365481376,174,182,219,229,256,10,368,1,0,112,1.2817051348335518,0.6765369655572522,0.5659006490078023,250,,0,,0.3805542364345734,1,0,-1,-1,0.12831033907144845,0.6449049771431414
1,c4,79,39,4-6,0.2504954621195793,13,18,144,153,270,32,281,1,1,11,1.5159574455649967,0.49427473405728534,0.5069889370586429,250,,0,,0.2306353589095178,1,0,-1,-1,0.6613067160738241,0.5078214673356175
1,c4,79,41,4-8,0.276800902187824,82,92,194,199,296,26,257,1,0,39,1.4086030651063766,0.5204872762496443,0.519258872237565,266,,0,,0.3145653291579687,1,0,-1,-1,0.6477363463024179,0.4414593904125421
1,c4,79,43,4-10,0.2082056969404219,2,10,135,141,260,32,259,1,1,1,2.0469809759371596,0.5756596144073628,0.5714050837158974,250,,0,,0.3288731056190652,1,0,-1,-1,1.0816575031327018,0.19692430204128047
1,c4,79,44,4-11,0.24920035526156398,85,94,183,193,272,23,278,1,1,6,1.1528313875389489,0.7101449726795593,0.5669003092250489,250,,0,,0.4968073682052267,1,0,-1,-1,0.18017817715198126,0.19157564098219396
1,c4,79,45,5-6,0.25468955636024465,69,75,177,209,279,26,415,1,0,136,1.1906737620733943,0.32862558548808746,0.3358808627573536,256,,0,,0.26375897288403416,1,0,-1,-1,0.6382586426709951,0.946318397126777
1,c4,79,46,5-7,0.22582683861255645,42,49,169,212,289,30,274,1,1,15,1.1765708093551563,0.5943907580749425,0.505987056971386,253,,0,,0.45217475685602093,1,0,-1,-1,0.17481301826107012,0.6889121412807352
1,c4,79,47,5-8,0.3849606841802596,119,127,241,249,355,29,411,1,0,56,1.1277806566050697,0.2889095607234234,0.29254435716759836,262,,0,,0.3192023200469235,1,0,-1,-1,0.4570389285409073,0.9318687936618129
1,c4,79,48,5-9,0.319111755490303,128,137,233,237,329,24,,0,0,,1.0491240491173235,0.22931822320533707,0.2601971315469781,250,354,0,104,0.15189064550933049,0,0,-1,0,0.6814904052804969,0.6115944356494117
1,c4,79,50,5-11,0.26950076520442956,119,124,204,228,284,20,272,1,1,12,1.5190072515529178,0.4381559194735202,0.3969966711946636,250,,0,,0.27163892162067327,1,0,-1,-1,0.16350128289510465,0.6955011953450293
1,c4,79,51,6-7,0.19963385462760924,111,116,228,239,340,28,394,1,0,54,1.0665706807892599,1.9313627065839134,0.5342832001568545,254,348,0,94,0.28636309344199573,1,0,-1,-1,0.13955639667485176,0.5473853953897017
1,c4,79,52,6-8,0.17214346006512637,138,143,234,245,325,23,250,1,0,75,1.3574471257369978,1.399960239191007,0.8966773024491338,268,291,1,23,0.21581014955705824,1,0,-1,-1,0.7200469189302452,0.0
1,c4,79,53,6-9,0.2516110897064202,68,80,175,246,270,24,283,1,1,13,1.3641373474565062,0.5529984101277737,0.49206945938102387,253,335,0,82,0.3198267478273933,1,0,-1,-1,0.6088776660532129,0.5271177277634146
1,c4,79,54,6-10,0.1183761920779943,111,116,195,206,274,20,262,1,1,12,1.333275723252636,1.2448647682759733,0.9376433389893006,254,,0,,0.2050707715853669,1,0,-1,-1,1.3151565082466592,0.5605638902339115
1,c4,79,55,6-11,0.13289767578244208,136,143,212,224,281,18,278,1,1,3,1.8907634556632533,1.1206713005580387,1.0305937005227983,257,,0,,0.31888705671785766,1,0,-1,-1,0.23392430495953687,0.5928559376684058
1,c4,79,56,7-8,0.2313814438879488,88,95,188,238,281,24,291,1,1,10,1.474016572552998,1.4093385369136922,0.7229688057913861,256,,0,,0.17773223640520205,1,0,-1,-1,0.13025614081647283,0.5961652984730572
1,c4,79,57,7-9,0.22327466011047348,23,35,163,169,291,32,353,1,0,62,0.9918622165265425,0.6337864818101857,0.4799846006631094,252,,0,,0.294923217107611,1,0,-1,-1,0.16666983343936861,0.0
1,c4,79,58,7-10,0.1767007537186141,106,114,186,216,258,18,294,1,0,36,1.3963189355118175,1.3037640045341632,0.7561454484983374,252,348,0,96,0.376900976005811,1,0,-1,-1,0.21400128722039885,0.26806462606191
1,c4,79,59,7-11,0.16535085886716835,88,97,180,217,263,21,274,1,1,11,1.30527738054726,0.9849642570234168,0.9235557657158966,250,348,0,98,0.34485764921482553,1,0,-1,-1,0.04686404371003807,0.266148246277861
1,c4,79,60,8-9,0.16351863220334048,136,141,200,246,259,15,287,1,0,28,1.1220402199799655,0.8453568751221783,0.9723613864655065,268,469,0,201,0.2673260683766809,1,0,-1,-1,1.014036510966167,0.5599024960895647
1,c4,79,62,8-11,0.25546431541442866,177,182,239,249,296,15,337,1,0,41,1.0528249554540967,0.6129421853789403,0.4770845345853207,264,,0,,0.2579531836887854,1,0,-1,-1,0.13165708309418153,0.608716431383011
1,c4,79,64,9-11,0.20530763342976552,134,140,200,229,260,15,270,1,1,10,1.1171886299640337,0.6658573383414726,0.5482874808709243,250,,0,,0.2865431017458436,1,0,-1,-1,0.20230666116546622,0.3035409953904022
1,c4,79,65,10-11,0.11158109009265899,142,146,206,249,266,15,259,1,1,7,1.6661346480229382,1.0397629236583024,0.8517173456133114,250,,0,,0.28900793378067363,1,0,-1,-1,0.37825389476998394,0.0
1,c4,80,2,0-3,0.3138386353850363,25,33,163,221,293,33,432,1,0,139,1.0158613889042434,0.3281206133146123,0.2929118836936496,250,,0,,0.3450025880601154,1,0,-1,-1,0.4395382114624986,1.3226158298395916
1,c4,80,3,0-4,0.255595903098583,81,86,245,249,404,40,437,1,1,33,0.7417986152784565,0.4019964346180916,0.38989406318911723,250,,0,,0.31311162955343985,1,0,-1,-1,0.06618840732058218,0.188727667790319
1,c4,80,5,0-6,0.22224143296480178,163,171,245,249,319,19,324,1,1,5,1.3473570051155628,0.4532943055095433,0.4003344561190551,250,,0,,0.369694622698595,1,0,-1,-1,0.17318389799110592,0.13466946014994632
1,c4,80,6,0-7,0.21217692494392387,111,118,184,193,250,17,325,1,0,75,1.1786057526523384,0.32470797039695243,0.36189614471797904,261,,0,,0.24255891001608432,1,0,-1,-1,0.2445406728096093,0.22958820867229868
1,c4,80,7,0-8,0.15416118800640105,112,118,189,223,260,18,269,1,1,9,1.4276220592971742,0.8629832835578299,0.8518515539196468,250,,0,,0.3527455452268949,1,0,-1,-1,0.4607077598784146,0.1424209221318071
1,c4,80,9,0-10,0.18770367130637167,59,64,175,221,286,28,464,1,0,178,1.3464076196078458,0.40268932520235967,0.40172200360753774,250,,0,,0.23373167252844024,1,0,-1,-1,0.05096242332090429,0.0
1,c4,80,11,1-2,0.2076924853026865,144,153,204,219,255,13,383,1,0,128,1.2837173794991021,0.4397747214500945,0.41765315374458306,250,,0,,0.34861923771392567,1,0,-1,-1,0.056160388572060405,0.20305242194415707
1,c4,80,12,1-3,0.13272928223013877,138,142,231,244,320,23,306,1,1,14,1.3969279574119189,0.7466226279451319,0.7315837322855566,252,,0,,0.2733382560691995,1,0,-1,-1,0.0439032908903538,1.5841574189517589
1,c4,80,13,1-4,0.1860374979674813,141,153,223,245,293,18,441,1,0,148,0.9996742480218527,0.6423927366021747,0.4989122683292089,251,,0,,0.31955274948757983,1,0,-1,-1,0.006147492490077006,0.19804449385408848
1,c4,80,14,1-5,0.21391868814825993,121,127,200,204,273,19,360,1,0,87,1.5222533140945596,1.1813861465954838,0.3860645132600772,255,,0,,0.23056846175478768,1,0,-1,-1,0.04685787668790674,1.4496752151672707
1,c4,80,15,1-6,0.2486695028841495,137,149,214,249,279,17,376,1,0,97,1.7065705145777548,0.44351645561493996,0.47173630035737757,258,,0,,0.2706782458818146,1,0,-1,-1,0.007974982795722,0.1305278542473318
1,c4,80,17,1-8,0.12595088444650168,105,112,186,203,260,19,264,1,1,4,1.6186924357340449,1.7058733156695924,0.8132239425673636,255,,0,,0.30984128484083534,1,0,-1,-1,0.025592268860987945,0.16171186565393855
1,c4,80,18,1-9,0.1791097290813922,33,44,170,179,296,32,378,1,0,82,1.4681389409858019,2.1711066580842435,0.4044251822760306,253,,0,,0.2303949131608777,1,0,-1,-1,0.023437633015642067,0.33577531733144234
1,c4,80,19,1-10,0.13760951310396194,141,145,229,242,313,21,250,1,0,63,1.2801330134180664,3.175393578670244,0.6797191706383187,259,,0,,0.30418042080964175,1,0,-1,-1,0.005955387672985135,0.03644166044099083
1,c4,80,20,1-11,0.20382778570055934,39,51,170,205,289,30,448,1,0,159,1.3014328164780105,0.43622687031455365,0.4424777971831726,283,,0,,0.32664442545258277,1,0,-1,-1,0.008102379670673898,0.0
1,c4,80,22,2-4,0.35602962523698756,147,155,241,249,327,22,399,1,0,72,1.0292168332951446,0.4773119177479415,0.46160843860962886,250,,0,,0.2982516928921815,1,0,-1,-1,0.21818050975870165,0.0
1,c4,80,23,2-5,0.22081404328346252,152,162,236,249,310,19,362,1,0,52,1.079482399907355,0.6453715699494604,0.5643304844057421,250,,0,,0.2604565445694096,1,0,-1,-1,5.120118800050175,1.2917478502177104
1,c4,80,24,2-6,0.20716091915965068,101,105,224,232,343,30,278,1,0,65,0.9485747274926322,0.7083414457811241,0.6010011026242111,250,,0,,0.2714107069148396,1,0,-1,-1,0.8586013717502453,0.2687792734301514
1,c4,80,25,2-7,0.20730749964714046,107,116,206,219,296,23,390,1,0,94,1.212660040620285,0.5033929611698341,0.4671224894185817,250,,0,,0.235240975040415,1,0,-1,-1,1.157761303505561,0.35801916500317227
1,c4,80,27,2-9,0.17300081104040105,35,41,166,170,291,32,475,1,0,184,1.919761018198317,0.6457918516202849,0.5946839546181095,250,,0,,0.3730966622786873,1,0,-1,-1,2.5761726777740956,0.425489003449172
1,c4,80,29,2-11,0.18737232685089106,100,108,244,249,380,34,272,1,0,108,0.9646718300701899,0.8193705493545221,0.6799297591480904,250,,0,,0.2586869746515259,1,0,-1,-1,0.7346330750932217,0.17902108247867812
1,c4,80,31,3-5,0.30337009876966475,187,193,225,249,257,10,368,1,0,111,1.5717208276453867,0.33683364686552764,0.33592513215067626,250,,0,,0.4368088688694262,1,0,-1,-1,1.801597496106688,0.0
1,c4,80,32,3-6,0.18357758149504658,189,194,226,243,258,10,288,1,0,30,2.2331500339840193,0.6798572007408962,0.5974000590983022,250,,0,,0.23453411251405737,1,0,-1,-1,0.4686439597051482,1.5122895096956572
1,c4,80,33,3-7,0.2838873758912084,26,34,157,173,280,31,,0,0,,1.306586835209527,0.2922096862288016,0.2932251302029227,258,,0,,0.4321842837034898,0,0,-1,0,0.4088453153051398,1.4197958925799201
1,c4,80,34,3-8,0.11760120168328284,113,118,196,222,274,20,266,1,1,8,1.6524777024506443,1.1488517882168063,1.176959718353198,250,,0,,0.24690215622947792,1,0,-1,-1,1.351633520886479,1.501472541101447
1,c4,80,35,3-9,0.13580453805625392,117,121,198,215,275,20,290,1,1,15,1.1084433068979596,0.8238490140329631,0.8202601800710071,252,,0,,0.35964425073492223,1,0,-1,-1,1.5866512616704624,1.607846738333561
1,c4,80,36,3-10,0.261014815419912,27,33,142,187,251,28,305,1,0,54,1.2435577680636063,0.4231544149845473,0.4358137284216874,250,,0,,0.35223568076730366,1,0,-1,-1,0.08073875763710751,1.319017499700508
1,c4,80,37,3-11,0.11333223432302474,132,140,198,210,256,15,282,1,0,26,1.1739380703059596,1.0309818376759785,0.9210051578030297,250,,0,,0.31707862973509876,1,0,-1,-1,0.5876302946612676,1.3729385701511003
1,c4,80,38,4-5,0.26632082611322394,81,87,199,210,311,28,401,1,0,90,0.9885703406029661,0.5219265542150904,0.5138286691757935,250,,0,,0.20326092407010093,1,0,-1,-1,0.24956757419802122,1.368448850560505
1,c4,80,39,4-6,0.3294836804270744,143,148,216,239,284,17,414,1,0,130,1.4114866509211488,0.4974701605034896,0.4492450313154426,250,,0,,0.31654465883407656,1,0,-1,-1,0.03233464528086587,0.3078427798877356
1,c4,80,40,4-7,0.19269042909145348,78,83,185,193,287,26,329,1,0,42,1.2509335512078288,0.6110015524642323,0.43507446775358133,252,,0,,0.20789678337417425,1,0,-1,-1,0.07408146849352173,0.3389133479753101
1,c4,80,41,4-8,0.12620681822299956,178,182,216,222,250,10,263,1,0,13,1.1304667485210216,0.806357994906534,0.9948486391535407,250,,0,,0.24803839867685062,1,0,-1,-1,0.15417953160506048,0.300415137650301
1,c4,80,42,4-9,0.148183012008667,36,43,185,215,327,36,412,1,0,85,1.1312150904309424,0.6921312554994633,0.5243050159990478,251,,0,,0.19943510126860733,1,0,-1,-1,0.17749985026739087,0.40653306015338664
1,c4,80,43,4-10,0.22679929807782154,76,83,176,211,269,24,340,1,0,71,1.0235218721837473,0.609945309148815,0.5218055367440604,250,,0,,0.24274625303255584,1,0,-1,-1,0.01289687214755915,0.18723390873765974
1,c4,80,44,4-11,0.2530633047223091,42,47,150,211,253,26,328,1,0,75,1.3031790668472187,0.637386940536578,0.5832599427178626,250,,0,,0.42956210852250565,1,0,-1,-1,0.03287471289539342,0.1831431372937165
1,c4,80,48,5-9,0.23259044364094733,118,132,198,209,264,17,,0,0,,1.6084837270852277,0.9247755642986394,0.383439880482828,253,,0,,0.1904659269292555,0,0,-1,0,1.639127039377126,1.5952066861630994
1,c4,80,50,5-11,0.33704645931720717,131,135,194,208,253,15,336,1,0,83,1.1593463885805564,0.32404918592108717,0.30583599189956395,272,,0,,0.275262675723548,1,0,-1,-1,0.34938874975932654,1.3185531697890367
1,c4,80,51,6-7,0.23053644672036155,63,71,197,205,323,32,254,1,0,69,1.3623023745974387,0.43970216384773575,0.423895669842409,266,,0,,0.33947664901238006,1,0,-1,-1,0.14057785601672315,0.30016774248762235
1,c4,80,52,6-8,0.1911840088665485,102,106,193,243,280,22,276,1,1,4,1.1090652912484724,0.6223177412345762,0.5488400383208285,250,,0,,0.26777170691910607,1,0,-1,-1,0.23186842602006663,0.0
1,c4,80,54,6-10,0.23603728488087647,167,171,216,236,261,12,346,1,0,85,1.3971322638089783,0.4343572025085136,0.41739936757592955,250,,0,,0.3558705437737838,1,0,-1,-1,0.02585075259857692,0.12786786576045778
