split,branch,branch_index,seed,events,weight,rotation_error,no_rotation_error,rotation_gain,wrong_endpoint_error,seed_error,time_error,lag_zero_error,angle_q25_rad,angle_median_rad,angle_q75_rad,spectrum_similarity,seed_spectrum_similarity,time_spectrum_similarity,sum_rotation,sum_no_rotation,sum_wrong,sum_seed,sum_time,sum_lag_zero
development,c4,1,51,404,0.4432313211154084,0.08532170947359342,0.6048196804133781,0.8589303353765236,0.08532170947359342,0.15688393737693127,0.15551748263421777,0.12143780952219625,0.0,3.141592653589793,3.141592653589793,0.9940971351386144,0.9835302727006393,0.983077508911908,0.03781725400980587,0.2680750259862207,0.03781725400980587,0.06953587482536425,0.06889899675949981,0.05382504074788437
development,c4,1,52,413,0.42166454345622717,0.08801439756727833,0.4848007326661928,0.818452424600851,0.08801439756727833,0.17138046901424864,0.2100392904558577,0.1433309433751488,0.0,0.0,3.141592653589793,0.9933019820266863,0.9791692196660812,0.9677141863095098,0.03711255076778129,0.20442327960693463,0.03711255076778129,0.07226506722420724,0.08813581215216233,0.06043757680143246
development,c4,1,53,388,0.4221479326577199,0.10283080005745666,0.49776489952052977,0.7934149230761188,0.10283080005745666,0.14205305765772908,0.15516794227781086,0.12777306746306444,0.0,0.0,3.141592653589793,0.9911397886076803,0.9848272213739121,0.9828681244051469,0.043409809657794673,0.2101304232821693,0.043409809657794673,0.05996740461791821,0.06545946489328311,0.053939136278868025
development,c4,1,54,401,0.39548173669280406,0.1104859963428156,0.5724801867800137,0.8070046808706902,0.1104859963428156,0.1728908426847817,0.20204027124041285,0.1538265723855022,0.0,3.141592653589793,3.141592653589793,0.9896281684617818,0.9748158148692113,0.9664090962529884,0.04369519371389151,0.22640545848998067,0.04369519371389151,0.06837517072325984,0.07990272660717396,0.060835599996519746
development,c4,1,55,400,0.4231910777876943,0.1233300124642619,0.5778393827361701,0.7865669662730969,0.1233300124642619,0.16712073909248598,0.1800367547094726,0.13568664196899238,0.0,3.141592653589793,3.141592653589793,0.9884423608729801,0.9807139893613449,0.9754557441368439,0.052192160898320766,0.24453647116829583,0.052192160898320766,0.0707240056972252,0.07618994826690047,0.057421376256250885
development,c4,1,56,356,0.39847119696045363,0.09622303152273035,0.5078141143674679,0.810515248000569,0.09622303152273035,0.16431441419295034,0.17331144923220357,0.14933520252482668,0.0,0.0,3.141592653589793,0.9923795125143615,0.977109419837863,0.9790131482223041,0.03834210654602582,0.20234929798541765,0.03834210654602582,0.06547456130132068,0.06872721928294478,0.05950577689839945
development,c4,1,57,409,0.32379022290735726,0.11153023054736667,0.565299222863629,0.8027058484489163,0.11153023054736667,0.1268294215934913,0.13682386763437865,0.12470396951616801,0.0,0.0,3.141592653589793,0.9900287227734063,0.9874228520553278,0.9845092664878489,0.0361123982098408,0.18303836138037027,0.0361123982098408,0.04106612668896774,0.0439171411790108,0.04037792608707232
development,c4,1,58,399,0.34824304957437024,0.1189143635845012,0.4454793170668925,0.7330642321007124,0.1189143635845012,0.14782970930852235,0.15220496308271192,0.12033533329059268,0.0,0.0,3.141592653589793,0.9898902727604156,0.9833873467992452,0.982307985086202,0.04141110061286214,0.15513507589768244,0.04141110061286214,0.05148066878729249,0.05300432050427804,0.041905943436664234
development,c4,1,59,395,0.3439939622199823,0.09744551147922724,0.6086894153536299,0.8399093051049453,0.09744551147922724,0.15515926521661283,0.1694842644182141,0.1329482651529269,0.0,3.141592653589793,3.141592653589793,0.9924915753397142,0.9815470362129838,0.9771500964813444,0.03352066759429215,0.20938548374885965,0.03352066759429215,0.053373850417003724,0.058267470878039386,0.04573340050022812
development,c4,1,60,386,0.38735394512262067,0.1067303846674446,0.5888181479575118,0.8187379498446673,0.1067303846674446,0.1570143899928099,0.15105338638380456,0.1371286884563959,0.0,3.141592653589793,3.141592653589793,0.9911198519357536,0.9804576918387082,0.9827758263031122,0.04134243556538953,0.22808103257113715,0.04134243556538953,0.06082014340473664,0.05843443584255261,0.05311733846307572
development,c4,1,61,377,0.40528727192150377,0.10615577240843842,0.5947039657254606,0.8214981259138866,0.10615577240843842,0.15590249654418778,0.17589995546227383,0.11995534650289719,0.0,3.141592653589793,3.141592653589793,0.9915330155210668,0.9826869417653594,0.9753655729424375,0.04302358339813605,0.2410259478697714,0.04302358339813605,0.06318529751014554,0.07129001308041898,0.0486163751365579
development,c4,1,62,404,0.2986225790901924,0.10323469336026415,0.49412301442523354,0.7910749138443849,0.10323469336026415,0.13854328023517629,0.13270529469840445,0.12336326358423415,0.0,0.0,3.141592653589793,0.9913808637924648,0.985657155612371,0.9846941420374975,0.030828210382827244,0.1475562889554836,0.030828210382827244,0.04137215165944362,0.03962642705436178,0.036839055936507215
development,c4,1,63,397,0.3305405381177504,0.08610624816034318,0.5842025099752186,0.8526089041212854,0.08610624816034318,0.14476657902784065,0.17689654084968015,0.13510007878407568,0.0,3.141592653589793,3.141592653589793,0.9934346391477666,0.9849166350011609,0.9737191925577764,0.02846160560222039,0.19310261201694923,0.02846160560222039,0.04785122293332829,0.0584714778036219,0.04465605274103885
development,c4,1,64,412,0.43198256343058467,0.08670422705242353,0.6172112004351759,0.8595225961692025,0.08670422705242353,0.16364923428013017,0.14792997497638033,0.1270256618680222,0.0,3.141592653589793,3.141592653589793,0.9938532434429697,0.9804144740913384,0.9849943255281208,0.037454714262373366,0.2666244765420557,0.037454714262373366,0.07069361572778295,0.06387230041391193,0.0548728710352149
development,c4,1,65,369,0.37000636885599036,0.10558290250140331,0.5651659216524996,0.8131824682693404,0.10558290250140331,0.14882641119640155,0.18601646022884527,0.13874123359966678,0.0,3.141592653589793,3.141592653589793,0.9920186792845198,0.9829702853621062,0.9714387949494949,0.039066346367820304,0.2091149904717905,0.039066346367820304,0.05506671999664905,0.06882727499671978,0.05133514005481343
development,c4,1,66,334,0.3566769766528459,0.08394947770926253,0.4575060149905509,0.8165062863468661,0.08394947770926253,0.18682262995909277,0.17860732866802995,0.11942600425028757,0.0,0.0,3.141592653589793,0.9945859964832972,0.9754493581844383,0.9771793307238139,0.02994284590092524,0.16318186222732128,0.02994284590092524,0.06663533082414261,0.06370512199735409,0.042596506129722496
development,c4,1,67,415,0.4339209027640124,0.09172123731344932,0.572642690556804,0.8398281531817597,0.09172123731344932,0.13850088953095901,0.17772513810704255,0.1260104924255798,0.0,3.141592653589793,3.141592653589793,0.9926014494612772,0.9843389309210021,0.9770026874556149,0.03979976209768415,0.24848163324762135,0.03979976209768415,0.06009843101889249,0.07711865237126668,0.054678586631045335
development,c4,1,68,385,0.32893450142489455,0.09716950312392635,0.5564444112991263,0.825374285102324,0.09716950312392635,0.13979162156103145,0.16074138470062083,0.12745646993181006,0.0,3.141592653589793,3.141592653589793,0.9923025545378019,0.9856538776621574,0.9802292458368832,0.031962402063773446,0.18303376500134705,0.031962402063773446,0.04598228734155542,0.052699378397821975,0.041924830390397
development,c4,1,69,386,0.38585831061179254,0.10664152058229186,0.5361062155465033,0.8010813575933229,0.10664152058229186,0.12345406844740255,0.156333422484263,0.12448588368582189,0.0,0.0,3.141592653589793,0.9907321794702649,0.9879538603942284,0.9819422698470334,0.04114851697295584,0.20686103863925526,0.04114851697295584,0.04763577828926735,0.060322550291937345,0.04803391277402734
development,c4,1,70,387,0.27924314789279436,0.09315171675035956,0.5405133987267788,0.8276606704481598,0.09315171675035956,0.14749967203161363,0.15708417547913847,0.12506689139182578,0.0,0.0,3.141592653589793,0.9939910388955964,0.9850434062068809,0.9817290870509031,0.026011978616988344,0.15093466293869884,0.026011978616988344,0.04118827273126255,0.04381800640226728,0.034924072449419655
development,c4,1,71,392,0.38651697326973283,0.11261117089919806,0.6547519985338472,0.8280094277659901,0.11261117089919806,0.15786679483524466,0.20138010642079504,0.1495137877182013,0.0,3.141592653589793,3.141592653589793,0.9895247795785074,0.9816370313281887,0.96706634862667,0.04352612893231865,0.2530727607156112,0.04352612893231865,0.061018195719512655,0.07783682508628542,0.05778961669093252
development,c4,1,72,356,0.263669923066168,0.07699415134710215,0.47448661983223145,0.8377316701273354,0.07699415134710215,0.12396831760165815,0.11237957785493426,0.09274708780030115,0.0,0.0,3.141592653589793,0.9950378341946027,0.9881834675987764,0.9896420026758701,0.020301041962235318,0.12510785054709056,0.020301041962235318,0.03268671676467148,0.029631114647218952,0.024454617504916534
development,c4,1,73,382,0.2945743131313597,0.09735539502845544,0.5603456389925477,0.82625831584325,0.09735539502845544,0.14478686322596318,0.13424586150087917,0.11616633067616121,0.0,3.141592653589793,3.141592653589793,0.9925508517636649,0.9843951920838018,0.9852454270675933,0.02867839862013945,0.16506343172238258,0.02867839862013945,0.042650490785232226,0.03918574687271475,0.03421961706792059
development,c4,1,74,415,0.34029274193669834,0.10196299451053295,0.5728716490897673,0.8220142423306488,0.10196299451053295,0.13509983176989776,0.15217558247265625,0.12598373595790222,0.0,3.141592653589793,3.141592653589793,0.9911927874461368,0.9853812513088068,0.9820318023776023,0.03469726697806578,0.19494406424655497,0.03469726697806578,0.04597349218816518,0.05178424621543437,0.042871350948543566
development,c4,1,75,419,0.4031058557623081,0.10128871985225385,0.5621361780966493,0.8198146217964305,0.10128871985225385,0.17202464994239033,0.18126620829767784,0.13703442597800847,0.0,3.1365104236281414,3.141592653589793,0.9909457390108203,0.9788286180091942,0.9771954754692433,0.040830076095111474,0.22660038512660308,0.040830076095111474,0.06934414372723874,0.07306947001662423,0.05523937955276177
development,c4,1,76,357,0.3366778412679375,0.1311414149517503,0.5662344351403837,0.7683973159999762,0.1311414149517503,0.14063199571674564,0.14834409683234098,0.1609760435526287,0.0,0.0,3.141592653589793,0.9832317825812584,0.9846881002975623,0.9824443151107787,0.04415240848677811,0.19063858727463434,0.04415240848677811,0.047347676731115756,0.049751978981386086,0.05419706683915252
development,c4,1,77,387,0.35757835486471645,0.09769034956221795,0.5211222311597845,0.8125385106968033,0.09769034956221795,0.1592252050111225,0.1800427766885613,0.13568707535781996,0.0,0.0,3.141592653589793,0.9918192434788499,0.9818846427844841,0.9752838929997115,0.03493195448261697,0.18634203010154624,0.03493195448261697,0.056935486860874386,0.06436859716357776,0.048518761182854066
development,c4,1,78,398,0.38235190393085683,0.10304368599521081,0.575022199819566,0.8208005081759548,0.10304368599521081,0.17580608765677636,0.18021956319847054,0.14762237838576678,0.0,3.141592653589793,3.141592653589793,0.9915612370187358,0.9762913959325221,0.975768523486348,0.03939894952832222,0.21986083290352065,0.03939894952832222,0.06721979233820355,0.0689072931145226,0.0564436974385993
development,c4,1,79,361,0.4085539935466035,0.09954508934659301,0.56081345746924,0.8224987506615729,0.09954508934659301,0.16771198433206871,0.16382925622360378,0.1339370415306218,0.0,1.994366894201542,3.141592653589793,0.9931210850819858,0.9812313958912279,0.9805127928505963,0.040669543790504026,0.2291225776837363,0.040669543790504026,0.06851940096449206,0.0666444972499255,0.05472051320115283
development,c4,1,80,398,0.3899376845790318,0.11394759490959298,0.45713012355670507,0.7507326928642928,0.11394759490959298,0.143423707346177,0.13737889791342456,0.12812284104209262,0.0,0.0,3.141592653589793,0.9898903760629875,0.9848011451971498,0.985413842753767,0.04443246132239616,0.17825226193102828,0.04443246132239616,0.05592630835630893,0.05319708398917452,0.04995992397764094
development,c4,1,81,371,0.31851377612370513,0.10888313694122816,0.44554603809563914,0.7556186619757223,0.10888313694122816,0.1377421084398708,0.12946521639700165,0.10831700738195144,0.0,0.0,3.141592653589793,0.9898919991743783,0.9857591003211467,0.9859419827240881,0.03468077910334507,0.1419125510307982,0.03468077910334507,0.043872759090424124,0.041206241969313356,0.0345004590396446
development,c4,1,82,391,0.3520878145519916,0.0965422132691982,0.5243902917429428,0.8158962612593076,0.0965422132691982,0.17934413259631804,0.16567232651663766,0.12422397323377762,0.0,0.0,3.141592653589793,0.9918946840852069,0.9753082511888005,0.9788120437025432,0.033991336881964276,0.18463143179205402,0.033991336881964276,0.06314488369856022,0.058331207374986926,0.043737747250845865
development,c4,1,83,386,0.4220276545760965,0.09707862049390754,0.5823645299388202,0.8333026558054523,0.09707862049390754,0.15438121837903798,0.14106731582391713,0.12608558659732996,0.0,3.141592653589793,3.141592653589793,0.9928252273578598,0.9809267341585228,0.9825679418402865,0.040969862516526775,0.24577393667839117,0.040969862516526775,0.06515314350310555,0.059521903207923416,0.05321160438752247
development,c4,1,84,375,0.39660389455153844,0.10032544557512776,0.4090827355721682,0.7547551220053166,0.10032544557512776,0.16635554094630742,0.22031576643748257,0.12972071209444283,0.0,0.0,3.141592653589793,0.9920830026647949,0.9810329546317523,0.9634627554535866,0.03978946243765343,0.16224380612147177,0.03978946243765343,0.06597725541943288,0.08733732743053296,0.05144773962057646
development,c4,1,85,381,0.44523315335687536,0.09763670604190916,0.5560133990232613,0.8243986454041831,0.09763670604190916,0.1585587898331302,0.17486239246416105,0.12159449728742744,0.0,3.141592653589793,3.141592653589793,0.9913523178224682,0.9807606697625451,0.9735251160919882,0.0434710985144175,0.24755559895580123,0.0434710985144175,0.07059562998985464,0.07785453440034594,0.054137901458125345
development,c4,1,86,403,0.4563851331448184,0.10023600666925557,0.46440633979076706,0.7841631388701201,0.10023600666925557,0.14815113081004122,0.15463670880893512,0.14305836214404646,0.0,0.0,3.141592653589793,0.9915887296333279,0.9824462764026922,0.9807720674865132,0.045746223249653106,0.211948149218707,0.045746223249653106,0.06761397356029607,0.0703370005334665,0.06528970965459029
development,c4,1,87,399,0.3939155113485691,0.09942584599099664,0.5211208196952023,0.8092076880575416,0.09942584599099664,0.1476098600412428,0.1666602379333889,0.12351788464778897,0.0,0.0,3.141592653589793,0.9918996416287749,0.9839217635989826,0.9767815199156059,0.039165382964807524,0.20527757416462108,0.039165382964807524,0.05814581349823687,0.06564855242073414,0.048655610691727365
development,c4,1,88,362,0.3511814054082767,0.11486157019697957,0.5598810217300895,0.7948464660544385,0.11486157019697957,0.14382113738967772,0.1375558784083586,0.12015639967617626,0.0,0.0,3.141592653589793,0.9906346515099894,0.9826704154223345,0.9847968138222525,0.04033724764917671,0.19661980407259472,0.04033724764917671,0.05050730915592387,0.04814601094384724,0.04219669330707818
development,c4,1,89,382,0.44282522599018703,0.1092721974166627,0.6270974097432584,0.8257492445050919,0.1092721974166627,0.1561432814282255,0.19783922390580824,0.15046004374513075,0.0,3.141592653589793,3.141592653589793,0.9911206899533551,0.9815235544318973,0.9685059539545904,0.048388485515477996,0.27769455218741934,0.048388485515477996,0.06914418388530333,0.08751917529999749,0.06662750287393095
development,c4,1,90,352,0.3409789233236528,0.09909984612937743,0.6131621774019913,0.8383790622094958,0.09909984612937743,0.16737184962123225,0.18629040607488476,0.1390281532183009,0.0,3.141592653589793,3.141592653589793,0.9911622757551632,0.9788074887958854,0.9767850991215442,0.03379095883473478,0.2090753790733176,0.03379095883473478,0.0570702730785361,0.06285600523738408,0.04740566999605207
development,c4,1,91,378,0.38317159754676466,0.10249959802063942,0.4234867826197005,0.7579626986547864,0.10249959802063942,0.18878140182312192,0.1793634294263734,0.16577660381828843,0.0,0.0,3.141592653589793,0.9925555075851934,0.9755233917060637,0.9777363315872765,0.039274934721469604,0.1622681070363301,0.039274934721469604,0.07233567132368333,0.0679910452280817,0.06352088612093067
development,c4,1,92,366,0.36257869744082366,0.08479719620876947,0.5285970416117951,0.8395806454947112,0.08479719620876947,0.14123693763398698,0.13220371435454786,0.12531722927590958,0.0,0.0,3.141592653589793,0.994156438583762,0.9841158875698538,0.9865857517252296,0.030745656948009584,0.19165802681867755,0.030745656948009584,0.05120950487786185,0.047897219245645994,0.04543735775775235
development,c4,1,93,385,0.4030823391488622,0.11767783486434509,0.5579246644687729,0.7890793464447537,0.11767783486434509,0.12964736370705618,0.16130253200231198,0.12583537107223391,0.0,3.141592653589793,3.141592653589793,0.989960338968315,0.9865822491466281,0.9822699278086094,0.04743385694309375,0.22488957882291705,0.04743385694309375,0.052258562627523514,0.06425061751212852,0.05072201571946112
development,c4,1,94,422,0.43578502180787454,0.11489118163606357,0.5493443631209787,0.7908576307521666,0.11489118163606357,0.16045358537263513,0.14478501526271167,0.13969864000521723,0.0,0.0,3.141592653589793,0.9893448574467335,0.9810833574661516,0.983362082201671,0.050067856094804436,0.23939604526270863,0.050067856094804436,0.06992326920076546,0.06309514103371426,0.060878574881204
development,c4,1,95,366,0.36214149939972873,0.09445335015045941,0.5112306704932426,0.8152431855089416,0.09445335015045941,0.14624736199911265,0.18768297240280218,0.12254949033743187,0.0,0.0,3.141592653589793,0.993219462280893,0.9847002361646748,0.9757906158759754,0.03420547784681496,0.1851378415515515,0.03420547784681496,0.05296223895761357,0.06777173963062451,0.044380256181470144
development,c4,1,96,393,0.3717952498981752,0.11292041601777522,0.6251280668696393,0.8193643478795793,0.11292041601777522,0.1385661635076523,0.15188227325486725,0.12076936266687725,0.0,3.141592653589793,3.141592653589793,0.9903598427579122,0.9862223897721899,0.9811881675169155,0.041983274291934644,0.2324196458401607,0.041983274291934644,0.051518241388759,0.0563909831026157,0.04490147537277498
development,c4,1,97,432,0.4956024927856695,0.12153757628042328,0.5312544409004031,0.7712252982310438,0.12153757628042328,0.1555090191719779,0.15368091755717547,0.13270204619023948,0.0,0.0,3.141592653589793,0.9889956502238477,0.980986134438405,0.9804305853404306,0.06023432577170623,0.2632910252136969,0.06023432577170623,0.07707065755228672,0.07568526248514884,0.06576746488964175
development,c4,1,98,370,0.34984081797996885,0.10330328021072732,0.4868110004507727,0.7877959205624534,0.10330328021072732,0.15151574794996006,0.16548470032437265,0.14953444527567822,0.0,0.0,3.141592653589793,0.9914717198040596,0.9811424124308422,0.9807414488343131,0.036139704048934775,0.17030635859934531,0.036139704048934775,0.053006393199660815,0.057893302924648546,0.052313252651424155
development,c4,1,99,388,0.35540344069199226,0.08519232651313352,0.43509925736284943,0.8042002483996711,0.08519232651313352,0.1654108610842857,0.192109536512145,0.12321626096111121,0.0,0.0,3.141592653589793,0.9934642826730994,0.9810855919505128,0.9734795315478111,0.030277645963323288,0.15463577310928733,0.030277645963323288,0.058787589157180305,0.06827639026616024,0.04379148309478133
hidden,c2,0,0,351,0.38147940151172766,0.09162901334653799,0.6011296100765741,0.8475719515216262,0.09162901334653799,0.1560775034493194,0.14832040718017767,0.12114719158009846,0.0,3.141592653589793,3.141592653589793,0.992246743016534,0.9818501174018964,0.9838165449137986,0.03495458117254742,0.22931856388298968,0.03495458117254742,0.059540352605290975,0.05658118016306993,0.04621515813880257
hidden,c2,0,1,350,0.4485220095512965,0.11196155040071024,0.5128185596769996,0.7816741451962473,0.11196155040071024,0.1435440859783455,0.13931565975412005,0.15709827764907178,0.0,0.0,3.141592653589793,0.9904131926396996,0.9852681714242911,0.9845133034306003,0.050217219578205324,0.23001041092152935,0.050217219578205324,0.06438268190221161,0.062486139674882604,0.0704620351882092
hidden,c2,0,2,366,0.43582279844750876,0.09932107089954705,0.5809478251689436,0.8290361602254663,0.09932107089954705,0.16460092462818404,0.1643687086853562,0.1254347993307082,0.0,3.141592653589793,3.141592653589793,0.9921729554058886,0.9797951102985469,0.981092867568903,0.04328638706424402,0.2531903069171231,0.04328638706424402,0.07173683559850264,0.07163563059645528,0.05466734526701094
hidden,c2,0,3,396,0.4291208594915343,0.09539438880846705,0.45573592792879825,0.7906805609072564,0.09539438880846705,0.1309876493552149,0.12054877159474153,0.1147708046234957,0.0,0.0,3.141592653589793,0.9929245214010873,0.9881040706544322,0.9892454920283763,0.04093572211615898,0.1955657930939778,0.04093572211615898,0.05620953267408554,0.05172999247738414,0.04925054632456943
hidden,c2,0,4,384,0.453659439437871,0.0858381428897485,0.5896148952775799,0.8544165970411288,0.0858381428897485,0.17905486066443685,0.16247894624741532,0.15250551821623998,0.0,3.141592653589793,3.141592653589793,0.9946113786846048,0.9788553837870282,0.9819621511361218,0.03894128378575118,0.2674843628758459,0.03894128378575118,0.08122992771765453,0.07371010767505841,0.06918556790516145
hidden,c2,0,5,391,0.366038117918873,0.1112189012106878,0.6132934742446713,0.8186530496714247,0.1112189012106878,0.13851632959839077,0.13950372310823572,0.13175832089750028,0.0,3.141592653589793,3.141592653589793,0.9915686670571737,0.9864893163408885,0.985087898785947,0.040710357276165225,0.22448878904444627,0.040710357276165225,0.050702256587225235,0.05106368024921419,0.04822856780147192
hidden,c2,0,6,378,0.39639576970407264,0.11410645385546413,0.5502933182027977,0.792644304262817,0.11410645385546413,0.1621759791998017,0.1514597603981347,0.14406271281667773,0.0,0.0,3.141592653589793,0.9904589077538729,0.9796644307681777,0.9826960866950558,0.04523131560423895,0.21813394343200615,0.04523131560423895,0.06428587210241707,0.06003800830221302,0.05710584993262374
hidden,c2,0,7,368,0.39404048768589944,0.10361548635438382,0.5068171650609145,0.7955564777646584,0.10361548635438382,0.1547475426953278,0.15865992987895353,0.12630102896286452,0.0,0.0,3.141592653589793,0.9912019436013112,0.9821871450387918,0.9809729830963878,0.04082869677489306,0.19970648288818774,0.04082869677489306,0.06097679719186151,0.06251843614571345,0.04976771904775805
hidden,c2,0,8,387,0.4162513807723832,0.0957367730073505,0.5153132606418565,0.8142163605723942,0.0957367730073505,0.1478150039888226,0.14873023981754013,0.1408143142437208,0.0,0.0,3.141592653589793,0.9929167566608601,0.9844244559570335,0.9812644108853871,0.039850563955001875,0.21449985627249174,0.039850563955001875,0.06152819950922274,0.06190916768665877,0.058614152736465044
hidden,c2,0,9,417,0.44088387404949936,0.11138887704367473,0.5969840982431728,0.8134139965009552,0.11138887704367473,0.17685072432615964,0.17030192859947382,0.15502089795287885,0.0,3.141592653589793,3.141592653589793,0.9906731823293641,0.9762901987895075,0.9776275108165436,0.04910955963703866,0.26320066197939695,0.04910955963703866,0.0779706324693773,0.07508337403903725,0.06834621404809733
hidden,c2,0,10,379,0.4704767541842104,0.08736558081157676,0.4625528519946824,0.8111230307308079,0.08736558081157676,0.20919976656476869,0.18680576851282404,0.1716429879172056,0.0,0.0,3.141592653589793,0.9924022122180365,0.9714869225079366,0.9758657163495198,0.04110347488764897,0.21762036444510766,0.04110347488764897,0.09842362714948688,0.08788777163280043,0.08075403583376653
hidden,c2,0,11,380,0.4527658051895281,0.09291894663718926,0.7081102694101216,0.8687789873255282,0.09291894663718926,0.16771160113369682,0.16439313095981384,0.13609620205277756,0.0,3.141592653589793,3.141592653589793,0.9930327103821763,0.9797343202320069,0.9801476777324246,0.04207052169154979,0.32060811629244734,0.04207052169154979,0.07593407812692321,0.07443158830664764,0.061619706505662536
hidden,c2,0,12,393,0.3873365556793661,0.09695213994248666,0.4793908783683915,0.7977597315316811,0.09695213994248666,0.138526717983343,0.15585985610855957,0.13660631524757522,0.0,0.0,3.141592653589793,0.9926098088623042,0.9862420911304987,0.9832845295471985,0.03755310795106668,0.1856856116513187,0.03755310795106668,0.05365646181323498,0.06037021983377107,0.05291261963204545
hidden,c2,0,13,384,0.48295251239705717,0.10742447521528811,0.6074355908476246,0.8231508379919155,0.10742447521528811,0.16746292498781698,0.20482967658138518,0.15418928983952318,0.0,3.141592653589793,3.141592653589793,0.9914286198680019,0.9787072171341925,0.9726524828996982,0.05188092019815879,0.29336254471925116,0.05188092019815879,0.08087664035622613,0.09892300691845664,0.07446610491271576
hidden,c2,0,14,360,0.41655634141748415,0.11368425832121447,0.4445390117221616,0.7442648331789887,0.11368425832121447,0.13758643479678206,0.12837035855514214,0.10843371993717177,0.0,0.0,3.141592653589793,0.9902289024786816,0.9852798471925848,0.9882599691515197,0.04735589872304528,0.18517554434032774,0.04735589872304528,0.05731250190762277,0.053473486906180645,0.04516875366331638
hidden,c2,0,15,401,0.5011623931546867,0.10064434385498315,0.47401579271686817,0.787677234806608,0.10064434385498315,0.14714894170145557,0.14264930100473527,0.13521046788914579,0.0,0.0,3.141592653589793,0.9918179650595422,0.9838437517066057,0.9840171336111841,0.05043916022384654,0.23755888907110156,0.05043916022384654,0.07374551577328095,0.07149046507337638,0.06776240166688922
hidden,c2,0,16,367,0.3652579291685054,0.08602952376610569,0.4727434726073189,0.8180207052005867,0.08602952376610569,0.14158700813558758,0.14951878518710693,0.13192220503586674,0.0,0.0,3.141592653589793,0.9937742626522937,0.985119771483875,0.9847191508866627,0.031422965698160485,0.17267330183247737,0.031422965698160485,0.05171577738876905,0.054612921849233276,0.048185631422743666
hidden,c2,0,17,341,0.3281102560276314,0.08472702693552304,0.47274288817487886,0.8207756709728006,0.08472702693552304,0.13366673085409542,0.12947898927039628,0.12342645415502823,0.0,0.0,3.141592653589793,0.9942082702656687,0.9862404983812924,0.9878162751717218,0.02779980650027449,0.15511179007430143,0.02779980650027449,0.04385742528291374,0.04248338431970866,0.04049748547338902
hidden,c2,0,18,395,0.38030499742284607,0.110255100868925,0.49319178671410224,0.7764457887599847,0.110255100868925,0.15890459371353477,0.16331538038870644,0.15479650566160127,0.0,0.0,3.141592653589793,0.9906103918572295,0.9817461393353121,0.979410734258416,0.04193056585181215,0.1875633011752755,0.04193056585181215,0.06043221110270425,0.06210965531783813,0.058869884686700846
hidden,c2,0,19,400,0.36080768667440904,0.10747514291120325,0.5377148988907035,0.8001261576851922,0.10747514291120325,0.1652443759469122,0.16821892109880154,0.11697177576935601,0.0,0.0,3.141592653589793,0.9904463582723689,0.9794165109278982,0.9807165324100027,0.03877785768879276,0.1940116687591185,0.03877785768879276,0.05962144102136175,0.06069467977652352,0.04220431582153904
hidden,c2,0,20,422,0.4342476767192337,0.09046346583817955,0.4538525207800571,0.8006765156163596,0.09046346583817955,0.15422650415697095,0.14552284967094636,0.14013799062897567,0.0,0.0,3.141592653589793,0.9936338264996117,0.9838996302165782,0.9825357376805662,0.039283549868199236,0.19708440272190753,0.039283549868199236,0.06697250111869388,0.06319295937917076,0.06085459685073443
hidden,c2,0,21,378,0.42630914301890865,0.10776273417757531,0.4871568658944754,0.7787925374310168,0.10776273417757531,0.1713906295146292,0.1662948251875084,0.1297128466806353,0.0,0.0,3.141592653589793,0.990691978600626,0.9769975612212548,0.9796563200169611,0.04594023885661659,0.20767942601525122,0.04594023885661659,0.07306539238985284,0.07089300441416593,0.055297772506964715
hidden,c2,0,22,375,0.44134215126551596,0.08950451566979704,0.648131501693154,0.8619037719413748,0.08950451566979704,0.15363136705524671,0.13824803779323122,0.12457629625406715,0.0,3.141592653589793,3.141592653589793,0.9941265310766626,0.9836334125962994,0.9866843290649795,0.03950211549368631,0.286047751260206,0.03950211549368631,0.0678039980380247,0.061014686407901024,0.054980770585460234
hidden,c2,0,23,360,0.3748567090470394,0.10642905206741933,0.578580996175291,0.8160515938633166,0.10642905206741933,0.16182284893670804,0.16715086277805266,0.13831997706892776,0.0,3.141592653589793,3.141592653589793,0.9915553840800051,0.9803848444620398,0.9787487262638374,0.03989564420498881,0.21688496814342728,0.03989564420498881,0.06066038060103057,0.06265762233535409,0.05185017139952021
hidden,c2,0,24,370,0.4679131209417697,0.10267039594404563,0.6265661774062705,0.8361379856648833,0.10267039594404563,0.16684906365224145,0.12772201753043846,0.1447024714503151,0.0,3.141592653589793,3.141592653589793,0.9917849662912588,0.9773906627054636,0.9867858904132364,0.048040825394505604,0.2931785355467226,0.048040825394505604,0.07807086609973228,0.059762807835646886,0.06770818502430426
hidden,c2,0,25,392,0.2939030817278284,0.11366487840507442,0.5537046044763635,0.7947192826533077,0.11366487840507442,0.15321203964647293,0.15251021635894407,0.13437884512400894,0.0,3.141592653589793,3.141592653589793,0.9903592439408573,0.9816574456939362,0.9826738916033914,0.033406458047470264,0.16273548962249157,0.033406458047470264,0.04502949060990462,0.04482322258287154,0.039494356700972795
hidden,c2,0,26,348,0.435172206624097,0.08261648966829054,0.5874185300943165,0.8593566844835053,0.08261648966829054,0.15773739573478504,0.13806366665839787,0.13601019930591,0.0,3.141592653589793,3.141592653589793,0.9940937483644738,0.9817042569245863,0.9870669147398585,0.035952400112486904,0.25562821795302726,0.035952400112486904,0.06864293056904483,0.060081470474348773,0.05918785855533608
