basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,29396,0,1.0454545774735693,0.7692307692307692,0.9458042172323118,0.07051282051282051,-0.020517894887252593,0.030202815045787427,0.009684920158538342
X,development,29647,1,0.8125000086923446,0.7756410504762958,0.9471153982747832,0.07692307692307693,0.19118705958052098,0.07340091613777855,0.26458797571830783
X,development,29898,0,0.9903845972210701,0.763313572896195,1.0347633172041943,0.08333333333333333,0.03832168660661654,0.11659901722976959,0.15492070383639917
X,development,30150,0,0.9107143042647106,0.934065939118761,1.1030219775775163,0.04487179487179487,0.13012197544248452,-0.14258958932217694,-0.012467613879708045
X,development,30401,0,0.9134615384615385,0.8165680445157565,0.8927514369671161,0.08333333333333333,0.09694941244072679,0.11659901722976959,0.21354842967050944
X,development,30652,0,1.2333333577050096,0.9948718072614096,0.8769230881715429,0.04807692307692308,-0.18161474899700883,-0.12099053877618136,-0.3026052877732034
X,development,30903,1,0.90625,1.1538461844126384,1.0793269475301106,0.07692307692307693,0.14765544325143798,0.07340091613777855,0.22105635938922483
X,development,31155,1,1.0,0.9743589825100368,0.946581204732259,0.057692307692307696,0.03567151995874137,-0.05619338713819473,-0.020521867179459405
X,development,31406,0,1.3000000333785995,0.7384615546006414,0.9653846280391394,0.03205128205128205,-0.251360093427775,-0.2289857915061591,-0.48034588493395924
X,development,31657,0,1.3695652020676157,0.9498327939476017,0.9648828935671727,0.07371794871794872,-0.29908087501442115,0.05180186559178299,-0.2472790094226322
X,development,31908,0,0.95,0.8538461685180664,0.9461538314819335,0.0641025641025641,0.0721720950525545,-0.012995286046203697,0.05917680900634953
X,development,32160,0,1.2666666465335426,0.9948717912853274,0.9512820092633246,0.04807692307692308,-0.20399207233695282,-0.12099053877618136,-0.3249826111131474
X,development,32411,1,1.02777779494784,1.0826210961055562,1.029202301781225,0.08653846153846154,0.027071374410654176,0.13819806777576515,0.16526944218643477
X,development,32662,0,0.8518518721288775,1.1225071461552665,0.9757834721356238,0.08653846153846154,0.18376975136303098,0.13819806777576515,0.32196781913881156
X,development,32913,1,0.9285714285714286,1.0989011015210832,1.0824175902775357,0.022435897435897436,0.12375774297269965,-0.2937829431441457,-0.17002520017147843
X,development,33165,1,1.3125000136593976,0.8846153639830081,1.0288461639713016,0.07692307692307693,-0.24537735008025108,0.07340091613777855,-0.1719764339424642
X,development,33416,1,0.6458333070493409,0.8846153926390867,1.0016025602658336,0.038461538461538464,0.35587997046580166,-0.185787690414168,0.1700922800516133
X,development,33667,0,1.0625,1.1318681580679757,0.995192323412214,0.08974358974358974,-0.004392934532086615,0.1597971183217607,0.1554041837896919
X,development,33918,0,1.2500000143051144,0.9969230843177206,0.9684615141208359,0.08012820512820513,-0.18693103627526514,0.09499996668377411,-0.09193106959148033
X,development,34170,0,0.9519230769230769,1.011834291311411,1.0465976274930515,0.08333333333333333,0.09249381051694307,0.11659901722976959,0.20909282774672572
X,development,34421,0,1.1000000214576717,0.7384615245232219,0.9903846504596556,0.0641025641025641,-0.06749025186800472,-0.012995286046203697,-0.08048553791420968
X,development,34672,0,1.1704545814143708,1.202797230685961,1.0305944342789028,0.07051282051282051,-0.09333474364775622,0.030202815045787427,-0.06313192860196529
X,development,34923,1,1.1875000242143863,0.9807692473897562,0.9206730448999094,0.05128205128205128,-0.1365004299576659,-0.09939148823018586,-0.2358919181878626
X,development,35175,0,1.1666666666666665,0.9658119413587782,1.085470093621148,0.057692307692307696,-0.10135844991127416,-0.05619338713819473,-0.15755183704947492
X,development,35426,0,0.875,1.0549450601850237,1.1112637519836426,0.04487179487179487,0.1721440955352376,-0.14258958932217694,0.02955450621304509
X,development,35677,0,1.0972222222222223,1.1196580992804634,0.9476495848761665,0.057692307692307696,-0.041751306389419256,-0.05619338713819473,-0.09794469352762003
