archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_frobenius,child_frobenius,ratio_frobenius,reciprocal_frobenius,parent_spectral,child_spectral,ratio_spectral,wrong_phase_frobenius
landmax,47,B,1.6,9,17,0.06219854890557874,0.027266020213939233,2.281174458815259,0.4383706805657274,0.04369069327213289,0.01925477065415159,2.269084065289169,2.1064233735949998
landmax,47,B,1.8,9,16,0.06865433527093709,0.02977697901219444,2.3056178816132213,0.43372321492419574,0.04819413916752507,0.0209229895707261,2.3034059738267394,1.8837762470817925
landmax,48,A,0.2,1,9,0.008280373305431675,0.006396207917872095,1.2945753814998573,0.7724540527268711,0.005707009125291824,0.004407761663115138,1.294763547005955,1.4458530688072075
landmax,48,A,0.4,1,9,0.01149514153728965,0.008956160436387944,1.283489908307816,0.7791257208390708,0.007928735399179768,0.00668099677040614,1.1867593521823807,1.3143999779981261
landmax,48,A,0.6,1,9,0.015994441874264867,0.012111275689567097,1.320624043596234,0.7572177750731145,0.01113799239193505,0.008896774303562593,1.2519135601175126,1.499574990881426
landmax,48,A,0.8,1,9,0.023395400159659102,0.012778761391199413,1.8308034279262189,0.5462082847052108,0.016461501440112852,0.010886990662150401,1.5120341287094823,1.8587829802551235
landmax,48,A,1.0,1,9,0.03073514803613268,0.015032249325431145,2.044614040836577,0.4890898624519074,0.021680927621733244,0.010898731417764299,1.9893074515438183,2.1562843346639853
landmax,48,A,1.2,1,9,0.03501646934642531,0.01776910024981819,1.970638290860202,0.507449796666384,0.024695068511937354,0.011828820603603206,2.08770335940465,2.1857109247346282
landmax,48,A,1.4,1,9,0.03710539328050192,0.020800109567976722,1.7839037414316492,0.56056836295296,0.026129107712270908,0.014127447829379702,1.8495278147785712,2.0860365944760457
landmax,48,A,1.6,1,9,0.0391261339674459,0.023748990585833435,1.6474861879302407,0.6069853618963043,0.027510877287940397,0.0166533891849865,1.651968676306576,1.9896518254748492
landmax,48,A,1.8,1,8,0.04013497760087495,0.023577920713077707,1.7022271848854644,0.5874656502253461,0.02811692141207385,0.015439099917580006,1.8211502977617249,1.7023878482856507
landmax,48,B,0.2,1,9,0.008428544576167513,0.0057269811740018476,1.4717255601309915,0.6794745074013626,0.0058387299617112,0.004012288458603162,1.455211912591124,1.3177408684005913
landmax,48,B,0.4,1,9,0.016387969645797612,0.008745543007994511,1.8738653083996013,0.5336562854958145,0.011558320608888983,0.006337964202645891,1.8236645457959142,1.8297985796698106
landmax,48,B,0.6,1,9,0.02093143721934545,0.01066598334296279,1.9624479568642497,0.5095676532476697,0.014761404414901806,0.007500320334583152,1.9681031951180263,1.7282603216914814
landmax,48,B,0.8,1,9,0.023153595183526283,0.012586407562462194,1.8395713843384316,0.5436048899834522,0.016266983915999948,0.008699937101357661,1.869781784222488,1.8118810168465858
landmax,48,B,1.0,1,9,0.025322870407787107,0.014253754730784218,1.7765754277430228,0.5628806885336746,0.01773389183418025,0.010020903227825322,1.7696899601762501,1.6845696116113889
landmax,48,B,1.2,1,9,0.027492145632047923,0.016020631525496324,1.7160463111766255,0.5827348559808617,0.019200799752360553,0.011109433470203836,1.728332934695387,1.5471883913947313
landmax,48,B,1.4,1,9,0.029939089077279907,0.01778750832020843,1.6831524988390891,0.5941232304795461,0.020852211319308846,0.012314181654626926,1.6933493352742481,1.4393717003959108
landmax,48,B,1.6,1,9,0.032635053650019924,0.01966481444968799,1.6595658064059549,0.602567247493279,0.022669091252656853,0.013603839165073978,1.6663745415968079,1.3741659264241375
landmax,48,B,1.8,1,8,0.03543949941893355,0.02357569553923445,1.5032217972087172,0.6652378257532368,0.024570058572860962,0.015424954226045994,1.5928772437698966,1.5030799301685966
landmax,49,A,0.2,2,8,0.020820049852565123,0.007272655409698953,2.8627851423840465,0.34931018230981464,0.014676218936494834,0.005539868662107646,2.6491997972585977,2.30537433094444
landmax,49,A,0.4,2,9,0.031014992970034377,0.011748881195456692,2.6398252271057023,0.37881295690790767,0.021910588362532415,0.008143342786446513,2.6906135400562543,2.7362598299824374
landmax,49,A,0.6,2,9,0.03797421491609038,0.013654491885186805,2.7810785809823537,0.35957272363256,0.026837695595966056,0.010043094729036178,2.6722535553084077,2.7843328767016384
landmax,49,A,0.8,2,9,0.04322674572372544,0.01554654417174106,2.7804729621068236,0.3596510426924917,0.030547830236469134,0.010624015416698895,2.875356354288969,2.8210830190415574
landmax,49,A,1.0,2,9,0.04857737976853807,0.01752313280658517,2.772185790333265,0.36072618346398155,0.034326882625919826,0.011294337983130533,3.0393001056982,2.7627123555474626
landmax,49,A,1.2,2,9,0.05261688651273848,0.020059916805914638,2.6229862776511847,0.38124484619701243,0.03717559473920626,0.013027982361091647,2.8535189647041572,2.6349230036442592
landmax,49,A,1.4,2,9,0.05649840561063339,0.022865722836483426,2.4708777419661234,0.4047144798043635,0.03991239247041644,0.015162002879474466,2.6323957848898556,2.460777226422309
landmax,49,A,1.6,2,9,0.06059152927111004,0.026191341047661576,2.313418360703596,0.43226076916579115,0.04280053429921621,0.017338251113966197,2.4685612186536967,2.3133447906991194
landmax,49,A,1.8,2,9,0.06503706900265471,0.029772478624355732,2.1844694163102147,0.45777706592436485,0.04593919156346629,0.01994688308730835,2.3030761930266754,2.18447477223601
landmax,49,B,0.2,2,9,0.03159981388422899,0.009031092943607036,3.499002178534547,0.28579576375651766,0.02232964523207706,0.007127085423634308,3.1330682747296894,4.345017342920837
landmax,49,B,0.4,2,9,0.04245477664854147,0.011334812809145191,3.7455207565746447,0.26698557156429176,0.03001787946527708,0.008484024808388977,3.538164979856671,3.6135165504064157
landmax,49,B,0.6,2,9,0.05041088221495699,0.01363853267468335,3.696210099531649,0.2705473912661813,0.0356429757275264,0.009840964193143648,3.6218987314636726,3.69189001237356
landmax,49,B,0.8,2,9,0.05724860878898909,0.015322748544426534,3.736184054903948,0.2676527669153357,0.040477060372804755,0.010499534011010144,3.855129221007259,3.682400934675234
landmax,49,B,1.0,2,9,0.06317942738565321,0.017583220225947813,3.593165903275125,0.27830610300752123,0.04466841878059097,0.011534419667157129,3.872619522226932,3.605486991567539
landmax,49,B,1.2,2,9,0.06507984320268514,0.019969041387534327,3.259036923190075,0.30683911338480946,0.04600727828596435,0.013028134228180738,3.531378897405546,3.2442728368393055
landmax,49,B,1.4,2,9,0.06698025901971705,0.022959577569228264,2.9173123424312393,0.3427812598107396,0.04734613779133774,0.015163650907333777,3.122344221762529,2.92928675374507
landmax,49,B,1.6,2,9,0.0688890253461923,0.026192173996163616,2.630137741001664,0.3802082242351152,0.04869034995631534,0.017336443673135207,2.8085546767452993,2.630221385794328
landmax,49,B,1.8,2,9,0.0707723036008205,0.029772405627776288,2.377110687179177,0.420678769984691,0.05001528955940418,0.019947040675561124,2.5074039990644987,2.377104858945952
landmax,50,A,0.2,3,11,0.03750994819443364,0.006462383633245254,5.804351818648847,0.1722845256876215,0.02649268179974272,0.004387991845655813,6.037541256137686,3.7385493985639675
landmax,50,A,0.4,3,14,0.052216412358699116,0.009804708071151167,5.325646819851558,0.18777061901147118,0.036841451307350295,0.006820932744943692,5.401233626685529,3.586073665745359
landmax,50,A,0.6,3,14,0.066883335738877,0.013639739983749564,4.903563837621689,0.20393330914297159,0.04714429106062146,0.00963958705768955,4.890696124064173,3.8875208331951367
landmax,50,A,0.8,3,14,0.0808463902840498,0.017625770028823033,4.5868288393553005,0.21801554734720696,0.05661666221864273,0.012458689067666846,4.544351489241026,3.920497500621138
landmax,50,A,1.0,3,14,0.09488088676515347,0.02126046146659872,4.462785857880659,0.22407528208733993,0.06598930508641801,0.014972749802263725,4.407293647319286,3.870013957498804
landmax,50,A,1.2,3,14,0.1086859135862912,0.025532827574626833,4.256712785476901,0.23492306161971063,0.07520792033039947,0.018002902103454024,4.177544259154202,3.8473178782878965
landmax,50,A,1.4,3,14,0.1223072045715948,0.028836618417444816,4.241385130567342,0.23577203418597278,0.08418611326412637,0.020339064086966736,4.139134077367542,3.854863807386758
landmax,50,A,1.6,3,14,0.13599081816134398,0.032894226257538156,4.134185041977689,0.241885641268158,0.0931736495790395,0.023202755387313936,4.015628662360593,3.8430677302875047
landmax,50,A,1.8,3,14,0.1498364003535834,0.03723308121588341,4.024281511508751,0.24849156231744035,0.10218546816358345,0.02630016016213678,3.88535535653108,3.8663450962446673
landmax,50,B,0.2,3,14,0.04203955260913165,0.010033289438101785,4.19000696316852,0.23866308786365145,0.029711735423304273,0.007083861212241091,4.194285366850728,6.505270345273574
landmax,50,B,0.4,3,14,0.062108967425526934,0.01456088670388371,4.265466017873836,0.23444097217270998,0.043856573201066396,0.010188167562589692,4.304657626765481,6.3346064946362795
landmax,50,B,0.6,3,14,0.07894496973362553,0.01720462438883083,4.588590134224393,0.2179318637638638,0.055683900655135926,0.012135126802132846,4.58865420716898,5.787864712060556
landmax,50,B,0.8,3,14,0.09341540823057358,0.020621462013747243,4.5300089861862585,0.22075011397314775,0.06570728976078032,0.014533612750929849,4.5210568691240525,5.299933454130708
landmax,50,B,1.0,3,14,0.1071246617053824,0.0245169365814058,4.3694146432074294,0.22886360797883357,0.07515021224006807,0.017278642704200105,4.349312242089508,5.0386799869645715
landmax,50,B,1.2,3,14,0.12018987025454396,0.028249787780638955,4.254540642493474,0.23504300088526744,0.08401305982545784,0.019908879590305212,4.219878845737189,4.707268315788975
landmax,50,B,1.4,3,14,0.13240704793109023,0.031728022229275024,4.173189459282464,0.23962487439329905,0.09211210756178598,0.022383306926333266,4.115214425863899,4.591628810782824
landmax,50,B,1.6,3,14,0.14443284583456106,0.03538600610381913,4.081637396738389,0.2449997152611091,0.10000667637515925,0.024977493312347533,4.003871610515908,4.390826666775976
landmax,50,B,1.8,3,14,0.1556146370640244,0.03875401616351257,4.015445429125297,0.24903837386175978,0.10699946976685842,0.027357719838431837,3.9111252837872366,4.179472447143056
landmax,52,A,0.2,3,13,0.019651096968306272,0.012265301441430964,1.6021699150358284,0.6241535249259986,0.013891241046899053,0.008671801760344338,1.601886370422225,2.7865113210412273
landmax,52,A,0.4,3,15,0.02642097696729223,0.01666324653251571,1.585583992635279,0.630682451793661,0.01867303611453142,0.011781555068018618,1.5849381517742027,2.6513775573712386
landmax,52,A,0.6,4,15,0.02854042179617515,0.018638217713745155,1.5312849240476143,0.6530463301086518,0.02010257032041491,0.013141488689529995,1.5297026688027289,2.4247807684006504
landmax,52,A,0.8,4,15,0.036043305087332764,0.02213677404350872,1.6282094679419619,0.6141715913640943,0.02538042775377349,0.015602160802287343,1.6267251745061242,2.4753870241673606
landmax,52,A,1.0,4,15,0.04321603409593968,0.02524704740665399,1.7117262624757408,0.5842055601540275,0.03041907701095447,0.0177977362963839,1.7091542713291543,2.49631783524904
landmax,52,A,1.2,4,15,0.05032130250287331,0.027676998856619825,1.8181632612539342,0.5500056135279783,0.03540845561050224,0.01955928544518572,1.8103143752226183,2.347632730056445
landmax,52,A,1.4,4,15,0.05699458316712024,0.02962581495720307,1.9238148638089319,0.5198005373656981,0.0400843853332597,0.02080991805309532,1.9262154339573405,2.230017058499891
landmax,52,A,1.6,4,15,0.06364163211897822,0.03457152708571684,1.8408684106196638,0.5432218806250171,0.04474129204630119,0.02427333393909737,1.8432281349796706,2.1441937808853453
landmax,52,A,1.8,4,15,0.07003164057496512,0.03748235104786864,1.8683897519002437,0.5352202338847937,0.049213365568963455,0.0262861169300035,1.8722189245377028,2.045903894085594
landmax,52,B,0.2,4,14,0.015980301777583406,0.007052222189057285,2.265995220964471,0.44130719727395196,0.011293544425432945,0.005157283809250715,2.1898241095778954,1.3028869982439684
landmax,52,B,0.4,4,15,0.02505994788297607,0.009964999852185458,2.5147966136176194,0.3976464715217929,0.017703210128769353,0.007133641707521952,2.481651147422009,1.5039054864894132
landmax,52,B,0.6,4,15,0.03261218591162539,0.011770310193857233,2.770715926301182,0.36091754860447506,0.023021037167057404,0.008390444088335322,2.7437209430978777,1.749748093540877
landmax,52,B,0.8,4,15,0.039573539300469196,0.014560674648222556,2.7178369310861568,0.36793966133956385,0.027934546937666546,0.010054419062024372,2.7783352539159196,1.787683210872975
landmax,52,B,1.0,4,15,0.04621428503576844,0.01731191176288188,2.669507889640216,0.3746008782670335,0.03260499006224385,0.011668394503551255,2.7942995972856917,1.8304827606727756
landmax,52,B,1.2,4,15,0.0524690246142851,0.0214349126499286,2.44783011114626,0.4085250832753765,0.03698952130797452,0.014642471809319442,2.5261801278956146,1.8957627915548176
landmax,52,B,1.4,4,15,0.058713536215356826,0.02555791353697532,2.297274232906938,0.4352984879539672,0.041363451921235694,0.01761654911508763,2.3479883404525643,1.9818369992580243
landmax,52,B,1.6,4,15,0.06474612093481119,0.02968091442402205,2.1814058694367366,0.45841996393739015,0.04557800182147432,0.020590626420855816,2.2135315793651285,1.8728163431797298
landmax,52,B,1.8,4,15,0.07074354768034494,0.0342301712105912,2.0667015436503595,0.48386280209271376,0.04976066251981161,0.02384877669237785,2.0865079648179723,1.8873828802787342
landmax,53,A,0.2,8,13,0.01528158932646501,0.009694374330067538,1.5763358011737254,0.6343825974487219,0.010782879541333397,0.006850898757511964,1.5739364896481711,1.4898279705600208
landmax,53,A,0.4,8,13,0.030791494365407415,0.016131403322210455,1.9087920468154358,0.5238915374088897,0.02174882924056208,0.01140267739584594,1.907344081179154,1.8092813275119546
landmax,53,A,0.6,8,14,0.04020033616494759,0.021276947414698308,1.8893845710769972,0.5292728729281274,0.02841364849538735,0.015028622905795225,1.8906355341733068,1.7535202552031206
landmax,53,A,0.8,8,14,0.04803965857140692,0.027006577350917667,1.7788132848968572,0.56217254980642,0.03394834735604449,0.019082544299482945,1.7790262568374775,1.6584198555132057
landmax,53,A,1.0,8,14,0.054876115980634244,0.03226824257084819,1.7006230153423503,0.5880197968499745,0.03876917755781634,0.02279988003375199,1.7004114714824845,1.58769472484547
landmax,53,A,1.2,8,14,0.06164183167849404,0.03739750737988286,1.6482871719855015,0.6066903977632825,0.04353298464901183,0.02642342450776635,1.6475148645557525,1.5689398903524499
landmax,53,A,1.4,8,14,0.06775931823928981,0.042406103430606815,1.5978671171750287,0.6258342694779049,0.04783415600088857,0.029961483949818096,1.5965215902191314,1.544686693696288
landmax,53,A,1.6,8,14,0.0736200963350345,0.04713619674966763,1.5618590682234796,0.640262633386916,0.051948965501686685,0.033301624907514704,1.559952874550698,1.521411593931891
landmax,53,A,1.8,8,14,0.07914232737207885,0.05174528564919067,1.529459667275345,0.6538256754304932,0.05571253191860393,0.036555789142235534,1.5240412866435766,1.5057038488351122
landmax,53,B,0.2,8,12,0.01283358945570522,0.010257284484141291,1.2511683258417112,0.7992529696811657,0.008975069611613467,0.007242363941391783,1.2392458711331629,1.3238182288774702
landmax,53,B,0.4,8,14,0.023586208978482116,0.017018632700836273,1.3859050484897721,0.7215501531578266,0.01653829498092367,0.012023830220229358,1.3754597892690634,1.4621300148144918
landmax,53,B,0.6,8,14,0.033876485558640174,0.02292550430807025,1.4776767875381025,0.67673797709583,0.023742953730051815,0.01620225245149614,1.465410676764227,1.5921685051135668
landmax,53,B,0.8,8,14,0.04213531550122694,0.02896712699845289,1.4545907677857508,0.6874785830809643,0.029717123268696518,0.020473879372531534,1.4514651926965068,1.5601871704707226
landmax,53,B,1.0,8,14,0.04961375031854719,0.034563392522435524,1.4354421455111008,0.6966494631129434,0.034969851829657714,0.02442947664332941,1.4314613587600702,1.5375411353628936
landmax,53,B,1.2,8,14,0.056859005824701936,0.03928884213954602,1.4472049245623033,0.6909871456541946,0.04005402664181017,0.027766630269333677,1.4425238587934477,1.5203956041008218
landmax,53,B,1.4,8,14,0.0639021236478051,0.04386605938654668,1.4567555085060433,0.6864569889463037,0.04498818189322837,0.03099873997430728,1.4512906631210163,1.5069086399879748
landmax,53,B,1.6,8,14,0.07066395947368051,0.04838933568579749,1.4603209255137746,0.6847809837746295,0.04971525367342654,0.034192643762749914,1.4539751303930244,1.4991442743877883
landmax,53,B,1.8,8,14,0.07733965276782818,0.052561682321066866,1.4714074845513505,0.6796213900630741,0.05437739156581602,0.03713652614893623,1.4642562782457147,1.4946222017626032
landmax,54,A,0.2,6,9,0.009931232670356149,0.006291459497742494,1.5785260437454427,0.6335023764493952,0.006980862727994043,0.004611633986112824,1.5137503863090092,1.620496264630198
landmax,54,A,0.4,6,11,0.012990962340011718,0.00826480802806388,1.5718407851579574,0.6361967506139675,0.009181886853787579,0.006991581892949954,1.3132774519949835,1.4177912997174684
landmax,54,A,0.6,6,11,0.015109976606744036,0.011950254661274673,1.2644062436350065,0.7908850537823411,0.010674681136855999,0.008180419286717443,1.3049063578181734,1.2124738258809313
landmax,54,A,0.8,6,11,0.016784354793105482,0.016225045776984994,1.0344719530415045,0.9666767639855757,0.011850703691257266,0.01132418068497601,1.046495461431466,1.130280045694831
landmax,54,A,1.0,6,11,0.01845873297946693,0.020045259065379333,0.9208528021145642,1.08594989090948,0.01302672624565853,0.01408570645119561,0.9248188076894651,1.0966964364834604
landmax,54,A,1.2,6,11,0.02013068438947845,0.023402432580867147,0.8601962347254642,1.1625254327219356,0.014195793439800463,0.016457881251280823,0.8625529145008071,1.0700583462474604
landmax,54,A,1.4,6,11,0.021814647794045426,0.026172062851553428,0.8335089181841328,1.199747211077935,0.015371214001637299,0.018399476475019688,0.8354158349291213,1.0490746195498977
landmax,54,A,1.6,6,11,0.023516383410693113,0.027632986448406484,0.8510257642473977,1.1750525565866354,0.016557694137850215,0.019381989316263077,0.8542824922494903,1.0325223781595716
landmax,54,A,1.8,6,10,0.025501759726755172,0.03671569431190649,0.694573811136815,1.439731795190048,0.017870521664868425,0.025694461013923822,0.695500935208736,0.8215391940028413
landmax,54,B,0.2,5,9,0.009299458897678171,0.0061285131518785,1.5174086547938173,0.6590182524930163,0.006530727175430908,0.0044581466503873304,1.4648973413343207,1.4781083627757614
landmax,54,B,0.4,6,11,0.013364811264333308,0.00916281708217599,1.4585919531593907,0.6855927031778454,0.009386236932744004,0.0065376190825423425,1.435727107106689,1.6170746155206412
landmax,54,B,0.6,6,11,0.016921959769848713,0.012462105394948034,1.3578732672818385,0.7364457524094119,0.01190189847041115,0.008673231294067692,1.372256552013296,1.4160334025922536
landmax,54,B,0.8,6,11,0.01991989178791977,0.014849731141442411,1.3414311409536317,0.745472480450315,0.013822660995213037,0.010330673501885086,1.338021281254388,1.2277248435363963
landmax,54,B,1.0,6,11,0.0230108823223936,0.016831214514250237,1.3671551926874508,0.731445855853625,0.015664920949364117,0.01166687830618702,1.3426831529610546,1.1479463671355723
landmax,54,B,1.2,6,11,0.0262004461399375,0.018812697887058066,1.3927000952883921,0.7180296773031568,0.017626126459346046,0.013003083110488953,1.3555343997707674,1.1195607999041046
landmax,54,B,1.4,6,11,0.02963885641875327,0.020794181259865895,1.4253437559457158,0.7015851410079668,0.020830296614690658,0.014339287914790888,1.4526730154573668,1.1324616094215925
landmax,54,B,1.6,6,11,0.03173861186689218,0.02277566463267372,1.3935317532450981,0.7176011581159265,0.022373746555256535,0.015675492719092826,1.4273073871550592,1.148576970721254
landmax,54,B,1.8,6,10,0.03130143988956281,0.0310414401563743,1.0083758914495828,0.9916936813735777,0.022079458402535897,0.021203079141956994,1.0413326411089372,0.8525356928743169
landmax,55,A,0.2,4,7,0.009812082370368722,0.008290233615816926,1.1835712749575913,0.844900532108496,0.006918259014284848,0.005934376052294001,1.1657938346543637,1.2118595707066968
landmax,55,A,0.4,4,9,0.014357063127935218,0.012579126430232627,1.1413402359506861,0.8761629253936221,0.010133786995811033,0.008485088734327205,1.1943053647528596,1.240367052716321
landmax,55,A,0.6,4,9,0.01595492620716181,0.014478423864695587,1.101979494195259,0.9074579021366169,0.011264734565447307,0.010220078893910294,1.1022160085436796,1.0982770087246592
landmax,55,A,0.8,4,9,0.01743282765009918,0.015720616316028738,1.108915025953828,0.9017823517540081,0.012306442169804262,0.010991064891693362,1.1196769640678779,0.9973232662609554
landmax,55,A,1.0,4,9,0.01895660049823122,0.018680234362405148,1.0147945754033083,0.9854211130391306,0.013380928808653051,0.011864715673717451,1.1277917799829198,0.9259898490045398
landmax,55,A,1.2,4,9,0.02041435266288064,0.02274909166274388,0.8973700121975932,1.1143675255551204,0.01440061409811492,0.014783995575426223,0.9740678035680317,0.8514141354996558
landmax,55,A,1.4,4,9,0.021950896173984345,0.026817948963082608,0.8185150998758999,1.2217245596954975,0.015476542424175455,0.017703275477134996,0.8742191491153419,0.7987292172313931
landmax,55,A,1.6,4,9,0.02345733696649334,0.030886806263421347,0.7594613948245408,1.3167226231835407,0.01652231110316045,0.020622555378843773,0.8011767115975514,0.7569921797800828
landmax,55,A,1.8,4,9,0.025022633432125956,0.035330570637910313,0.7082431158152944,1.4119445394804149,0.017602382239831255,0.0238139770900918,0.73916180288739,0.7179101994709759
landmax,55,B,0.2,3,8,0.0074379071014595045,0.008096715665369379,0.9186326170835322,1.0885744544699407,0.005242986582388893,0.005738690112656587,0.913620787926076,0.8971890837031096
landmax,55,B,0.4,4,9,0.0096765506796011,0.01157485044164484,0.8359979015181139,1.1961752513781072,0.00682361121128915,0.007877623801310515,0.8662017104896503,0.7692545848290795
landmax,55,B,0.6,4,9,0.011393942533516919,0.01452723318472175,0.7843160764776527,1.2749961781874717,0.008022275963203731,0.009885224499345608,0.8115421115357367,0.7869601442806274
landmax,55,B,0.8,4,9,0.013655205034104929,0.01747961592779866,0.7812073841043847,1.2800698256922522,0.009601359997589896,0.011892813088091765,0.8073245519349587,0.8686176648292144
landmax,55,B,1.0,4,9,0.016358516061088995,0.020471715233822484,0.7990789181192869,1.2514408493639166,0.011490481032861006,0.013935040438436653,0.8245746457374545,0.875712571037721
landmax,55,B,1.2,4,9,0.01928453773676551,0.02397699522677104,0.8042933467840766,1.2433274550864382,0.013533382889555714,0.016424837823862854,0.8239583875765102,0.84770583470582
landmax,55,B,1.4,4,9,0.021999659436005015,0.027482275219719597,0.800503570396508,1.2492136662234707,0.015427115658932879,0.018914635209289057,0.8156179322642478,0.8203334067899668
landmax,55,B,1.6,4,9,0.024180425242086752,0.03098755521266816,0.7803269756563901,1.281514071916874,0.01694339146403648,0.021404432594715264,0.7915833035546006,0.7828723059244609
landmax,55,B,1.8,4,9,0.02592089445261968,0.03485482369600682,0.743681697508897,1.3446613024761667,0.01815698295801467,0.02416296475943674,0.7514385398804813,0.7336675854537745
landmax,56,A,0.2,3,11,0.016155430529877276,0.0032909195883465366,4.909093065380635,0.20370361422807196,0.011357620212756,0.002339204984072085,4.855333453071166,4.780441064395926
landmax,56,A,0.4,3,12,0.025015036627573966,0.005136404167737346,4.870145691551648,0.20533266627623126,0.0175100004384661,0.0036789064394844974,4.759566661042804,4.877358493900115
landmax,56,A,0.6,3,12,0.033717619011265104,0.006874374001540621,4.904827552837339,0.20388076629147162,0.023531940467504953,0.004852417249680312,4.849529472976646,6.239249227107554
landmax,56,A,0.8,3,12,0.03741219149237235,0.008830153913082832,4.236867427298422,0.23602343409589188,0.026430385394887346,0.006198318352818073,4.264121958639111,5.273359442947583
landmax,56,A,1.0,3,12,0.04001632667018547,0.010668426882534703,3.7509116489982466,0.26660185404981995,0.02824994431968373,0.007498327243782268,3.7674995237249793,4.283980288659046
landmax,56,A,1.2,3,12,0.04262046184799859,0.012583657110684106,3.386969421775793,0.29524919639684805,0.030069503244480114,0.008860688795813159,3.393585299902251,3.909708993868277
landmax,56,A,1.4,3,12,0.04531065793753211,0.014569846933708016,3.1098925159401505,0.321554521538726,0.031938486131607075,0.010268333274749008,3.1103865911858763,3.6384996651778203
landmax,56,A,1.6,3,12,0.048094143596988104,0.016324757754780303,2.9460862035092017,0.33943338073708085,0.03386104432772878,0.011508626743092734,2.942231517591928,3.3498887602992244
landmax,56,A,1.8,3,12,0.050952826608624185,0.018110702555987658,2.813409720087223,0.3554405861542973,0.03583626795661976,0.012769588887296516,2.8063760135825917,3.0727052198726637
landmax,56,B,0.2,3,11,0.014897430286952996,0.0033794853471159226,4.408194963670007,0.22685022060990198,0.010598489053172105,0.00257306434587946,4.119014384597365,4.526829017550666
landmax,56,B,0.4,3,11,0.01779598192638923,0.005128808279903785,3.4698083755868288,0.28820035337855676,0.012505039557430908,0.003746502112345322,3.3377906063965126,3.464677105857228
landmax,56,B,0.6,3,12,0.0167321069814766,0.0054041147875248784,3.096179048620842,0.32297873743620825,0.011476823902255205,0.0037572665995666632,3.054567355848228,2.4339826401250146
landmax,56,B,0.8,3,12,0.022477419400530843,0.007094565029585871,3.1682589851238436,0.31563076272974294,0.0156363425967255,0.004967968566301954,3.147431870400269,2.5455297406796165
landmax,56,B,1.0,3,12,0.03668607986347658,0.009340922220422078,3.927458017289741,0.25461761668685634,0.025881859062535168,0.006558963637330453,3.9460287468630146,3.4387525234423655
landmax,56,B,1.2,3,12,0.043466972032410456,0.010901185207093838,3.987362035104656,0.2507923763119626,0.030679873451979624,0.007665212705208033,4.002481683402545,3.4542400233955033
landmax,56,B,1.4,3,12,0.04767839476666203,0.012453115873879761,3.828631745623343,0.261189914946283,0.03363661041477749,0.008763787293114066,3.8381363319037467,3.272401898495986
landmax,56,B,1.6,3,12,0.05077232621676974,0.014356937509976348,3.5364315113504583,0.2827709222673818,0.03579347486692619,0.010075399756497268,3.552561261288342,3.1101427034592484
landmax,56,B,1.8,3,12,0.053172610056001254,0.01658239986025595,3.2065690433290834,0.31185980606916625,0.037440091183982935,0.011658902916164709,3.2112876703067323,2.935977215219717
landmax,57,A,0.2,1,10,0.009547472608602147,0.006486967139108903,1.4717929663990341,0.6794433883229192,0.006689108345489724,0.004359553313220181,1.534356358300575,1.725453524960422
landmax,57,A,0.4,1,11,0.010963739673985902,0.010004937141971702,1.0958329391188204,0.9125478567966012,0.007637692060814766,0.007025082210618807,1.087203228635526,1.3980783780969586
landmax,57,A,0.6,1,12,0.01228132364946906,0.012459418857011682,0.9857059779764611,1.014501303982028,0.008500382296535047,0.008675270827030656,0.979840568210195,1.151818331614971
landmax,57,A,0.8,1,12,0.013651061530807501,0.01434448146723132,0.9516594630480109,1.0507960450444767,0.009401723163694824,0.010112773494537533,0.9296879010266782,1.0427789336194924
landmax,57,A,1.0,1,12,0.015303404914878398,0.016338793887414535,0.9366300242434861,1.0676574251478834,0.010512499577801118,0.011480227251446859,0.9157048329749937,0.9852740118404947
landmax,57,A,1.2,1,12,0.01705493156364465,0.0187343329349047,0.9103570232740399,1.0984701325240125,0.011704128724144891,0.013150790455571881,0.8899943135498709,0.9515024228660671
landmax,57,A,1.4,1,12,0.019867091643194196,0.02181919004535781,0.9105329575430808,1.0982578848088385,0.013753040835801731,0.015323272692964334,0.8975263386206281,0.9434411579421587
landmax,57,A,1.6,1,11,0.022614760066661604,0.026586182275661813,0.8506208161885722,1.1756119541968888,0.015724979990573436,0.01847806516540948,0.8510079302031169,0.8268456595608639
landmax,57,A,1.8,1,11,0.02209553063547122,0.02599149815639873,0.8501060809390713,1.176323781727744,0.015026676159625732,0.017757426180193346,0.8462192666404833,0.7974716310719105
landmax,57,B,0.2,1,9,0.00747698333804621,0.0055333119498661345,1.3512672709925742,0.7400460452693784,0.004994052550693628,0.003948155054677048,1.2649079080056884,1.152616188383113
landmax,57,B,0.4,1,10,0.008480098240470557,0.007842006460975074,1.0813684332792735,0.9247541996093579,0.005151237801962827,0.005436515920926956,0.9475255617543585,0.8475913561611202
landmax,57,B,0.6,1,12,0.009778228427278502,0.010662552689406624,0.9170626126887318,1.090438085866465,0.005977347197482158,0.007402561272908437,0.8074701413627992,0.7848061405990611
landmax,57,B,0.8,1,12,0.011455538679172848,0.013091040766833081,0.8750670693957447,1.1427695487278757,0.007663208246408336,0.00913687240836087,0.8387124065994366,0.7986024943001249
