archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_norm,child_norm,angle_deg,signed_angle_deg,wrong_phase_angle_deg,mean_robustness_angle_deg
landmax,79,A,1.4,5,13,0.009018461030182962,0.001857489739283476,77.50493609024771,77.50493609024771,77.15110369231161,30.43944404208177
landmax,79,A,1.6,5,13,0.010435201124512631,0.0022932565601281756,76.37243226756809,76.37243226756809,75.94924558108342,31.32382188301078
landmax,79,A,1.8,5,13,0.012177798174998393,0.0029331197368010955,78.5181924634858,78.5181924634858,78.58344487980489,29.771357756659572
landmax,79,B,0.2,4,10,0.005417844958141624,0.0010707248834734646,55.056488042937055,55.056488042937055,74.47002761270465,76.27810731204899
landmax,79,B,0.4,5,12,0.006990721230796822,0.0014730099755754782,45.04746936719035,45.04746936719035,77.71438556139202,61.35902200451517
landmax,79,B,0.6,5,13,0.008652167887740059,0.001037905581996574,81.00176719137737,81.00176719137737,60.7734566531262,57.698576116578614
landmax,79,B,0.8,5,13,0.01020049237427697,0.0011017724090169854,79.84307338200665,79.84307338200665,78.97764927843487,51.12033540657256
landmax,79,B,1.0,5,13,0.011509399382657314,0.0011711068281804302,82.31976017264957,82.31976017264957,78.8592450221125,45.498953079327244
landmax,79,B,1.2,5,13,0.01264575035207378,0.0012464190078662841,82.16788761660113,82.16788761660113,84.6617117014397,40.61164753767843
landmax,79,B,1.4,5,13,0.013447747745883885,0.0013162046041216525,86.4155526188955,86.4155526188955,86.76938501683159,37.09174934610772
landmax,79,B,1.6,5,13,0.014172744390201856,0.0014798556789925726,84.29951730299149,84.29951730299149,84.72270398947616,36.58999102351192
landmax,79,B,1.8,5,13,0.014566256581634102,0.0016960728245311962,84.77375636914284,84.77375636914284,84.70850395282376,33.49148415519874
landmax,80,A,0.2,2,4,0.003858041770377065,0.00385084497966698,176.92156328716365,-176.92156328716365,120.85260811686075,152.08339189174447
landmax,80,A,0.4,2,5,0.007981034069388233,0.003958518035328622,163.01955427335534,163.0195542733553,95.37852060405848,159.9782708527194
landmax,80,A,0.6,2,5,0.011376169351830086,0.0059157108827862,170.1725806670629,170.17258066706285,111.36448082024388,167.2297482814625
landmax,80,A,0.8,2,5,0.014559824825617258,0.007916056255379866,174.6953441415346,174.69534414153455,112.6293651910259,170.94271805778214
landmax,80,A,1.0,2,5,0.017529059675250546,0.009952204283557217,178.16432838556906,178.16432838556884,107.90421424504646,173.69810752205953
landmax,80,A,1.2,2,5,0.020474051489318926,0.011800204691987039,179.7747964552961,179.77479645529732,113.87738405323613,175.34564932834306
landmax,80,A,1.4,2,5,0.023315658701097464,0.010609674302404224,175.5138044941064,175.51380449410632,112.4880085778211,177.0266813126657
landmax,80,A,1.6,2,5,0.026172515379190495,0.005308736434771169,113.85217644262423,113.85217644262423,113.24071298785307,153.79476078095755
landmax,80,A,1.8,2,5,0.02908250570731569,0.006017047598565073,114.61131185612786,114.61131185612786,114.87750548892093,156.42847757960163
landmax,80,B,0.2,1,4,0.0076609992655435714,0.008066098733205306,91.61927777138563,91.61927777138563,153.84510636736124,87.98334725294764
landmax,80,B,0.4,2,4,0.008322548781855305,0.008338733599779108,97.40957470628864,97.40957470628865,165.05060837558545,103.17661475091899
landmax,80,B,0.6,2,5,0.011805367154202212,0.0027000826085633537,111.43953983850832,111.43953983850832,170.24763968532724,123.57022636766266
landmax,80,B,0.8,2,5,0.014941889423837765,0.003072791290480014,111.68758382069973,111.68758382069973,173.75356277120844,129.83164518468314
landmax,80,B,1.0,2,5,0.01814131901583182,0.003526410468784196,105.96751302111231,105.96751302111232,176.22762716163473,136.10719691510585
landmax,80,B,1.2,2,5,0.021386671468098774,0.004057263754921374,111.98478405941525,111.98478405941525,177.8821964614764,145.16636602813372
landmax,80,B,1.4,2,5,0.02435553391747337,0.004665012250488046,110.36665720136581,110.36665720136581,173.392453117651,155.47076352564812
landmax,80,B,1.6,2,5,0.02717025432973435,0.005315745739071843,111.54400362853893,111.54400362853895,112.15546708331009,130.42476538557057
landmax,80,B,1.8,2,5,0.029857592916405735,0.006016513671951853,113.58587374844701,113.58587374844701,113.31968011565395,141.53547410174212
landmax,81,A,0.2,2,8,0.005167385132670903,0.001386364512769092,49.989486000483716,49.98948600048372,40.85470720837147,102.95681719062274
landmax,81,A,0.4,2,8,0.012614176139653986,0.0010946997974255247,30.96017598022882,30.96017598022883,13.783070058860499,79.69199198860898
landmax,81,A,0.6,2,8,0.025452545297432114,0.0005276722198189977,38.15957297748614,38.159572977486135,8.205805608745631,68.84711281026196
landmax,81,A,0.8,2,8,0.030836170000806906,0.0006659208423868123,21.517893143889328,21.517893143889335,15.880058513309896,63.13915348938111
landmax,81,A,1.0,2,8,0.03417296112360108,0.0010498242629314294,14.813851909685043,14.813851909685106,20.159091572438964,59.04979487629238
landmax,81,A,1.2,2,8,0.03745607758744703,0.0009815015328597416,18.08077086037227,18.08077086037225,19.6816738976341,56.866069776942176
landmax,81,A,1.4,2,8,0.04105185157680961,0.0010473093269365477,17.884267623124572,17.884267623124565,15.067278893382205,55.17276818611755
landmax,81,A,1.6,2,8,0.04468049514874996,0.0011510620717532826,17.874144162149165,17.874144162149154,10.676118233259952,53.1951024411428
landmax,81,A,1.8,1,8,0.10290326645572136,0.0012223266245502942,32.91018517500868,-32.910185175008685,35.05052147278751,61.342710932338555
landmax,81,B,0.2,2,8,0.007968712275179101,0.0013382716225611864,14.622489226988664,14.622489226988645,23.757268019100906,82.66335844889616
landmax,81,B,0.4,2,8,0.010902528427216247,0.001151561615936789,1.3504929460074604,1.350492946007144,18.527598867375477,85.83447539912893
landmax,81,B,0.6,2,8,0.014788974674681155,0.0006546948795676067,13.272151659525466,-13.272151659525461,33.09322692670627,66.45821566094719
landmax,81,B,0.8,2,8,0.018834352506579527,0.0009209135574044045,20.494107619930283,-20.494107619930254,16.90384403726901,59.90803194867579
landmax,81,B,1.0,2,8,0.023203917580061267,0.0008295243427358954,24.59571017176237,-24.595710171762384,10.377233310361666,57.277323015516934
landmax,81,B,1.2,2,8,0.02784985643167319,0.0008552428986515466,23.540467487285692,-23.540467487285685,14.221977270720695,55.56134733298988
landmax,81,B,1.4,2,8,0.032678727760591705,0.0009526720988822019,18.429532212033468,-18.42953221203348,14.52201430447322,52.95645295507818
landmax,81,B,1.6,2,8,0.0378572869201049,0.0009640565945663367,13.431832798802235,-13.431832798802203,15.118429596606902,51.05029395367093
landmax,81,B,1.8,1,8,0.09318029990170586,0.0012043400564475215,37.07452524608634,-37.07452524608633,34.9341889483075,57.930246582418675
landmax,82,A,0.2,4,10,0.013906774623939733,0.0006350273777683665,171.31090189007068,171.3109018900707,173.76680813523237,152.9381355524269
landmax,82,A,0.4,5,13,0.02035260344253568,0.0008063908068835062,17.56572445373649,17.565724453736436,66.78575682689781,31.332558888277255
landmax,82,A,0.6,5,13,0.028065365005406007,0.0006150453264181848,81.88220363466915,81.88220363466915,90.83735826590924,54.46022841763155
landmax,82,A,0.8,5,13,0.034675509832489924,0.0009301358428516536,87.57178872445039,87.57178872445039,87.38658526575473,105.91310347590279
landmax,82,A,1.0,5,13,0.03980903954955967,0.0013974579038750002,85.00392862943771,85.00392862943771,92.60535863087647,117.09269064376373
landmax,82,A,1.2,5,13,0.04494946982518994,0.0018335612020851284,88.02755649804,88.02755649804,90.30696774959743,115.75137609434738
landmax,82,A,1.4,5,13,0.049461170235272765,0.0022623384183077227,83.66158397964158,83.66158397964158,84.02596854699858,112.69811078404305
landmax,82,A,1.6,5,12,0.05393893837428919,0.002851878938454923,82.8968658231378,82.8968658231378,108.85118978507555,132.61697872740768
landmax,82,A,1.8,4,11,0.07555520982137671,0.004044331062866756,84.2996334111375,84.2996334111375,111.47579213574426,128.00126039804599
landmax,82,B,0.2,5,11,0.02118002811102434,0.0005181117776575264,176.79732137341983,176.79732137341966,174.34141512825806,13.183509878577679
landmax,82,B,0.4,5,13,0.03053903427473239,0.000607000241232349,69.37450613025065,69.37450613025065,20.154473757089292,9.777745374539707
landmax,82,B,0.6,5,13,0.03492459810422009,0.000797574829680091,92.3537450555364,92.3537450555364,83.39859042429632,21.01029296760482
landmax,82,B,0.8,5,13,0.03890437142659863,0.0012190428554571344,88.38243332420431,88.38243332420431,88.56763678289998,36.59137167109468
landmax,82,B,1.0,5,13,0.04288546249973242,0.001431672655210066,93.60901241191442,93.60901241191442,86.00758241047568,53.18801116275239
landmax,82,B,1.2,5,13,0.046844394185793586,0.0020379744764930973,90.86244154199206,90.86244154199206,88.58303029043462,70.64780520086157
landmax,82,B,1.4,5,13,0.05081818360494343,0.0025488801805938245,84.53575028715609,84.53575028715609,84.17136571979907,83.12818158702336
landmax,82,B,1.6,5,12,0.05472100791149329,0.0032540710481160865,109.13930328093952,109.13930328093952,83.18497931900176,114.79117919326772
landmax,82,B,1.8,4,11,0.07571036889855039,0.004006743549833869,111.52296615334028,111.52296615334028,84.34680742873353,117.1061005002343
landmax,83,A,0.2,8,17,0.013264516847393994,0.001916969391215808,20.611600393837815,-20.611600393837833,13.57263521012016,7.763234412689467
landmax,83,A,0.4,8,19,0.02246344550258131,0.00214527112357731,17.25061749560796,-17.25061749560796,12.739545449340316,9.581243435802117
landmax,83,A,0.6,8,19,0.029678146883873817,0.0015559493508609356,27.86421027850199,-27.864210278501975,22.75241397703371,4.492304460022265
landmax,83,A,0.8,8,19,0.03654520332441691,0.0009257788194230506,75.45010567967229,-75.45010567967229,20.14536116032286,4.263892329339999
landmax,83,A,1.0,8,19,0.04113677136883673,0.001061683177964294,53.314458450453785,-53.31445845045379,13.56800044689447,5.861454508997213
landmax,83,A,1.2,8,19,0.04498012739711768,0.001512622213966293,33.26877569849897,-33.26877569849897,9.018195237570097,6.459871289125395
landmax,83,A,1.4,8,19,0.04860183814669527,0.0023656275836088465,19.000621408592885,-19.00062140859291,5.7263323600038305,6.7425568458514675
landmax,83,A,1.6,8,19,0.05164738447425329,0.003411948013179384,10.35793632988682,-10.35793632988683,7.157144916761869,6.627451210764879
landmax,83,A,1.8,8,18,0.05416272231879549,0.004589610867245819,8.755077535059465,-8.755077535059389,20.30775085622428,10.825611887728366
landmax,83,B,0.2,8,17,0.007291726727252071,0.002430615784542686,11.472269230346694,-11.472269230346772,18.511234414064422,6.097274278961124
landmax,83,B,0.4,8,19,0.011990756680314825,0.003106328401442649,9.762902738266162,-9.762902738266117,14.273974784533824,10.855590136319043
landmax,83,B,0.6,8,19,0.01668550477459824,0.0021159142493109386,20.13894690070528,-20.138946900705285,25.25074320217355,14.53816208523972
landmax,83,B,0.8,8,19,0.021349093660199034,0.002349476882038414,17.558442376138256,-17.558442376138274,72.86318689548769,11.133531260718856
landmax,83,B,1.0,8,19,0.026008129027936207,0.0031113469004241663,11.497228861317138,-11.497228861317133,51.243686864876445,7.850151017696152
landmax,83,B,1.2,8,19,0.030698105748478328,0.003964818487509687,7.782088309855501,-7.782088309855455,32.03266877078433,5.251693280486991
landmax,83,B,1.4,8,19,0.03552027570108301,0.004828223891602273,5.382150193285449,-5.382150193285421,18.65643924187448,3.17714200769791
landmax,83,B,1.6,8,19,0.04045733694926111,0.004669944561237765,7.310814296756705,-7.310814296756672,10.511605709881605,1.0046036668607912
landmax,83,B,1.8,8,18,0.046114364458589054,0.00352014865197491,20.422242978663387,-20.422242978663387,8.869569657498515,6.938238991844396
landmax,84,A,0.2,4,13,0.0011092613428351852,0.006112689903329717,125.04049803520029,-125.04049803520029,96.99363825336941,20.56517117198531
landmax,84,A,0.4,4,14,0.0015531996612095675,0.0007935815795743874,60.23687898634508,-60.23687898634508,118.48951181732468,126.87752924567833
landmax,84,A,0.6,4,14,0.0020526892492625883,0.0010698217952180523,87.07751393121941,-87.07751393121941,69.49030711996615,131.02805227532323
landmax,84,A,0.8,4,14,0.002556006593422123,0.001107049499665771,82.6766044170463,-82.6766044170463,73.48721369790759,115.85017725171623
landmax,84,A,1.0,4,14,0.0031876557679283296,0.001195030472458927,59.893902055842396,-59.89390205584241,74.88668626793583,88.78585807665061
landmax,84,A,1.2,4,14,0.0037478942329961665,0.00135439674508935,57.68465305871978,-57.68465305871977,64.03259875496764,48.49832600272307
landmax,84,A,1.4,4,14,0.004491582520763642,0.0015122124384164318,71.47897668928516,-71.47897668928516,64.34720354019161,22.340721466950757
landmax,84,A,1.6,4,13,0.005165307374004554,0.0017278411369895336,62.17330206490647,-62.17330206490647,64.00412186571828,21.6945022568015
landmax,84,A,1.8,4,13,0.006014564520528595,0.0019580566089726025,60.17229552755363,-60.17229552755363,60.706951200252995,7.878293586262993
landmax,84,B,0.2,4,13,0.0010912824079858541,0.0016056977123986066,102.0223597048335,-102.02235970483349,130.06921948666437,51.65160633388999
landmax,84,B,0.4,4,14,0.0018699912457440947,0.0019126506640092808,118.94375494175223,-118.94375494175223,60.69112211077264,141.77116537198887
landmax,84,B,0.6,4,14,0.0026717993710629767,0.0012553040012425094,70.58310664410672,-70.58310664410673,88.17031345536002,124.56329359892761
landmax,84,B,0.8,4,14,0.0034127081961669178,0.00154388569638374,74.42800446145999,-74.42800446145999,83.6173951805987,107.52184142174627
landmax,84,B,1.0,4,14,0.004199535025524661,0.001678038309524088,74.0812150494067,-74.08121504940668,59.088430837313275,91.33054062277384
landmax,84,B,1.2,4,14,0.004895970845947198,0.0017223254548629564,62.28828307029495,-62.28828307029495,55.9403373740471,70.98030122868643
landmax,84,B,1.4,4,14,0.005564066705595198,0.001822424610715802,62.55279147901746,-62.55279147901746,69.684564628111,60.182640917945754
landmax,84,B,1.6,4,13,0.0061974078761698834,0.002059672601764645,62.55206756404949,-62.55206756404947,60.72124776323766,16.653297033345243
landmax,84,B,1.8,4,13,0.0067407375565537,0.0021640395959390177,59.75775341740375,-59.75775341740375,59.2230977447044,60.36149457279734
landmax,85,A,0.2,2,9,0.008003625775400541,0.0011179496989040388,110.22408878135668,110.22408878135667,159.43314705481575,135.549542729236
landmax,85,A,0.4,2,9,0.01563831147231984,0.002588045564673722,41.634054310691894,41.634054310691916,30.53346541435556,105.01891493866549
landmax,85,A,0.6,2,11,0.021141026286328773,0.002084681078631102,39.728460013525144,39.72846001352514,24.692991863600405,148.78065629849115
landmax,85,A,0.8,2,11,0.026137567885333918,0.004457159579898016,27.343992989107544,27.34399298910753,18.092481363901513,137.90719695095032
landmax,85,A,1.0,2,11,0.0304424757083853,0.005392840312608874,22.713461635529175,22.713461635529193,17.261918556691043,125.50596418545102
landmax,85,A,1.2,2,11,0.034752845829968,0.006665524604315713,20.23979689135794,20.239796891357933,17.183997673643777,116.76401944796642
landmax,85,A,1.4,2,11,0.038546111529786396,0.007945361411327017,16.382226777222513,16.382226777222556,17.227724676578525,108.07800634324273
landmax,85,A,1.6,2,11,0.042324934924673825,0.009087368711963702,10.884900815310143,10.884900815310107,15.246611833280737,101.14811585541479
landmax,85,A,1.8,2,9,0.045807364066875786,0.010721951480720053,11.03676371365471,11.036763713654727,13.966727767587871,102.110890002306
landmax,85,B,0.2,1,8,0.009989388368802156,0.0024972377286017525,143.89209470385273,143.89209470385273,94.68303643039366,147.19772784731302
landmax,85,B,0.4,2,9,0.008320293741976627,0.0026004036549776336,20.690705459254264,20.690705459254243,31.791294355590583,97.5430108455871
landmax,85,B,0.6,2,11,0.014257457433141732,0.003933275768657449,19.371296962021823,19.371296962021823,34.40676511194656,82.3450449844743
landmax,85,B,0.8,2,11,0.019782631846315776,0.005142823523179442,14.328781980455977,14.328781980455982,23.580293605661975,68.63068637361962
landmax,85,B,1.0,2,11,0.025233249834968618,0.006542904213005023,14.720602780193694,14.720602780193666,20.17214585903179,63.10175232986
landmax,85,B,1.2,2,11,0.030143083167465574,0.007986366967750257,15.087204920251647,15.087204920251622,18.143004137965836,69.17706405514173
landmax,85,B,1.4,2,11,0.034926312761276834,0.00948294776555034,15.76722173583093,15.767221735830953,14.921723836475014,76.28161381110462
landmax,85,B,1.6,2,11,0.039490904916059076,0.010817454804956727,14.159165014071132,14.159165014071144,9.797453996100499,81.59262449981665
landmax,85,B,1.8,2,9,0.04394724052457492,0.012066277245157861,13.305138355820155,13.30513835582012,10.37517430188695,93.48051459092187
landmax,86,A,0.2,3,9,0.003938608143313708,0.00041078076903267345,136.17492623308715,-136.17492623308715,23.488624108508343,77.693895185909
landmax,86,A,0.4,3,11,0.00737131355677856,0.0010815497395212416,1.8701708695509767,-1.8701708695507573,159.52555551148455,3.6083376935177114
landmax,86,A,0.6,3,11,0.013062304108578022,0.0011182420643102897,64.702217463423,-64.702217463423,40.135227988268966,3.987663529667002
landmax,86,A,0.8,3,11,0.017037712052828252,0.0018213664061175047,78.49525444147515,-78.49525444147515,74.8031124783362,6.802156886021838
landmax,86,A,1.0,3,11,0.020953475782487352,0.0024894604804457016,81.97994677362561,-81.9799467736256,88.70520816133939,8.029399467707083
landmax,86,A,1.2,3,11,0.024793147486203253,0.0023361886004625134,83.84158383232334,-83.84158383232334,86.88461435622004,8.664276629243949
landmax,86,A,1.4,3,11,0.028613046322204985,0.0021509674022114353,82.26629972768026,-82.26629972768026,81.89697500045843,8.93093035927643
landmax,86,A,1.6,3,11,0.032358470723838066,0.001751969292318784,83.53264199310397,-83.53264199310397,84.2228307214615,9.856165132639067
landmax,86,A,1.8,3,11,0.035611745234006786,0.0020637415672686713,84.19450035974431,-84.19450035974431,84.22951749082972,5.268488203126953
landmax,86,B,0.2,3,9,0.005076995631224054,0.0011911522468283835,65.80857644250064,65.80857644250064,93.85497389909483,69.62856744902369
landmax,86,B,0.4,3,10,0.0068344142671706845,0.0008979416664479033,164.34735077150722,-164.34735077150725,34.25692284745744,54.28323718803313
landmax,86,B,0.6,3,11,0.008579590826659692,0.0005382422376630739,5.93654840938907,-5.9365484093889425,30.503537884542965,43.730720804021
landmax,86,B,0.8,3,11,0.010915675412105131,0.000713271203084104,47.96965974253691,-47.96965974253692,51.661801705675856,33.00244658621222
landmax,86,B,1.0,3,11,0.013682386746728151,0.0009289672260854049,68.91423156730076,-68.91423156730076,62.188970179586974,23.102210602189754
landmax,86,B,1.2,3,11,0.016536279971190494,0.001179422360640298,72.33423592931237,-72.33423592931237,69.29120540541568,14.401418358182596
landmax,86,B,1.4,3,11,0.02010747223834553,0.0014570783886026118,71.86281423451089,-71.86281423451089,72.23213896173273,6.574185079641479
landmax,86,B,1.6,3,11,0.02419418507150998,0.0017510785408801227,77.8121772961917,-77.8121772961917,77.12198856783417,0.33833647223891455
landmax,86,B,1.8,3,11,0.02999519416806076,0.002062284886235549,81.35900570966346,-81.35900570966346,81.32398857857805,0.12183767777602841
landmax,87,A,0.2,1,22,0.009420065319271882,0.0007262132917666657,146.47741541799155,146.47741541799155,147.39063896169048,136.80879217257984
landmax,87,A,0.4,1,23,0.013110719321628736,0.000872816162279147,145.946500990565,145.946500990565,170.7080917422819,151.69138523906813
landmax,87,A,0.6,1,23,0.016807441461952958,0.0007277965230651748,118.65460443045112,118.65460443045112,147.5126467012999,153.65056002724702
landmax,87,A,0.8,1,23,0.02016359709754682,0.000949430584821646,112.66046930744619,112.66046930744619,126.6953598028163,154.16045272040387
landmax,87,A,1.0,1,23,0.023508303033343843,0.0011442155217165695,108.54631298437207,108.54631298437205,118.72014519319573,155.02269229947856
landmax,87,A,1.2,1,23,0.026716173218952064,0.0012242182434841031,106.09867966632247,106.09867966632247,112.4634200452184,155.17197198284128
landmax,87,A,1.4,1,23,0.029749948302493653,0.001408834939059111,102.08598706795814,102.08598706795814,109.13943580843494,154.8991417358184
landmax,87,A,1.6,1,21,0.03276172937378096,0.0016036209466339815,96.47573234514472,96.47573234514472,105.35748340029355,151.15782633030295
landmax,87,A,1.8,1,21,0.03554437314051305,0.0020153649473534383,79.91360378627763,79.91360378627763,79.94736941845704,146.40476194428433
landmax,87,B,0.2,1,20,0.00442505536865645,0.00010573017512051313,137.25709587043062,137.25709587043065,136.3438723267317,124.02867910972095
landmax,87,B,0.4,1,21,0.008712055924147828,0.003639389934878691,164.311736643136,164.31173664313604,139.55014589141913,142.81534817992267
landmax,87,B,0.6,1,23,0.012886656955568896,0.001202251705657932,142.57672165420834,142.57672165420834,113.71867938335956,133.9205738595813
landmax,87,B,0.8,1,23,0.01666493766674858,0.0009783375153024612,122.66061230825501,122.66061230825501,108.6257218128849,144.21154248450594
landmax,87,B,1.0,1,23,0.020423343143394404,0.001074327238915228,115.37090704744485,115.37090704744485,105.19707483862116,147.94020431074608
landmax,87,B,1.2,1,23,0.02399744937054316,0.0012387892389321982,109.60748392778093,109.60748392778093,103.24274354888502,150.5132072632609
landmax,87,B,1.4,1,23,0.02748118825817868,0.0013287844917126452,106.83616458833639,106.83616458833639,99.78271584785959,152.04924454199457
landmax,87,B,1.6,1,21,0.030929561056117907,0.0016045292004531178,103.51353423015813,103.51353423015813,94.6317831750093,150.97539670893514
landmax,87,B,1.8,1,21,0.03432464615778886,0.0020362512374787274,78.74863325896831,78.74863325896831,78.71486762678889,146.85632699829654
landmax,88,A,0.2,5,6,0.003407318118586193,0.0023025930750963995,154.64029971134877,-154.64029971134877,3.2119590131190217,147.4247343209458
landmax,88,A,0.4,5,7,0.007266961572030886,0.0011943198013060674,52.802431454320114,-52.802431454320114,61.5851144092361,33.014385114616516
landmax,88,A,0.6,5,7,0.01091076158592499,0.0014069867013450357,90.01297290934417,-90.01297290934417,70.69427378914132,97.32669969239937
landmax,88,A,0.8,5,7,0.013922513962077698,0.0017781919417232661,83.87682126237915,-83.87682126237915,69.35447663673907,94.1116676293912
landmax,88,A,1.0,5,7,0.016935389555556672,0.002224473523798136,79.61672456715745,-79.61672456715745,84.8804809736096,71.14770574093137
landmax,88,A,1.2,5,7,0.019964856759779357,0.002670895211431083,82.18153969210275,-82.18153969210273,80.6771176854586,39.16436440627454
landmax,88,A,1.4,5,7,0.023004415719872964,0.0031221380226304682,82.44746259283149,-82.44746259283149,77.66187506831186,14.4607490546699
landmax,88,A,1.6,5,7,0.026110478611073986,0.0035649013003229146,77.03974542881149,-77.03974542881149,78.96237570738705,0.15842487046458836
landmax,88,A,1.8,5,7,0.0293631550066453,0.003993217495295385,77.41139510400127,-77.41139510400127,77.47453245036154,9.915175067260504
landmax,88,B,0.2,5,6,0.0008462282154789759,0.005300250401221391,33.49699552369614,33.49699552369618,117.93134517453356,67.45816005129237
landmax,88,B,0.4,5,7,0.005487080830994071,0.0015290726883819142,54.59441787290984,-54.59441787290984,45.811734917993846,9.316246153926627
landmax,88,B,0.6,5,7,0.01013523687576538,0.0020991304145310014,69.08975678977987,-69.08975678977988,88.40845590998273,13.935187280942662
landmax,88,B,0.8,5,7,0.01466788443709936,0.0033717921589586286,68.31468125730474,-68.31468125730474,82.83702588294483,11.013377064964336
landmax,88,B,1.0,5,7,0.019203263295451405,0.003274929465045285,84.15440323660918,-84.15440323660918,78.89064683015702,16.932488541776376
landmax,88,B,1.2,5,7,0.02267701105048964,0.0032745635975860725,79.7359038506346,-79.73590385063459,81.24032585727875,15.973578347905933
landmax,88,B,1.4,5,7,0.025997635300472742,0.0032788837933793486,77.44516561993117,-77.44516561993117,82.2307531444508,17.318619564026115
landmax,88,B,1.6,5,7,0.028993586674142136,0.003274585732943797,79.59260404703156,-79.59260404703156,77.66997376845598,18.65074031249743
landmax,88,B,1.8,5,7,0.03147375669751844,0.003579304431681691,78.64246988819471,-78.64246988819471,78.57933254183446,19.64673119009264
landmax,89,A,0.2,9,7,0.0032615645113029247,0.0006907848743367452,20.01218690290101,20.012186902900996,23.538927411238195,78.04113435725975
landmax,89,A,0.4,9,7,0.007220789158025971,0.0004999685709432902,113.15283559278527,113.15283559278528,70.80643018596164,89.65511701874107
landmax,89,A,0.6,9,7,0.010247537879495382,0.0005088043914368248,107.32599358735477,107.32599358735477,86.34003247663553,7.484441757947523
landmax,89,A,0.8,9,7,0.014573343129666136,0.0005545279783038252,100.36478819196965,100.36478819196965,87.45932630489548,7.254850621192116
landmax,89,A,1.0,9,7,0.01861941602078772,0.0006045975535435827,82.41939956037098,82.41939956037098,85.61527533378522,3.651877438681888
landmax,89,A,1.2,9,7,0.022067889105506625,0.0007156679366889996,81.78922111930629,81.78922111930629,90.52153810839768,2.726174000224962
landmax,89,A,1.4,9,7,0.02491654891902449,0.0008416852371501798,87.1993484095184,87.1993484095184,85.50601205966962,2.187632464271313
landmax,89,A,1.6,9,7,0.02735733208239982,0.0009808641687069053,86.03887514709973,86.03887514709973,84.47868823639112,2.0955207358401666
landmax,89,A,1.8,9,7,0.029069774173119206,0.0011270969577832641,83.71107551093372,83.71107551093372,85.18569623282114,0.71738564974465
landmax,89,B,0.2,8,6,0.004130635121205439,0.004803526793478681,30.962458463781374,30.962458463781374,27.43571795544417,25.56439596944015
landmax,89,B,0.4,9,6,0.005257929659281485,0.0031422322807021195,68.89223943918807,68.89223943918809,111.23864484601171,25.09103193357061
landmax,89,B,0.6,9,7,0.007966507791168111,0.0015570275755473458,83.5570566718847,83.5570566718847,104.54301778260394,18.754447364761496
landmax,89,B,0.8,9,7,0.010686256885570407,0.0015987369669503812,83.6077611026073,83.6077611026073,96.51322298968145,18.105421616396836
landmax,89,B,1.0,9,7,0.013363749320537842,0.0015965854777614055,82.75000451760745,82.75000451760744,79.5541287441932,16.585799588134677
landmax,89,B,1.2,9,7,0.01612925076535648,0.0016006776620289768,87.76566766470664,87.76566766470664,79.03335067561527,16.17316260805977
landmax,89,B,1.4,9,7,0.018928137604803965,0.0015938807951561317,82.46342162876907,82.46342162876907,84.15675797861786,13.25125127924659
landmax,89,B,1.6,9,7,0.021881845795812427,0.0015504810005450148,81.58598928449086,81.58598928449086,83.14617619519949,10.785548605840797
landmax,89,B,1.8,9,7,0.025013378131755082,0.0015040101812408076,82.75495961820539,82.75495961820539,81.28033889631797,7.790645573517567
landmax,90,A,0.2,4,14,0.01372302556135043,0.0005457427105499877,137.71706875243913,-137.71706875243913,26.522966021622526,9.351053668874439
landmax,90,A,0.4,4,15,0.021471258509189666,0.0014438813627222818,9.538386703908367,-9.53838670390833,17.413091656082333,156.01413441964013
landmax,90,A,0.6,4,16,0.028726033559221507,0.0015477873024032102,148.89423030445846,-148.89423030445846,89.58095564054736,146.27033013290122
landmax,90,A,0.8,4,16,0.03444072814208606,0.0023782917223301287,154.97825820216912,-154.9782582021691,13.119600938536308,137.02596823734763
landmax,90,A,1.0,4,16,0.03890858584093539,0.0011347720294655039,120.48627139066024,-120.4862713906602,27.328704893220337,128.73142060397976
landmax,90,A,1.2,4,16,0.04314505182731555,0.001073234159654627,103.40795750474491,-103.40795750474491,66.63877036318647,122.22430834860744
landmax,90,A,1.4,4,16,0.04729449758599861,0.0011329499521743034,85.17692295148639,-85.17692295148638,77.40978552035692,115.18463728834344
landmax,90,A,1.6,4,16,0.05114776941543046,0.001298309024706162,80.67708585345251,-80.67708585345251,80.57962834640439,109.52985261330063
landmax,90,A,1.8,4,16,0.05469421019014466,0.006915831809789229,3.9484508440419197,-3.9484508440420516,0.7699212318724808,62.58351221147448
landmax,90,B,0.2,4,14,0.011900021235699887,0.0006351511997966817,25.163111167178727,-25.163111167178737,136.35721389799534,155.51751851699146
landmax,90,B,0.4,4,15,0.016603533256721113,0.0015623195770912335,15.651359764841166,-15.651359764841153,7.776654812667112,126.28145911114912
landmax,90,B,0.6,4,16,0.02135617065346353,0.000584072123576651,87.66215085678039,-87.66215085678039,146.9754255206915,120.08972319066734
landmax,90,B,0.8,4,16,0.02616497245474597,0.0021113886896699198,10.895000424942205,-10.895000424942213,152.75365768857498,97.6538617469971
landmax,90,B,1.0,4,16,0.03090322136691857,0.001300440255725686,25.006547904479703,-25.00654790447972,118.16411440191958,100.6925739908917
landmax,90,B,1.2,4,16,0.03568589814701631,0.0008189659140259769,64.37411943728563,-64.37411943728561,101.14330657884406,103.41704625241096
