family,source_seed,fixed_lineages,eligible,finite_historical_bins,finite_extension_bins,baseline_movement,geometric_return,active_return,return_movement_ratio,return_at_10pct,return_at_50pct,witness_bin_indices,final_three_median_x,final_three_movement_ratio,one_way_settling,minimum_x,maximum_x
random_520104,40,12,1,5,29,0.0006145520089526694,True,True,1700.8757187693118,True,True,"[0, 1, 15]",1.1388186110492742,1479.8065510789365,False,0.03930547251477301,1.9979467518319076
random_520104,41,20,1,5,29,8.464410096709175e-05,True,True,5450.4748542678035,True,True,"[0, 2, 13]",1.1378137402865607,7025.1873072850485,False,0.09060352566796925,1.9982745610829193
random_520104,42,34,1,5,30,0.00012176823825249208,True,True,4173.984241015218,True,True,"[0, 1, 34]",0.8208151558797789,6394.991570742599,False,0.010442017709858531,1.9969608796214304
random_520104,43,27,1,5,30,0.0001980293422761237,False,False,nan,False,False,,0.7001063485950687,4258.910161810568,False,0.0022621369180023665,1.9967553172764045
random_520104,44,13,1,4,29,0.00018160538398427674,True,True,6572.463721080808,True,True,"[1, 2, 26]",1.538225352456235,3862.233115693564,False,0.005079946067392704,1.9968941816460588
random_520104,45,1,0,4,12,0.045794122653108,True,True,10.601855780799145,True,True,"[1, 2, 11]",0.02869043641795721,11.970464904118298,False,0.0012055043702214885,1.9996611583759094
random_520104,46,3,1,4,26,0.0021771903839844955,True,True,501.3024790494055,True,True,"[1, 2, 11]",0.00929555333601606,364.6163373553477,False,0.0026252694999999715,1.998362995023581
random_520104,47,19,1,5,30,0.00017455738194821895,False,False,nan,False,False,,0.9877106835954691,2769.7617772969206,False,0.3251696155122318,1.9969313821104029
random_520104,48,24,1,5,30,9.418843172309778e-05,True,True,10332.353820077682,True,True,"[0, 2, 27]",1.1184519546597012,5638.405519086522,False,0.04377500663896994,1.9863272920847992
random_520104,49,2,0,4,17,0.07980218643590763,True,True,9.653864232830363,True,True,"[1, 3, 15]",1.790457077750654,2.057876897967561,False,0.001127369219440233,1.999051547990295
