split,branch,seed,time,source_pair,endpoint,lag,weight,release,accumulation,rotation_error,no_rotation_error,angle_deg,spectrum_similarity
development,c2,40,74,"(3, 11)",11,2,5.067696495585951e-05,0.008290639147162437,0.006112552247941494,0.0047985343803991064,0.0047985343803991064,0.0,0.999988486967625
development,c2,40,114,"(2, 5)",5,2,5.739700242091139e-06,0.0011580046266317368,0.004956543445587158,0.0037451082227840677,0.0037451082227840677,0.0,0.9999929870576091
development,c2,40,122,"(3, 5)",5,2,0.00316795784443738,0.06365411728620529,0.04976831004023552,0.015365352880027086,0.015365352880027086,0.0,0.9998819459970624
development,c2,40,130,"(7, 9)",7,2,2.2603129629344965e-05,0.006854414939880371,0.003297601593658328,0.06568140990545165,0.06568140990545165,0.0,0.9978406447889523
development,c2,40,138,"(5, 8)",5,2,5.027976037602633e-08,2.117827534675598e-06,0.02374119684100151,0.07612997929596745,1.0,180.0,0.9970979020399128
development,c2,40,142,"(1, 6)",1,2,0.00771799336101664,0.05843896418809891,0.13206930458545685,0.13653261294762206,0.13653261294762206,0.0,0.9906355765879271
development,c2,40,142,"(3, 7)",3,2,3.8094211521323695e-05,0.009930875152349472,0.0038359370082616806,0.040372090915460165,1.0,180.0,0.9991847147925723
development,c2,40,146,"(2, 9)",9,2,0.004571294973828577,0.0774156004190445,0.05904875695705414,0.07261429346928258,0.07261429346928258,0.0,0.9973600976497693
development,c2,40,168,"(6, 10)",6,2,0.040011059784270664,0.11811546981334686,0.3387452960014343,0.019624129570902177,0.019624129570902177,0.0,0.9998074282273484
development,c2,40,172,"(2, 4)",2,2,0.0001455167531868749,0.006427631247788668,0.02263925038278103,0.051691319290449546,1.0,180.0,0.9986631101177278
development,c2,40,178,"(2, 5)",5,2,6.627801224601271e-05,0.035641759634017944,0.0018595606088638306,0.03431526516732065,0.03431526516732065,0.0,0.9994110578618272
development,c2,40,186,"(3, 5)",5,2,6.210701095858001e-05,0.012970319017767906,0.004788395017385483,0.03042671182071584,0.03042671182071584,0.0,0.9995370004195838
development,c2,40,206,"(1, 6)",1,2,0.008097035673199748,0.072249636054039,0.11207026243209839,0.018723602743010766,1.0,180.0,0.9998246979847627
development,c2,40,206,"(3, 7)",3,2,2.2432011423915597e-06,0.00428498862311244,0.0005235022399574518,0.0026147338959267245,0.0026147338959267245,0.0,0.9999965815774838
development,c2,40,236,"(2, 4)",2,2,0.00015521876119817257,0.02354247123003006,0.006593137979507446,0.03402809044280391,1.0,180.0,0.9994208768385902
development,c2,42,25,"(5, 7)",7,2,1.777342937364941e-07,0.0008217750582844019,0.0002162809541914612,0.002226826205486299,1.0,180.0,0.9999975206194516
development,c2,42,37,"(7, 10)",7,2,9.958090407380903e-05,0.02197444811463356,0.004531668033450842,0.06638615721732644,1.0,180.0,0.9977940058598851
development,c2,42,45,"(5, 9)",5,2,9.961316125961517e-05,0.00901341438293457,0.011051656678318977,0.16449755736715263,1.0,180.0,0.9863774904265813
development,c2,42,49,"(0, 7)",7,2,0.00014310587670948727,0.004815202206373215,0.029719598591327667,0.032302682150705364,0.032302682150705364,0.0,0.9994781321899296
development,c2,42,53,"(1, 11)",1,2,0.001007659952020068,0.030445292592048645,0.03309739753603935,0.18797117968468194,1.0,180.0,0.9821745443697617
development,c2,42,71,"(6, 7)",6,2,0.000205443741393474,0.01917427033185959,0.01071455329656601,0.060292586539732046,0.060292586539732046,0.0,0.9981807471637336
development,c2,42,79,"(0, 6)",0,2,7.415751154230162e-08,5.126697942614555e-06,0.014464966021478176,0.02222454821031904,0.02222454821031904,0.0,0.9997530042249673
development,c2,42,79,"(2, 5)",2,2,0.007084299811447092,0.06395000219345093,0.11077872663736343,0.1545142240178466,1.0,180.0,0.987990564011703
development,c2,42,83,"(0, 10)",0,2,0.001252463757357658,0.01594577729701996,0.07854516804218292,0.09321560459105489,1.0,180.0,0.9956459466400313
development,c2,42,91,"(4, 10)",10,2,0.0005296621424440845,0.035242848098278046,0.015028925612568855,0.03679406021231565,1.0,180.0,0.9993228693135632
development,c2,42,121,"(5, 11)",11,2,5.773380728241184e-06,0.007603073492646217,0.0007593482732772827,0.03566222201643181,0.03566222201643181,0.0,0.9993639006492332
development,c2,42,123,"(4, 6)",6,2,0.0017233134779773701,0.03764830902218819,0.04577399417757988,0.03877954509731745,1.0,180.0,0.9992477905314803
development,c2,42,153,"(9, 11)",9,2,1.4305032328576495e-05,0.0007787644863128662,0.018368881195783615,0.0013291117952496222,0.0013291117952496222,0.0,0.999999116730528
development,c2,42,155,"(4, 10)",10,2,2.2221284418057034e-05,0.004105259198695421,0.0054128821939229965,0.0005918423922632321,1.0,180.0,0.9999998248612759
development,c2,42,161,"(0, 1)",1,2,0.00022075361714812836,0.0008733905851840973,0.25275474786758423,0.27680636244064055,1.0,180.0,0.9609257191439831
development,c2,42,177,"(1, 7)",1,2,0.0008082173996863951,0.026974745094776154,0.029962003231048584,0.03579249361645665,1.0,180.0,0.9993592434158582
development,c2,42,193,"(0, 5)",5,2,0.0056007300086095,0.029099617153406143,0.19246748089790344,0.1820864130533237,1.0,180.0,0.9832825322263049
development,c2,42,201,"(5, 9)",9,2,0.0002742014283358407,0.053642868995666504,0.005111610051244497,0.07835111792130466,0.07835111792130466,0.0,0.9969258258870024
development,c2,42,203,"(0, 2)",0,2,7.117013531916967e-06,0.002994519891217351,0.0023766793310642242,0.04790966784197728,0.04790966784197728,0.0,0.9988516725356531
development,c2,42,207,"(0, 6)",0,2,5.282753637956411e-06,0.008523296564817429,0.0006198016926646233,0.025731804853260376,1.0,180.0,0.9996688822900278
development,c2,42,211,"(0, 10)",0,2,2.166725138783715e-05,0.008163060992956161,0.002654304727911949,0.06222111468069872,0.06222111468069872,0.0,0.9980623892762874
development,c2,42,229,"(7, 10)",7,2,0.00023228656207469056,0.018679775297641754,0.012435190379619598,0.05595529500807844,0.05595529500807844,0.0,0.998433275166928
development,c2,42,237,"(3, 4)",3,2,0.0007797708846063456,0.043554775416851044,0.017903223633766174,0.0323973758854778,0.0323973758854778,0.0,0.9994750672406666
development,c2,44,42,"(6, 8)",6,2,0.00017916270202482376,0.013196662068367004,0.013576365076005459,0.21047103697364386,1.0,180.0,0.977600093389541
development,c2,44,48,"(6, 9)",9,2,0.004777442692050771,0.03071497566998005,0.15554115176200867,0.12590192996415173,1.0,180.0,0.9920426926454837
development,c2,44,52,"(7, 9)",9,2,0.0024026288492606795,0.03396952152252197,0.07072895765304565,0.17980124185157395,1.0,180.0,0.9837029599572382
development,c2,44,76,"(5, 6)",5,2,0.00020728238369679616,0.002366382163017988,0.08759463578462601,0.1600231361706111,0.1600231361706111,0.0,0.9871132639622071
development,c2,44,80,"(5, 10)",5,2,0.0013373834883771696,0.023228472098708153,0.05757518112659454,0.17926646971768437,0.17926646971768437,0.0,0.9838005554150487
development,c2,44,116,"(7, 9)",9,2,2.0176935142292844e-07,0.0003013279056176543,0.0006696006166748703,0.001042777959677372,0.001042777959677372,0.0,0.9999994563069157
development,c2,44,144,"(5, 10)",5,2,1.5209917163250264e-06,0.013650555163621902,0.00011142343282699585,0.06929053534743866,1.0,180.0,0.9975965225035951
development,c2,44,158,"(2, 4)",4,2,5.4909385198591894e-05,0.007630796171724796,0.007195760961622,0.0004135883515379896,0.0004135883515379896,0.0,0.999999914472334
development,c2,44,178,"(4, 9)",4,2,0.0009247159193190857,0.03979445993900299,0.023237302899360657,0.1838422117510614,1.0,180.0,0.98295576766123
development,c2,44,212,"(1, 8)",1,2,0.0007535550430532445,0.02278749644756317,0.03306879475712776,0.1335720370192456,1.0,180.0,0.9910391066585261
development,c2,44,224,"(6, 11)",11,2,0.00797267127309187,0.06476053595542908,0.12311002612113953,0.13698026562503057,1.0,180.0,0.9905737765705773
development,c2,44,226,"(8, 11)",8,2,0.0010691717140501877,0.07146315276622772,0.014961160719394684,0.13494012679266712,0.13494012679266712,0.0,0.9908537541843291
development,c2,44,238,"(0, 3)",0,2,0.0014992030750625718,0.08401788026094437,0.017843857407569885,0.016743429873204915,0.016743429873204915,0.0,0.9998598189526775
development,c2,46,13,"(0, 8)",8,2,2.4737942216965017e-07,0.000598286627791822,0.00041347977821715176,0.000614096972335751,0.000614096972335751,0.0,0.9999998114424364
development,c2,46,15,"(1, 5)",5,2,0.00016510038355052603,0.02017023041844368,0.008185349404811859,0.010795266120653313,0.010795266120653313,0.0,0.9999417294169618
development,c2,46,25,"(2, 11)",2,2,0.00013489156142526548,0.004677319899201393,0.02883949875831604,0.1057661139240752,0.1057661139240752,0.0,0.9943910343247266
development,c2,46,31,"(1, 11)",11,2,4.180760406903138e-05,0.018968340009450912,0.002204072894528508,0.05185298097913322,1.0,180.0,0.9986547293051676
development,c2,46,47,"(5, 7)",5,2,2.5646257724790122e-06,0.0011325255036354065,0.0022645192220807076,0.001388745740562298,0.001388745740562298,0.0,0.9999990356921692
development,c2,46,51,"(5, 11)",5,2,2.7469980012594097e-05,0.0031110979616642,0.008829673752188683,0.031679898254683175,0.031679898254683175,0.0,0.9994980660544435
development,c2,46,55,"(1, 9)",1,2,0.0004088999532292359,0.02158535271883011,0.01894339919090271,0.08688200754965912,0.08688200754965912,0.0,0.9962186089228312
development,c2,46,79,"(1, 5)",5,2,5.22439603038629e-06,0.0035937316715717316,0.0014537523966282606,0.0040502818040231,1.0,180.0,0.9999917975750141
development,c2,46,81,"(2, 3)",2,2,3.504801464299101e-05,0.0012690913863480091,0.02761662006378174,0.04948989168437879,0.04948989168437879,0.0,0.9987746245380229
development,c2,46,85,"(0, 8)",0,2,0.00020148278021192567,0.02413126826286316,0.008349448442459106,0.07697582300647407,0.07697582300647407,0.0,0.9970329596720842
development,c2,46,89,"(2, 11)",2,2,0.009203654964146102,0.07658496499061584,0.12017574161291122,0.19081784925523,1.0,180.0,0.98162546238655
development,c2,46,95,"(1, 3)",3,2,0.00022628251882939043,0.0034027770161628723,0.06649936735630035,0.19976780211381778,0.19976780211381778,0.0,0.9798432656494683
development,c2,46,111,"(5, 7)",5,2,0.004874532240766172,0.06667330861091614,0.07311069965362549,0.1455238882753884,0.1455238882753884,0.0,0.989354738170901
development,c2,46,115,"(1, 5)",1,2,5.982358701434043e-05,0.03510643541812897,0.0017040632665157318,0.10225339325541673,0.10225339325541673,0.0,0.9947583845174433
development,c2,46,119,"(3, 10)",3,2,8.170115575209264e-05,0.01220167987048626,0.006695894058793783,0.012417011439618876,1.0,180.0,0.9999229059417074
development,c2,46,135,"(4, 9)",9,2,4.072038954873458e-05,0.0069112628698349,0.005891888402402401,0.01460498140461332,1.0,180.0,0.9998933415710752
development,c2,46,145,"(4, 6)",4,2,3.8390542289893427e-07,0.0010172022739425302,0.0003774130600504577,0.0017462465274933534,0.0017462465274933534,0.0,0.9999984753103704
development,c2,46,183,"(4, 11)",11,2,5.853278366618753e-05,0.0009079575538635254,0.0644664317369461,0.002591832309255406,0.002591832309255406,0.0,0.9999966411969997
development,c2,46,189,"(0, 2)",2,2,0.0012498477544728714,0.0425446555018425,0.029377315193414688,0.0803464479492529,1.0,180.0,0.9967669980000029
development,c2,46,189,"(0, 10)",10,2,0.006671191346152461,0.07551954686641693,0.08833727985620499,0.06662046280838219,1.0,180.0,0.9977783891903034
development,c2,46,205,"(6, 9)",6,2,0.0007821926127800083,0.0488896369934082,0.015999149531126022,0.0054435742407234035,0.0054435742407234035,0.0,0.9999851836399807
development,c2,46,207,"(1, 5)",5,2,0.0005658444658399597,0.007699852809309959,0.07348769903182983,0.13032732134512115,0.13032732134512115,0.0,0.9914710229305773
development,c2,46,209,"(2, 3)",2,2,3.5342364437403705e-06,0.004788093268871307,0.0007381302420981228,0.02388029526755849,1.0,180.0,0.9997148250866016
development,c2,46,213,"(0, 8)",0,2,6.008432842699428e-07,0.0006488246144726872,0.0009260488441213965,0.003897460401363808,0.003897460401363808,0.0,0.999992404872367
development,c2,46,223,"(1, 3)",3,2,0.0004836095816228292,0.013244422152638435,0.03651420772075653,0.01500120405795084,0.01500120405795084,0.0,0.9998874756075365
development,c2,46,231,"(4, 5)",5,2,1.1827147356017857e-05,0.0026110191829502583,0.00452970527112484,0.0076387466642854175,1.0,180.0,0.9999708243490903
development,c2,46,239,"(1, 9)",9,2,0.002483248987491471,0.046236056834459305,0.05370806157588959,0.029464607971293976,0.029464607971293976,0.0,0.9995658241842295
development,c2,48,10,"(2, 3)",3,2,0.0014219768954120138,0.038475070148706436,0.036958396434783936,0.1510478800553967,1.0,180.0,0.9885264477649399
development,c2,48,10,"(7, 9)",7,2,1.9554002150812266e-06,0.007895588874816895,0.00024765729904174805,0.016612068807898797,0.016612068807898797,0.0,0.9998620100643495
development,c2,48,22,"(1, 6)",1,2,0.0008277311769978868,0.014832157641649246,0.05580652505159378,0.09766965496855233,0.09766965496855233,0.0,0.9952188897415101
development,c2,48,56,"(0, 9)",0,2,0.0008661697007967817,0.01433473825454712,0.06042452156543732,0.08008118478946827,1.0,180.0,0.9967883445560121
development,c2,48,58,"(2, 5)",5,2,1.4682236808578192e-05,0.004086185246706009,0.0035931402817368507,0.011710817336626888,1.0,180.0,0.9999314260274592
development,c2,48,66,"(3, 5)",5,2,0.0004108565073193404,0.01087859459221363,0.037767425179481506,0.056581337492042756,0.056581337492042756,0.0,0.9983979929104483
development,c2,48,76,"(6, 10)",10,2,0.0022865256823295654,0.044328346848487854,0.05158156901597977,0.018767250462653266,0.018767250462653266,0.0,0.9998238796458464
development,c2,48,82,"(1, 2)",1,2,0.00015836297410043443,0.002908937633037567,0.05444014072418213,0.013356392697847642,0.013356392697847642,0.0,0.9999107994086778
development,c2,48,92,"(6, 8)",8,2,1.937687468622773e-05,0.04832076281309128,0.0004010051488876343,0.0428531355964579,0.0428531355964579,0.0,0.9990813824556793
development,c2,48,106,"(2, 7)",7,2,1.2081767998368617e-06,0.0004575038328766823,0.0026408014819025993,0.015094499373287114,0.015094499373287114,0.0,0.9998860715544897
development,c2,48,110,"(10, 11)",11,2,8.29872551576954e-06,0.010966895148158073,0.0007567069260403514,0.05425608247720588,0.05425608247720588,0.0,0.9985270539721128
development,c2,48,112,"(6, 10)",6,2,0.007535097908474897,0.09761644154787064,0.07719086855649948,0.07201883864640893,1.0,180.0,0.9974032719417071
development,c2,48,120,"(0, 9)",0,2,2.1542182984972055e-06,0.01980498991906643,0.00010877149179577827,0.06649346638529595,1.0,180.0,0.9977868604707457
development,c2,48,120,"(4, 11)",4,2,0.0005708080399908222,0.008796494454145432,0.06489039957523346,0.20993073483945152,1.0,180.0,0.9777162607677994
development,c2,48,138,"(2, 3)",3,2,2.1250086331102425e-05,0.002478546928614378,0.008573606610298157,0.04149657294922163,0.04149657294922163,0.0,0.999138646251595
development,c2,48,140,"(6, 10)",10,2,0.002584044470835878,0.04698817431926727,0.05499350652098656,0.00840377860464947,1.0,180.0,0.9999646876291002
development,c2,48,154,"(2, 9)",9,2,2.421687784813671e-05,0.0041458141058683395,0.005841284058988094,0.01292019539724699,0.01292019539724699,0.0,0.9999165307918941
development,c2,48,202,"(2, 3)",3,2,7.688856576825039e-08,0.00036641769111156464,0.00020983857393730432,0.02219401807344569,1.0,180.0,0.9997536824447087
development,c2,48,204,"(6, 10)",10,2,0.000556325451716147,0.022609896957874298,0.024605395272374153,0.009851233023263848,0.009851233023263848,0.0,0.9999514754266438
development,c2,48,220,"(6, 8)",8,2,0.0004933092989865551,0.008178077638149261,0.060320936143398285,0.019333785489563413,1.0,180.0,0.9998130849006945
development,c2,48,240,"(6, 10)",6,2,2.0803839633361763e-06,0.0010108521673828363,0.002058049663901329,0.03386924436257715,0.03386924436257715,0.0,0.9994262725615672
development,c2,50,13,"(8, 11)",11,2,3.985494759176089e-06,0.0005885083228349686,0.006772197782993317,0.018827138500734714,1.0,180.0,0.9998227537198151
development,c2,50,19,"(6, 11)",6,2,0.00023566190464788077,0.014186729677021503,0.016611432656645775,0.012783388296638743,0.012783388296638743,0.0,0.9999182891534975
development,c2,50,53,"(1, 3)",1,2,4.628399160156761e-06,0.0014466335996985435,0.0031994273886084557,0.0050656080411170985,1.0,180.0,0.9999871697252788
development,c2,50,53,"(5, 9)",5,2,0.00048170843845546374,0.047060348093509674,0.010235972702503204,0.09824092868543366,0.09824092868543366,0.0,0.9951626600365507
development,c2,50,65,"(5, 11)",11,2,0.0014166410399359675,0.02187013253569603,0.06477514654397964,0.014534917090598344,0.014534917090598344,0.0,0.9998943625129455
development,c2,50,83,"(6, 11)",6,2,0.00024740786084348487,0.01930839568376541,0.012813486158847809,0.056966645777746204,0.056966645777746204,0.0,0.9983760820797107
development,c2,50,87,"(0, 6)",0,2,6.748121714076315e-05,0.011391724459826946,0.0059237051755189896,0.002075722719736797,1.0,180.0,0.999997845685275
development,c2,50,91,"(0, 10)",0,2,0.000166736914000154,0.019290953874588013,0.008643269538879395,0.059988963323075836,0.059988963323075836,0.0,0.9981990404119926
development,c2,50,97,"(5, 7)",7,2,4.517967908270735e-08,0.0004776194109581411,9.459347347728908e-05,0.000395384820041831,1.0,180.0,0.9999999218354191
development,c2,50,99,"(4, 10)",10,2,4.2267690894045445e-06,0.0009279632940888405,0.004554888233542442,0.017697898559322224,0.017697898559322224,0.0,0.9998433799283687
development,c2,50,117,"(3, 4)",3,2,0.018542118997710855,0.08391179144382477,0.22097155451774597,0.04863270277715608,1.0,180.0,0.9988167300464029
development,c2,50,121,"(1, 7)",1,2,1.752014285323752e-05,0.002159486059099436,0.008113107644021511,0.019941520362525285,1.0,180.0,0.9998011481117789
development,c2,50,139,"(1, 2)",2,2,0.00010642077432059145,0.016812670975923538,0.006329795811325312,0.05579572519171511,0.05579572519171511,0.0,0.9984422051627878
