branch,branch_label,exact_flow_mean,exact_positive_fraction,n_events,seed,seed_flow_mean,seed_positive_fraction,sibling_flow_mean,sibling_positive_fraction,time_flow_mean,time_positive_fraction,topology_flow_mean,topology_positive_fraction
0,c2,0.04403515956165276,0.6065573770491803,61,84,-0.0057116943347455896,0.5333333333333333,0.06355110157547027,0.5737704918032787,0.024418908326113074,0.5423728813559322,0.01464848163255835,0.5081967213114754
0,c2,0.06327730753291742,0.6851851851851852,54,85,0.007244353074750805,0.43137254901960786,0.034563761395675706,0.6296296296296297,0.029027324548977614,0.5384615384615384,-0.0020191255706102614,0.42592592592592593
0,c2,-0.0062837688321164195,0.46551724137931033,58,86,0.03460310679852538,0.5272727272727272,0.011271750409969954,0.5689655172413793,0.03506218926801391,0.543859649122807,0.017650501714532883,0.5344827586206896
0,c2,0.031262930931965534,0.5660377358490566,53,87,0.04627956063735876,0.64,0.055423795194584735,0.5660377358490566,0.03712765033057024,0.62,0.02637524496799872,0.5283018867924528
0,c2,0.03695570623959903,0.5535714285714286,56,88,-0.01277471003658743,0.5,0.050780711112262476,0.6071428571428571,-0.00786994286098875,0.5294117647058824,0.007329213601312612,0.5178571428571429
0,c2,0.051593125609609214,0.6557377049180327,61,89,0.01460682410399724,0.6071428571428571,0.05943237644125721,0.5409836065573771,0.024882081645408543,0.5964912280701754,-0.007174954167997611,0.4918032786885246
0,c2,0.029820982810875838,0.7121212121212122,66,90,0.04518728371877588,0.6557377049180327,0.08626845061645086,0.5606060606060606,0.010601428378256957,0.5,0.003185110253374332,0.4393939393939394
0,c2,0.02812547145768993,0.6721311475409836,61,91,0.031049634818289245,0.5423728813559322,0.004540677645996507,0.5081967213114754,0.0052374317426131835,0.5344827586206896,0.007846082476696069,0.5081967213114754
0,c2,0.052275511429981235,0.6301369863013698,73,92,0.03358285045964148,0.6056338028169014,0.029060073115095755,0.589041095890411,0.022862851865385878,0.5,0.017518845836884303,0.4931506849315068
0,c2,0.04311349235461234,0.6,55,93,0.02766473328192788,0.6078431372549019,0.08175428190269032,0.6545454545454545,0.0041029108748200024,0.5283018867924528,0.0228015301909352,0.6181818181818182
0,c2,0.058178682613286695,0.6410256410256411,78,94,0.010194095424116109,0.5342465753424658,0.1180428852700621,0.6153846153846154,0.0643453781943651,0.6301369863013698,0.002234169128604587,0.48717948717948717
0,c2,0.06260222359368683,0.62,50,95,0.06298285836047106,0.5,0.08697273644159992,0.6,0.03943319081734399,0.6444444444444445,0.012552111950586657,0.52
0,c2,0.048374167829285455,0.6226415094339622,53,96,0.029954137882629583,0.52,-0.007174768419744934,0.5660377358490566,0.03286267072575102,0.5102040816326531,0.02122166590007314,0.5094339622641509
