dataset,cohort,experiment,cell_id,observed_g1_count,observed_division_intervals,lifespan_hours_observed,mean_division_interval_hours,start_size_um2,end_size_um2,size_fold_end,start_rpl13a_concentration,end_rpl13a_concentration,rpl13a_concentration_fold_end,rpl13a_total_fold_end,shadow_min,shadow_min_A,shadow_max,shadow_max_A,late_minus_early_rate
Rpl13A cohort,holdout,Experiment_9,cell_2.104,15,14,46.3333333333333,3.309523809523807,10.423,45.471,4.362563561354696,68.1327325682707,114.360110527495,1.6784900035075405,7.322519327400111,-0.3186022610483046,1.7142857142857142,0.0,0.0,0.5640287769784158
Rpl13A cohort,holdout,Experiment_9,cell_2.105,10,9,27.0,3.0,16.631,29.485,1.772893993145331,101.496104154738,53.2563291927012,0.5247130383596611,0.9302605938328786,-0.39506172839505915,1.3333333333333333,0.0,0.0,0.9629629629629589
Rpl13A cohort,holdout,Experiment_9,cell_2.106,7,6,18.0,3.0,17.058,30.533,1.7899519287138002,87.2370615618232,107.04139802345,1.2270174637598477,2.196302275822455,-0.25925925925925886,1.3333333333333333,0.0,0.0,0.61111111111111
mixed-GFP cohort,external,Experiment_1,cell_1.1,14,13,18.0,1.3846153846153846,14.390746,23.095784,1.6049052634241476,,,,,-0.1367521367521367,1.6923076923076923,0.06837606837606836,0.15384615384615385,0.12037037037036402
mixed-GFP cohort,external,Experiment_1,cell_1.2,21,20,25.3333333333333,1.266666666666665,13.096755,22.899725,1.7485037324131054,,,,,-0.057894736842103445,1.4,4.440892098500626e-16,0.5,0.07518796992480803
mixed-GFP cohort,external,Experiment_1,cell_1.3,9,8,20.6666666666667,2.5833333333333375,17.998243,63.719268,3.540304906428922,,,,,-0.46774193548386944,1.5,0.0,0.0,0.9892473118279598
mixed-GFP cohort,external,Experiment_1,cell_1.4,23,22,37.3333333333333,1.6969696969696955,13.175179,50.818547,3.857142813771259,,,,,-0.3668831168831157,1.5454545454545454,0.0,0.0,0.7857142857142863
mixed-GFP cohort,external,Experiment_1,cell_1.5,11,10,14.6666666666667,1.46666666666667,12.194883,24.115283,1.9774919529773267,,,,,-0.03636363636363926,1.4,0.10909090909090735,0.8,0.07575757575758357
mixed-GFP cohort,external,Experiment_1,cell_1.6,7,6,9.66666666666667,1.6111111111111116,17.645329,25.566121,1.4488888815844692,,,,,-0.3563218390804608,1.6666666666666667,0.0,0.0,0.6206896551724137
mixed-GFP cohort,external,Experiment_1,cell_1.7,10,9,13.6666666666667,1.5185185185185222,14.46917,23.683953,1.6368563642558625,,,,,-0.18428184281843096,1.1111111111111112,0.0,0.0,0.365853658536592
mixed-GFP cohort,external,Experiment_1,cell_1.8,12,11,14.3333333333333,1.3030303030303,19.880404,25.801392,1.2978303660227428,,,,,-0.021141649048622924,1.0909090909090908,0.05919661733615322,0.5454545454545454,-5.551115123125783e-15
mixed-GFP cohort,external,Experiment_1,cell_1.9,18,17,40.6666666666667,2.3921568627451,10.469562,33.447714,3.1947577176581023,,,,,-0.36258437801350296,1.411764705882353,0.0,0.0,0.6967213114754089
mixed-GFP cohort,external,Experiment_1,cell_1.10,15,14,20.0,1.4285714285714286,15.449466,43.485933,2.814720780640574,,,,,-0.22857142857142865,1.4285714285714286,0.00952380952381282,1.8571428571428572,0.4666666666666619
mixed-GFP cohort,external,Experiment_2,cell_1.11,21,20,52.6666666666667,2.633333333333335,16.351338,61.699833,3.773381297603903,,,,,-0.5924050632911396,1.2,0.0,0.0,1.283905967450272
mixed-GFP cohort,external,Experiment_2,cell_1.12,24,23,33.0,1.434782608695652,17.51789,49.975493,2.852826053822692,,,,,-0.35924462011418745,1.6521739130434783,0.0,0.0,0.7260101010101041
mixed-GFP cohort,external,Experiment_2,cell_1.13,21,20,53.0,2.65,16.018037,60.886188,3.80110172051669,,,,,-0.5962264150943396,1.2,0.0,0.0,1.3297394429469922
mixed-GFP cohort,external,Experiment_2,cell_1.14,15,14,17.3333333333333,1.2380952380952357,20.184296,32.888932,1.6294317126542337,,,,,-0.08241758241757613,1.4285714285714286,0.03296703296703385,0.42857142857142855,0.05384615384614366
mixed-GFP cohort,external,Experiment_2,cell_1.15,21,20,42.3333333333333,2.116666666666665,17.302225,39.819626,2.301416494121421,,,,,-0.42834645669291427,1.2,0.0,0.0,0.9898762654668131
mixed-GFP cohort,external,Experiment_2,cell_1.16,20,19,60.3333333333333,3.1754385964912264,13.322223,46.671895,3.5033113467624735,,,,,-0.33963361442279805,0.9473684210526315,0.0,0.0,0.8047882136279915
mixed-GFP cohort,external,Experiment_2,cell_1.17,14,13,22.3333333333333,1.7179487179487154,19.262817,47.328693,2.4569974889965476,,,,,-0.39954075774971143,1.3846153846153846,0.0,0.0,1.0186567164179077
mixed-GFP cohort,external,Experiment_2,cell_1.18,8,7,9.66666666666667,1.3809523809523814,17.106166,26.095481,1.5255014478405036,,,,,-0.12807881773399,1.7142857142857142,0.10837438423645351,0.8571428571428571,0.0
mixed-GFP cohort,external,Experiment_2,cell_1.19,25,24,30.3333333333333,1.2638888888888875,16.047446,35.614155,2.21930362002776,,,,,-0.1593406593406601,1.5,0.01373626373626402,0.25,0.3296703296703265
mixed-GFP cohort,external,Experiment_2,cell_1.20,28,27,88.6666666666667,3.283950617283952,21.958632,46.0249,2.095982117647402,,,,,-0.41910331384015564,1.6296296296296295,0.0,0.0,0.8571428571428554
mixed-GFP cohort,external,Experiment_2,cell_1.21,22,21,42.0,2.0,23.321243,49.828448,2.1366120150628336,,,,,-0.36507936507936656,1.1428571428571428,0.0,0.0,0.904761904761907
mixed-GFP cohort,external,Experiment_2,cell_1.22,32,31,39.3333333333333,1.2688172043010741,17.547299,35.320067,2.0128492140015397,,,,,-0.16511755057408162,1.4193548387096775,0.0,0.0,0.3152542372881282
mixed-GFP cohort,external,Experiment_2,cell_1.23,30,29,38.3333333333333,1.321839080459769,13.518283,28.987354,2.1443073798647356,,,,,-0.23148425787106364,1.3793103448275863,0.017991004497751373,0.06896551724137931,0.47913043478260664
mixed-GFP cohort,external,Experiment_2,cell_1.24,11,10,12.3333333333333,1.23333333333333,14.861288,21.007744,1.4135883780732867,,,,,-0.17297297297297054,1.2,0.0,0.0,0.36036036036035246
mixed-GFP cohort,external,Experiment_2,cell_1.25,32,31,43.6666666666667,1.4086021505376354,16.812077,62.738947,3.731778470917068,,,,,-0.36788968234425123,1.7419354838709677,0.0,0.0,0.7099236641221369
mixed-GFP cohort,external,Experiment_2,cell_1.26,30,29,38.6666666666667,1.3333333333333344,17.811979,46.642486,2.6186021216396,,,,,-0.36206896551724244,1.6551724137931034,0.0,0.0,0.6749999999999996
mixed-GFP cohort,external,Experiment_2,cell_1.27,21,20,30.3333333333333,1.516666666666665,21.194001,43.417312,2.048566101322728,,,,,-0.36703296703296373,1.4,0.0,0.0,0.847723704866563
mixed-GFP cohort,external,Experiment_2,cell_1.28,10,9,12.0,1.3333333333333333,17.910009,24.674052,1.3776683194296553,,,,,-0.16666666666666718,1.5555555555555556,0.0,0.0,0.4166666666666675
mixed-GFP cohort,external,Experiment_2,cell_1.29,33,32,42.0,1.3125,17.135575,41.652779,2.4307780159113426,,,,,-0.2013888888888904,1.3125,0.0009920634920633359,0.0625,0.5079365079365123
mixed-GFP cohort,external,Experiment_3,cell_1.30,6,5,6.33333333333333,1.2666666666666662,17.508087,20.350946,1.1623740503459916,,,,,-0.08421052631578935,0.4,0.0,0.0,0.1315789473684199
mixed-GFP cohort,external,Experiment_3,cell_1.31,9,8,19.0,2.375,16.547397,55.543574,3.356635125149895,,,,,-0.5877192982456138,1.5,0.0,0.0,1.2631578947368423
mixed-GFP cohort,external,Experiment_3,cell_1.32,21,20,33.3333333333333,1.666666666666665,17.968827,48.857955,2.7190397570191975,,,,,-0.3199999999999993,0.9,0.0,0.0,0.7714285714285696
mixed-GFP cohort,external,Experiment_3,cell_1.33,18,17,24.0,1.411764705882353,14.478973,37.388491,2.582261255684364,,,,,-0.2941176470588236,1.2941176470588236,0.0,0.0,0.6689814814814821
mixed-GFP cohort,external,Experiment_3,cell_1.34,19,18,26.6666666666667,1.4814814814814834,13.390844,38.564847,2.8799414734426003,,,,,-0.2805555555555572,1.5555555555555556,0.0,0.0,0.6000000000000066
mixed-GFP cohort,external,Experiment_3,cell_1.35,22,21,30.6666666666667,1.4603174603174618,20.115675,35.006372,1.7402534093437083,,,,,-0.35817805383023127,1.619047619047619,0.0,0.0,0.6847826086956516
mixed-GFP cohort,external,Experiment_3,cell_1.36,19,18,23.6666666666667,1.3148148148148167,16.341535,29.977453,1.8344331178191033,,,,,-0.14710485133020268,1.5555555555555556,0.0015649452269166225,0.1111111111111111,0.295774647887332
mixed-GFP cohort,external,Experiment_3,cell_1.37,15,14,27.3333333333333,1.95238095238095,15.508284,69.522596,4.482932863494117,,,,,-0.5958188153310117,1.5714285714285714,0.0,0.0,1.126829268292677
mixed-GFP cohort,external,Experiment_3,cell_1.38,8,7,12.3333333333333,1.7619047619047572,14.429958,24.507401,1.698369530943888,,,,,-0.1698841698841672,1.1428571428571428,0.02316602316602534,0.5714285714285714,0.18918918918917926
mixed-GFP cohort,external,Experiment_3,cell_1.39,24,23,39.6666666666667,1.7246376811594217,19.321635,39.00598,2.0187722208808934,,,,,-0.46693459992692965,1.391304347826087,0.0,0.0,1.0388655462184893
mixed-GFP cohort,external,Experiment_3,cell_1.40,16,15,21.3333333333333,1.42222222222222,10.253897,24.693657,2.4082216741595905,,,,,-0.19166666666666554,1.0666666666666667,0.0,0.0,0.37499999999999123
mixed-GFP cohort,external,Experiment_3,cell_1.41,12,11,17.3333333333333,1.5757575757575728,14.9005,26.12489,1.7532894869299689,,,,,-0.3391608391608367,1.4545454545454546,0.0,0.0,0.7403846153846123
mixed-GFP cohort,external,Experiment_3,cell_1.42,17,16,21.6666666666667,1.3541666666666687,14.37114,27.87962,1.9399727509439055,,,,,-0.2384615384615374,1.5,0.0,0.0,0.5415384615384699
mixed-GFP cohort,external,Experiment_4,cell_1.43,10,9,18.0,2.0,15.8655407723343,44.4438545994236,2.8012820512820484,,,,,-0.33333333333333326,1.3333333333333333,0.0,0.0,0.8333333333333334
mixed-GFP cohort,external,Experiment_4,cell_1.44,10,9,31.3333333333333,3.481481481481478,25.323843925072,73.7340837175793,2.9116465863453884,,,,,-0.47281323877068493,1.1111111111111112,0.0,0.0,1.2127659574468062
mixed-GFP cohort,external,Experiment_4,cell_1.45,15,14,24.0,1.7142857142857142,13.3229861613833,46.9864092103746,3.5267175572519016,,,,,-0.26984126984127244,1.7142857142857142,0.023809523809523808,0.14285714285714285,0.3888888888888886
mixed-GFP cohort,external,Experiment_4,cell_1.46,20,19,41.0,2.1578947368421053,19.9336281498559,64.4791849337176,3.234693877551023,,,,,-0.4569961489088574,1.5789473684210527,0.0,0.0,1.0040650406504064
mixed-GFP cohort,external,Experiment_4,cell_1.47,15,14,24.3333333333333,1.7380952380952357,14.3400080057637,36.2059776599424,2.5248226950354615,,,,,-0.12524461839530376,1.7142857142857142,0.04892367906066536,0.14285714285714285,0.11506849315067713
mixed-GFP cohort,external,Experiment_4,cell_1.48,15,14,26.6666666666667,1.904761904761907,15.05192329683,55.9362014409222,3.7162162162162096,,,,,-0.3464285714285753,1.5714285714285714,0.0,0.0,0.6650000000000029
mixed-GFP cohort,external,Experiment_4,cell_1.49,19,18,36.3333333333333,2.018518518518517,16.3740516945245,56.9532232853026,3.478260869565217,,,,,-0.36187563710499204,1.4444444444444444,0.017329255861365883,0.1111111111111111,0.743119266055041
mixed-GFP cohort,external,Experiment_4,cell_1.50,10,9,38.3333333333333,4.259259259259256,27.1544832449568,68.4455701268012,2.520599250936329,,,,,-0.30144927536231847,0.6666666666666666,0.0,0.0,0.7304347826086935
mixed-GFP cohort,external,Experiment_4,cell_1.51,16,15,20.3333333333333,1.3555555555555534,19.7302237809798,29.3919313025937,1.4896907216494888,,,,,-0.013114754098359382,0.8,0.04153005464480808,1.4666666666666666,-1.0325074129013956e-14
mixed-GFP cohort,external,Experiment_4,cell_1.52,10,9,38.3333333333333,4.259259259259256,27.8663985360231,73.4289771642651,2.63503649635036,,,,,-0.30144927536231847,0.6666666666666666,0.0,0.0,0.7304347826086937
mixed-GFP cohort,external,Experiment_4,cell_1.53,19,18,33.3333333333333,1.85185185185185,16.7808604322767,55.7327970720461,3.321212121212112,,,,,-0.3555555555555543,1.5555555555555556,0.008888888888889016,0.1111111111111111,0.6899999999999972
mixed-GFP cohort,external,Experiment_4,cell_1.54,18,17,25.6666666666667,1.5098039215686294,19.3234150432277,38.5451279020173,1.9947368421052598,,,,,-0.10236822001528356,1.7647058823529411,0.012223071046600559,0.11764705882352941,0.1839826839826908
mixed-GFP cohort,external,Experiment_4,cell_1.55,11,10,20.0,2.0,17.8995844610951,38.9519366397695,2.1761363636363664,,,,,-0.16666666666666696,1.0,0.0,0.0,0.16666666666667174
mixed-GFP cohort,external,Experiment_4,cell_1.56,11,10,20.0,2.0,17.3910735389049,36.3076798443804,2.087719298245614,,,,,-0.19999999999999996,1.0,0.0,0.0,0.27777777777778334
mixed-GFP cohort,external,Experiment_5,cell_1.57,16,15,40.6666666666667,2.7111111111111135,22.9581074054348,43.4803922206522,1.8939014202172095,,,,,-0.5978142076502722,1.4666666666666666,0.0,0.0,1.4016393442622963
mixed-GFP cohort,external,Experiment_5,cell_1.58,10,9,36.6666666666667,4.074074074074078,11.9873158967391,42.0035549021739,3.504000000000008,,,,,-0.7373737373737381,1.5555555555555556,0.0,0.0,1.5545454545454556
mixed-GFP cohort,external,Experiment_5,cell_1.59,12,11,15.6666666666667,1.4242424242424272,23.552678273913,33.2000701076087,1.4096091205211756,,,,,-0.17794970986460612,1.4545454545454546,0.0,0.0,0.29255319148936687
mixed-GFP cohort,external,Experiment_5,cell_1.60,8,7,28.0,4.0,15.8040772782609,39.0307005597826,2.469660194174752,,,,,-0.8095238095238093,1.4285714285714286,0.0,0.0,2.083333333333332
mixed-GFP cohort,external,Experiment_5,cell_1.61,20,19,32.6666666666667,1.7192982456140369,17.913844876087,59.6488839021739,3.329764453961447,,,,,-0.5005370569280374,1.6842105263157894,0.0,0.0,1.0986394557823116
mixed-GFP cohort,external,Experiment_5,cell_1.62,6,5,8.33333333333333,1.666666666666666,27.7338540586957,34.4275712554348,1.241355463347163,,,,,-0.23999999999999966,1.2,0.0,0.0,0.4999999999999982
mixed-GFP cohort,external,Experiment_5,cell_1.63,16,15,21.0,1.4,20.4263862880435,35.1564000619565,1.7211267605633773,,,,,-0.2031746031746,1.6,0.0,0.0,0.3333333333333386
mixed-GFP cohort,external,Experiment_5,cell_1.64,15,14,18.3333333333333,1.309523809523807,25.4706488173913,45.2257454152174,1.775602409638555,,,,,-0.18961038961038357,1.5714285714285714,0.0,0.0,0.3054545454545353
mixed-GFP cohort,external,Experiment_5,cell_1.65,23,22,40.0,1.8181818181818181,11.9681361913043,32.8931948206522,2.748397435897449,,,,,-0.43939393939393767,1.2727272727272727,0.0,0.0,0.8642857142857165
mixed-GFP cohort,external,Experiment_5,cell_1.66,10,9,18.6666666666667,2.074074074074078,11.1434088576087,31.2053807423913,2.8003442340791724,,,,,-0.2896825396825409,1.1111111111111112,0.0,0.0,0.7500000000000041
mixed-GFP cohort,external,Experiment_5,cell_1.67,26,25,47.3333333333333,1.893333333333332,13.4449735097826,52.8976275891304,3.9343794579172613,,,,,-0.48225352112675846,1.44,0.0,0.0,1.1443661971830972
mixed-GFP cohort,external,Experiment_5,cell_1.68,11,10,14.3333333333333,1.43333333333333,17.6261492945652,25.3939299956522,1.4406964091403731,,,,,-0.20465116279069462,1.6,0.0,0.0,0.4651162790697593
mixed-GFP cohort,external,Experiment_5,cell_1.69,10,9,19.0,2.111111111111111,17.8946651706522,48.697272098913,2.721329046087882,,,,,-0.4561403508771932,1.3333333333333333,0.0,0.0,1.1578947368421064
mixed-GFP cohort,external,Experiment_5,cell_1.70,18,17,21.6666666666667,1.2745098039215705,17.6645087054348,35.9619476902174,2.035830618892507,,,,,-0.1303167420814526,1.1764705882352942,0.03619909502262453,0.11764705882352941,0.26153846153846116
mixed-GFP cohort,external,Experiment_5,cell_1.71,10,9,28.3333333333333,3.1481481481481444,16.4561872630435,32.1643660141304,1.95454545454545,,,,,-0.3320261437908507,1.5555555555555556,0.0,0.0,0.8823529411764713
mixed-GFP cohort,external,Experiment_5,cell_1.72,15,14,30.0,2.142857142857143,18.9879083804348,43.5571110423913,2.2939393939393917,,,,,-0.5492063492063515,1.5714285714285714,0.0,0.0,1.057777777777781
mixed-GFP cohort,external,Experiment_5,cell_1.73,13,12,19.3333333333333,1.6111111111111083,18.4700563336957,63.9451379195652,3.4620976116303117,,,,,-0.499999999999998,1.5,0.0,0.0,0.9827586206896517
mixed-GFP cohort,external,Experiment_5,cell_1.74,8,7,23.6666666666667,3.380952380952386,14.4039587815217,25.1254141195652,1.7443408788282326,,,,,-0.9537223340040251,1.7142857142857142,0.0,0.0,1.9718309859154943
mixed-GFP cohort,external,Experiment_5,cell_1.75,21,20,35.6666666666667,1.783333333333335,23.7828347391304,54.3361054967391,2.284677419354841,,,,,-0.3850467289719619,1.6,0.0,0.0,0.854472630173569
mixed-GFP cohort,external,Experiment_5,cell_1.76,13,12,17.3333333333333,1.4444444444444418,18.968728675,37.8031994119565,1.9929221435793718,,,,,-0.30769230769230926,1.5,0.0,0.0,0.6346153846153797
mixed-GFP cohort,external,Experiment_5,cell_1.77,26,25,66.3333333333333,2.653333333333332,14.730013773913,54.086769326087,3.6718750000000138,,,,,-0.5061306532663303,1.28,0.0,0.0,1.2719849246231116
mixed-GFP cohort,external,Experiment_5,cell_1.78,12,11,27.3333333333333,2.4848484848484818,15.0944281771739,25.58572705,1.6950444726810687,,,,,-0.47893569844789485,1.4545454545454546,0.0,0.0,1.073170731707315
mixed-GFP cohort,external,Experiment_5,cell_1.79,17,16,48.6666666666667,3.0416666666666687,18.1440013413043,56.4458730945652,3.1109936575052926,,,,,-0.6215753424657553,1.375,0.0,0.0,1.5561643835616468
mixed-GFP cohort,external,Experiment_5,cell_1.80,13,12,19.3333333333333,1.6111111111111083,17.4343522402174,59.11185215,3.3905390539053886,,,,,-0.4597701149425233,1.6666666666666667,0.0,0.0,0.9310344827586178
mixed-GFP cohort,external,Experiment_5,cell_1.81,15,14,31.6666666666667,2.261904761904764,15.1136078826087,69.257916325,4.5824873096446685,,,,,-0.6917293233082694,1.4285714285714286,0.0,0.0,1.4442105263157912
mixed-GFP cohort,external,Experiment_5,cell_1.82,13,12,17.3333333333333,1.4444444444444418,19.3906821945652,36.2496432717391,1.8694362017804156,,,,,-0.14102564102564252,1.3333333333333333,0.0512820512820511,1.8333333333333333,0.4038461538461542
mixed-GFP cohort,external,Experiment_5,cell_1.83,13,12,36.3333333333333,3.027777777777775,14.5765761304348,48.0451621141304,3.296052631578941,,,,,-0.8944954128440361,1.5,0.0,0.0,1.8990825688073385
mixed-GFP cohort,external,Experiment_5,cell_1.84,19,18,48.0,2.6666666666666665,20.6373630478261,58.3063045217391,2.8252788104089186,,,,,-0.6111111111111124,1.3333333333333333,0.0,0.0,1.4583333333333355
mixed-GFP cohort,external,Experiment_5,cell_1.85,18,17,64.3333333333333,3.784313725490194,23.5718579793478,94.9779013130435,4.029292107404399,,,,,-0.647973178908869,1.1764705882352942,0.0,0.0,1.5414507772020731
mixed-GFP cohort,external,Experiment_5,cell_1.86,16,15,44.6666666666667,2.97777777777778,17.6261492945652,45.9737539271739,2.6082698585418953,,,,,-0.5293532338308462,1.0666666666666667,0.0,0.0,1.2985074626865658
mixed-GFP cohort,external,Experiment_5,cell_1.87,13,12,36.6666666666667,3.0555555555555585,14.7491934793478,36.1153853336957,2.4486345903771207,,,,,-0.7333333333333338,1.3333333333333333,0.0,0.0,1.6909090909090918
mixed-GFP cohort,external,Experiment_5,cell_1.88,19,18,64.3333333333333,3.574074074074072,24.4541244293478,94.7285651423913,3.8737254901960827,,,,,-0.5929763960852031,1.1111111111111112,0.0,0.0,1.398963730569949
mixed-GFP cohort,external,Experiment_5,cell_1.89,17,16,45.0,2.8125,18.6618533880435,43.6338298641304,2.338129496402873,,,,,-0.4666666666666667,1.0,0.0,0.0,0.9955555555555556
mixed-GFP cohort,external,Experiment_5,cell_1.90,21,20,36.6666666666667,1.833333333333335,12.792863525,73.6884282804348,5.760119940029987,,,,,-0.39090909090909376,1.5,0.0,0.0,0.9350649350649365
mixed-GFP cohort,external,Experiment_5,cell_1.91,21,20,37.3333333333333,1.866666666666665,15.4204831695652,44.8805107173913,2.910447761194033,,,,,-0.5035714285714292,1.7,0.0,0.0,1.0459183673469346
mixed-GFP cohort,external,Experiment_5,cell_1.92,15,14,33.6666666666667,2.4047619047619073,16.1301322706522,75.7598364673913,4.696789536266341,,,,,-0.7397454031117405,1.5714285714285714,0.0,0.0,1.524752475247526
mixed-GFP cohort,external,Experiment_6,cell_1.93,20,19,27.0,1.4210526315789473,20.997941,66.95422,3.188608825979652,,,,,-0.43144899285250404,1.7894736842105263,0.0,0.0,0.8600823045267535
mixed-GFP cohort,external,Experiment_6,cell_1.94,18,17,25.6666666666667,1.5098039215686294,18.900108,45.603372,2.412863037608039,,,,,-0.3483575248281121,1.6470588235294117,0.012223071046600559,0.11764705882352941,0.6623376623376612
mixed-GFP cohort,external,Experiment_6,cell_1.95,17,16,34.0,2.125,17.164984,32.330164,1.8834951433686162,,,,,-0.4681372549019589,1.625,0.0,0.0,1.06666666666667
mixed-GFP cohort,external,Experiment_6,cell_1.96,11,10,22.6666666666667,2.26666666666667,25.340653,72.012548,2.841779491633463,,,,,-0.5529411764705894,1.2,0.0,0.0,1.2745098039215672
mixed-GFP cohort,external,Experiment_6,cell_1.97,19,18,23.6666666666667,1.3148148148148167,22.850701,40.152926,1.7571857423542498,,,,,-0.1768388106416292,1.4444444444444444,0.0015649452269166225,0.1111111111111111,0.2957746478873281
mixed-GFP cohort,external,Experiment_6,cell_1.98,29,28,45.6666666666667,1.630952380952382,24.164298,73.296736,3.033265688082476,,,,,-0.5771637122002107,1.6428571428571428,0.0,0.0,1.158150851581508
mixed-GFP cohort,external,Experiment_6,cell_1.99,19,18,40.3333333333333,2.2407407407407387,16.537594,31.751789,1.9199763278745385,,,,,-0.6134067952249763,1.5555555555555556,0.0,0.0,1.289256198347104
mixed-GFP cohort,external,Experiment_6,cell_1.100,15,14,18.6666666666667,1.3333333333333357,21.478286,32.310558,1.5043359605137951,,,,,-0.32142857142857695,1.4285714285714286,0.0,0.0,0.7000000000000037
mixed-GFP cohort,external,Experiment_6,cell_1.101,13,12,21.6666666666667,1.8055555555555582,19.488285,27.967846,1.4351106831617046,,,,,-0.3307692307692296,1.5,0.0,0.0,0.7384615384615423
mixed-GFP cohort,external,Experiment_6,cell_1.102,28,27,63.0,2.3333333333333335,17.488482,59.905892,3.425448360812562,,,,,-0.5714285714285715,1.1111111111111112,0.0,0.0,1.3492063492063475
mixed-GFP cohort,external,Experiment_6,cell_1.103,17,16,24.3333333333333,1.5208333333333313,17.968827,39.829428,2.2165847553655005,,,,,-0.361301369863015,1.375,0.0,0.0,0.8767123287671249
mixed-GFP cohort,external,Experiment_6,cell_1.104,16,15,20.6666666666667,1.37777777777778,20.037251,41.35869,2.0640900291162696,,,,,-0.37419354838709573,1.6,0.0,0.0,0.7258064516129121
mixed-GFP cohort,external,Experiment_6,cell_1.105,15,14,20.6666666666667,1.4761904761904785,18.713852,53.622194,2.8653744830300036,,,,,-0.45622119815668394,1.7142857142857142,0.0,0.0,0.8129032258064557
mixed-GFP cohort,external,Experiment_6,cell_1.106,13,12,17.3333333333333,1.4444444444444418,22.693854,35.467111,1.5628509375269621,,,,,-0.42307692307692135,1.5,0.0,0.0,0.8653846153846119
mixed-GFP cohort,external,Experiment_6,cell_1.107,14,13,18.6666666666667,1.4358974358974383,23.654544,41.035193,1.7347699875338962,,,,,-0.42032967032967206,1.3846153846153846,0.0,0.0,1.0446428571428608
mixed-GFP cohort,external,Experiment_6,cell_1.108,22,21,29.3333333333333,1.3968253968253952,22.468385,42.299775,1.8826353117947727,,,,,-0.3647186147186132,1.5238095238095237,0.0,0.0,0.818181818181819
mixed-GFP cohort,external,Experiment_6,cell_1.109,19,18,58.6666666666667,3.2592592592592613,21.321439,51.798843,2.429425284100196,,,,,-0.762626262626263,1.4444444444444444,0.0,0.0,1.6704545454545445
mixed-GFP cohort,external,Experiment_6,cell_1.110,27,26,68.0,2.6153846153846154,19.458877,58.700127,3.016624597606532,,,,,-0.6410256410256401,1.3076923076923077,0.0,0.0,1.4727668845315878
mixed-GFP cohort,external,Experiment_6,cell_1.111,16,15,16.3333333333333,1.0888888888888866,21.448878,30.193118,1.4076782011627833,,,,,-0.13877551020407908,1.2,0.0,0.0,0.30612244897958596
mixed-GFP cohort,external,Experiment_6,cell_1.112,17,16,29.3333333333333,1.8333333333333313,27.271836,46.524851,1.7059669543334008,,,,,-0.44318181818181746,1.125,0.0,0.0,1.0545454545454558
mixed-GFP cohort,external,Experiment_6,cell_1.113,16,15,19.3333333333333,1.2888888888888868,17.606117,32.359573,1.8379733021199391,,,,,-0.23448275862068824,1.2,0.0,0.0,0.5172413793103359
mixed-GFP cohort,external,Experiment_6,cell_1.114,31,30,35.0,1.1666666666666667,20.341143,44.985786,2.211566282189747,,,,,-0.14285714285714102,1.6666666666666667,0.0,0.0,0.2571428571428571
mixed-GFP cohort,external,Experiment_6,cell_1.115,6,5,5.33333333333333,1.066666666666666,20.605823,22.938928,1.113225518825431,,,,,-0.07499999999999929,1.2,0.02499999999999969,1.6,0.15624999999999878
mixed-GFP cohort,external,Experiment_6,cell_1.116,16,15,21.6666666666667,1.4444444444444466,22.958533,40.015685,1.7429547872244275,,,,,-0.2461538461538506,1.2,0.0,0.0,0.6000000000000043
mixed-GFP cohort,external,Experiment_6,cell_1.117,17,16,23.6666666666667,1.4791666666666687,17.145378,45.671993,2.663807878718101,,,,,-0.3855633802816891,1.625,0.0,0.0,0.9014084507042284
mixed-GFP cohort,external,Experiment_6,cell_1.118,15,14,19.0,1.3571428571428572,22.61543,35.92785,1.5886432404778508,,,,,-0.27568922305764043,1.7142857142857142,0.03258145363408557,0.14285714285714285,0.540350877192983
mixed-GFP cohort,external,Experiment_6,cell_1.119,16,15,22.0,1.4666666666666666,27.526713,50.975395,1.8518518720342672,,,,,-0.4181818181818182,1.6,0.0,0.0,0.9090909090909138
