dataset,cohort,experiment,cell_id,generation_observation,observed_g1_count,hours_elapsed,lifespan_hours_observed,maturity_A,time_elapsed_B,time_remaining_B,time_shadow,te_ara_sum,size_um2,size_fold,size_ara,rpl13a_concentration,rpl13a_concentration_fold,rpl13a_concentration_ara,rpl13a_total,rpl13a_total_fold,rpl13a_total_ara
mixed-GFP cohort,external,Experiment_4,cell_1.48,14,15,23.6666666666667,26.6666666666667,1.8571428571428572,1.7750000000000004,0.22499999999999964,-0.08214285714285685,2.082142857142857,49.4272616368876,3.283783783783777,1.5331230283911665,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.48,15,15,26.6666666666667,26.6666666666667,2.0,2.0,0.0,0.0,2.0,55.9362014409222,3.7162162162162096,1.5759312320916898,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,1,19,0.0,36.3333333333333,0.0,0.0,2.0,0.0,2.0,16.3740516945245,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,2,19,2.33333333333333,36.3333333333333,0.1111111111111111,0.128440366972477,1.871559633027523,0.017329255861365883,1.9826707441386342,18.4080953832853,1.1242236024844716,1.0584795321637424,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,3,19,4.0,36.3333333333333,0.2222222222222222,0.22018348623853232,1.7798165137614677,-0.0020387359836898933,2.0020387359836898,19.5268194121037,1.1925465838509284,1.0878186968838512,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,4,19,5.33333333333333,36.3333333333333,0.3333333333333333,0.2935779816513763,1.7064220183486238,-0.03975535168195704,2.0397553516819573,20.137032518732,1.2298136645962736,1.103064066852368,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,5,19,6.66666666666667,36.3333333333333,0.4444444444444444,0.3669724770642207,1.6330275229357794,-0.07747196738022372,2.077471967380224,21.0523521786744,1.2857142857142885,1.125000000000001,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,6,19,8.33333333333333,36.3333333333333,0.5555555555555556,0.4587155963302755,1.5412844036697244,-0.0968399592252801,2.0968399592252798,23.4932046051873,1.4347826086956508,1.1785714285714282,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,7,19,9.66666666666667,36.3333333333333,0.6666666666666666,0.53211009174312,1.46788990825688,-0.13455657492354667,2.1345565749235464,22.3744805763689,1.3664596273291936,1.1548556430446197,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,8,19,10.6666666666667,36.3333333333333,0.7777777777777778,0.5871559633027547,1.4128440366972455,-0.19062181447502313,2.190621814475023,24.2051198962536,1.4782608695652169,1.1929824561403508,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,9,19,12.0,36.3333333333333,0.8888888888888888,0.6605504587155969,1.3394495412844032,-0.22833843017329192,2.228338430173292,23.9000133429395,1.4596273291925472,1.186868686868687,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,10,19,13.6666666666667,36.3333333333333,1.0,0.7522935779816539,1.247706422018346,-0.24770642201834614,2.247706422018346,24.4085242651297,1.4906832298136652,1.1970074812967584,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,11,19,14.6666666666667,36.3333333333333,1.1111111111111112,0.807339449541287,1.1926605504587129,-0.30377166156982416,2.303771661569824,24.5102264495677,1.4968944099378865,1.1990049751243776,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,12,19,16.3333333333333,36.3333333333333,1.2222222222222223,0.8990825688073385,1.1009174311926615,-0.3231396534148838,2.323139653414884,29.2902291181556,1.788819875776396,1.282850779510022,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,13,19,17.6666666666667,36.3333333333333,1.3333333333333333,0.9724770642201862,1.027522935779814,-0.36085626911314705,2.360856269113147,31.3242728069164,1.9130434782608676,1.313432835820895,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,14,19,19.6666666666667,36.3333333333333,1.4444444444444444,1.0825688073394524,0.9174311926605476,-0.36187563710499204,2.3618756371049923,26.5442701383285,1.6211180124223579,1.236966824644549,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,15,19,22.0,36.3333333333333,1.5555555555555556,1.2110091743119278,0.7889908256880722,-0.3445463812436278,2.344546381243628,35.392360184438,2.1614906832298106,1.3673870333988205,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,16,19,25.6666666666667,36.3333333333333,1.6666666666666667,1.4128440366972508,0.5871559633027492,-0.25382262996941596,2.2538226299694157,46.7830048414986,2.857142857142859,1.4814814814814816,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,17,19,28.6666666666667,36.3333333333333,1.7777777777777777,1.57798165137615,0.42201834862385,-0.1997961264016277,2.199796126401628,50.6476878501441,3.093167701863354,1.511380880121396,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,18,19,31.6666666666667,36.3333333333333,1.8888888888888888,1.7431192660550492,0.2568807339449508,-0.14576962283383965,2.1457696228338397,45.257472074928,2.7639751552795055,1.468646864686469,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.49,19,19,36.3333333333333,36.3333333333333,2.0,2.0,0.0,0.0,2.0,56.9532232853026,3.478260869565217,1.5533980582524272,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,1,10,0.0,38.3333333333333,0.0,0.0,2.0,0.0,2.0,27.1544832449568,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,2,10,2.0,38.3333333333333,0.2222222222222222,0.10434782608695661,1.8956521739130434,-0.1178743961352656,2.1178743961352655,32.1378902824207,1.1835205992509332,1.0840480274442528,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,3,10,5.0,38.3333333333333,0.4444444444444444,0.2608695652173915,1.7391304347826084,-0.1835748792270529,2.183574879227053,30.6123575158501,1.1273408239700347,1.0598591549295762,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,4,10,7.0,38.3333333333333,0.6666666666666666,0.36521739130434816,1.6347826086956518,-0.30144927536231847,2.3014492753623186,30.8157618847262,1.1348314606741552,1.0631578947368412,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,5,10,11.6666666666667,38.3333333333333,0.8888888888888888,0.6086956521739153,1.3913043478260847,-0.28019323671497354,2.2801932367149735,37.3247016887608,1.3745318352059908,1.1577287066246051,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,6,10,17.0,38.3333333333333,1.1111111111111112,0.8869565217391312,1.113043478260869,-0.22415458937197996,2.22415458937198,40.1723628530259,1.4794007490636676,1.1933534743202407,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,7,10,22.0,38.3333333333333,1.3333333333333333,1.1478260869565227,0.8521739130434773,-0.1855072463768106,2.185507246376811,48.7153463458213,1.7940074906367014,1.284182305630026,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,8,10,26.0,38.3333333333333,1.5555555555555556,1.356521739130436,0.643478260869564,-0.19903381642511953,2.1990338164251195,49.2238572680115,1.8127340823970008,1.2889480692410111,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,9,10,32.0,38.3333333333333,1.7777777777777777,1.6695652173913058,0.3304347826086942,-0.10821256038647187,2.108212560386472,62.3434390605187,2.2958801498127306,1.3931818181818176,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.50,10,10,38.3333333333333,38.3333333333333,2.0,2.0,0.0,0.0,2.0,68.4455701268012,2.520599250936329,1.4319148936170212,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,1,16,0.0,20.3333333333333,0.0,0.0,2.0,0.0,2.0,19.7302237809798,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,2,16,1.66666666666667,20.3333333333333,0.13333333333333333,0.1639344262295088,1.8360655737704912,0.030601092896175464,1.9693989071038245,27.0527810605187,1.3711340206185572,1.156521739130435,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,3,16,3.0,20.3333333333333,0.26666666666666666,0.29508196721311525,1.7049180327868847,0.028415300546448585,1.9715846994535513,25.7306526628242,1.3041237113402075,1.1319910514541391,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,4,16,4.33333333333333,20.3333333333333,0.4,0.42622950819672173,1.5737704918032782,0.026229508196721707,1.9737704918032781,28.2732072737752,1.4329896907216506,1.1779661016949157,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,5,16,5.66666666666667,20.3333333333333,0.5333333333333333,0.557377049180329,1.442622950819671,0.024043715846995717,1.9759562841530043,30.205548778098,1.5309278350515494,1.209775967413443,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,6,16,6.66666666666667,20.3333333333333,0.6666666666666666,0.6557377049180342,1.3442622950819658,-0.010928961748632449,2.0109289617486326,27.3578876138329,1.3865979381443343,1.1619870410367186,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,7,16,8.0,20.3333333333333,0.8,0.7868852459016407,1.2131147540983593,-0.013114754098359382,2.0131147540983596,28.8834203804035,1.4639175257732,1.1882845188284532,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,8,16,9.66666666666667,20.3333333333333,0.9333333333333333,0.9508196721311494,1.0491803278688505,0.017486338797816026,1.9825136612021839,31.2225706224784,1.5824742268041267,1.2255489021956096,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,9,16,11.0,20.3333333333333,1.0666666666666667,1.081967213114756,0.918032786885244,0.015300546448089314,1.9846994535519107,29.4936334870317,1.4948453608247445,1.1983471074380172,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,10,16,12.3333333333333,20.3333333333333,1.2,1.2131147540983593,0.7868852459016407,0.013114754098359382,1.9868852459016406,30.307250962536,1.536082474226805,1.2113821138211387,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,11,16,13.6666666666667,20.3333333333333,1.3333333333333333,1.3442622950819727,0.6557377049180273,0.010928961748639443,1.9890710382513606,30.0021444092219,1.5206185567010329,1.2065439672801643,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,12,16,15.3333333333333,20.3333333333333,1.4666666666666666,1.5081967213114746,0.49180327868852536,0.04153005464480808,1.958469945355192,29.4936334870317,1.4948453608247445,1.1983471074380172,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,13,16,16.6666666666667,20.3333333333333,1.6,1.639344262295088,0.360655737704912,0.03934426229508792,1.960655737704912,29.1885269337176,1.4793814432989723,1.1933471933471944,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,14,16,18.0,20.3333333333333,1.7333333333333334,1.7704918032786914,0.22950819672130862,0.037158469945357986,1.962841530054642,28.2732072737752,1.4329896907216506,1.1779661016949157,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,15,16,19.0,20.3333333333333,1.8666666666666667,1.8688524590163964,0.1311475409836036,0.0021857923497297094,1.9978142076502703,30.7140597002882,1.556701030927838,1.2177419354838719,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.51,16,16,20.3333333333333,20.3333333333333,2.0,2.0,0.0,0.0,2.0,29.3919313025937,1.4896907216494888,1.1966873706004153,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,1,10,0.0,38.3333333333333,0.0,0.0,2.0,0.0,2.0,27.8663985360231,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,2,10,2.33333333333333,38.3333333333333,0.2222222222222222,0.12173913043478253,1.8782608695652174,-0.10048309178743968,2.1004830917874395,33.4600186801153,1.2007299270072982,1.0912106135986728,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,3,10,5.0,38.3333333333333,0.4444444444444444,0.2608695652173915,1.7391304347826084,-0.1835748792270529,2.183574879227053,31.3242728069164,1.1240875912408732,1.058419243986253,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,4,10,7.0,38.3333333333333,0.6666666666666666,0.36521739130434816,1.6347826086956518,-0.30144927536231847,2.3014492753623186,31.4259749913545,1.1277372262773715,1.0600343053173238,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,5,10,11.6666666666667,38.3333333333333,0.8888888888888888,0.6086956521739153,1.3913043478260847,-0.28019323671497354,2.2801932367149735,37.1212973198847,1.3321167883211646,1.142410015649451,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,6,10,17.3333333333333,38.3333333333333,1.1111111111111112,0.9043478260869555,1.0956521739130445,-0.20676328502415564,2.206763285024156,39.7655541152738,1.4270072992700715,1.1759398496240596,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,7,10,22.0,38.3333333333333,1.3333333333333333,1.1478260869565227,0.8521739130434773,-0.1855072463768106,2.185507246376811,52.7834337233429,1.8941605839416014,1.308953341740226,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,8,10,26.0,38.3333333333333,1.5555555555555556,1.356521739130436,0.643478260869564,-0.19903381642511953,2.1990338164251195,55.52939270317,1.9927007299270028,1.33170731707317,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,9,10,32.3333333333333,38.3333333333333,1.7777777777777777,1.6869565217391302,0.31304347826086976,-0.09082125603864744,2.090821256038647,64.7842914870317,2.324817518248171,1.3984632272228312,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.52,10,10,38.3333333333333,38.3333333333333,2.0,2.0,0.0,0.0,2.0,73.4289771642651,2.63503649635036,1.4497991967871477,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,1,19,0.0,33.3333333333333,0.0,0.0,2.0,0.0,2.0,16.7808604322767,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,2,19,2.0,33.3333333333333,0.1111111111111111,0.12000000000000012,1.88,0.008888888888889016,1.991111111111111,20.0353303342939,1.1939393939393879,1.088397790055246,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,3,19,3.33333333333333,33.3333333333333,0.2222222222222222,0.19999999999999998,1.8,-0.022222222222222227,2.022222222222222,23.2898002363112,1.387878787878782,1.162436548223348,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,4,19,4.66666666666667,33.3333333333333,0.3333333333333333,0.28000000000000047,1.7199999999999995,-0.053333333333332844,2.053333333333333,22.0693740230548,1.3151515151515143,1.1361256544502614,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,5,19,6.0,33.3333333333333,0.4444444444444444,0.3600000000000004,1.6399999999999997,-0.08444444444444404,2.0844444444444443,23.4932046051873,1.3999999999999952,1.1666666666666652,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,6,19,7.33333333333333,33.3333333333333,0.5555555555555556,0.4400000000000003,1.5599999999999996,-0.1155555555555553,2.115555555555555,25.7306526628242,1.5333333333333288,1.2105263157894723,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,7,19,8.66666666666667,33.3333333333333,0.6666666666666666,0.5200000000000007,1.4799999999999993,-0.14666666666666595,2.146666666666666,26.2391635850144,1.563636363636359,1.2198581560283674,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,8,19,10.0,33.3333333333333,0.7777777777777778,0.6000000000000006,1.3999999999999995,-0.17777777777777715,2.177777777777777,25.9340570317003,1.545454545454542,1.214285714285713,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,9,19,11.6666666666667,33.3333333333333,0.8888888888888888,0.7000000000000027,1.2999999999999972,-0.1888888888888861,2.188888888888886,27.8663985360231,1.660606060606059,1.2482915717539858,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,10,19,12.6666666666667,33.3333333333333,1.0,0.7600000000000028,1.239999999999997,-0.23999999999999722,2.239999999999997,28.1715050893372,1.6787878787878758,1.2533936651583701,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,11,19,14.3333333333333,33.3333333333333,1.1111111111111112,0.8599999999999989,1.140000000000001,-0.2511111111111123,2.251111111111112,27.5612919827089,1.6424242424242363,1.243119266055044,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,12,19,15.6666666666667,33.3333333333333,1.2222222222222223,0.9400000000000029,1.059999999999997,-0.2822222222222194,2.2822222222222193,29.1885269337176,1.7393939393939362,1.269911504424778,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,13,19,17.0,33.3333333333333,1.3333333333333333,1.020000000000001,0.9799999999999991,-0.31333333333333235,2.3133333333333326,33.2566143112392,1.981818181818177,1.3292682926829258,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,14,19,18.6666666666667,33.3333333333333,1.4444444444444444,1.120000000000003,0.879999999999997,-0.3244444444444414,2.3244444444444414,30.307250962536,1.8060606060606,1.2872570194384434,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,15,19,20.0,33.3333333333333,1.5555555555555556,1.2000000000000013,0.7999999999999987,-0.3555555555555543,2.3555555555555543,31.4259749913545,1.87272727272727,1.3037974683544298,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,16,19,22.0,33.3333333333333,1.6666666666666667,1.3200000000000014,0.6799999999999986,-0.34666666666666535,2.3466666666666653,31.6293793602305,1.8848484848484772,1.3067226890756285,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,17,19,24.3333333333333,33.3333333333333,1.7777777777777777,1.4599999999999995,0.5400000000000005,-0.31777777777777816,2.317777777777778,33.0532099423631,1.9696969696969637,1.3265306122448968,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,18,19,27.6666666666667,33.3333333333333,1.8888888888888888,1.6600000000000037,0.3399999999999963,-0.22888888888888514,2.228888888888885,41.7995978040346,2.4909090909090854,1.4270833333333324,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.53,19,19,33.3333333333333,33.3333333333333,2.0,2.0,0.0,0.0,2.0,55.7327970720461,3.321212121212112,1.5371669004207564,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,1,18,0.0,25.6666666666667,0.0,0.0,2.0,0.0,2.0,19.3234150432277,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,2,18,1.66666666666667,25.6666666666667,0.11764705882352941,0.12987012987012997,1.87012987012987,0.012223071046600559,1.9877769289533995,20.4421390720461,1.0578947368421028,1.0281329923273645,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,3,18,3.0,25.6666666666667,0.23529411764705882,0.23376623376623346,1.7662337662337666,-0.0015278838808253647,2.0015278838808253,22.9846936829971,1.1894736842105231,1.0865384615384601,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,4,18,4.33333333333333,25.6666666666667,0.35294117647058826,0.337662337662337,1.662337662337663,-0.01527883880825126,2.015278838808251,24.1034177118156,1.2473684210526312,1.1100702576112411,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,5,18,5.66666666666667,25.6666666666667,0.47058823529411764,0.4415584415584412,1.5584415584415587,-0.029029793735676435,2.0290297937356763,20.4421390720461,1.0578947368421028,1.0281329923273645,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,6,18,7.33333333333333,25.6666666666667,0.5882352941176471,0.5714285714285705,1.4285714285714295,-0.01680672268907657,2.0168067226890765,20.8489478097983,1.0789473684210522,1.0379746835443036,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,7,18,8.66666666666667,25.6666666666667,0.7058823529411765,0.6753246753246747,1.3246753246753253,-0.030557677616501855,2.030557677616502,21.5608631008646,1.1157894736842109,1.054726368159204,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,8,18,10.0,25.6666666666667,0.8235294117647058,0.7792207792207783,1.2207792207792219,-0.044308632543927584,2.0443086325439275,21.4591609164265,1.1105263157894711,1.052369077306732,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,9,18,11.3333333333333,25.6666666666667,0.9411764705882353,0.8831168831168794,1.1168831168831206,-0.05805958747135587,2.058059587471356,23.2898002363112,1.2052631578947326,1.093078758949879,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,10,18,12.6666666666667,25.6666666666667,1.0588235294117647,0.9870129870129883,1.0129870129870118,-0.07181054239877638,2.0718105423987767,22.9846936829971,1.1894736842105231,1.0865384615384601,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,11,18,14.0,25.6666666666667,1.1764705882352942,1.0909090909090895,0.9090909090909105,-0.08556149732620466,2.0855614973262044,30.0021444092219,1.5526315789473655,1.2164948453608238,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,12,18,15.3333333333333,25.6666666666667,1.2941176470588236,1.1948051948051908,0.8051948051948092,-0.09931245225363283,2.099312452253633,32.0361880979827,1.6578947368421018,1.2475247524752466,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,13,18,17.0,25.6666666666667,1.411764705882353,1.324675324675323,0.6753246753246771,-0.08708938120703014,2.08708938120703,32.9515077579251,1.7052631578947353,1.260700389105058,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,14,18,18.3333333333333,25.6666666666667,1.5294117647058822,1.4285714285714242,0.5714285714285758,-0.10084033613445809,2.100840336134458,33.1549121268012,1.7157894736842099,1.263565891472868,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,15,18,20.0,25.6666666666667,1.6470588235294117,1.5584415584415565,0.4415584415584435,-0.08861726508785517,2.088617265087855,36.9178929510086,1.9105263157894676,1.3128390596745014,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,16,18,21.3333333333333,25.6666666666667,1.7647058823529411,1.6623376623376576,0.33766233766234244,-0.10236822001528356,2.1023682200152836,35.4940623688761,1.8368421052631556,1.2949907235621516,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,17,18,23.3333333333333,25.6666666666667,1.8823529411764706,1.8181818181818132,0.18181818181818676,-0.06417112299465733,2.064171122994657,38.5451279020173,1.9947368421052598,1.3321616871704738,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.54,18,18,25.6666666666667,25.6666666666667,2.0,2.0,0.0,0.0,2.0,38.5451279020173,1.9947368421052598,1.3321616871704738,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,1,11,0.0,20.0,0.0,0.0,2.0,0.0,2.0,17.8995844610951,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,2,11,2.0,20.0,0.2,0.2,1.8,0.0,2.0,20.23873470317,1.1306818181818166,1.0613333333333326,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,3,11,3.33333333333333,20.0,0.4,0.333333333333333,1.666666666666667,-0.06666666666666704,2.066666666666667,21.4591609164265,1.1988636363636358,1.090439276485788,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,4,11,5.66666666666667,20.0,0.6,0.566666666666667,1.4333333333333331,-0.03333333333333299,2.033333333333333,24.4085242651297,1.3636363636363646,1.1538461538461542,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,5,11,6.66666666666667,20.0,0.8,0.666666666666667,1.333333333333333,-0.13333333333333308,2.133333333333333,27.5612919827089,1.5397727272727257,1.212527964205816,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,6,11,8.33333333333333,20.0,1.0,0.833333333333333,1.166666666666667,-0.16666666666666696,2.166666666666667,29.3919313025937,1.642045454545457,1.2430107526881728,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,7,11,11.0,20.0,1.2,1.1,0.8999999999999999,-0.09999999999999987,2.0999999999999996,31.0191662536023,1.7329545454545454,1.2681912681912682,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,8,11,13.3333333333333,20.0,1.4,1.33333333333333,0.6666666666666701,-0.06666666666666998,2.06666666666667,33.3583164956772,1.863636363636362,1.3015873015873012,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,9,11,15.0,20.0,1.6,1.5,0.5,-0.10000000000000009,2.1,33.6634230489914,1.8806818181818208,1.305719921104537,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,10,11,17.0,20.0,1.8,1.7,0.30000000000000004,-0.10000000000000009,2.1,34.6804448933718,1.9375000000000024,1.3191489361702133,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.55,11,11,20.0,20.0,2.0,2.0,0.0,0.0,2.0,38.9519366397695,2.1761363636363664,1.3703041144901615,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,1,11,0.0,20.0,0.0,0.0,2.0,0.0,2.0,17.3910735389049,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,2,11,2.0,20.0,0.2,0.2,1.8,0.0,2.0,25.7306526628242,1.4795321637426893,1.193396226415094,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,3,11,3.33333333333333,20.0,0.4,0.333333333333333,1.666666666666667,-0.06666666666666704,2.066666666666667,25.222141740634,1.4502923976608182,1.1837708830548925,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,4,11,5.0,20.0,0.6,0.5,1.5,-0.09999999999999998,2.1,28.3749094582133,1.6315789473684232,1.2400000000000007,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,5,11,6.33333333333333,20.0,0.8,0.6333333333333331,1.366666666666667,-0.16666666666666696,2.166666666666667,30.1038465936599,1.7309941520467809,1.2676659528907916,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,6,11,8.0,20.0,1.0,0.8,1.2,-0.19999999999999996,2.2,26.0357592161383,1.497076023391811,1.1990632318501164,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,7,11,11.0,20.0,1.2,1.1,0.8999999999999999,-0.09999999999999987,2.0999999999999996,29.0868247492795,1.6725146198830385,1.2516411378555792,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,8,11,13.3333333333333,20.0,1.4,1.33333333333333,0.6666666666666701,-0.06666666666666998,2.06666666666667,30.5106553314121,1.7543859649122802,1.2738853503184713,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,9,11,15.0,20.0,1.6,1.5,0.5,-0.10000000000000009,2.1,33.3583164956772,1.9181286549707581,1.3146292585170336,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,10,11,17.0,20.0,1.8,1.7,0.30000000000000004,-0.10000000000000009,2.1,35.4940623688761,2.0409356725146206,1.3423076923076924,,,,,,
mixed-GFP cohort,external,Experiment_4,cell_1.56,11,11,20.0,20.0,2.0,2.0,0.0,0.0,2.0,36.3076798443804,2.087719298245614,1.3522727272727273,,,,,,
mixed-GFP cohort,external,Experiment_5,cell_1.57,1,16,0.0,40.6666666666667,0.0,0.0,2.0,0.0,2.0,22.9581074054348,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_5,cell_1.57,2,16,1.33333333333333,40.6666666666667,0.13333333333333333,0.06557377049180306,1.9344262295081969,-0.06775956284153027,2.0677595628415304,24.7226403054348,1.076858813700919,1.0370072405470636,,,,,,
mixed-GFP cohort,external,Experiment_5,cell_1.57,3,16,2.33333333333333,40.6666666666667,0.26666666666666666,0.11475409836065548,1.8852459016393446,-0.1519125683060112,2.1519125683060114,25.7967038097826,1.123642439431912,1.0582218725413055,,,,,,
mixed-GFP cohort,external,Experiment_5,cell_1.57,4,16,3.66666666666667,40.6666666666667,0.4,0.18032786885245905,1.819672131147541,-0.21967213114754097,2.219672131147541,24.9336170652174,1.0860484544695068,1.041249499399279,,,,,,
