bootstrap,detector_crest_x,detector_ridge_x,detector_octave_residual,ordered_three_stage,valid
327,0.5488868264774613,1.000219169450024,-0.0975544835048987,True,True
328,0.4839170770800956,1.0484044693340384,0.08057031517384716,True,True
329,0.4779576538233948,0.9615849651058227,0.0056696574590331394,True,True
330,0.49791920481331997,1.2482415099980821,0.2524031003714422,True,True
331,0.5498433270649637,1.0821731990406314,-0.017513455089296137,True,True
332,0.49101358621087376,1.0819223829417708,0.09989521052002326,True,True
333,0.4503529738777091,0.997275267621963,0.09656931986654471,True,True
334,0.4465107330869714,1.0310815282623316,0.13806006208838872,True,True
335,0.5569388385101494,1.1616506440784329,0.047772967058134164,True,True
336,0.5113840725225499,0.9984216812571878,-0.024346463787912054,True,True
337,0.5144146948341611,1.0968974372006766,0.06806804753235429,True,True
338,0.47122060338999994,0.9069793073499249,-0.03546189943007494,True,True
339,0.47139514708583596,0.8615304148173604,-0.08125987935431156,True,True
340,0.48989551263695497,1.223427095889799,0.2436360706158891,True,True
341,0.4731503537572636,1.0785397194621051,0.13223901194757792,True,True
342,0.5335184601365462,1.0880735547361207,0.02103663446302817,True,True
343,0.5126192779718617,1.0036486308017232,-0.0215899251420002,True,True
344,0.4596065340134453,1.0100531765250493,0.09084010849815871,True,True
345,0.4591369924660838,1.1561994523914114,0.2379254674592438,True,True
346,0.5045755626976027,1.106312280071473,0.09716115467626762,True,True
347,0.4510702138625484,0.8741737948400955,-0.02796663288500134,True,True
348,0.48729816618674954,0.9540067781630994,-0.020589554210399652,True,True
349,0.4806588987723113,0.9679080104226396,0.006590212878016977,True,True
350,0.5209408260254585,1.1328294151122067,0.0909477630612896,True,True
351,0.4830149997006967,0.9363475726689292,-0.02968242673246424,True,True
352,0.57938555560919,1.0627764190389277,-0.09599469217945233,True,True
353,0.5077949235421811,1.342594620438904,0.3270047733545418,True,True
354,0.4543524278973265,1.0655912436421655,0.15688638784751252,True,True
355,0.5726823265412084,0.9988577092940176,-0.14650694378839924,True,True
356,0.5754550103227895,1.0052952126065393,-0.1456148080390396,True,True
357,0.4967823027217396,1.1667936116336655,0.17322900619018622,True,True
358,0.5115694405042821,0.9954015343687348,-0.027737346639829408,True,True
359,0.5061846087533636,1.0273844038005289,0.015015186293801719,True,True
360,0.5217347992728739,1.0935498506269292,0.05008025208118139,True,True
361,0.4734312081668139,0.846195021699067,-0.10066739463456076,True,True
362,0.4864264565580809,1.2009551839202572,0.2281022708040954,True,True
363,0.45170183710392386,1.059847138692459,0.15644346448461133,True,True
364,0.5419839667632759,0.9927418801950829,-0.09122605333146883,True,True
365,0.530570496531802,1.023758979350954,-0.03738201371264993,True,True
366,0.4915192789144952,0.9350684173519463,-0.047970140477044065,True,True
367,0.46725409689454284,1.024262937718544,0.08975474392945826,True,True
368,0.5892527288575939,1.0486682571621113,-0.12983720055307657,True,True
