candidate,n,largest_gap,circular_star_discrepancy,union_coverage,overlap_loss,flat_mean,flat_p05,flat_min,beam7_mean,beam7_p05,beam7_min,beam7_cycle23_mean,beam7_cycle23_p05,beam7_cycle23_min,beam7_decay_mean,beam7_decay_p05,beam7_decay_min,largest_gap_rank,discrepancy_rank
two_fifths,48,0.2,0.120833333333,0.01171875,0.10078125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,49,0.2,0.110204081633,0.01171875,0.103125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,50,0.2,0.1,0.01171875,0.10546875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,51,0.2,0.113725490196,0.01171875,0.1078125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,52,0.2,0.107692307692,0.01171875,0.11015625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,53,0.2,0.109433962264,0.01171875,0.1125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,54,0.2,0.114814814815,0.01171875,0.11484375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,55,0.2,0.109090909091,0.01171875,0.1171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,56,0.2,0.110714285714,0.01171875,0.11953125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,57,0.2,0.115789473684,0.01171875,0.121875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,58,0.2,0.113793103448,0.01171875,0.12421875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,59,0.2,0.122033898305,0.01171875,0.1265625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,60,0.2,0.116666666667,0.01171875,0.12890625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,61,0.2,0.118032786885,0.01171875,0.13125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,62,0.2,0.122580645161,0.01171875,0.13359375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,63,0.2,0.120634920635,0.01171875,0.1359375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,6
two_fifths,64,0.2,0.128125,0.01171875,0.13828125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498863,7,7
sqrt2_minus_1,4,0.414213562373,0.25,0.009375,0,0.009375,0.009375,0.009375,0.009375,0.00335086058426,0.00326436204889,0.00924996109031,0.00506992538528,0.00501079850593,0.00999808040607,0.00396850151085,0.00388606010595,7,3.5
sqrt2_minus_1,5,0.242640687119,0.2,0.01171875,0,0.01171875,0.01171875,0.01171875,0.01171875,0.00539736458738,0.00530682526213,0.0115109525321,0.00701852659964,0.00694502493184,0.0113716437004,0.00521380408324,0.00512997908177,4,3.5
sqrt2_minus_1,6,0.242640687119,0.166666666667,0.0140625,0,0.0140625,0.0140625,0.0140625,0.0140625,0.00806796308837,0.00798299982878,0.0140637685478,0.00998945173742,0.00992023861692,0.0163673807574,0.0104666501726,0.0103861648002,4,3.5
sqrt2_minus_1,7,0.171572875254,0.142857142857,0.01640625,0,0.01640625,0.01640625,0.01640625,0.01640625,0.0113350520124,0.0112614791176,0.0160931698368,0.0115614918519,0.0114624184621,0.0183357018466,0.0127585885543,0.0126837703996,2,3.5
sqrt2_minus_1,8,0.171572875254,0.132359312881,0.01875,0,0.01875,0.01875,0.01875,0.01875,0.0150979589955,0.0150468730421,0.018775599953,0.0153594204584,0.0152541291748,0.019114257739,0.0139261942445,0.0138571268158,6,6
sqrt2_minus_1,9,0.171572875254,0.120923528285,0.02109375,0,0.02109375,0.02109375,0.02109375,0.02109375,0.0192271069326,0.0191998913866,0.0208488737542,0.0183775899202,0.0182970013659,0.0219751292292,0.0189258667554,0.0188843880211,6,4
sqrt2_minus_1,10,0.171572875254,0.1,0.0234375,0,0.0234375,0.0234375,0.0234375,0.0234375,0.0233371701236,0.0233357553133,0.0233450530068,0.0222784706854,0.0222521194494,0.0231221668513,0.0209794676352,0.020949859781,6,2.5
sqrt2_minus_1,11,0.171572875254,0.0909090909091,0.02578125,0,0.02578125,0.02578125,0.02578125,0.02578125,0.0237233640505,0.0236937415857,0.0256345473232,0.0248423875691,0.0248202633877,0.0273839413338,0.0245726639775,0.0245336293367,6,2.5
sqrt2_minus_1,12,0.100505063388,0.0833333333333,0.028125,0,0.028125,0.028125,0.028125,0.028125,0.0243123701382,0.0242579000283,0.0280074160462,0.0251941964802,0.0251538533387,0.0290999174352,0.0248405604852,0.0247828176028,1,1.5
sqrt2_minus_1,13,0.100505063388,0.0769230769231,0.03046875,0,0.03046875,0.03046875,0.03046875,0.03046875,0.0252781118788,0.025204356104,0.0302706647436,0.0267767049994,0.0267131555114,0.0297880294094,0.025036566677,0.0249702285815,3,2
sqrt2_minus_1,14,0.100505063388,0.0714285714286,0.0328125,0,0.0328125,0.0328125,0.0328125,0.0328125,0.0267598172488,0.0266722226872,0.0327743039139,0.029396676022,0.0293652099596,0.0323176359961,0.026327188479,0.026244747686,3,2
sqrt2_minus_1,15,0.100505063388,0.0666666666667,0.03515625,0,0.03515625,0.03515625,0.03515625,0.03515625,0.0288340588323,0.0287453948397,0.0349212637121,0.0302970186678,0.0302415078085,0.033318732548,0.0271317533642,0.0270482893575,3,1
sqrt2_minus_1,16,0.100505063388,0.0710678118655,0.0375,0,0.0375,0.0375,0.0375,0.0375,0.0315422257661,0.0314551473965,0.0374078414578,0.0327583067755,0.0326479586344,0.0369593374488,0.0309762947054,0.030896491706,3,4
sqrt2_minus_1,17,0.0710678118655,0.0588235294118,0.03984375,0,0.03984375,0.03984375,0.03984375,0.03984375,0.0348298854554,0.0347593621507,0.0397486375303,0.0360040791327,0.0359682997476,0.0383938796453,0.0328180872529,0.0327433486452,1,1
sqrt2_minus_1,18,0.0710678118655,0.0612553946912,0.0421875,0,0.0421875,0.0421875,0.0421875,0.0421875,0.03861991789,0.0385684356505,0.0419269301213,0.0381091409599,0.0379845680836,0.0436314723495,0.0402317687758,0.0401835210983,1,4
sqrt2_minus_1,19,0.0710678118655,0.0594706481532,0.04453125,0,0.04453125,0.04453125,0.04453125,0.04453125,0.0427597043339,0.0427344583708,0.0445561017688,0.0430887749388,0.0430591095463,0.045717884932,0.0431218422717,0.0430841682419,2,4
sqrt2_minus_1,20,0.0710678118655,0.0642135623731,0.046875,0,0.046875,0.046875,0.046875,0.046875,0.0466744021488,0.0466715445673,0.0465944025219,0.045065597658,0.0449704643034,0.0465546572413,0.0444489224874,0.0444183515125,2,4
sqrt2_minus_1,21,0.0710678118655,0.0619769138174,0.04921875,0,0.04921875,0.04921875,0.04921875,0.04921875,0.0470664384165,0.0470353675206,0.0491679441045,0.0472098649959,0.0471697448642,0.0496639869404,0.0489144945152,0.0489030946462,4,4
sqrt2_minus_1,22,0.0710678118655,0.0512265328219,0.0515625,0,0.0515625,0.0515625,0.0515625,0.0515625,0.0476692174345,0.0476144772037,0.0513961217424,0.0496537632532,0.0496282905124,0.0509157938637,0.0494735815331,0.049452795972,4,4
sqrt2_minus_1,23,0.0710678118655,0.0504987655429,0.05390625,0,0.05390625,0.05390625,0.05390625,0.05390625,0.0486624053036,0.0485857328683,0.05377838873,0.0498271306461,0.0497591394956,0.0555466204801,0.0508241971564,0.0507603014928,4,3
sqrt2_minus_1,24,0.0710678118655,0.0416666666667,0.05625,0,0.05625,0.05625,0.05625,0.05625,0.0501655316489,0.0500801681759,0.0560742109513,0.052205910313,0.0521544729987,0.0573907871799,0.0515546326187,0.0514751646051,4,1
sqrt2_minus_1,25,0.0710678118655,0.0489321881345,0.05859375,0,0.05859375,0.05859375,0.05859375,0.05859375,0.0522785510084,0.0521871919777,0.0585559451319,0.0546947045624,0.0546644224489,0.0581204101333,0.0520814530623,0.0519997973358,4,2
sqrt2_minus_1,26,0.0710678118655,0.044477729754,0.0609375,0,0.0609375,0.0609375,0.0609375,0.0609375,0.0550101073934,0.0549258502726,0.0606472067896,0.0558555868385,0.0557680199657,0.0607734718874,0.0548442162322,0.0547632402118,4,2
sqrt2_minus_1,27,0.0710678118655,0.0400432992456,0.06328125,0,0.06328125,0.06328125,0.06328125,0.06328125,0.0583305158487,0.0582598130866,0.0633108422355,0.0592333916635,0.0591254012528,0.0618189991238,0.0562437765909,0.0561688337573,4,1
sqrt2_minus_1,28,0.0710678118655,0.0357142857143,0.065625,0,0.065625,0.065625,0.065625,0.065625,0.0621404807447,0.062090303324,0.0653575076912,0.0618540015194,0.0617703225361,0.0656374087109,0.0622695327152,0.0622225924585,4,1
sqrt2_minus_1,29,0.0416305603426,0.0344827586207,0.06796875,0,0.06796875,0.06796875,0.06796875,0.06796875,0.0662933902527,0.0662697742131,0.0678966466239,0.0656135042603,0.0655169790975,0.0671590410157,0.0648826604074,0.064850703042,1,1.5
sqrt2_minus_1,30,0.0416305603426,0.0367243517555,0.0703125,0,0.0703125,0.0703125,0.0703125,0.0703125,0.0700118281172,0.0700074426875,0.0701675401988,0.0692757701128,0.0692244720206,0.0727920488952,0.0704134768866,0.0703783035594,1,2
sqrt2_minus_1,31,0.0416305603426,0.0350788775094,0.07265625,0,0.07265625,0.07265625,0.07265625,0.07265625,0.0704086040994,0.0703771509634,0.0725092201522,0.0703414630933,0.0703088363118,0.0750605700649,0.0709286540783,0.0708697385615,1,1
sqrt2_minus_1,32,0.0416305603426,0.0386093128807,0.075,0,0.075,0.075,0.075,0.075,0.0710306179482,0.0709730519846,0.0748462544371,0.0723068363966,0.0722552890364,0.0759737547816,0.0713360861851,0.0712696707359,1,2
sqrt2_minus_1,33,0.0416305603426,0.0401154474773,0.07734375,0,0.07734375,0.07734375,0.07734375,0.07734375,0.0720409741848,0.0719657864769,0.0772701733469,0.07444228191,0.0744250292372,0.0793509142503,0.0734958692663,0.0734147035482,1,2
sqrt2_minus_1,34,0.0416305603426,0.0294117647059,0.0796875,0,0.0796875,0.0796875,0.0796875,0.0796875,0.0735786789351,0.0734912176291,0.0794586114557,0.0750401250376,0.0749752742724,0.0806953497004,0.0746484826702,0.0745659525945,2,1.5
sqrt2_minus_1,35,0.0416305603426,0.0298701629986,0.08203125,0,0.08203125,0.08203125,0.08203125,0.08203125,0.0757198008101,0.0756291422535,0.081966197652,0.0776184172596,0.0775361411111,0.0856023410288,0.0795234962677,0.0794419915961,2,1
sqrt2_minus_1,36,0.0416305603426,0.0294372515229,0.084375,0,0.084375,0.084375,0.084375,0.084375,0.0784826409437,0.0783993699474,0.0842352800317,0.0800140352971,0.0799847955692,0.0875357389787,0.0816629467449,0.0815832857029,2,1
sqrt2_minus_1,37,0.0416305603426,0.0358351839947,0.08671875,0,0.08671875,0.08671875,0.08671875,0.08671875,0.0818330917032,0.0817620080355,0.0864935491225,0.0820067658016,0.0818834658162,0.0882977517096,0.0827651110919,0.0826907707194,2,2
sqrt2_minus_1,38,0.0416305603426,0.0341953460293,0.0890625,0,0.0890625,0.0890625,0.0890625,0.0890625,0.085660170888,0.0856126815382,0.0890835971782,0.0864111257037,0.0863626221857,0.0910815713197,0.087521840939,0.0874749044341,2,3
sqrt2_minus_1,39,0.0416305603426,0.0311744382289,0.09140625,0,0.09140625,0.09140625,0.09140625,0.09140625,0.0898288622121,0.0898059294036,0.0910928398001,0.0884822845237,0.0883672699084,0.0921913256303,0.0895158426153,0.0894790693738,2,2
sqrt2_minus_1,40,0.0416305603426,0.0299423149112,0.09375,0,0.09375,0.09375,0.09375,0.09375,0.0933489530577,0.0933432810507,0.0937531868935,0.0930936281628,0.0930828305729,0.0963007304377,0.09398756475,0.0939552754354,2,1
sqrt2_minus_1,41,0.0294372515229,0.0243902439024,0.09609375,0,0.09609375,0.09609375,0.09609375,0.09609375,0.0937536650372,0.0937200774092,0.0958789672935,0.0948345178917,0.0948103019002,0.0979558081734,0.0942936253817,0.0942409678166,1,1
sqrt2_minus_1,42,0.0294372515229,0.0287157323967,0.0984375,0,0.0984375,0.0984375,0.0984375,0.0984375,0.0943894758456,0.0943314749837,0.0983297637036,0.0949740158453,0.0949107631411,0.0986219625724,0.0944426766712,0.094383838959,1,3
sqrt2_minus_1,43,0.0294372515229,0.0281368815178,0.10078125,0,0.10078125,0.10078125,0.10078125,0.10078125,0.0954244287486,0.0953485335036,0.100619506222,0.097596246922,0.0975580218555,0.101084807354,0.0954858400798,0.095408624624,1,1
sqrt2_minus_1,44,0.0294372515229,0.030086585608,0.103125,0,0.103125,0.103125,0.103125,0.103125,0.0969930454583,0.0969040494465,0.103052361319,0.099210496062,0.0991728797832,0.102064911902,0.0961731332658,0.0960937205903,1,2
sqrt2_minus_1,45,0.0294372515229,0.0310245126198,0.10546875,0,0.10546875,0.10546875,0.10546875,0.10546875,0.0991606065785,0.0990724007773,0.10521047956,0.100553827306,0.100483131192,0.105641170192,0.0995277734273,0.099445641154,1,2
sqrt2_minus_1,46,0.0294372515229,0.0252493827715,0.1078125,0,0.1078125,0.1078125,0.1078125,0.1078125,0.101961170601,0.1018758907,0.107831808584,0.103549864521,0.103456367343,0.107050119886,0.101166016917,0.101087237511,1,1
sqrt2_minus_1,47,0.0294372515229,0.0289997733732,0.11015625,0,0.11015625,0.11015625,0.11015625,0.11015625,0.105331662724,0.105263601935,0.109874608036,0.105593419355,0.105511242195,0.112175109757,0.107824315529,0.107765427174,1,2
sqrt2_minus_1,48,0.0294372515229,0.0282287525381,0.1125,0,0.1125,0.1125,0.1125,0.1125,0.109184504282,0.109136797214,0.112451746458,0.109041124281,0.108928131888,0.11420469608,0.110541346933,0.110491124596,1,2
sqrt2_minus_1,49,0.0294372515229,0.0316945235872,0.11484375,0,0.11484375,0.11484375,0.11484375,0.11484375,0.113363076471,0.113341914325,0.114687584622,0.112803905116,0.112745966029,0.115014074196,0.111841364455,0.111796156356,1,3
sqrt2_minus_1,50,0.0294372515229,0.0309524416879,0.1171875,0,0.1171875,0.1171875,0.1171875,0.1171875,0.116686419445,0.116679302148,0.117023768698,0.115683039962,0.11564918977,0.118012005142,0.117217341362,0.11720619793,1,3
sqrt2_minus_1,51,0.0294372515229,0.0269883950321,0.11953125,0,0.11953125,0.11953125,0.11953125,0.11953125,0.117098767386,0.117063551087,0.119419869191,0.118053907352,0.11802138034,0.119219522005,0.118962070619,0.118958490733,1,2
sqrt2_minus_1,52,0.0294372515229,0.0265900821115,0.121875,0,0.121875,0.121875,0.121875,0.121875,0.117748825183,0.1176909813,0.121752745336,0.119246899805,0.119220866467,0.123703720297,0.119661635011,0.119607542475,1,2
sqrt2_minus_1,53,0.0294372515229,0.0220194312387,0.12421875,0,0.12421875,0.12421875,0.12421875,0.12421875,0.118813009279,0.118734029083,0.124019560832,0.12011428578,0.120042736717,0.12549975566,0.120149997413,0.120075603816,1,1
sqrt2_minus_1,54,0.0294372515229,0.0261183040327,0.1265625,0,0.1265625,0.1265625,0.1265625,0.1265625,0.120403183089,0.120316514464,0.126502711166,0.122824089834,0.122774984775,0.126214248055,0.120544125846,0.120465822191,1,2
sqrt2_minus_1,55,0.0294372515229,0.0244588689375,0.12890625,0,0.12890625,0.12890625,0.12890625,0.12890625,0.122609707628,0.122518879504,0.128729700021,0.124277314466,0.124234776398,0.128820631479,0.122748858899,0.122667647339,2,2
sqrt2_minus_1,56,0.0294372515229,0.0224386982052,0.13125,0,0.13125,0.13125,0.13125,0.13125,0.125434334669,0.125351424811,0.131071739734,0.126340169322,0.126225567892,0.12984739472,0.123931057524,0.123852528927,2,2
sqrt2_minus_1,57,0.0294372515229,0.022598182317,0.13359375,0,0.13359375,0.13359375,0.13359375,0.13359375,0.128835428515,0.128767670787,0.133585220368,0.13007822132,0.130027069564,0.133582735314,0.129148885882,0.12909005572,2,3
sqrt2_minus_1,58,0.0294372515229,0.0172413793103,0.1359375,0,0.1359375,0.1359375,0.1359375,0.1359375,0.132708076305,0.132661438427,0.135618745563,0.13198494681,0.131861794069,0.1350624633,0.131474330115,0.131424911934,2,1
sqrt2_minus_1,59,0.0294372515229,0.0223017040684,0.13828125,0,0.13828125,0.13828125,0.13828125,0.13828125,0.136897860329,0.136878417216,0.138322606607,0.136874831663,0.136826103209,0.140509776103,0.139343439941,0.139325722692,2,2
sqrt2_minus_1,60,0.0294372515229,0.0220779386421,0.140625,0,0.140625,0.140625,0.140625,0.140625,0.14002438288,0.140015597708,0.140359572757,0.139060474996,0.138972146046,0.142696874059,0.140335875529,0.140300524104,2,2
sqrt2_minus_1,61,0.0294372515229,0.0238545286511,0.14296875,0,0.14296875,0.14296875,0.14296875,0.14296875,0.140442483629,0.14040702693,0.142897761109,0.140470952098,0.140424994593,0.143577856007,0.140824323703,0.140783739072,2,2
sqrt2_minus_1,62,0.0294372515229,0.0233859183396,0.1453125,0,0.1453125,0.1453125,0.1453125,0.1453125,0.141113324483,0.141052600028,0.145144904693,0.143090198536,0.143055969482,0.146848930867,0.14282786223,0.142769551764,2,2
sqrt2_minus_1,63,0.0294372515229,0.0195527229263,0.14765625,0,0.14765625,0.14765625,0.14765625,0.14765625,0.142195916004,0.142118268105,0.147560318318,0.143758284663,0.14370144112,0.14815867072,0.143763274928,0.143701492994,2,2
sqrt2_minus_1,64,0.0294372515229,0.0190566911802,0.15,0,0.15,0.15,0.15,0.15,0.143820340581,0.143732121115,0.149775807745,0.145594622584,0.14553814415,0.152965011049,0.147387184003,0.147311327977,2,1
one_third,4,0.333333333333,0.333333333333,0.00703125,0.00234375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,1,8
one_third,5,0.333333333333,0.333333333333,0.00703125,0.0046875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,7,8
one_third,6,0.333333333333,0.166666666667,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,7
one_third,7,0.333333333333,0.238095238095,0.00703125,0.009375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,8,0.333333333333,0.208333333333,0.00703125,0.01171875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,9,0.333333333333,0.222222222222,0.00703125,0.0140625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,10,0.333333333333,0.233333333333,0.00703125,0.01640625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,11,0.333333333333,0.212121212121,0.00703125,0.01875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,12,0.333333333333,0.166666666667,0.00703125,0.02109375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,13,0.333333333333,0.205128205128,0.00703125,0.0234375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,14,0.333333333333,0.238095238095,0.00703125,0.02578125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,15,0.333333333333,0.2,0.00703125,0.028125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,16,0.333333333333,0.229166666667,0.00703125,0.03046875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,17,0.333333333333,0.254901960784,0.00703125,0.0328125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,18,0.333333333333,0.222222222222,0.00703125,0.03515625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,19,0.333333333333,0.245614035088,0.00703125,0.0375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,20,0.333333333333,0.233333333333,0.00703125,0.03984375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,21,0.333333333333,0.190476190476,0.00703125,0.0421875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,22,0.333333333333,0.212121212121,0.00703125,0.04453125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,23,0.333333333333,0.202898550725,0.00703125,0.046875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,24,0.333333333333,0.166666666667,0.00703125,0.04921875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,25,0.333333333333,0.186666666667,0.00703125,0.0515625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,26,0.333333333333,0.179487179487,0.00703125,0.05390625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,27,0.333333333333,0.185185185185,0.00703125,0.05625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,28,0.333333333333,0.190476190476,0.00703125,0.05859375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,29,0.333333333333,0.195402298851,0.00703125,0.0609375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,30,0.333333333333,0.2,0.00703125,0.06328125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,31,0.333333333333,0.204301075269,0.00703125,0.065625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,32,0.333333333333,0.208333333333,0.00703125,0.06796875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,33,0.333333333333,0.212121212121,0.00703125,0.0703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,34,0.333333333333,0.21568627451,0.00703125,0.07265625,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,35,0.333333333333,0.219047619048,0.00703125,0.075,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,36,0.333333333333,0.222222222222,0.00703125,0.07734375,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,37,0.333333333333,0.225225225225,0.00703125,0.0796875,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
one_third,38,0.333333333333,0.210526315789,0.00703125,0.08203125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00703125,0.00696739522432,0.00579119278176,0.00577602848216,0.00732793133172,0.00604919320545,0.0060300170863,8,8
