pair,family,n,u,v,amplitude,phase_rad
control_sqrt2_vs_pi3,beam7_cycle23,732,-4.53972922339e-05,0.00039180770661,0.000394428945567,1.6861482191
control_sqrt2_vs_pi3,beam7_cycle23,733,-8.84339029723e-05,0.00042239804556,0.000431556096108,1.7771769441
control_sqrt2_vs_pi3,beam7_cycle23,734,-0.000119641713928,0.00047416546366,0.000489026611382,1.81795788794
control_sqrt2_vs_pi3,beam7_cycle23,735,-7.06420547391e-05,0.000606466018553,0.000610566402251,1.68675524226
control_sqrt2_vs_pi3,beam7_cycle23,736,-3.25824436142e-05,0.000630617199926,0.000631458366382,1.62241797086
control_sqrt2_vs_pi3,beam7_cycle23,737,0.000117261994986,0.000671971325561,0.000682125969191,1.39803151337
control_sqrt2_vs_pi3,beam7_cycle23,738,0.000180320267894,0.000611192488899,0.000637237520474,1.28390515663
control_sqrt2_vs_pi3,beam7_cycle23,739,0.00026037719103,0.000536153801388,0.000596034546273,1.11870338854
control_sqrt2_vs_pi3,beam7_cycle23,740,0.000256712955565,0.000450320351468,0.000518353123364,1.05267692195
control_sqrt2_vs_pi3,beam7_cycle23,741,0.000200239696253,0.000386625294711,0.000435402175541,1.09291831117
control_sqrt2_vs_pi3,beam7_cycle23,742,0.00015956413145,0.000330538700735,0.00036703752496,1.12105211183
control_sqrt2_vs_pi3,beam7_cycle23,743,7.0532764908e-05,0.000416001123107,0.000421938153468,1.40284408938
control_sqrt2_vs_pi3,beam7_cycle23,744,6.01225931445e-05,0.000446280772083,0.000450312395718,1.4368833731
control_sqrt2_vs_pi3,beam7_cycle23,745,7.87407287602e-05,0.000539031502797,0.000544752295427,1.42574411112
control_sqrt2_vs_pi3,beam7_cycle23,746,0.000181225445869,0.000588002430126,0.000615296286406,1.2718288677
control_sqrt2_vs_pi3,beam7_cycle23,747,0.000243057907546,0.000585240661149,0.000633706381444,1.17715939575
control_sqrt2_vs_pi3,beam7_cycle23,748,0.000382633968448,0.000546775053833,0.00066736175595,0.960203638522
control_sqrt2_vs_pi3,beam7_cycle23,749,0.000378405071273,0.000443738238973,0.000583175807705,0.864698401719
control_sqrt2_vs_pi3,beam7_cycle23,750,0.00043389963153,0.000331340517482,0.00054594452902,0.652169927861
control_sqrt2_vs_pi3,beam7_cycle23,751,0.000336977640244,0.00028894243938,0.000443893752264,0.708804948859
control_sqrt2_vs_pi3,beam7_cycle23,752,0.000281241321855,0.000245046333976,0.00037302062532,0.716732134753
control_sqrt2_vs_pi3,beam7_cycle23,753,0.000206676910585,0.00025603859132,0.000329045750032,0.891674480889
control_sqrt2_vs_pi3,beam7_cycle23,754,0.000191565872073,0.000356500330536,0.000404709734273,1.07771614193
control_sqrt2_vs_pi3,beam7_cycle23,755,0.000193633509623,0.000388703665429,0.000434263140926,1.10862820771
control_sqrt2_vs_pi3,beam7_cycle23,756,0.000293689449035,0.000470240865942,0.000554418582369,1.01251988269
control_sqrt2_vs_pi3,beam7_cycle23,757,0.000356265088394,0.000427159737867,0.000556228599465,0.87564559115
control_sqrt2_vs_pi3,beam7_cycle23,758,0.000467659176396,0.000382740531016,0.000604314007243,0.685870768971
control_sqrt2_vs_pi3,beam7_cycle23,759,0.000495392933407,0.000293401652093,0.000575759227386,0.53470923432
control_sqrt2_vs_pi3,beam7_cycle23,760,0.000466766545438,0.000184370214623,0.00050185992466,0.376183850274
control_sqrt2_vs_pi3,beam7_cycle23,761,0.00043337287875,8.28875134026e-05,0.000441228276422,0.188979136433
control_sqrt2_vs_pi3,beam7_cycle23,762,0.000320271923265,0.000102089026092,0.000336149184262,0.308575306078
control_sqrt2_vs_pi3,beam7_cycle23,763,0.00026659737348,8.97707003955e-05,0.000281305773485,0.324802299833
control_sqrt2_vs_pi3,beam7_cycle23,764,0.000209263039846,0.00017615534257,0.000273535600172,0.699707847746
control_sqrt2_vs_pi3,beam7_cycle23,765,0.000251083388452,0.00022908602633,0.000339887151002,0.739618502914
control_sqrt2_vs_pi3,beam7_cycle23,766,0.000288736522157,0.000268555939826,0.000394323562628,0.749202144738
control_sqrt2_vs_pi3,beam7_cycle23,767,0.000413497787404,0.000280569416732,0.000499699527509,0.596168725568
control_sqrt2_vs_pi3,beam7_cycle23,768,0.000422421337807,0.00019110274372,0.000463637838504,0.424846658919
control_sqrt2_vs_pi3,beam7_cycle23,769,0.000516972116064,9.23015421169e-05,0.000525147354049,0.176680911458
control_sqrt2_vs_pi3,beam7_cycle23,770,0.00044089362944,1.53869792246e-05,0.000441162046883,0.0348853686314
control_sqrt2_vs_pi3,beam7_cycle23,771,0.000394404894285,-7.69947310272e-05,0.000401849983503,-0.192792785735
control_sqrt2_vs_pi3,beam7_cycle23,772,0.000280244597697,-0.000104173883805,0.000298980321435,-0.355896227359
control_sqrt2_vs_pi3,beam7_cycle23,773,0.000207871567249,-5.09373826892e-05,0.000214021506923,-0.240307430094
control_sqrt2_vs_pi3,beam7_cycle23,774,0.000162242371737,-1.60263743316e-05,0.000163031996433,-0.0984610310515
control_sqrt2_vs_pi3,beam7_cycle23,775,0.000183521341765,0.000100102743493,0.000209046985479,0.499347534032
control_sqrt2_vs_pi3,beam7_cycle23,776,0.00021236119683,9.2140887794e-05,0.000231489138239,0.409374367453
control_sqrt2_vs_pi3,beam7_cycle23,777,0.000319409720195,0.000109900527549,0.000337787944294,0.331385661521
control_sqrt2_vs_pi3,beam7_cycle23,778,0.000370180089129,5.27861731801e-05,0.000373924696251,0.141641054274
control_sqrt2_vs_pi3,beam7_cycle23,779,0.000372780246559,-4.86429686281e-05,0.000375940488138,-0.129753861147
control_sqrt2_vs_pi3,beam7_cycle23,780,0.000356938296251,-0.000158647059712,0.0003906070108,-0.418242617026
control_sqrt2_vs_pi3,beam7_cycle23,781,0.000247515010261,-0.000191557694598,0.000312982476609,-0.65863719711
control_sqrt2_vs_pi3,beam7_cycle23,782,0.000178949616668,-0.000237302685765,0.000297212937095,-0.924677287667
control_sqrt2_vs_pi3,beam7_cycle23,783,5.53116846535e-05,-0.000164823918695,0.000173857144326,-1.24702473344
control_sqrt2_vs_pi3,beam7_cycle23,784,2.87122330928e-05,-0.000116320661741,0.000119811888713,-1.32879689498
control_sqrt2_vs_pi3,beam7_cycle23,785,2.2925381128e-05,-3.33188369995e-05,4.04440106674e-05,-0.968128363788
control_sqrt2_vs_pi3,beam7_cycle23,786,0.000112408952308,3.83316247803e-05,0.000118764834936,0.328635983147
control_sqrt2_vs_pi3,beam7_cycle23,787,0.000120484279867,2.324931479e-06,0.000120506709363,0.0192941600168
control_sqrt2_vs_pi3,beam7_cycle23,788,0.000237179900403,-3.87772531774e-05,0.000240328900715,-0.162059204208
control_sqrt2_vs_pi3,beam7_cycle23,789,0.000198693846697,-0.000115604555156,0.000229877484517,-0.526946470346
control_sqrt2_vs_pi3,beam7_cycle23,790,0.000197522279764,-0.00021451714437,0.00029160359434,-0.826620522618
control_sqrt2_vs_pi3,beam7_cycle23,791,7.3828922132e-05,-0.000262409650874,0.000272597752403,-1.29653632544
control_sqrt2_vs_pi3,beam7_cycle23,792,-2.32579193696e-05,-0.000256329606156,0.000257382590331,-1.66128297683
control_sqrt2_vs_pi3,beam7_cycle23,793,-0.00010031883551,-0.000227573688201,0.000248703945123,-1.98598926352
control_sqrt2_vs_pi3,beam7_cycle23,794,-0.000146038807928,-9.50243130383e-05,0.000174232469676,-2.56474060105
control_sqrt2_vs_pi3,beam7_cycle23,795,-0.000159099719236,-6.25122898502e-05,0.000170940068572,-2.76721096608
control_sqrt2_vs_pi3,beam7_cycle23,796,-8.31212718865e-05,2.85038547355e-05,8.78727237248e-05,2.81124004283
control_sqrt2_vs_pi3,beam7_cycle23,797,-1.36457236371e-05,2.32699028651e-05,2.69758068078e-05,2.10116388176
control_sqrt2_vs_pi3,beam7_cycle23,798,3.03064072666e-05,-2.56804372837e-05,3.97235846883e-05,-0.702959410567
control_sqrt2_vs_pi3,beam7_cycle23,799,5.058272389e-05,-0.000105953502197,0.000117408503031,-1.12538761617
control_sqrt2_vs_pi3,beam7_cycle23,800,-2.30233849443e-05,-0.000166309780391,0.000167895858519,-1.70835873779
control_sqrt2_vs_pi3,beam7_cycle23,801,-6.19361307329e-05,-0.000233697995045,0.000241766079462,-1.82986669452
control_sqrt2_vs_pi3,beam7_cycle23,802,-0.000207108935416,-0.00018575150569,0.000278204480545,-2.41050493879
control_sqrt2_vs_pi3,beam7_cycle23,803,-0.000275531169694,-0.000153995130639,0.000315645252987,-2.63194001628
control_sqrt2_vs_pi3,beam7_cycle23,804,-0.000325454916364,-4.66348682622e-05,0.000328779125741,-2.99927012015
control_sqrt2_vs_pi3,beam7_cycle23,805,-0.000272949232527,6.42429488051e-05,0.000280407631865,2.91043394633
control_sqrt2_vs_pi3,beam7_cycle23,806,-0.000264596774605,9.42857252643e-05,0.000280893665147,2.79928324227
control_sqrt2_vs_pi3,beam7_cycle23,807,-0.000139870630828,0.000131371113222,0.000191891017918,2.38751982077
control_sqrt2_vs_pi3,beam7_cycle23,808,-0.000132755434866,7.85600275846e-05,0.000154258495456,2.60725026186
control_sqrt2_vs_pi3,beam7_cycle23,809,-6.09478328713e-05,4.7702002731e-06,6.11342223501e-05,3.06348494411
control_sqrt2_vs_pi3,beam7_cycle23,810,-0.000148652696751,-5.10177418383e-05,0.00015716371793,-2.81098771739
control_sqrt2_vs_pi3,beam7_cycle23,811,-0.000222788503761,-8.62063145499e-05,0.000238885424579,-2.77239327433
control_sqrt2_vs_pi3,beam7_cycle23,812,-0.000303714352009,-8.12730760195e-05,0.000314400573317,-2.8801218131
control_sqrt2_vs_pi3,beam7_cycle23,813,-0.000381639717522,3.01781991393e-05,0.000382831030213,3.06268175266
control_sqrt2_vs_pi3,beam7_cycle23,814,-0.000420567211711,8.26704095941e-05,0.000428615417582,2.94749845095
control_sqrt2_vs_pi3,beam7_cycle23,815,-0.000387834450553,0.000226348321787,0.000449053586793,2.61330361545
control_sqrt2_vs_pi3,beam7_cycle23,816,-0.000312233874763,0.000263520948247,0.000408574696616,2.44060053674
control_sqrt2_vs_pi3,beam7_cycle23,817,-0.000229200833136,0.000280149712247,0.000361962543895,2.25649896493
control_sqrt2_vs_pi3,beam7_cycle23,818,-0.000158093940382,0.000246578522912,0.00029290725827,2.14092527233
control_sqrt2_vs_pi3,beam7_cycle23,819,-0.000173072796271,0.000180422950156,0.000250013267152,2.3354047212
control_sqrt2_vs_pi3,beam7_cycle23,820,-0.000151353019364,9.84741857184e-05,0.00018056827441,2.56477759932
control_sqrt2_vs_pi3,beam7_cycle23,821,-0.00027020578962,0.000103247113031,0.000289259632672,2.77660711954
control_sqrt2_vs_pi3,beam7_cycle23,822,-0.000335001943228,9.811855958e-05,0.000349075283715,2.85667193017
control_sqrt2_vs_pi3,beam7_cycle23,823,-0.000416685741891,0.000193187120824,0.000459291052762,2.70746376429
control_sqrt2_vs_pi3,beam7_cycle23,824,-0.000399807465259,0.000297964101429,0.000498626729144,2.50112628049
control_sqrt2_vs_pi3,beam7_cycle23,825,-0.000394492155309,0.000370750603996,0.0005413687015,2.3872094041
control_sqrt2_vs_pi3,beam7_cycle23,826,-0.000277238508297,0.000470790414145,0.000546355932094,2.10299836215
control_sqrt2_vs_pi3,beam7_cycle23,827,-0.000233492438348,0.000447345569481,0.000504615474693,2.051850078
control_sqrt2_vs_pi3,beam7_cycle23,828,-9.52826897127e-05,0.000411905717259,0.000422782581086,1.79811955213
control_sqrt2_vs_pi3,beam7_cycle23,829,-0.000120038623332,0.000349761987405,0.000369787396926,1.90140123364
control_sqrt2_vs_pi3,beam7_cycle23,830,-0.000132148567361,0.000280634586887,0.000310191900624,2.01088752935
control_sqrt2_vs_pi3,beam7_cycle23,831,-0.000192864525374,0.000243648249693,0.000310742972127,2.24037554411
control_sqrt2_vs_pi3,beam7_cycle23,832,-0.000272978652122,0.000292829861094,0.0004003332013,2.32112419814
control_sqrt2_vs_pi3,beam7_cycle23,833,-0.000321841005153,0.000326394981555,0.000458383372934,2.34916942281
control_sqrt2_vs_pi3,beam7_cycle23,834,-0.00033525563176,0.000477008875138,0.000583038425481,2.1834183719
control_sqrt2_vs_pi3,beam7_cycle23,835,-0.000275614428634,0.000526137267956,0.000593956006792,2.0533375363
control_sqrt2_vs_pi3,beam7_cycle23,836,-0.000183379393146,0.000593185253959,0.000620883843682,1.87062044331
control_sqrt2_vs_pi3,beam7_cycle23,837,-7.42806117117e-05,0.000599568365918,0.000604152161865,1.69405839205
control_sqrt2_vs_pi3,beam7_cycle23,838,-3.1731046645e-05,0.000542487038069,0.000543414248795,1.62922156366
control_sqrt2_vs_pi3,beam7_cycle23,839,5.3403558769e-05,0.000454455869578,0.000457582864062,1.45382179639
control_sqrt2_vs_pi3,beam7_cycle23,840,-1.73443352699e-05,0.000404430536459,0.000404802278633,1.6136558842
control_sqrt2_vs_pi3,beam7_cycle23,841,-4.5788127372e-05,0.00034708817874,0.000350095353339,1.70195967818
control_sqrt2_vs_pi3,beam7_cycle23,842,-0.000144585913193,0.000392475249283,0.000418260573798,1.92376376135
control_sqrt2_vs_pi3,beam7_cycle23,843,-0.000161813651872,0.000445298840907,0.000473787627155,1.91934279091
control_sqrt2_vs_pi3,beam7_cycle23,844,-0.000178738313424,0.000521210413016,0.000551006061057,1.90115823252
control_sqrt2_vs_pi3,beam7_cycle23,845,-9.64012008403e-05,0.000645661600783,0.000652818576826,1.71900755235
control_sqrt2_vs_pi3,beam7_cycle23,846,-4.38608013777e-05,0.000644286232609,0.000645777453483,1.63876803018
control_sqrt2_vs_pi3,beam7_cycle23,847,0.000121146480341,0.000650248345769,0.000661437359751,1.3866001248
control_sqrt2_vs_pi3,beam7_cycle23,848,0.000149517847845,0.000584677603803,0.000603492739984,1.32043485438
control_sqrt2_vs_pi3,beam7_cycle23,849,0.000204843789194,0.000498073284538,0.000538551738222,1.1806103023
control_sqrt2_vs_pi3,beam7_cycle23,850,0.000174375691451,0.000415511999494,0.000450618578725,1.17345344707
control_sqrt2_vs_pi3,beam7_cycle23,851,0.000109709545499,0.00038363127761,0.000399010202293,1.29225422286
control_sqrt2_vs_pi3,beam7_cycle23,852,5.50419885286e-05,0.000368319378057,0.000372409431612,1.42245319666
control_sqrt2_vs_pi3,beam7_cycle23,853,-7.81217743822e-06,0.00047994910764,0.000480012683208,1.58707198497
control_sqrt2_vs_pi3,beam7_cycle23,854,1.12173469154e-05,0.000509377726047,0.000509501223418,1.54877821809
control_sqrt2_vs_pi3,beam7_cycle23,855,6.86897724232e-05,0.000602677928312,0.000606579731041,1.4573117667
control_sqrt2_vs_pi3,beam7_cycle23,856,0.0001756501757,0.000635317116592,0.00065915159323,1.30105805715
control_sqrt2_vs_pi3,beam7_cycle23,857,0.00024420917461,0.000602656866633,0.000650256426238,1.18579726845
control_sqrt2_vs_pi3,beam7_cycle23,858,0.000367963758018,0.000526419959636,0.000642273540726,0.960746659988
control_sqrt2_vs_pi3,beam7_cycle23,859,0.000341788239455,0.00043441281411,0.00055275102324,0.904167187043
control_sqrt2_vs_pi3,beam7_cycle23,860,0.000358763353015,0.000334681879414,0.000490635408297,0.750684823619
control_sqrt2_vs_pi3,beam7_cycle23,861,0.000250854594499,0.000315233314066,0.000402864828296,0.898637299531
control_sqrt2_vs_pi3,beam7_cycle23,862,0.000205450646599,0.000294629339514,0.000359188552003,0.961871935194
control_sqrt2_vs_pi3,beam7_cycle23,863,0.000146828681894,0.000343937916237,0.000373967848955,1.16731356449
control_sqrt2_vs_pi3,beam7_cycle23,864,0.000166287102268,0.000456904085016,0.000486222935787,1.22175441132
control_sqrt2_vs_pi3,beam7_cycle23,865,0.000188477544415,0.000471251644673,0.000507544970772,1.19033223225
control_sqrt2_vs_pi3,beam7_cycle23,866,0.00032665781913,0.000520233188744,0.000614286497874,1.01010964837
control_sqrt2_vs_pi3,beam7_cycle23,867,0.000377014245956,0.000466463743893,0.000599773428905,0.891051683028
control_sqrt2_vs_pi3,beam7_cycle23,868,0.000475735806277,0.000396109480533,0.000619053533987,0.694320041686
control_sqrt2_vs_pi3,beam7_cycle23,869,0.000469484610584,0.000289654345732,0.000551647930819,0.552798568533
control_sqrt2_vs_pi3,beam7_cycle23,870,0.000428948319449,0.000194249827205,0.000470881785725,0.425222582514
control_sqrt2_vs_pi3,beam7_cycle23,871,0.000373937933971,0.000129205366511,0.00039563064239,0.332683736635
control_sqrt2_vs_pi3,beam7_cycle23,872,0.000267283351368,0.00018072402891,0.000322647740646,0.594540287707
control_sqrt2_vs_pi3,beam7_cycle23,873,0.000230377583824,0.000176062429924,0.000289951393097,0.652548933707
control_sqrt2_vs_pi3,beam7_cycle23,874,0.000218701208857,0.000276480872787,0.000352522186213,0.901556567893
control_sqrt2_vs_pi3,beam7_cycle23,875,0.000285108517343,0.000326457426034,0.000433429714803,0.852906949719
control_sqrt2_vs_pi3,beam7_cycle23,876,0.000338626735711,0.000338486016534,0.00047879102908,0.78519034103
control_sqrt2_vs_pi3,beam7_cycle23,877,0.000461572104728,0.000301668033712,0.000551409476185,0.57887829421
control_sqrt2_vs_pi3,beam7_cycle23,878,0.000464071557839,0.00020475182554,0.000507233398799,0.415518022111
control_sqrt2_vs_pi3,beam7_cycle23,879,0.000526060634859,0.000100048133783,0.00053548988844,0.18793919567
control_sqrt2_vs_pi3,beam7_cycle23,880,0.000420666042102,3.33119225449e-05,0.00042198294179,0.0790236172853
control_sqrt2_vs_pi3,beam7_cycle23,881,0.000362566717146,-4.69959584651e-05,0.000365599842032,-0.128901465532
control_sqrt2_vs_pi3,beam7_cycle23,882,0.000260229020042,-3.33575708552e-05,0.000262358286329,-0.127490186144
control_sqrt2_vs_pi3,beam7_cycle23,883,0.000215266548774,4.78638768284e-05,0.000220523553677,0.218787872996
control_sqrt2_vs_pi3,beam7_cycle23,884,0.000182902289166,7.82635785632e-05,0.000198943296222,0.404322969957
control_sqrt2_vs_pi3,beam7_cycle23,885,0.00025087007025,0.000171082942796,0.000303653034668,0.598514583134
control_sqrt2_vs_pi3,beam7_cycle23,886,0.000292244920324,0.000150168427796,0.000328569094958,0.47466172046
control_sqrt2_vs_pi3,beam7_cycle23,887,0.000406542868894,0.000135826315916,0.000428632584323,0.322441155529
control_sqrt2_vs_pi3,beam7_cycle23,888,0.000418546309993,4.5823686015e-05,0.000421047294028,0.109048632652
control_sqrt2_vs_pi3,beam7_cycle23,889,0.000407144700582,-6.60387579674e-05,0.000412465664954,-0.16079933958
control_sqrt2_vs_pi3,beam7_cycle23,890,0.000367345335831,-0.000156326145715,0.000399224823366,-0.402341798974
control_sqrt2_vs_pi3,beam7_cycle23,891,0.000247163054877,-0.000159259716445,0.000294029306325,-0.572393657918
control_sqrt2_vs_pi3,beam7_cycle23,892,0.000167928164182,-0.000192502338918,0.000255454533752,-0.8534728755
control_sqrt2_vs_pi3,beam7_cycle23,893,7.96935259816e-05,-9.70494056392e-05,0.000125577248012,-0.883282773936
control_sqrt2_vs_pi3,beam7_cycle23,894,9.05532879771e-05,-3.83977163551e-05,9.83579309703e-05,-0.401052558923
control_sqrt2_vs_pi3,beam7_cycle23,895,0.000107521147685,3.06303380797e-05,0.000111798992886,0.277525704042
control_sqrt2_vs_pi3,beam7_cycle23,896,0.000201627553541,5.65379306182e-05,0.000209404412431,0.273386778655
control_sqrt2_vs_pi3,beam7_cycle23,897,0.000215834004108,-1.64104081609e-06,0.000215840242643,-0.00760310777443
control_sqrt2_vs_pi3,beam7_cycle23,898,0.000319816936675,-6.73541177348e-05,0.000326832449674,-0.207568791002
control_sqrt2_vs_pi3,beam7_cycle23,899,0.000243400366671,-0.000146662510956,0.000284171832903,-0.542297274005
control_sqrt2_vs_pi3,beam7_cycle23,900,0.000205414364046,-0.000248937702977,0.000322746093578,-0.880898866558
control_sqrt2_vs_pi3,beam7_cycle23,901,7.94101570151e-05,-0.000264739095297,0.000276392405134,-1.27937963312
control_sqrt2_vs_pi3,beam7_cycle23,902,1.40294294864e-07,-0.000225370971778,0.000225371015444,-1.57017382304
control_sqrt2_vs_pi3,beam7_cycle23,903,-7.60201889578e-05,-0.000183347178761,0.000198482384832,-1.96384591292
control_sqrt2_vs_pi3,beam7_cycle23,904,-8.69257060365e-05,-5.63239200366e-05,0.000103578290864,-2.56665659566
control_sqrt2_vs_pi3,beam7_cycle23,905,-7.34939044476e-05,-3.37666639134e-05,8.08797971239e-05,-2.71090919414
control_sqrt2_vs_pi3,beam7_cycle23,906,3.51501625111e-05,2.83500892788e-05,4.51581829426e-05,0.678717375348
control_sqrt2_vs_pi3,beam7_cycle23,907,7.10829308651e-05,-1.26635507542e-05,7.22021369357e-05,-0.17630214738
control_sqrt2_vs_pi3,beam7_cycle23,908,9.79442840859e-05,-8.93266271185e-05,0.000132560661953,-0.739413542516
control_sqrt2_vs_pi3,beam7_cycle23,909,9.30373629927e-05,-0.000173237408794,0.000196639646862,-1.07794891614
control_sqrt2_vs_pi3,beam7_cycle23,910,3.49180821847e-06,-0.000214573453483,0.000214601863143,-1.55452450948
control_sqrt2_vs_pi3,beam7_cycle23,911,-7.26654394138e-05,-0.000266595027418,0.000276320782297,-1.83690070334
control_sqrt2_vs_pi3,beam7_cycle23,912,-0.000209209241804,-0.000188854773572,0.00028184150219,-2.40728364993
control_sqrt2_vs_pi3,beam7_cycle23,913,-0.000243741791306,-0.000138218244713,0.00028020411132,-2.62573968214
control_sqrt2_vs_pi3,beam7_cycle23,914,-0.000263638668834,-2.59095450569e-05,0.000264908762085,-3.0436305031
control_sqrt2_vs_pi3,beam7_cycle23,915,-0.000201978496534,5.90452532519e-05,0.000210432067408,2.85718331448
control_sqrt2_vs_pi3,beam7_cycle23,916,-0.000184233586274,6.52302749338e-05,0.000195440535916,2.80130293341
control_sqrt2_vs_pi3,beam7_cycle23,917,-4.96392342865e-05,6.44528963188e-05,8.13525010336e-05,2.22707734924
control_sqrt2_vs_pi3,beam7_cycle23,918,-7.17478188237e-05,-1.07602503802e-06,7.17558871162e-05,-3.12659645728
control_sqrt2_vs_pi3,beam7_cycle23,919,-4.86584561482e-05,-8.96364131758e-05,0.000101991822818,-2.06812774635
control_sqrt2_vs_pi3,beam7_cycle23,920,-0.000160676111421,-0.000126232352846,0.000204331641423,-2.47567407171
control_sqrt2_vs_pi3,beam7_cycle23,921,-0.000230877520295,-0.000135474050649,0.00026768946146,-2.61095129648
control_sqrt2_vs_pi3,beam7_cycle23,922,-0.000319622680029,-0.000102699914913,0.000335717038757,-2.83069631037
control_sqrt2_vs_pi3,beam7_cycle23,923,-0.000382174644239,2.72721098438e-05,0.000383146482007,3.07035308126
control_sqrt2_vs_pi3,beam7_cycle23,924,-0.000397867535032,8.08210530995e-05,0.000405993371937,2.94118393755
control_sqrt2_vs_pi3,beam7_cycle23,925,-0.000314620198001,0.000205815651835,0.000375960039805,2.56229031815
control_sqrt2_vs_pi3,beam7_cycle23,926,-0.000253112936806,0.000215899658736,0.000332684266867,2.43537249228
control_sqrt2_vs_pi3,beam7_cycle23,927,-0.000181174077284,0.000202519679078,0.000271731975839,2.30061990403
control_sqrt2_vs_pi3,beam7_cycle23,928,-0.000136496006763,0.000145838785211,0.000199750121738,2.32311542673
control_sqrt2_vs_pi3,beam7_cycle23,929,-0.000164491859084,8.08061762406e-05,0.000183268136411,2.68497171667
control_sqrt2_vs_pi3,beam7_cycle23,930,-0.000191050032898,1.14898165561e-05,0.000191395221871,3.08152464939
control_sqrt2_vs_pi3,beam7_cycle23,931,-0.000326885437223,5.11656665353e-05,0.000330865553511,2.9863277053
control_sqrt2_vs_pi3,beam7_cycle23,932,-0.00037844890309,6.89411054722e-05,0.000384677070117,2.96140099644
control_sqrt2_vs_pi3,beam7_cycle23,933,-0.000430037824281,0.000185157987093,0.000468205094479,2.73502030919
control_sqrt2_vs_pi3,beam7_cycle23,934,-0.000396647833255,0.000291531478865,0.000492260202327,2.50776852292
control_sqrt2_vs_pi3,beam7_cycle23,935,-0.000379585772224,0.000354027769293,0.000519057819424,2.39101891601
control_sqrt2_vs_pi3,beam7_cycle23,936,-0.000236150949718,0.000414660626502,0.000477190429728,2.08849052455
control_sqrt2_vs_pi3,beam7_cycle23,937,-0.000203833672584,0.000371133018867,0.000423423999996,2.07304048376
control_sqrt2_vs_pi3,beam7_cycle23,938,-0.000102881186506,0.000314023891983,0.000330447489433,1.88739805093
control_sqrt2_vs_pi3,beam7_cycle23,939,-0.000165891924706,0.000259201647491,0.000307742789915,2.14011737375
control_sqrt2_vs_pi3,beam7_cycle23,940,-0.000189898713209,0.000199867489821,0.000275696454032,2.33062376675
control_sqrt2_vs_pi3,beam7_cycle23,941,-0.000266370092934,0.000194370987456,0.000329747035125,2.51120884192
control_sqrt2_vs_pi3,beam7_cycle23,942,-0.000345829950015,0.000281556195449,0.000445950945198,2.45828520685
control_sqrt2_vs_pi3,beam7_cycle23,943,-0.000382317888541,0.00033219267559,0.000506476990212,2.42623295772
control_sqrt2_vs_pi3,beam7_cycle23,944,-0.000342864298522,0.000479232691503,0.00058925368035,2.19181256548
control_sqrt2_vs_pi3,beam7_cycle23,945,-0.000275228343879,0.000515561587352,0.000584426549386,2.06114946181
control_sqrt2_vs_pi3,beam7_cycle23,946,-0.000175351548907,0.000562219058421,0.000588929906997,1.87312706597
control_sqrt2_vs_pi3,beam7_cycle23,947,-8.51039114043e-05,0.000536159281706,0.000542871486722,1.72821185965
control_sqrt2_vs_pi3,beam7_cycle23,948,-4.85605000354e-05,0.000461618883318,0.000464166043135,1.67560692882
control_sqrt2_vs_pi3,beam7_cycle23,949,-8.78905067793e-06,0.000375241466302,0.00037534438246,1.59421443153
control_sqrt2_vs_pi3,beam7_cycle23,950,-0.000108147216688,0.000358083632734,0.000374058429272,1.86410222407
control_sqrt2_vs_pi3,beam7_cycle23,951,-0.00014688125914,0.000321195073105,0.000353186040598,1.99970111332
control_sqrt2_vs_pi3,beam7_cycle23,952,-0.000225868947659,0.000396581553505,0.000456392057443,2.08851738047
control_sqrt2_vs_pi3,beam7_cycle23,953,-0.000224101595154,0.000474077962031,0.000524377191566,2.01237491899
control_sqrt2_vs_pi3,beam7_cycle23,954,-0.000224166890664,0.000559995122253,0.000603195931532,1.95156259565
control_sqrt2_vs_pi3,beam7_cycle23,955,-0.000104002516821,0.000655180613994,0.000663383871117,1.72822152773
control_sqrt2_vs_pi3,beam7_cycle23,956,-4.48431717578e-05,0.000631595298442,0.000633185226507,1.64167723392
control_sqrt2_vs_pi3,beam7_cycle23,957,0.000108761408819,0.000612259990309,0.000621845109156,1.39499098301
control_sqrt2_vs_pi3,beam7_cycle23,958,0.000100900633085,0.000542545040941,0.00055184785875,1.38692053107
control_sqrt2_vs_pi3,beam7_cycle23,959,0.000137424460329,0.000445140039994,0.00046587030116,1.27135715923
control_sqrt2_vs_pi3,beam7_cycle23,960,8.31734683566e-05,0.000385566966642,0.000394435941066,1.35833465186
control_sqrt2_vs_pi3,beam7_cycle23,961,8.42295784139e-06,0.00039728665137,0.000397375929789,1.54959829223
control_sqrt2_vs_pi3,beam7_cycle23,962,-4.63838318986e-05,0.000410549493545,0.000413161404915,1.68329914487
control_sqrt2_vs_pi3,beam7_cycle23,963,-6.51662033563e-05,0.000533220258538,0.00053718756331,1.69240581251
control_sqrt2_vs_pi3,beam7_cycle23,964,-2.36971624394e-05,0.000565193382899,0.000565689946509,1.61269931415
control_sqrt2_vs_pi3,beam7_cycle23,965,6.14513933888e-05,0.000653371082348,0.000656254558077,1.47701937152
control_sqrt2_vs_pi3,beam7_cycle23,966,0.000165440982425,0.00065327187059,0.000673895285315,1.32276135787
control_sqrt2_vs_pi3,beam7_cycle23,967,0.000240652171286,0.000588922499907,0.000636194292996,1.18287138364
