time_us,prompt_rate,delayed_rate,cumulative_ara
4.700499999999999901e+00,7.445443640284944233e-06,1.673312429994685754e-02,1.900040939518233385e+00
4.705499999999999794e+00,7.433000396100608860e-06,1.669126311066239030e-02,1.900564729523301022e+00
4.710499999999999687e+00,7.420677944108693372e-06,1.664951752106193575e-02,1.901087209357286367e+00
4.715499999999999581e+00,7.408884397241337007e-06,1.660791454865799543e-02,1.901608383481468767e+00
4.720500000000000362e+00,7.396842169748639938e-06,1.656640359913499547e-02,1.902128255127312650e+00
4.725500000000000256e+00,7.385741846859678129e-06,1.652504015505564319e-02,1.902646828761911380e+00
4.730500000000000149e+00,7.374255175057160734e-06,1.648379223192362672e-02,1.903164107841640140e+00
4.735500000000000043e+00,7.363262686021769424e-06,1.644266414175090535e-02,1.903680096489751117e+00
4.740499999999999936e+00,7.352183543567719396e-06,1.640167011065794822e-02,1.904194798226606533e+00
4.745499999999999829e+00,7.341169320025618299e-06,1.636082596685224655e-02,1.904708218184380186e+00
4.750499999999999723e+00,7.330350520046403242e-06,1.632008278143376803e-02,1.905220359538774222e+00
4.755499999999999616e+00,7.319709816891994744e-06,1.627948054218882751e-02,1.905731226708079706e+00
4.760500000000000398e+00,7.308699815844927087e-06,1.623900527580136866e-02,1.906240823380485949e+00
4.765500000000000291e+00,7.298201492780652428e-06,1.619866207731630869e-02,1.906749154071541108e+00
4.770500000000000185e+00,7.287201426605509301e-06,1.615843933948081512e-02,1.907256222293950199e+00
4.775500000000000078e+00,7.277059640097262556e-06,1.611832322390290007e-02,1.907762031981780071e+00
4.780499999999999972e+00,7.266537811370836799e-06,1.607835437729582956e-02,1.908266586851598889e+00
4.785499999999999865e+00,7.256497569370024514e-06,1.603850197047779549e-02,1.908769891305021282e+00
4.790499999999999758e+00,7.245926507809538255e-06,1.599877712554335571e-02,1.909271948956028808e+00
4.795499999999999652e+00,7.235816975222627035e-06,1.595916685666777524e-02,1.909772763736237611e+00
4.800500000000000433e+00,7.224590365985862418e-06,1.591969031287010505e-02,1.910272339382042661e+00
4.805500000000000327e+00,7.213674327214143277e-06,1.588033034798025378e-02,1.910770679985968945e+00
4.810500000000000220e+00,7.201607538863208557e-06,1.584111090273595396e-02,1.911267789340264089e+00
4.815500000000000114e+00,7.189504525941148208e-06,1.580198333198485142e-02,1.911763671126764930e+00
4.820500000000000007e+00,7.176259878925522143e-06,1.576298459008481159e-02,1.912258328741205382e+00
4.825499999999999901e+00,7.162776747400375413e-06,1.572406899195618463e-02,1.912751765546256921e+00
4.830499999999999794e+00,7.147850532847717683e-06,1.568527327204251309e-02,1.913243984640834006e+00
4.835499999999999687e+00,7.133296647119622410e-06,1.564656344967499044e-02,1.913734989416299159e+00
4.840499999999999581e+00,7.117475201225959777e-06,1.560797985416020710e-02,1.914224782897725463e+00
4.845500000000000362e+00,7.101608555111073675e-06,1.556947707534137894e-02,1.914713368511868685e+00
4.850500000000000256e+00,7.084545981351850213e-06,1.553112728572637359e-02,1.915200749817072889e+00
4.855500000000000149e+00,7.067324562251066524e-06,1.549285316972302297e-02,1.915686930442523250e+00
4.860500000000000043e+00,7.049286311167615538e-06,1.545470881528518588e-02,1.916171913375295910e+00
4.865499999999999936e+00,7.030979360478082110e-06,1.541665001753911995e-02,1.916655702330443134e+00
4.870499999999999829e+00,7.011676320215214768e-06,1.537871705466841397e-02,1.917138300161021824e+00
4.875499999999999723e+00,6.991944146312715007e-06,1.534085230146376919e-02,1.917619710291282864e+00
4.880499999999999616e+00,6.971202195981970248e-06,1.530308616033667669e-02,1.918099935019710767e+00
4.885500000000000398e+00,6.950223152914109579e-06,1.526539596597923168e-02,1.918578977152945786e+00
4.890500000000000291e+00,6.927923443821561610e-06,1.522783472021268548e-02,1.919056840091115879e+00
4.895500000000000185e+00,6.905431840535382711e-06,1.519033752104918290e-02,1.919533526468407025e+00
4.900500000000000078e+00,6.881932593661774228e-06,1.515294736362451239e-02,1.920009039095409431e+00
4.905499999999999972e+00,6.858030158829767608e-06,1.511561441304159169e-02,1.920483380379961025e+00
4.910499999999999865e+00,6.833032519555413441e-06,1.507834270971403212e-02,1.920956552302010012e+00
4.915499999999999758e+00,6.807960450394049231e-06,1.504113911620498338e-02,1.921428556729192882e+00
4.920499999999999652e+00,6.782015061021484072e-06,1.500400268057866526e-02,1.921899395831200064e+00
4.925500000000000433e+00,6.755418133393533381e-06,1.496692700764182260e-02,1.922369071619057790e+00
4.930500000000000327e+00,6.728190873675803167e-06,1.492993852398176967e-02,1.922837586437788016e+00
4.935500000000000220e+00,6.700224507077658406e-06,1.489299814741513843e-02,1.923304942060920286e+00
4.940500000000000114e+00,6.671459940314097968e-06,1.485614188802444197e-02,1.923771140997514228e+00
4.945500000000000007e+00,6.641690200862993061e-06,1.481930295818452425e-02,1.924236184375857528e+00
4.950499999999999901e+00,6.611536017871080033e-06,1.478257525264396050e-02,1.924700074562424312e+00
4.955499999999999794e+00,6.580676676683796187e-06,1.474587600009760052e-02,1.925162813275350215e+00
4.960499999999999687e+00,6.549325664467574942e-06,1.470925638128374978e-02,1.925624402546480152e+00
4.965499999999999581e+00,6.517495014509123321e-06,1.467267631425720267e-02,1.926084844099141602e+00
4.970500000000000362e+00,6.485106728061975511e-06,1.463616809706011664e-02,1.926544139760055119e+00
4.975500000000000256e+00,6.452287368707623140e-06,1.459969539994288891e-02,1.927002291013811819e+00
4.980500000000000149e+00,6.418875755797068912e-06,1.456331776549290614e-02,1.927459300338685066e+00
4.985500000000000043e+00,6.384597352212049152e-06,1.452698035218031973e-02,1.927915169014837282e+00
4.990499999999999936e+00,6.350393565399824602e-06,1.449075461500551158e-02,1.928369900370626722e+00
4.995499999999999829e+00,6.315652061865815058e-06,1.445455703332462413e-02,1.928823495896409446e+00
5.000499999999999723e+00,6.280884155305598994e-06,1.441846388717716275e-02,1.929275958107162570e+00
5.005499999999999616e+00,6.245633346420735258e-06,1.438242482511002326e-02,1.929727289120999112e+00
5.010500000000000398e+00,6.210382105487598395e-06,1.434645995491526556e-02,1.930177491275991253e+00
5.015500000000000291e+00,6.174636103232257624e-06,1.431057267698358434e-02,1.930626566654997767e+00
5.020500000000000185e+00,6.138856764750749939e-06,1.427475657052180991e-02,1.931074517969390225e+00
5.025500000000000078e+00,6.102838147229141716e-06,1.423901155427050036e-02,1.931521346796989391e+00
5.030499999999999972e+00,6.067261880461908366e-06,1.420332064058711652e-02,1.931967055659707500e+00
5.035499999999999865e+00,6.031146291936541509e-06,1.416768503150630035e-02,1.932411645879749340e+00
5.040499999999999758e+00,5.995472166084335326e-06,1.413210305208338798e-02,1.932855119565344948e+00
5.045499999999999652e+00,5.960049973629089270e-06,1.409656507521975938e-02,1.933297477782551788e+00
5.050500000000000433e+00,5.925350464847856196e-06,1.406108099257821417e-02,1.933738722602943660e+00
5.055500000000000327e+00,5.890418071959469349e-06,1.402564857650268580e-02,1.934178855073638736e+00
5.060500000000000220e+00,5.856234604780448212e-06,1.399025805268928196e-02,1.934617877115466955e+00
5.065500000000000114e+00,5.822214482127088552e-06,1.395495888102028098e-02,1.935055790632023154e+00
5.070500000000000007e+00,5.789491039231099817e-06,1.391970036414772426e-02,1.935492597951669946e+00
5.075499999999999901e+00,5.756608827981501984e-06,1.388448065030598380e-02,1.935928300106279032e+00
5.080499999999999794e+00,5.724543585332095382e-06,1.384932525412075136e-02,1.936362898839378621e+00
5.085499999999999687e+00,5.692957457025679185e-06,1.381422718292741984e-02,1.936796395949917260e+00
5.090499999999999581e+00,5.662589074464539729e-06,1.377917576698980441e-02,1.937228793307933961e+00
5.095500000000000362e+00,5.632391709709467972e-06,1.374417419217428132e-02,1.937660092057093220e+00
5.100500000000000256e+00,5.603402495293980413e-06,1.370921091072564192e-02,1.938090293933464991e+00
5.105500000000000149e+00,5.574594915422975470e-06,1.367430191586599571e-02,1.938519400252491254e+00
5.110500000000000043e+00,5.546941982119405627e-06,1.363945296181242640e-02,1.938947412978941243e+00
5.115499999999999936e+00,5.519354255289159913e-06,1.360467135632994692e-02,1.939374334112863973e+00
5.120499999999999829e+00,5.492941638841871992e-06,1.356993204301558745e-02,1.939800165413559707e+00
5.125499999999999723e+00,5.466533054846517881e-06,1.353527174969815401e-02,1.940224908576095642e+00
5.130499999999999616e+00,5.440979006307044733e-06,1.350064784510128339e-02,1.940648565684157445e+00
5.135500000000000398e+00,5.415523295125955895e-06,1.346609079837596777e-02,1.941071138129781382e+00
5.140500000000000291e+00,5.390989992909509931e-06,1.343159530561808222e-02,1.941492628069396931e+00
5.145500000000000185e+00,5.366261486237414893e-06,1.339718215652436345e-02,1.941913037833891797e+00
5.150500000000000078e+00,5.342571485066793738e-06,1.336281790142195523e-02,1.942332369545923809e+00
5.155499999999999972e+00,5.318622849618053234e-06,1.332852403446951363e-02,1.942750624890077660e+00
5.160499999999999865e+00,5.295774024120322703e-06,1.329429992689168394e-02,1.943167806273413456e+00
5.165499999999999758e+00,5.272744165373304730e-06,1.326015107288073050e-02,1.943583915752813196e+00
5.170499999999999652e+00,5.250433728627749785e-06,1.322605210435358336e-02,1.943998955547661778e+00
5.175500000000000433e+00,5.228217797095894561e-06,1.319202527357319493e-02,1.944412927388213808e+00
5.180500000000000327e+00,5.206664241671202291e-06,1.315808414096734068e-02,1.944825833895991618e+00
5.185500000000000220e+00,5.185416384569647947e-06,1.312422229272735760e-02,1.945237677681203703e+00
5.190500000000000114e+00,5.164541262985098709e-06,1.309042018298856719e-02,1.945648460790221579e+00
5.195500000000000007e+00,5.144003940957459471e-06,1.305670283713346660e-02,1.946058185699975240e+00
5.200499999999999901e+00,5.123631451164483009e-06,1.302303794221278468e-02,1.946466854259933710e+00
5.205499999999999794e+00,5.103449049343977188e-06,1.298947295670946703e-02,1.946874469208007330e+00
5.210499999999999687e+00,5.084024457610326242e-06,1.295597626985368553e-02,1.947281033014536256e+00
5.215499999999999581e+00,5.065028575653450130e-06,1.292258919593472673e-02,1.947686548708732479e+00
5.220500000000000362e+00,5.046814368886091471e-06,1.288926369910449801e-02,1.948091018824262166e+00
5.225500000000000256e+00,5.028982287931204579e-06,1.285603369124006801e-02,1.948494445819221044e+00
5.230500000000000149e+00,5.011876054859351337e-06,1.282287534514951928e-02,1.948896832493960174e+00
5.235500000000000043e+00,4.995140163186716491e-06,1.278981038579982306e-02,1.949298181250302520e+00
5.240499999999999936e+00,4.979011215462914326e-06,1.275681152952063205e-02,1.949698494653874681e+00
5.245499999999999829e+00,4.963288005690172595e-06,1.272389668298221262e-02,1.950097775016010448e+00
5.250499999999999723e+00,4.947947592949676763e-06,1.269106194602743522e-02,1.950496024985090227e+00
5.255499999999999616e+00,4.932788437849048782e-06,1.265831723136334394e-02,1.950893247366351169e+00
5.260500000000000398e+00,4.918093716748750915e-06,1.262564103034455147e-02,1.951289444316980815e+00
5.265500000000000291e+00,4.903882610142122798e-06,1.259304697352236178e-02,1.951684618581312813e+00
5.270500000000000185e+00,4.890049744174231085e-06,1.256052355813320164e-02,1.952078772283262653e+00
5.275500000000000078e+00,4.876762141116480833e-06,1.252808724412586040e-02,1.952471908141436785e+00
5.280499999999999972e+00,4.864384266422048416e-06,1.249573146260565641e-02,1.952864028585660661e+00
5.285499999999999865e+00,4.852556587379627558e-06,1.246346377291132797e-02,1.953255136531379277e+00
5.290499999999999758e+00,4.841722397277856016e-06,1.243126466918939056e-02,1.953645234212268988e+00
5.295499999999999652e+00,4.831415364543638727e-06,1.239914228220873396e-02,1.954034324073166351e+00
5.300500000000000433e+00,4.821747519572127598e-06,1.236709475403171762e-02,1.954422408260909183e+00
5.305500000000000327e+00,4.812495622500991700e-06,1.233513673197097690e-02,1.954809489724873339e+00
5.310500000000000220e+00,4.803356587747292912e-06,1.230325610480323580e-02,1.955195570850965181e+00
5.315500000000000114e+00,4.794544723774434737e-06,1.227146482990350979e-02,1.955580654527319107e+00
5.320500000000000007e+00,4.785868431637281900e-06,1.223975761879345786e-02,1.955964743241980219e+00
5.325499999999999901e+00,4.777498922655039065e-06,1.220811628393890166e-02,1.956347839469109617e+00
5.330499999999999794e+00,4.769723837163331047e-06,1.217656977165189683e-02,1.956729945617583954e+00
5.335499999999999687e+00,4.762527018103371159e-06,1.214510857935967823e-02,1.957111064592021776e+00
5.340499999999999581e+00,4.755426937727247261e-06,1.211372260946371945e-02,1.957491198885742190e+00
5.345500000000000362e+00,4.749423260048533182e-06,1.208241775196252331e-02,1.957870351197634751e+00
5.350500000000000256e+00,4.743535559265696780e-06,1.205120066839609691e-02,1.958248523856597867e+00
5.355500000000000149e+00,4.738172784619434523e-06,1.202006635366298544e-02,1.958625719591609693e+00
5.360500000000000043e+00,4.733268631925019577e-06,1.198903805670060475e-02,1.959001941764038968e+00
5.365499999999999936e+00,4.728600408863798828e-06,1.195808770277943973e-02,1.959377192793442690e+00
5.370499999999999829e+00,4.724401958375081159e-06,1.192723317485455507e-02,1.959751475535165266e+00
5.375499999999999723e+00,4.720537613918492796e-06,1.189645741075497608e-02,1.960124792927424142e+00
5.380499999999999616e+00,4.716457674216785439e-06,1.186579628131367685e-02,1.960497147912485305e+00
5.385500000000000398e+00,4.712900096530648082e-06,1.183520646479338870e-02,1.960868543293077915e+00
5.390500000000000291e+00,4.709337641596698733e-06,1.180470576008893664e-02,1.961238981763350209e+00
5.395500000000000185e+00,4.706248452685308035e-06,1.177428263122476393e-02,1.961608465807309631e+00
5.400500000000000078e+00,4.703258325326219336e-06,1.174396206238753279e-02,1.961976998334037159e+00
5.405499999999999972e+00,4.700996334542150225e-06,1.171370843414653272e-02,1.962344581897714324e+00
5.410499999999999865e+00,4.698462494330950696e-06,1.168356074219125892e-02,1.962711219359389192e+00
5.415499999999999758e+00,4.697217294435357942e-06,1.165348216937561222e-02,1.963076913450102712e+00
5.420499999999999652e+00,4.696115102182779295e-06,1.162351147519822062e-02,1.963441667016337266e+00
5.425500000000000433e+00,4.695415417715565273e-06,1.159362396818447265e-02,1.963805482834664273e+00
5.430500000000000327e+00,4.695244339859228916e-06,1.156384765802076497e-02,1.964168364188731086e+00
5.435500000000000220e+00,4.695655318769374966e-06,1.153415344165255318e-02,1.964530314139158573e+00
5.440500000000000114e+00,4.696082824838500124e-06,1.150459329248622667e-02,1.964891336117379206e+00
5.445500000000000007e+00,4.697132379939450305e-06,1.147511560024907368e-02,1.965251433293198957e+00
5.450499999999999901e+00,4.697934981559370497e-06,1.144575558067817932e-02,1.965610608966731565e+00
5.455499999999999794e+00,4.699334928222350929e-06,1.141648618311496589e-02,1.965968866425104711e+00
5.460499999999999687e+00,4.700233566107648901e-06,1.138732241891179942e-02,1.966326208854414226e+00
5.465499999999999581e+00,4.702054968251613218e-06,1.135826380296695894e-02,1.966682639360871621e+00
5.470500000000000362e+00,4.704183700722123913e-06,1.132931905382083410e-02,1.967038161540286545e+00
5.475500000000000256e+00,4.706918734076632948e-06,1.130045648168959312e-02,1.967392778309888568e+00
5.480500000000000149e+00,4.709599035000374996e-06,1.127169579098647074e-02,1.967746492634482092e+00
5.485500000000000043e+00,4.712757795965179125e-06,1.124303740207189400e-02,1.968099307648770724e+00
5.490499999999999936e+00,4.715999633721263883e-06,1.121446746289984572e-02,1.968451226512807573e+00
5.495499999999999829e+00,4.719625017291862248e-06,1.118600465537195228e-02,1.968802252148380560e+00
5.500499999999999723e+00,4.722977299308085636e-06,1.115762145364241134e-02,1.969152387676756710e+00
5.505499999999999616e+00,4.726609368391932184e-06,1.112933884986966326e-02,1.969501635609727463e+00
5.510500000000000398e+00,4.730044087631968712e-06,1.110112776615709146e-02,1.969849998936612945e+00
5.515500000000000291e+00,4.733639100014290126e-06,1.107303335065371735e-02,1.970197480319399341e+00
5.520500000000000185e+00,4.736934410801109795e-06,1.104500193018443863e-02,1.970544082790016915e+00
5.525500000000000078e+00,4.740736227136473529e-06,1.101708540492835411e-02,1.970889809016954208e+00
5.530499999999999972e+00,4.743878199055326310e-06,1.098923790910281278e-02,1.971234662074651922e+00
5.535499999999999865e+00,4.747640699267751789e-06,1.096151104989195879e-02,1.971578644732848717e+00
5.540499999999999758e+00,4.751182279761520862e-06,1.093381797875703394e-02,1.971921759390762530e+00
5.545499999999999652e+00,4.754878718128813468e-06,1.090624158058110631e-02,1.972264008445277383e+00
5.550500000000000433e+00,4.758199247867458246e-06,1.087872630959545520e-02,1.972605394728788486e+00
5.555500000000000327e+00,4.761606183665680179e-06,1.085128678137564986e-02,1.972945920264063790e+00
5.560500000000000220e+00,4.764681988612001400e-06,1.082389583793768803e-02,1.973285587149052223e+00
5.565500000000000114e+00,4.767712853884952959e-06,1.079659839417597758e-02,1.973624397464776914e+00
5.570500000000000007e+00,4.770221452831546619e-06,1.076935652951008932e-02,1.973962353626942390e+00
5.575499999999999901e+00,4.772676955678243425e-06,1.074221664981954774e-02,1.974299457997207297e+00
5.580499999999999794e+00,4.774529014236424884e-06,1.071513024289683265e-02,1.974635713009100124e+00
5.585499999999999687e+00,4.776174610852560809e-06,1.068814518403845767e-02,1.974971121172063304e+00
5.590499999999999581e+00,4.776862688145290844e-06,1.066121131866499747e-02,1.975305684989730581e+00
5.595500000000000362e+00,4.777256786694576895e-06,1.063437384759010652e-02,1.975639406448011393e+00
5.600500000000000256e+00,4.776612526818794615e-06,1.060758185392937820e-02,1.975972288039369529e+00
5.605500000000000149e+00,4.775545114329638351e-06,1.058087838678425409e-02,1.976304331436256945e+00
5.610500000000000043e+00,4.773410563628024317e-06,1.055423008823237231e-02,1.976635539154572241e+00
5.615499999999999936e+00,4.770999458410789041e-06,1.052764994688678429e-02,1.976965912961692107e+00
5.620499999999999829e+00,4.767311438028774834e-06,1.050113197297218061e-02,1.977295454834969046e+00
5.625499999999999723e+00,4.763524356600882685e-06,1.047470014579512249e-02,1.977624167466357497e+00
5.630499999999999616e+00,4.759062891967148206e-06,1.044832631072841259e-02,1.977952052701789309e+00
5.635500000000000398e+00,4.754225550423757752e-06,1.042204161569690139e-02,1.978279112940745987e+00
5.640500000000000291e+00,4.748236107134365180e-06,1.039580915520185549e-02,1.978605350455747702e+00
5.645500000000000185e+00,4.741613246800334785e-06,1.036968007730384826e-02,1.978930767687257397e+00
5.650500000000000078e+00,4.734531115770333743e-06,1.034360525549088590e-02,1.979255366988870390e+00
5.655499999999999972e+00,4.726968041535159885e-06,1.031762010092030467e-02,1.979579150673815180e+00
5.660499999999999865e+00,4.718696346733895082e-06,1.029168554076864868e-02,1.979902120694174483e+00
5.665499999999999758e+00,4.709821092686819267e-06,1.026584100877787030e-02,1.980224279466454629e+00
5.670499999999999652e+00,4.699970764006719655e-06,1.024004532279448876e-02,1.980545629026810639e+00
5.675500000000000433e+00,4.689294605831899810e-06,1.021434236834924472e-02,1.980866171776613838e+00
5.680500000000000327e+00,4.677503568425086795e-06,1.018868416990407512e-02,1.981185909608576434e+00
5.685500000000000220e+00,4.664830523409466394e-06,1.016312036074620666e-02,1.981504844774432339e+00
5.690500000000000114e+00,4.651079557062140550e-06,1.013760332744400097e-02,1.981822979276869567e+00
5.695500000000000007e+00,4.636495369970999636e-06,1.011217393069536487e-02,1.982140315454063106e+00
5.700499999999999901e+00,4.621119770579533202e-06,1.008678759474279304e-02,1.982456855152518127e+00
5.705499999999999794e+00,4.604850137180231265e-06,1.006146669013723884e-02,1.982772600066634583e+00
5.710499999999999687e+00,4.587884134612237941e-06,1.003618292458936800e-02,1.983087551619756805e+00
5.715499999999999581e+00,4.570142850251940515e-06,1.001096514615294926e-02,1.983401711688207225e+00
5.720500000000000362e+00,4.551733522496520787e-06,9.985766670565988240e-03,1.983715081334323393e+00
5.725500000000000256e+00,4.532473920697062865e-06,9.960637020505444181e-03,1.984027662057836539e+00
5.730500000000000149e+00,4.512537931356685626e-06,9.935545881888366640e-03,1.984339455373558936e+00
5.735500000000000043e+00,4.491910451398015741e-06,9.910503347125360768e-03,1.984650462707921781e+00
5.740499999999999936e+00,4.470621338784961660e-06,9.885497911594617534e-03,1.984960685434313366e+00
5.745499999999999829e+00,4.448293129005079020e-06,9.860544941164919169e-03,1.985270124890655019e+00
5.750499999999999723e+00,4.425507842031136601e-06,9.835650377027721145e-03,1.985578782743780302e+00
5.755499999999999616e+00,4.401830857612836340e-06,9.810797552166069385e-03,1.985886660623184197e+00
5.760500000000000398e+00,4.377508776042351311e-06,9.785997007837049858e-03,1.986193759856190511e+00
5.765500000000000291e+00,4.352213040676310382e-06,9.761261571636540429e-03,1.986500082379602405e+00
5.770500000000000185e+00,4.326267219075415761e-06,9.736583972965588349e-03,1.986805630158395175e+00
5.775500000000000078e+00,4.299731097329544241e-06,9.711944459677959024e-03,1.987110404619629289e+00
5.780499999999999972e+00,4.272925043440710917e-06,9.687387003444505526e-03,1.987414407531004068e+00
5.785499999999999865e+00,4.245410504807911068e-06,9.662875986545223575e-03,1.987717641115738676e+00
5.790499999999999758e+00,4.217596008802175768e-06,9.638427826197181608e-03,1.988020106819140098e+00
5.795499999999999652e+00,4.189163954368744738e-06,9.614004336060742381e-03,1.988321806100020295e+00
5.800500000000000433e+00,4.160470711178208502e-06,9.589637121731289793e-03,1.988622740071681605e+00
5.805500000000000327e+00,4.131193794180703125e-06,9.565301541348910155e-03,1.988922910306469394e+00
5.810500000000000220e+00,4.101799757771057607e-06,9.541028310824617789e-03,1.989222318126759426e+00
5.815500000000000114e+00,4.071884727293191248e-06,9.516803822404678107e-03,1.989520965400785713e+00
5.820500000000000007e+00,4.041014029459414474e-06,9.492641923775978902e-03,1.989818853809272925e+00
5.825499999999999901e+00,4.009934194268708161e-06,9.468519000808002864e-03,1.990115984897100843e+00
5.830499999999999794e+00,3.979141151471531841e-06,9.444481041950600342e-03,1.990412360564908223e+00
5.835499999999999687e+00,3.947672773345478202e-06,9.420474807898596842e-03,1.990707982701139578e+00
5.840499999999999581e+00,3.916263785295124400e-06,9.396545023173982769e-03,1.991002852923959399e+00
5.845500000000000362e+00,3.884228390689768446e-06,9.372647356190590487e-03,1.991296972898589646e+00
5.850500000000000256e+00,3.852335320751234958e-06,9.348844495163653387e-03,1.991590344687242053e+00
5.855500000000000149e+00,3.820001148455902132e-06,9.325077586600958104e-03,1.991882970491105853e+00
5.860500000000000043e+00,3.788161614054336197e-06,9.301397139896853961e-03,1.992174852036578514e+00
5.865499999999999936e+00,3.756015186349971084e-06,9.277763619453640795e-03,1.992465991488387989e+00
5.870499999999999829e+00,3.724350278626176012e-06,9.254209415140310369e-03,1.992756390788626986e+00
5.875499999999999723e+00,3.692616449378483832e-06,9.230691294149774920e-03,1.993046051898085924e+00
5.880499999999999616e+00,3.661225654499945825e-06,9.207257198073779542e-03,1.993334976506906830e+00
5.885500000000000398e+00,3.629839731471414262e-06,9.183851243826895994e-03,1.993623166388036161e+00
5.890500000000000291e+00,3.598915501035636556e-06,9.160542696511854086e-03,1.993910623496694567e+00
5.895500000000000185e+00,3.568096444598701945e-06,9.137271462064831470e-03,1.994197350014113468e+00
5.900500000000000078e+00,3.537614410576911798e-06,9.114102462982097766e-03,1.994483348292225955e+00
5.905499999999999972e+00,3.507441914368603620e-06,9.090991810655842456e-03,1.994768620736567355e+00
5.910499999999999865e+00,3.477678577875681159e-06,9.067986319489764607e-03,1.995053170008721732e+00
5.915499999999999758e+00,3.448062125281958851e-06,9.045032693886494862e-03,1.995336998487607705e+00
5.920499999999999652e+00,3.418991738474603251e-06,9.022188453693411395e-03,1.995620108751996025e+00
5.925500000000000433e+00,3.390056693404533067e-06,8.999390947495879839e-03,1.995902503257373395e+00
5.930500000000000327e+00,3.361589807220154142e-06,8.976716192896628393e-03,1.996184184584978594e+00
5.935500000000000220e+00,3.333445241355159885e-06,8.954106072032183908e-03,1.996465155824397542e+00
5.940500000000000114e+00,3.305754224262269076e-06,8.931575377534797452e-03,1.996745419061109583e+00
5.945500000000000007e+00,3.278579520159540852e-06,8.909121676563771033e-03,1.997024976973921229e+00
5.950499999999999901e+00,3.251925134943642621e-06,8.886759066619722910e-03,1.997303832016731340e+00
5.955499999999999794e+00,3.225989302168770104e-06,8.864478289213913523e-03,1.997581987248296276e+00
5.960499999999999687e+00,3.200457290767062419e-06,8.842298776705658295e-03,1.997859445315822269e+00
5.965499999999999581e+00,3.175714284256663770e-06,8.820186036590474399e-03,1.998136208919138346e+00
5.970500000000000362e+00,3.151592209663768937e-06,8.798191606569697593e-03,1.998412280925056184e+00
5.975500000000000256e+00,3.127705895551112701e-06,8.776256039082476479e-03,1.998687664293948174e+00
5.980500000000000149e+00,3.104640128278027316e-06,8.754423196195480761e-03,1.998962361141448207e+00
5.985500000000000043e+00,3.081937110104479634e-06,8.732667228487287631e-03,1.999236374765602786e+00
5.990499999999999936e+00,3.059573418523969318e-06,8.711009635701559561e-03,1.999509707727493479e+00
5.995499999999999829e+00,3.037314272713042304e-06,8.689411342501403290e-03,1.999782362655191159e+00
