dataset,arm,event_index,phase_direction,a0_swing_index,b_swing_index,a1_swing_index,time_mid_s,a0_duration_s,b_duration_s,a1_duration_s,q_angle_time,direct_angle_time,leg0_angle_time,leg1_angle_time,q_angle_only,direct_angle_only,leg0_angle_only,leg1_angle_only,q_phase_space_time,direct_phase_space_time,leg0_phase_space_time,leg1_phase_space_time
driven_triple1,1,72,decreasing,72,73,74,57.715900000000005,0.8300000000000054,0.8399999999999963,0.8560000000000016,1.9945767452735452,2.53467443884405,1.2610925872044378,1.2804736321454553,0.077177311684668,0.007221072092970795,0.09462194962711579,0.09250745240426723,1.5991896306747244,2.536166347194955,1.588853173470486,1.582961223706295
driven_triple1,1,73,increasing,73,74,75,58.563900000000004,0.8399999999999963,0.8560000000000016,0.7819999999999965,1.9935941815104257,2.51070973030538,1.2804736321454553,1.2383035127629105,0.14175963455735938,0.013985990487000938,0.09250745240426723,0.1048123351455782,1.5551193618357746,2.516964884945362,1.582961223706295,1.6540441749971921
driven_triple1,1,74,decreasing,74,75,76,59.3829,0.8560000000000016,0.7819999999999965,0.7760000000000034,1.9909738860757047,2.4069465648842407,1.2383035127629105,1.1795549852492717,0.15555313390181746,0.01766544357650321,0.1048123351455782,0.12231833247122907,1.408258125257738,2.4193620165800573,1.6540441749971921,1.7819196915521565
driven_triple1,1,75,increasing,75,76,77,60.1619,0.7819999999999965,0.7760000000000034,0.7319999999999993,1.9873743538211834,2.308893913122877,1.1795549852492717,1.1440071646632484,0.12269125663542688,0.01594284181646874,0.12231833247122907,0.1375672087428834,1.249287137639323,2.320108294853189,1.7819196915521565,1.932371803095439
driven_triple1,1,76,decreasing,76,77,78,60.9159,0.7760000000000034,0.7319999999999993,0.7680000000000007,1.9840525147195844,2.2650974848558603,1.1440071646632484,1.139296798363151,0.08756239003996627,0.012507402487867051,0.1375672087428834,0.14811257871285585,1.1443409369786848,2.2689889823606486,1.932371803095439,2.033210322020674
driven_triple1,1,77,increasing,77,78,79,61.6659,0.7319999999999993,0.7680000000000007,0.7579999999999956,1.9828548395507506,2.2786479970015447,1.139296798363151,1.1590539952005483,0.03206505853390987,0.004804193641454434,0.14811257871285585,0.15154030583583997,1.1160118348795336,2.279242973765763,2.033210322020674,2.0514111892051328
driven_triple1,1,78,decreasing,78,79,80,62.4289,0.7680000000000007,0.7579999999999956,0.7580000000000027,1.9833630999095124,2.2906765577839896,1.1590539952005483,1.1508372777474032,0.04488118121173535,0.0066721274578051245,0.15154030583583997,0.14578375193920465,1.1310894582338744,2.2927933331928942,2.0514111892051328,2.0027214286922144
driven_triple1,1,79,increasing,79,80,81,63.186899999999994,0.7579999999999956,0.7580000000000027,0.7740000000000009,1.9853322089587835,2.2952259963760873,1.1508372777474032,1.161346029428003,0.09017595513892536,0.012596878781459457,0.14578375193920465,0.13360067514122195,1.1829477206126162,2.3005326374483204,2.0027214286922144,1.8867702155487294
driven_triple1,1,80,decreasing,80,81,82,63.9529,0.7580000000000027,0.7740000000000009,0.8119999999999976,1.9886151352907475,2.348066556178581,1.161346029428003,1.2001632586276567,0.12889643314288998,0.016185894981094653,0.13360067514122195,0.11754506390574686,1.2988427741285338,2.3587471157223665,1.8867702155487294,1.7453046786662103
driven_triple1,1,81,increasing,81,82,83,64.7459,0.7740000000000009,0.8119999999999976,0.8220000000000027,1.9917893253735226,2.4248392214459313,1.2001632586276567,1.2346717819619883,0.14058284819044495,0.015450609657962768,0.11754506390574686,0.10226282669883267,1.4402383174107503,2.4331579107277594,1.7453046786662103,1.6335221186961495
driven_triple1,1,82,decreasing,82,83,84,65.5629,0.8119999999999976,0.8220000000000027,0.8239999999999981,1.993660541748309,2.4699010623378452,1.2346717819619883,1.2430830921670892,0.0900527654507712,0.00887588707264366,0.10226282669883267,0.09486353645535177,1.5368922734073125,2.473285824390058,1.6335221186961495,1.585032450397685
driven_triple1,1,83,increasing,83,84,85,66.38589999999999,0.8220000000000027,0.8239999999999981,0.828000000000003,1.9937956300052482,2.483447793800163,1.2430830921670892,1.2480927900808076,0.08088279501855342,0.007932089935940374,0.09486353645535177,0.10127434266024657,1.5462615559104609,2.4853819455067776,1.585032450397685,1.6296655235726367
driven_triple1,1,84,decreasing,84,85,86,67.2119,0.8239999999999981,0.828000000000003,0.7720000000000056,1.9920615030808546,2.448948586329329,1.2480927900808076,1.2106150184299926,0.14045271566380166,0.015240579190064248,0.10127434266024657,0.11574644071207725,1.4623594778899074,2.4567734855972057,1.6296655235726367,1.73034755493823
driven_triple1,1,85,increasing,85,86,87,68.0119,0.828000000000003,0.7720000000000056,0.7579999999999956,1.9891024332499154,2.3571725965333648,1.2106150184299926,1.1594716670325296,0.11884566426792072,0.014621913857109276,0.11574644071207725,0.13031914270115091,1.3196582440729419,2.3671667364003457,1.73034755493823,1.8571975493069635
driven_triple1,2,0,decreasing,0,1,2,1.4769,0.724,0.6900000000000002,0.7,1.9769273462415426,2.1497136905127943,1.0917832699168109,1.083019658071156,0.40393980628364,0.06647506522306894,0.13317165986628438,0.19596186047011555,1.2076088759762218,2.2459494233423065,1.6076107596220597,2.112052896421704
driven_triple1,2,1,increasing,1,2,3,2.1719,0.6900000000000002,0.7,0.7199999999999998,1.9591791405013006,2.1540170906784537,1.083019658071156,1.115877876257736,0.25114058925209287,0.05564422523999644,0.19596186047011555,0.24717021472097367,0.9493286987018321,2.203318672868408,2.112052896421704,2.5297928117747412
driven_triple1,2,2,decreasing,2,3,4,2.8819,0.7,0.7199999999999998,0.7220000000000004,1.9441239275427695,2.1934561859566704,1.115877876257736,1.1406204414488295,0.1437292730538652,0.03809319193497502,0.24717021472097367,0.28289845014590964,0.8290431287707911,2.2144058909427984,2.5297928117747412,2.812283647446536
driven_triple1,2,3,increasing,3,4,5,3.6029,0.7199999999999998,0.7220000000000004,0.7120000000000002,1.9343971625598881,2.203908627961351,1.1406204414488295,1.1380311928875282,0.06253047082495784,0.01809974126979573,0.28289845014590964,0.29601103289516684,0.7686526220082511,2.2119770016592812,2.812283647446536,2.9431823155266232
driven_triple1,2,4,decreasing,4,5,6,4.3199000000000005,0.7220000000000004,0.7120000000000002,0.7199999999999998,1.9321899051418197,2.1962281351475657,1.1380311928875282,1.1352734437872667,0.055013197214917986,0.01614881565031765,0.29601103289516684,0.2910777555360774,0.7522181903488783,2.1975366230901505,2.9431823155266232,2.8996347056117107
driven_triple1,2,5,increasing,5,6,7,5.0359,0.7120000000000002,0.7199999999999998,0.7160000000000002,1.938586143878779,2.197889308978647,1.1352734437872667,1.13224437162541,0.10292021423566251,0.02870351411441204,0.2910777555360774,0.2667041015573775,0.7922639392819625,2.210875218190368,2.8996347056117107,2.68152356392687
driven_triple1,2,6,decreasing,6,7,8,5.7539,0.7199999999999998,0.7160000000000002,0.7239999999999993,1.951877922918238,2.2042544959172434,1.13224437162541,1.1263543553089868,0.17515934221508112,0.04314840492516875,0.2667041015573775,0.22597193135654028,0.8940982851289303,2.2406282857680817,2.68152356392687,2.3305166626014246
driven_triple1,2,7,increasing,7,8,9,6.4739,0.7160000000000002,0.7239999999999993,0.7160000000000002,1.9687313181568977,2.2076749398721396,1.1263543553089868,1.1163843256999972,0.29651355868818596,0.058619537080754076,0.22597193135654028,0.16942001861090425,1.0807385339206728,2.272399121507297,2.3305166626014246,1.8747541780033823
driven_triple1,2,8,decreasing,8,9,10,7.193899999999999,0.7239999999999993,0.7160000000000002,1.4139999999999997,1.9806698109541403,2.7539152935466653,1.1163843256999972,1.664407584507421,0.568239045807363,0.0756493667358975,0.16942001861090425,0.09683893453235858,1.5468421988308119,2.867932665310824,1.8747541780033823,1.8333586049017707
driven_triple1,2,9,increasing,9,10,11,8.2589,0.7160000000000002,1.4139999999999997,0.7420000000000009,1.9637030173911794,3.284610549467995,1.664407584507421,1.6809155324592866,0.5038535891216637,0.044311114118196514,0.09683893453235858,0.07904991522433878,1.825859441818023,3.293567124453075,1.8333586049017707,1.7743310660771123
driven_triple1,2,10,decreasing,10,11,12,9.3369,1.4139999999999997,0.7420000000000009,0.7059999999999995,1.9868048258313173,2.78027532926959,1.6809155324592866,1.1178247294144679,0.544047166105278,0.05811052955730195,0.07904991522433878,0.1345732159218201,1.6791386586014327,2.852908597387349,1.7743310660771123,1.6237308900016765
driven_triple1,2,11,increasing,11,12,13,10.0609,0.7420000000000009,0.7059999999999995,0.718,1.9783061161538436,2.201642905480219,1.1178247294144679,1.1079611461916588,0.37478255305720337,0.061194333197241046,0.1345732159218201,0.1919859192250121,1.2333512423561728,2.274137323495061,1.6237308900016765,2.0640058153193293
driven_triple1,2,12,decreasing,12,13,14,10.7729,0.7059999999999995,0.718,0.7260000000000009,1.9631671341203911,2.198230252452859,1.1079611461916588,1.1315122172800558,0.221222417167291,0.047396046687162616,0.1919859192250121,0.23650634023096495,0.9963748633795058,2.234286801022123,2.0640058153193293,2.420825914465313
driven_triple1,2,13,increasing,13,14,15,11.494900000000001,0.718,0.7260000000000009,0.7159999999999993,1.9508289100702556,2.2116949890659345,1.1315122172800558,1.1359290510434534,0.11918055693036637,0.029784207440204182,0.23650634023096495,0.26331021051071685,0.8782064942081197,2.2283538524702227,2.420825914465313,2.65395744723035
driven_triple1,2,14,decreasing,14,15,16,12.215900000000001,0.7260000000000009,0.7159999999999993,0.734,1.944013012882145,2.216140814759151,1.1359290510434534,1.144035949266453,0.05330500514934339,0.01427724400505411,0.26331021051071685,0.272370968585088,0.8254588568141347,2.2178027654687256,2.65395744723035,2.7195454164456265
driven_triple1,2,15,increasing,15,16,17,12.9409,0.7159999999999993,0.734,0.7119999999999997,1.9445606445905181,2.219214559352124,1.144035949266453,1.1384483389203444,0.059495748434187354,0.015871296757119752,0.272370968585088,0.2611561211590192,0.8313153067482375,2.2225706707245183,2.7195454164456265,2.627572945703382
driven_triple1,2,16,decreasing,16,17,18,13.6639,0.734,0.7119999999999997,0.734,1.9518849345309133,2.2162993176559747,1.1384483389203444,1.1324840080098364,0.12250592834591983,0.030316938448830065,0.2611561211590192,0.23379034972889026,0.8877253908528987,2.2312515901199625,2.627572945703382,2.3993230135892682
driven_triple1,2,17,increasing,17,18,19,14.3869,0.7119999999999997,0.734,0.7320000000000011,1.9647701482837319,2.231889619969847,1.1324840080098364,1.1394251228566412,0.2121856817744418,0.04502383073131599,0.23379034972889026,0.1905910727572636,1.025131131295222,2.2733138541858113,2.3993230135892682,2.0358439319575874
driven_triple1,2,18,decreasing,18,19,20,15.119900000000001,0.734,0.7320000000000011,0.75,1.9795515399987853,2.259755851071135,1.1394251228566412,1.1436736552358164,0.35523023258345293,0.057855909400315216,0.1905910727572636,0.1351464579678181,1.2638761285190776,2.3204147703670497,2.0358439319575874,1.6360582711261131
driven_triple1,2,19,increasing,19,20,21,15.8609,0.7320000000000011,0.75,1.3119999999999976,1.9874501144552794,2.728481358619206,1.1436736552358164,1.602036879860586,0.47053910198884735,0.05161146538738684,0.1351464579678181,0.08422517414198316,1.6660686109068694,2.788292195488326,1.6360582711261131,1.711093433473389
driven_triple1,2,20,decreasing,20,21,22,16.8919,0.75,1.3119999999999976,0.7300000000000004,1.9713303935051125,3.1450548237964955,1.602036879860586,1.58875735144475,0.4181758599357952,0.03673938412044838,0.08422517414198316,0.0914874273749441,1.830737502655338,3.148290907125399,1.711093433473389,1.728275566789134
driven_triple1,2,21,increasing,21,22,23,17.9129,1.3119999999999976,0.7300000000000004,0.7300000000000004,1.9849457243090725,2.6966049610187666,1.58875735144475,1.1282992692922338,0.46358766328377365,0.05511798214279351,0.0914874273749441,0.14630139449478027,1.6076844774167722,2.7652951662130856,1.728275566789134,1.7118212993028525
driven_triple1,2,22,decreasing,22,23,24,18.642899999999997,0.7300000000000004,0.7300000000000004,0.7360000000000007,1.9772242268283864,2.242745362520991,1.1282992692922338,1.1402804214578843,0.3029626111023756,0.05179517947128927,0.14630139449478027,0.19562317027461237,1.2077564129429077,2.288518444076278,1.7118212993028525,2.077880696151522
driven_triple1,2,23,increasing,23,24,25,19.3759,0.7300000000000004,0.7360000000000007,0.718,1.9646439784837437,2.2378590520645547,1.1402804214578843,1.1378514707047567,0.17322937073440842,0.03693154689698598,0.19562317027461237,0.23076580453276765,1.0187232924178704,2.2647420882590232,2.077880696151522,2.368355303584603
driven_triple1,2,24,decreasing,24,25,26,20.102899999999998,0.7360000000000007,0.718,0.7360000000000007,1.9552349089979202,2.228451474266811,1.1378514707047567,1.1416203861156773,0.08761537023288224,0.021003609080744907,0.23076580453276765,0.2486845253560903,0.9150722850163968,2.235230420275108,2.368355303584603,2.5170083051166614
driven_triple1,2,25,increasing,25,26,27,20.829900000000002,0.718,0.7360000000000007,0.718,1.95177802189835,2.228380763688351,1.1416203861156773,1.1418162943742176,0.04505721223204563,0.011225257626007158,0.2486845253560903,0.24958232560649632,0.8840194652104943,2.2290080096185814,2.5170083051166614,2.525885199695093
driven_triple1,2,26,decreasing,26,27,28,21.5569,0.7360000000000007,0.718,0.7399999999999984,1.9546612017495038,2.23150220166082,1.1418162943742176,1.1414460936688169,0.08007676105606724,0.019346327272437742,0.24958232560649632,0.23361222465489725,0.9097498732173288,2.236825264363963,2.525885199695093,2.3915659156393545
driven_triple1,2,27,increasing,27,28,29,22.285899999999998,0.718,0.7399999999999984,0.7300000000000004,1.9633481653146716,2.243937440433882,1.1414460936688169,1.1443812293462425,0.1547386343202496,0.03368859242673102,0.23361222465489725,0.20181351856329044,1.002954095246784,2.2656966712304625,2.3915659156393545,2.1264806868284722
driven_triple1,2,28,decreasing,28,29,30,23.020899999999997,0.7399999999999984,0.7300000000000004,0.7620000000000005,1.9753269386094887,2.270218469129662,1.1443812293462425,1.1541936797042656,0.2558093601096115,0.04596995287531854,0.20181351856329044,0.15759438469420506,1.1782644685108745,2.30956308938349,2.1264806868284722,1.7937989296864592
driven_triple1,2,29,increasing,29,30,31,23.7669,0.7300000000000004,0.7620000000000005,0.9860000000000007,1.98743889397849,2.4859056790801772,1.1541936797042656,1.3474235389301628,0.38632457976554596,0.05107717787984683,0.15759438469420506,0.10683185456214633,1.5074908087857188,2.5453478097700426,1.7937989296864592,1.5831341765529292
driven_triple1,2,30,decreasing,30,31,32,24.640900000000002,0.7620000000000005,0.9860000000000007,0.9740000000000002,1.9941135437202262,2.8431406287579546,1.3474235389301628,1.5041098030015914,0.34951563858156526,0.03283142432230967,0.10683185456214633,0.08103627320203047,1.798051180315673,2.862268047087296,1.5831341765529292,1.6006106227300203
driven_triple1,2,31,increasing,31,32,33,25.6209,0.9860000000000007,0.9740000000000002,0.7740000000000009,1.994378189070125,2.84318131180485,1.5041098030015914,1.3470859505284627,0.37504092107946313,0.03618341229348595,0.08103627320203047,0.11192086965769209,1.7855798573450083,2.8634688673707127,1.6006106227300203,1.606715955906933
driven_triple1,2,32,decreasing,32,33,34,26.4949,0.9740000000000002,0.7740000000000009,0.727999999999998,1.9871308266970558,2.4933556277035906,1.3470859505284627,1.1624172932493668,0.37247429516036645,0.05092521328184514,0.11192086965769209,0.1615219635446346,1.4905376606960439,2.5542620517599994,1.606715955906933,1.8205869819701588
driven_triple1,2,33,increasing,33,34,35,27.2459,0.7740000000000009,0.727999999999998,0.7360000000000007,1.9749736865069027,2.2732203740245738,1.1624172932493668,1.1396086927729319,0.2236267819562041,0.04047111625720833,0.1615219635446346,0.20043035632673345,1.1707735952769893,2.3062341795592447,1.8205869819701588,2.1190887826060325
driven_triple1,2,34,decreasing,34,35,36,27.977899999999998,0.727999999999998,0.7360000000000007,0.7300000000000004,1.9650334130246951,2.2453750643948123,1.1396086927729319,1.1457214695662408,0.12758531145102905,0.02715090539244365,0.20043035632673345,0.2251814180014572,1.0177458405013926,2.257336259933128,2.1190887826060325,2.316864026242689
driven_triple1,2,35,increasing,35,36,37,28.710900000000002,0.7360000000000007,0.7300000000000004,0.7259999999999991,1.9591410732435204,2.239132501664986,1.1457214695662408,1.1401093286803772,0.06350997861953288,0.014600542630659786,0.2251814180014572,0.23460593976563549,0.9497675664999342,2.2418052064299103,2.316864026242689,2.403880891782611
driven_triple1,2,36,decreasing,36,37,38,29.4389,0.7300000000000004,0.7259999999999991,0.7480000000000011,1.9587164315647188,2.245252882528218,1.1401093286803772,1.1524664074966047,0.04824032437861044,0.011175243226484503,0.23460593976563549,0.22870948650623088,0.9472825536151257,2.2468250746943763,2.403880891782611,2.3398464493782525
driven_triple1,2,37,increasing,37,38,39,30.1759,0.7259999999999991,0.7480000000000011,0.7259999999999991,1.9638247703952356,2.259129501526282,1.1524664074966047,1.1482780739691365,0.10948532540218191,0.0238284348390358,0.22870948650623088,0.20657140162201376,1.0082755013800115,2.269298326213303,2.3398464493782525,2.161499310004671
driven_triple1,2,38,decreasing,38,39,40,30.9129,0.7480000000000011,0.7259999999999991,0.7740000000000009,1.9727579194583607,2.2792378249319505,1.1482780739691365,1.16243405391094,0.18907356272641773,0.03579783165648237,0.20657140162201376,0.17209424724271383,1.1347171015339683,2.303513528025821,2.161499310004671,1.8985673355262969
driven_triple1,2,39,increasing,39,40,41,31.6629,0.7259999999999991,0.7740000000000009,0.8519999999999968,1.9841995430059625,2.3964586364179135,1.16243405391094,1.253107916013516,0.29009408264587566,0.04365612903701214,0.17209424724271383,0.12888486021673856,1.3824096519454463,2.4406469843423135,1.8985673355262969,1.6324366341112475
driven_triple1,2,40,decreasing,40,41,42,32.475899999999996,0.7740000000000009,0.8519999999999968,1.0120000000000005,1.9928760885008538,2.676693995498573,1.253107916013516,1.4331544270829113,0.3363083365808285,0.0373133872801901,0.12888486021673856,0.09301500500543788,1.681119880327735,2.7032983760879246,1.6324366341112475,1.5836319017755753
driven_triple1,2,41,increasing,41,42,43,33.4079,0.8519999999999968,1.0120000000000005,0.8060000000000045,1.9921845694440985,2.821606850636615,1.4331544270829113,1.399521715393144,0.21804046970476795,0.02075979841914219,0.09301500500543788,0.09740651121355993,1.7896467237254376,2.8256651153013697,1.5836319017755753,1.574159049747296
driven_triple1,2,42,decreasing,42,43,44,34.316900000000004,1.0120000000000005,0.8060000000000045,0.75,1.9912431074311983,2.5883547585318403,1.399521715393144,1.200215854441757,0.325592260355346,0.03783595525627907,0.09740651121355993,0.13500660091008537,1.6254840104431953,2.621912788717791,1.574159049747296,1.651849661347826
driven_triple1,2,43,increasing,43,44,45,35.0949,0.8060000000000045,0.75,0.7479999999999976,1.9825744976958515,2.3407209725798337,1.200215854441757,1.161078488141808,0.2609037036832368,0.040373658233343636,0.13500660091008537,0.17448427762770108,1.3314487016572794,2.372828089755264,1.651849661347826,1.9124304897413749
driven_triple1,2,44,decreasing,44,45,46,35.843900000000005,0.75,0.7479999999999976,0.7340000000000018,1.97309722150989,2.2837421207454747,1.161078488141808,1.15380199098417,0.1621738634432778,0.030678918832746177,0.17448427762770108,0.2038617539876398,1.1363720046084078,2.302134598627537,1.9124304897413749,2.139296566700585
driven_triple1,2,45,increasing,45,46,47,36.584900000000005,0.7479999999999976,0.7340000000000018,0.7379999999999995,1.965906455305576,2.263675441770277,1.15380199098417,1.1491310256515748,0.08380646427301018,0.01774059161680141,0.2038617539876398,0.21950872872379357,1.0295502318536778,2.269371167220746,2.139296566700585,2.269174427735119
driven_triple1,2,46,decreasing,46,47,48,37.3209,0.7340000000000018,0.7379999999999995,0.740000000000002,1.9632045979851855,2.260553162793796,1.1491310256515748,1.1537906006667173,0.037675815190812256,0.008284723135363218,0.21950872872379357,0.22028125821634603,0.9958727963634483,2.260910504416779,2.269174427735119,2.2713864002597237
driven_triple1,2,47,increasing,47,48,49,38.0599,0.7379999999999995,0.740000000000002,0.7319999999999993,1.9652803296497845,2.260598899528362,1.1537906006667173,1.1467452215497536,0.07774759934088415,0.016595763593017034,0.22028125821634603,0.2066325946539645,1.0199386094787948,2.26385458491919,2.2713864002597237,2.167811339447485
driven_triple1,2,48,decreasing,48,49,50,38.7959,0.740000000000002,0.7319999999999993,0.769999999999996,1.971583883512118,2.2791293009478344,1.1467452215497536,1.1652327977550754,0.14055332479628024,0.02724452204264573,0.2066325946539645,0.1810426464993029,1.1111634342919205,2.2942260301638493,2.167811339447485,1.9616010572551212
driven_triple1,2,49,increasing,49,50,51,39.5469,0.7319999999999993,0.769999999999996,0.7920000000000016,1.980830881629392,2.348320147340153,1.1652327977550754,1.2058127762198942,0.21997136723983518,0.03593953235572452,0.1810426464993029,0.14572290309642774,1.293035612789023,2.3765898031663606,1.9616010572551212,1.7143840117719527
driven_triple1,2,50,decreasing,50,51,52,40.3279,0.769999999999996,0.7920000000000016,0.9359999999999999,1.9892296527837745,2.522413097743786,1.2058127762198942,1.3302575002450303,0.2799192514519575,0.035804667804034185,0.14572290309642774,0.11009849981397077,1.5471810250078641,2.5489833484218,1.7143840117719527,1.5806193617458217
driven_triple1,2,51,increasing,51,52,53,41.191900000000004,0.7920000000000016,0.9359999999999999,0.8800000000000026,1.9931399868346125,2.7160703690243952,1.3302575002450303,1.3951610724242163,0.1991033997359623,0.02060288566742425,0.11009849981397077,0.0968581437666655,1.7318022856071673,2.722617640461787,1.5806193617458217,1.563639845080714
driven_triple1,2,52,decreasing,52,53,54,42.099900000000005,0.9359999999999999,0.8800000000000026,0.7899999999999991,1.9934690623023008,2.6721701085793406,1.3951610724242163,1.2857635118712563,0.2282921654752436,0.02454368022118648,0.0968581437666655,0.11816176434181523,1.7007679900870756,2.6832013928974754,1.563639845080714,1.5916422492866682
driven_triple1,2,53,increasing,53,54,55,42.9349,0.8800000000000026,0.7899999999999991,0.7519999999999953,1.9877157121468942,2.4622244014958192,1.2857635118712563,1.1916776900563744,0.26336822315752595,0.03579331355495604,0.11816176434181523,0.1536501735285126,1.4836478911688467,2.490175214371194,1.5916422492866682,1.765185511792661
driven_triple1,2,54,decreasing,54,55,56,43.7059,0.7899999999999991,0.7519999999999953,0.740000000000002,1.9791490362861819,2.32522208862054,1.1916776900563744,1.1580413518039137,0.18546318801350697,0.031323848053573806,0.1536501735285126,0.18414028924831125,1.2507168798526271,2.3466488952977556,1.765185511792661,1.9873006552993877
driven_triple1,2,55,increasing,55,56,57,44.451899999999995,0.7519999999999953,0.740000000000002,0.7460000000000022,1.9716891621679637,2.2820945778022224,1.1580413518039137,1.1568210733594457,0.11046587807766535,0.02143545595883553,0.18414028924831125,0.20395160540471244,1.109640453673475,2.2898242440268284,1.9873006552993877,2.1398456405054276
driven_triple1,2,56,decreasing,56,57,58,45.194900000000004,0.740000000000002,0.7460000000000022,0.7340000000000018,1.9675704613130969,2.2728222394774744,1.1568210733594457,1.1534618711818763,0.05013255467054621,0.010385987872116639,0.20395160540471244,0.21038945263111894,1.0496187420459524,2.274218320052935,2.1398456405054276,2.193572254872377
driven_triple1,2,57,increasing,57,58,59,45.9349,0.7460000000000022,0.7340000000000018,0.7479999999999976,1.9674750895637096,2.269758148812931,1.1534618711818763,1.1538183183896753,0.052613679748886935,0.010900070606797716,0.21038945263111894,0.2039541423738783,1.0472382981211221,2.27062088696222,2.193572254872377,2.142825470527852
driven_triple1,2,58,decreasing,58,59,60,46.6759,0.7340000000000018,0.7479999999999976,0.7560000000000002,1.9716483649713386,2.288231655739552,1.1538183183896753,1.1673173327666768,0.10309131214297355,0.02007086322472283,0.2039541423738783,0.1854261615044405,1.110250475639706,2.296270214080376,2.142825470527852,1.9936649241415252
driven_triple1,2,59,increasing,59,60,61,47.4279,0.7479999999999976,0.7560000000000002,0.7860000000000014,1.9787499218025162,2.3343396983989826,1.1673173327666768,1.1920911732587298,0.1685651807730251,0.02887482658285262,0.1854261615044405,0.15716922445172438,1.242825405801669,2.3517055939945144,1.9936649241415252,1.7907855433440123
driven_triple1,2,60,decreasing,60,61,62,48.1989,0.7560000000000002,0.7860000000000014,0.8359999999999985,1.9864972499295293,2.4249967958833714,1.1920911732587298,1.249388970717707,0.22793768780905793,0.03216802222263909,0.15716922445172438,0.1250835485042429,1.4397641654687292,2.4466819313195733,1.7907855433440123,1.6079404285904704
driven_triple1,2,61,increasing,61,62,63,49.0099,0.7860000000000014,0.8359999999999985,0.921999999999997,1.992113212024734,2.5908430182229347,1.249388970717707,1.3517112103203646,0.1933530434316988,0.0221875047060936,0.1250835485042429,0.1044189647461498,1.6419184200380044,2.6022706361467143,1.6079404285904704,1.5618524239514742
driven_triple1,2,62,decreasing,62,63,64,49.8889,0.8359999999999985,0.921999999999997,0.8200000000000003,1.9926271145479666,2.6820479924716842,1.3517112103203646,1.3402605819837012,0.1459754177616001,0.01573681901671499,0.1044189647461498,0.1111902009342744,1.7055157624914628,2.683570355398827,1.5618524239514742,1.5850787442232441
driven_triple1,2,63,increasing,63,64,65,50.7599,0.921999999999997,0.8200000000000003,0.7580000000000027,1.9903545043064637,2.5452560653156664,1.3402605819837012,1.2173300982781123,0.21764972954396802,0.027090821294142062,0.1111902009342744,0.1377494265203912,1.5733954769309828,2.563169739256898,1.5850787442232441,1.6730591833835375
driven_triple1,2,64,decreasing,64,65,66,51.5489,0.8200000000000003,0.7580000000000027,0.7579999999999956,1.983482189745883,2.371229515814506,1.2173300982781123,1.1736462644774308,0.19542772102548078,0.02979070139928232,0.1377494265203912,0.16712749926024634,1.3528438041967603,2.3895865788018544,1.6730591833835375,1.8596274008162572
driven_triple1,2,65,increasing,65,66,67,52.3069,0.7580000000000027,0.7579999999999956,0.7460000000000022,1.9766732201355695,2.3142985816409563,1.1736462644774308,1.1679634240296366,0.13006423589260835,0.02318632255762935,0.16712749926024634,0.18940898286346172,1.1973763187225746,2.3241833002558216,1.8596274008162572,2.0224993189361182
driven_triple1,2,66,decreasing,66,67,68,53.058899999999994,0.7579999999999956,0.7460000000000022,0.7439999999999998,1.971744710356006,2.294296456803125,1.1679634240296366,1.1592105196893567,0.06511141803008402,0.012689417399565106,0.18940898286346172,0.20036650609001486,1.11170181944771,2.297404890460967,2.0224993189361182,2.110632156196864
driven_triple1,2,67,increasing,67,68,69,53.8039,0.7460000000000022,0.7439999999999998,0.7520000000000024,1.9701353983553438,2.2881332908860648,1.1592105196893567,1.1636077929973585,0.03230953725316457,0.006460905503198761,0.20036650609001486,0.19957147213441448,1.0867962224263021,2.2883480106969256,2.110632156196864,2.1005492290091436
driven_triple1,2,68,decreasing,68,69,70,54.5519,0.7439999999999998,0.7520000000000024,0.75,1.9723105567799935,2.297364615039337,1.1636077929973585,1.1660097280790676,0.07448357536361254,0.014387137289701521,0.19957147213441448,0.18674557076978715,1.1212883432069582,2.300821711408702,2.1005492290091436,2.003340239471731
driven_triple1,2,69,increasing,69,70,71,55.3029,0.7520000000000024,0.75,0.7740000000000009,1.9773779887843963,2.318908807934674,1.1660097280790676,1.1794283430306804,0.13089831174599215,0.023005034189554175,0.18674557076978715,0.16474917171696682,1.2110123640765644,2.3288088938789175,2.003340239471731,1.8427128033553062
driven_triple1,2,70,decreasing,70,71,72,56.0649,0.75,0.7740000000000009,0.8279999999999959,1.9841125916420455,2.3958047615072293,1.1794283430306804,1.2355603744437333,0.17708192310045617,0.02681143620917932,0.16474917171696682,0.13806475462569615,1.3719121139734183,2.4128326253683823,1.8427128033553062,1.6747612400514313
driven_triple1,2,71,increasing,71,72,73,56.865899999999996,0.7740000000000009,0.8279999999999959,0.8860000000000028,1.9900780621157237,2.5415978492115654,1.2355603744437333,1.3187091264315247,0.1875962977759574,0.023759130786158378,0.13806475462569615,0.11523588155779022,1.565144770185824,2.5534960493165935,1.6747612400514313,1.588190658019219
driven_triple1,2,72,decreasing,72,73,74,57.722899999999996,0.8279999999999959,0.8860000000000028,0.8299999999999983,1.9922923291759949,2.628382266718926,1.3187091264315247,1.3198416808247735,0.11040004892206849,0.012479220493513531,0.11523588155779022,0.11083685328896016,1.665563511090578,2.629308314093546,1.588190658019219,1.5690690881094973
