split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,spin_radius,rational_closure_R,irrational_parent_I,coupled_amount_A,coupled_balance_B,local_loss,null_loss,raw_loss_ratio_q,child_x,child_anti_x,wrong_frequency_child_x,cycle_bins
development,EMU00070001,RF off,158.0,5.355000019073486,1.8240629542178166,0.9251359918613808,0.9820661305645612,1.35266935941107,0.22432657091559793,2.0,1.112163285457799,1.7982970901402686,0.8984544564016417,0.7540439150089696,1.1915147626261984,1.0873892185862792,0.9126107814137208,1.1143763210481836,29
development,EMU00070001,RF off,158.0,5.419000148773193,1.8291006333636712,0.8145843041675351,0.976808345123026,1.878874410097156,0.23932627349233618,2.0,1.119663136746168,1.7862515379507529,0.8242700706118063,0.7218904596757373,1.1418215320120126,1.0662153825107858,0.9337846174892142,1.1188702270820503,29
development,EMU00070001,RF off,158.0,5.4830002784729,1.8339940665318595,0.2570003344647426,1.0623623702383298,0.3271201652160296,0.2551690395177662,1.9107656044859374,1.0829673220018519,1.7643797422747054,0.7128269757581764,0.7461166080074503,0.9553828022429687,0.9771823718067624,1.0228176281932377,1.1540283898912664,29
development,EMU00070001,RF off,158.0,5.547000408172607,1.838747383977896,1.105994557157116,1.1497923305076008,2.705382298182054,0.25141631491667954,2.0,1.1257081574583399,1.7766594181171045,0.7887332705092887,0.7724228237054367,1.0211159565762287,1.0104476719940398,0.9895523280059602,1.1313120239846122,29
development,EMU00070001,RF off,158.0,5.611000061035156,1.8433645637903782,1.5220767309520504,1.165964442088444,3.0385235256982166,0.2378101993722609,2.0,1.1189050996861305,1.7874616896112423,0.8218038186051344,0.7908883981868778,1.0390894853042865,1.0191700685948333,0.9808299314051667,1.0623576680342364,29
development,EMU00070001,RF off,158.0,5.675000190734863,1.8478495718623675,1.0173549207448214,1.2316396686935023,1.7464105898884799,0.2173419086463191,1.9652856715229314,1.0913137900846253,1.800843798895031,0.8426936125463176,0.8575787477179343,0.9826428357614657,0.9912454407190956,1.0087545592809044,1.1243007171106207,29
development,EMU00070001,RF off,158.0,5.73900032043457,1.8522061588191063,0.7926820629300986,1.0447835955556306,1.6514620907104522,0.22293738591747253,2.0,1.1114686929587363,1.7994209037733562,0.9394429561077288,0.8468329615946176,1.1093604036606264,1.0518452908620264,0.9481547091379736,1.0991042649974108,29
development,EMU00070001,RF off,158.0,5.802999973297119,1.8564379707223382,0.6637808054821558,1.0279778876338386,0.9547645226980296,0.24187824752862958,2.0,1.1209391237643147,1.7842182127457993,0.9312929403280711,0.7819332870857374,1.1910132944960006,1.087180344809336,0.912819655190664,1.1173152548198684,29
development,EMU00070001,RF off,158.0,5.867000102996826,1.8605486424561584,1.05917468193306,1.018816335755619,1.792699445695975,0.28365266204709233,2.0,1.1418263310235461,1.7515798555869713,0.9515646269172747,0.744445989640367,1.2782184875184355,1.1221210735680962,0.8778789264319038,1.096190037821526,29
development,EMU00070001,RF off,158.0,5.931000232696533,1.8645416116039377,0.9536361199204131,0.9958676687403331,2.334266121412204,0.3152330117935074,2.0,1.1576165058967538,1.7276878740169013,0.8856559985909319,0.714539386113461,1.2394782090434682,1.1069348244052595,0.8930651755947405,1.1078115870589227,29
development,EMU00070001,RF off,158.0,5.99500036239624,1.8684202483931376,0.8183705118216081,0.7541243226679876,1.9008586157675442,0.30775461523471837,2.0,1.1538773076173592,1.7332865347091646,0.8578973396087742,0.7442467621150339,1.1527055047854866,1.0709365514446918,0.9290634485553082,1.0904116785586102,29
development,EMU00070007,RF on,194.0,2.2829999923706055,1.290480240652085,0.9663220176709283,1.3813238400298808,1.1300230320371822,1.4187696757559987,0.6368021413715585,1.0277859085637786,0.6195863711165412,0.32645626625480173,1.0252988959857232,0.3184010706857793,0.4830109406997976,1.5169890593002024,0.8451531544389992,24
development,EMU00070007,RF on,194.0,2.3469998836517334,1.3107961426068178,0.8330797646862322,1.3039974268678332,1.1390617713913251,1.414570822098473,0.6520166970596147,1.033293759579044,0.631008066210935,0.3524645496786407,1.0811519130357927,0.32600834852980737,0.49171387026524294,1.5082861297347572,0.8594175969740594,24
development,EMU00070007,RF on,194.0,2.4110000133514404,1.3305304054176792,0.4236545852290492,1.294860948511518,0.40483492364476986,1.4064569742770954,0.6911808410119636,1.0488189076445296,0.6590087535363086,0.36739951405005067,1.0631067652631632,0.3455904205059818,0.5136636159701994,1.4863363840298005,0.8328004285063807,24
development,EMU00070007,RF on,194.0,2.4749999046325684,1.3496995384347905,0.8521734053619573,1.406862436438855,0.8762258646199043,1.3815482946192532,0.849858150611425,1.1157032226153392,0.7617242053127506,0.4319365241218096,1.0164908668842103,0.4249290753057125,0.5964213695541946,1.4035786304458053,0.8422268949742339,24
development,EMU00070007,RF on,194.0,2.5390000343322754,1.3683198640131937,0.8414221652148238,1.4295504596157855,1.0674545715958916,1.3615783727855157,0.9410161242451817,1.1512972485153488,0.8173528821151592,0.44287806160572557,0.9412762442534592,0.47050806212259083,0.639925851808579,1.360074148191421,0.8563505972558321,24
development,EMU00070007,RF on,194.0,2.6029999256134033,1.3864069596019823,0.5212775437726973,1.2735710722454627,0.6061921852270672,1.3430701010956758,0.9151337228148508,1.1291019119552632,0.8104970092825461,0.4474625388793063,0.9779172764018808,0.4575668614074254,0.6278502530794358,1.3721497469205644,0.8532792196300976,24
development,EMU00070007,RF on,194.0,2.6670000553131104,1.4039762262104571,1.1612752295897457,1.283035001761331,1.5645987840907518,1.2753412036952827,0.8446305727282722,1.0599858882117774,0.7968319032560769,0.4852683024682844,1.1490663921880104,0.4223152863641361,0.5938420129670412,1.4061579870329588,0.8247141986393969,24
development,EMU00070007,RF on,194.0,2.7309999465942383,1.4210423619895745,0.8048000527664972,1.347949188992799,0.7669988405219884,1.2392200921978958,1.0161358176685515,1.1276779549332236,0.9010868867510781,0.5643747368908475,1.110825397702767,0.5080679088342758,0.6737997750074904,1.3262002249925096,0.8231744192915497,24
development,EMU00070007,RF on,194.0,2.7950000762939453,1.4376198986099702,1.347745749311474,1.2442991622457076,0.836505928384702,1.217675519094104,1.121418761340739,1.1695471402174213,0.9588487054333571,0.5848813003330006,1.043109533201909,0.5607093806703695,0.7185314416826645,1.2814685583173355,0.8811544858484297,24
development,EMU00070007,RF on,194.0,2.8589999675750732,1.4537227045580847,1.0660061082940304,1.2488701171744365,1.0000730542508598,1.2044254595889539,1.0658423204686747,1.1351338900288144,0.9389573598596812,0.5152991041394009,0.9669330899017267,0.5329211602343373,0.6953014597996283,1.3046985402003717,0.8817982255574343,24
development,EMU00070007,RF on,194.0,2.922999858856201,1.4693644338095633,1.0478722704959929,1.3223179749298615,1.174796207408227,1.1689304317521099,1.2167493555326845,1.1928398936423972,1.0200441501141184,0.6060437613392555,0.9961686169522296,0.6083746777663422,0.7565086496030055,1.2434913503969947,0.9069618917781535,24
development,EMU00070007,RF on,194.0,2.986999988555908,1.4845583443015913,1.169347873443774,1.4620359790396271,0.853365109209197,1.0938910648183664,1.2006689562849358,1.147280010551651,1.0465352357247035,0.652072111898075,1.0861813466314507,0.6003344781424679,0.750261256433449,1.249738743566551,0.9902520881702774,24
development,EMU00070007,RF on,194.0,3.050999879837036,1.4993171470024178,0.9556201436398549,1.3784749391889932,1.431626726316285,1.0404904489444546,1.297445354510681,1.1689679017275678,1.1099067413170087,0.6907848827944252,1.0648385003543337,0.6487226772553405,0.7869397154593413,1.2130602845406586,0.9581252895551806,24
development,EMU00070007,RF on,194.0,3.115000009536743,1.5136534089080294,1.4530487693240306,1.2885565578186413,2.0376345436064844,1.0127094015139289,1.617206467338982,1.3149579344264555,1.229854145900297,0.7261032564946084,0.897972239363312,0.808603233669491,0.8941742651083386,1.1058257348916614,0.961475562602538,24
development,EMU00070007,RF on,194.0,3.178999900817871,1.5275791234923892,1.130539290294012,1.351832733518496,1.0876889640275615,0.9797832661258778,1.535908069587015,1.2578456678564465,1.2210624155539822,0.7095984870331706,0.9240116659117131,0.7679540347935075,0.8687488698010212,1.131251130198979,0.9700424979620467,24
development,EMU00070007,RF on,194.0,3.243000030517578,1.5411061483839812,0.9700309427127556,1.1465096634400602,0.9418747104419448,0.9413453318884883,1.4216034773032298,1.1814744045958592,1.20324526013698,0.7206073619634562,1.0137951594356571,0.7108017386516149,0.830957465839192,1.169042534160808,0.9921482855354765,24
development,EMU00070007,RF on,194.0,3.306999921798706,1.5542458000627855,0.8985505163735635,1.1880271340171444,0.9583859763816317,0.8956489973979818,1.315361054523842,1.105505025960912,1.189828199451583,0.7688068194950868,1.1689669795999749,0.657680527261921,0.7934949062208589,1.206505093779141,1.0185492897875346,24
development,EMU00070007,RF on,194.0,3.371000051498413,1.5670092668313529,0.9006207724190474,1.2218705282054907,0.6990839234815897,0.8464808531580608,1.2503863329678493,1.048433593062955,1.1926233013144891,0.787508084636966,1.2596236281114483,0.6251931664839246,0.7693770554506065,1.2306229445493935,1.0022383345475196,24
development,EMU00070007,RF on,194.0,3.434999942779541,1.5794072263898669,0.8024684841856817,1.3171192285451268,0.9593361960127906,0.8187699822887414,1.475850792847815,1.1473103875682782,1.286357038896627,0.8156732914054772,1.1053601019267627,0.7379253964239075,0.8492026158801995,1.1507973841198005,0.983231232310962,24
development,EMU00070007,RF on,194.0,3.499000072479248,1.5914502354962952,0.6337655066797375,1.2303162804433478,0.9452129156968834,0.778405289467318,2.0,1.389202644733659,1.4396747714104912,0.8470747066191299,0.7768377310397343,1.0904139600497893,1.0432517012312892,0.9567482987687108,1.0248996830373178,24
development,EMU00070007,RF on,194.0,3.562999963760376,1.60314836912814,0.711513931497098,1.2140017479288754,0.6006319121016657,0.7388648587016278,1.5629882280842775,1.1509265433929525,1.3580260504518216,0.8637001375590425,1.1051908415428848,0.7814941140421388,0.8773468381200091,1.1226531618799909,1.0190734966128248,24
development,EMU00070007,RF on,194.0,3.626999855041504,1.614511546428203,1.0841054858242065,1.2905024730981691,1.1148571421110332,0.7059332690923177,1.4227112596274851,1.0643222643599013,1.3367297737428763,0.8686243630635655,1.2210831357179268,0.7113556298137426,0.8313358339098271,1.1686641660901729,0.9078322956137279,24
development,EMU00070007,RF on,194.0,3.690999984741211,1.6255493988309917,1.0571614263124882,1.1092378264223826,1.074594012193322,0.6593639809483547,1.3447142448179819,1.0020391128831683,1.3419778005956904,0.870475359837731,1.2946622127224614,0.6723571224089909,0.8040831870174671,1.1959168129825328,0.953533705044044,24
development,EMU00070007,RF on,194.0,3.754999876022339,1.6362711604169293,1.345859823176696,0.8733798173378204,1.4383292740276834,0.6305334289150865,1.3293600116356938,0.9799467202753902,1.3565635601718542,0.8894063581637126,1.338097054791582,0.6646800058178469,0.7985678971272245,1.2014321028727755,0.9832653221580829,24
development,EMU00070007,RF on,194.0,3.819000005722046,1.6466859606755517,1.2901468548571062,0.9563688734185719,1.7435783506845421,0.5740457978448457,1.5499086811862897,1.0619772395155676,1.45945564887348,0.9298498585739365,1.1998769603151531,0.7749543405931448,0.8732104515253893,1.1267895484746107,1.0058605424527705,24
development,EMU00070007,RF on,194.0,3.883000135421753,1.6568025495947836,1.28367512019963,0.9492641869491469,1.6938491700994414,0.5702933080857738,2.0,1.2851466540428869,1.5562426231341062,0.9308138133116157,0.617800378272441,1.5066578882882138,1.2021248654056291,0.7978751345943709,0.9484843761033591,24
development,EMU00070007,RF on,194.0,3.9469997882843018,1.666629393827122,1.5383646279122039,0.8901795550136973,2.001559984005613,0.53507686952596,2.0,1.26753843476298,1.5778614242760187,0.93680609267724,0.6173603205375299,1.5174381337977336,1.2055415491053763,0.7944584508946237,1.0000866344207717,24
development,EMU00070007,RF on,194.0,4.011000156402588,1.6761749691148449,1.0029759145405601,0.9396670536106154,1.121512386709917,0.5125363288269891,2.0,1.2562681644134945,1.5920167816506203,0.9394879845767976,0.7446442893275187,1.2616600946812342,1.1156938194632264,0.8843061805367736,1.0217565445353625,24
development,EMU00070007,RF on,194.0,4.075000286102295,1.6854471869001517,1.448189695508464,1.0648834982173787,2.8202010050309525,0.4737877115344882,2.0,1.236893855767244,1.6169536219088851,0.9584596155613643,0.6929649137795827,1.3831286353788321,1.160767081428623,0.8392329185713769,1.0168871863538822,24
development,EMU00070007,RF on,194.0,4.139000415802002,1.6944539093887445,1.0554595634851862,1.1048514909092702,1.6072349356632483,0.4244233590015557,2.0,1.2122116795007778,1.6498768604698895,1.0343431801853356,0.6316614029487976,1.637496252512328,1.2417050837153174,0.7582949162846826,1.019934775162517,24
development,EMU00070007,RF on,194.0,4.203000068664551,1.703202674377213,1.0525823011841628,1.017397058101227,1.9371178255929624,0.4098670563358905,2.0,1.2049335281679452,1.6598425998159356,0.9619483173584136,0.6769956559389376,1.4209076659794366,1.173863576828796,0.8261364231712041,1.0512190689454461,24
development,EMU00070007,RF on,194.0,4.267000198364258,1.7117009965536942,1.172984259121559,0.8453009095114579,2.4024432857134688,0.40684016302564063,2.0,1.2034200815128204,1.6619300531244812,0.9167886077400771,0.6911685533804162,1.3264327540021639,1.140314717216993,0.859685282783007,1.036353918977937,24
development,EMU00070007,RF on,194.0,4.331000328063965,1.7199559827106756,0.8952875525470199,0.8606643349815817,1.622116002664765,0.38453954745372665,2.0,1.1922697737268633,1.6774727029671732,0.856087465928734,0.6481646050442891,1.3207871260884996,1.138223416737562,0.861776583262438,1.0523483386513846,24
development,EMU00070007,RF on,194.0,4.394999980926514,1.7279745415107228,1.0982630246353358,0.827171185842536,1.3659366529756858,0.37692616041946225,2.0,1.1884630802097311,1.6828457133449306,0.8394630893170467,0.664054048885208,1.2641487401911178,1.1166658071098372,0.8833341928901628,1.0654410253058995,24
development,EMU00070007,RF on,194.0,4.459000110626221,1.7357635604366717,0.5345300259273901,0.5304882878807509,1.0286680334707117,0.3286021411775679,2.0,1.164301070588784,1.7177687545956188,0.8834340781467893,0.6584827730592313,1.341620638065384,1.1458906846446426,0.8541093153553574,1.0821463578810646,24
development,EMU00070007,RF on,194.0,4.523000240325928,1.7433295531202766,1.2204277322832777,0.7099500306477753,2.5161414393600836,0.3243095682631581,2.0,1.1621547841315791,1.7209411580180696,1.0118343398496383,0.7059495235417089,1.4332955914090324,1.178069443325678,0.821930556674322,1.0963924610902032,24
development,EMU00070007,RF on,194.0,4.587000370025635,1.750678905565378,1.1414187608873028,0.7059175150614505,2.5752515049898523,0.3157352026300516,2.0,1.1578676013150258,1.7273132072511355,0.992856903481167,0.7844916216455696,1.265605490341025,1.1172337776693175,0.8827662223306825,1.0982381047087353,24
development,EMU00070007,RF on,194.0,4.651000022888184,1.7578177685025949,0.8135590878715979,0.8673629882013647,1.647388882335479,0.35204109981535253,2.0,1.1760205499076763,1.7006505542413013,0.970717301161636,0.7716167598029231,1.2580303483941493,1.1142723119632354,0.8857276880367646,1.1016681197401126,24
development,EMU00070007,RF on,194.0,4.715000152587891,1.7647522738063923,1.1432016061004515,0.854307217754407,2.164343015499414,0.35998755792727277,2.0,1.1799937789636363,1.6949241899870102,0.931788694918159,0.7653766345472757,1.2174250595843141,1.09805294598099,0.90194705401901,1.1164950761143548,24
development,EMU00070007,RF on,194.0,4.779000282287598,1.7714882205144122,0.8776176579026732,0.8320806708887034,1.0680586118166024,0.3541691345707967,2.0,1.1770845672853985,1.6991132630445287,0.8402611109539515,0.7357059512626009,1.1421154192268197,1.0663434929561897,0.9336565070438103,1.1051298561539207,24
development,EMU00070007,RF on,194.0,4.843000411987305,1.7780312940381195,1.2596706836910896,1.160779553338154,1.7502791480332793,0.3264777517035774,2.0,1.1632388758517886,1.7193373102623726,0.8434736123239054,0.770308464847367,1.0949816220584252,1.0453376874805713,0.9546623125194287,1.0935244206730022,24
development,EMU00070007,RF on,194.0,4.9070000648498535,1.7843869703269897,0.4875358728168149,1.155887533591821,0.8110666499268316,0.2881463332294135,2.0,1.1440731666147068,1.7481399427604725,0.8654070901184008,0.8124313370247103,1.0652064373682317,1.0315738108250945,0.9684261891749055,1.0525750042331188,24
development,EMU00070007,RF on,194.0,4.9710001945495605,1.7905607085430049,0.7124461487718041,0.9759569307084242,1.4249718682435444,0.29855767314446724,2.0,1.1492788365722335,1.740221725447154,0.8819956796634493,0.8233504125131892,1.0712275918721552,1.0343890705935284,0.9656109294064716,1.0643721356020102,24
development,EMU00070007,RF on,194.0,5.035000324249268,1.7965576715260125,0.7381182135260029,0.9864594018856924,0.963614620518274,0.3423978748942822,2.0,1.1711989374471412,1.7076518224641155,0.8371839500840494,0.811017449779967,1.0322637944611197,1.0158757906080176,0.9841242093919824,1.0408149050753344,24
development,EMU00070007,RF on,194.0,5.098999977111816,1.8023828781812998,1.0558588061719594,1.062603975606123,2.4204437296356844,0.33078596310966824,2.0,1.165392981554834,1.716159297039269,0.831324623943004,0.7699153143147509,1.0797611224072212,1.038351097896715,0.961648902103285,1.0530470740145232,24
development,EMU00070007,RF on,194.0,5.163000106811523,1.8080413320278101,1.3447711103428432,1.1355146302001164,2.192049813425317,0.31012988792161655,2.0,1.1550649439608083,1.731504371642929,0.8647052543362868,0.7889334832823425,1.0960432947258079,1.045821236120207,0.954178763879793,1.036567240910004,24
development,EMU00070007,RF on,194.0,5.2270002365112305,1.8135377649945588,0.6102601081641204,0.8488654092301986,0.7685794647408258,0.26214209000101313,2.0,1.1310710450005066,1.7682355222865067,0.8763039706687977,0.8047951296714553,1.088853471350572,1.0425369575076622,0.9574630424923378,1.082063940790897,24
development,EMU00070007,RF on,194.0,5.2910003662109375,1.818876816293279,1.3025766935242529,0.8252923552527466,1.5148282331259086,0.24766837098664984,2.0,1.123834185493325,1.779621963645534,0.9291949055591164,0.7983015076215243,1.1639648637612856,1.0757705758106861,0.9242294241893139,1.1103982081872146,24
development,EMU00070007,RF on,194.0,5.355000019073486,1.8240629542178166,1.1281728715916697,1.0440047500291598,1.8439602900045584,0.2550484411321695,2.0,1.1275242205660847,1.7737978160642025,0.9018549751523471,0.8060549027564474,1.118850554805007,1.0560919950373493,0.9439080049626507,1.094037601007821,24
development,EMU00070007,RF on,194.0,5.419000148773193,1.8291006333636712,1.2627689042490247,1.0166646459175754,1.6505307297580722,0.285801516805266,2.0,1.142900758402633,1.7499332162443488,0.9273691228214224,0.8023460103018366,1.1558219408015165,1.0722795968685537,0.9277204031314463,1.129781538882435,24
development,EMU00070007,RF on,194.0,5.4830002784729,1.8339940665318595,0.9599815554956935,0.9142358973912649,2.2341732003348533,0.26572617950888067,2.0,1.1328630897544403,1.7654383994743248,1.0135888471986543,0.8016522255609585,1.264374768609159,1.1167539809549922,0.8832460190450078,1.1237069080194728,24
development,EMU00070007,RF on,194.0,5.547000408172607,1.838747383977896,1.014194145243982,0.7172674934954966,2.2551743592650304,0.2600582280245586,2.0,1.1300291140122793,1.7698659045149896,0.8694848159655455,0.7066059045728833,1.2305088456501314,1.10334361421595,0.8966563857840499,1.136051569367834,24
development,EMU00070007,RF on,194.0,5.611000061035156,1.8433645637903782,1.3874180884497413,0.9635172215552841,1.7407321889310394,0.2532617193210363,2.0,1.1266308596605181,1.775204347413546,0.8920163275139503,0.6341677911060186,1.4065935546146733,1.16894982280453,0.8310501771954699,1.150064789462499,24
development,EMU00070007,RF on,194.0,5.675000190734863,1.8478495718623675,0.7865714305991901,0.7654806300346739,0.9819454069968548,0.24645717016123642,2.0,1.1232285850806183,1.7805814653978578,0.8247634901790257,0.662872645133966,1.2442261665698118,1.1088242220003608,0.8911757779996392,1.1194375421560099,24
development,EMU00070007,RF on,194.0,5.73900032043457,1.8522061588191063,1.091204202343583,0.6240353810277343,2.214069676154447,0.24718012122784347,2.0,1.1235900606139217,1.7800086260168801,0.7459095013297373,0.6553743215880357,1.1381427022076882,1.0646087382591687,0.9353912617408313,1.1063685886703292,24
development,EMU00070007,RF on,194.0,5.802999973297119,1.8564379707223382,1.2646157424166942,0.7082894777696985,2.8383625603490983,0.2863237197357865,2.0,1.1431618598678932,1.7495335264515828,0.7462775787289261,0.6129981984561101,1.2174221402419971,1.098051758524549,0.9019482414754509,1.0914497974294717,24
development,EMU00070007,RF on,194.0,5.867000102996826,1.8605486424561584,0.8295149565585233,0.7903984477846121,1.5833436707323851,0.29407725075284064,2.0,1.1470386253764202,1.743620446384963,0.745525195766853,0.5770118964114919,1.2920447574883052,1.127416690504917,0.872583309495083,1.0998482651069132,24
development,EMU00070007,RF on,194.0,5.931000232696533,1.8645416116039377,1.1938700419492607,0.9161430041684173,3.3398896542797565,0.2819956443242019,2.0,1.1409978221621009,1.7528517243002106,0.6818641002896647,0.579935506339397,1.1757584987228147,1.0807803342264255,0.9192196657735745,1.0644055193591937,24
development,EMU00070007,RF on,194.0,5.99500036239624,1.8684202483931376,0.9915842404134454,0.7905253329293843,1.7116775386692726,0.25970923822446684,2.0,1.1298546191122334,1.7701392428444338,0.792395890981488,0.600859461559769,1.3187707636732726,1.137474030925029,0.8625259690749709,1.0390934343402018,24
development,EMU00070007,RF off,194.0,2.2829999923706055,1.290480240652085,0.32580143335365214,1.1853099346130247,0.4003612384537866,1.334230443344805,0.5426260230028586,0.9384282331738317,0.5782285781917167,0.30212628860553886,1.1135709523608575,0.2713130115014293,0.42682330637205823,1.5731766936279419,0.8453090607447254,24
development,EMU00070007,RF off,194.0,2.3469998836517334,1.3107961426068178,0.8068314854135579,1.0666595446679885,0.7031566101816412,1.3125149263896607,0.6048366087064715,0.9586757675480662,0.6309084146912378,0.32331804128387714,1.069108703507013,0.30241830435323575,0.4643950462649752,1.535604953735025,0.8565022108121387,24
development,EMU00070007,RF off,194.0,2.4110000133514404,1.3305304054176792,1.06538706030993,1.0048016715922663,1.498745381413609,1.2703033801751245,0.7151780460616276,0.9927407131183761,0.7204076921709651,0.3758740808163591,1.0511342815575455,0.3575890230308138,0.5268001095537695,1.4731998904462305,0.8661219306293225,24
development,EMU00070007,RF off,194.0,2.4749999046325684,1.3496995384347905,0.9247269225983523,0.9251511873532009,1.1479103248748599,1.2424446473168436,0.8541609149566278,1.0483027811367358,0.8148036333839581,0.4157533102564577,0.973477720594529,0.4270804574783139,0.5985373217610667,1.4014626782389334,0.856465458011985,24
development,EMU00070007,RF off,194.0,2.5390000343322754,1.3683198640131937,1.2287189780498096,0.9333985701248761,1.5096069888355073,1.2409972262642404,0.844752334936359,1.0428747806002998,0.8100227857175697,0.4173718063588171,0.9881518857009388,0.4223761674681795,0.5939021998941482,1.4060978001058517,0.8717980758209305,24
development,EMU00070007,RF off,194.0,2.6029999256134033,1.3864069596019823,0.5320404509364077,0.8750651373882757,0.6524500000233576,1.2164321431112555,0.9483115635260796,1.0823718533186675,0.8761421138387119,0.49104568691434314,1.035621004321622,0.4741557817630398,0.643291282548125,1.356708717451875,0.9106569513588527,24
development,EMU00070007,RF off,194.0,2.6670000553131104,1.4039762262104571,0.3186647041267185,1.0843077387107776,0.07588075734139468,1.1647176521742257,0.9509758265986712,1.0578467393864486,0.8989731604696235,0.5362035701775403,1.1276912728588795,0.4754879132993356,0.644516175311932,1.355483824688068,0.9077837166021212,24
development,EMU00070007,RF off,194.0,2.7309999465942383,1.4210423619895745,1.2626881344931056,1.156444365042635,1.2041953342990792,1.152389959189601,1.0151655316655728,1.0837777454275868,0.9366916196134729,0.5770415879273526,1.1368423570895,0.5075827658327864,0.6733730012526356,1.3266269987473644,0.9121305104619871,24
development,EMU00070007,RF off,194.0,2.7950000762939453,1.4376198986099702,0.9247452489344495,1.2494253297967342,1.2889574953760818,1.1434945315253242,1.17687499822082,1.160184764873072,1.0143858408186963,0.5889343248099665,1.0008443134577718,0.58843749911041,0.7409010419861771,1.2590989580138228,0.9673880827768424,24
development,EMU00070007,RF off,194.0,2.8589999675750732,1.4537227045580847,1.0008478722455707,1.2331429283695872,1.1498585393215488,1.1038826621387843,1.45347418111691,1.278678421627847,1.1367003278795207,0.6184727410890343,0.8510268006463989,0.726737090558455,0.8417460822868134,1.1582539177131865,0.9500824015633349,24
development,EMU00070007,RF off,194.0,2.922999858856201,1.4693644338095633,0.7642824332676531,1.2026277983609974,0.9336810722501926,1.0721407177338822,1.4572468876954956,1.2646938027146888,1.1522527307142738,0.6824759732637373,0.9366648562111688,0.7286234438477478,0.8430100221548573,1.1569899778451427,0.9863445311498176,24
development,EMU00070007,RF off,194.0,2.986999988555908,1.4845583443015913,0.9293890482875002,1.2017371057728328,0.5663867753332343,1.0413157874060186,1.0615628847499614,1.0514393360779901,1.0096282765201925,0.6289330137646456,1.1849189959439537,0.5307814423749807,0.6934777593743005,1.3065222406256995,0.9992471776463185,24
development,EMU00070007,RF off,194.0,3.050999879837036,1.4993171470024178,1.9066912207063964,1.2190016685982004,1.550563354688615,1.0034905298382446,1.1880124095695905,1.0957514697039175,1.084198782677025,0.7273315379638701,1.224451078297032,0.5940062047847953,0.7452997397397098,1.2547002602602904,0.971709622953262,24
development,EMU00070007,RF off,194.0,3.115000009536743,1.5136534089080294,0.7165044767421909,1.170021192209516,0.6722355725147635,0.9699809125139729,1.4166400712223388,1.1933104918681559,1.1871512744386095,0.7753855069346541,1.0946824428954882,0.7083200356111694,0.8292591795983479,1.170740820401652,0.9367584964937004,24
development,EMU00070007,RF off,194.0,3.178999900817871,1.5275791234923892,1.0343359840268456,1.1889581608764999,1.3806200679488312,0.9481110406500171,1.7972933189775664,1.3727021798137917,1.3093104574374728,0.7945474103020049,0.8841599775756162,0.8986466594887832,0.9466181134837872,1.0533818865162128,0.9642905467631407,24
development,EMU00070007,RF off,194.0,3.243000030517578,1.5411061483839812,1.1552410646323814,1.259563069351699,1.5724767712156715,0.9276115713200965,1.8081404666755283,1.3678760189978125,1.3218599065726138,0.7933506000880356,0.8775320443402285,0.9040702333377642,0.949618577622489,1.050381422377511,0.985713506464779,24
development,EMU00070007,RF off,194.0,3.306999921798706,1.5542458000627855,1.2317875389181585,1.2543466610553713,1.4971075950810517,0.8728651929904883,1.7905856442719827,1.3317254186312355,1.3445606873766796,0.8240687870184237,0.9204461005867988,0.8952928221359914,0.9447540893728475,1.0552459106271526,0.9771401570947287,24
development,EMU00070007,RF off,194.0,3.371000051498413,1.5670092668313529,1.37913411536301,1.3212401927553379,1.2581192551902214,0.8279780508767149,1.5647056786691287,1.1963418647729218,1.3079084873168525,0.8198410517420355,1.0479172702170507,0.7823528393345643,0.8778877246624783,1.1221122753375217,0.989295446545724,24
development,EMU00070007,RF off,194.0,3.434999942779541,1.5794072263898669,1.0351625115273897,1.2763867551123473,1.6635807332307722,0.766541120831921,1.5737929572907023,1.1701670390613117,1.3449301721513196,0.7603426453423656,0.9662549852190238,0.7868964786453512,0.8807409808562593,1.1192590191437408,1.0389024496917603,24
development,EMU00070007,RF off,194.0,3.499000072479248,1.5914502354962952,1.1634944615611515,1.5074438685951095,0.9350115803716159,0.7451027268074868,1.607554514565962,1.1763286206867245,1.3665862466453553,0.7367021488209842,0.9165501289639225,0.803777257282981,0.8912156465413095,1.1087843534586905,1.064876197421249,24
development,EMU00070007,RF off,194.0,3.562999963760376,1.60314836912814,1.2388357277539797,1.2833676605394586,2.2470333001603677,0.6879456044868821,1.8855942779144517,1.2867699412006668,1.4653701625597484,0.7842882509297294,0.8318738130635249,0.9427971389572258,0.9705564415884012,1.0294435584115988,1.097699189703733,24
development,EMU00070007,RF off,194.0,3.626999855041504,1.614511546428203,1.0394345787703732,1.1501943837778998,1.7015881419325287,0.6433071774739693,2.0,1.3216535887369847,1.5132558312129343,0.8815507604701802,0.8614257828572953,1.023362404531394,1.0115463272812981,0.9884536727187019,1.0670080276288267,24
development,EMU00070007,RF off,194.0,3.690999984741211,1.6255493988309917,1.015874270956628,1.3205960027427954,1.5454052686692503,0.611748155486125,1.9430260252213958,1.2773870903537605,1.5210941459280227,0.8785259073597448,0.9042862997778346,0.9715130126106979,0.9855506977600015,1.0144493022399985,1.072670647641632,24
