partition,Name,fluid,direction,persistence,time_s,lead_s,lead_child_horizons,inside_event_window
development,241113b,S3,reverse,2,2.357,0.5139999999999998,2.168776371308014,False
development,241113b,S3,reverse,2,2.412,0.4590000000000001,1.936708860759492,False
development,241113b,S3,reverse,2,2.462,0.4089999999999998,1.7257383966244702,False
development,241113b,S3,reverse,2,2.607,0.2639999999999998,1.1139240506329096,False
development,241113b,S3,reverse,2,2.697,0.1739999999999999,0.7341772151898723,True
development,241113b,S3,reverse,2,2.737,0.1339999999999999,0.5654008438818556,True
development,241113b,S3,reverse,2,2.777,0.0939999999999998,0.3966244725738385,True
development,241113b,S3,reverse,2,2.802,0.0689999999999999,0.2911392405063284,True
development,241113b,S3,reverse,2,2.837,0.0339999999999998,0.1434599156118133,True
development,241113n,S1,reverse,2,0.264,0.0249999999999999,4.9999999999999805,False
development,241113o,S1,reverse,2,0.196,0.209,41.8,False
development,241113o,S1,reverse,2,0.329,0.076,15.2,False
development,241113q,S1,reverse,2,0.079,0.2059999999999999,41.19999999999998,False
development,241113q,S1,reverse,2,0.094,0.1909999999999999,38.19999999999997,False
development,241113q,S1,reverse,2,0.139,0.1459999999999999,29.19999999999998,False
development,241113q,S1,reverse,2,0.154,0.1309999999999999,26.199999999999974,False
development,241113q,S1,reverse,2,0.257,0.0279999999999999,5.59999999999998,False
development,241113r,S1,reverse,2,0.076,0.107,21.4,False
development,241113r,S1,reverse,2,0.171,0.0119999999999999,2.39999999999998,False
development,241113s,S1,reverse,2,0.02,0.077,15.4,False
development,241113s,S1,reverse,2,0.077,0.02,4.0,False
development,241113t,S1,reverse,2,0.079,0.0629999999999999,12.59999999999998,False
development,241113u,S1,reverse,2,0.071,0.073,14.6,False
development,241113u,S1,reverse,2,0.126,0.0179999999999999,3.59999999999998,False
development,241113v,S1,reverse,2,0.027,0.153,30.6,False
development,241113v,S1,reverse,2,0.106,0.074,14.8,False
development,241113v,S1,reverse,2,0.146,0.034,6.800000000000001,False
development,241113w,S1,reverse,2,0.03,0.033,6.6000000000000005,False
development,241118a,S1,reverse,2,0.045,0.075,15.0,False
development,241118a,S1,reverse,2,0.095,0.0249999999999999,4.9999999999999805,False
development,241118aa,S1,reverse,2,0.068,0.1169999999999999,23.399999999999977,False
development,241118ab,S1,reverse,2,0.047,0.0409999999999999,8.19999999999998,False
development,241118ab,S1,reverse,2,0.072,0.016,3.2,False
development,241118ad,S1,reverse,2,0.028,0.064,12.8,False
development,241118ad,S1,reverse,2,0.063,0.0289999999999999,5.79999999999998,False
development,241118ag,S1,reverse,2,0.036,0.019,3.8,False
development,241118al,S1,reverse,2,0.02,0.009,1.7999999999999998,False
development,241118b,S1,reverse,2,0.039,0.067,13.4,False
development,241118b,S1,reverse,2,0.054,0.052,10.4,False
development,241118b,S1,reverse,2,0.079,0.0269999999999999,5.39999999999998,False
development,241118c,S1,reverse,2,0.053,0.066,13.2,False
development,241118d,S1,reverse,2,0.05,0.079,15.8,False
development,241118d,S1,reverse,2,0.115,0.0139999999999999,2.79999999999998,False
development,241118e,S1,reverse,2,0.053,0.0489999999999999,9.79999999999998,False
development,241118f,S1,reverse,2,0.031,0.048,9.6,False
development,241118f,S1,reverse,2,0.071,0.008,1.6,False
development,241118g,S1,reverse,2,0.045,0.011,2.2,False
development,241118h,S1,reverse,2,0.047,0.0409999999999999,8.19999999999998,False
development,241118h,S1,reverse,2,0.082,0.0059999999999999,1.19999999999998,False
development,241118i,S1,reverse,2,0.03,0.032,6.4,False
development,241118i,S1,reverse,2,0.05,0.0119999999999999,2.39999999999998,False
development,241118j,S1,reverse,2,0.02,0.05,10.0,False
development,241118j,S1,reverse,2,0.045,0.025,5.0,False
development,241118j,S1,reverse,2,0.06,0.01,2.0,False
development,241118k,S1,reverse,2,0.028,0.062,12.4,False
development,241118k,S1,reverse,2,0.058,0.0319999999999999,6.399999999999979,False
development,241118k,S1,reverse,2,0.083,0.0069999999999999,1.39999999999998,False
development,241118l,S1,reverse,2,0.025,0.0479999999999999,9.599999999999978,False
development,241118l,S1,reverse,2,0.055,0.0179999999999999,3.59999999999998,False
development,241118m,S1,reverse,2,0.036,0.026,5.199999999999999,False
development,241118n,S1,reverse,2,0.02,0.026,5.199999999999999,False
development,241118p,S1,reverse,2,0.03,0.027,5.4,False
development,241118p,S1,reverse,2,0.05,0.0069999999999999,1.39999999999998,False
diagnostic,241022h,S2,forward,1,0.098,0.684,36.00000000000001,False
diagnostic,241022h,S2,forward,1,0.293,0.489,25.73684210526316,False
diagnostic,241022h,S2,forward,1,0.308,0.474,24.94736842105263,False
diagnostic,241022h,S2,forward,1,0.323,0.459,24.157894736842103,False
diagnostic,241022h,S2,forward,1,0.394,0.388,20.42105263157895,False
diagnostic,241022h,S2,forward,1,0.443,0.339,17.842105263157897,False
diagnostic,241022h,S2,forward,1,0.453,0.329,17.315789473684212,False
diagnostic,241022h,S2,forward,1,0.463,0.319,16.789473684210527,False
diagnostic,241022h,S2,forward,1,0.483,0.299,15.736842105263158,False
diagnostic,241022h,S2,forward,1,0.613,0.169,8.894736842105264,False
diagnostic,241022h,S2,forward,1,0.623,0.159,8.368421052631579,False
diagnostic,241022h,S2,forward,1,0.643,0.139,7.3157894736842115,False
diagnostic,241022h,S2,forward,1,0.668,0.1139999999999999,5.999999999999995,False
diagnostic,241022h,S2,forward,1,0.678,0.1039999999999999,5.473684210526311,False
diagnostic,241022h,S2,forward,1,0.688,0.094,4.947368421052632,False
diagnostic,241022h,S2,forward,1,0.713,0.069,3.631578947368421,False
diagnostic,241022h,S2,forward,1,0.728,0.054,2.8421052631578947,False
diagnostic,241022h,S2,forward,1,0.738,0.044,2.3157894736842106,False
diagnostic,241022h,S2,forward,1,0.753,0.029,1.5263157894736843,False
diagnostic,241022h,S2,forward,1,0.768,0.014,0.736842105263158,True
diagnostic,241022i,S2,forward,1,0.137,0.4539999999999999,23.89473684210526,False
diagnostic,241022i,S2,forward,1,0.167,0.4239999999999999,22.315789473684205,False
diagnostic,241022i,S2,forward,1,0.342,0.2489999999999999,13.105263157894733,False
diagnostic,241022i,S2,forward,1,0.352,0.239,12.578947368421051,False
diagnostic,241022i,S2,forward,1,0.397,0.1939999999999999,10.210526315789467,False
diagnostic,241022i,S2,forward,1,0.43,0.1609999999999999,8.47368421052631,False
diagnostic,241022i,S2,forward,1,0.44,0.1509999999999999,7.947368421052627,False
diagnostic,241022i,S2,forward,1,0.461,0.1299999999999999,6.842105263157889,False
diagnostic,241022i,S2,forward,1,0.471,0.12,6.315789473684211,False
diagnostic,241022i,S2,forward,1,0.481,0.1099999999999999,5.789473684210521,False
diagnostic,241022i,S2,forward,1,0.501,0.0899999999999999,4.736842105263153,False
diagnostic,241022i,S2,forward,1,0.511,0.0799999999999999,4.210526315789469,False
diagnostic,241022i,S2,forward,1,0.521,0.0699999999999999,3.684210526315784,False
diagnostic,241022i,S2,forward,1,0.531,0.0599999999999999,3.1578947368421,False
diagnostic,241022i,S2,forward,1,0.551,0.0399999999999999,2.1052631578947314,False
diagnostic,241022i,S2,forward,1,0.576,0.015,0.7894736842105263,True
diagnostic,241022i,S2,forward,1,0.586,0.005,0.2631578947368421,True
diagnostic,241022j,S2,forward,1,0.072,0.538,28.31578947368421,False
diagnostic,241022j,S2,forward,1,0.096,0.514,27.05263157894737,False
diagnostic,241022j,S2,forward,1,0.152,0.4579999999999999,24.105263157894733,False
diagnostic,241022j,S2,forward,1,0.228,0.382,20.105263157894736,False
diagnostic,241022j,S2,forward,1,0.293,0.317,16.68421052631579,False
diagnostic,241022j,S2,forward,1,0.333,0.2769999999999999,14.578947368421048,False
diagnostic,241022j,S2,forward,1,0.403,0.2069999999999999,10.894736842105258,False
diagnostic,241022j,S2,forward,1,0.438,0.172,9.052631578947368,False
diagnostic,241022j,S2,forward,1,0.473,0.137,7.210526315789474,False
diagnostic,241022j,S2,forward,1,0.488,0.122,6.421052631578948,False
diagnostic,241022j,S2,forward,1,0.498,0.1119999999999999,5.894736842105258,False
diagnostic,241022j,S2,forward,1,0.518,0.0919999999999999,4.842105263157889,False
diagnostic,241022j,S2,forward,1,0.533,0.0769999999999999,4.052631578947364,False
diagnostic,241022j,S2,forward,1,0.543,0.0669999999999999,3.526315789473679,False
diagnostic,241022j,S2,forward,1,0.553,0.0569999999999999,2.9999999999999947,False
diagnostic,241022j,S2,forward,1,0.563,0.047,2.473684210526316,False
diagnostic,241022j,S2,forward,1,0.588,0.022,1.1578947368421053,False
diagnostic,241022j,S2,forward,1,0.603,0.007,0.368421052631579,True
diagnostic,241022k,S2,forward,1,0.079,0.451,23.73684210526316,False
diagnostic,241022k,S2,forward,1,0.089,0.441,23.21052631578948,False
diagnostic,241022k,S2,forward,1,0.099,0.431,22.68421052631579,False
diagnostic,241022k,S2,forward,1,0.124,0.406,21.368421052631582,False
diagnostic,241022k,S2,forward,1,0.134,0.396,20.842105263157897,False
diagnostic,241022k,S2,forward,1,0.25,0.28,14.73684210526316,False
diagnostic,241022k,S2,forward,1,0.28,0.25,13.157894736842106,False
diagnostic,241022k,S2,forward,1,0.305,0.225,11.842105263157896,False
diagnostic,241022k,S2,forward,1,0.455,0.075,3.947368421052632,False
diagnostic,241022k,S2,forward,1,0.485,0.045,2.3684210526315788,False
diagnostic,241022k,S2,forward,1,0.51,0.02,1.0526315789473684,False
diagnostic,241022k,S2,forward,1,0.52,0.01,0.5263157894736842,True
diagnostic,241022m,S2,forward,1,0.051,0.405,21.31578947368421,False
diagnostic,241022m,S2,forward,1,0.071,0.385,20.26315789473684,False
diagnostic,241022m,S2,forward,1,0.081,0.375,19.73684210526316,False
diagnostic,241022m,S2,forward,1,0.122,0.334,17.578947368421055,False
diagnostic,241022m,S2,forward,1,0.132,0.324,17.05263157894737,False
diagnostic,241022m,S2,forward,1,0.142,0.314,16.526315789473685,False
diagnostic,241022m,S2,forward,1,0.162,0.294,15.473684210526317,False
diagnostic,241022m,S2,forward,1,0.422,0.034,1.7894736842105263,False
diagnostic,241022m,S2,forward,1,0.432,0.024,1.2631578947368425,False
diagnostic,241022m,S2,forward,1,0.452,0.004,0.2105263157894737,True
diagnostic,241022n,S2,forward,1,0.07,0.2799999999999999,13.333333333333329,False
diagnostic,241022n,S2,forward,1,0.09,0.26,12.38095238095238,False
diagnostic,241022n,S2,forward,1,0.125,0.2249999999999999,10.714285714285708,False
diagnostic,241022n,S2,forward,1,0.135,0.2149999999999999,10.238095238095234,False
diagnostic,241022n,S2,forward,1,0.25,0.0999999999999999,4.7619047619047565,False
diagnostic,241022n,S2,forward,1,0.27,0.0799999999999999,3.809523809523805,False
diagnostic,241022n,S2,forward,1,0.345,0.005,0.238095238095238,True
diagnostic,241022p,S2,forward,1,0.065,0.282,13.428571428571429,False
diagnostic,241022p,S2,forward,1,0.085,0.2619999999999999,12.476190476190473,False
diagnostic,241022p,S2,forward,1,0.095,0.252,12.0,False
diagnostic,241022p,S2,forward,1,0.125,0.2219999999999999,10.571428571428566,False
diagnostic,241022p,S2,forward,1,0.15,0.1969999999999999,9.380952380952376,False
diagnostic,241022p,S2,forward,1,0.17,0.1769999999999999,8.428571428571423,False
diagnostic,241022p,S2,forward,1,0.185,0.1619999999999999,7.714285714285709,False
diagnostic,241022p,S2,forward,1,0.205,0.142,6.761904761904761,False
diagnostic,241022p,S2,forward,1,0.24,0.1069999999999999,5.0952380952380905,False
diagnostic,241022p,S2,forward,1,0.28,0.0669999999999999,3.190476190476186,False
diagnostic,241022p,S2,forward,1,0.325,0.0219999999999999,1.0476190476190428,False
diagnostic,241022p,S2,forward,1,0.34,0.0069999999999999,0.3333333333333286,True
diagnostic,241022q,S2,forward,1,0.05,0.38,18.09523809523809,False
diagnostic,241022q,S2,forward,1,0.075,0.355,16.9047619047619,False
diagnostic,241022q,S2,forward,1,0.1,0.3299999999999999,15.714285714285708,False
diagnostic,241022q,S2,forward,1,0.14,0.29,13.809523809523808,False
diagnostic,241022q,S2,forward,1,0.155,0.275,13.095238095238097,False
diagnostic,241022q,S2,forward,1,0.17,0.26,12.38095238095238,False
diagnostic,241022q,S2,forward,1,0.2,0.2299999999999999,10.952380952380947,False
diagnostic,241022q,S2,forward,1,0.25,0.18,8.571428571428571,False
diagnostic,241022q,S2,forward,1,0.38,0.0499999999999999,2.380952380952376,False
diagnostic,241022q,S2,forward,1,0.42,0.01,0.4761904761904761,True
diagnostic,241022s,S2,forward,1,0.095,0.252,12.0,False
diagnostic,241022s,S2,forward,1,0.135,0.2119999999999999,10.09523809523809,False
diagnostic,241022s,S2,forward,1,0.15,0.1969999999999999,9.380952380952376,False
diagnostic,241022s,S2,forward,1,0.16,0.1869999999999999,8.9047619047619,False
diagnostic,241022s,S2,forward,1,0.275,0.0719999999999999,3.4285714285714235,False
diagnostic,241022s,S2,forward,1,0.295,0.0519999999999999,2.4761904761904714,False
diagnostic,241022s,S2,forward,1,0.305,0.0419999999999999,1.9999999999999951,False
diagnostic,241022s,S2,forward,1,0.315,0.0319999999999999,1.5238095238095188,False
diagnostic,241022s,S2,forward,1,0.325,0.0219999999999999,1.0476190476190428,False
diagnostic,241022s,S2,forward,1,0.34,0.0069999999999999,0.3333333333333286,True
diagnostic,241111d,S2,forward,1,0.059,0.333,14.47826086956522,False
diagnostic,241111d,S2,forward,1,0.144,0.248,10.782608695652174,False
diagnostic,241111d,S2,forward,1,0.189,0.203,8.82608695652174,False
diagnostic,241111d,S2,forward,1,0.219,0.173,7.521739130434782,False
diagnostic,241111d,S2,forward,1,0.249,0.143,6.217391304347825,False
diagnostic,241111d,S2,forward,1,0.264,0.128,5.565217391304348,False
diagnostic,241111d,S2,forward,1,0.289,0.103,4.478260869565217,False
diagnostic,241111d,S2,forward,1,0.314,0.078,3.391304347826087,False
diagnostic,241111d,S2,forward,1,0.324,0.068,2.956521739130435,False
diagnostic,241111d,S2,forward,1,0.364,0.028,1.2173913043478262,False
diagnostic,241111e,S2,forward,1,0.059,0.364,15.826086956521738,False
diagnostic,241111e,S2,forward,1,0.074,0.349,15.17391304347826,False
diagnostic,241111e,S2,forward,1,0.084,0.3389999999999999,14.739130434782606,False
diagnostic,241111e,S2,forward,1,0.139,0.284,12.347826086956522,False
diagnostic,241111e,S2,forward,1,0.149,0.274,11.913043478260873,False
diagnostic,241111e,S2,forward,1,0.174,0.249,10.82608695652174,False
diagnostic,241111e,S2,forward,1,0.224,0.1989999999999999,8.652173913043473,False
diagnostic,241111e,S2,forward,1,0.249,0.174,7.565217391304348,False
diagnostic,241111e,S2,forward,1,0.314,0.1089999999999999,4.739130434782605,False
diagnostic,241111e,S2,forward,1,0.344,0.079,3.4347826086956523,False
diagnostic,241111e,S2,forward,1,0.364,0.059,2.565217391304348,False
diagnostic,241111e,S2,forward,1,0.379,0.0439999999999999,1.9130434782608647,False
diagnostic,241111e,S2,forward,1,0.399,0.0239999999999999,1.043478260869561,False
diagnostic,241111e,S2,forward,1,0.414,0.009,0.3913043478260869,True
diagnostic,241111f,S2,forward,1,0.074,0.3339999999999999,14.52173913043478,False
diagnostic,241111f,S2,forward,1,0.084,0.3239999999999999,14.086956521739124,False
diagnostic,241111f,S2,forward,1,0.134,0.2739999999999999,11.913043478260866,False
diagnostic,241111f,S2,forward,1,0.154,0.254,11.043478260869566,False
diagnostic,241111f,S2,forward,1,0.174,0.2339999999999999,10.173913043478256,False
diagnostic,241111f,S2,forward,1,0.194,0.2139999999999999,9.304347826086952,False
diagnostic,241111f,S2,forward,1,0.239,0.1689999999999999,7.347826086956518,False
diagnostic,241111f,S2,forward,1,0.294,0.1139999999999999,4.95652173913043,False
diagnostic,241111f,S2,forward,1,0.314,0.0939999999999999,4.086956521739126,False
diagnostic,241111f,S2,forward,1,0.354,0.0539999999999999,2.347826086956517,False
diagnostic,241111f,S2,forward,1,0.364,0.0439999999999999,1.9130434782608647,False
diagnostic,241111f,S2,forward,1,0.384,0.0239999999999999,1.043478260869561,False
diagnostic,241111f,S2,forward,1,0.399,0.0089999999999999,0.3913043478260826,True
diagnostic,241111g,S2,forward,1,0.054,0.306,13.304347826086955,False
diagnostic,241111g,S2,forward,1,0.084,0.2759999999999999,11.999999999999996,False
diagnostic,241111g,S2,forward,1,0.139,0.2209999999999999,9.608695652173909,False
