event,role,control_id,pushpull_score,opposition_rho,opposition_occupancy,best_lag_ms,transfer_gain,signed_loop_area,loop_orientation,active_speed,late_speed,speed_settlement,active_radius,late_radius,radius_settlement,top_left_occupancy,top_left_distance_q10,h_active,h_late,h_change,median_connection,median_movement,n_frames
GW190503_185404,matched_offsource,28,0.15434600662239742,-0.35591728392776717,0.4336569579288026,-44.0,0.7856796116503796,0.5425080199118175,1.0,15.507637977034747,13.922033991078099,0.053877732231422844,0.30226195161750846,0.24526113911150185,0.10410668238668741,0.0,1.0871732417917976,0.37100317305345376,0.28264583841835506,-0.0883573346350987,0.9132698722642584,0.7483524530144008,320
GW190503_185404,matched_offsource,29,0.14081150452316163,-0.33838423567581477,0.4161290322580645,-40.0,0.6657381615598283,0.3467888737970779,1.0,11.705475551216324,14.216378020767849,-0.09686431036186245,0.24898192143791215,0.22331697390863978,0.054340477570641435,0.0,1.0980958101951992,0.32039703848344303,0.11813522089333661,-0.20226181759010642,0.9455292490440159,0.8180375884793751,320
GW190503_185404,matched_offsource,30,0.07980759735025082,-0.213966920482138,0.3729903536977492,36.00000000000001,0.47279151943459746,0.2176643119032727,1.0,12.406793286392343,12.170947292570979,0.0095959184312988,0.2634649604334561,0.3024883484117591,-0.06895160319471996,0.0,1.0800777527190977,0.31283052640143216,0.2669026116670734,-0.045927914734358755,0.9891790741192743,0.8115694410544301,320
GW190503_185404,matched_offsource,31,0.09496356028991046,-0.2408831773207485,0.3942307692307692,32.0,0.6292624900872082,0.21922632825529192,1.0,14.011777379627327,9.08268001316002,0.21343204919837194,0.2684848392049344,0.21883526418151183,0.1018828787860377,0.0,1.119156845435735,0.1292002278089659,0.3650231876983161,0.2358229598893502,0.9517533154340575,0.831706126433976,320
GW190503_185404,matched_offsource,32,0.10547552024914975,-0.26669013656492335,0.3954983922829582,36.00000000000001,0.5417607223475708,-0.04387967251795902,-1.0,12.184525262387112,10.898335668792846,0.055720545101792196,0.30453803131049306,0.22949262181993405,0.14052640808259007,0.0,1.0905767036213625,0.19640387275242055,0.34203889024489453,0.14563501749247398,0.9913758034334067,0.8112033195020747,320
GW190503_185404,matched_offsource,33,0.06415096920203345,-0.1918360713637731,0.33440514469453375,36.00000000000001,0.813012159661527,-0.2952591444152479,-1.0,10.070458058742162,16.05932033948338,-0.22919682629791038,0.27556128482020636,0.2738494035764073,0.0031158499096401965,0.0,1.1025162618226785,0.35237165405581305,0.4024896265560165,0.050117972500203445,0.9137580343340655,0.7566512082011227,320
GW190503_185404,matched_offsource,34,0.05757510884143915,-0.17611209763263738,0.3269230769230769,32.0,0.6862170087975585,-0.4315507593529596,-1.0,8.137423622360803,13.030837220129296,-0.23116748391279898,0.20482040244770577,0.31250879451019575,-0.20816221604257365,0.0,1.0871485377768217,0.3416320885200552,0.3379708729965015,-0.003661215523553696,0.9546416076804166,0.7365145228215768,320
GW190503_185404,matched_offsource,35,0.06102452787078261,-0.18307358361234782,0.3333333333333333,32.0,0.7650237996245596,-0.5540356409148766,-1.0,16.308518428118134,10.380596067742585,0.22211011763971047,0.29154889588995125,0.3153130852021232,-0.03915913346452862,0.0,1.1063905292943088,0.3570905540639492,0.29094459360507685,-0.06614596045887233,0.9187210153771052,0.7368806443739322,320
GW190503_185404,matched_offsource,36,0.07338597503279305,-0.19909934095853418,0.3685897435897436,-32.0,0.9535637149027746,-0.6510286900565448,-1.0,15.810122250848627,13.780630177582736,0.06858534868872908,0.36139972404066123,0.24938696644021177,0.18339096012730455,0.0,1.059466980250929,0.4882434301521439,0.6248067691807015,0.13656333902855766,0.9209584248637214,0.6492555528435441,320
GW190503_185404,matched_offsource,37,0.06399902242798709,-0.17907983339941344,0.35737704918032787,-60.0,1.083847102342657,-0.37341430484853455,-1.0,10.520935611139159,12.701823809649596,-0.09391167341457438,0.28879451548773005,0.275965040528655,0.022716702749656738,0.0,1.0892655342943047,0.26320071597103567,0.4191684972744285,0.15596778130339284,0.918802375722073,0.6704906028801563,320
